candidate_id,feature_family_id,base_strategy_id,side,spread_bucket,imbalance_bucket,replenishment_bucket,spread_transition_type,recent_return_bucket,symbols,trade_dates,inferred_touches,signal_rows,baseline_adverse_selection_rate,replenishment_adverse_selection_rate,spread_adverse_direction_rate,mean_replenishment_ratio,mean_spread_change_bps,mean_abs_recent_return_bps,label_quality_score,adverse_selection_gate,replenishment_gate,spread_confirmation_gate,breadth_gate,p118_pre_replay_candidate,failure_reason
P118_RICHER_PASSIVE_LABEL_COMPOSITE__P68_JOIN_IMBALANCE_REPLENISH__S-1__S02_1_2p5bp__I02_0p40_0p60__R02_partial_0p50_1p00__compression__R02_2p5_5bp,P118_RICHER_PASSIVE_LABEL_COMPOSITE,P68_JOIN_IMBALANCE_REPLENISH,-1,S02_1_2p5bp,I02_0p40_0p60,R02_partial_0p50_1p00,compression,R02_2p5_5bp,1,1,640,250,1.0,0.9375,1.0,0.9640618992764132,-0.0010717834168661,4.911707903718831,1.4820309496382067,False,False,True,False,False,adverse_selection_gate_failed|replenishment_gate_failed|breadth_gate_failed
P118_RICHER_PASSIVE_LABEL_COMPOSITE__P68_JOIN_IMBALANCE_REPLENISH__S-1__S02_1_2p5bp__I02_0p40_0p60__R02_partial_0p50_1p00__compression__R04_ge_10bp,P118_RICHER_PASSIVE_LABEL_COMPOSITE,P68_JOIN_IMBALANCE_REPLENISH,-1,S02_1_2p5bp,I02_0p40_0p60,R02_partial_0p50_1p00,compression,R04_ge_10bp,1,1,640,49100,0.9714285714285714,0.9375,1.0,0.9640618992764132,-0.004784431564488,27.38384444298812,1.4820309496382067,False,False,True,False,False,adverse_selection_gate_failed|replenishment_gate_failed|breadth_gate_failed
P118_RICHER_PASSIVE_LABEL_COMPOSITE__P68_JOIN_IMBALANCE_REPLENISH__S-1__S02_1_2p5bp__I02_0p40_0p60__R02_partial_0p50_1p00__compression__R03_5_10bp,P118_RICHER_PASSIVE_LABEL_COMPOSITE,P68_JOIN_IMBALANCE_REPLENISH,-1,S02_1_2p5bp,I02_0p40_0p60,R02_partial_0p50_1p00,compression,R03_5_10bp,1,1,640,8950,0.9714285714285714,0.9375,1.0,0.9640618992764132,-0.0014083597344179,8.14564781956669,1.4820309496382067,False,False,True,False,False,adverse_selection_gate_failed|replenishment_gate_failed|breadth_gate_failed
P118_RICHER_PASSIVE_LABEL_COMPOSITE__P68_JOIN_IMBALANCE_REPLENISH__S-1__S02_1_2p5bp__I02_0p40_0p60__R02_partial_0p50_1p00__compression__R02_2p5_5bp,P118_RICHER_PASSIVE_LABEL_COMPOSITE,P68_JOIN_IMBALANCE_REPLENISH,-1,S02_1_2p5bp,I02_0p40_0p60,R02_partial_0p50_1p00,compression,R02_2p5_5bp,1,1,640,250,0.9714285714285714,0.9375,1.0,0.9640618992764132,-0.0010717834168661,4.911707903718831,1.4820309496382067,False,False,True,False,False,adverse_selection_gate_failed|replenishment_gate_failed|breadth_gate_failed
P118_RICHER_PASSIVE_LABEL_COMPOSITE__P68_JOIN_IMBALANCE_REPLENISH__S1__S03_2p5_5bp__I03_0p60_0p80__R02_partial_0p50_1p00__compression__R03_5_10bp,P118_RICHER_PASSIVE_LABEL_COMPOSITE,P68_JOIN_IMBALANCE_REPLENISH,1,S03_2p5_5bp,I03_0p60_0p80,R02_partial_0p50_1p00,compression,R03_5_10bp,1,1,400,7900,1.0,1.0,1.0,0.964060532220799,-0.0023237040084164,7.6370621765987154,1.4820302661103995,False,False,True,False,False,adverse_selection_gate_failed|replenishment_gate_failed|breadth_gate_failed
P118_RICHER_PASSIVE_LABEL_COMPOSITE__P68_JOIN_IMBALANCE_REPLENISH__S1__S03_2p5_5bp__I03_0p60_0p80__R02_partial_0p50_1p00__compression__R04_ge_10bp,P118_RICHER_PASSIVE_LABEL_COMPOSITE,P68_JOIN_IMBALANCE_REPLENISH,1,S03_2p5_5bp,I03_0p60_0p80,R02_partial_0p50_1p00,compression,R04_ge_10bp,1,1,400,25600,1.0,1.0,1.0,0.964060532220799,-0.0077925316631019,26.057577870193384,1.4820302661103995,False,False,True,False,False,adverse_selection_gate_failed|replenishment_gate_failed|breadth_gate_failed
P118_RICHER_PASSIVE_LABEL_COMPOSITE__P68_JOIN_IMBALANCE_REPLENISH__S1__S03_2p5_5bp__I03_0p60_0p80__R02_partial_0p50_1p00__compression__R02_2p5_5bp,P118_RICHER_PASSIVE_LABEL_COMPOSITE,P68_JOIN_IMBALANCE_REPLENISH,1,S03_2p5_5bp,I03_0p60_0p80,R02_partial_0p50_1p00,compression,R02_2p5_5bp,1,1,400,2000,1.0,1.0,1.0,0.964060532220799,-0.0012339635255748,4.091250971722426,1.4820302661103995,False,False,True,False,False,adverse_selection_gate_failed|replenishment_gate_failed|breadth_gate_failed
P118_RICHER_PASSIVE_LABEL_COMPOSITE__P68_JOIN_IMBALANCE_REPLENISH__S1__S03_2p5_5bp__I03_0p60_0p80__R02_partial_0p50_1p00__compression__R03_5_10bp,P118_RICHER_PASSIVE_LABEL_COMPOSITE,P68_JOIN_IMBALANCE_REPLENISH,1,S03_2p5_5bp,I03_0p60_0p80,R02_partial_0p50_1p00,compression,R03_5_10bp,1,1,400,7900,1.0,1.0,1.0,0.964060532220799,-0.0023237040084164,7.6370621765987154,1.4820302661103995,False,False,True,False,False,adverse_selection_gate_failed|replenishment_gate_failed|breadth_gate_failed
P118_RICHER_PASSIVE_LABEL_COMPOSITE__P68_JOIN_IMBALANCE_REPLENISH__S1__S03_2p5_5bp__I03_0p60_0p80__R02_partial_0p50_1p00__compression__R04_ge_10bp,P118_RICHER_PASSIVE_LABEL_COMPOSITE,P68_JOIN_IMBALANCE_REPLENISH,1,S03_2p5_5bp,I03_0p60_0p80,R02_partial_0p50_1p00,compression,R04_ge_10bp,1,1,400,25600,1.0,1.0,1.0,0.964060532220799,-0.0077925316631019,26.057577870193384,1.4820302661103995,False,False,True,False,False,adverse_selection_gate_failed|replenishment_gate_failed|breadth_gate_failed
P118_RICHER_PASSIVE_LABEL_COMPOSITE__P68_JOIN_IMBALANCE_REPLENISH__S1__S03_2p5_5bp__I03_0p60_0p80__R02_partial_0p50_1p00__compression__R02_2p5_5bp,P118_RICHER_PASSIVE_LABEL_COMPOSITE,P68_JOIN_IMBALANCE_REPLENISH,1,S03_2p5_5bp,I03_0p60_0p80,R02_partial_0p50_1p00,compression,R02_2p5_5bp,1,1,400,2000,1.0,1.0,1.0,0.964060532220799,-0.0012339635255748,4.091250971722426,1.4820302661103995,False,False,True,False,False,adverse_selection_gate_failed|replenishment_gate_failed|breadth_gate_failed
P118_RICHER_PASSIVE_LABEL_COMPOSITE__P68_FADE_IMBALANCE_REPLENISH__S-1__S02_1_2p5bp__I02_0p40_0p60__R02_partial_0p50_1p00__compression__R04_ge_10bp,P118_RICHER_PASSIVE_LABEL_COMPOSITE,P68_FADE_IMBALANCE_REPLENISH,-1,S02_1_2p5bp,I02_0p40_0p60,R02_partial_0p50_1p00,compression,R04_ge_10bp,2,1,1520,49100,1.0,1.0,1.0,0.9633277916745908,-0.004784431564488,27.38384444298812,1.4816638958372954,False,False,True,False,False,adverse_selection_gate_failed|replenishment_gate_failed|breadth_gate_failed
P118_RICHER_PASSIVE_LABEL_COMPOSITE__P68_FADE_IMBALANCE_REPLENISH__S-1__S02_1_2p5bp__I02_0p40_0p60__R02_partial_0p50_1p00__compression__R03_5_10bp,P118_RICHER_PASSIVE_LABEL_COMPOSITE,P68_FADE_IMBALANCE_REPLENISH,-1,S02_1_2p5bp,I02_0p40_0p60,R02_partial_0p50_1p00,compression,R03_5_10bp,2,1,1520,8950,1.0,1.0,1.0,0.9633277916745908,-0.0014083597344179,8.14564781956669,1.4816638958372954,False,False,True,False,False,adverse_selection_gate_failed|replenishment_gate_failed|breadth_gate_failed
P118_RICHER_PASSIVE_LABEL_COMPOSITE__P68_FADE_IMBALANCE_REPLENISH__S-1__S02_1_2p5bp__I02_0p40_0p60__R02_partial_0p50_1p00__compression__R02_2p5_5bp,P118_RICHER_PASSIVE_LABEL_COMPOSITE,P68_FADE_IMBALANCE_REPLENISH,-1,S02_1_2p5bp,I02_0p40_0p60,R02_partial_0p50_1p00,compression,R02_2p5_5bp,2,1,1520,250,1.0,1.0,1.0,0.9633277916745908,-0.0010717834168661,4.911707903718831,1.4816638958372954,False,False,True,False,False,adverse_selection_gate_failed|replenishment_gate_failed|breadth_gate_failed
P118_RICHER_PASSIVE_LABEL_COMPOSITE__P68_FADE_IMBALANCE_REPLENISH__S-1__S02_1_2p5bp__I02_0p40_0p60__R02_partial_0p50_1p00__compression__R04_ge_10bp,P118_RICHER_PASSIVE_LABEL_COMPOSITE,P68_FADE_IMBALANCE_REPLENISH,-1,S02_1_2p5bp,I02_0p40_0p60,R02_partial_0p50_1p00,compression,R04_ge_10bp,1,1,1520,49100,0.9714285714285714,1.0,1.0,0.9633277916745908,-0.004784431564488,27.38384444298812,1.4816638958372954,False,False,True,False,False,adverse_selection_gate_failed|replenishment_gate_failed|breadth_gate_failed
P118_RICHER_PASSIVE_LABEL_COMPOSITE__P68_FADE_IMBALANCE_REPLENISH__S-1__S02_1_2p5bp__I02_0p40_0p60__R02_partial_0p50_1p00__compression__R03_5_10bp,P118_RICHER_PASSIVE_LABEL_COMPOSITE,P68_FADE_IMBALANCE_REPLENISH,-1,S02_1_2p5bp,I02_0p40_0p60,R02_partial_0p50_1p00,compression,R03_5_10bp,1,1,1520,8950,0.9714285714285714,1.0,1.0,0.9633277916745908,-0.0014083597344179,8.14564781956669,1.4816638958372954,False,False,True,False,False,adverse_selection_gate_failed|replenishment_gate_failed|breadth_gate_failed
P118_RICHER_PASSIVE_LABEL_COMPOSITE__P68_FADE_IMBALANCE_REPLENISH__S-1__S02_1_2p5bp__I02_0p40_0p60__R02_partial_0p50_1p00__compression__R02_2p5_5bp,P118_RICHER_PASSIVE_LABEL_COMPOSITE,P68_FADE_IMBALANCE_REPLENISH,-1,S02_1_2p5bp,I02_0p40_0p60,R02_partial_0p50_1p00,compression,R02_2p5_5bp,1,1,1520,250,0.9714285714285714,1.0,1.0,0.9633277916745908,-0.0010717834168661,4.911707903718831,1.4816638958372954,False,False,True,False,False,adverse_selection_gate_failed|replenishment_gate_failed|breadth_gate_failed
P118_RICHER_PASSIVE_LABEL_COMPOSITE__P68_FADE_IMBALANCE_REPLENISH__S-1__S03_2p5_5bp__I03_0p60_0p80__R02_partial_0p50_1p00__compression__R03_5_10bp,P118_RICHER_PASSIVE_LABEL_COMPOSITE,P68_FADE_IMBALANCE_REPLENISH,-1,S03_2p5_5bp,I03_0p60_0p80,R02_partial_0p50_1p00,compression,R03_5_10bp,1,1,540,7900,1.0,1.0,1.0,0.9620631056668568,-0.0023237040084164,7.6370621765987154,1.4810315528334284,False,False,True,False,False,adverse_selection_gate_failed|replenishment_gate_failed|breadth_gate_failed
P118_RICHER_PASSIVE_LABEL_COMPOSITE__P68_FADE_IMBALANCE_REPLENISH__S-1__S03_2p5_5bp__I03_0p60_0p80__R02_partial_0p50_1p00__compression__R04_ge_10bp,P118_RICHER_PASSIVE_LABEL_COMPOSITE,P68_FADE_IMBALANCE_REPLENISH,-1,S03_2p5_5bp,I03_0p60_0p80,R02_partial_0p50_1p00,compression,R04_ge_10bp,1,1,540,25600,1.0,1.0,1.0,0.9620631056668568,-0.0077925316631019,26.057577870193374,1.4810315528334284,False,False,True,False,False,adverse_selection_gate_failed|replenishment_gate_failed|breadth_gate_failed
P118_RICHER_PASSIVE_LABEL_COMPOSITE__P68_FADE_IMBALANCE_REPLENISH__S-1__S03_2p5_5bp__I03_0p60_0p80__R02_partial_0p50_1p00__compression__R02_2p5_5bp,P118_RICHER_PASSIVE_LABEL_COMPOSITE,P68_FADE_IMBALANCE_REPLENISH,-1,S03_2p5_5bp,I03_0p60_0p80,R02_partial_0p50_1p00,compression,R02_2p5_5bp,1,1,540,2000,1.0,1.0,1.0,0.9620631056668568,-0.0012339635255748,4.091250971722426,1.4810315528334284,False,False,True,False,False,adverse_selection_gate_failed|replenishment_gate_failed|breadth_gate_failed
P118_RICHER_PASSIVE_LABEL_COMPOSITE__P68_FADE_IMBALANCE_REPLENISH__S-1__S03_2p5_5bp__I03_0p60_0p80__R02_partial_0p50_1p00__compression__R03_5_10bp,P118_RICHER_PASSIVE_LABEL_COMPOSITE,P68_FADE_IMBALANCE_REPLENISH,-1,S03_2p5_5bp,I03_0p60_0p80,R02_partial_0p50_1p00,compression,R03_5_10bp,1,1,540,7900,1.0,1.0,1.0,0.9620631056668568,-0.0023237040084164,7.6370621765987154,1.4810315528334284,False,False,True,False,False,adverse_selection_gate_failed|replenishment_gate_failed|breadth_gate_failed
P118_RICHER_PASSIVE_LABEL_COMPOSITE__P68_FADE_IMBALANCE_REPLENISH__S-1__S03_2p5_5bp__I03_0p60_0p80__R02_partial_0p50_1p00__compression__R04_ge_10bp,P118_RICHER_PASSIVE_LABEL_COMPOSITE,P68_FADE_IMBALANCE_REPLENISH,-1,S03_2p5_5bp,I03_0p60_0p80,R02_partial_0p50_1p00,compression,R04_ge_10bp,1,1,540,25600,1.0,1.0,1.0,0.9620631056668568,-0.0077925316631019,26.057577870193374,1.4810315528334284,False,False,True,False,False,adverse_selection_gate_failed|replenishment_gate_failed|breadth_gate_failed
P118_RICHER_PASSIVE_LABEL_COMPOSITE__P68_FADE_IMBALANCE_REPLENISH__S-1__S03_2p5_5bp__I03_0p60_0p80__R02_partial_0p50_1p00__compression__R02_2p5_5bp,P118_RICHER_PASSIVE_LABEL_COMPOSITE,P68_FADE_IMBALANCE_REPLENISH,-1,S03_2p5_5bp,I03_0p60_0p80,R02_partial_0p50_1p00,compression,R02_2p5_5bp,1,1,540,2000,1.0,1.0,1.0,0.9620631056668568,-0.0012339635255748,4.091250971722426,1.4810315528334284,False,False,True,False,False,adverse_selection_gate_failed|replenishment_gate_failed|breadth_gate_failed
P118_RICHER_PASSIVE_LABEL_COMPOSITE__P68_FADE_IMBALANCE_REPLENISH__S-1__S03_2p5_5bp__I02_0p40_0p60__R02_partial_0p50_1p00__compression__R03_5_10bp,P118_RICHER_PASSIVE_LABEL_COMPOSITE,P68_FADE_IMBALANCE_REPLENISH,-1,S03_2p5_5bp,I02_0p40_0p60,R02_partial_0p50_1p00,compression,R03_5_10bp,3,1,2180,7900,1.0,1.0,1.0,0.9610603545189856,-0.0023237040084164,7.6370621765987154,1.4805301772594928,False,False,True,False,False,adverse_selection_gate_failed|replenishment_gate_failed|breadth_gate_failed
P118_RICHER_PASSIVE_LABEL_COMPOSITE__P68_FADE_IMBALANCE_REPLENISH__S-1__S03_2p5_5bp__I02_0p40_0p60__R02_partial_0p50_1p00__compression__R04_ge_10bp,P118_RICHER_PASSIVE_LABEL_COMPOSITE,P68_FADE_IMBALANCE_REPLENISH,-1,S03_2p5_5bp,I02_0p40_0p60,R02_partial_0p50_1p00,compression,R04_ge_10bp,3,1,2180,25600,1.0,1.0,1.0,0.9610603545189856,-0.0077925316631019,26.057577870193374,1.4805301772594928,False,False,True,False,False,adverse_selection_gate_failed|replenishment_gate_failed|breadth_gate_failed
P118_RICHER_PASSIVE_LABEL_COMPOSITE__P68_FADE_IMBALANCE_REPLENISH__S-1__S03_2p5_5bp__I02_0p40_0p60__R02_partial_0p50_1p00__compression__R02_2p5_5bp,P118_RICHER_PASSIVE_LABEL_COMPOSITE,P68_FADE_IMBALANCE_REPLENISH,-1,S03_2p5_5bp,I02_0p40_0p60,R02_partial_0p50_1p00,compression,R02_2p5_5bp,3,1,2180,2000,1.0,1.0,1.0,0.9610603545189856,-0.0012339635255748,4.091250971722426,1.4805301772594928,False,False,True,False,False,adverse_selection_gate_failed|replenishment_gate_failed|breadth_gate_failed
P118_RICHER_PASSIVE_LABEL_COMPOSITE__P68_FADE_IMBALANCE_REPLENISH__S1__S03_2p5_5bp__I03_0p60_0p80__R02_partial_0p50_1p00__compression__R03_5_10bp,P118_RICHER_PASSIVE_LABEL_COMPOSITE,P68_FADE_IMBALANCE_REPLENISH,1,S03_2p5_5bp,I03_0p60_0p80,R02_partial_0p50_1p00,compression,R03_5_10bp,1,1,320,7900,1.0,1.0,1.0,0.9592261194649396,-0.0023237040084164,7.6370621765987154,1.4796130597324697,False,False,True,False,False,adverse_selection_gate_failed|replenishment_gate_failed|breadth_gate_failed
P118_RICHER_PASSIVE_LABEL_COMPOSITE__P68_FADE_IMBALANCE_REPLENISH__S1__S03_2p5_5bp__I03_0p60_0p80__R02_partial_0p50_1p00__compression__R04_ge_10bp,P118_RICHER_PASSIVE_LABEL_COMPOSITE,P68_FADE_IMBALANCE_REPLENISH,1,S03_2p5_5bp,I03_0p60_0p80,R02_partial_0p50_1p00,compression,R04_ge_10bp,1,1,320,25600,1.0,1.0,1.0,0.9592261194649396,-0.0077925316631019,26.057577870193384,1.4796130597324697,False,False,True,False,False,adverse_selection_gate_failed|replenishment_gate_failed|breadth_gate_failed
P118_RICHER_PASSIVE_LABEL_COMPOSITE__P68_FADE_IMBALANCE_REPLENISH__S1__S03_2p5_5bp__I03_0p60_0p80__R02_partial_0p50_1p00__compression__R02_2p5_5bp,P118_RICHER_PASSIVE_LABEL_COMPOSITE,P68_FADE_IMBALANCE_REPLENISH,1,S03_2p5_5bp,I03_0p60_0p80,R02_partial_0p50_1p00,compression,R02_2p5_5bp,1,1,320,2000,1.0,1.0,1.0,0.9592261194649396,-0.0012339635255748,4.091250971722426,1.4796130597324697,False,False,True,False,False,adverse_selection_gate_failed|replenishment_gate_failed|breadth_gate_failed
P118_RICHER_PASSIVE_LABEL_COMPOSITE__P68_FADE_IMBALANCE_REPLENISH__S1__S03_2p5_5bp__I03_0p60_0p80__R02_partial_0p50_1p00__compression__R03_5_10bp,P118_RICHER_PASSIVE_LABEL_COMPOSITE,P68_FADE_IMBALANCE_REPLENISH,1,S03_2p5_5bp,I03_0p60_0p80,R02_partial_0p50_1p00,compression,R03_5_10bp,1,1,320,7900,1.0,1.0,1.0,0.9592261194649396,-0.0023237040084164,7.6370621765987154,1.4796130597324697,False,False,True,False,False,adverse_selection_gate_failed|replenishment_gate_failed|breadth_gate_failed
P118_RICHER_PASSIVE_LABEL_COMPOSITE__P68_FADE_IMBALANCE_REPLENISH__S1__S03_2p5_5bp__I03_0p60_0p80__R02_partial_0p50_1p00__compression__R04_ge_10bp,P118_RICHER_PASSIVE_LABEL_COMPOSITE,P68_FADE_IMBALANCE_REPLENISH,1,S03_2p5_5bp,I03_0p60_0p80,R02_partial_0p50_1p00,compression,R04_ge_10bp,1,1,320,25600,1.0,1.0,1.0,0.9592261194649396,-0.0077925316631019,26.057577870193384,1.4796130597324697,False,False,True,False,False,adverse_selection_gate_failed|replenishment_gate_failed|breadth_gate_failed
P118_RICHER_PASSIVE_LABEL_COMPOSITE__P68_FADE_IMBALANCE_REPLENISH__S1__S03_2p5_5bp__I03_0p60_0p80__R02_partial_0p50_1p00__compression__R02_2p5_5bp,P118_RICHER_PASSIVE_LABEL_COMPOSITE,P68_FADE_IMBALANCE_REPLENISH,1,S03_2p5_5bp,I03_0p60_0p80,R02_partial_0p50_1p00,compression,R02_2p5_5bp,1,1,320,2000,1.0,1.0,1.0,0.9592261194649396,-0.0012339635255748,4.091250971722426,1.4796130597324697,False,False,True,False,False,adverse_selection_gate_failed|replenishment_gate_failed|breadth_gate_failed
P118_RICHER_PASSIVE_LABEL_COMPOSITE__P68_FADE_IMBALANCE_REPLENISH__S1__S02_1_2p5bp__I01_0p30_0p40__R02_partial_0p50_1p00__compression__R04_ge_10bp,P118_RICHER_PASSIVE_LABEL_COMPOSITE,P68_FADE_IMBALANCE_REPLENISH,1,S02_1_2p5bp,I01_0p30_0p40,R02_partial_0p50_1p00,compression,R04_ge_10bp,3,1,860,49100,1.0,1.0,1.0,0.957174587371742,-0.004784431564488,27.38384444298813,1.478587293685871,False,False,True,False,False,adverse_selection_gate_failed|replenishment_gate_failed|breadth_gate_failed
P118_RICHER_PASSIVE_LABEL_COMPOSITE__P68_FADE_IMBALANCE_REPLENISH__S1__S02_1_2p5bp__I01_0p30_0p40__R02_partial_0p50_1p00__compression__R03_5_10bp,P118_RICHER_PASSIVE_LABEL_COMPOSITE,P68_FADE_IMBALANCE_REPLENISH,1,S02_1_2p5bp,I01_0p30_0p40,R02_partial_0p50_1p00,compression,R03_5_10bp,3,1,860,8950,1.0,1.0,1.0,0.957174587371742,-0.0014083597344179,8.145647819566692,1.478587293685871,False,False,True,False,False,adverse_selection_gate_failed|replenishment_gate_failed|breadth_gate_failed
P118_RICHER_PASSIVE_LABEL_COMPOSITE__P68_FADE_IMBALANCE_REPLENISH__S1__S02_1_2p5bp__I01_0p30_0p40__R02_partial_0p50_1p00__compression__R02_2p5_5bp,P118_RICHER_PASSIVE_LABEL_COMPOSITE,P68_FADE_IMBALANCE_REPLENISH,1,S02_1_2p5bp,I01_0p30_0p40,R02_partial_0p50_1p00,compression,R02_2p5_5bp,2,1,860,250,1.0,1.0,1.0,0.957174587371742,-0.0010717834168661,4.911707903718831,1.478587293685871,False,False,True,False,False,adverse_selection_gate_failed|replenishment_gate_failed|breadth_gate_failed
P118_RICHER_PASSIVE_LABEL_COMPOSITE__P68_JOIN_IMBALANCE_REPLENISH__S-1__S02_1_2p5bp__I01_0p30_0p40__R02_partial_0p50_1p00__compression__R04_ge_10bp,P118_RICHER_PASSIVE_LABEL_COMPOSITE,P68_JOIN_IMBALANCE_REPLENISH,-1,S02_1_2p5bp,I01_0p30_0p40,R02_partial_0p50_1p00,compression,R04_ge_10bp,3,1,1280,49100,1.0,1.0,1.0,0.9568940434649592,-0.004784431564488,27.38384444298812,1.4784470217324797,False,False,True,False,False,adverse_selection_gate_failed|replenishment_gate_failed|breadth_gate_failed
P118_RICHER_PASSIVE_LABEL_COMPOSITE__P68_JOIN_IMBALANCE_REPLENISH__S-1__S02_1_2p5bp__I01_0p30_0p40__R02_partial_0p50_1p00__compression__R03_5_10bp,P118_RICHER_PASSIVE_LABEL_COMPOSITE,P68_JOIN_IMBALANCE_REPLENISH,-1,S02_1_2p5bp,I01_0p30_0p40,R02_partial_0p50_1p00,compression,R03_5_10bp,3,1,1280,8950,1.0,1.0,1.0,0.9568940434649592,-0.0014083597344179,8.14564781956669,1.4784470217324797,False,False,True,False,False,adverse_selection_gate_failed|replenishment_gate_failed|breadth_gate_failed
P118_RICHER_PASSIVE_LABEL_COMPOSITE__P68_JOIN_IMBALANCE_REPLENISH__S-1__S02_1_2p5bp__I01_0p30_0p40__R02_partial_0p50_1p00__compression__R02_2p5_5bp,P118_RICHER_PASSIVE_LABEL_COMPOSITE,P68_JOIN_IMBALANCE_REPLENISH,-1,S02_1_2p5bp,I01_0p30_0p40,R02_partial_0p50_1p00,compression,R02_2p5_5bp,2,1,1280,250,1.0,1.0,1.0,0.9568940434649592,-0.0010717834168661,4.911707903718831,1.4784470217324797,False,False,True,False,False,adverse_selection_gate_failed|replenishment_gate_failed|breadth_gate_failed
P118_RICHER_PASSIVE_LABEL_COMPOSITE__P68_JOIN_IMBALANCE_REPLENISH__S1__S02_1_2p5bp__I02_0p40_0p60__R02_partial_0p50_1p00__compression__R04_ge_10bp,P118_RICHER_PASSIVE_LABEL_COMPOSITE,P68_JOIN_IMBALANCE_REPLENISH,1,S02_1_2p5bp,I02_0p40_0p60,R02_partial_0p50_1p00,compression,R04_ge_10bp,2,1,1080,49100,1.0,1.0,1.0,0.9554333366963268,-0.004784431564488,27.38384444298813,1.4777166683481635,False,False,True,False,False,adverse_selection_gate_failed|replenishment_gate_failed|breadth_gate_failed
P118_RICHER_PASSIVE_LABEL_COMPOSITE__P68_JOIN_IMBALANCE_REPLENISH__S1__S02_1_2p5bp__I02_0p40_0p60__R02_partial_0p50_1p00__compression__R03_5_10bp,P118_RICHER_PASSIVE_LABEL_COMPOSITE,P68_JOIN_IMBALANCE_REPLENISH,1,S02_1_2p5bp,I02_0p40_0p60,R02_partial_0p50_1p00,compression,R03_5_10bp,2,1,1080,8950,1.0,1.0,1.0,0.9554333366963268,-0.0014083597344179,8.145647819566692,1.4777166683481635,False,False,True,False,False,adverse_selection_gate_failed|replenishment_gate_failed|breadth_gate_failed
P118_RICHER_PASSIVE_LABEL_COMPOSITE__P68_JOIN_IMBALANCE_REPLENISH__S1__S02_1_2p5bp__I02_0p40_0p60__R02_partial_0p50_1p00__compression__R02_2p5_5bp,P118_RICHER_PASSIVE_LABEL_COMPOSITE,P68_JOIN_IMBALANCE_REPLENISH,1,S02_1_2p5bp,I02_0p40_0p60,R02_partial_0p50_1p00,compression,R02_2p5_5bp,2,1,1080,250,1.0,1.0,1.0,0.9554333366963268,-0.0010717834168661,4.911707903718831,1.4777166683481635,False,False,True,False,False,adverse_selection_gate_failed|replenishment_gate_failed|breadth_gate_failed
P118_RICHER_PASSIVE_LABEL_COMPOSITE__P68_JOIN_IMBALANCE_REPLENISH__S1__S02_1_2p5bp__I02_0p40_0p60__R02_partial_0p50_1p00__compression__R04_ge_10bp,P118_RICHER_PASSIVE_LABEL_COMPOSITE,P68_JOIN_IMBALANCE_REPLENISH,1,S02_1_2p5bp,I02_0p40_0p60,R02_partial_0p50_1p00,compression,R04_ge_10bp,1,1,1080,49100,1.0,1.0,1.0,0.9554333366963268,-0.004784431564488,27.38384444298813,1.4777166683481635,False,False,True,False,False,adverse_selection_gate_failed|replenishment_gate_failed|breadth_gate_failed
P118_RICHER_PASSIVE_LABEL_COMPOSITE__P68_JOIN_IMBALANCE_REPLENISH__S1__S02_1_2p5bp__I02_0p40_0p60__R02_partial_0p50_1p00__compression__R03_5_10bp,P118_RICHER_PASSIVE_LABEL_COMPOSITE,P68_JOIN_IMBALANCE_REPLENISH,1,S02_1_2p5bp,I02_0p40_0p60,R02_partial_0p50_1p00,compression,R03_5_10bp,1,1,1080,8950,1.0,1.0,1.0,0.9554333366963268,-0.0014083597344179,8.145647819566692,1.4777166683481635,False,False,True,False,False,adverse_selection_gate_failed|replenishment_gate_failed|breadth_gate_failed
P118_RICHER_PASSIVE_LABEL_COMPOSITE__P68_JOIN_IMBALANCE_REPLENISH__S1__S02_1_2p5bp__I02_0p40_0p60__R02_partial_0p50_1p00__compression__R02_2p5_5bp,P118_RICHER_PASSIVE_LABEL_COMPOSITE,P68_JOIN_IMBALANCE_REPLENISH,1,S02_1_2p5bp,I02_0p40_0p60,R02_partial_0p50_1p00,compression,R02_2p5_5bp,1,1,1080,250,1.0,1.0,1.0,0.9554333366963268,-0.0010717834168661,4.911707903718831,1.4777166683481635,False,False,True,False,False,adverse_selection_gate_failed|replenishment_gate_failed|breadth_gate_failed
P118_RICHER_PASSIVE_LABEL_COMPOSITE__P68_JOIN_IMBALANCE_REPLENISH__S1__S03_2p5_5bp__I01_0p30_0p40__R02_partial_0p50_1p00__compression__R03_5_10bp,P118_RICHER_PASSIVE_LABEL_COMPOSITE,P68_JOIN_IMBALANCE_REPLENISH,1,S03_2p5_5bp,I01_0p30_0p40,R02_partial_0p50_1p00,compression,R03_5_10bp,2,1,400,7900,1.0,1.0,1.0,0.940018929909791,-0.0023237040084164,7.6370621765987154,1.4700094649548956,False,False,True,False,False,adverse_selection_gate_failed|replenishment_gate_failed|breadth_gate_failed
