candidate_id,split,control_seed,actual_net_pnl_inr,random_side_net_pnl_inr,actual_beats_random
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,74,83574.2645398744,-11462.041902740319,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,74,113918.38272394007,-49709.745211881396,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,75,83574.2645398744,23143.621181639854,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,75,113918.38272394007,-62043.56359564323,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,76,83574.2645398744,-25202.914195380392,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,76,113918.38272394007,-53655.004908294926,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,77,83574.2645398744,13262.968296467925,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,77,113918.38272394007,13879.222597190637,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,78,83574.2645398744,1488.542154434459,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,78,113918.38272394007,-11946.563494416903,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,79,83574.2645398744,442.50521495630505,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,79,113918.38272394007,-19665.306569198874,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,80,83574.2645398744,-42981.94791663435,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,80,113918.38272394007,13189.891858951365,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,81,83574.2645398744,-24297.279135120487,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,81,113918.38272394007,-13617.303606414964,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,82,83574.2645398744,11132.700513009584,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,82,113918.38272394007,-13035.591368755264,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,83,83574.2645398744,-50576.631226521415,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,83,113918.38272394007,-9433.030551874392,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,84,83574.2645398744,-82508.29992464595,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,84,113918.38272394007,29903.84940165911,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,85,83574.2645398744,21650.520131196765,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,85,113918.38272394007,-48712.145855521696,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,86,83574.2645398744,-23111.9791784788,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,86,113918.38272394007,-108580.17690908644,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,87,83574.2645398744,33263.070141351855,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,87,113918.38272394007,-50308.33576761235,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,88,83574.2645398744,29694.56604586334,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,88,113918.38272394007,8668.325170126594,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,89,83574.2645398744,-19558.776305952033,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,89,113918.38272394007,-116059.86309892268,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,90,83574.2645398744,25548.226251831547,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,90,113918.38272394007,-58776.86482628272,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,91,83574.2645398744,-18092.790181225675,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,91,113918.38272394007,38458.52743858611,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,92,83574.2645398744,-259.41322981629696,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,92,113918.38272394007,20007.075238503363,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,93,83574.2645398744,-22212.060156297593,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,93,113918.38272394007,-42746.59941410422,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,94,83574.2645398744,37979.982273994945,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,94,113918.38272394007,-20185.134888727192,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,95,83574.2645398744,-16355.984132308791,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,95,113918.38272394007,-27455.437646646515,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,96,83574.2645398744,-26670.228757430516,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,96,113918.38272394007,24272.16167780695,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,97,83574.2645398744,-10427.237251680654,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,97,113918.38272394007,-42742.69569607382,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,98,83574.2645398744,-375.62530978237305,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,98,113918.38272394007,-17552.60032015422,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,99,83574.2645398744,31070.092338752806,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,99,113918.38272394007,29386.38502948773,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,100,83574.2645398744,-21556.09162639371,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,100,113918.38272394007,2328.861907420906,True
