phase294_variant_id,continuation_family,market_bucket,side_mode,exit_horizon_ticks,scenario_rows,selected_event_rows,max_scheduled_event_rows,cost200_above12_sparse_diagnostic_rows,robust_portfolio_floor_above12_rows,sparse_floor_met_rows,robust_portfolio_floor_met_rows,min_annualized_pct,median_annualized_pct,max_annualized_pct,max_net_pnl_inr
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P50_S45_I35_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H5,spread_compressed_absorption_continuation,NONOPEN,PRESSURE_SIGN_CONT,5,4,347,3,0,0,0,0,-2.1498251650937807,-0.7060931167870179,1.4752778630394898,46.83421787426951
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P50_S45_I35_NOTWIDE_NONOPEN_ORIG_H5,spread_compressed_absorption_continuation,NONOPEN,ORIG,5,4,347,3,0,0,0,0,-2.1498251650937807,-0.7060931167870179,1.4752778630394898,46.83421787426951
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P50_S45_I35_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H5,spread_compressed_absorption_continuation,NONOPEN,PRESSURE_SIGN_CONT,5,4,347,3,0,0,0,0,-2.1498251650937807,-0.7060931167870179,1.4752778630394898,46.83421787426951
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I55_ANYSPREAD_ALL_ORIG_H5,spread_compressed_absorption_continuation,ALL,ORIG,5,4,202,3,0,0,0,0,-1.9689499712219143,-0.6157528501425236,1.474888541873734,46.821858472182036
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I55_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,spread_compressed_absorption_continuation,ALL,PRESSURE_SIGN_CONT,5,4,202,3,0,0,0,0,-1.9689499712219143,-0.6157528501425236,1.474888541873734,46.821858472182036
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I55_ANYSPREAD_NONOPEN_ORIG_H5,spread_compressed_absorption_continuation,NONOPEN,ORIG,5,4,195,3,0,0,0,0,-1.9689499712219143,-0.6157528501425236,1.474888541873734,46.821858472182036
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I55_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H5,spread_compressed_absorption_continuation,NONOPEN,PRESSURE_SIGN_CONT,5,4,195,3,0,0,0,0,-1.9689499712219143,-0.6157528501425236,1.474888541873734,46.821858472182036
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_ORIG_H5,spread_compressed_absorption_continuation,ALL,ORIG,5,4,202,3,0,0,0,0,-1.9689499712219143,-0.6157528501425236,1.474888541873734,46.821858472182036
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H5,spread_compressed_absorption_continuation,ALL,PRESSURE_SIGN_CONT,5,4,202,3,0,0,0,0,-1.9689499712219143,-0.6157528501425236,1.474888541873734,46.821858472182036
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_NONOPEN_ORIG_H5,spread_compressed_absorption_continuation,NONOPEN,ORIG,5,4,195,3,0,0,0,0,-1.9689499712219143,-0.6157528501425236,1.474888541873734,46.821858472182036
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H5,spread_compressed_absorption_continuation,NONOPEN,PRESSURE_SIGN_CONT,5,4,195,3,0,0,0,0,-1.9689499712219143,-0.6157528501425236,1.474888541873734,46.821858472182036
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P50_S45_I55_ANYSPREAD_ALL_ORIG_H5,spread_compressed_absorption_continuation,ALL,ORIG,5,4,285,4,0,0,0,0,-3.666015989698293,-1.4645807680340701,1.4737089072603056,46.78440975429542
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P50_S45_I55_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,spread_compressed_absorption_continuation,ALL,PRESSURE_SIGN_CONT,5,4,285,4,0,0,0,0,-3.666015989698293,-1.4645807680340701,1.4737089072603056,46.78440975429542
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P50_S45_I55_NOTWIDE_ALL_ORIG_H5,spread_compressed_absorption_continuation,ALL,ORIG,5,4,285,4,0,0,0,0,-3.666015989698293,-1.4645807680340701,1.4737089072603056,46.78440975429542
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P50_S45_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H5,spread_compressed_absorption_continuation,ALL,PRESSURE_SIGN_CONT,5,4,285,4,0,0,0,0,-3.666015989698293,-1.4645807680340701,1.4737089072603056,46.78440975429542
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P50_S45_I55_ANYSPREAD_NONOPEN_ORIG_H5,spread_compressed_absorption_continuation,NONOPEN,ORIG,5,4,228,3,0,0,0,0,-2.1516774880930596,-0.7074115172314535,1.4737089072603056,46.78440975429542
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P50_S45_I55_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H5,spread_compressed_absorption_continuation,NONOPEN,PRESSURE_SIGN_CONT,5,4,228,3,0,0,0,0,-2.1516774880930596,-0.7074115172314535,1.4737089072603056,46.78440975429542
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P50_S45_I55_NOTWIDE_NONOPEN_ORIG_H5,spread_compressed_absorption_continuation,NONOPEN,ORIG,5,4,228,3,0,0,0,0,-2.1516774880930596,-0.7074115172314535,1.4737089072603056,46.78440975429542
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P50_S45_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H5,spread_compressed_absorption_continuation,NONOPEN,PRESSURE_SIGN_CONT,5,4,228,3,0,0,0,0,-2.1516774880930596,-0.7074115172314535,1.4737089072603056,46.78440975429542
P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P35_S35_I35_ANYSPREAD_ALL_ORIG_H8,withdrawal_followthrough_continuation,ALL,ORIG,8,4,504,2,0,0,0,0,-1.03449767912642,-0.2841638949179943,0.9323397785808626,29.598088208916273
P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H8,withdrawal_followthrough_continuation,ALL,PRESSURE_SIGN_CONT,8,4,504,2,0,0,0,0,-1.03449767912642,-0.2841638949179943,0.9323397785808626,29.598088208916273
P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P35_S35_I35_ANYSPREAD_NONOPEN_ORIG_H8,withdrawal_followthrough_continuation,NONOPEN,ORIG,8,4,343,2,0,0,0,0,-0.4906779595350083,-0.012254035122288509,0.9323397785808626,29.598088208916273
P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P35_S35_I35_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H8,withdrawal_followthrough_continuation,NONOPEN,PRESSURE_SIGN_CONT,8,4,343,2,0,0,0,0,-0.4906779595350083,-0.012254035122288509,0.9323397785808626,29.598088208916273
P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I35_ANYSPREAD_ALL_ORIG_H8,withdrawal_followthrough_continuation,ALL,ORIG,8,4,385,2,0,0,0,0,-1.0837255137656057,-0.30877781223758716,0.9323397785808626,29.598088208916273
P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H8,withdrawal_followthrough_continuation,ALL,PRESSURE_SIGN_CONT,8,4,385,2,0,0,0,0,-1.0837255137656057,-0.30877781223758716,0.9323397785808626,29.598088208916273
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_ORIG_H8,replenishment_absorption_continuation,ALL,ORIG,8,4,259,2,0,0,0,0,-1.9458238838867477,-0.14136274589442088,0.6901864501545321,21.910680957286733
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H8,replenishment_absorption_continuation,ALL,PRESSURE_SIGN_CONT,8,4,259,2,0,0,0,0,-1.9458238838867477,-0.14136274589442088,0.6901864501545321,21.910680957286733
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_NONOPEN_ORIG_H8,replenishment_absorption_continuation,NONOPEN,ORIG,8,4,191,2,0,0,0,0,-1.9458238838867477,-0.14136274589442088,0.6901864501545321,21.910680957286733
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H8,replenishment_absorption_continuation,NONOPEN,PRESSURE_SIGN_CONT,8,4,191,2,0,0,0,0,-1.9458238838867477,-0.14136274589442088,0.6901864501545321,21.910680957286733
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_NOTWIDE_ALL_ORIG_H8,replenishment_absorption_continuation,ALL,ORIG,8,4,250,2,0,0,0,0,-1.9458238838867477,-0.14136274589442088,0.6901864501545321,21.910680957286733
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H8,replenishment_absorption_continuation,ALL,PRESSURE_SIGN_CONT,8,4,250,2,0,0,0,0,-1.9458238838867477,-0.14136274589442088,0.6901864501545321,21.910680957286733
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_NOTWIDE_NONOPEN_ORIG_H8,replenishment_absorption_continuation,NONOPEN,ORIG,8,4,182,2,0,0,0,0,-1.9458238838867477,-0.14136274589442088,0.6901864501545321,21.910680957286733
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H8,replenishment_absorption_continuation,NONOPEN,PRESSURE_SIGN_CONT,8,4,182,2,0,0,0,0,-1.9458238838867477,-0.14136274589442088,0.6901864501545321,21.910680957286733
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I55_ANYSPREAD_ALL_ORIG_H8,replenishment_absorption_continuation,ALL,ORIG,8,4,180,2,0,0,0,0,-1.9802997093183292,-0.1616675872778156,0.6668146801035334,21.168720003286776
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I55_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H8,replenishment_absorption_continuation,ALL,PRESSURE_SIGN_CONT,8,4,180,2,0,0,0,0,-1.9802997093183292,-0.1616675872778156,0.6668146801035334,21.168720003286776
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I55_ANYSPREAD_NONOPEN_ORIG_H8,replenishment_absorption_continuation,NONOPEN,ORIG,8,4,130,2,0,0,0,0,-1.9802997093183292,-0.1616675872778156,0.6668146801035334,21.168720003286776
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I55_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H8,replenishment_absorption_continuation,NONOPEN,PRESSURE_SIGN_CONT,8,4,130,2,0,0,0,0,-1.9802997093183292,-0.1616675872778156,0.6668146801035334,21.168720003286776
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I55_NOTWIDE_ALL_ORIG_H8,replenishment_absorption_continuation,ALL,ORIG,8,4,180,2,0,0,0,0,-1.9802997093183292,-0.1616675872778156,0.6668146801035334,21.168720003286776
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H8,replenishment_absorption_continuation,ALL,PRESSURE_SIGN_CONT,8,4,180,2,0,0,0,0,-1.9802997093183292,-0.1616675872778156,0.6668146801035334,21.168720003286776
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I55_NOTWIDE_NONOPEN_ORIG_H8,replenishment_absorption_continuation,NONOPEN,ORIG,8,4,130,2,0,0,0,0,-1.9802997093183292,-0.1616675872778156,0.6668146801035334,21.168720003286776
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H8,replenishment_absorption_continuation,NONOPEN,PRESSURE_SIGN_CONT,8,4,130,2,0,0,0,0,-1.9802997093183292,-0.1616675872778156,0.6668146801035334,21.168720003286776
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P50_S45_I35_ANYSPREAD_OPEN_ORIG_H13,spread_compressed_absorption_continuation,OPEN,ORIG,13,4,64,2,0,0,0,0,-1.7619046898624182,-0.14640161118328543,0.5881491225646382,18.671400716337722
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P50_S45_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H13,spread_compressed_absorption_continuation,OPEN,PRESSURE_SIGN_CONT,13,4,64,2,0,0,0,0,-1.7619046898624182,-0.14640161118328543,0.5881491225646382,18.671400716337722
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P50_S45_I35_NOTWIDE_OPEN_ORIG_H13,spread_compressed_absorption_continuation,OPEN,ORIG,13,4,64,2,0,0,0,0,-1.7619046898624182,-0.14640161118328543,0.5881491225646382,18.671400716337722
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P50_S45_I35_NOTWIDE_OPEN_PRESSURE_SIGN_CONT_H13,spread_compressed_absorption_continuation,OPEN,PRESSURE_SIGN_CONT,13,4,64,2,0,0,0,0,-1.7619046898624182,-0.14640161118328543,0.5881491225646382,18.671400716337722
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_ORIG_H13,replenishment_absorption_continuation,OPEN,ORIG,13,4,68,2,0,0,0,0,0.2651991393192667,0.4783078155727711,0.5303982786385334,16.838040591699475
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H13,replenishment_absorption_continuation,OPEN,PRESSURE_SIGN_CONT,13,4,68,2,0,0,0,0,0.2651991393192667,0.4783078155727711,0.5303982786385334,16.838040591699475
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_NOTWIDE_OPEN_ORIG_H13,replenishment_absorption_continuation,OPEN,ORIG,13,4,68,2,0,0,0,0,0.2651991393192667,0.4783078155727711,0.5303982786385334,16.838040591699475
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_NOTWIDE_OPEN_PRESSURE_SIGN_CONT_H13,replenishment_absorption_continuation,OPEN,PRESSURE_SIGN_CONT,13,4,68,2,0,0,0,0,0.2651991393192667,0.4783078155727711,0.5303982786385334,16.838040591699475
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I55_ANYSPREAD_OPEN_ORIG_H13,replenishment_absorption_continuation,OPEN,ORIG,13,4,50,2,0,0,0,0,0.2632143902012649,0.4741364526082218,0.5264287804025298,16.712024774683485
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H13,replenishment_absorption_continuation,OPEN,PRESSURE_SIGN_CONT,13,4,50,2,0,0,0,0,0.2632143902012649,0.4741364526082218,0.5264287804025298,16.712024774683485
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I55_NOTWIDE_OPEN_ORIG_H13,replenishment_absorption_continuation,OPEN,ORIG,13,4,50,2,0,0,0,0,0.2632143902012649,0.4741364526082218,0.5264287804025298,16.712024774683485
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I55_NOTWIDE_OPEN_PRESSURE_SIGN_CONT_H13,replenishment_absorption_continuation,OPEN,PRESSURE_SIGN_CONT,13,4,50,2,0,0,0,0,0.2632143902012649,0.4741364526082218,0.5264287804025298,16.712024774683485
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P50_S45_I35_ANYSPREAD_OPEN_ORIG_H13,replenishment_absorption_continuation,OPEN,ORIG,13,4,35,2,0,0,0,0,0.26270553786803547,0.47306699362320237,0.5254110757360709,16.679716690034
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P50_S45_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H13,replenishment_absorption_continuation,OPEN,PRESSURE_SIGN_CONT,13,4,35,2,0,0,0,0,0.26270553786803547,0.47306699362320237,0.5254110757360709,16.679716690034
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P50_S45_I35_NOTWIDE_OPEN_ORIG_H13,replenishment_absorption_continuation,OPEN,ORIG,13,4,35,2,0,0,0,0,0.26270553786803547,0.47306699362320237,0.5254110757360709,16.679716690034
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P50_S45_I35_NOTWIDE_OPEN_PRESSURE_SIGN_CONT_H13,replenishment_absorption_continuation,OPEN,PRESSURE_SIGN_CONT,13,4,35,2,0,0,0,0,0.26270553786803547,0.47306699362320237,0.5254110757360709,16.679716690034
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P50_S45_I55_ANYSPREAD_OPEN_ORIG_H13,replenishment_absorption_continuation,OPEN,ORIG,13,4,16,2,0,0,0,0,0.26162934055847964,0.4708051412011951,0.5232586811169593,16.611386702125692
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P50_S45_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H13,replenishment_absorption_continuation,OPEN,PRESSURE_SIGN_CONT,13,4,16,2,0,0,0,0,0.26162934055847964,0.4708051412011951,0.5232586811169593,16.611386702125692
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P50_S45_I55_NOTWIDE_OPEN_ORIG_H13,replenishment_absorption_continuation,OPEN,ORIG,13,4,16,2,0,0,0,0,0.26162934055847964,0.4708051412011951,0.5232586811169593,16.611386702125692
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P50_S45_I55_NOTWIDE_OPEN_PRESSURE_SIGN_CONT_H13,replenishment_absorption_continuation,OPEN,PRESSURE_SIGN_CONT,13,4,16,2,0,0,0,0,0.26162934055847964,0.4708051412011951,0.5232586811169593,16.611386702125692
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I35_ANYSPREAD_OPEN_ORIG_H5,spread_compressed_absorption_continuation,OPEN,ORIG,5,4,8,2,0,0,0,0,-2.841153775283702,-1.5459789016533578,-0.12540201401150688,-1.4928811191846059
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H5,spread_compressed_absorption_continuation,OPEN,PRESSURE_SIGN_CONT,5,4,8,2,0,0,0,0,-2.841153775283702,-1.5459789016533578,-0.12540201401150688,-1.4928811191846059
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I35_NOTWIDE_OPEN_ORIG_H5,spread_compressed_absorption_continuation,OPEN,ORIG,5,4,8,2,0,0,0,0,-2.841153775283702,-1.5459789016533578,-0.12540201401150688,-1.4928811191846059
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I35_NOTWIDE_OPEN_PRESSURE_SIGN_CONT_H5,spread_compressed_absorption_continuation,OPEN,PRESSURE_SIGN_CONT,5,4,8,2,0,0,0,0,-2.841153775283702,-1.5459789016533578,-0.12540201401150688,-1.4928811191846059
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I55_ANYSPREAD_OPEN_ORIG_H5,spread_compressed_absorption_continuation,OPEN,ORIG,5,4,7,2,0,0,0,0,-2.845853560295927,-1.5506698834604964,-0.12774310331253289,-1.520751229911106
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H5,spread_compressed_absorption_continuation,OPEN,PRESSURE_SIGN_CONT,5,4,7,2,0,0,0,0,-2.845853560295927,-1.5506698834604964,-0.12774310331253289,-1.520751229911106
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_OPEN_ORIG_H5,spread_compressed_absorption_continuation,OPEN,ORIG,5,4,7,2,0,0,0,0,-2.845853560295927,-1.5506698834604964,-0.12774310331253289,-1.520751229911106
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_OPEN_PRESSURE_SIGN_CONT_H5,spread_compressed_absorption_continuation,OPEN,PRESSURE_SIGN_CONT,5,4,7,2,0,0,0,0,-2.845853560295927,-1.5506698834604964,-0.12774310331253289,-1.520751229911106
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_ORIG_H8,replenishment_absorption_continuation,OPEN,ORIG,8,4,68,2,0,0,0,0,-0.7166643955457823,-0.6969318114075053,-0.3385996136346141,-10.749194083638542
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H8,replenishment_absorption_continuation,OPEN,PRESSURE_SIGN_CONT,8,4,68,2,0,0,0,0,-0.7166643955457823,-0.6969318114075053,-0.3385996136346141,-10.749194083638542
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_NOTWIDE_OPEN_ORIG_H8,replenishment_absorption_continuation,OPEN,ORIG,8,4,68,2,0,0,0,0,-0.7166643955457823,-0.6969318114075053,-0.3385996136346141,-10.749194083638542
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_NOTWIDE_OPEN_PRESSURE_SIGN_CONT_H8,replenishment_absorption_continuation,OPEN,PRESSURE_SIGN_CONT,8,4,68,2,0,0,0,0,-0.7166643955457823,-0.6969318114075053,-0.3385996136346141,-10.749194083638542
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I55_ANYSPREAD_OPEN_ORIG_H8,replenishment_absorption_continuation,OPEN,ORIG,8,4,50,2,0,0,0,0,-0.720835758510331,-0.7010022420077815,-0.34058436275261594,-10.812201992146537
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H8,replenishment_absorption_continuation,OPEN,PRESSURE_SIGN_CONT,8,4,50,2,0,0,0,0,-0.720835758510331,-0.7010022420077815,-0.34058436275261594,-10.812201992146537
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I55_NOTWIDE_OPEN_ORIG_H8,replenishment_absorption_continuation,OPEN,ORIG,8,4,50,2,0,0,0,0,-0.720835758510331,-0.7010022420077815,-0.34058436275261594,-10.812201992146537
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I55_NOTWIDE_OPEN_PRESSURE_SIGN_CONT_H8,replenishment_absorption_continuation,OPEN,PRESSURE_SIGN_CONT,8,4,50,2,0,0,0,0,-0.720835758510331,-0.7010022420077815,-0.34058436275261594,-10.812201992146537
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P50_S45_I35_ANYSPREAD_OPEN_ORIG_H8,replenishment_absorption_continuation,OPEN,ORIG,8,4,35,2,0,0,0,0,-0.7219052174953505,-0.7020458238335203,-0.34109321508584506,-10.828356034471271
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P50_S45_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H8,replenishment_absorption_continuation,OPEN,PRESSURE_SIGN_CONT,8,4,35,2,0,0,0,0,-0.7219052174953505,-0.7020458238335203,-0.34109321508584506,-10.828356034471271
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P50_S45_I35_NOTWIDE_OPEN_ORIG_H8,replenishment_absorption_continuation,OPEN,ORIG,8,4,35,2,0,0,0,0,-0.7219052174953505,-0.7020458238335203,-0.34109321508584506,-10.828356034471271
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P50_S45_I35_NOTWIDE_OPEN_PRESSURE_SIGN_CONT_H8,replenishment_absorption_continuation,OPEN,PRESSURE_SIGN_CONT,8,4,35,2,0,0,0,0,-0.7219052174953505,-0.7020458238335203,-0.34109321508584506,-10.828356034471271
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P50_S45_I55_ANYSPREAD_OPEN_ORIG_H8,replenishment_absorption_continuation,OPEN,ORIG,8,4,16,2,0,0,0,0,-0.7241670699173586,-0.7042529473540807,-0.34216941239540144,-10.862521028425443
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P50_S45_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H8,replenishment_absorption_continuation,OPEN,PRESSURE_SIGN_CONT,8,4,16,2,0,0,0,0,-0.7241670699173586,-0.7042529473540807,-0.34216941239540144,-10.862521028425443
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P50_S45_I55_NOTWIDE_OPEN_ORIG_H8,replenishment_absorption_continuation,OPEN,ORIG,8,4,16,2,0,0,0,0,-0.7241670699173586,-0.7042529473540807,-0.34216941239540144,-10.862521028425443
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P50_S45_I55_NOTWIDE_OPEN_PRESSURE_SIGN_CONT_H8,replenishment_absorption_continuation,OPEN,PRESSURE_SIGN_CONT,8,4,16,2,0,0,0,0,-0.7241670699173586,-0.7042529473540807,-0.34216941239540144,-10.862521028425443
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_ORIG_H5,replenishment_absorption_continuation,ALL,ORIG,5,4,259,2,0,0,0,0,-2.480905395228263,-0.8373907504079576,-0.43432880320178385,-13.788215974659806
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,replenishment_absorption_continuation,ALL,PRESSURE_SIGN_CONT,5,4,259,2,0,0,0,0,-2.480905395228263,-0.8373907504079576,-0.43432880320178385,-13.788215974659806
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_NONOPEN_ORIG_H5,replenishment_absorption_continuation,NONOPEN,ORIG,5,4,191,2,0,0,0,0,-2.480905395228263,-0.8373907504079576,-0.43432880320178385,-13.788215974659806
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H5,replenishment_absorption_continuation,NONOPEN,PRESSURE_SIGN_CONT,5,4,191,2,0,0,0,0,-2.480905395228263,-0.8373907504079576,-0.43432880320178385,-13.788215974659806
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_NOTWIDE_ALL_ORIG_H5,replenishment_absorption_continuation,ALL,ORIG,5,4,250,2,0,0,0,0,-2.480905395228263,-0.8373907504079576,-0.43432880320178385,-13.788215974659806
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H5,replenishment_absorption_continuation,ALL,PRESSURE_SIGN_CONT,5,4,250,2,0,0,0,0,-2.480905395228263,-0.8373907504079576,-0.43432880320178385,-13.788215974659806
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_NOTWIDE_NONOPEN_ORIG_H5,replenishment_absorption_continuation,NONOPEN,ORIG,5,4,182,2,0,0,0,0,-2.480905395228263,-0.8373907504079576,-0.43432880320178385,-13.788215974659806
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P35_S35_I35_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H5,replenishment_absorption_continuation,NONOPEN,PRESSURE_SIGN_CONT,5,4,182,2,0,0,0,0,-2.480905395228263,-0.8373907504079576,-0.43432880320178385,-13.788215974659806
