phase360_work_order_id,family_id,primary_scenario_id,source_id,symbol,announcement_time_ist,announcement_date,market_session,diagnostic_trade_date,diagnostic_start_rule,description,no_lookahead_rule_applied,full_depth_levels_1_to_5_required,levels_2_to_5_materiality_required,cost_profile,paper_live_or_profit_claim_allowed
P373_2026-07-20_WIPRO_106701555,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,WIPRO,17-Jul-2026 16:12:41,2026-07-17,post_close,2026-07-20,market_open_next_available_unseen_real_l2_day,Copy of Newspaper Publication,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-20_WIPRO_106701598,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,WIPRO,17-Jul-2026 16:30:50,2026-07-17,post_close,2026-07-20,market_open_next_available_unseen_real_l2_day,Analysts/Institutional Investor Meet/Con. Call Updates,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-21_BAJAJ-AUTO_106703749,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,BAJAJ-AUTO,20-Jul-2026 18:11:07,2026-07-20,post_close,2026-07-21,market_open_next_available_unseen_real_l2_day,Reply to Clarification- Financial results,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-21_BAJAJ-AUTO_106704742,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,BAJAJ-AUTO,21-Jul-2026 12:43:08,2026-07-21,regular_session,2026-07-21,first_real_tick_after_announcement,Outcome of Board Meeting,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-21_BAJAJ-AUTO_106704751,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,BAJAJ-AUTO,21-Jul-2026 12:52:47,2026-07-21,regular_session,2026-07-21,first_real_tick_after_announcement,General Updates,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-21_HCLTECH_106704006,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,HCLTECH,20-Jul-2026 19:55:14,2026-07-20,post_close,2026-07-21,market_open_next_available_unseen_real_l2_day,Shareholders meeting,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-21_HCLTECH_106704043,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,HCLTECH,20-Jul-2026 20:23:26,2026-07-20,post_close,2026-07-21,market_open_next_available_unseen_real_l2_day,Updates,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-21_HCLTECH_106704052,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,HCLTECH,20-Jul-2026 20:31:15,2026-07-20,post_close,2026-07-21,market_open_next_available_unseen_real_l2_day,Updates,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-21_HCLTECH_106704810,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,HCLTECH,21-Jul-2026 13:37:56,2026-07-21,regular_session,2026-07-21,first_real_tick_after_announcement,Updates,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-21_HDFCBANK_106704818,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,HDFCBANK,21-Jul-2026 13:50:17,2026-07-21,regular_session,2026-07-21,first_real_tick_after_announcement,ESOP/ESOS/ESPS,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-21_ICICIBANK_106703492,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,ICICIBANK,20-Jul-2026 16:12:11,2026-07-20,post_close,2026-07-21,market_open_next_available_unseen_real_l2_day,ESOP/ESOS/ESPS,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-21_ICICIBANK_106703685,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,ICICIBANK,20-Jul-2026 17:39:28,2026-07-20,post_close,2026-07-21,market_open_next_available_unseen_real_l2_day,Updates,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-21_ICICIBANK_106703830,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,ICICIBANK,20-Jul-2026 18:30:36,2026-07-20,post_close,2026-07-21,market_open_next_available_unseen_real_l2_day,Copy of Newspaper Publication,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-21_MARUTI_106704908,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,MARUTI,21-Jul-2026 15:11:00,2026-07-21,regular_session,2026-07-21,first_real_tick_after_announcement,General Updates,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-21_RELIANCE_106704707,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,RELIANCE,21-Jul-2026 12:14:45,2026-07-21,regular_session,2026-07-21,first_real_tick_after_announcement,Shareholders meeting,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-21_TECHM_106703602,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,TECHM,20-Jul-2026 17:02:10,2026-07-20,post_close,2026-07-21,market_open_next_available_unseen_real_l2_day,General Updates,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-21_TECHM_106704782,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,TECHM,21-Jul-2026 13:14:22,2026-07-21,regular_session,2026-07-21,first_real_tick_after_announcement,Allotment of Securities,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-21_ULTRACEMCO_106703906,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,ULTRACEMCO,20-Jul-2026 18:59:18,2026-07-20,post_close,2026-07-21,market_open_next_available_unseen_real_l2_day,Options to purchase securities,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-21_ULTRACEMCO_106703926,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,ULTRACEMCO,20-Jul-2026 19:09:30,2026-07-20,post_close,2026-07-21,market_open_next_available_unseen_real_l2_day,Record Date,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-21_ULTRACEMCO_106703936,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,ULTRACEMCO,20-Jul-2026 19:13:53,2026-07-20,post_close,2026-07-21,market_open_next_available_unseen_real_l2_day,Updates,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-21_ULTRACEMCO_106703961,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,ULTRACEMCO,20-Jul-2026 19:26:49,2026-07-20,post_close,2026-07-21,market_open_next_available_unseen_real_l2_day,Updates,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-21_ULTRACEMCO_106704007,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,ULTRACEMCO,20-Jul-2026 19:55:20,2026-07-20,post_close,2026-07-21,market_open_next_available_unseen_real_l2_day,Analysts/Institutional Investor Meet/Con. Call Updates,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-21_ULTRACEMCO_106704719,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,ULTRACEMCO,21-Jul-2026 12:29:48,2026-07-21,regular_session,2026-07-21,first_real_tick_after_announcement,Copy of Newspaper Publication,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-22_AXISBANK_106705112,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,AXISBANK,21-Jul-2026 16:44:03,2026-07-21,post_close,2026-07-22,market_open_next_available_unseen_real_l2_day,ESOP/ESOS/ESPS,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-22_BAJAJ-AUTO_106705514,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,BAJAJ-AUTO,21-Jul-2026 19:01:27,2026-07-21,post_close,2026-07-22,market_open_next_available_unseen_real_l2_day,Shareholders meeting,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-22_BAJAJ-AUTO_106705680,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,BAJAJ-AUTO,21-Jul-2026 20:34:04,2026-07-21,post_close,2026-07-22,market_open_next_available_unseen_real_l2_day,Analysts/Institutional Investor Meet/Con. Call Updates,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-22_BPCL_106706416,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,BPCL,22-Jul-2026 14:40:48,2026-07-22,regular_session,2026-07-22,first_real_tick_after_announcement,Outcome of Board Meeting,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-22_HCLTECH_106705416,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,HCLTECH,21-Jul-2026 18:21:08,2026-07-21,post_close,2026-07-22,market_open_next_available_unseen_real_l2_day,Copy of Newspaper Publication,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-22_ICICIBANK_106705817,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,ICICIBANK,21-Jul-2026 23:20:36,2026-07-21,post_close,2026-07-22,market_open_next_available_unseen_real_l2_day,General Updates,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-22_ICICIBANK_106705946,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,ICICIBANK,22-Jul-2026 06:46:32,2026-07-22,pre_open_or_overnight,2026-07-22,market_open_same_day,Investor Presentation,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-22_INFY_106704970,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,INFY,21-Jul-2026 15:36:37,2026-07-21,post_close,2026-07-22,market_open_next_available_unseen_real_l2_day,Updates,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-22_INFY_106706256,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,INFY,22-Jul-2026 12:20:46,2026-07-22,regular_session,2026-07-22,first_real_tick_after_announcement,Updates,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-22_NESTLEIND_106706181,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,NESTLEIND,22-Jul-2026 11:11:18,2026-07-22,regular_session,2026-07-22,first_real_tick_after_announcement,Outcome of Board Meeting,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-22_NESTLEIND_106706184,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,NESTLEIND,22-Jul-2026 11:18:41,2026-07-22,regular_session,2026-07-22,first_real_tick_after_announcement,Press Release,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-22_SBIN_106705034,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,SBIN,21-Jul-2026 16:12:21,2026-07-21,post_close,2026-07-22,market_open_next_available_unseen_real_l2_day,Press Release,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-22_TECHM_106705690,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,TECHM,21-Jul-2026 20:56:40,2026-07-21,post_close,2026-07-22,market_open_next_available_unseen_real_l2_day,General Updates,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-22_TECHM_106706236,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,TECHM,22-Jul-2026 12:10:54,2026-07-22,regular_session,2026-07-22,first_real_tick_after_announcement,Analysts/Institutional Investor Meet/Con. Call Updates,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-22_WIPRO_106705563,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,WIPRO,21-Jul-2026 19:23:03,2026-07-21,post_close,2026-07-22,market_open_next_available_unseen_real_l2_day,General Updates,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-23_BAJAJ-AUTO_106707142,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,BAJAJ-AUTO,22-Jul-2026 20:31:27,2026-07-22,post_close,2026-07-23,market_open_next_available_unseen_real_l2_day,Shareholders meeting,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-23_BHARTIARTL_106706585,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,BHARTIARTL,22-Jul-2026 16:13:11,2026-07-22,post_close,2026-07-23,market_open_next_available_unseen_real_l2_day,Action(s) taken or orders passed,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-23_BPCL_106707155,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,BPCL,22-Jul-2026 20:46:39,2026-07-22,post_close,2026-07-23,market_open_next_available_unseen_real_l2_day,Investor Presentation,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-23_CIPLA_106707724,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,CIPLA,23-Jul-2026 12:00:06,2026-07-23,regular_session,2026-07-23,first_real_tick_after_announcement,Outcome of Board Meeting,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-23_CIPLA_106707778,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,CIPLA,23-Jul-2026 12:39:45,2026-07-23,regular_session,2026-07-23,first_real_tick_after_announcement,Investor Presentation,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-23_CIPLA_106707785,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,CIPLA,23-Jul-2026 12:43:36,2026-07-23,regular_session,2026-07-23,first_real_tick_after_announcement,Press Release,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-23_CIPLA_106707873,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,CIPLA,23-Jul-2026 13:14:03,2026-07-23,regular_session,2026-07-23,first_real_tick_after_announcement,Outcome of Board Meeting,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-23_CIPLA_106707879,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,CIPLA,23-Jul-2026 13:17:47,2026-07-23,regular_session,2026-07-23,first_real_tick_after_announcement,Change in Management,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-23_CIPLA_106707884,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,CIPLA,23-Jul-2026 13:24:24,2026-07-23,regular_session,2026-07-23,first_real_tick_after_announcement,Updates,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-23_CIPLA_106707896,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,CIPLA,23-Jul-2026 13:31:00,2026-07-23,regular_session,2026-07-23,first_real_tick_after_announcement,Updates,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-23_DRREDDY_106706597,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,DRREDDY,22-Jul-2026 16:18:02,2026-07-22,post_close,2026-07-23,market_open_next_available_unseen_real_l2_day,Outcome of Board Meeting,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-23_DRREDDY_106706606,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,DRREDDY,22-Jul-2026 16:21:28,2026-07-22,post_close,2026-07-23,market_open_next_available_unseen_real_l2_day,Change in Management,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-23_DRREDDY_106706646,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,DRREDDY,22-Jul-2026 16:44:07,2026-07-22,post_close,2026-07-23,market_open_next_available_unseen_real_l2_day,General Updates,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-23_DRREDDY_106706656,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,DRREDDY,22-Jul-2026 16:48:23,2026-07-22,post_close,2026-07-23,market_open_next_available_unseen_real_l2_day,Investor Presentation,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-23_DRREDDY_106707432,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,DRREDDY,23-Jul-2026 08:09:46,2026-07-23,pre_open_or_overnight,2026-07-23,market_open_same_day,Press Release,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-23_HCLTECH_106706995,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,HCLTECH,22-Jul-2026 18:57:42,2026-07-22,post_close,2026-07-23,market_open_next_available_unseen_real_l2_day,Updates,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-23_HINDUNILVR_106707122,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,HINDUNILVR,22-Jul-2026 20:03:51,2026-07-22,post_close,2026-07-23,market_open_next_available_unseen_real_l2_day,Analysts/Institutional Investor Meet/Con. Call Updates,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-23_M&M_106706794,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,M&M,22-Jul-2026 17:48:35,2026-07-22,post_close,2026-07-23,market_open_next_available_unseen_real_l2_day,Updates,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-23_RELIANCE_106706565,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,RELIANCE,22-Jul-2026 16:09:43,2026-07-22,post_close,2026-07-23,market_open_next_available_unseen_real_l2_day,Copy of Newspaper Publication,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-23_TCS_106706625,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,TCS,22-Jul-2026 16:33:09,2026-07-22,post_close,2026-07-23,market_open_next_available_unseen_real_l2_day,Updates,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-23_ULTRACEMCO_106707026,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,ULTRACEMCO,22-Jul-2026 19:07:08,2026-07-22,post_close,2026-07-23,market_open_next_available_unseen_real_l2_day,Copy of Newspaper Publication,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-23_ULTRACEMCO_106707640,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,ULTRACEMCO,23-Jul-2026 11:07:37,2026-07-23,regular_session,2026-07-23,first_real_tick_after_announcement,Committee Meeting Updates,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-23_ULTRACEMCO_106707915,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,ULTRACEMCO,23-Jul-2026 13:50:54,2026-07-23,regular_session,2026-07-23,first_real_tick_after_announcement,Copy of Newspaper Publication,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-23_WIPRO_106707035,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,WIPRO,22-Jul-2026 19:11:57,2026-07-22,post_close,2026-07-23,market_open_next_available_unseen_real_l2_day,General Updates,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-24_ADANIPORTS_106709467,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,ADANIPORTS,24-Jul-2026 12:59:27,2026-07-24,regular_session,2026-07-24,first_real_tick_after_announcement,Updates,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-24_BAJAJ-AUTO_106709307,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,BAJAJ-AUTO,24-Jul-2026 11:41:51,2026-07-24,regular_session,2026-07-24,first_real_tick_after_announcement,Updates,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-24_BAJAJ-AUTO_106709710,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,BAJAJ-AUTO,24-Jul-2026 15:26:28,2026-07-24,regular_session,2026-07-24,first_real_tick_after_announcement,Closure of Buy Back,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-24_BHARTIARTL_106709474,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,BHARTIARTL,24-Jul-2026 13:04:06,2026-07-24,regular_session,2026-07-24,first_real_tick_after_announcement,Action(s) taken or orders passed,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-24_BPCL_106708242,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,BPCL,23-Jul-2026 16:59:09,2026-07-23,post_close,2026-07-24,market_open_next_available_unseen_real_l2_day,Analysts/Institutional Investor Meet/Con. Call Updates,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-24_CIPLA_106708657,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,CIPLA,23-Jul-2026 19:28:07,2026-07-23,post_close,2026-07-24,market_open_next_available_unseen_real_l2_day,Analysts/Institutional Investor Meet/Con. Call Updates,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-24_DRREDDY_106708749,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,DRREDDY,23-Jul-2026 20:52:04,2026-07-23,post_close,2026-07-24,market_open_next_available_unseen_real_l2_day,Copy of Newspaper Publication,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-24_DRREDDY_106708761,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,DRREDDY,23-Jul-2026 21:13:36,2026-07-23,post_close,2026-07-24,market_open_next_available_unseen_real_l2_day,Shareholders meeting,1,1,1,zerodha_2x_all_in_cost_proxy,0
P373_2026-07-24_DRREDDY_106708768,phase380_expanded_real_l2_catalyst_retest,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,NSE_CORPORATE_ANNOUNCEMENTS,DRREDDY,23-Jul-2026 21:18:07,2026-07-23,post_close,2026-07-24,market_open_next_available_unseen_real_l2_day,Change in Director(s),1,1,1,zerodha_2x_all_in_cost_proxy,0
