phase296_variant_id,feed_profile,strategy_family,spread_regime,daily_event_limit,exit_horizon_ticks,scenario_rows,selected_event_rows,max_scheduled_event_rows,cost200_above12_sparse_diagnostic_rows,robust_portfolio_floor_above12_rows,sparse_floor_met_rows,robust_portfolio_floor_met_rows,min_annualized_pct,median_annualized_pct,max_annualized_pct,max_net_pnl_inr,best_scheduled_event_rows,best_scenario_id
P296_BEYOND_L1_ABSORPTION_CONTINUATION_IDEAL_RESEARCH_IQ70_BQ70_NOT_WIDE_DL3_H3,ideal_research,P296_BEYOND_L1_ABSORPTION_CONTINUATION,NOT_WIDE,3,3,2,476,6,0,0,0,0,0.0053785554156425075,0.006927790996116262,0.008477026576590016,59.20463005872392,3,P271_P296_BEYOND_L1_ABSORPTION_CONTINUATION_IDEAL_RESEARCH_IQ70_BQ70_NOT_WIDE_DL3_H3_CAP1000000_NOT100000_CONC1_COST200
P296_LIQUIDITY_VACUUM_MOMENTUM_CONTINUATION_STRESSED_RETAIL_IQ85_BQ70_NOT_WIDE_DL1_H3,stressed_retail,P296_LIQUIDITY_VACUUM_MOMENTUM_CONTINUATION,NOT_WIDE,1,3,2,99,2,0,0,0,0,-0.5710073190842865,-0.2833457063576048,0.0043159063690768615,16.955346449944813,1,P271_P296_LIQUIDITY_VACUUM_MOMENTUM_CONTINUATION_STRESSED_RETAIL_IQ85_BQ70_NOT_WIDE_DL1_H3_CAP1000000_NOT100000_CONC1_COST200
P296_TOP5_PRESSURE_CONTINUATION_STRESSED_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H6,stressed_retail,P296_TOP5_PRESSURE_CONTINUATION,NOT_WIDE,3,6,2,448,6,0,0,0,0,-0.23316201193394287,-0.11592640941242584,0.0013091931090911998,9.039666705629713,3,P271_P296_TOP5_PRESSURE_CONTINUATION_STRESSED_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H6_CAP1000000_NOT100000_CONC1_COST200
P296_TOP5_PRESSURE_CONTINUATION_DISCONNECT_SCENARIO_IQ70_BQ70_NOT_WIDE_DL3_H1,disconnect_scenario,P296_TOP5_PRESSURE_CONTINUATION,NOT_WIDE,3,1,2,511,6,0,0,0,0,-0.04247729952651685,-0.02223840381819273,-0.001999508109868611,-13.964818545114106,3,P271_P296_TOP5_PRESSURE_CONTINUATION_DISCONNECT_SCENARIO_IQ70_BQ70_NOT_WIDE_DL3_H1_CAP1000000_NOT100000_CONC1_COST200
P296_BEYOND_L1_ABSORPTION_CONTINUATION_STRESSED_RETAIL_IQ85_BQ70_NOT_WIDE_DL1_H1,stressed_retail,P296_BEYOND_L1_ABSORPTION_CONTINUATION,NOT_WIDE,1,1,2,113,2,0,0,0,0,-0.060196235053996794,-0.03129903179360806,-0.0024018285332193193,-10.770104137054886,2,P271_P296_BEYOND_L1_ABSORPTION_CONTINUATION_STRESSED_RETAIL_IQ85_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC2_COST200
P296_MICROPRICE_DEPTH_REVERSAL_GOOD_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H1,good_retail,P296_MICROPRICE_DEPTH_REVERSAL,NOT_WIDE,1,1,2,171,2,0,0,0,0,-0.016829883661950994,-0.009798702250082126,-0.002767520838213259,-18.779605687875687,2,P271_P296_MICROPRICE_DEPTH_REVERSAL_GOOD_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC2_COST200
P296_MICROPRICE_DEPTH_REVERSAL_IDEAL_RESEARCH_IQ70_BQ70_NOT_WIDE_DL1_H1,ideal_research,P296_MICROPRICE_DEPTH_REVERSAL,NOT_WIDE,1,1,2,171,2,0,0,0,0,-0.016829883661950994,-0.009798702250082126,-0.002767520838213259,-18.779605687875687,2,P271_P296_MICROPRICE_DEPTH_REVERSAL_IDEAL_RESEARCH_IQ70_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC2_COST200
P296_MICROPRICE_DEPTH_REVERSAL_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H1,normal_retail,P296_MICROPRICE_DEPTH_REVERSAL,NOT_WIDE,1,1,2,171,2,0,0,0,0,-0.016829883661950994,-0.009798702250082126,-0.002767520838213259,-18.779605687875687,2,P271_P296_MICROPRICE_DEPTH_REVERSAL_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC2_COST200
P296_TOP5_PRESSURE_REVERSAL_RANGE_IDEAL_RESEARCH_IQ70_BQ70_NOT_WIDE_DL1_H1,ideal_research,P296_TOP5_PRESSURE_REVERSAL_RANGE,NOT_WIDE,1,1,2,88,2,0,0,0,0,-0.15280259900949014,-0.07957547804330355,-0.006348357077116951,-22.168865983583004,1,P271_P296_TOP5_PRESSURE_REVERSAL_RANGE_IDEAL_RESEARCH_IQ70_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC1_COST200
P296_TOP5_PRESSURE_REVERSAL_RANGE_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H1,normal_retail,P296_TOP5_PRESSURE_REVERSAL_RANGE,NOT_WIDE,1,1,2,87,2,0,0,0,0,-0.1545589507222429,-0.08049013871046795,-0.006421326698693008,-22.168865983583004,1,P271_P296_TOP5_PRESSURE_REVERSAL_RANGE_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC1_COST200
P296_TOP5_PRESSURE_REVERSAL_RANGE_GOOD_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H1,good_retail,P296_TOP5_PRESSURE_REVERSAL_RANGE,NOT_WIDE,1,1,2,86,2,0,0,0,0,-0.15635614782366433,-0.0814260705559385,-0.0064959932882126935,-22.168865983583004,1,P271_P296_TOP5_PRESSURE_REVERSAL_RANGE_GOOD_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC1_COST200
P296_MICROPRICE_DEPTH_REVERSAL_DISCONNECT_SCENARIO_IQ85_BQ70_NOT_WIDE_DL3_H6,disconnect_scenario,P296_MICROPRICE_DEPTH_REVERSAL,NOT_WIDE,3,6,2,289,6,0,0,0,0,-0.5165109027780598,-0.26174437645506615,-0.006977850132072518,-31.289566068420413,3,P271_P296_MICROPRICE_DEPTH_REVERSAL_DISCONNECT_SCENARIO_IQ85_BQ70_NOT_WIDE_DL3_H6_CAP1000000_NOT100000_CONC1_COST200
P296_TOP5_PRESSURE_CONTINUATION_DISCONNECT_SCENARIO_IQ70_BQ70_NOT_WIDE_DL1_H3,disconnect_scenario,P296_TOP5_PRESSURE_CONTINUATION,NOT_WIDE,1,3,2,163,2,0,0,0,0,-0.09170972335596345,-0.04940991364460387,-0.0071101039332442904,-45.98995798090552,1,P271_P296_TOP5_PRESSURE_CONTINUATION_DISCONNECT_SCENARIO_IQ70_BQ70_NOT_WIDE_DL1_H3_CAP1000000_NOT100000_CONC1_COST200
P296_TOP5_PRESSURE_REVERSAL_RANGE_GOOD_RETAIL_IQ85_BQ70_NOT_WIDE_DL1_H1,good_retail,P296_TOP5_PRESSURE_REVERSAL_RANGE,NOT_WIDE,1,1,2,77,2,0,0,0,0,-0.1746315417251316,-0.0909434034780612,-0.007255265230990801,-22.168865983583004,1,P271_P296_TOP5_PRESSURE_REVERSAL_RANGE_GOOD_RETAIL_IQ85_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC1_COST200
P296_TOP5_PRESSURE_REVERSAL_RANGE_IDEAL_RESEARCH_IQ85_BQ70_NOT_WIDE_DL1_H1,ideal_research,P296_TOP5_PRESSURE_REVERSAL_RANGE,NOT_WIDE,1,1,2,77,2,0,0,0,0,-0.1746315417251316,-0.0909434034780612,-0.007255265230990801,-22.168865983583004,1,P271_P296_TOP5_PRESSURE_REVERSAL_RANGE_IDEAL_RESEARCH_IQ85_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC1_COST200
P296_TOP5_PRESSURE_REVERSAL_RANGE_NORMAL_RETAIL_IQ85_BQ70_NOT_WIDE_DL1_H1,normal_retail,P296_TOP5_PRESSURE_REVERSAL_RANGE,NOT_WIDE,1,1,2,77,2,0,0,0,0,-0.1746315417251316,-0.0909434034780612,-0.007255265230990801,-22.168865983583004,1,P271_P296_TOP5_PRESSURE_REVERSAL_RANGE_NORMAL_RETAIL_IQ85_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC1_COST200
P296_LIQUIDITY_VACUUM_MOMENTUM_CONTINUATION_STRESSED_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H1,stressed_retail,P296_LIQUIDITY_VACUUM_MOMENTUM_CONTINUATION,NOT_WIDE,1,1,2,175,2,0,0,0,0,-0.0360827676660718,-0.02210487618134717,-0.00812698469662254,-56.43739372654542,2,P271_P296_LIQUIDITY_VACUUM_MOMENTUM_CONTINUATION_STRESSED_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC2_COST200
P296_LIQUIDITY_VACUUM_MOMENTUM_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H3,normal_retail,P296_LIQUIDITY_VACUUM_MOMENTUM_CONTINUATION,NOT_WIDE,1,3,2,156,2,0,0,0,0,-0.08177269183493929,-0.046480475548888255,-0.011188259262837213,-69.26065257946846,2,P271_P296_LIQUIDITY_VACUUM_MOMENTUM_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H3_CAP1000000_NOT100000_CONC2_COST200
P296_LIQUIDITY_VACUUM_MOMENTUM_CONTINUATION_GOOD_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H3,good_retail,P296_LIQUIDITY_VACUUM_MOMENTUM_CONTINUATION,NOT_WIDE,1,3,2,155,2,0,0,0,0,-0.0823002575887131,-0.04678034958468753,-0.01126044158066197,-69.26065257946846,2,P271_P296_LIQUIDITY_VACUUM_MOMENTUM_CONTINUATION_GOOD_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H3_CAP1000000_NOT100000_CONC2_COST200
P296_SPREAD_COMPRESSED_MLOFI_FOLLOW_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H3,normal_retail,P296_SPREAD_COMPRESSED_MLOFI_FOLLOW,NOT_WIDE,1,3,2,163,2,0,0,0,0,-0.07142732923906271,-0.041409897908465394,-0.011392466577868073,-73.68936715049587,1,P271_P296_SPREAD_COMPRESSED_MLOFI_FOLLOW_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H3_CAP1000000_NOT100000_CONC1_COST200
P296_LIQUIDITY_VACUUM_MOMENTUM_CONTINUATION_IDEAL_RESEARCH_IQ70_BQ70_NOT_WIDE_DL1_H3,ideal_research,P296_LIQUIDITY_VACUUM_MOMENTUM_CONTINUATION,NOT_WIDE,1,3,2,153,2,0,0,0,0,-0.08337607794934987,-0.047391857422395864,-0.011407636895441864,-69.26065257946846,2,P271_P296_LIQUIDITY_VACUUM_MOMENTUM_CONTINUATION_IDEAL_RESEARCH_IQ70_BQ70_NOT_WIDE_DL1_H3_CAP1000000_NOT100000_CONC2_COST200
P296_TOP5_PRESSURE_REVERSAL_RANGE_DISCONNECT_SCENARIO_IQ70_BQ70_NOT_WIDE_DL3_H6,disconnect_scenario,P296_TOP5_PRESSURE_REVERSAL_RANGE,NOT_WIDE,3,6,2,246,5,0,0,0,0,-1.9282397093898374,-0.9702763057676621,-0.012312902145486911,-44.463257747591626,2,P271_P296_TOP5_PRESSURE_REVERSAL_RANGE_DISCONNECT_SCENARIO_IQ70_BQ70_NOT_WIDE_DL3_H6_CAP1000000_NOT100000_CONC1_COST200
P296_BEYOND_L1_ABSORPTION_CONTINUATION_STRESSED_RETAIL_IQ85_BQ70_NOT_WIDE_DL3_H3,stressed_retail,P296_BEYOND_L1_ABSORPTION_CONTINUATION,NOT_WIDE,3,3,2,312,5,0,0,0,0,-0.05381278509652314,-0.03326249129087128,-0.012712197485219413,-58.01201233334257,5,P271_P296_BEYOND_L1_ABSORPTION_CONTINUATION_STRESSED_RETAIL_IQ85_BQ70_NOT_WIDE_DL3_H3_CAP1000000_NOT100000_CONC2_COST200
P296_TOP5_PRESSURE_CONTINUATION_GOOD_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H6,good_retail,P296_TOP5_PRESSURE_CONTINUATION,NOT_WIDE,3,6,2,449,6,0,0,0,0,-0.12543004564935256,-0.06922110453720721,-0.013012163425061866,-89.84589031590338,3,P271_P296_TOP5_PRESSURE_CONTINUATION_GOOD_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H6_CAP1000000_NOT100000_CONC1_COST200
P296_TOP5_PRESSURE_CONTINUATION_IDEAL_RESEARCH_IQ70_BQ70_NOT_WIDE_DL3_H6,ideal_research,P296_TOP5_PRESSURE_CONTINUATION,NOT_WIDE,3,6,2,448,6,0,0,0,0,-0.12543004564935256,-0.06922110453720721,-0.013012163425061866,-89.84589031590338,3,P271_P296_TOP5_PRESSURE_CONTINUATION_IDEAL_RESEARCH_IQ70_BQ70_NOT_WIDE_DL3_H6_CAP1000000_NOT100000_CONC1_COST200
P296_TOP5_PRESSURE_REVERSAL_RANGE_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H3,normal_retail,P296_TOP5_PRESSURE_REVERSAL_RANGE,NOT_WIDE,1,3,2,87,2,0,0,0,0,-0.22133380931543198,-0.11756439003231234,-0.013794970749192703,-47.625494253165286,1,P271_P296_TOP5_PRESSURE_REVERSAL_RANGE_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H3_CAP1000000_NOT100000_CONC1_COST200
P296_TOP5_PRESSURE_REVERSAL_RANGE_IDEAL_RESEARCH_IQ70_BQ70_NOT_WIDE_DL1_H3,ideal_research,P296_TOP5_PRESSURE_REVERSAL_RANGE,NOT_WIDE,1,3,2,86,2,0,0,0,0,-0.22390745826096026,-0.11893141782338575,-0.013955377385811223,-47.625494253165286,1,P271_P296_TOP5_PRESSURE_REVERSAL_RANGE_IDEAL_RESEARCH_IQ70_BQ70_NOT_WIDE_DL1_H3_CAP1000000_NOT100000_CONC1_COST200
P296_TOP5_PRESSURE_REVERSAL_RANGE_GOOD_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H3,good_retail,P296_TOP5_PRESSURE_REVERSAL_RANGE,NOT_WIDE,1,3,2,84,2,0,0,0,0,-0.22923858821955453,-0.12176311824775206,-0.014287648275949586,-47.625494253165286,1,P271_P296_TOP5_PRESSURE_REVERSAL_RANGE_GOOD_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H3_CAP1000000_NOT100000_CONC1_COST200
P296_TOP5_PRESSURE_REVERSAL_RANGE_DISCONNECT_SCENARIO_IQ85_BQ70_NOT_WIDE_DL3_H6,disconnect_scenario,P296_TOP5_PRESSURE_REVERSAL_RANGE,NOT_WIDE,3,6,2,209,5,0,0,0,0,-2.2496129942881433,-1.1319890233956056,-0.014365052503068063,-44.463257747591626,2,P271_P296_TOP5_PRESSURE_REVERSAL_RANGE_DISCONNECT_SCENARIO_IQ85_BQ70_NOT_WIDE_DL3_H6_CAP1000000_NOT100000_CONC1_COST200
P296_SPREAD_COMPRESSED_MLOFI_FOLLOW_GOOD_RETAIL_IQ85_BQ70_NOT_WIDE_DL1_H1,good_retail,P296_SPREAD_COMPRESSED_MLOFI_FOLLOW,NOT_WIDE,1,1,2,108,2,0,0,0,0,-0.04035987468584299,-0.027952703179757947,-0.015545531673672907,-66.62370717288388,1,P271_P296_SPREAD_COMPRESSED_MLOFI_FOLLOW_GOOD_RETAIL_IQ85_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC1_COST200
P296_SPREAD_COMPRESSED_MLOFI_FOLLOW_IDEAL_RESEARCH_IQ85_BQ70_NOT_WIDE_DL1_H1,ideal_research,P296_SPREAD_COMPRESSED_MLOFI_FOLLOW,NOT_WIDE,1,1,2,108,2,0,0,0,0,-0.04035987468584299,-0.027952703179757947,-0.015545531673672907,-66.62370717288388,1,P271_P296_SPREAD_COMPRESSED_MLOFI_FOLLOW_IDEAL_RESEARCH_IQ85_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC1_COST200
P296_SPREAD_COMPRESSED_MLOFI_FOLLOW_NORMAL_RETAIL_IQ85_BQ70_NOT_WIDE_DL1_H1,normal_retail,P296_SPREAD_COMPRESSED_MLOFI_FOLLOW,NOT_WIDE,1,1,2,108,2,0,0,0,0,-0.04035987468584299,-0.027952703179757947,-0.015545531673672907,-66.62370717288388,1,P271_P296_SPREAD_COMPRESSED_MLOFI_FOLLOW_NORMAL_RETAIL_IQ85_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC1_COST200
P296_TOP5_PRESSURE_REVERSAL_RANGE_GOOD_RETAIL_IQ85_BQ70_NOT_WIDE_DL1_H3,good_retail,P296_TOP5_PRESSURE_REVERSAL_RANGE,NOT_WIDE,1,3,2,76,2,0,0,0,0,-0.2533689659268761,-0.1345802885896207,-0.01579161125236533,-47.625494253165286,1,P271_P296_TOP5_PRESSURE_REVERSAL_RANGE_GOOD_RETAIL_IQ85_BQ70_NOT_WIDE_DL1_H3_CAP1000000_NOT100000_CONC1_COST200
P296_TOP5_PRESSURE_REVERSAL_RANGE_IDEAL_RESEARCH_IQ85_BQ70_NOT_WIDE_DL1_H3,ideal_research,P296_TOP5_PRESSURE_REVERSAL_RANGE,NOT_WIDE,1,3,2,76,2,0,0,0,0,-0.2533689659268761,-0.1345802885896207,-0.01579161125236533,-47.625494253165286,1,P271_P296_TOP5_PRESSURE_REVERSAL_RANGE_IDEAL_RESEARCH_IQ85_BQ70_NOT_WIDE_DL1_H3_CAP1000000_NOT100000_CONC1_COST200
P296_TOP5_PRESSURE_REVERSAL_RANGE_NORMAL_RETAIL_IQ85_BQ70_NOT_WIDE_DL1_H3,normal_retail,P296_TOP5_PRESSURE_REVERSAL_RANGE,NOT_WIDE,1,3,2,76,2,0,0,0,0,-0.2533689659268761,-0.1345802885896207,-0.01579161125236533,-47.625494253165286,1,P271_P296_TOP5_PRESSURE_REVERSAL_RANGE_NORMAL_RETAIL_IQ85_BQ70_NOT_WIDE_DL1_H3_CAP1000000_NOT100000_CONC1_COST200
P296_MICROPRICE_DEPTH_REVERSAL_STRESSED_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H1,stressed_retail,P296_MICROPRICE_DEPTH_REVERSAL,NOT_WIDE,1,1,2,172,2,0,0,0,0,-0.0712555854670782,-0.043993810484101954,-0.0167320355011257,-114.20278199181031,1,P271_P296_MICROPRICE_DEPTH_REVERSAL_STRESSED_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC1_COST200
P296_MICROPRICE_DEPTH_REVERSAL_DISCONNECT_SCENARIO_IQ70_BQ70_NOT_WIDE_DL1_H6,disconnect_scenario,P296_MICROPRICE_DEPTH_REVERSAL,NOT_WIDE,1,6,2,159,2,0,0,0,0,-0.05540086759688019,-0.036750465578923176,-0.018100063560966165,-114.20278199181031,1,P271_P296_MICROPRICE_DEPTH_REVERSAL_DISCONNECT_SCENARIO_IQ70_BQ70_NOT_WIDE_DL1_H6_CAP1000000_NOT100000_CONC1_COST200
P296_BEYOND_L1_ABSORPTION_CONTINUATION_STRESSED_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H1,stressed_retail,P296_BEYOND_L1_ABSORPTION_CONTINUATION,NOT_WIDE,1,1,2,172,2,0,0,0,0,-0.05971593377620905,-0.039942170517192656,-0.02016840725817626,-137.65738287326656,1,P271_P296_BEYOND_L1_ABSORPTION_CONTINUATION_STRESSED_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC1_COST200
P296_BEYOND_L1_ABSORPTION_CONTINUATION_STRESSED_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H1,stressed_retail,P296_BEYOND_L1_ABSORPTION_CONTINUATION,NOT_WIDE,3,1,2,513,6,0,0,0,0,-0.14817150562205797,-0.08450753407711444,-0.020843562532170897,-145.57408752627293,3,P271_P296_BEYOND_L1_ABSORPTION_CONTINUATION_STRESSED_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H1_CAP1000000_NOT100000_CONC1_COST200
P296_BEYOND_L1_ABSORPTION_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H3,normal_retail,P296_BEYOND_L1_ABSORPTION_CONTINUATION,NOT_WIDE,3,3,2,476,6,0,0,0,0,-0.09602801285544477,-0.0584464605459415,-0.02086490823643823,-145.72316863544162,3,P271_P296_BEYOND_L1_ABSORPTION_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H3_CAP1000000_NOT100000_CONC1_COST200
P296_TOP5_PRESSURE_REVERSAL_RANGE_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H3,normal_retail,P296_TOP5_PRESSURE_REVERSAL_RANGE,NOT_WIDE,3,3,2,249,5,0,0,0,0,-0.2714947854328115,-0.14625111802813287,-0.0210074506234542,-75.8602383624735,3,P271_P296_TOP5_PRESSURE_REVERSAL_RANGE_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H3_CAP1000000_NOT100000_CONC1_COST200
P296_BEYOND_L1_ABSORPTION_CONTINUATION_STRESSED_RETAIL_IQ85_BQ70_NOT_WIDE_DL3_H6,stressed_retail,P296_BEYOND_L1_ABSORPTION_CONTINUATION,NOT_WIDE,3,6,2,293,4,0,0,0,0,-0.11733425418576664,-0.06967103934936793,-0.022007824512969208,-98.68587976053652,2,P271_P296_BEYOND_L1_ABSORPTION_CONTINUATION_STRESSED_RETAIL_IQ85_BQ70_NOT_WIDE_DL3_H6_CAP1000000_NOT100000_CONC1_COST200
P296_SPREAD_COMPRESSED_MLOFI_FOLLOW_IDEAL_RESEARCH_IQ85_BQ70_NOT_WIDE_DL3_H1,ideal_research,P296_SPREAD_COMPRESSED_MLOFI_FOLLOW,NOT_WIDE,3,1,2,314,6,0,0,0,0,-0.11830581414036682,-0.0710926930847037,-0.02387957202904058,-105.18382917553589,6,P271_P296_SPREAD_COMPRESSED_MLOFI_FOLLOW_IDEAL_RESEARCH_IQ85_BQ70_NOT_WIDE_DL3_H1_CAP1000000_NOT100000_CONC2_COST200
P296_TOP5_PRESSURE_REVERSAL_RANGE_NORMAL_RETAIL_IQ85_BQ70_NOT_WIDE_DL3_H3,normal_retail,P296_TOP5_PRESSURE_REVERSAL_RANGE,NOT_WIDE,3,3,2,212,5,0,0,0,0,-0.32085747369332274,-0.17284223039688432,-0.024826987100445872,-75.8602383624735,3,P271_P296_TOP5_PRESSURE_REVERSAL_RANGE_NORMAL_RETAIL_IQ85_BQ70_NOT_WIDE_DL3_H3_CAP1000000_NOT100000_CONC1_COST200
P296_BEYOND_L1_ABSORPTION_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H1,normal_retail,P296_BEYOND_L1_ABSORPTION_CONTINUATION,NOT_WIDE,1,1,2,171,2,0,0,0,0,-0.06526149747310056,-0.04537209817163378,-0.025482698870167002,-172.91831376184751,1,P271_P296_BEYOND_L1_ABSORPTION_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC1_COST200
P296_BEYOND_L1_ABSORPTION_CONTINUATION_GOOD_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H1,good_retail,P296_BEYOND_L1_ABSORPTION_CONTINUATION,NOT_WIDE,1,1,2,169,2,0,0,0,0,-0.06603382288698341,-0.04590904607899039,-0.02578426927099738,-172.91831376184751,1,P271_P296_BEYOND_L1_ABSORPTION_CONTINUATION_GOOD_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC1_COST200
P296_BEYOND_L1_ABSORPTION_CONTINUATION_IDEAL_RESEARCH_IQ70_BQ70_NOT_WIDE_DL1_H1,ideal_research,P296_BEYOND_L1_ABSORPTION_CONTINUATION,NOT_WIDE,1,1,2,169,2,0,0,0,0,-0.06603382288698341,-0.04590904607899039,-0.02578426927099738,-172.91831376184751,1,P271_P296_BEYOND_L1_ABSORPTION_CONTINUATION_IDEAL_RESEARCH_IQ70_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC1_COST200
P296_BEYOND_L1_ABSORPTION_CONTINUATION_GOOD_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H1,good_retail,P296_BEYOND_L1_ABSORPTION_CONTINUATION,NOT_WIDE,3,1,2,503,6,0,0,0,0,-0.14809508803350094,-0.08699368738054114,-0.02589228672758135,-180.8350184148539,3,P271_P296_BEYOND_L1_ABSORPTION_CONTINUATION_GOOD_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H1_CAP1000000_NOT100000_CONC1_COST200
P296_BEYOND_L1_ABSORPTION_CONTINUATION_IDEAL_RESEARCH_IQ70_BQ70_NOT_WIDE_DL3_H1,ideal_research,P296_BEYOND_L1_ABSORPTION_CONTINUATION,NOT_WIDE,3,1,2,503,6,0,0,0,0,-0.14809508803350094,-0.08699368738054114,-0.02589228672758135,-180.8350184148539,3,P271_P296_BEYOND_L1_ABSORPTION_CONTINUATION_IDEAL_RESEARCH_IQ70_BQ70_NOT_WIDE_DL3_H1_CAP1000000_NOT100000_CONC1_COST200
P296_BEYOND_L1_ABSORPTION_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H1,normal_retail,P296_BEYOND_L1_ABSORPTION_CONTINUATION,NOT_WIDE,3,1,2,505,6,0,0,0,0,-0.1195618829079747,-0.07272708481777802,-0.02589228672758135,-180.8350184148539,3,P271_P296_BEYOND_L1_ABSORPTION_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H1_CAP1000000_NOT100000_CONC1_COST200
P296_TOP5_PRESSURE_REVERSAL_RANGE_DISCONNECT_SCENARIO_IQ70_BQ70_NOT_WIDE_DL1_H1,disconnect_scenario,P296_TOP5_PRESSURE_REVERSAL_RANGE,NOT_WIDE,1,1,2,90,2,0,0,0,0,-1.2263795437012246,-0.6265397059668215,-0.02669986823241853,-95.35667225863762,1,P271_P296_TOP5_PRESSURE_REVERSAL_RANGE_DISCONNECT_SCENARIO_IQ70_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC1_COST200
P296_TOP5_PRESSURE_CONTINUATION_DISCONNECT_SCENARIO_IQ70_BQ70_NOT_WIDE_DL1_H6,disconnect_scenario,P296_TOP5_PRESSURE_CONTINUATION,NOT_WIDE,1,6,2,155,2,0,0,0,0,-0.035202289379396,-0.03183095983682286,-0.028459630294249725,-175.04931331780585,2,P271_P296_TOP5_PRESSURE_CONTINUATION_DISCONNECT_SCENARIO_IQ70_BQ70_NOT_WIDE_DL1_H6_CAP1000000_NOT100000_CONC2_COST200
P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ85_BQ70_NOT_WIDE_DL1_H1,normal_retail,P296_TOP5_PRESSURE_CONTINUATION,NOT_WIDE,1,1,2,112,2,0,0,0,0,-0.06942508515369382,-0.04909603010883294,-0.028766975063972057,-127.85322250654247,2,P271_P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ85_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC2_COST200
