scenario_id,scope_id,scope_candidate_id,initial_capital_inr,fixed_notional_inr,max_concurrent_positions,cost_profile,cost_multiplier,extra_slippage_bps,input_event_rows,scheduled_event_rows,rejected_event_rows,rejected_same_symbol_overlap_rows,rejected_max_concurrent_rows,rejected_insufficient_cash_rows,candidate_rows,scheduled_candidate_rows,symbols,scheduled_symbols,observed_trade_dates,realized_net_pnl_inr,portfolio_return_pct,mechanical_one_date_annualized_portfolio_return_pct,annualized_return_is_robust_portfolio_claim,annualized_above_12pct_research_diagnostic,scheduled_notional_inr,notional_turnover_x_initial_capital,avg_open_notional_utilization,max_drawdown_inr,portfolio_claim_allowed,strategy_replay_allowed,promotion_allowed,paper_or_live_acceptance_allowed,deployable_profitability_claim_allowed,phase296_variant_id,feed_profile,strategy_family,spread_regime,daily_event_limit,exit_horizon_ticks,selected_event_rows,uses_top5,uses_levels_2_to_5,uses_l1_l5_spread_proxy,raw_l1_l5_book_state_persisted,l1_only_variant,uses_net_edge_as_live_mask,sparse_diagnostic_event_floor_met,robust_portfolio_event_floor_met,cost200_above12_sparse_diagnostic,robust_portfolio_floor_above12
P271_P296_MICROPRICE_DEPTH_REVERSAL_IDEAL_RESEARCH_IQ85_BQ70_NOT_WIDE_DL3_H6_CAP1000000_NOT100000_CONC1_COST200,P296_MICROPRICE_DEPTH_REVERSAL_IDEAL_RESEARCH_IQ85_BQ70_NOT_WIDE_DL3_H6,P296_MICROPRICE_DEPTH_REVERSAL_IDEAL_RESEARCH_IQ85_BQ70_NOT_WIDE_DL3_H6,1000000.0,100000.0,1,cost200,2.0,0.0,288,2,286,1,285,0,1,1,13,1,110,340.9079386219634,0.03409079386219634,0.07809890957521344,1,0,200000.0,0.2,0.09930555555555556,-235.35031117898137,1,0,0,0,0,P296_MICROPRICE_DEPTH_REVERSAL_IDEAL_RESEARCH_IQ85_BQ70_NOT_WIDE_DL3_H6,ideal_research,P296_MICROPRICE_DEPTH_REVERSAL,NOT_WIDE,3,6,288,1,1,1,0,0,0,0,0,0,0
P271_P296_MICROPRICE_DEPTH_REVERSAL_IDEAL_RESEARCH_IQ85_BQ70_NOT_WIDE_DL3_H6_CAP1000000_NOT100000_CONC2_COST200,P296_MICROPRICE_DEPTH_REVERSAL_IDEAL_RESEARCH_IQ85_BQ70_NOT_WIDE_DL3_H6,P296_MICROPRICE_DEPTH_REVERSAL_IDEAL_RESEARCH_IQ85_BQ70_NOT_WIDE_DL3_H6,1000000.0,100000.0,2,cost200,2.0,0.0,288,4,284,2,282,0,1,1,13,1,110,-1689.6818371643503,-0.16896818371643504,-0.38709074815037847,1,0,400000.0,0.4,0.19756944444444446,-2030.5897757863138,1,0,0,0,0,P296_MICROPRICE_DEPTH_REVERSAL_IDEAL_RESEARCH_IQ85_BQ70_NOT_WIDE_DL3_H6,ideal_research,P296_MICROPRICE_DEPTH_REVERSAL,NOT_WIDE,3,6,288,1,1,1,0,0,0,0,0,0,0
P271_P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC1_COST200,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H1,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H1,1000000.0,100000.0,1,cost200,2.0,0.0,169,1,168,0,168,0,1,1,6,1,169,-216.52201800818966,-0.021652201800818966,-0.03228612339530402,1,0,100000.0,0.1,0.09940828402366865,-216.52201800818966,1,0,0,0,0,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H1,normal_retail,P296_TOP5_PRESSURE_CONTINUATION,NOT_WIDE,1,1,169,1,1,1,0,0,0,0,0,0,0
P271_P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC2_COST200,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H1,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H1,1000000.0,100000.0,2,cost200,2.0,0.0,169,2,167,0,167,0,1,1,6,2,169,-525.0779520246067,-0.05250779520246067,-0.07829564728414254,1,0,200000.0,0.2,0.19822485207100593,-525.0779520246067,1,0,0,0,0,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H1,normal_retail,P296_TOP5_PRESSURE_CONTINUATION,NOT_WIDE,1,1,169,1,1,1,0,0,0,0,0,0,0
P271_P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H3_CAP1000000_NOT100000_CONC1_COST200,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H3,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H3,1000000.0,100000.0,1,cost200,2.0,0.0,163,1,162,0,162,0,1,1,5,1,163,-472.32010804911596,-0.047232010804911594,-0.07302126823826822,1,0,100000.0,0.1,0.09938650306748466,-472.32010804911596,1,0,0,0,0,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H3,normal_retail,P296_TOP5_PRESSURE_CONTINUATION,NOT_WIDE,1,3,163,1,1,1,0,0,0,0,0,0,0
P271_P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H3_CAP1000000_NOT100000_CONC2_COST200,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H3,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H3,1000000.0,100000.0,2,cost200,2.0,0.0,163,2,161,0,161,0,1,1,5,2,163,-755.4194137959507,-0.07554194137959508,-0.11678876826784025,1,0,200000.0,0.2,0.198159509202454,-755.4194137959507,1,0,0,0,0,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H3,normal_retail,P296_TOP5_PRESSURE_CONTINUATION,NOT_WIDE,1,3,163,1,1,1,0,0,0,0,0,0,0
P271_P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H6_CAP1000000_NOT100000_CONC1_COST200,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H6,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H6,1000000.0,100000.0,1,cost200,2.0,0.0,148,1,147,0,147,0,1,1,5,1,148,167.1751170531997,0.01671751170531997,0.028464952363112382,1,0,100000.0,0.1,0.09932432432432434,0.0,1,0,0,0,0,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H6,normal_retail,P296_TOP5_PRESSURE_CONTINUATION,NOT_WIDE,1,6,148,1,1,1,0,0,0,0,0,0,0
P271_P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H6_CAP1000000_NOT100000_CONC2_COST200,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H6,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H6,1000000.0,100000.0,2,cost200,2.0,0.0,148,2,146,0,146,0,1,1,5,2,148,460.03202590574745,0.04600320259057475,0.0783297773839516,1,0,200000.0,0.2,0.19797297297297298,0.0,1,0,0,0,0,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H6,normal_retail,P296_TOP5_PRESSURE_CONTINUATION,NOT_WIDE,1,6,148,1,1,1,0,0,0,0,0,0,0
P271_P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H1_CAP1000000_NOT100000_CONC1_COST200,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H1,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H1,1000000.0,100000.0,1,cost200,2.0,0.0,504,3,501,0,501,0,1,1,10,2,176,-776.7746553658689,-0.07767746553658689,-0.11122000747284032,1,0,300000.0,0.3,0.09940476190476191,-814.784850908619,1,0,0,0,0,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H1,normal_retail,P296_TOP5_PRESSURE_CONTINUATION,NOT_WIDE,3,1,504,1,1,1,0,0,0,0,0,0,0
P271_P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H1_CAP1000000_NOT100000_CONC2_COST200,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H1,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H1,1000000.0,100000.0,2,cost200,2.0,0.0,504,6,498,0,498,0,1,1,10,3,176,-1247.3287853761885,-0.12473287853761886,-0.17859480336068156,1,0,600000.0,0.6,0.19821428571428573,-1247.3287853761885,1,0,0,0,0,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H1,normal_retail,P296_TOP5_PRESSURE_CONTINUATION,NOT_WIDE,3,1,504,1,1,1,0,0,0,0,0,0,0
P271_P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H3_CAP1000000_NOT100000_CONC1_COST200,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H3,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H3,1000000.0,100000.0,1,cost200,2.0,0.0,478,3,475,0,475,0,1,1,10,2,176,-804.5843148233696,-0.08045843148233696,-0.11520184507698246,1,0,300000.0,0.3,0.09937238493723849,-804.5843148233696,1,0,0,0,0,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H3,normal_retail,P296_TOP5_PRESSURE_CONTINUATION,NOT_WIDE,3,3,478,1,1,1,0,0,0,0,0,0,0
P271_P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H3_CAP1000000_NOT100000_CONC2_COST200,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H3,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H3,1000000.0,100000.0,2,cost200,2.0,0.0,478,6,472,0,472,0,1,1,10,3,176,-1720.8984764608958,-0.1720898476460896,-0.24640137276599192,1,0,600000.0,0.6,0.1981171548117155,-1720.8984764608958,1,0,0,0,0,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H3,normal_retail,P296_TOP5_PRESSURE_CONTINUATION,NOT_WIDE,3,3,478,1,1,1,0,0,0,0,0,0,0
P271_P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H6_CAP1000000_NOT100000_CONC1_COST200,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H6,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H6,1000000.0,100000.0,1,cost200,2.0,0.0,451,3,448,0,448,0,1,1,10,2,174,-257.9131172066591,-0.025791311720665906,-0.03735293421613683,1,0,300000.0,0.3,0.0993348115299335,-580.5814492331176,1,0,0,0,0,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H6,normal_retail,P296_TOP5_PRESSURE_CONTINUATION,NOT_WIDE,3,6,451,1,1,1,0,0,0,0,0,0,0
P271_P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H6_CAP1000000_NOT100000_CONC2_COST200,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H6,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H6,1000000.0,100000.0,2,cost200,2.0,0.0,451,6,445,0,445,0,1,1,10,3,174,-1034.1318278029523,-0.10341318278029522,-0.14977081644042756,1,0,600000.0,0.6,0.19800443458980047,-1356.8001598294109,1,0,0,0,0,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL3_H6,normal_retail,P296_TOP5_PRESSURE_CONTINUATION,NOT_WIDE,3,6,451,1,1,1,0,0,0,0,0,0,0
P271_P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ85_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC1_COST200,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ85_BQ70_NOT_WIDE_DL1_H1,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ85_BQ70_NOT_WIDE_DL1_H1,1000000.0,100000.0,1,cost200,2.0,0.0,112,1,111,0,111,0,1,1,7,1,112,-308.555934016417,-0.030855593401641696,-0.06942508515369382,1,0,100000.0,0.1,0.09910714285714287,-308.555934016417,1,0,0,0,0,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ85_BQ70_NOT_WIDE_DL1_H1,normal_retail,P296_TOP5_PRESSURE_CONTINUATION,NOT_WIDE,1,1,112,1,1,1,0,0,0,0,0,0,0
P271_P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ85_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC2_COST200,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ85_BQ70_NOT_WIDE_DL1_H1,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ85_BQ70_NOT_WIDE_DL1_H1,1000000.0,100000.0,2,cost200,2.0,0.0,112,2,110,0,110,0,1,1,7,1,112,-127.85322250654247,-0.012785322250654247,-0.028766975063972057,1,0,200000.0,0.2,0.1973214285714286,-308.555934016417,1,0,0,0,0,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ85_BQ70_NOT_WIDE_DL1_H1,normal_retail,P296_TOP5_PRESSURE_CONTINUATION,NOT_WIDE,1,1,112,1,1,1,0,0,0,0,0,0,0
P271_P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ85_BQ70_NOT_WIDE_DL1_H3_CAP1000000_NOT100000_CONC1_COST200,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ85_BQ70_NOT_WIDE_DL1_H3,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ85_BQ70_NOT_WIDE_DL1_H3,1000000.0,100000.0,1,cost200,2.0,0.0,108,1,107,0,107,0,1,1,7,1,108,-283.0993057468347,-0.02830993057468347,-0.06605650467426144,1,0,100000.0,0.1,0.09907407407407408,-283.0993057468347,1,0,0,0,0,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ85_BQ70_NOT_WIDE_DL1_H3,normal_retail,P296_TOP5_PRESSURE_CONTINUATION,NOT_WIDE,1,3,108,1,1,1,0,0,0,0,0,0,0
P271_P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ85_BQ70_NOT_WIDE_DL1_H3_CAP1000000_NOT100000_CONC2_COST200,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ85_BQ70_NOT_WIDE_DL1_H3,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ85_BQ70_NOT_WIDE_DL1_H3,1000000.0,100000.0,2,cost200,2.0,0.0,108,2,106,0,106,0,1,1,7,1,108,102.67902739851519,0.01026790273985152,0.02395843972632021,1,0,200000.0,0.2,0.19722222222222222,-283.0993057468347,1,0,0,0,0,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ85_BQ70_NOT_WIDE_DL1_H3,normal_retail,P296_TOP5_PRESSURE_CONTINUATION,NOT_WIDE,1,3,108,1,1,1,0,0,0,0,0,0,0
P271_P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ85_BQ70_NOT_WIDE_DL1_H6_CAP1000000_NOT100000_CONC1_COST200,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ85_BQ70_NOT_WIDE_DL1_H6,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ85_BQ70_NOT_WIDE_DL1_H6,1000000.0,100000.0,1,cost200,2.0,0.0,101,1,100,0,100,0,1,1,7,1,101,292.85690885254775,0.029285690885254772,0.07306924854538814,1,0,100000.0,0.1,0.09900990099009901,0.0,1,0,0,0,0,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ85_BQ70_NOT_WIDE_DL1_H6,normal_retail,P296_TOP5_PRESSURE_CONTINUATION,NOT_WIDE,1,6,101,1,1,1,0,0,0,0,0,0,0
P271_P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ85_BQ70_NOT_WIDE_DL1_H6_CAP1000000_NOT100000_CONC2_COST200,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ85_BQ70_NOT_WIDE_DL1_H6,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ85_BQ70_NOT_WIDE_DL1_H6,1000000.0,100000.0,2,cost200,2.0,0.0,101,2,99,0,99,0,1,1,7,1,101,34.569617798978186,0.0034569617798978188,0.008625290777566835,1,0,200000.0,0.2,0.19702970297029704,-258.28729105356956,1,0,0,0,0,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ85_BQ70_NOT_WIDE_DL1_H6,normal_retail,P296_TOP5_PRESSURE_CONTINUATION,NOT_WIDE,1,6,101,1,1,1,0,0,0,0,0,0,0
P271_P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ85_BQ70_NOT_WIDE_DL3_H1_CAP1000000_NOT100000_CONC1_COST200,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ85_BQ70_NOT_WIDE_DL3_H1,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ85_BQ70_NOT_WIDE_DL3_H1,1000000.0,100000.0,1,cost200,2.0,0.0,316,3,313,0,313,0,1,1,11,1,113,-470.55413001031945,-0.04705541300103194,-0.10493773518814203,1,0,300000.0,0.3,0.0990506329113924,-470.55413001031945,1,0,0,0,0,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ85_BQ70_NOT_WIDE_DL3_H1,normal_retail,P296_TOP5_PRESSURE_CONTINUATION,NOT_WIDE,3,1,316,1,1,1,0,0,0,0,0,0,0
P271_P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ85_BQ70_NOT_WIDE_DL3_H1_CAP1000000_NOT100000_CONC2_COST200,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ85_BQ70_NOT_WIDE_DL3_H1,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ85_BQ70_NOT_WIDE_DL3_H1,1000000.0,100000.0,2,cost200,2.0,0.0,316,6,310,0,310,0,1,1,11,1,113,-993.2164667902578,-0.09932164667902578,-0.22149606162048227,1,0,600000.0,0.6,0.19715189873417724,-993.2164667902578,1,0,0,0,0,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ85_BQ70_NOT_WIDE_DL3_H1,normal_retail,P296_TOP5_PRESSURE_CONTINUATION,NOT_WIDE,3,1,316,1,1,1,0,0,0,0,0,0,0
P271_P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ85_BQ70_NOT_WIDE_DL3_H3_CAP1000000_NOT100000_CONC1_COST200,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ85_BQ70_NOT_WIDE_DL3_H3,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ85_BQ70_NOT_WIDE_DL3_H3,1000000.0,100000.0,1,cost200,2.0,0.0,299,3,296,0,296,0,1,1,11,1,112,-916.3141616375265,-0.09163141616375264,-0.20617068636844343,1,0,300000.0,0.3,0.09899665551839465,-916.3141616375265,1,0,0,0,0,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ85_BQ70_NOT_WIDE_DL3_H3,normal_retail,P296_TOP5_PRESSURE_CONTINUATION,NOT_WIDE,3,3,299,1,1,1,0,0,0,0,0,0,0
P271_P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ85_BQ70_NOT_WIDE_DL3_H3_CAP1000000_NOT100000_CONC2_COST200,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ85_BQ70_NOT_WIDE_DL3_H3,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ85_BQ70_NOT_WIDE_DL3_H3,1000000.0,100000.0,2,cost200,2.0,0.0,299,5,294,1,293,0,1,1,11,1,112,-1317.713030248647,-0.13177130302486473,-0.29648543180594567,1,0,500000.0,0.5,0.19732441471571907,-1317.713030248647,1,0,0,0,0,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ85_BQ70_NOT_WIDE_DL3_H3,normal_retail,P296_TOP5_PRESSURE_CONTINUATION,NOT_WIDE,3,3,299,1,1,1,0,0,0,0,0,0,0
P271_P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ85_BQ70_NOT_WIDE_DL3_H6_CAP1000000_NOT100000_CONC1_COST200,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ85_BQ70_NOT_WIDE_DL3_H6,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ85_BQ70_NOT_WIDE_DL3_H6,1000000.0,100000.0,1,cost200,2.0,0.0,286,3,283,0,283,0,1,1,11,1,111,-776.2187105962932,-0.07762187105962932,-0.17622262618942874,1,0,300000.0,0.3,0.09895104895104895,-776.2187105962932,1,0,0,0,0,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ85_BQ70_NOT_WIDE_DL3_H6,normal_retail,P296_TOP5_PRESSURE_CONTINUATION,NOT_WIDE,3,6,286,1,1,1,0,0,0,0,0,0,0
P271_P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ85_BQ70_NOT_WIDE_DL3_H6_CAP1000000_NOT100000_CONC2_COST200,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ85_BQ70_NOT_WIDE_DL3_H6,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ85_BQ70_NOT_WIDE_DL3_H6,1000000.0,100000.0,2,cost200,2.0,0.0,286,5,281,1,280,0,1,1,11,1,111,-1251.1520966400967,-0.12511520966400966,-0.2840453408588327,1,0,500000.0,0.5,0.19720279720279724,-1251.1520966400967,1,0,0,0,0,P296_TOP5_PRESSURE_CONTINUATION_NORMAL_RETAIL_IQ85_BQ70_NOT_WIDE_DL3_H6,normal_retail,P296_TOP5_PRESSURE_CONTINUATION,NOT_WIDE,3,6,286,1,1,1,0,0,0,0,0,0,0
P271_P296_BEYOND_L1_ABSORPTION_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC1_COST200,P296_BEYOND_L1_ABSORPTION_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H1,P296_BEYOND_L1_ABSORPTION_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H1,1000000.0,100000.0,1,cost200,2.0,0.0,171,1,170,0,170,0,1,1,4,1,171,-172.91831376184751,-0.01729183137618475,-0.025482698870167002,1,0,100000.0,0.1,0.09941520467836257,-172.91831376184751,1,0,0,0,0,P296_BEYOND_L1_ABSORPTION_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H1,normal_retail,P296_BEYOND_L1_ABSORPTION_CONTINUATION,NOT_WIDE,1,1,171,1,1,1,0,0,0,0,0,0,0
P271_P296_BEYOND_L1_ABSORPTION_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H1_CAP1000000_NOT100000_CONC2_COST200,P296_BEYOND_L1_ABSORPTION_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H1,P296_BEYOND_L1_ABSORPTION_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H1,1000000.0,100000.0,2,cost200,2.0,0.0,171,2,169,0,169,0,1,1,4,1,171,-442.84587571032523,-0.04428458757103253,-0.06526149747310056,1,0,200000.0,0.2,0.1982456140350877,-442.84587571032523,1,0,0,0,0,P296_BEYOND_L1_ABSORPTION_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H1,normal_retail,P296_BEYOND_L1_ABSORPTION_CONTINUATION,NOT_WIDE,1,1,171,1,1,1,0,0,0,0,0,0,0
P271_P296_BEYOND_L1_ABSORPTION_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H3_CAP1000000_NOT100000_CONC1_COST200,P296_BEYOND_L1_ABSORPTION_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H3,P296_BEYOND_L1_ABSORPTION_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H3,1000000.0,100000.0,1,cost200,2.0,0.0,163,1,162,0,162,0,1,1,4,1,163,21.016806125331087,0.0021016806125331087,0.0032492240144683646,1,0,100000.0,0.1,0.09938650306748466,0.0,1,0,0,0,0,P296_BEYOND_L1_ABSORPTION_CONTINUATION_NORMAL_RETAIL_IQ70_BQ70_NOT_WIDE_DL1_H3,normal_retail,P296_BEYOND_L1_ABSORPTION_CONTINUATION,NOT_WIDE,1,3,163,1,1,1,0,0,0,0,0,0,0
