strategy_id,execution_profile,fill_model,queue_position_bucket,trade_date,orders,mean_fill_ratio,submitted_notional_inr,filled_notional_inr,unfilled_notional_inr,filled_net_pnl_inr,filled_cost_inr,risk_adjusted_net_pnl_inr,max_intraday_drawdown_inr,max_abs_position_units,position_limit_breach_rows,daily_loss_limit_breach_rows,daily_halt_rows
S04,stressed_retail,optimistic_marketable,front_or_marketable,2026-08-04,12695,0.9983639228042536,1269500000.0,1267423000.0,2077000.0,-2110192.9409758123,1616788.2839652856,-75976.68454198378,-2122985.7752629016,282.33,0,12273,12273
S04,stressed_retail,optimistic_marketable,front_or_marketable,2026-08-05,273,0.9992673992673993,27300000.0,27280000.0,20000.0,-51217.18694303736,33313.45911434267,-51217.18694303736,-52351.536425518294,125.2,0,0,0
S04,stressed_retail,optimistic_marketable,front_or_marketable,2026-08-06,6893,0.9986275932105034,689300000.0,688354000.0,946000.0,-997135.5352117663,872066.4839525919,-75770.66723164282,-1028641.0166737931,309.08,0,6286,6286
S04,stressed_retail,optimistic_marketable,front_or_marketable,2026-08-07,226,1.0,22600000.0,22600000.0,0.0,5706.2046992099295,26740.67854309668,5706.2046992099295,-5981.897015994863,36.0,0,0,0
S04,stressed_retail,optimistic_marketable,front_or_marketable,2026-08-10,7101,0.9988748063653007,710100000.0,709301000.0,799000.0,-1256339.7066264732,902420.2232844634,-75005.763620858,-1256538.7663207522,198.95,0,6761,6761
S04,stressed_retail,optimistic_marketable,front_or_marketable,2026-08-11,55,1.0,5500000.0,5500000.0,0.0,-9938.893847850286,6606.358592469032,-9938.893847850286,-12250.056685565527,37.0,0,0,0
S04,stressed_retail,optimistic_marketable,front_or_marketable,2026-08-12,8077,0.9986641079608766,807700000.0,806621000.0,1079000.0,-1151735.725137762,1026924.042147763,-75488.33655800742,-1205838.9663907536,544.55,878,7384,7430
S04,stressed_retail,optimistic_marketable,front_or_marketable,2026-08-13,11866,0.9985133996291927,1186600000.0,1184836000.0,1764000.0,-165747.33997702703,1525553.2800496703,-75494.70032223026,-547801.9489098216,287.94,0,10561,11636
S04,stressed_retail,optimistic_marketable,front_or_marketable,2026-08-17,12772,0.998823989978077,1277200000.0,1275698000.0,1502000.0,-2103099.8169860416,1615804.7671755704,-75594.07034215286,-2154933.3964970503,263.38,0,11773,11849
S04,stressed_retail,optimistic_marketable,front_or_marketable,2026-08-18,2511,0.9991397849462366,251100000.0,250884000.0,216000.0,-845525.5052155573,309759.86297413794,-75261.37219282382,-847569.5599766604,251.2,0,2310,2310
S04,stressed_retail,optimistic_marketable,front_or_marketable,2026-08-19,40,1.0,4000000.0,4000000.0,0.0,19899.346835936776,4649.753149757657,19899.346835936776,-18.45421374118814,30.0,0,0,0
S04,stressed_retail,optimistic_marketable,front_or_marketable,2026-08-20,24475,0.9799836567926455,2447500000.0,2398510000.0,48990000.0,-3259345.7259145505,3187475.2035547867,-75128.00466610021,-3274785.0707173957,125.67999999999999,0,23643,23643
S04,stressed_retail,optimistic_marketable,front_or_marketable,2026-08-21,2352,0.9976530612244898,235200000.0,234648000.0,552000.0,-122331.05554818588,293539.06242553744,-76012.67427684733,-219212.6830804392,55.67,0,1474,2158
S04,stressed_retail,optimistic_marketable,front_or_marketable,2026-08-24,6368,0.9989353015075377,636800000.0,636122000.0,678000.0,-2160864.7261989894,800129.2896218904,-77735.88775977788,-2161513.0461313063,638.94,1238,5861,6080
S04,stressed_retail,optimistic_marketable,front_or_marketable,2026-08-25,1202,0.9994342762063227,120200000.0,120132000.0,68000.0,-14477.032843864157,146064.15008189974,-14477.032843864157,-37820.643879204275,141.12,0,0,0
S04,stressed_retail,optimistic_marketable,front_or_marketable,2026-08-26,19626,0.976981045551819,1962600000.0,1917423000.0,45177000.0,-2880083.3681800077,2560663.2457359615,-75375.7670326815,-2915695.4396267976,154.64000000000001,0,18904,18960
S04,stressed_retail,optimistic_marketable,front_or_marketable,2026-08-27,9318,0.9971227731272806,931800000.0,929119000.0,2681000.0,-1046831.0148633434,1189013.8244448088,-75244.73882625462,-1064996.9376187862,907.43,4172,8705,8711
S04,stressed_retail,optimistic_marketable,front_or_marketable,2026-08-28,2350,0.9994978723404256,235000000.0,234882000.0,118000.0,-449485.7957072304,285844.0281180881,-75299.31336725074,-455846.81978284556,359.1,0,2001,2016
S04,stressed_retail,optimistic_marketable,front_or_marketable,2026-08-31,12031,0.9913032998088273,1203100000.0,1192637000.0,10463000.0,-1291363.5634571083,1511070.0168062851,-77888.47615267013,-1302813.352773102,238.81,0,11317,11557
S04,stressed_retail,optimistic_marketable,front_or_marketable,2026-09-01,7894,0.9988092221940715,789400000.0,788460000.0,940000.0,-1947236.5786342567,997442.2094201499,-76444.50256045266,-1971009.7470751626,187.82,0,7408,7411
S04,stressed_retail,optimistic_marketable,front_or_marketable,2026-09-02,164,0.9945121951219512,16400000.0,16310000.0,90000.0,32643.274881310546,19368.89088450529,32643.274881310546,-3845.8095358165992,41.7,0,0,0
S04,stressed_retail,optimistic_marketable,front_or_marketable,2026-09-03,1235,0.9993522267206478,123500000.0,123420000.0,80000.0,105218.89348363281,151913.5642550935,105218.89348363281,-25807.56639802798,209.04,0,0,0
S04,stressed_retail,optimistic_marketable,front_or_marketable,2026-09-04,11102,0.9795361196180867,1110200000.0,1087481000.0,22719000.0,-2552445.906428695,1432848.0791787035,-75677.18364462985,-2556345.0760442615,363.88,0,10826,10829
S04,stressed_retail,optimistic_marketable,front_or_marketable,2026-09-07,856,0.9996495327102805,85600000.0,85570000.0,30000.0,-81983.13463389808,103798.60914056566,-76676.19241735374,-92276.35875612784,19.98,0,165,208
S04,stressed_retail,optimistic_marketable,front_or_marketable,2026-09-08,220,0.9984545454545455,22000000.0,21966000.0,34000.0,102645.99621072233,27815.244567137357,102645.99621072233,-3300.647800207211,117.94,0,0,0
S04,stressed_retail,optimistic_marketable,front_or_marketable,2026-09-09,23862,0.9670140809655519,2386200000.0,2307489000.0,78711000.0,-3698612.030370098,3178700.3849142473,-75563.74376968885,-3741786.2823680886,587.6999999999999,2757,23175,23225
S04,stressed_retail,optimistic_marketable,front_or_marketable,2026-09-10,1813,0.9993050193050194,181300000.0,181174000.0,126000.0,-129099.15674887031,221149.37510711854,-75001.80532389156,-134387.6038019405,109.14,0,757,777
S04,stressed_retail,optimistic_marketable,front_or_marketable,2026-09-11,3826,0.9991792995295348,382600000.0,382286000.0,314000.0,-392998.0827356956,480090.27087508433,-75263.713863044,-405009.7812381241,283.26,0,3069,3070
S04,stressed_retail,optimistic_marketable,front_or_marketable,2026-09-14,1132,0.9992932862190813,113200000.0,113120000.0,80000.0,-11737.354501518188,138143.43002184734,-11737.354501518188,-23928.57808936618,164.84,0,0,0
S04,stressed_retail,optimistic_marketable,front_or_marketable,2026-09-15,4772,0.9952284157585917,477200000.0,474923000.0,2277000.0,-911074.8119275048,597434.4845314828,-75168.08552700072,-916114.5471290047,541.87,193,4330,4336
S04,stressed_retail,optimistic_marketable,front_or_marketable,2026-09-16,13475,0.9714448979591837,1347500000.0,1309022000.0,38478000.0,-2103763.346524128,1738852.8468811414,-76532.57446517437,-2128116.2611322827,101.50999999999999,0,12636,12636
S04,stressed_retail,optimistic_marketable,front_or_marketable,2026-09-17,2071,0.9991405118300337,207100000.0,206922000.0,178000.0,-90709.96941182365,257246.43289667543,-75954.66486917649,-131080.63659539993,214.0,0,238,239
S04,stressed_retail,optimistic_marketable,front_or_marketable,2026-09-21,7294,0.9988154647655607,729400000.0,728536000.0,864000.0,-1158488.334097007,916950.5848923407,-79482.91434451038,-1158860.9397199308,140.16,0,6858,6913
S04,stressed_retail,optimistic_marketable,front_or_marketable,2026-09-22,135,0.9992592592592593,13500000.0,13490000.0,10000.0,-6889.244564133461,16239.82566901827,-6889.244564133461,-11268.190773199607,28.9,0,0,0
S04,stressed_retail,optimistic_marketable,front_or_marketable,2026-09-23,21998,0.9697808891717428,2199800000.0,2133324000.0,66476000.0,-1087762.588907577,2911151.0536750946,-81715.37579221324,-1292443.8648720784,55.08,0,21588,21637
S04,stressed_retail,optimistic_marketable,front_or_marketable,2026-09-24,44,1.0,4400000.0,4400000.0,0.0,32717.59379606959,5282.332910910281,32717.59379606959,-2639.6568197557244,37.0,0,0,0
S04,stressed_retail,optimistic_marketable,front_or_marketable,2026-09-25,16253,0.9974226296683689,1625300000.0,1621111000.0,4189000.0,-1804448.9600926433,2107820.601377478,-76259.3880027748,-1887349.1055348748,420.17,0,15998,16064
S04,stressed_retail,optimistic_marketable,front_or_marketable,2026-09-28,174,1.0,17400000.0,17400000.0,0.0,-124771.6660135359,20977.57327248911,-76508.51004929232,-130709.88697196663,42.0,0,61,66
S04,stressed_retail,optimistic_marketable,front_or_marketable,2026-09-29,225,0.9992,22500000.0,22482000.0,18000.0,-90809.4546766334,27831.020678683148,-76315.4807725807,-97440.76487681158,126.82,0,35,47
S04,stressed_retail,optimistic_marketable,front_or_marketable,2026-09-30,191,0.9989528795811519,19100000.0,19080000.0,20000.0,-12827.353440642866,23726.28018771675,-12827.353440642866,-15370.209904631945,59.0,0,0,0
S04,stressed_retail,optimistic_marketable,front_or_marketable,2026-10-01,71,0.9992957746478873,7100000.0,7095000.0,5000.0,-23396.93551252654,8297.201579220286,-23396.93551252654,-22880.391169065937,26.05,0,0,0
S04,stressed_retail,optimistic_marketable,front_or_marketable,2026-10-02,10780,0.9976085343228199,1078000000.0,1075422000.0,2578000.0,-1152690.0151782806,1376785.743471468,-75760.58016455898,-1156470.2867560629,81.76,0,10182,10225
S04,stressed_retail,optimistic_marketable,front_or_marketable,2026-10-05,284,1.0,28400000.0,28400000.0,0.0,65156.67398807395,33667.41076675456,65156.67398807395,-11674.183785486195,109.0,0,0,0
S04,stressed_retail,optimistic_marketable,front_or_marketable,2026-10-06,21956,0.9943682820185825,2195600000.0,2183235000.0,12365000.0,-3332476.9820779357,2832585.3022010284,-75705.00365589303,-3349891.9931232464,985.41,9612,20959,20984
S04,stressed_retail,optimistic_marketable,front_or_marketable,2026-10-07,162,1.0,16200000.0,16200000.0,0.0,-62015.66204806393,18989.06245721775,-62015.66204806393,-60110.67453744373,11.0,0,0,0
S04,stressed_retail,optimistic_marketable,front_or_marketable,2026-10-08,18031,0.9425838833120737,1803100000.0,1699573000.0,103527000.0,-2297083.8546747696,2338993.531764621,-75576.73433434006,-2314320.102175905,196.51,0,16836,17779
S04,stressed_retail,neutral_partial,middle_queue_proxy,2026-07-14,18,0.75,1800000.0,1350000.0,450000.0,-10367.112695899714,1592.1358030891095,-10367.112695899714,-10182.734614182846,10.5,0,0,0
S04,stressed_retail,neutral_partial,middle_queue_proxy,2026-07-15,14869,0.6675142914789159,1486900000.0,992527000.0,494373000.0,-1404503.5565268483,1301261.8994890146,-75763.1763279453,-1437138.4179165952,164.95,0,13713,13713
S04,stressed_retail,neutral_partial,middle_queue_proxy,2026-07-16,21641,0.6532789612309967,2164100000.0,1413761000.0,750339000.0,-1760230.1129102332,1889063.6946734684,-77004.41573702004,-1804762.8479724897,228.16,0,20626,20959
S04,stressed_retail,neutral_partial,middle_queue_proxy,2026-07-17,83,0.746144578313253,8300000.0,6193000.0,2107000.0,-11292.976945371904,7410.419611400651,-11292.976945371904,-11687.369576224517,11.57,0,0,0
S04,stressed_retail,neutral_partial,middle_queue_proxy,2026-07-20,10917,0.6670623797746634,1091700000.0,728232000.0,363468000.0,-1143233.890326964,1025087.5467085695,-75439.26439528234,-1185788.633331757,71.56,0,9792,9800
S04,stressed_retail,neutral_partial,middle_queue_proxy,2026-07-21,5479,0.7460430735535682,547900000.0,408757000.0,139143000.0,-536926.3599019509,509447.8393853821,-75723.96703356516,-536532.9252382374,191.1,0,4429,4429
S04,stressed_retail,neutral_partial,middle_queue_proxy,2026-07-23,7708,0.7427490918526206,770800000.0,572511000.0,198289000.0,-952843.4687200256,723314.6063871313,-75375.86082517735,-952884.8317362797,121.28,0,7278,7385
S04,stressed_retail,neutral_partial,middle_queue_proxy,2026-07-24,7485,0.745628590514362,748500000.0,558103000.0,190397000.0,-438722.7771931698,705547.5302832212,-76113.73843906246,-460848.4181967241,127.71,0,6269,6445
S04,stressed_retail,neutral_partial,middle_queue_proxy,2026-07-27,831,0.7485559566787003,83100000.0,62205000.0,20895000.0,-211397.07987285062,76205.56725130799,-75956.007064122,-218440.98148176522,73.85,0,544,569
S04,stressed_retail,neutral_partial,middle_queue_proxy,2026-07-28,7989,0.7453185630241582,798900000.0,595435000.0,203465000.0,98103.29019661206,752952.6772357086,-76166.61692406186,-305509.04589206947,191.54,0,497,7346
S04,stressed_retail,neutral_partial,middle_queue_proxy,2026-07-29,1968,0.7476829268292683,196800000.0,147144000.0,49656000.0,-1236525.9598966835,181392.37304470708,-76087.72097772824,-1243710.3012427443,357.52,0,1840,1841
S04,stressed_retail,neutral_partial,middle_queue_proxy,2026-07-30,17979,0.6760008899271372,1797900000.0,1215382000.0,582518000.0,-1602504.841833605,1581578.068276875,-75145.53382829868,-1617219.5161972784,243.23,0,16700,17343
S04,stressed_retail,neutral_partial,middle_queue_proxy,2026-07-31,1974,0.7477355623100304,197400000.0,147603000.0,49797000.0,-518.9365564530253,181592.28184598353,-518.9365564530253,-34596.376130080964,167.69,0,0,0
S04,stressed_retail,neutral_partial,middle_queue_proxy,2026-08-03,1474,0.7476662143826323,147400000.0,110206000.0,37194000.0,-129483.06502349656,135336.33639460983,-75373.0213323091,-139782.33986488916,44.6,0,568,716
S04,stressed_retail,neutral_partial,middle_queue_proxy,2026-08-04,12695,0.7436171721150059,1269500000.0,944022000.0,325478000.0,-1576788.6327458688,1200359.9349977681,-75008.23183258298,-1586234.6386286628,212.97,0,12197,12200
S04,stressed_retail,neutral_partial,middle_queue_proxy,2026-08-05,273,0.7470695970695971,27300000.0,20395000.0,6905000.0,-38458.778442748386,24856.2550179226,-38458.778442748386,-39309.54055460908,94.55,0,0,0
S04,stressed_retail,neutral_partial,middle_queue_proxy,2026-08-06,6893,0.7446844624981865,689300000.0,513311000.0,175989000.0,-744826.59623757,648039.1702916512,-75081.70788262125,-767602.0689925449,229.12,0,6246,6246
S04,stressed_retail,neutral_partial,middle_queue_proxy,2026-08-07,226,0.75,22600000.0,16950000.0,5650000.0,4279.6535244074485,20055.50890732251,4279.6535244074485,-4486.422761996147,27.0,0,0,0
S04,stressed_retail,neutral_partial,middle_queue_proxy,2026-08-10,7101,0.7456048443881144,710100000.0,529454000.0,180646000.0,-942532.8420033513,671350.3322706792,-75093.77774795171,-942682.1367740607,149.1,0,6596,6637
S04,stressed_retail,neutral_partial,middle_queue_proxy,2026-08-11,55,0.75,5500000.0,4125000.0,1375000.0,-7454.1703858877145,4954.768944351775,-7454.1703858877145,-9187.542514174145,27.75,0,0,0
S04,stressed_retail,neutral_partial,middle_queue_proxy,2026-08-12,8077,0.7448854772811687,807700000.0,601644000.0,206056000.0,-841338.0118070894,763547.1737119833,-76026.79661156324,-881295.7019888151,408.1,0,7340,7415
S04,stressed_retail,neutral_partial,middle_queue_proxy,2026-08-13,11866,0.7441463003539526,1186600000.0,883004000.0,303596000.0,-115408.94886921691,1133081.8330795667,-75350.7990986769,-403310.8198470754,215.56,0,9967,11598
S04,stressed_retail,neutral_partial,middle_queue_proxy,2026-08-17,12772,0.7452959599123081,1277200000.0,951892000.0,325308000.0,-1575341.9603801875,1201539.3467545197,-75825.39695193153,-1612888.4708675225,195.52,0,11688,11688
S04,stressed_retail,neutral_partial,middle_queue_proxy,2026-08-18,2511,0.7465591397849461,251100000.0,187461000.0,63639000.0,-629186.2555573749,230862.48598978375,-75078.36489368312,-630719.2966282022,185.8,0,2258,2263
S04,stressed_retail,neutral_partial,middle_queue_proxy,2026-08-19,40,0.75,4000000.0,3000000.0,1000000.0,14924.510126952584,3487.3148623182433,14924.510126952584,-13.840660305890196,22.5,0,0,0
S04,stressed_retail,neutral_partial,middle_queue_proxy,2026-08-20,24475,0.686335035750766,2447500000.0,1679805000.0,767695000.0,-2012904.147643131,2218592.797318865,-75407.57197333292,-2021698.329202155,90.57000000000001,0,23431,23441
S04,stressed_retail,neutral_partial,middle_queue_proxy,2026-08-21,2352,0.7419727891156462,235200000.0,174512000.0,60688000.0,-86333.24269786548,217676.01285888065,-75061.69312839152,-159852.14078253534,38.48,0,939,2063
S04,stressed_retail,neutral_partial,middle_queue_proxy,2026-08-24,6368,0.7458040201005025,636800000.0,474928000.0,161872000.0,-1612469.9976428724,595643.3517698896,-76168.68957934577,-1612730.241229023,478.81,0,5564,6039
S04,stressed_retail,neutral_partial,middle_queue_proxy,2026-08-25,1202,0.7477371048252912,120200000.0,89878000.0,30322000.0,-9859.614733637967,109082.73686658162,-9859.614733637967,-27669.901436396853,106.23,0,0,0
S04,stressed_retail,neutral_partial,middle_queue_proxy,2026-08-26,19626,0.6769474166921431,1962600000.0,1328577000.0,634023000.0,-2010674.1944827714,1759899.2941755224,-78243.44739357063,-2032872.4232702416,122.76,0,18614,18621
S04,stressed_retail,neutral_partial,middle_queue_proxy,2026-08-27,9318,0.7401491736424125,931800000.0,689671000.0,242129000.0,-761224.4103516228,879148.175797135,-75448.1203530856,-775023.3472734482,664.67,2588,8566,8570
S04,stressed_retail,neutral_partial,middle_queue_proxy,2026-08-28,2350,0.7479914893617021,235000000.0,175778000.0,59222000.0,-335330.1928852018,213581.9993007739,-75175.408796975,-340100.96094191313,269.65,0,1899,1906
S04,stressed_retail,neutral_partial,middle_queue_proxy,2026-08-31,12031,0.721800349098163,1203100000.0,868398000.0,334702000.0,-917033.9065508223,1095243.6555193353,-75621.48993940133,-925583.9999532485,167.29,0,11161,11173
S04,stressed_retail,neutral_partial,middle_queue_proxy,2026-09-01,7894,0.7454015708132758,789400000.0,588420000.0,200980000.0,-1452271.4732543298,742414.5639914989,-76662.79320506664,-1470391.9331031393,142.53,0,7378,7379
S04,stressed_retail,neutral_partial,middle_queue_proxy,2026-09-02,164,0.7310975609756097,16400000.0,11990000.0,4410000.0,25450.079106729445,14209.28982845204,25450.079106729445,-2820.0750360419443,33.05,0,0,0
S04,stressed_retail,neutral_partial,middle_queue_proxy,2026-09-03,1235,0.7474089068825911,123500000.0,92305000.0,31195000.0,78437.9427536222,113370.5793483846,78437.9427536222,-18998.943524967588,156.91,0,0,0
S04,stressed_retail,neutral_partial,middle_queue_proxy,2026-09-04,11102,0.6842992253647991,1110200000.0,759709000.0,350491000.0,-1795182.2189256027,993743.2356821368,-75366.02906272157,-1797850.0645616974,280.72,0,10644,10644
S04,stressed_retail,neutral_partial,middle_queue_proxy,2026-09-07,856,0.7485981308411215,85600000.0,64080000.0,21520000.0,-61018.26719290436,77647.64419152564,-61018.26719290436,-68738.18528457667,14.92,0,0,0
S04,stressed_retail,neutral_partial,middle_queue_proxy,2026-09-08,220,0.7442727272727273,22000000.0,16374000.0,5626000.0,76406.1859119204,20687.60043263899,76406.1859119204,-2475.4858501554118,88.16,0,0,0
S04,stressed_retail,neutral_partial,middle_queue_proxy,2026-09-09,23862,0.6454869667253373,2386200000.0,1540261000.0,845939000.0,-2376989.059939872,2102357.993113704,-76300.60899170702,-2412232.630624719,377.4,0,23089,23098
S04,stressed_retail,neutral_partial,middle_queue_proxy,2026-09-10,1813,0.7472200772200772,181300000.0,135471000.0,45829000.0,-97417.71009633041,165004.32519544076,-75042.46776476795,-101303.88927437592,82.31,0,435,435
S04,stressed_retail,neutral_partial,middle_queue_proxy,2026-09-11,3826,0.7467171981181391,382600000.0,285694000.0,96906000.0,-290999.02878270653,357767.6155585342,-75158.12512681639,-300007.8026595279,213.29,0,2676,2881
S04,stressed_retail,neutral_partial,middle_queue_proxy,2026-09-14,1132,0.747173144876325,113200000.0,84580000.0,28620000.0,-8942.949631137622,103102.3427114985,-8942.949631137622,-17853.346124816373,123.11,0,0,0
S04,stressed_retail,neutral_partial,middle_queue_proxy,2026-09-15,4772,0.7341093880972339,477200000.0,350317000.0,126883000.0,-674129.1406926293,440030.40277225577,-75699.66338961509,-677097.3639796725,399.68,0,4249,4252
S04,stressed_retail,neutral_partial,middle_queue_proxy,2026-09-16,13475,0.6600615955473098,1347500000.0,889433000.0,458067000.0,-1386842.5612094852,1171125.7797982886,-75173.15519854765,-1400165.9526116732,78.67,0,12586,12586
S04,stressed_retail,neutral_partial,middle_queue_proxy,2026-09-17,2071,0.7465620473201352,207100000.0,154613000.0,52487000.0,-66055.73003044463,191811.24752068223,-66055.73003044463,-96328.32258370076,160.5,0,0,0
S04,stressed_retail,neutral_partial,middle_queue_proxy,2026-09-21,7294,0.7452618590622428,729400000.0,543594000.0,185806000.0,-861198.4687211766,681925.472728215,-76354.65468967975,-861477.9229383693,105.64,0,6652,6652
S04,stressed_retail,neutral_partial,middle_queue_proxy,2026-09-22,135,0.7470370370370369,13500000.0,10085000.0,3415000.0,-4953.95436659513,12113.24164342167,-4953.95436659513,-8238.164023394738,21.35,0,0,0
S04,stressed_retail,neutral_partial,middle_queue_proxy,2026-09-23,21998,0.6543985816892445,2199800000.0,1439546000.0,760254000.0,-805898.6476735314,1942309.168391794,-77027.09295041685,-929137.1931428353,45.480000000000004,0,21517,21573
S04,stressed_retail,neutral_partial,middle_queue_proxy,2026-09-24,44,0.75,4400000.0,3300000.0,1100000.0,24538.19534705219,3961.74968318271,24538.19534705219,-1979.7426148167942,27.75,0,0,0
S04,stressed_retail,neutral_partial,middle_queue_proxy,2026-09-25,16253,0.7405549744662524,1625300000.0,1203624000.0,421676000.0,-1332089.8947934296,1558879.773777306,-76271.46057531092,-1393877.2809418738,312.48,0,15887,15918
S04,stressed_retail,neutral_partial,middle_queue_proxy,2026-09-28,174,0.75,17400000.0,13050000.0,4350000.0,-93578.74951015192,15733.179954366833,-75471.01803803621,-98032.41522897496,31.5,0,20,31
S04,stressed_retail,neutral_partial,middle_queue_proxy,2026-09-29,225,0.7468,22500000.0,16803000.0,5697000.0,-67982.06710000042,20752.760406487236,-67982.06710000042,-72868.7543264125,94.53,0,0,0
S04,stressed_retail,neutral_partial,middle_queue_proxy,2026-09-30,191,0.7458115183246072,19100000.0,14245000.0,4855000.0,-9607.521149843335,17667.74528118997,-9607.521149843335,-11526.34626413237,44.25,0,0,0
S04,stressed_retail,neutral_partial,middle_queue_proxy,2026-10-01,71,0.747887323943662,7100000.0,5310000.0,1790000.0,-17671.125043495133,6209.650333834347,-17671.125043495133,-17283.71678589968,19.65,0,0,0
S04,stressed_retail,neutral_partial,middle_queue_proxy,2026-10-02,10780,0.741417439703154,1078000000.0,799248000.0,278752000.0,-851018.7619125464,1019303.7929670318,-75474.79777509172,-853853.9655958831,63.49,0,9842,9972
S04,stressed_retail,neutral_partial,middle_queue_proxy,2026-10-05,284,0.75,28400000.0,21300000.0,7100000.0,48867.50549105547,25250.558075065917,48867.50549105547,-8755.63783911465,81.75,0,0,0
S04,stressed_retail,neutral_partial,middle_queue_proxy,2026-10-06,21956,0.7315471852796502,2195600000.0,1606185000.0,589415000.0,-2434487.2026425595,2070429.9503638754,-77733.68611652151,-2445805.498639101,715.59,5802,20784,20854
S04,stressed_retail,neutral_partial,middle_queue_proxy,2026-10-07,162,0.75,16200000.0,12150000.0,4050000.0,-46511.746536047955,14241.796842913314,-46511.746536047955,-45083.0059030828,8.25,0,0,0
S04,stressed_retail,neutral_partial,middle_queue_proxy,2026-10-08,18031,0.5703355332482946,1803100000.0,1028372000.0,774728000.0,-1350964.7464925393,1409186.3227201172,-75645.84057591607,-1361189.6319024558,117.24,0,16420,16434
S04,stressed_retail,pessimistic_partial,back_queue_proxy,2026-07-14,18,0.44999999999999996,1800000.0,810000.0,990000.0,-6220.267617539828,955.2814818534657,-6220.267617539828,-6109.6407685097065,6.3,0,0,0
S04,stressed_retail,pessimistic_partial,back_queue_proxy,2026-07-15,14869,0.3092776918420876,1486900000.0,459865000.0,1027035000.0,-719253.2055657424,583458.49611306,-75406.67340443825,-725147.826175176,107.85000000000001,0,13245,13518
S04,stressed_retail,pessimistic_partial,back_queue_proxy,2026-07-16,21641,0.2844253962386211,2164100000.0,615525000.0,1548575000.0,-752481.2133577592,784412.5052618416,-75879.18857161436,-764579.9787558261,129.4,0,19431,19988
S04,stressed_retail,pessimistic_partial,back_queue_proxy,2026-07-17,83,0.4427710843373494,8300000.0,3675000.0,4625000.0,-6813.321413552838,4362.2692009239245,-6813.321413552838,-7040.573180481982,7.35,0,0,0
S04,stressed_retail,pessimistic_partial,back_queue_proxy,2026-07-20,10917,0.3023266465146103,1091700000.0,330050000.0,761650000.0,-505966.1241011035,453152.7435907183,-75020.36902563182,-539175.2963753738,38.550000000000004,0,9142,9152
S04,stressed_retail,pessimistic_partial,back_queue_proxy,2026-07-21,5479,0.44258076291294035,547900000.0,242490000.0,305410000.0,-325326.33713906433,300060.4469586564,-75132.12676704951,-325090.2763408362,119.25,0,3950,4203
S04,stressed_retail,pessimistic_partial,back_queue_proxy,2026-07-23,7708,0.4368383497664764,770800000.0,336715000.0,434085000.0,-554597.4319905386,421380.19429762696,-75506.92963892512,-554622.249800291,74.15,0,6576,6581
S04,stressed_retail,pessimistic_partial,back_queue_proxy,2026-07-24,7485,0.44180360721442885,748500000.0,330690000.0,417810000.0,-260572.88753683958,414494.3808717961,-75642.89251965462,-273848.2721389721,77.85000000000001,0,5145,5249
S04,stressed_retail,pessimistic_partial,back_queue_proxy,2026-07-27,831,0.44729241877256315,83100000.0,37170000.0,45930000.0,-126254.78145526693,45407.1776104927,-75255.95573528031,-130481.12242061569,43.800000000000004,0,285,285
S04,stressed_retail,pessimistic_partial,back_queue_proxy,2026-07-28,7989,0.44126924521216676,798900000.0,352530000.0,446370000.0,73865.86230368227,442217.42387394985,73865.86230368227,-176126.67783043516,114.4,0,0,0
S04,stressed_retail,pessimistic_partial,back_queue_proxy,2026-07-29,1968,0.44565548780487807,196800000.0,87705000.0,109095000.0,-734949.3856935971,107647.13050489884,-75146.058404171,-739259.9905012336,211.35,0,1786,1806
S04,stressed_retail,pessimistic_partial,back_queue_proxy,2026-07-30,17979,0.32327437566049283,1797900000.0,581215000.0,1216685000.0,-733657.1409229619,731343.9650145432,-75586.91714156185,-746771.8222110854,115.35,0,14773,14773
S04,stressed_retail,pessimistic_partial,back_queue_proxy,2026-07-31,1974,0.4457700101317123,197400000.0,87995000.0,109405000.0,1726.757415560945,107706.4877284731,1726.757415560945,-20063.645366619698,100.25,0,0,0
S04,stressed_retail,pessimistic_partial,back_queue_proxy,2026-08-03,1474,0.44562415196743554,147400000.0,65685000.0,81715000.0,-77861.8539560506,80300.07113671523,-75085.4621761509,-83691.2226334036,26.25,0,143,164
S04,stressed_retail,pessimistic_partial,back_queue_proxy,2026-08-04,12695,0.4381331232768807,1269500000.0,556210000.0,713290000.0,-936868.0679099823,701117.9154117764,-75363.57562875896,-942324.3010111814,129.75,0,11934,12057
S04,stressed_retail,pessimistic_partial,back_queue_proxy,2026-08-05,273,0.44450549450549454,27300000.0,12135000.0,15165000.0,-23147.276296694825,14711.574388921104,-23147.276296694825,-23657.73356381124,57.75,0,0,0
S04,stressed_retail,pessimistic_partial,back_queue_proxy,2026-08-06,6893,0.4401421732192079,689300000.0,303390000.0,385910000.0,-442013.85574891523,379448.6309553615,-75425.39896780322,-454368.8586851583,133.35,0,5258,5341
S04,stressed_retail,pessimistic_partial,back_queue_proxy,2026-08-07,226,0.45,22600000.0,10170000.0,12430000.0,2567.792114644468,12033.305344393508,2567.792114644468,-2691.8536571976883,16.2,0,0,0
S04,stressed_retail,pessimistic_partial,back_queue_proxy,2026-08-10,7101,0.4418250950570342,710100000.0,313740000.0,396360000.0,-565947.0201193778,394266.40832708636,-75273.45790668727,-566036.5969818033,89.3,0,6169,6170
