order_id,strategy_id,execution_profile,order_model,symbol,running_position_units,running_net_pnl_units,running_drawdown_units
3799,S06,retail_marketable_default,passive_limit_order,RELIANCE,0.65,-0.03167689118000813,-0.05883393034696161
3800,S06,retail_marketable_default,market_order,ITBEES,-7.0,0.03712415933439797,-0.07320752059729191
3801,S06,retail_marketable_default,rejection_scenario,BANKBEES,0.0,0.0,0.0
3802,S06,retail_marketable_default,cancel_replace,MARUTI,-5.0,-0.03365558301770969,-0.10023310649480835
3803,S06,retail_marketable_default,marketable_limit_order,BRITANNIA,11.0,-0.5299403203436401,-0.6593341926554745
3804,S06,retail_marketable_default,market_order,ONGC,-8.0,0.04181482029858626,-0.06851685963310361
3805,S06,retail_marketable_default,passive_limit_order,HDFCBANK,1.3,-0.027291130914255644,-0.05444817008120913
3806,S06,retail_marketable_default,market_order,SBIN,-9.0,0.033012555050461495,-0.07731912488122838
3807,S06,retail_marketable_default,marketable_limit_order,ICICIBANK,10.0,-0.5261670898838441,-0.6555609621956785
3808,S06,retail_marketable_default,market_order,BHARTIARTL,-8.0,0.013101637429336292,-0.09723004250235359
3809,S06,retail_marketable_default,cancel_replace,ULTRACEMCO,-6.0,-0.0319253619268006,-0.09850288540389926
3810,S06,retail_marketable_default,market_order,NIFTYBEES,-7.0,0.008935737383071695,-0.10139594254861818
3811,S06,retail_marketable_default,marketable_limit_order,LT,11.0,-0.5501320186151798,-0.6795258909270142
3812,S06,retail_marketable_default,market_order,KOTAKBANK,-6.0,0.02074188080524089,-0.08958979912644899
3813,S06,retail_marketable_default,marketable_limit_order,HCLTECH,10.0,-0.5362206333646894,-0.6656145056765238
3814,S06,retail_marketable_default,market_order,ONGC,-7.0,0.005302601406507195,-0.10502907852518269
3815,S06,retail_marketable_default,marketable_limit_order,GOLDBEES,11.0,-0.5154281923462581,-0.6448220646580926
3816,S06,retail_marketable_default,cancel_replace,NESTLEIND,-5.0,-0.02993219277397942,-0.09650971625107808
3817,S06,retail_marketable_default,passive_limit_order,AXISBANK,0.65,-0.05089356733429641,-0.0780506065012499
3818,S06,retail_marketable_default,market_order,HINDUNILVR,-8.0,-0.006328481078364562,-0.11666016101005444
3819,S06,retail_marketable_default,marketable_limit_order,NIFTYBEES,10.0,-0.5426121009372262,-0.6720059732490606
3820,S06,retail_marketable_default,market_order,ADANIPORTS,-7.0,-0.054419483617789005,-0.16475116354947889
3821,S06,retail_marketable_default,marketable_limit_order,HDFCBANK,11.0,-0.5630015853068433,-0.6923954576186777
3822,S06,retail_marketable_default,market_order,NESTLEIND,-8.0,-0.055774465608157006,-0.16610614553984687
3823,S06,retail_marketable_default,cancel_replace,WIPRO,-4.0,-0.04389464235164407,-0.11047216582874274
3824,S06,retail_marketable_default,market_order,HCLTECH,-9.0,-0.07507706283361337,-0.18540874276530325
3825,S06,retail_marketable_default,marketable_limit_order,MARUTI,10.0,-0.5675301783449006,-0.696924050656735
3826,S06,retail_marketable_default,market_order,WIPRO,-10.0,-0.07883266424750059,-0.18916434417919048
3827,S06,retail_marketable_default,marketable_limit_order,GOLDBEES,11.0,-0.5465071220174754,-0.6759009943293098
3828,S06,retail_marketable_default,market_order,NIFTYBEES,-11.0,-0.08263979439162442,-0.1929714743233143
3829,S06,retail_marketable_default,partial_fill,BANKBEES,1.8,0.050878472000202866,-0.008964461426294708
3830,S06,retail_marketable_default,cancel_replace,LT,-4.0,-0.04389464235164407,-0.11047216582874274
3831,S06,retail_marketable_default,rejection_scenario,BAJAJ-AUTO,0.0,0.0,0.0
3832,S06,retail_marketable_default,passive_limit_order,ITC,1.3,-0.04400024722105222,-0.0711572863880057
3833,S06,retail_marketable_default,partial_fill,WIPRO,1.35,0.04302041497752248,-0.016822518448975095
3834,S06,retail_marketable_default,market_order,HINDUNILVR,-10.0,-0.06133576764772323,-0.1716674475794131
3835,S06,retail_marketable_default,marketable_limit_order,RELIANCE,10.0,-0.5201971056742793,-0.6495909779861138
3836,S06,retail_marketable_default,rejection_scenario,CIPLA,0.0,0.0,0.0
3837,S06,retail_marketable_default,partial_fill,LT,1.8,0.05838870449922884,-0.0014542289272687359
3838,S06,retail_marketable_default,market_order,AXISBANK,-11.0,-0.09675426402192172,-0.2070859439536116
3839,S06,retail_marketable_default,marketable_limit_order,ITC,11.0,-0.5095399649713953,-0.6389338372832297
3840,S06,retail_marketable_default,market_order,WIPRO,-10.0,-0.13675263983945496,-0.24708431977114484
3841,S06,stressed_retail,passive_limit_order,KOTAKBANK,0.65,-0.003524935200548117,0.0
3842,S06,stressed_retail,market_order,JUNIORBEES,-1.0,0.009652940417238801,0.0
3843,S06,stressed_retail,marketable_limit_order,BANKBEES,0.0,0.0,0.0
3844,S06,stressed_retail,passive_limit_order,ITBEES,0.0,-0.006632856404099809,-0.0031079212035516916
3845,S06,stressed_retail,partial_fill,TCS,0.45,-0.0014031724188284737,0.0
3846,S06,stressed_retail,market_order,HCLTECH,0.0,0.0007485508273487734,-0.008904389589890028
3847,S06,stressed_retail,marketable_limit_order,NESTLEIND,-1.0,0.024477650393596243,0.0
3848,S06,stressed_retail,market_order,BPCL,1.0,-0.005260245976772187,-0.014913186394010989
3849,S06,stressed_retail,marketable_limit_order,KOTAKBANK,-2.0,0.0328020464272093,0.0
3850,S06,stressed_retail,market_order,ADANIPORTS,0.0,0.008052506337621074,-0.0016004340796177269
3851,S06,stressed_retail,cancel_replace,ITC,-1.0,0.013330751688715517,0.0
3852,S06,stressed_retail,market_order,BAJAJ-AUTO,-1.0,-0.029190365192266973,-0.038843305609505774
3853,S06,stressed_retail,marketable_limit_order,NIFTYBEES,-3.0,0.043357142115932,0.0
3854,S06,stressed_retail,market_order,GOLDBEES,0.0,-0.055375978117191804,-0.0650289185344306
3855,S06,stressed_retail,marketable_limit_order,TCS,-4.0,0.025946256123483207,-0.017410885992448794
3856,S06,stressed_retail,market_order,HINDUNILVR,-1.0,-0.09481230970035893,-0.10446525011759773
3857,S06,stressed_retail,marketable_limit_order,WIPRO,-3.0,0.040060237863209905,-0.0032969042527220965
3858,S06,stressed_retail,cancel_replace,ITBEES,-2.0,-0.008111413157342016,-0.021442164846057533
3859,S06,stressed_retail,passive_limit_order,AXISBANK,0.65,0.002537013245602378,0.0
3860,S06,stressed_retail,market_order,KOTAKBANK,0.0,-0.06421495440082528,-0.07386789481806408
3861,S06,stressed_retail,partial_fill,DRREDDY,0.9,-0.0015303842193176063,-0.00012721180048913257
3862,S06,stressed_retail,market_order,BRITANNIA,-1.0,-0.07590997441514591,-0.0855629148323847
3863,S06,stressed_retail,marketable_limit_order,TECHM,-4.0,0.03574360251953316,-0.0076135395963988425
3864,S06,stressed_retail,market_order,NESTLEIND,-2.0,-0.07640261326000017,-0.08605555367723897
3865,S06,stressed_retail,partial_fill,JUNIORBEES,0.45,-0.004176591268119364,-0.00277341884929089
3866,S06,stressed_retail,market_order,HDFCBANK,-3.0,-0.032927426765576945,-0.04258036718281574
3867,S06,stressed_retail,marketable_limit_order,KOTAKBANK,-3.0,0.031087098165281192,-0.01227004395065081
3868,S06,stressed_retail,passive_limit_order,INFY,1.3,0.016051827453103067,0.0
3869,S06,stressed_retail,marketable_limit_order,GOLDBEES,-4.0,0.01909660999151925,-0.024260532124412752
3870,S06,stressed_retail,market_order,NESTLEIND,-2.0,-0.011782703647420376,-0.021435644064659178
3871,S06,stressed_retail,marketable_limit_order,MARUTI,-3.0,0.026009631598186915,-0.017347510517745086
3872,S06,stressed_retail,cancel_replace,JUNIORBEES,-2.0,-0.008111413157342016,-0.021442164846057533
3873,S06,stressed_retail,marketable_limit_order,ITC,-2.0,0.03128196668750097,-0.012075175428431034
3874,S06,stressed_retail,passive_limit_order,ITBEES,0.65,0.005529362309232009,-0.010522465143871057
3875,S06,stressed_retail,marketable_limit_order,ITC,-3.0,0.001760806765056716,-0.041596335350875285
3876,S06,stressed_retail,market_order,INFY,-3.0,-0.04408499961210541,-0.053737940029344206
3877,S06,stressed_retail,passive_limit_order,HDFCBANK,0.0,0.006149050801312548,-0.00990277665179052
3878,S06,stressed_retail,market_order,BANKBEES,-2.0,-0.04083257931440926,-0.05048551973164807
3879,S06,stressed_retail,cancel_replace,SUNPHARMA,-1.0,0.004389609529155637,-0.00894114215955988
3880,S06,stressed_retail,passive_limit_order,RELIANCE,0.65,0.003827472825838309,-0.012224354627264757
3881,S06,stressed_retail,marketable_limit_order,LT,-2.0,-0.04820367845977078,-0.09156082057570278
3882,S06,stressed_retail,market_order,ITBEES,-1.0,-0.0698793892729553,-0.0795323296901941
3883,S06,stressed_retail,passive_limit_order,HCLTECH,0.0,0.04235609494960346,0.0
3884,S06,stressed_retail,market_order,CIPLA,0.0,-0.10475068118179409,-0.11440362159903289
3885,S06,stressed_retail,marketable_limit_order,ULTRACEMCO,-3.0,-0.02991144830424924,-0.07326859042018125
3886,S06,stressed_retail,passive_limit_order,ULTRACEMCO,-0.65,0.065775113631145,0.0
3887,S06,stressed_retail,marketable_limit_order,HDFCBANK,-2.0,-0.050159853624607814,-0.09351699574053982
3888,S06,stressed_retail,market_order,INFY,1.0,-0.12598742452056688,-0.13564036493780568
3889,S06,stressed_retail,partial_fill,BANKBEES,0.0,-0.017954207867013846,-0.016551035448185373
3890,S06,stressed_retail,market_order,M&M,2.0,-0.15377075134940144,-0.16342369176664023
3891,S06,stressed_retail,rejection_scenario,BPCL,0.0,0.0,0.0
3892,S06,stressed_retail,market_order,NESTLEIND,1.0,-0.16693952220036734,-0.17659246261760614
3893,S06,stressed_retail,cancel_replace,DRREDDY,-2.0,-0.0027785084343037135,-0.01610926012301923
3894,S06,stressed_retail,market_order,ONGC,0.0,-0.1540977988866582,-0.163750739303897
3895,S06,stressed_retail,passive_limit_order,GOLDBEES,0.0,0.06906718233285575,0.0
3896,S06,stressed_retail,rejection_scenario,TCS,0.0,0.0,0.0
3897,S06,stressed_retail,marketable_limit_order,SBIN,-3.0,-0.039521423391935095,-0.0828785655078671
3898,S06,stressed_retail,market_order,JUNIORBEES,-1.0,-0.17042035850305398,-0.18007329892029278
3899,S06,stressed_retail,marketable_limit_order,CIPLA,-4.0,-0.05512104440662548,-0.09847818652255748
3900,S06,stressed_retail,cancel_replace,RELIANCE,-3.0,-0.002796841694242715,-0.01612759338295823
3901,S06,stressed_retail,marketable_limit_order,HCLTECH,-5.0,-0.07037527384903676,-0.11373241596496876
3902,S06,stressed_retail,market_order,TCS,0.0,-0.170310056648379,-0.1799629970656178
3903,S06,stressed_retail,marketable_limit_order,HDFCBANK,-4.0,-0.06170587461275647,-0.10506301672868848
3904,S06,stressed_retail,market_order,ULTRACEMCO,1.0,-0.1696103392545801,-0.1792632796718189
3905,S06,stressed_retail,partial_fill,JUNIORBEES,0.45,-0.02414716195276196,-0.022743989533933487
3906,S06,stressed_retail,market_order,GOLDBEES,0.0,-0.1679331067913254,-0.1775860472085642
3907,S06,stressed_retail,passive_limit_order,KOTAKBANK,0.65,0.06229041670658553,-0.00677676562627022
3908,S06,stressed_retail,market_order,ONGC,1.0,-0.17925565211780362,-0.1889085925350424
3909,S06,stressed_retail,marketable_limit_order,TCS,-5.0,-0.050434663232515886,-0.09379180534844789
3910,S06,stressed_retail,market_order,TECHM,2.0,-0.18259068462493946,-0.19224362504217826
3911,S06,stressed_retail,marketable_limit_order,TCS,-4.0,-0.054867010113160794,-0.0982241522290928
3912,S06,stressed_retail,market_order,RELIANCE,3.0,-0.16641180093767083,-0.17606474135490963
3913,S06,stressed_retail,partial_fill,LT,0.0,-0.023722271506879916,-0.022319099088051443
3914,S06,stressed_retail,cancel_replace,ICICIBANK,-4.0,0.00529524413221524,-0.008035507556500277
3915,S06,stressed_retail,marketable_limit_order,HCLTECH,-5.0,-0.061824527703649816,-0.10518166981958182
3916,S06,stressed_retail,passive_limit_order,DRREDDY,1.3,0.03705473202782481,-0.032012450305030936
3917,S06,stressed_retail,partial_fill,BAJAJ-AUTO,0.45,-0.020727144656969447,-0.019323972238140974
3918,S06,stressed_retail,market_order,NIFTYBEES,2.0,-0.16154945191130587,-0.17120239232854467
3919,S06,stressed_retail,passive_limit_order,HCLTECH,0.65,0.07533454679215598,0.0
3920,S06,stressed_retail,market_order,WIPRO,3.0,-0.16352781684627335,-0.17318075726351215
3921,S06,stressed_retail,cancel_replace,KOTAKBANK,-3.0,-0.028091387807372994,-0.041422139496088514
3922,S06,stressed_retail,passive_limit_order,GOLDBEES,1.3,0.06362543422220396,-0.011709112569952024
3923,S06,stressed_retail,marketable_limit_order,ADANIPORTS,-6.0,0.008879185242790043,-0.03447795687314196
3924,S06,stressed_retail,market_order,NESTLEIND,2.0,-0.19945282342016646,-0.20910576383740526
3925,S06,stressed_retail,marketable_limit_order,DRREDDY,-7.0,-0.03141978708325521,-0.07477692919918721
3926,S06,stressed_retail,market_order,RELIANCE,1.0,-0.275139754222859,-0.2847926946400978
3927,S06,stressed_retail,marketable_limit_order,HCLTECH,-6.0,0.011897940472488946,-0.031459201643443055
3928,S06,stressed_retail,cancel_replace,SUNPHARMA,-2.0,-0.018478029219040674,-0.03180878090775619
3929,S06,stressed_retail,marketable_limit_order,HINDUNILVR,-7.0,-0.033578866698746976,-0.07693600881467898
3930,S06,stressed_retail,market_order,TECHM,0.0,-0.29694679983875316,-0.30659974025599196
3931,S06,stressed_retail,marketable_limit_order,LT,-6.0,0.0190208611402147,-0.0243362809757173
3932,S06,stressed_retail,market_order,CIPLA,1.0,-0.30600489330383746,-0.31565783372107625
3933,S06,stressed_retail,partial_fill,ONGC,0.9,-0.02939149016346799,-0.027988317744639515
3934,S06,stressed_retail,market_order,HCLTECH,2.0,-0.3262068654023073,-0.3358598058195461
3935,S06,stressed_retail,cancel_replace,SBIN,-1.0,-0.024845224368150662,-0.03817597605686618
3936,S06,stressed_retail,market_order,HDFCBANK,1.0,-0.31990390809422725,-0.32955684851146605
3937,S06,stressed_retail,marketable_limit_order,SUNPHARMA,-5.0,-0.02057600565848168,-0.06393314777441368
3938,S06,stressed_retail,market_order,HINDUNILVR,2.0,-0.33609830160713733,-0.3457512420243761
3939,S06,stressed_retail,marketable_limit_order,WIPRO,-6.0,0.006661294718809448,-0.036695847397122554
3940,S06,stressed_retail,market_order,JUNIORBEES,1.0,-0.33315350891617235,-0.34280644933341115
3941,S06,stressed_retail,marketable_limit_order,M&M,-7.0,0.011461982111529387,-0.031895160004402616
3942,S06,stressed_retail,cancel_replace,CIPLA,0.0,-0.0067308681328902935,-0.02006161982160581
3943,S06,stressed_retail,marketable_limit_order,MARUTI,-6.0,-0.0039311077995752945,-0.0472882499155073
3944,S06,stressed_retail,market_order,ADANIPORTS,2.0,-0.32739830680036314,-0.33705124721760193
3945,S06,stressed_retail,marketable_limit_order,GOLDBEES,-7.0,0.014627338750796637,-0.028729803365135365
3946,S06,stressed_retail,passive_limit_order,KOTAKBANK,1.9500000000000002,0.06280199580016904,-0.01253255099198694
3947,S06,stressed_retail,marketable_limit_order,TCS,-6.0,0.02408226327053271,-0.01927487884539929
3948,S06,stressed_retail,market_order,BPCL,1.0,-0.3444415100870929,-0.3540944505043317
3949,S06,stressed_retail,passive_limit_order,INFY,1.3,0.0569859659363302,-0.01834858085582578
3950,S06,stressed_retail,market_order,NIFTYBEES,0.0,-0.3315169195301211,-0.3411698599473599
3951,S06,stressed_retail,rejection_scenario,BAJAJ-AUTO,0.0,0.0,0.0
3952,S06,stressed_retail,market_order,HCLTECH,1.0,-0.35722593266109437,-0.36687887307833317
3953,S06,stressed_retail,partial_fill,M&M,1.35,-0.03828191514930834,-0.03687874273047987
3954,S06,stressed_retail,market_order,ULTRACEMCO,0.0,-0.3881040691637775,-0.3977570095810163
3955,S06,stressed_retail,passive_limit_order,GOLDBEES,1.9500000000000002,0.06006878454195667,-0.015265762250199315
3956,S06,stressed_retail,cancel_replace,MARUTI,-1.0,-0.0009595113719543889,-0.014290263060669906
3957,S06,stressed_retail,marketable_limit_order,MARUTI,-7.0,0.05150838568374397,0.0
3958,S06,stressed_retail,market_order,JUNIORBEES,-1.0,-0.39364518742870674,-0.40329812784594554
3959,S06,stressed_retail,marketable_limit_order,BRITANNIA,-8.0,0.017474189760791237,-0.03403419592295273
3960,S06,stressed_retail,market_order,HCLTECH,-2.0,-0.4223686237730778,-0.4320215641903166
3961,S06,stressed_retail,passive_limit_order,INFY,2.6,0.08264263238793135,0.0
3962,S06,stressed_retail,market_order,NESTLEIND,-3.0,-0.4309571085488472,-0.440610048966086
3963,S06,stressed_retail,cancel_replace,BHARTIARTL,0.0,-0.023504673324967737,-0.036835425013683254
3964,S06,stressed_retail,market_order,NESTLEIND,-2.0,-0.4316085075021236,-0.4412614479193624
3965,S06,stressed_retail,marketable_limit_order,BPCL,-9.0,0.046470807986966074,-0.005037577696777894
3966,S06,stressed_retail,market_order,LT,-3.0,-0.41964782916799054,-0.42930076958522934
3967,S06,stressed_retail,marketable_limit_order,AXISBANK,-10.0,0.055844089509084635,0.0
3968,S06,stressed_retail,market_order,ITBEES,-4.0,-0.41335378389632865,-0.42300672431356745
3969,S06,stressed_retail,partial_fill,ULTRACEMCO,0.9,-0.03104995406442279,-0.029646781645594318
3970,S06,stressed_retail,cancel_replace,HINDUNILVR,1.0,-0.014422237913502122,-0.02775298960221764
3971,S06,stressed_retail,rejection_scenario,SBIN,0.0,0.0,0.0
3972,S06,stressed_retail,market_order,HCLTECH,-3.0,-0.4388508325627777,-0.4485037729800165
3973,S06,stressed_retail,passive_limit_order,SBIN,1.9500000000000002,0.07825913961880736,-0.0043834927691239894
3974,S06,stressed_retail,market_order,M&M,-2.0,-0.4201432137471424,-0.4297961541643812
3975,S06,stressed_retail,marketable_limit_order,ICICIBANK,-9.0,0.08151510459112773,0.0
3976,S06,stressed_retail,market_order,BANKBEES,-3.0,-0.41176840727448033,-0.42142134769171913
3977,S06,stressed_retail,partial_fill,ONGC,0.45,-0.0384154018319877,-0.03701222941315923
3978,S06,stressed_retail,market_order,ICICIBANK,-4.0,-0.39888316887584185,-0.40853610929308065
3979,S06,stressed_retail,marketable_limit_order,BHARTIARTL,-8.0,0.0625672010346526,-0.018947903556475132
3980,S06,stressed_retail,market_order,TECHM,-3.0,-0.37429164145191934,-0.38394458186915814
3981,S06,stressed_retail,marketable_limit_order,WIPRO,-7.0,0.08401959008876647,0.0
3982,S06,stressed_retail,passive_limit_order,ITBEES,2.6,0.09982965802185925,0.0
3983,S06,stressed_retail,marketable_limit_order,HDFCBANK,-8.0,0.08437692626754259,0.0
3984,S06,stressed_retail,cancel_replace,DRREDDY,2.0,-0.009190217409487726,-0.022520969098203242
3985,S06,stressed_retail,marketable_limit_order,DRREDDY,-7.0,0.10173065679633056,0.0
3986,S06,stressed_retail,market_order,BRITANNIA,-4.0,-0.39229723603346106,-0.40195017645069986
3987,S06,stressed_retail,marketable_limit_order,BHARTIARTL,-8.0,0.1278489467169275,0.0
3988,S06,stressed_retail,market_order,HINDUNILVR,-3.0,-0.3988312419862838,-0.4084841824035226
3989,S06,stressed_retail,marketable_limit_order,BPCL,-7.0,0.10069280857171896,-0.02715613814520855
3990,S06,stressed_retail,market_order,AXISBANK,-4.0,-0.3701815491050292,-0.379834489522268
3991,S06,stressed_retail,cancel_replace,TCS,1.0,0.01576547072268645,0.0
3992,S06,stressed_retail,market_order,TECHM,-3.0,-0.37961075240637915,-0.38926369282361795
3993,S06,stressed_retail,marketable_limit_order,BPCL,-8.0,0.096028501112977,-0.031820445603950503
3994,S06,stressed_retail,market_order,AXISBANK,-2.0,-0.37144994656150354,-0.38110288697874234
3995,S06,stressed_retail,marketable_limit_order,MARUTI,-7.0,0.10298516956882073,-0.02486377714810678
3996,S06,stressed_retail,market_order,HCLTECH,-3.0,-0.35090749936615073,-0.36056043978338953
3997,S06,stressed_retail,partial_fill,WIPRO,0.9,-0.04036859456832863,-0.038965422149500155
3998,S06,stressed_retail,cancel_replace,LT,1.0,0.01576547072268645,0.0
3999,S06,stressed_retail,marketable_limit_order,DRREDDY,-6.0,0.114340193865044,-0.013508752851883507
4000,S06,stressed_retail,passive_limit_order,INFY,3.25,0.1172870875220452,0.0
4001,S06,stressed_retail,rejection_scenario,HDFCBANK,0.0,0.0,0.0
4002,S06,stressed_retail,market_order,SUNPHARMA,-4.0,-0.35838689825476155,-0.36803983867200035
4003,S06,stressed_retail,marketable_limit_order,HCLTECH,-5.0,0.1509525617708865,0.0
4004,S06,stressed_retail,market_order,ONGC,-5.0,-0.3623675862547615,-0.3720205266720003
4005,S06,stressed_retail,cancel_replace,DRREDDY,0.0,0.01920494479724065,0.0
4006,S06,stressed_retail,market_order,NESTLEIND,-4.0,-0.3471175132475878,-0.35677045366482657
4007,S06,stressed_retail,marketable_limit_order,BHARTIARTL,-6.0,0.1508431637389643,-0.00010939803192219766
4008,S06,stressed_retail,market_order,JUNIORBEES,-5.0,-0.3895534074594688,-0.3992063478767076
4009,S06,stressed_retail,partial_fill,BAJAJ-AUTO,0.45,-0.05077755674862097,-0.0493743843297925
4010,S06,stressed_retail,market_order,ITBEES,-6.0,-0.39906806371343717,-0.40872100413067597
4011,S06,stressed_retail,rejection_scenario,TCS,0.0,0.0,0.0
4012,S06,stressed_retail,passive_limit_order,INFY,3.9000000000000004,0.13591430194099524,0.0
4013,S06,stressed_retail,partial_fill,BAJAJ-AUTO,0.9,-0.05780377443632243,-0.05640060201749396
4014,S06,stressed_retail,market_order,ITC,-7.0,-0.3939792614612465,-0.4036322018784853
4015,S06,stressed_retail,marketable_limit_order,NESTLEIND,-7.0,0.1309498154484932,-0.020002746322393294
4016,S06,stressed_retail,market_order,BAJAJ-AUTO,-8.0,-0.3808197433551115,-0.3904726837723503
4017,S06,stressed_retail,marketable_limit_order,RELIANCE,-6.0,0.12548323147689255,-0.025469330293993953
4018,S06,stressed_retail,market_order,HDFCBANK,-7.0,-0.4089478209474059,-0.4186007613646447
4019,S06,stressed_retail,cancel_replace,TCS,1.0,0.02066942371371424,0.0
4020,S06,stressed_retail,market_order,ICICIBANK,-8.0,-0.4094729572836582,-0.419125897700897
4021,S06,stressed_retail,marketable_limit_order,WIPRO,-5.0,0.1352722672337988,-0.01568029453708772
4022,S06,stressed_retail,market_order,JUNIORBEES,-7.0,-0.41091988894174053,-0.4205728293589793
4023,S06,stressed_retail,marketable_limit_order,BANKBEES,-5.0,0.1352722672337988,-0.01568029453708772
4024,S06,stressed_retail,market_order,MARUTI,-6.0,-0.44035035549145823,-0.45000329590869703
4025,S06,stressed_retail,marketable_limit_order,INFY,-4.0,0.11827731349953297,-0.03267524827135354
4026,S06,stressed_retail,cancel_replace,MARUTI,2.0,0.024414920680606488,0.0
4027,S06,stressed_retail,marketable_limit_order,NESTLEIND,-3.0,0.12515069744399662,-0.025801864326889884
4028,S06,stressed_retail,market_order,ONGC,-5.0,-0.43479395854937347,-0.44444689896661227
4029,S06,stressed_retail,partial_fill,SUNPHARMA,1.35,-0.05673802892719288,-0.05533485650836441
4030,S06,stressed_retail,market_order,TECHM,-4.0,-0.44135412485618203,-0.4510070652734208
4031,S06,stressed_retail,rejection_scenario,MARUTI,0.0,0.0,0.0
4032,S06,stressed_retail,market_order,GOLDBEES,-5.0,-0.4484935796215539,-0.4581465200387927
4033,S06,stressed_retail,partial_fill,ONGC,1.8,-0.08654988521412547,-0.085146712795297
4034,S06,stressed_retail,market_order,HCLTECH,-6.0,-0.4782753034986942,-0.487928243915933
4035,S06,stressed_retail,marketable_limit_order,ONGC,-2.0,0.1420680199152007,-0.008884541855685796
4036,S06,stressed_retail,rejection_scenario,HDFCBANK,0.0,0.0,0.0
4037,S06,stressed_retail,partial_fill,SUNPHARMA,1.35,-0.07463833890146983,-0.07323516648264135
4038,S06,stressed_retail,market_order,INFY,-7.0,-0.486890948099882,-0.4965438885171208
4039,S06,stressed_retail,marketable_limit_order,TECHM,-1.0,0.11781149466530123,-0.03314106710558527
4040,S06,stressed_retail,cancel_replace,LT,3.0,0.06640614263793593,0.0
4041,S06,stressed_retail,marketable_limit_order,GOLDBEES,0.0,0.14996063983680802,-0.000991921934078488
4042,S06,stressed_retail,passive_limit_order,SBIN,4.55,0.1467327120669268,0.0
4043,S06,stressed_retail,marketable_limit_order,HINDUNILVR,-1.0,0.11058886232373558,-0.04036369944715093
4044,S06,stressed_retail,market_order,ULTRACEMCO,-8.0,-0.5427069408402883,-0.5523598812575271
4045,S06,stressed_retail,passive_limit_order,ITBEES,5.2,0.14276534339551275,-0.003967368671414062
4046,S06,stressed_retail,market_order,ADANIPORTS,-9.0,-0.5893216111411733,-0.5989745515584122
4047,S06,stressed_retail,cancel_replace,KOTAKBANK,2.0,0.05988160413129005,-0.006524538506645874
4048,S06,stressed_retail,market_order,DRREDDY,-8.0,-0.6097946525048316,-0.6194475929220704
4049,S06,stressed_retail,marketable_limit_order,BRITANNIA,-2.0,0.1142084860698852,-0.0367440757010013
4050,S06,stressed_retail,market_order,ADANIPORTS,-9.0,-0.6080969227104965,-0.6177498631277354
4051,S06,stressed_retail,marketable_limit_order,SUNPHARMA,-3.0,0.11836268126311908,-0.03258988050776743
4052,S06,stressed_retail,market_order,ONGC,-10.0,-0.6107035327675475,-0.6203564731847864
4053,S06,stressed_retail,marketable_limit_order,ITC,-2.0,0.11328655404395277,-0.03766600772693374
4054,S06,stressed_retail,cancel_replace,ADANIPORTS,1.0,0.020042460374920093,-0.046363682263015835
4055,S06,stressed_retail,marketable_limit_order,HINDUNILVR,-1.0,0.11366375270219603,-0.037288809068690476
4056,S06,stressed_retail,market_order,NIFTYBEES,-9.0,-0.6677627133727808,-0.6774156537900197
4057,S06,stressed_retail,partial_fill,BANKBEES,0.9,-0.08894371457640396,-0.08754054215757548
4058,S06,stressed_retail,market_order,INFY,-8.0,-0.6821718486892413,-0.6918247891064802
4059,S06,stressed_retail,marketable_limit_order,ONGC,0.0,0.1193748129085923,-0.03157774886229421
4060,S06,stressed_retail,market_order,BAJAJ-AUTO,-7.0,-0.6702198980865527,-0.6798728385037915
4061,S06,stressed_retail,cancel_replace,HINDUNILVR,0.0,0.046070381739001076,-0.02033576089893485
4062,S06,stressed_retail,market_order,NESTLEIND,-8.0,-0.7044807304283542,-0.7141336708455931
4063,S06,stressed_retail,marketable_limit_order,ADANIPORTS,1.0,0.11416487347750452,-0.036787688293381984
4064,S06,stressed_retail,market_order,HDFCBANK,-9.0,-0.7056803795465866,-0.7153333199638254
4065,S06,stressed_retail,marketable_limit_order,NESTLEIND,2.0,0.11540019878957532,-0.03555236298131119
4066,S06,stressed_retail,market_order,WIPRO,-8.0,-0.7596659598056014,-0.7693189002228402
4067,S06,stressed_retail,marketable_limit_order,HDFCBANK,1.0,0.09348530518209854,-0.05746725658878797
4068,S06,stressed_retail,cancel_replace,ONGC,1.0,0.05918080412223062,-0.00722533851570531
4069,S06,stressed_retail,partial_fill,BHARTIARTL,1.35,-0.11227483345206836,-0.11087166103323988
4070,S06,stressed_retail,market_order,LT,-9.0,-0.7406363861109629,-0.7502893265282018
4071,S06,stressed_retail,rejection_scenario,BAJAJ-AUTO,0.0,0.0,0.0
4072,S06,stressed_retail,passive_limit_order,ITC,5.8500000000000005,0.14367459560351897,-0.0030581164634078395
4073,S06,stressed_retail,partial_fill,WIPRO,1.8,-0.11069438152477128,-0.1092912091059428
4074,S06,stressed_retail,market_order,HINDUNILVR,-10.0,-0.6987747785063172,-0.708427718923556
4075,S06,stressed_retail,cancel_replace,ONGC,0.0,0.04256636571279718,-0.02383977692513875
4076,S06,stressed_retail,rejection_scenario,BRITANNIA,0.0,0.0,0.0
4077,S06,stressed_retail,partial_fill,LT,2.25,-0.10676248946220196,-0.10535931704337348
4078,S06,stressed_retail,market_order,ADANIPORTS,-9.0,-0.7358083578748765,-0.7454612982921154
