strategy_id,execution_profile,fill_model,queue_position_bucket,risk_limit_profile,profile_role,trade_dates,orders,daily_loss_limit_inr,drawdown_limit_inr,tail_trade_loss_limit_inr,max_abs_position_limit_units,breach_days,daily_loss_breach_days,drawdown_breach_days,position_limit_breach_days,tail_trade_loss_breach,breach_day_fraction,worst_daily_risk_adjusted_net_pnl_inr,tail_loss_1pct_filled_pnl_inr,max_intraday_drawdown_inr,max_abs_position_units,daily_loss_excess_ratio,drawdown_excess_ratio,position_excess_ratio,tail_loss_excess_ratio,risk_limit_severity_score,risk_limit_status,risk_pass_candidate_under_limit_profile,risk_evidence_scope,not_acceptance_grade
S04,stressed_retail,optimistic_marketable,front_or_marketable,expanded_research_limits,looser_research_sensitivity,60,410666,-150000.0,-200000.0,-75000.0,1000.0,36,0,36,0,False,0.6,-81715.37579221324,-6464.164921393205,-3741786.2823680886,985.41,0.0,17.708931411840442,0.0,0.0,502.72328529601106,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S02,zero_latency_spread_only_control,optimistic_marketable,front_or_marketable,current_proxy_limits,current_phase12_proxy_guardrail,63,907352,-75000.0,-100000.0,-35000.0,500.0,62,58,61,0,False,0.9841269841269841,-78299.47437626007,-6844.937404185436,-1683630.1094399157,393.92,0.0439929916834676,15.836301094399158,0.0,0.0,495.42005056476404,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S01,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,expanded_research_limits,looser_research_sensitivity,63,166760,-150000.0,-200000.0,-75000.0,1000.0,58,0,58,0,False,0.9206349206349206,-78412.28114796088,-3173.585520173721,-3310633.1169203767,815.85,0.0,15.553165584601885,0.0,0.0,480.89263167853915,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S07,retail_marketable_default,neutral_partial,middle_queue_proxy,current_proxy_limits,current_phase12_proxy_guardrail,59,229792,-75000.0,-100000.0,-35000.0,500.0,54,43,49,44,False,0.9152542372881356,-77210.42646128862,-4612.631001829466,-1505699.902352489,1103.32,0.029472352817181635,14.05699902352489,1.2066399999999997,0.0,467.82000813736533,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S08,stressed_retail,pessimistic_partial,back_queue_proxy,tight_capital_preservation,stricter_than_current_proxy,63,426101,-50000.0,-75000.0,-25000.0,250.0,60,60,60,23,False,0.9523809523809523,-77532.25311252056,-2897.6642792009948,-1045006.1685437402,663.0,0.5506450622504111,12.933415580583203,1.6520000000000001,0.0,465.3796113089356,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S07,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,tight_capital_preservation,stricter_than_current_proxy,59,237064,-50000.0,-75000.0,-25000.0,250.0,53,35,38,46,False,0.8983050847457628,-76218.22247864814,-2299.571847202149,-1006954.7064686823,793.1999999999999,0.5243644495729627,12.426062752915763,2.1727999999999996,0.0,457.04718853679447,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S05,stressed_retail,neutral_partial,middle_queue_proxy,stress_capacity_limits,very_loose_stress_sensitivity,63,432377,-300000.0,-500000.0,-150000.0,2500.0,63,0,46,63,False,1.0,-78967.32308207417,-4939.908940671084,-7256915.624508995,4658.75,0.0,13.51383124901799,0.8634999999999999,0.0,455.1157812254497,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S02,stressed_retail,optimistic_marketable,front_or_marketable,expanded_research_limits,looser_research_sensitivity,63,870977,-150000.0,-200000.0,-75000.0,1000.0,63,0,63,0,False,1.0,-85647.84978755037,-6749.27132546079,-3018491.7207961213,436.09999999999997,0.0,14.092458603980607,0.0,0.0,452.31146509951515,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S04,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,current_proxy_limits,current_phase12_proxy_guardrail,60,429202,-75000.0,-100000.0,-35000.0,500.0,35,33,32,0,False,0.5833333333333334,-77072.71604629687,-2912.9464285714316,-1669818.7265620453,402.75,0.027636213950624988,15.698187265620454,0.0,0.0,451.4789203226103,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S09,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,expanded_research_limits,looser_research_sensitivity,63,590612,-150000.0,-200000.0,-75000.0,1000.0,62,0,13,62,False,0.9841269841269841,-77125.95870236872,-2574.4514106583147,-2757539.119558872,2523.75,0.0,12.787695597794361,1.5237500000000002,0.0,448.58008835755743,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S04,retail_marketable_default,pessimistic_partial,back_queue_proxy,tight_capital_preservation,stricter_than_current_proxy,60,414066,-50000.0,-75000.0,-25000.0,250.0,29,25,27,3,False,0.48333333333333334,-76850.94340929319,-3403.961935578701,-1204915.8484792805,376.6,0.5370188681858639,15.065544646390407,0.5064000000000002,0.0,448.5254211977401,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S03,retail_marketable_default,optimistic_marketable,front_or_marketable,tight_capital_preservation,stricter_than_current_proxy,60,273427,-50000.0,-75000.0,-25000.0,250.0,35,6,9,31,False,0.5833333333333334,-77468.35111551364,-7735.301189819749,-408842.18986751954,3530.68,0.5493670223102727,4.451229198233594,13.12272,0.0,445.80263884693,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S01,stressed_retail,neutral_partial,middle_queue_proxy,expanded_research_limits,looser_research_sensitivity,63,158070,-150000.0,-200000.0,-75000.0,1000.0,32,0,32,1,False,0.5079365079365079,-78550.3240997377,-4541.440236519823,-3285297.776376496,1183.5,0.0,15.42648888188248,0.1835,0.0,440.1258728407128,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S01,zero_latency_spread_only_control,optimistic_marketable,front_or_marketable,stress_capacity_limits,very_loose_stress_sensitivity,63,166760,-300000.0,-500000.0,-150000.0,2500.0,59,0,59,0,False,0.9365079365079365,-79837.07014425717,-8147.206959706952,-7356962.482045282,1813.0,0.0,13.713924964090562,0.0,0.0,436.49891775305775,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S05,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,expanded_research_limits,looser_research_sensitivity,63,449765,-150000.0,-200000.0,-75000.0,1000.0,63,0,7,63,False,1.0,-77283.51111506509,-2518.3920126116727,-2663663.653645916,2387.55,0.0,12.31831826822958,1.38755,0.0,435.70895670573947,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S02,zero_latency_spread_only_control,neutral_partial,middle_queue_proxy,tight_capital_preservation,stricter_than_current_proxy,63,907352,-50000.0,-75000.0,-25000.0,250.0,60,57,60,3,False,0.9523809523809523,-78924.93423348376,-4918.365140293012,-1036191.3815752958,282.93,0.5784986846696751,12.81588508767061,0.13172000000000006,0.0,432.7320895466024,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S02,retail_marketable_default,pessimistic_partial,back_queue_proxy,tight_capital_preservation,stricter_than_current_proxy,63,879151,-50000.0,-75000.0,-25000.0,250.0,63,63,63,0,False,1.0,-77166.61709671005,-2836.1314976957074,-1030863.5851198388,156.9,0.5433323419342009,12.744847801597851,0.0,0.0,432.2045035883013,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S09,stressed_retail,pessimistic_partial,back_queue_proxy,expanded_research_limits,looser_research_sensitivity,63,567805,-150000.0,-200000.0,-75000.0,1000.0,63,0,56,62,False,1.0,-76793.45016010758,-2651.7398418781486,-2602485.2371501606,2433.75,0.0,12.012426185750803,1.4337499999999999,0.0,428.9856546437701,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S07,stressed_retail,pessimistic_partial,back_queue_proxy,current_proxy_limits,current_phase12_proxy_guardrail,59,227842,-75000.0,-100000.0,-35000.0,500.0,47,38,44,23,False,0.7966101694915254,-76442.47952524383,-2377.584251712205,-1439411.2734942506,767.4,0.01923306033658445,13.394112734942507,0.5347999999999999,0.0,425.6906618311299,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S05,zero_latency_spread_only_control,optimistic_marketable,front_or_marketable,expanded_research_limits,looser_research_sensitivity,63,449765,-150000.0,-200000.0,-75000.0,1000.0,63,0,20,63,False,1.0,-79601.1732613325,-6292.798922310233,-1801525.5124831249,7243.04,0.0,8.007627562415625,6.24304,0.0,425.05148906039057,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S09,retail_marketable_default,pessimistic_partial,back_queue_proxy,expanded_research_limits,looser_research_sensitivity,63,573028,-150000.0,-200000.0,-75000.0,1000.0,63,0,54,62,False,1.0,-78936.69671594375,-2628.7243436213807,-2537684.884940522,2458.2,0.0,11.688424424702609,1.4581999999999997,0.0,421.3746106175652,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S04,zero_latency_spread_only_control,neutral_partial,middle_queue_proxy,expanded_research_limits,looser_research_sensitivity,60,429202,-150000.0,-200000.0,-75000.0,1000.0,34,0,34,0,False,0.5666666666666667,-81069.71944762759,-5568.968292290368,-3086594.051191471,743.05,0.0,14.432970255957356,0.0,0.0,417.49092306560055,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S08,zero_latency_spread_only_control,neutral_partial,middle_queue_proxy,tight_capital_preservation,stricter_than_current_proxy,63,448403,-50000.0,-75000.0,-25000.0,250.0,56,32,26,49,False,0.8888888888888888,-76593.57614982709,-4927.1329473139585,-749047.8517063352,1377.39,0.5318715229965418,8.987304689417803,4.5095600000000005,0.0,417.0594941992475,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S05,zero_latency_spread_only_control,neutral_partial,middle_queue_proxy,current_proxy_limits,current_phase12_proxy_guardrail,63,449765,-75000.0,-100000.0,-35000.0,500.0,63,13,30,63,False,1.0,-77329.67510155015,-4503.3726300437565,-686944.6241980295,4629.96,0.031062334687335325,5.869446241980295,8.25992,0.0,412.71111441669075,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S02,stressed_retail,pessimistic_partial,back_queue_proxy,current_proxy_limits,current_phase12_proxy_guardrail,63,870977,-75000.0,-100000.0,-35000.0,500.0,63,63,63,0,False,1.0,-76900.27317510029,-2778.5442097033433,-1315404.2582827853,146.85,0.025336975668003747,12.154042582827852,0.0,0.0,404.48448896239637,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S07,stressed_retail,optimistic_marketable,front_or_marketable,expanded_research_limits,looser_research_sensitivity,59,227842,-150000.0,-200000.0,-75000.0,1000.0,48,0,48,20,False,0.8135593220338984,-82351.35422242968,-6015.482834735516,-2680834.2155820383,1407.6399999999999,0.0,12.404171077910192,0.4076399999999998,0.0,399.61300915114464,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S09,zero_latency_spread_only_control,neutral_partial,middle_queue_proxy,expanded_research_limits,looser_research_sensitivity,63,590612,-150000.0,-200000.0,-75000.0,1000.0,63,0,29,63,False,1.0,-76988.63693720897,-4520.351365454871,-2027493.3661191459,4015.85,0.0,9.137466830595729,3.0158499999999995,0.0,388.75367076489323,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S08,retail_marketable_default,neutral_partial,middle_queue_proxy,current_proxy_limits,current_phase12_proxy_guardrail,63,431798,-75000.0,-100000.0,-35000.0,500.0,62,61,61,27,False,0.9841269841269841,-79551.16473847204,-5001.980209904339,-1151598.2114244408,1124.31,0.06068219651296047,10.515982114244409,1.2486199999999998,0.0,387.80170618163265,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S09,stressed_retail,optimistic_marketable,front_or_marketable,expanded_research_limits,looser_research_sensitivity,63,567805,-150000.0,-200000.0,-75000.0,1000.0,63,0,63,63,False,1.0,-81594.38718428362,-6388.193475628093,-1832090.7221014097,5070.56,0.0,8.160453610507048,4.07056,0.0,385.4225402626762,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S04,stressed_retail,pessimistic_partial,back_queue_proxy,current_proxy_limits,current_phase12_proxy_guardrail,60,410666,-75000.0,-100000.0,-35000.0,500.0,37,36,35,0,False,0.6166666666666667,-77747.20588387773,-2710.514700159739,-1367989.4302807108,396.15000000000003,0.036629411785036314,12.679894302807108,0.0,0.0,379.5797595314703,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S02,retail_marketable_default,optimistic_marketable,front_or_marketable,expanded_research_limits,looser_research_sensitivity,63,879151,-150000.0,-200000.0,-75000.0,1000.0,63,0,63,0,False,1.0,-81240.95110322043,-6902.461742496184,-2390343.2967974255,389.19,0.0,10.951716483987127,0.0,0.0,373.7929120996782,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S06,retail_marketable_default,optimistic_marketable,front_or_marketable,tight_capital_preservation,stricter_than_current_proxy,54,33129,-50000.0,-75000.0,-25000.0,250.0,28,27,25,0,False,0.5185185185185185,-78857.51906792176,-8343.709962547711,-993177.9374921434,181.73,0.5771503813584353,12.242372499895245,0.0,0.0,372.3399238831939,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S09,retail_marketable_default,optimistic_marketable,front_or_marketable,expanded_research_limits,looser_research_sensitivity,63,573028,-150000.0,-200000.0,-75000.0,1000.0,63,0,62,63,False,1.0,-83919.32079900912,-6362.840045793917,-1692670.4578864502,5121.76,0.0,7.463352289432251,4.12176,0.0,369.01900723580627,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S08,zero_latency_spread_only_control,optimistic_marketable,front_or_marketable,current_proxy_limits,current_phase12_proxy_guardrail,63,448403,-75000.0,-100000.0,-35000.0,500.0,54,34,27,42,False,0.8571428571428571,-82531.27829960096,-6901.783832501391,-1006010.0814855743,1846.66,0.10041704399467943,9.060100814855742,2.6933200000000004,0.0,368.59363218554626,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S08,stressed_retail,optimistic_marketable,front_or_marketable,expanded_research_limits,looser_research_sensitivity,63,426101,-150000.0,-200000.0,-75000.0,1000.0,61,0,61,9,False,0.9682539682539683,-79285.7250659865,-7049.971960658064,-2283127.0251148567,1504.04,0.0,10.415635125574283,0.50404,0.0,367.2970749647539,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S09,retail_marketable_default,neutral_partial,middle_queue_proxy,expanded_research_limits,looser_research_sensitivity,63,573028,-150000.0,-200000.0,-75000.0,1000.0,63,0,59,63,False,1.0,-77714.676646401,-4603.8232600808415,-1871876.4467715267,3912.04,0.0,8.359382233857634,2.91204,0.0,367.22535584644083,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S09,stressed_retail,neutral_partial,middle_queue_proxy,expanded_research_limits,looser_research_sensitivity,63,567805,-150000.0,-200000.0,-75000.0,1000.0,63,0,61,63,False,1.0,-77564.32159889182,-4630.990233428473,-1853452.6974204213,3872.99,0.0,8.267263487102106,2.8729899999999997,0.0,364.1413871775526,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S02,stressed_retail,neutral_partial,middle_queue_proxy,expanded_research_limits,looser_research_sensitivity,63,870977,-150000.0,-200000.0,-75000.0,1000.0,63,0,63,0,False,1.0,-77969.794148466,-4899.920643508245,-2244084.3505623,302.05,0.0,10.2204217528115,0.0,0.0,355.51054382028747,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S05,retail_marketable_default,optimistic_marketable,front_or_marketable,stress_capacity_limits,very_loose_stress_sensitivity,63,436284,-300000.0,-500000.0,-150000.0,2500.0,63,0,57,63,False,1.0,-80296.31894517194,-6993.529752211691,-4876042.4087042725,7061.01,0.0,8.752084817408544,1.824404,0.0,355.2902004352136,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S04,retail_marketable_default,neutral_partial,middle_queue_proxy,expanded_research_limits,looser_research_sensitivity,60,414066,-150000.0,-200000.0,-75000.0,1000.0,24,0,24,0,False,0.4,-79434.81051346382,-6015.875494876075,-2699447.68379471,689.28,0.0,12.497238418973549,0.0,0.0,352.4309604743387,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S03,stressed_retail,pessimistic_partial,back_queue_proxy,expanded_research_limits,looser_research_sensitivity,60,270999,-150000.0,-200000.0,-75000.0,1000.0,20,0,19,1,False,0.3333333333333333,-76699.04394932493,-2573.8131336021806,-2696343.755932779,1163.2,0.0,12.481718779663895,0.1632,0.0,348.6403028249307,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S07,retail_marketable_default,pessimistic_partial,back_queue_proxy,current_proxy_limits,current_phase12_proxy_guardrail,59,229792,-75000.0,-100000.0,-35000.0,500.0,43,35,40,23,False,0.7288135593220338,-76093.01679386912,-2554.4854144857527,-1143193.8051951523,772.05,0.014573557251588154,10.431938051951523,0.5440999999999998,0.0,344.92614616228116,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S04,stressed_retail,neutral_partial,middle_queue_proxy,expanded_research_limits,looser_research_sensitivity,60,410666,-150000.0,-200000.0,-75000.0,1000.0,35,0,35,0,False,0.5833333333333334,-78243.44739357063,-4620.532682386589,-2445805.498639101,715.59,0.0,11.229027493195506,0.0,0.0,339.05902066322096,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S08,stressed_retail,pessimistic_partial,back_queue_proxy,current_proxy_limits,current_phase12_proxy_guardrail,63,426101,-75000.0,-100000.0,-35000.0,500.0,60,60,59,5,False,0.9523809523809523,-77532.25311252056,-2897.6642792009948,-1045006.1685437402,663.0,0.033763374833607473,9.4500616854374,0.32600000000000007,0.0,338.8537217448704,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S02,retail_marketable_default,pessimistic_partial,back_queue_proxy,current_proxy_limits,current_phase12_proxy_guardrail,63,879151,-75000.0,-100000.0,-35000.0,500.0,63,63,63,0,False,1.0,-77166.61709671005,-2836.1314976957074,-1030863.5851198388,156.9,0.028888227956133994,9.308635851198389,0.0,0.0,333.4381019788631,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S01,zero_latency_spread_only_control,neutral_partial,middle_queue_proxy,stress_capacity_limits,very_loose_stress_sensitivity,63,166760,-300000.0,-500000.0,-150000.0,2500.0,52,0,52,0,False,0.8253968253968254,-79039.08927158795,-5749.40683879972,-5517721.861533961,1359.75,0.0,10.035443723067923,0.0,0.0,333.42577561638063,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S03,retail_marketable_default,neutral_partial,middle_queue_proxy,tight_capital_preservation,stricter_than_current_proxy,60,273427,-50000.0,-75000.0,-25000.0,250.0,33,6,7,28,False,0.55,-76891.25348297793,-5294.8659439639605,-306631.64240063966,2503.02,0.5378250696595586,3.088421898675195,9.01208,0.0,325.8977742083688,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S02,zero_latency_spread_only_control,neutral_partial,middle_queue_proxy,current_proxy_limits,current_phase12_proxy_guardrail,63,907352,-75000.0,-100000.0,-35000.0,500.0,57,55,57,0,False,0.9047619047619048,-78924.93423348376,-4918.365140293012,-1036191.3815752958,282.93,0.052332456446450015,9.361913815752958,0.0,0.0,325.8323472811757,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S09,zero_latency_spread_only_control,optimistic_marketable,front_or_marketable,expanded_research_limits,looser_research_sensitivity,63,590612,-150000.0,-200000.0,-75000.0,1000.0,63,0,39,63,False,1.0,-87270.46800278337,-6266.763320043501,-1294546.8876923278,5257.4,0.0,5.472734438461639,4.2574,0.0,321.966360961541,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S04,retail_marketable_default,pessimistic_partial,back_queue_proxy,current_proxy_limits,current_phase12_proxy_guardrail,60,414066,-75000.0,-100000.0,-35000.0,500.0,25,24,25,0,False,0.4166666666666667,-76850.94340929319,-3403.961935578701,-1204915.8484792805,376.6,0.02467924545724265,11.049158484792805,0.0,0.0,318.5126099229179,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S03,stressed_retail,optimistic_marketable,front_or_marketable,stress_capacity_limits,very_loose_stress_sensitivity,60,270999,-300000.0,-500000.0,-150000.0,2500.0,21,0,19,3,False,0.35,-77931.31617752751,-6159.564357137921,-6022102.454187624,3341.98,0.0,11.044204908375248,0.336792,0.0,317.8409627093812,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S07,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,current_proxy_limits,current_phase12_proxy_guardrail,59,237064,-75000.0,-100000.0,-35000.0,500.0,46,32,30,27,False,0.7796610169491526,-76218.22247864814,-2299.571847202149,-1006954.7064686823,793.1999999999999,0.0162429663819752,9.069547064686823,0.5863999999999998,0.0,316.8388524716352,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S07,stressed_retail,neutral_partial,middle_queue_proxy,expanded_research_limits,looser_research_sensitivity,59,227842,-150000.0,-200000.0,-75000.0,1000.0,42,0,42,6,False,0.711864406779661,-78344.10990822429,-4196.012743041441,-2107033.6125700716,1097.27,0.0,9.535168062850358,0.09726999999999997,0.0,311.51104224922506,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S08,retail_marketable_default,pessimistic_partial,back_queue_proxy,tight_capital_preservation,stricter_than_current_proxy,63,431798,-50000.0,-75000.0,-25000.0,250.0,58,56,58,29,False,0.9206349206349206,-76646.63277192802,-2874.2425111282146,-592206.9242971065,665.1,0.5329326554385605,6.89609232396142,1.6604,0.0,310.9971165484916,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S03,zero_latency_spread_only_control,pessimistic_partial,back_queue_proxy,stress_capacity_limits,very_loose_stress_sensitivity,60,283411,-300000.0,-500000.0,-150000.0,2500.0,25,0,25,0,False,0.4166666666666667,-77446.32810751522,-3032.816351684469,-5859015.414705419,961.95,0.0,10.718030829410838,0.0,0.0,309.61743740193765,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S08,retail_marketable_default,optimistic_marketable,front_or_marketable,expanded_research_limits,looser_research_sensitivity,63,431798,-150000.0,-200000.0,-75000.0,1000.0,60,0,60,7,False,0.9523809523809523,-78762.78953106429,-7023.856472175505,-1825582.491884069,1507.14,0.0,8.127912459420346,0.5071400000000001,0.0,308.5787067236039,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S07,retail_marketable_default,optimistic_marketable,front_or_marketable,expanded_research_limits,looser_research_sensitivity,59,229792,-150000.0,-200000.0,-75000.0,1000.0,48,0,48,20,False,0.8135593220338984,-81133.22332084956,-6635.994338999994,-1852932.2918625488,1411.97,0.0,8.264661459312745,0.41196999999999995,0.0,296.21186868620845,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S07,zero_latency_spread_only_control,neutral_partial,middle_queue_proxy,expanded_research_limits,looser_research_sensitivity,59,237064,-150000.0,-200000.0,-75000.0,1000.0,34,0,25,10,False,0.576271186440678,-77222.9845482786,-4211.181801812625,-2063284.6923859036,1132.29,0.0,9.316423461929517,0.13229000000000002,0.0,293.18350519230574,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S05,stressed_retail,pessimistic_partial,back_queue_proxy,stress_capacity_limits,very_loose_stress_sensitivity,63,432377,-300000.0,-500000.0,-150000.0,2500.0,22,0,22,0,False,0.3492063492063492,-76591.09032639595,-2819.7949267311574,-5630294.925841199,2471.1,0.0,10.260589851682399,0.0,0.0,291.4353812126949,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S02,retail_marketable_default,neutral_partial,middle_queue_proxy,expanded_research_limits,looser_research_sensitivity,63,879151,-150000.0,-200000.0,-75000.0,1000.0,63,0,63,0,False,1.0,-80098.8437079432,-4993.8071488673695,-1723741.5234439499,273.86,0.0,7.61870761721975,0.0,0.0,290.46769043049375,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S06,retail_marketable_default,neutral_partial,middle_queue_proxy,tight_capital_preservation,stricter_than_current_proxy,54,33129,-50000.0,-75000.0,-25000.0,250.0,24,22,21,0,False,0.4444444444444444,-80907.847709344,-5750.927212036088,-746366.3725841169,123.52,0.6181569541868801,8.951551634454892,0.0,0.0,283.68715916048876,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S05,retail_marketable_default,pessimistic_partial,back_queue_proxy,stress_capacity_limits,very_loose_stress_sensitivity,63,436284,-300000.0,-500000.0,-150000.0,2500.0,34,0,33,1,False,0.5396825396825397,-77140.40019946803,-2909.791313752877,-5019969.108084814,2523.1,0.0,9.039938216169627,0.009239999999999915,0.0,280.1515093724946,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
S08,stressed_retail,neutral_partial,middle_queue_proxy,expanded_research_limits,looser_research_sensitivity,63,426101,-150000.0,-200000.0,-75000.0,1000.0,60,0,60,1,False,0.9523809523809523,-80333.94929311592,-5034.209342148915,-1650607.132305917,1121.66,0.0,7.2530356615295855,0.1216600000000001,0.0,278.99718677633484,high_proxy_breach_under_limit_profile,False,phase12_full_run_fill_adjusted_proxy_risk_limit_sensitivity,True
