trade_month,trade_date,feed_profile,source_event_bar_id,symbols_present,total_source_events,min_source_events_in_bar,regimes,market_shock_bar,symbol_shock_symbols,expected_symbols,coverage_fraction,coverage_pass
2026-06,2026-06-04,disconnect_scenario,0,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-04,disconnect_scenario,1,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-04,disconnect_scenario,2,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-04,disconnect_scenario,3,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-04,disconnect_scenario,4,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-04,disconnect_scenario,5,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-04,disconnect_scenario,6,32,319,9,1,0,0,32,1.0,True
2026-06,2026-06-04,disconnect_scenario,7,2,10,5,1,0,0,32,0.0625,False
2026-06,2026-06-04,good_retail,0,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-04,good_retail,1,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-04,good_retail,2,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-04,good_retail,3,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-04,good_retail,4,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-04,good_retail,5,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-04,good_retail,6,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-04,good_retail,7,24,120,5,1,0,0,32,0.75,False
2026-06,2026-06-04,ideal_research,0,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-04,ideal_research,1,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-04,ideal_research,2,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-04,ideal_research,3,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-04,ideal_research,4,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-04,ideal_research,5,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-04,ideal_research,6,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-04,ideal_research,7,32,160,5,1,0,0,32,1.0,True
2026-06,2026-06-04,normal_retail,0,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-04,normal_retail,1,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-04,normal_retail,2,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-04,normal_retail,3,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-04,normal_retail,4,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-04,normal_retail,5,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-04,normal_retail,6,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-04,normal_retail,7,22,110,5,1,0,0,32,0.6875,False
2026-06,2026-06-04,stressed_retail,0,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-04,stressed_retail,1,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-04,stressed_retail,2,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-04,stressed_retail,3,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-04,stressed_retail,4,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-04,stressed_retail,5,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-04,stressed_retail,6,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-04,stressed_retail,7,5,25,5,1,0,0,32,0.15625,False
2026-06,2026-06-10,disconnect_scenario,0,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-10,disconnect_scenario,1,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-10,disconnect_scenario,2,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-10,disconnect_scenario,3,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-10,disconnect_scenario,4,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-10,disconnect_scenario,5,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-10,disconnect_scenario,6,32,319,9,1,0,0,32,1.0,True
2026-06,2026-06-10,disconnect_scenario,7,1,5,5,1,0,0,32,0.03125,False
2026-06,2026-06-10,good_retail,0,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-10,good_retail,1,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-10,good_retail,2,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-10,good_retail,3,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-10,good_retail,4,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-10,good_retail,5,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-10,good_retail,6,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-10,good_retail,7,28,140,5,1,0,0,32,0.875,False
2026-06,2026-06-10,ideal_research,0,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-10,ideal_research,1,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-10,ideal_research,2,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-10,ideal_research,3,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-10,ideal_research,4,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-10,ideal_research,5,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-10,ideal_research,6,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-10,ideal_research,7,32,160,5,1,0,0,32,1.0,True
2026-06,2026-06-10,normal_retail,0,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-10,normal_retail,1,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-10,normal_retail,2,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-10,normal_retail,3,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-10,normal_retail,4,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-10,normal_retail,5,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-10,normal_retail,6,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-10,normal_retail,7,22,110,5,1,0,0,32,0.6875,False
2026-06,2026-06-10,stressed_retail,0,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-10,stressed_retail,1,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-10,stressed_retail,2,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-10,stressed_retail,3,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-10,stressed_retail,4,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-10,stressed_retail,5,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-10,stressed_retail,6,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-10,stressed_retail,7,6,30,5,1,0,0,32,0.1875,False
2026-06,2026-06-11,disconnect_scenario,0,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-11,disconnect_scenario,1,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-11,disconnect_scenario,2,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-11,disconnect_scenario,3,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-11,disconnect_scenario,4,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-11,disconnect_scenario,5,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-11,disconnect_scenario,6,32,318,8,1,0,0,32,1.0,True
2026-06,2026-06-11,disconnect_scenario,7,3,15,5,1,0,0,32,0.09375,False
2026-06,2026-06-11,good_retail,0,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-11,good_retail,1,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-11,good_retail,2,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-11,good_retail,3,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-11,good_retail,4,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-11,good_retail,5,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-11,good_retail,6,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-11,good_retail,7,24,120,5,1,0,0,32,0.75,False
2026-06,2026-06-11,ideal_research,0,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-11,ideal_research,1,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-11,ideal_research,2,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-11,ideal_research,3,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-11,ideal_research,4,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-11,ideal_research,5,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-11,ideal_research,6,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-11,ideal_research,7,32,160,5,1,0,0,32,1.0,True
2026-06,2026-06-11,normal_retail,0,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-11,normal_retail,1,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-11,normal_retail,2,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-11,normal_retail,3,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-11,normal_retail,4,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-11,normal_retail,5,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-11,normal_retail,6,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-11,normal_retail,7,22,110,5,1,0,0,32,0.6875,False
2026-06,2026-06-11,stressed_retail,0,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-11,stressed_retail,1,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-11,stressed_retail,2,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-11,stressed_retail,3,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-11,stressed_retail,4,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-11,stressed_retail,5,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-11,stressed_retail,6,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-11,stressed_retail,7,5,25,5,1,0,0,32,0.15625,False
2026-06,2026-06-12,disconnect_scenario,0,32,320,10,1,1,17,32,1.0,True
2026-06,2026-06-12,disconnect_scenario,1,32,320,10,1,1,17,32,1.0,True
2026-06,2026-06-12,disconnect_scenario,2,32,320,10,1,1,17,32,1.0,True
2026-06,2026-06-12,disconnect_scenario,3,32,320,10,1,1,17,32,1.0,True
2026-06,2026-06-12,disconnect_scenario,4,32,320,10,1,1,17,32,1.0,True
2026-06,2026-06-12,disconnect_scenario,5,32,320,10,1,1,17,32,1.0,True
2026-06,2026-06-12,disconnect_scenario,6,32,291,6,1,1,17,32,1.0,True
2026-06,2026-06-12,good_retail,0,32,320,10,1,1,17,32,1.0,True
2026-06,2026-06-12,good_retail,1,32,320,10,1,1,17,32,1.0,True
2026-06,2026-06-12,good_retail,2,32,320,10,1,1,17,32,1.0,True
2026-06,2026-06-12,good_retail,3,32,320,10,1,1,17,32,1.0,True
2026-06,2026-06-12,good_retail,4,32,320,10,1,1,17,32,1.0,True
2026-06,2026-06-12,good_retail,5,32,320,10,1,1,17,32,1.0,True
2026-06,2026-06-12,good_retail,6,32,320,10,1,1,17,32,1.0,True
2026-06,2026-06-12,good_retail,7,28,140,5,1,1,16,32,0.875,False
2026-06,2026-06-12,ideal_research,0,32,320,10,1,1,17,32,1.0,True
2026-06,2026-06-12,ideal_research,1,32,320,10,1,1,17,32,1.0,True
2026-06,2026-06-12,ideal_research,2,32,320,10,1,1,17,32,1.0,True
2026-06,2026-06-12,ideal_research,3,32,320,10,1,1,17,32,1.0,True
2026-06,2026-06-12,ideal_research,4,32,320,10,1,1,17,32,1.0,True
2026-06,2026-06-12,ideal_research,5,32,320,10,1,1,17,32,1.0,True
2026-06,2026-06-12,ideal_research,6,32,320,10,1,1,17,32,1.0,True
2026-06,2026-06-12,ideal_research,7,32,160,5,1,1,17,32,1.0,True
2026-06,2026-06-12,normal_retail,0,32,320,10,1,1,17,32,1.0,True
2026-06,2026-06-12,normal_retail,1,32,320,10,1,1,17,32,1.0,True
2026-06,2026-06-12,normal_retail,2,32,320,10,1,1,17,32,1.0,True
2026-06,2026-06-12,normal_retail,3,32,320,10,1,1,17,32,1.0,True
2026-06,2026-06-12,normal_retail,4,32,320,10,1,1,17,32,1.0,True
2026-06,2026-06-12,normal_retail,5,32,320,10,1,1,17,32,1.0,True
2026-06,2026-06-12,normal_retail,6,32,320,10,1,1,17,32,1.0,True
2026-06,2026-06-12,normal_retail,7,21,105,5,1,1,11,32,0.65625,False
2026-06,2026-06-12,stressed_retail,0,32,320,10,1,1,17,32,1.0,True
2026-06,2026-06-12,stressed_retail,1,32,320,10,1,1,17,32,1.0,True
2026-06,2026-06-12,stressed_retail,2,32,320,10,1,1,17,32,1.0,True
2026-06,2026-06-12,stressed_retail,3,32,320,10,1,1,17,32,1.0,True
2026-06,2026-06-12,stressed_retail,4,32,320,10,1,1,17,32,1.0,True
2026-06,2026-06-12,stressed_retail,5,32,320,10,1,1,17,32,1.0,True
2026-06,2026-06-12,stressed_retail,6,32,316,7,1,1,17,32,1.0,True
2026-06,2026-06-16,disconnect_scenario,0,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-16,disconnect_scenario,1,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-16,disconnect_scenario,2,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-16,disconnect_scenario,3,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-16,disconnect_scenario,4,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-16,disconnect_scenario,5,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-16,disconnect_scenario,6,32,316,8,1,0,0,32,1.0,True
2026-06,2026-06-16,good_retail,0,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-16,good_retail,1,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-16,good_retail,2,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-16,good_retail,3,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-16,good_retail,4,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-16,good_retail,5,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-16,good_retail,6,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-16,good_retail,7,27,135,5,1,0,0,32,0.84375,False
2026-06,2026-06-16,ideal_research,0,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-16,ideal_research,1,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-16,ideal_research,2,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-16,ideal_research,3,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-16,ideal_research,4,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-16,ideal_research,5,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-16,ideal_research,6,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-16,ideal_research,7,32,160,5,1,0,0,32,1.0,True
2026-06,2026-06-16,normal_retail,0,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-16,normal_retail,1,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-16,normal_retail,2,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-16,normal_retail,3,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-16,normal_retail,4,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-16,normal_retail,5,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-16,normal_retail,6,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-16,normal_retail,7,19,95,5,1,0,0,32,0.59375,False
2026-06,2026-06-16,stressed_retail,0,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-16,stressed_retail,1,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-16,stressed_retail,2,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-16,stressed_retail,3,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-16,stressed_retail,4,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-16,stressed_retail,5,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-16,stressed_retail,6,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-16,stressed_retail,7,7,35,5,1,0,0,32,0.21875,False
2026-06,2026-06-17,disconnect_scenario,0,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-17,disconnect_scenario,1,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-17,disconnect_scenario,2,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-17,disconnect_scenario,3,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-17,disconnect_scenario,4,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-17,disconnect_scenario,5,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-17,disconnect_scenario,6,32,319,9,1,0,0,32,1.0,True
2026-06,2026-06-17,disconnect_scenario,7,3,15,5,1,0,0,32,0.09375,False
2026-06,2026-06-17,good_retail,0,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-17,good_retail,1,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-17,good_retail,2,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-17,good_retail,3,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-17,good_retail,4,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-17,good_retail,5,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-17,good_retail,6,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-17,good_retail,7,29,145,5,1,0,0,32,0.90625,False
2026-06,2026-06-17,ideal_research,0,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-17,ideal_research,1,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-17,ideal_research,2,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-17,ideal_research,3,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-17,ideal_research,4,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-17,ideal_research,5,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-17,ideal_research,6,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-17,ideal_research,7,32,160,5,1,0,0,32,1.0,True
2026-06,2026-06-17,normal_retail,0,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-17,normal_retail,1,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-17,normal_retail,2,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-17,normal_retail,3,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-17,normal_retail,4,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-17,normal_retail,5,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-17,normal_retail,6,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-17,normal_retail,7,20,100,5,1,0,0,32,0.625,False
2026-06,2026-06-17,stressed_retail,0,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-17,stressed_retail,1,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-17,stressed_retail,2,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-17,stressed_retail,3,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-17,stressed_retail,4,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-17,stressed_retail,5,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-17,stressed_retail,6,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-17,stressed_retail,7,6,30,5,1,0,0,32,0.1875,False
2026-06,2026-06-18,disconnect_scenario,0,32,320,10,1,1,2,32,1.0,True
2026-06,2026-06-18,disconnect_scenario,1,32,320,10,1,1,2,32,1.0,True
2026-06,2026-06-18,disconnect_scenario,2,32,320,10,1,1,2,32,1.0,True
2026-06,2026-06-18,disconnect_scenario,3,32,320,10,1,1,2,32,1.0,True
2026-06,2026-06-18,disconnect_scenario,4,32,320,10,1,1,2,32,1.0,True
2026-06,2026-06-18,disconnect_scenario,5,32,320,10,1,1,2,32,1.0,True
2026-06,2026-06-18,disconnect_scenario,6,32,291,6,1,1,2,32,1.0,True
2026-06,2026-06-18,good_retail,0,32,320,10,1,1,2,32,1.0,True
2026-06,2026-06-18,good_retail,1,32,320,10,1,1,2,32,1.0,True
2026-06,2026-06-18,good_retail,2,32,320,10,1,1,2,32,1.0,True
2026-06,2026-06-18,good_retail,3,32,320,10,1,1,2,32,1.0,True
2026-06,2026-06-18,good_retail,4,32,320,10,1,1,2,32,1.0,True
2026-06,2026-06-18,good_retail,5,32,320,10,1,1,2,32,1.0,True
2026-06,2026-06-18,good_retail,6,32,320,10,1,1,2,32,1.0,True
2026-06,2026-06-18,good_retail,7,24,120,5,1,1,2,32,0.75,False
2026-06,2026-06-18,ideal_research,0,32,320,10,1,1,2,32,1.0,True
2026-06,2026-06-18,ideal_research,1,32,320,10,1,1,2,32,1.0,True
2026-06,2026-06-18,ideal_research,2,32,320,10,1,1,2,32,1.0,True
2026-06,2026-06-18,ideal_research,3,32,320,10,1,1,2,32,1.0,True
2026-06,2026-06-18,ideal_research,4,32,320,10,1,1,2,32,1.0,True
2026-06,2026-06-18,ideal_research,5,32,320,10,1,1,2,32,1.0,True
2026-06,2026-06-18,ideal_research,6,32,320,10,1,1,2,32,1.0,True
2026-06,2026-06-18,ideal_research,7,32,160,5,1,1,2,32,1.0,True
2026-06,2026-06-18,normal_retail,0,32,320,10,1,1,2,32,1.0,True
2026-06,2026-06-18,normal_retail,1,32,320,10,1,1,2,32,1.0,True
2026-06,2026-06-18,normal_retail,2,32,320,10,1,1,2,32,1.0,True
2026-06,2026-06-18,normal_retail,3,32,320,10,1,1,2,32,1.0,True
2026-06,2026-06-18,normal_retail,4,32,320,10,1,1,2,32,1.0,True
2026-06,2026-06-18,normal_retail,5,32,320,10,1,1,2,32,1.0,True
2026-06,2026-06-18,normal_retail,6,32,320,10,1,1,2,32,1.0,True
2026-06,2026-06-18,normal_retail,7,19,95,5,1,1,1,32,0.59375,False
2026-06,2026-06-18,stressed_retail,0,32,320,10,1,1,2,32,1.0,True
2026-06,2026-06-18,stressed_retail,1,32,320,10,1,1,2,32,1.0,True
2026-06,2026-06-18,stressed_retail,2,32,320,10,1,1,2,32,1.0,True
2026-06,2026-06-18,stressed_retail,3,32,320,10,1,1,2,32,1.0,True
2026-06,2026-06-18,stressed_retail,4,32,320,10,1,1,2,32,1.0,True
2026-06,2026-06-18,stressed_retail,5,32,320,10,1,1,2,32,1.0,True
2026-06,2026-06-18,stressed_retail,6,32,318,8,1,1,2,32,1.0,True
2026-06,2026-06-18,stressed_retail,7,4,20,5,1,1,0,32,0.125,False
2026-06,2026-06-19,disconnect_scenario,0,32,320,10,1,0,5,32,1.0,True
2026-06,2026-06-19,disconnect_scenario,1,32,320,10,1,0,5,32,1.0,True
2026-06,2026-06-19,disconnect_scenario,2,32,320,10,1,0,5,32,1.0,True
2026-06,2026-06-19,disconnect_scenario,3,32,320,10,1,0,5,32,1.0,True
2026-06,2026-06-19,disconnect_scenario,4,32,320,10,1,0,5,32,1.0,True
2026-06,2026-06-19,disconnect_scenario,5,32,320,10,1,0,5,32,1.0,True
2026-06,2026-06-19,disconnect_scenario,6,32,296,6,1,0,5,32,1.0,True
2026-06,2026-06-19,good_retail,0,32,320,10,1,0,5,32,1.0,True
2026-06,2026-06-19,good_retail,1,32,320,10,1,0,5,32,1.0,True
2026-06,2026-06-19,good_retail,2,32,320,10,1,0,5,32,1.0,True
2026-06,2026-06-19,good_retail,3,32,320,10,1,0,5,32,1.0,True
2026-06,2026-06-19,good_retail,4,32,320,10,1,0,5,32,1.0,True
2026-06,2026-06-19,good_retail,5,32,320,10,1,0,5,32,1.0,True
2026-06,2026-06-19,good_retail,6,32,320,10,1,0,5,32,1.0,True
2026-06,2026-06-19,good_retail,7,23,115,5,1,0,5,32,0.71875,False
2026-06,2026-06-19,ideal_research,0,32,320,10,1,0,5,32,1.0,True
2026-06,2026-06-19,ideal_research,1,32,320,10,1,0,5,32,1.0,True
2026-06,2026-06-19,ideal_research,2,32,320,10,1,0,5,32,1.0,True
2026-06,2026-06-19,ideal_research,3,32,320,10,1,0,5,32,1.0,True
2026-06,2026-06-19,ideal_research,4,32,320,10,1,0,5,32,1.0,True
2026-06,2026-06-19,ideal_research,5,32,320,10,1,0,5,32,1.0,True
2026-06,2026-06-19,ideal_research,6,32,320,10,1,0,5,32,1.0,True
2026-06,2026-06-19,ideal_research,7,32,160,5,1,0,5,32,1.0,True
2026-06,2026-06-19,normal_retail,0,32,320,10,1,0,5,32,1.0,True
2026-06,2026-06-19,normal_retail,1,32,320,10,1,0,5,32,1.0,True
2026-06,2026-06-19,normal_retail,2,32,320,10,1,0,5,32,1.0,True
2026-06,2026-06-19,normal_retail,3,32,320,10,1,0,5,32,1.0,True
2026-06,2026-06-19,normal_retail,4,32,320,10,1,0,5,32,1.0,True
2026-06,2026-06-19,normal_retail,5,32,320,10,1,0,5,32,1.0,True
2026-06,2026-06-19,normal_retail,6,32,320,10,1,0,5,32,1.0,True
2026-06,2026-06-19,normal_retail,7,12,60,5,1,0,0,32,0.375,False
2026-06,2026-06-19,stressed_retail,0,32,320,10,1,0,5,32,1.0,True
2026-06,2026-06-19,stressed_retail,1,32,320,10,1,0,5,32,1.0,True
2026-06,2026-06-19,stressed_retail,2,32,320,10,1,0,5,32,1.0,True
2026-06,2026-06-19,stressed_retail,3,32,320,10,1,0,5,32,1.0,True
2026-06,2026-06-19,stressed_retail,4,32,320,10,1,0,5,32,1.0,True
2026-06,2026-06-19,stressed_retail,5,32,320,10,1,0,5,32,1.0,True
2026-06,2026-06-19,stressed_retail,6,32,317,7,1,0,5,32,1.0,True
2026-06,2026-06-19,stressed_retail,7,2,10,5,1,0,0,32,0.0625,False
2026-06,2026-06-23,disconnect_scenario,0,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-23,disconnect_scenario,1,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-23,disconnect_scenario,2,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-23,disconnect_scenario,3,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-23,disconnect_scenario,4,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-23,disconnect_scenario,5,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-23,disconnect_scenario,6,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-23,disconnect_scenario,7,1,5,5,1,0,0,32,0.03125,False
2026-06,2026-06-23,good_retail,0,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-23,good_retail,1,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-23,good_retail,2,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-23,good_retail,3,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-23,good_retail,4,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-23,good_retail,5,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-23,good_retail,6,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-23,good_retail,7,28,140,5,1,0,0,32,0.875,False
2026-06,2026-06-23,ideal_research,0,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-23,ideal_research,1,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-23,ideal_research,2,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-23,ideal_research,3,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-23,ideal_research,4,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-23,ideal_research,5,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-23,ideal_research,6,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-23,ideal_research,7,32,160,5,1,0,0,32,1.0,True
2026-06,2026-06-23,normal_retail,0,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-23,normal_retail,1,32,320,10,1,0,0,32,1.0,True
2026-06,2026-06-23,normal_retail,2,32,320,10,1,0,0,32,1.0,True
