model_id,model_type,execution_profile,trades,symbols,scenario_days,mean_gross_return,mean_cost_return,mean_zerodha_charge_return,mean_net_return,win_rate_net,total_net_pnl_inr,market_shock_trade_fraction,disconnect_trade_fraction,acceptance_ready,replay_status,parent_strategy_id
S02_q95_sp080_liqmed,strategy_variant,retail_marketable_default,425,3,8,-0.00019515877794103328,0.0009572681523426677,0.0008268304785754065,-0.0011524269302837012,0.32941176470588235,-48978.1445370573,0.16,0.0,False,event_order_replay_not_acceptance,S02
S02_q95_sp100_liqmed,strategy_variant,retail_marketable_default,425,3,8,-0.00019515877794103328,0.0009572681523426677,0.0008268304785754065,-0.0011524269302837012,0.32941176470588235,-48978.1445370573,0.16,0.0,False,event_order_replay_not_acceptance,S02
S01_q50_sp100_liqall,strategy_variant,retail_marketable_default,2375,5,8,1.1411681335228775e-05,0.0011661953375366866,0.0008268185172136249,-0.001154783656201458,0.2783157894736842,-274261.1183478462,0.1734736842105263,0.0,False,event_order_replay_not_acceptance,S01
S02_q70_sp050_liqmed,strategy_variant,stressed_retail,2936,3,7,-2.8763885551014363e-05,0.0011295526452125826,0.0008268137970899883,-0.001158316530763597,0.25204359673024523,-340081.73343219206,0.0,0.0,False,event_order_replay_not_acceptance,S02
S02_q70_sp050_liqall,strategy_variant,stressed_retail,2971,3,7,-3.0416520257038908e-05,0.0011296410481544332,0.0008268137014256523,-0.0011600575684114721,0.2524402558061259,-344653.1035750484,0.0,0.0,False,event_order_replay_not_acceptance,S02
S01_q85_sp100_liqall,strategy_variant,zero_latency_spread_only_control,704,5,8,-0.0009747505235959856,0.00019309783088985964,0.0,-0.0011678483544858452,0.40482954545454547,-82216.5241558035,0.3053977272727273,0.0,False,event_order_replay_not_acceptance,S01
S01_q85_sp100_liqall,strategy_variant,stressed_retail,651,5,8,7.431550999241713e-05,0.0013011968390542776,0.0008268150930778034,-0.0012268813290618604,0.2764976958525346,-79869.97452192711,0.31643625192012287,0.0,False,event_order_replay_not_acceptance,S01
S02_q95_sp050_liqall,strategy_variant,retail_marketable_default,357,2,7,-0.00028478751261154533,0.0009471148694195162,0.0008268297717639927,-0.0012319023820310615,0.3025210084033613,-43978.915038508894,0.0,0.0,False,event_order_replay_not_acceptance,S02
S02_q95_sp050_liqmed,strategy_variant,retail_marketable_default,357,2,7,-0.00028478751261154533,0.0009471148694195162,0.0008268297717639927,-0.0012319023820310615,0.3025210084033613,-43978.915038508894,0.0,0.0,False,event_order_replay_not_acceptance,S02
S01_q70_sp100_liqall,strategy_variant,stressed_retail,1317,5,8,0.00010282549421729016,0.0013403006660550228,0.0008268111806860542,-0.0012374751718377324,0.25664388762338647,-162975.48013102936,0.24145785876993167,0.0,False,event_order_replay_not_acceptance,S01
S02_q50_sp100_liqall,strategy_variant,retail_marketable_default,8958,5,8,-5.702145331026501e-05,0.001198301383617396,0.0008268137374162612,-0.001255322836927661,0.24201830765795937,-1124518.1973197986,0.1351864255414155,0.0,False,event_order_replay_not_acceptance,S02
S01_q95_sp080_liqall,strategy_variant,retail_marketable_default,165,4,6,-0.0002893336935939056,0.0009695700995164625,0.0008268225146961882,-0.001258903793110368,0.296969696969697,-20771.912586321072,0.4666666666666667,0.0,False,event_order_replay_not_acceptance,S01
S09_q50_sp100_liqall,strategy_variant,retail_marketable_default,8045,4,8,3.5873488156620737e-06,0.0012671770358705313,0.0008268121341883697,-0.0012635896870548695,0.2399005593536358,-1016557.9032356424,0.11646985705407085,0.0,False,event_order_replay_not_acceptance,S09
S07_q50_sp100_liqall,strategy_variant,retail_marketable_default,5151,4,6,7.00920123449723e-05,0.0013519981448447077,0.0008268072753778159,-0.0012819061324997353,0.20442632498543972,-660309.8488506137,0.16773442050087362,0.0,False,event_order_replay_not_acceptance,S07
S01_q95_sp080_liqmed,strategy_variant,retail_marketable_default,109,3,6,-0.0003247681770334218,0.0009663886465784923,0.0008268013070868748,-0.001291156823611914,0.28440366972477066,-14073.609377369863,0.26605504587155965,0.0,False,event_order_replay_not_acceptance,S01
S01_q95_sp100_liqmed,strategy_variant,retail_marketable_default,109,3,6,-0.0003247681770334218,0.0009663886465784923,0.0008268013070868748,-0.001291156823611914,0.28440366972477066,-14073.609377369863,0.26605504587155965,0.0,False,event_order_replay_not_acceptance,S01
S01_q95_sp100_liqall,strategy_variant,stressed_retail,191,5,8,7.582934274344145e-05,0.0013785307042847852,0.0008268238242416789,-0.0013027013615413436,0.2356020942408377,-24881.596005439664,0.5235602094240838,0.0,False,event_order_replay_not_acceptance,S01
S02_q95_sp080_liqall,strategy_variant,stressed_retail,441,3,8,-0.00016345631461204966,0.0011418845818439553,0.0008268225785756123,-0.001305340896456005,0.2653061224489796,-57565.53353370982,0.20861678004535147,0.0,False,event_order_replay_not_acceptance,S02
S02_q70_sp100_liqall,strategy_variant,retail_marketable_default,5192,4,8,-6.060934569632977e-05,0.0012534265491000493,0.0008268135953492853,-0.001314035894796379,0.24345146379044685,-682247.4365782801,0.13674884437596302,0.0,False,event_order_replay_not_acceptance,S02
S05_q95_sp100_liqall,strategy_variant,zero_latency_spread_only_control,728,2,8,-0.00015039834303731954,0.001164176885746983,0.0,-0.0013145752287843024,0.28846153846153844,-95701.07665549722,0.5068681318681318,0.0,False,event_order_replay_not_acceptance,S05
S05_q50_sp100_liqall,strategy_variant,retail_marketable_default,6959,5,8,1.109250872267004e-05,0.0013338970236649297,0.0008268124149263812,-0.0013228045149422595,0.22790630837764048,-920539.6619483184,0.23322316424773673,0.0,False,event_order_replay_not_acceptance,S05
S02_q95_sp080_liqmed,strategy_variant,stressed_retail,417,3,8,-0.0001906143754932951,0.001140226343048471,0.0008268234029291293,-0.0013308407185417658,0.2685851318944844,-55496.05796319164,0.1630695443645084,0.0,False,event_order_replay_not_acceptance,S02
S02_q95_sp100_liqmed,strategy_variant,stressed_retail,417,3,8,-0.0001906143754932951,0.001140226343048471,0.0008268234029291293,-0.0013308407185417658,0.2685851318944844,-55496.05796319164,0.1630695443645084,0.0,False,event_order_replay_not_acceptance,S02
S01_q50_sp100_liqall,strategy_variant,stressed_retail,2310,5,8,1.8294630421274094e-05,0.0013594344802366866,0.0008268098586953991,-0.0013411398498154128,0.23852813852813853,-309803.3053073603,0.17272727272727273,0.0,False,event_order_replay_not_acceptance,S01
S02_q95_sp050_liqall,strategy_variant,stressed_retail,349,2,7,-0.00021981500416006674,0.00112898509055867,0.0008268253127395256,-0.0013488000947187368,0.25501432664756446,-47073.12330568391,0.0,0.0,False,event_order_replay_not_acceptance,S02
S02_q95_sp050_liqmed,strategy_variant,stressed_retail,349,2,7,-0.00021981500416006674,0.00112898509055867,0.0008268253127395256,-0.0013488000947187368,0.25501432664756446,-47073.12330568391,0.0,0.0,False,event_order_replay_not_acceptance,S02
S05_q70_sp080_liqmed,strategy_variant,stressed_retail,447,3,8,-0.00019368057301079238,0.0011808839039639148,0.0008268047551844859,-0.0013745644769747073,0.3221476510067114,-61443.032120769414,0.7919463087248322,0.0,False,event_order_replay_not_acceptance,S05
S05_q70_sp100_liqmed,strategy_variant,stressed_retail,447,3,8,-0.00019368057301079238,0.0011808839039639148,0.0008268047551844859,-0.0013745644769747073,0.3221476510067114,-61443.032120769414,0.7919463087248322,0.0,False,event_order_replay_not_acceptance,S05
S02_q50_sp100_liqall,strategy_variant,stressed_retail,8716,5,8,1.4464072102436695e-05,0.0013909465188083915,0.0008268117856152068,-0.0013764824467059548,0.21167966957319873,-1199742.1005489102,0.13595686094538778,0.0,False,event_order_replay_not_acceptance,S02
S01_q95_sp100_liqall,strategy_variant,retail_marketable_default,194,5,6,-0.00020490998960013263,0.0011749460350279476,0.0008268278773527605,-0.0013798560246280802,0.26804123711340205,-26769.206877784756,0.520618556701031,0.0,False,event_order_replay_not_acceptance,S01
S01_q95_sp050_liqall,strategy_variant,retail_marketable_default,81,3,5,-0.00043504152088643023,0.0009516135783272056,0.0008267823485563569,-0.0013866550992136359,0.24691358024691357,-11231.90630363045,0.0,0.0,False,event_order_replay_not_acceptance,S01
S01_q95_sp050_liqmed,strategy_variant,retail_marketable_default,80,3,5,-0.0004418419377176727,0.0009515267487293193,0.0008267819269514587,-0.001393368686446992,0.25,-11146.949491575935,0.0,0.0,False,event_order_replay_not_acceptance,S01
S02_q70_sp100_liqall,strategy_variant,stressed_retail,5046,4,8,3.74150199830474e-05,0.0014513019775914003,0.0008268127855767446,-0.0014138869576083531,0.20610384462940942,-713447.3588091749,0.13753468093539437,0.0,False,event_order_replay_not_acceptance,S02
S02_q85_sp100_liqall,strategy_variant,retail_marketable_default,2378,4,8,-7.998432352920394e-05,0.0013367614082975096,0.0008268177325481728,-0.0014167457318267139,0.24179983179142137,-336902.13502839254,0.15727502102607233,0.0,False,event_order_replay_not_acceptance,S02
S02_q85_sp100_liqall,strategy_variant,stressed_retail,2313,4,8,9.925108608557174e-05,0.0015409713661349797,0.0008268141783021182,-0.0014417202800494078,0.19974059662775617,-333469.90077542805,0.15866839602248162,0.0,False,event_order_replay_not_acceptance,S02
S07_q50_sp100_liqall,strategy_variant,stressed_retail,4995,4,6,0.00010033128146794867,0.0015526061341771759,0.0008268052370696414,-0.0014522748527092274,0.18218218218218218,-725411.288928259,0.16776776776776778,0.0,False,event_order_replay_not_acceptance,S07
S09_q50_sp100_liqall,strategy_variant,stressed_retail,7810,4,8,-7.032820434982636e-06,0.0014571869964494805,0.0008268117369303187,-0.0014642198168844632,0.19884763124199745,-1143555.6769867658,0.11600512163892446,0.0,False,event_order_replay_not_acceptance,S09
S02_q95_sp100_liqall,strategy_variant,retail_marketable_default,955,4,8,-2.0308053898436678e-05,0.0014630864347561516,0.0008268218301756627,-0.0014833944886545882,0.21465968586387435,-141664.17366651318,0.17382198952879582,0.0,False,event_order_replay_not_acceptance,S02
S05_q50_sp100_liqall,strategy_variant,stressed_retail,6744,5,8,5.771238144058486e-07,0.0015338603370947225,0.0008268120215878934,-0.0015332832132803165,0.19276393831553973,-1034046.1990362456,0.23309608540925267,0.0,False,event_order_replay_not_acceptance,S05
S07_q70_sp100_liqall,strategy_variant,retail_marketable_default,3057,2,6,8.358395862936276e-05,0.0016201584167648908,0.0008268063659396847,-0.0015365744581355282,0.15668956493294078,-469730.8118520309,0.1589793915603533,0.0,False,event_order_replay_not_acceptance,S07
S05_q85_sp080_liqall,strategy_variant,zero_latency_spread_only_control,9,1,1,-0.0015324436355841477,2.3591717316967613e-05,0.0,-0.0015560353529011153,0.4444444444444444,-1400.4318176110037,1.0,0.0,False,event_order_replay_not_acceptance,S05
S05_q95_sp080_liqall,strategy_variant,zero_latency_spread_only_control,9,1,1,-0.0015324436355841477,2.3591717316967613e-05,0.0,-0.0015560353529011153,0.4444444444444444,-1400.4318176110037,1.0,0.0,False,event_order_replay_not_acceptance,S05
S09_q85_sp080_liqall,strategy_variant,zero_latency_spread_only_control,9,1,1,-0.0015324436355841477,2.3591717316967613e-05,0.0,-0.0015560353529011153,0.4444444444444444,-1400.4318176110037,1.0,0.0,False,event_order_replay_not_acceptance,S09
S09_q95_sp080_liqall,strategy_variant,zero_latency_spread_only_control,9,1,1,-0.0015324436355841477,2.3591717316967613e-05,0.0,-0.0015560353529011153,0.4444444444444444,-1400.4318176110037,1.0,0.0,False,event_order_replay_not_acceptance,S09
S05_q70_sp100_liqall,strategy_variant,retail_marketable_default,4142,5,8,1.4452168070292496e-05,0.0015984637339214074,0.0008268125405977989,-0.0015840115658511148,0.19604056011588605,-656097.5905755318,0.39063254466441333,0.0,False,event_order_replay_not_acceptance,S05
S09_q70_sp100_liqall,strategy_variant,retail_marketable_default,4194,3,8,-6.0873031236112483e-05,0.0015847632087468428,0.0008268097229833936,-0.0016456362399829552,0.16070577014783025,-690179.8390488514,0.12446351931330472,0.0,False,event_order_replay_not_acceptance,S09
S01_q95_sp080_liqall,strategy_variant,zero_latency_spread_only_control,174,4,7,-0.0016645987283023284,6.42325412340077e-05,0.0,-0.001728831269536336,0.43103448275862066,-30081.664089932245,0.47126436781609193,0.0,False,event_order_replay_not_acceptance,S01
S07_q70_sp100_liqall,strategy_variant,stressed_retail,2950,2,6,0.00010136627257400072,0.0018403515131724835,0.0008268051673050308,-0.0017389852405984827,0.1264406779661017,-513000.6459765524,0.15830508474576271,0.0,False,event_order_replay_not_acceptance,S07
S02_q95_sp100_liqall,strategy_variant,stressed_retail,932,4,8,-0.00013899184494466988,0.0016750123034219642,0.0008268213062933382,-0.0018140041483666342,0.15128755364806867,-169065.1866277703,0.17489270386266095,0.0,False,event_order_replay_not_acceptance,S02
S05_q70_sp100_liqall,strategy_variant,stressed_retail,4013,5,8,-1.031179325722374e-05,0.0018147620026616803,0.0008268116142770615,-0.0018250737959189039,0.15599302267630202,-732402.1143022561,0.3904809369548966,0.0,False,event_order_replay_not_acceptance,S05
S09_q70_sp100_liqall,strategy_variant,stressed_retail,4066,3,8,-3.606055636161271e-05,0.0018005147260652015,0.0008268106511188288,-0.0018365752824268142,0.13772749631087064,-746751.5098347426,0.12370880472208559,0.0,False,event_order_replay_not_acceptance,S09
S07_q85_sp100_liqall,strategy_variant,retail_marketable_default,1577,1,6,4.9570663431517095e-05,0.0019221666341995363,0.0008268086586398607,-0.0018725959707680193,0.09067850348763475,-295308.3845901166,0.14457831325301204,0.0,False,event_order_replay_not_acceptance,S07
S09_q85_sp100_liqall,strategy_variant,retail_marketable_default,2089,2,8,5.195022272482264e-06,0.0018851332073677393,0.0008268121943250031,-0.001879938185095257,0.09238870272857827,-392719.0868663992,0.09861177596936334,0.0,False,event_order_replay_not_acceptance,S09
S09_q95_sp100_liqall,strategy_variant,retail_marketable_default,725,2,8,4.287500691521789e-06,0.0019109962407683932,0.000826812160378251,-0.0019067087400768715,0.10206896551724139,-138236.38365557318,0.16275862068965516,0.0,False,event_order_replay_not_acceptance,S09
S01_q95_sp100_liqall,strategy_variant,zero_latency_spread_only_control,205,5,8,-0.0017135623238443052,0.0002611714554522638,0.0,-0.001974733779296569,0.3804878048780488,-40482.04247557966,0.5219512195121951,0.0,False,event_order_replay_not_acceptance,S01
S07_q95_sp100_liqall,strategy_variant,retail_marketable_default,437,1,6,-1.7175469345709728e-05,0.0019723656112054714,0.0008268131577296867,-0.0019895410805511812,0.07322654462242563,-86942.94522008662,0.2288329519450801,0.0,False,event_order_replay_not_acceptance,S07
S05_q85_sp100_liqall,strategy_variant,retail_marketable_default,2070,2,8,-6.68256608354225e-05,0.0019289861397856474,0.0008268095003193307,-0.0019958118006210696,0.10096618357487923,-413133.04272856144,0.1681159420289855,0.0,False,event_order_replay_not_acceptance,S05
S07_q85_sp100_liqall,strategy_variant,stressed_retail,1525,1,6,0.00012419103093870012,0.0021554487424433138,0.0008268036287793686,-0.0020312577115046138,0.0760655737704918,-309766.80100445356,0.14426229508196722,0.0,False,event_order_replay_not_acceptance,S07
S07_q95_sp100_liqall,strategy_variant,stressed_retail,409,1,6,0.00012099361851516312,0.002205900908448758,0.0008268038443041503,-0.002084907289933595,0.09290953545232274,-85272.70815828403,0.22982885085574573,0.0,False,event_order_replay_not_acceptance,S07
S09_q95_sp100_liqall,strategy_variant,stressed_retail,691,2,8,4.3023111541403593e-05,0.0021422053776439004,0.0008268136093225102,-0.002099182266102497,0.07091172214182344,-145053.49458768254,0.16353111432706222,0.0,False,event_order_replay_not_acceptance,S09
S09_q85_sp100_liqall,strategy_variant,stressed_retail,2029,2,8,4.171158061883303e-07,0.002117287167408536,0.0008268120156026339,-0.0021168700516023477,0.06850665352390341,-429512.93347011635,0.09807787087235091,0.0,False,event_order_replay_not_acceptance,S09
S05_q85_sp100_liqall,strategy_variant,stressed_retail,2002,2,8,-2.617217724190582e-05,0.0021623254102373195,0.0008268110210035381,-0.0021884975874792256,0.06793206793206794,-438137.2170133409,0.16883116883116883,0.0,False,event_order_replay_not_acceptance,S05
S05_q95_sp100_liqall,strategy_variant,retail_marketable_default,670,2,8,-9.561627838681347e-05,0.0021300428590449697,0.0008268084233774907,-0.002225659137431783,0.14328358208955225,-149119.16220792948,0.5194029850746269,0.0,False,event_order_replay_not_acceptance,S05
S05_q95_sp100_liqall,strategy_variant,stressed_retail,649,2,8,-7.141997224650756e-05,0.0023631272297746165,0.0008268093284645182,-0.0024345472020211242,0.11093990755007704,-158002.11341117095,0.5208012326656395,0.0,False,event_order_replay_not_acceptance,S05
