scenario_id,scope_id,scope_candidate_id,initial_capital_inr,fixed_notional_inr,max_concurrent_positions,cost_profile,cost_multiplier,extra_slippage_bps,input_event_rows,scheduled_event_rows,rejected_event_rows,rejected_same_symbol_overlap_rows,rejected_max_concurrent_rows,rejected_insufficient_cash_rows,candidate_rows,scheduled_candidate_rows,symbols,scheduled_symbols,observed_trade_dates,realized_net_pnl_inr,portfolio_return_pct,mechanical_one_date_annualized_portfolio_return_pct,annualized_return_is_robust_portfolio_claim,annualized_above_12pct_research_diagnostic,scheduled_notional_inr,notional_turnover_x_initial_capital,avg_open_notional_utilization,max_drawdown_inr,portfolio_claim_allowed,strategy_replay_allowed,promotion_allowed,paper_or_live_acceptance_allowed,deployable_profitability_claim_allowed,phase283_variant_id,ensemble_family_id,ensemble_family,vote_threshold,bucket_id,bucket_rule,seed_ids,included_target_families,selected_event_rows,uses_top5,uses_levels_2_to_5,l1_only_variant,uses_net_edge_as_live_mask,sparse_diagnostic_event_floor_met,robust_portfolio_event_floor_met,cost200_above12_sparse_diagnostic
P271_P283_P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE_V1_ALL_EVENTS_CAP100000_NOT100000_CONC1_COST200,P283_P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE_V1_ALL_EVENTS,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,1,cost200,2.0,0.0,449,2,447,18,429,0,2,1,6,2,8,134.56405900042068,0.13456405900042068,4.238767858513251,1,0,200000.0,2.0,0.9955456570155902,0.0,1,0,0,0,0,P283_P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE_V1_ALL_EVENTS,P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE,adverse_avoid_net_label_ensemble,1,ALL_EVENTS,all eligible ensemble events,P280_SPREAD_REPLENISH_COMBO_Q70;P280_ADVERSE_SELECTION_AVOID_Q60;P280_ADVERSE_SELECTION_AVOID_Q80;P280_NET_EDGE_SHIFT_LABEL_ANCHORED_Q60,adverse_selection_avoidance;net_edge_distribution_shift;spread_cost_margin,449,1,1,0,0,0,0,0
P271_P283_P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE_V1_ALL_EVENTS_CAP100000_NOT100000_CONC2_COST200,P283_P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE_V1_ALL_EVENTS,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,2,cost200,2.0,0.0,449,4,445,41,404,0,2,2,6,4,8,240.12290064576206,0.24012290064576203,7.563871370341504,1,0,200000.0,2.0,0.9844097995545658,0.0,1,0,0,0,0,P283_P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE_V1_ALL_EVENTS,P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE,adverse_avoid_net_label_ensemble,1,ALL_EVENTS,all eligible ensemble events,P280_SPREAD_REPLENISH_COMBO_Q70;P280_ADVERSE_SELECTION_AVOID_Q60;P280_ADVERSE_SELECTION_AVOID_Q80;P280_NET_EDGE_SHIFT_LABEL_ANCHORED_Q60,adverse_selection_avoidance;net_edge_distribution_shift;spread_cost_margin,449,1,1,0,0,0,0,0
P271_P283_P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE_V1_P282_TIME_OPEN_BUCKET_CAP100000_NOT50000_CONC1_COST200,P283_P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE_V1_P282_TIME_OPEN_BUCKET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,1,cost200,2.0,0.0,150,1,149,9,140,0,2,1,2,1,8,28.515185824277403,0.0285151858242774,0.8982283534647382,1,0,50000.0,0.5,0.49666666666666665,0.0,1,0,0,0,0,P283_P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE_V1_P282_TIME_OPEN_BUCKET,P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE,adverse_avoid_net_label_ensemble,1,P282_TIME_OPEN_BUCKET,richer_event_bar_id<=q50,P280_SPREAD_REPLENISH_COMBO_Q70;P280_ADVERSE_SELECTION_AVOID_Q60;P280_ADVERSE_SELECTION_AVOID_Q80;P280_NET_EDGE_SHIFT_LABEL_ANCHORED_Q60,adverse_selection_avoidance;net_edge_distribution_shift;spread_cost_margin,150,1,1,0,0,0,0,0
P271_P283_P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE_V1_P282_TIME_OPEN_BUCKET_CAP100000_NOT50000_CONC2_COST200,P283_P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE_V1_P282_TIME_OPEN_BUCKET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,2,cost200,2.0,0.0,150,2,148,9,139,0,2,1,2,2,8,30.34211630534795,0.030342116305347954,0.9557766636184606,1,0,100000.0,1.0,0.9733333333333334,0.0,1,0,0,0,0,P283_P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE_V1_P282_TIME_OPEN_BUCKET,P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE,adverse_avoid_net_label_ensemble,1,P282_TIME_OPEN_BUCKET,richer_event_bar_id<=q50,P280_SPREAD_REPLENISH_COMBO_Q70;P280_ADVERSE_SELECTION_AVOID_Q60;P280_ADVERSE_SELECTION_AVOID_Q80;P280_NET_EDGE_SHIFT_LABEL_ANCHORED_Q60,adverse_selection_avoidance;net_edge_distribution_shift;spread_cost_margin,150,1,1,0,0,0,0,0
P271_P283_P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE_V1_P282_TIME_OPEN_BUCKET_CAP100000_NOT75000_CONC1_COST200,P283_P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE_V1_P282_TIME_OPEN_BUCKET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,1,cost200,2.0,0.0,150,1,149,9,140,0,2,1,2,1,8,42.77277873641611,0.04277277873641611,1.3473425301971076,1,0,75000.0,0.75,0.745,0.0,1,0,0,0,0,P283_P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE_V1_P282_TIME_OPEN_BUCKET,P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE,adverse_avoid_net_label_ensemble,1,P282_TIME_OPEN_BUCKET,richer_event_bar_id<=q50,P280_SPREAD_REPLENISH_COMBO_Q70;P280_ADVERSE_SELECTION_AVOID_Q60;P280_ADVERSE_SELECTION_AVOID_Q80;P280_NET_EDGE_SHIFT_LABEL_ANCHORED_Q60,adverse_selection_avoidance;net_edge_distribution_shift;spread_cost_margin,150,1,1,0,0,0,0,0
P271_P283_P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE_V1_P282_TIME_OPEN_BUCKET_CAP100000_NOT75000_CONC2_COST200,P283_P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE_V1_P282_TIME_OPEN_BUCKET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,2,cost200,2.0,0.0,150,2,148,9,139,0,2,1,2,2,8,30.34211630534795,0.030342116305347954,0.9557766636184606,1,0,100000.0,1.0,0.9733333333333334,0.0,1,0,0,0,0,P283_P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE_V1_P282_TIME_OPEN_BUCKET,P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE,adverse_avoid_net_label_ensemble,1,P282_TIME_OPEN_BUCKET,richer_event_bar_id<=q50,P280_SPREAD_REPLENISH_COMBO_Q70;P280_ADVERSE_SELECTION_AVOID_Q60;P280_ADVERSE_SELECTION_AVOID_Q80;P280_NET_EDGE_SHIFT_LABEL_ANCHORED_Q60,adverse_selection_avoidance;net_edge_distribution_shift;spread_cost_margin,150,1,1,0,0,0,0,0
P271_P283_P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE_V1_P282_TIME_OPEN_BUCKET_CAP100000_NOT100000_CONC1_COST200,P283_P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE_V1_P282_TIME_OPEN_BUCKET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,1,cost200,2.0,0.0,150,1,149,9,140,0,2,1,2,1,8,57.030371648554805,0.0570303716485548,1.7964567069294763,1,0,100000.0,1.0,0.9933333333333333,0.0,1,0,0,0,0,P283_P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE_V1_P282_TIME_OPEN_BUCKET,P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE,adverse_avoid_net_label_ensemble,1,P282_TIME_OPEN_BUCKET,richer_event_bar_id<=q50,P280_SPREAD_REPLENISH_COMBO_Q70;P280_ADVERSE_SELECTION_AVOID_Q60;P280_ADVERSE_SELECTION_AVOID_Q80;P280_NET_EDGE_SHIFT_LABEL_ANCHORED_Q60,adverse_selection_avoidance;net_edge_distribution_shift;spread_cost_margin,150,1,1,0,0,0,0,0
P271_P283_P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE_V1_P282_TIME_OPEN_BUCKET_CAP100000_NOT100000_CONC2_COST200,P283_P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE_V1_P282_TIME_OPEN_BUCKET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,2,cost200,2.0,0.0,150,2,148,9,139,0,2,1,2,2,8,30.34211630534795,0.030342116305347954,0.9557766636184606,1,0,100000.0,1.0,0.9733333333333334,0.0,1,0,0,0,0,P283_P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE_V1_P282_TIME_OPEN_BUCKET,P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE,adverse_avoid_net_label_ensemble,1,P282_TIME_OPEN_BUCKET,richer_event_bar_id<=q50,P280_SPREAD_REPLENISH_COMBO_Q70;P280_ADVERSE_SELECTION_AVOID_Q60;P280_ADVERSE_SELECTION_AVOID_Q80;P280_NET_EDGE_SHIFT_LABEL_ANCHORED_Q60,adverse_selection_avoidance;net_edge_distribution_shift;spread_cost_margin,150,1,1,0,0,0,0,0
P271_P283_P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE_V1_P282_TIME_LATER_BUCKET_CAP100000_NOT50000_CONC1_COST200,P283_P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE_V1_P282_TIME_LATER_BUCKET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,1,cost200,2.0,0.0,299,1,298,11,287,0,2,1,6,1,8,45.096464356972724,0.045096464356972725,1.4205386272446408,1,0,50000.0,0.5,0.4983277591973244,0.0,1,0,0,0,0,P283_P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE_V1_P282_TIME_LATER_BUCKET,P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE,adverse_avoid_net_label_ensemble,1,P282_TIME_LATER_BUCKET,richer_event_bar_id>=q50,P280_SPREAD_REPLENISH_COMBO_Q70;P280_ADVERSE_SELECTION_AVOID_Q60;P280_ADVERSE_SELECTION_AVOID_Q80;P280_NET_EDGE_SHIFT_LABEL_ANCHORED_Q60,adverse_selection_avoidance;net_edge_distribution_shift;spread_cost_margin,299,1,1,0,0,0,0,0
P271_P283_P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE_V1_P282_TIME_LATER_BUCKET_CAP100000_NOT50000_CONC2_COST200,P283_P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE_V1_P282_TIME_LATER_BUCKET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,2,cost200,2.0,0.0,299,2,297,14,283,0,2,2,6,2,8,78.52688332816939,0.07852688332816939,2.4735968248373355,1,0,100000.0,1.0,0.9933110367892977,0.0,1,0,0,0,0,P283_P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE_V1_P282_TIME_LATER_BUCKET,P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE,adverse_avoid_net_label_ensemble,1,P282_TIME_LATER_BUCKET,richer_event_bar_id>=q50,P280_SPREAD_REPLENISH_COMBO_Q70;P280_ADVERSE_SELECTION_AVOID_Q60;P280_ADVERSE_SELECTION_AVOID_Q80;P280_NET_EDGE_SHIFT_LABEL_ANCHORED_Q60,adverse_selection_avoidance;net_edge_distribution_shift;spread_cost_margin,299,1,1,0,0,0,0,0
P271_P283_P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE_V1_P282_TIME_LATER_BUCKET_CAP100000_NOT75000_CONC1_COST200,P283_P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE_V1_P282_TIME_LATER_BUCKET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,1,cost200,2.0,0.0,299,1,298,11,287,0,2,1,6,1,8,67.64469653545909,0.06764469653545908,2.130807940866961,1,0,75000.0,0.75,0.7474916387959866,0.0,1,0,0,0,0,P283_P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE_V1_P282_TIME_LATER_BUCKET,P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE,adverse_avoid_net_label_ensemble,1,P282_TIME_LATER_BUCKET,richer_event_bar_id>=q50,P280_SPREAD_REPLENISH_COMBO_Q70;P280_ADVERSE_SELECTION_AVOID_Q60;P280_ADVERSE_SELECTION_AVOID_Q80;P280_NET_EDGE_SHIFT_LABEL_ANCHORED_Q60,adverse_selection_avoidance;net_edge_distribution_shift;spread_cost_margin,299,1,1,0,0,0,0,0
P271_P283_P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE_V1_P282_TIME_LATER_BUCKET_CAP100000_NOT75000_CONC2_COST200,P283_P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE_V1_P282_TIME_LATER_BUCKET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,2,cost200,2.0,0.0,299,2,297,14,283,0,2,2,6,2,8,78.52688332816939,0.07852688332816939,2.4735968248373355,1,0,100000.0,1.0,0.9933110367892977,0.0,1,0,0,0,0,P283_P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE_V1_P282_TIME_LATER_BUCKET,P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE,adverse_avoid_net_label_ensemble,1,P282_TIME_LATER_BUCKET,richer_event_bar_id>=q50,P280_SPREAD_REPLENISH_COMBO_Q70;P280_ADVERSE_SELECTION_AVOID_Q60;P280_ADVERSE_SELECTION_AVOID_Q80;P280_NET_EDGE_SHIFT_LABEL_ANCHORED_Q60,adverse_selection_avoidance;net_edge_distribution_shift;spread_cost_margin,299,1,1,0,0,0,0,0
P271_P283_P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE_V1_P282_TIME_LATER_BUCKET_CAP100000_NOT100000_CONC1_COST200,P283_P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE_V1_P282_TIME_LATER_BUCKET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,1,cost200,2.0,0.0,299,1,298,11,287,0,2,1,6,1,8,90.19292871394545,0.09019292871394545,2.8410772544892815,1,0,100000.0,1.0,0.9966555183946488,0.0,1,0,0,0,0,P283_P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE_V1_P282_TIME_LATER_BUCKET,P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE,adverse_avoid_net_label_ensemble,1,P282_TIME_LATER_BUCKET,richer_event_bar_id>=q50,P280_SPREAD_REPLENISH_COMBO_Q70;P280_ADVERSE_SELECTION_AVOID_Q60;P280_ADVERSE_SELECTION_AVOID_Q80;P280_NET_EDGE_SHIFT_LABEL_ANCHORED_Q60,adverse_selection_avoidance;net_edge_distribution_shift;spread_cost_margin,299,1,1,0,0,0,0,0
P271_P283_P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE_V1_P282_TIME_LATER_BUCKET_CAP100000_NOT100000_CONC2_COST200,P283_P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE_V1_P282_TIME_LATER_BUCKET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,2,cost200,2.0,0.0,299,2,297,14,283,0,2,2,6,2,8,78.52688332816939,0.07852688332816939,2.4735968248373355,1,0,100000.0,1.0,0.9933110367892977,0.0,1,0,0,0,0,P283_P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE_V1_P282_TIME_LATER_BUCKET,P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE,adverse_avoid_net_label_ensemble,1,P282_TIME_LATER_BUCKET,richer_event_bar_id>=q50,P280_SPREAD_REPLENISH_COMBO_Q70;P280_ADVERSE_SELECTION_AVOID_Q60;P280_ADVERSE_SELECTION_AVOID_Q80;P280_NET_EDGE_SHIFT_LABEL_ANCHORED_Q60,adverse_selection_avoidance;net_edge_distribution_shift;spread_cost_margin,299,1,1,0,0,0,0,0
P271_P283_P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE_V1_P282_SPREAD_COMPRESSED_BUCKET_CAP100000_NOT50000_CONC1_COST200,P283_P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE_V1_P282_SPREAD_COMPRESSED_BUCKET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,1,cost200,2.0,0.0,435,2,433,18,415,0,2,1,6,2,8,67.28202950021034,0.06728202950021034,2.1193839292566254,1,0,100000.0,1.0,0.49770114942528737,0.0,1,0,0,0,0,P283_P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE_V1_P282_SPREAD_COMPRESSED_BUCKET,P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE,adverse_avoid_net_label_ensemble,1,P282_SPREAD_COMPRESSED_BUCKET,avg_spread_bps<=q50,P280_SPREAD_REPLENISH_COMBO_Q70;P280_ADVERSE_SELECTION_AVOID_Q60;P280_ADVERSE_SELECTION_AVOID_Q80;P280_NET_EDGE_SHIFT_LABEL_ANCHORED_Q60,adverse_selection_avoidance;net_edge_distribution_shift;spread_cost_margin,435,1,1,0,0,0,0,0
P271_P283_P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE_V1_P282_SPREAD_COMPRESSED_BUCKET_CAP100000_NOT50000_CONC2_COST200,P283_P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE_V1_P282_SPREAD_COMPRESSED_BUCKET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,2,cost200,2.0,0.0,435,4,431,41,390,0,2,2,6,4,8,240.12290064576206,0.24012290064576203,7.563871370341504,1,0,200000.0,2.0,0.9839080459770115,0.0,1,0,0,0,0,P283_P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE_V1_P282_SPREAD_COMPRESSED_BUCKET,P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE,adverse_avoid_net_label_ensemble,1,P282_SPREAD_COMPRESSED_BUCKET,avg_spread_bps<=q50,P280_SPREAD_REPLENISH_COMBO_Q70;P280_ADVERSE_SELECTION_AVOID_Q60;P280_ADVERSE_SELECTION_AVOID_Q80;P280_NET_EDGE_SHIFT_LABEL_ANCHORED_Q60,adverse_selection_avoidance;net_edge_distribution_shift;spread_cost_margin,435,1,1,0,0,0,0,0
P271_P283_P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE_V1_P282_SPREAD_COMPRESSED_BUCKET_CAP100000_NOT75000_CONC1_COST200,P283_P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE_V1_P282_SPREAD_COMPRESSED_BUCKET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,1,cost200,2.0,0.0,435,2,433,18,415,0,2,1,6,2,8,100.92304425031551,0.10092304425031551,3.1790758938849386,1,0,150000.0,1.5,0.746551724137931,0.0,1,0,0,0,0,P283_P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE_V1_P282_SPREAD_COMPRESSED_BUCKET,P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE,adverse_avoid_net_label_ensemble,1,P282_SPREAD_COMPRESSED_BUCKET,avg_spread_bps<=q50,P280_SPREAD_REPLENISH_COMBO_Q70;P280_ADVERSE_SELECTION_AVOID_Q60;P280_ADVERSE_SELECTION_AVOID_Q80;P280_NET_EDGE_SHIFT_LABEL_ANCHORED_Q60,adverse_selection_avoidance;net_edge_distribution_shift;spread_cost_margin,435,1,1,0,0,0,0,0
P271_P283_P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE_V1_P282_SPREAD_COMPRESSED_BUCKET_CAP100000_NOT75000_CONC2_COST200,P283_P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE_V1_P282_SPREAD_COMPRESSED_BUCKET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,2,cost200,2.0,0.0,435,4,431,41,390,0,2,2,6,4,8,240.12290064576206,0.24012290064576203,7.563871370341504,1,0,200000.0,2.0,0.9839080459770115,0.0,1,0,0,0,0,P283_P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE_V1_P282_SPREAD_COMPRESSED_BUCKET,P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE,adverse_avoid_net_label_ensemble,1,P282_SPREAD_COMPRESSED_BUCKET,avg_spread_bps<=q50,P280_SPREAD_REPLENISH_COMBO_Q70;P280_ADVERSE_SELECTION_AVOID_Q60;P280_ADVERSE_SELECTION_AVOID_Q80;P280_NET_EDGE_SHIFT_LABEL_ANCHORED_Q60,adverse_selection_avoidance;net_edge_distribution_shift;spread_cost_margin,435,1,1,0,0,0,0,0
P271_P283_P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE_V1_P282_SPREAD_COMPRESSED_BUCKET_CAP100000_NOT100000_CONC1_COST200,P283_P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE_V1_P282_SPREAD_COMPRESSED_BUCKET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,1,cost200,2.0,0.0,435,2,433,18,415,0,2,1,6,2,8,134.56405900042068,0.13456405900042068,4.238767858513251,1,0,200000.0,2.0,0.9954022988505747,0.0,1,0,0,0,0,P283_P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE_V1_P282_SPREAD_COMPRESSED_BUCKET,P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE,adverse_avoid_net_label_ensemble,1,P282_SPREAD_COMPRESSED_BUCKET,avg_spread_bps<=q50,P280_SPREAD_REPLENISH_COMBO_Q70;P280_ADVERSE_SELECTION_AVOID_Q60;P280_ADVERSE_SELECTION_AVOID_Q80;P280_NET_EDGE_SHIFT_LABEL_ANCHORED_Q60,adverse_selection_avoidance;net_edge_distribution_shift;spread_cost_margin,435,1,1,0,0,0,0,0
P271_P283_P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE_V1_P282_SPREAD_COMPRESSED_BUCKET_CAP100000_NOT100000_CONC2_COST200,P283_P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE_V1_P282_SPREAD_COMPRESSED_BUCKET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,2,cost200,2.0,0.0,435,4,431,41,390,0,2,2,6,4,8,240.12290064576206,0.24012290064576203,7.563871370341504,1,0,200000.0,2.0,0.9839080459770115,0.0,1,0,0,0,0,P283_P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE_V1_P282_SPREAD_COMPRESSED_BUCKET,P282_ADVERSE_AVOID_NET_LABEL_ENSEMBLE,adverse_avoid_net_label_ensemble,1,P282_SPREAD_COMPRESSED_BUCKET,avg_spread_bps<=q50,P280_SPREAD_REPLENISH_COMBO_Q70;P280_ADVERSE_SELECTION_AVOID_Q60;P280_ADVERSE_SELECTION_AVOID_Q80;P280_NET_EDGE_SHIFT_LABEL_ANCHORED_Q60,adverse_selection_avoidance;net_edge_distribution_shift;spread_cost_margin,435,1,1,0,0,0,0,0
