scenario_id,family_id,horizon_seconds,threshold_policy,fixed_notional_inr,initial_capital_inr,max_concurrent_positions,cost_profile,candidate_signal_rows,scheduled_trade_rows,gross_pnl_inr,net_pnl_inr,portfolio_return_pct,annualized_return_pct_sparse,annualized_above_12pct_sparse,positive_net_pnl,observed_trade_dates,deployable_profitability_claim_allowed
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N25000_C2_zerodha_2x_all_in_cost_proxy_CAP500000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,25000.0,500000.0,2,zerodha_2x_all_in_cost_proxy,16,2,-47.198346862489814,-152.5599430011384,-0.030511988600227684,-7.6890211272573765,0,0,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N25000_C4_zerodha_2x_all_in_cost_proxy_CAP100000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,25000.0,100000.0,4,zerodha_2x_all_in_cost_proxy,16,4,-523.0637254517751,-734.079034719168,-0.734079034719168,-184.98791674923035,0,0,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N25000_C4_zerodha_2x_all_in_cost_proxy_CAP250000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,25000.0,250000.0,4,zerodha_2x_all_in_cost_proxy,16,4,-523.0637254517751,-734.079034719168,-0.2936316138876672,-73.99516669969213,0,0,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N25000_C4_zerodha_2x_all_in_cost_proxy_CAP500000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,25000.0,500000.0,4,zerodha_2x_all_in_cost_proxy,16,4,-523.0637254517751,-734.079034719168,-0.1468158069438336,-36.99758334984607,0,0,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N50000_C1_zerodha_base_CAP100000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,50000.0,100000.0,1,zerodha_base,16,1,55.50337289727536,1.8410485441031312,0.0018410485441031311,0.463944233113989,0,1,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N50000_C1_zerodha_base_CAP250000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,50000.0,250000.0,1,zerodha_base,16,1,55.50337289727536,1.8410485441031312,0.0007364194176412525,0.18557769324559564,0,1,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N50000_C1_zerodha_base_CAP500000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,50000.0,500000.0,1,zerodha_base,16,1,55.50337289727536,1.8410485441031312,0.00036820970882062626,0.09278884662279782,0,1,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N50000_C2_zerodha_base_CAP100000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,50000.0,100000.0,2,zerodha_base,16,2,-94.39669372497963,-201.75828986362822,-0.2017582898636282,-50.84308904563431,0,0,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N50000_C2_zerodha_base_CAP250000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,50000.0,250000.0,2,zerodha_base,16,2,-94.39669372497963,-201.75828986362822,-0.0807033159454513,-20.33723561825373,0,0,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N50000_C2_zerodha_base_CAP500000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,50000.0,500000.0,2,zerodha_base,16,2,-94.39669372497963,-201.75828986362822,-0.04035165797272565,-10.168617809126864,0,0,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N50000_C4_zerodha_base_CAP100000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,50000.0,100000.0,4,zerodha_base,16,2,-94.39669372497963,-201.75828986362822,-0.2017582898636282,-50.84308904563431,0,0,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N50000_C4_zerodha_base_CAP250000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,50000.0,250000.0,4,zerodha_base,16,4,-1046.1274509035502,-1261.142760170943,-0.5044571040683772,-127.12319022523106,0,0,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N50000_C4_zerodha_base_CAP500000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,50000.0,500000.0,4,zerodha_base,16,4,-1046.1274509035502,-1261.142760170943,-0.2522285520341886,-63.56159511261553,0,0,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N50000_C1_zerodha_plus_1bp_slippage_CAP100000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,50000.0,100000.0,1,zerodha_plus_1bp_slippage,16,1,55.50337289727536,-8.164501793186595,-0.008164501793186596,-2.057454451883022,0,0,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N50000_C1_zerodha_plus_1bp_slippage_CAP250000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,50000.0,250000.0,1,zerodha_plus_1bp_slippage,16,1,55.50337289727536,-8.164501793186595,-0.0032658007172746382,-0.8229817807532088,0,0,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N50000_C1_zerodha_plus_1bp_slippage_CAP500000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,50000.0,500000.0,1,zerodha_plus_1bp_slippage,16,1,55.50337289727536,-8.164501793186595,-0.0016329003586373191,-0.4114908903766044,0,0,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N50000_C2_zerodha_plus_1bp_slippage_CAP100000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,50000.0,100000.0,2,zerodha_plus_1bp_slippage,16,2,-94.39669372497963,-221.77883020758017,-0.22177883020758019,-55.88826521231021,0,0,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N50000_C2_zerodha_plus_1bp_slippage_CAP250000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,50000.0,250000.0,2,zerodha_plus_1bp_slippage,16,2,-94.39669372497963,-221.77883020758017,-0.08871153208303208,-22.355306084924084,0,0,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N50000_C2_zerodha_plus_1bp_slippage_CAP500000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,50000.0,500000.0,2,zerodha_plus_1bp_slippage,16,2,-94.39669372497963,-221.77883020758017,-0.04435576604151604,-11.177653042462042,0,0,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N50000_C4_zerodha_plus_1bp_slippage_CAP100000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,50000.0,100000.0,4,zerodha_plus_1bp_slippage,16,2,-94.39669372497963,-221.77883020758017,-0.22177883020758019,-55.88826521231021,0,0,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N50000_C4_zerodha_plus_1bp_slippage_CAP250000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,50000.0,250000.0,4,zerodha_plus_1bp_slippage,16,4,-1046.1274509035502,-1301.258473590613,-0.5205033894362452,-131.1668541379338,0,0,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N50000_C4_zerodha_plus_1bp_slippage_CAP500000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,50000.0,500000.0,4,zerodha_plus_1bp_slippage,16,4,-1046.1274509035502,-1301.258473590613,-0.2602516947181226,-65.5834270689669,0,0,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N50000_C1_zerodha_plus_2bp_slippage_CAP100000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,50000.0,100000.0,1,zerodha_plus_2bp_slippage,16,1,55.50337289727536,-18.17005213047633,-0.01817005213047633,-4.578853136880035,0,0,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N50000_C1_zerodha_plus_2bp_slippage_CAP250000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,50000.0,250000.0,1,zerodha_plus_2bp_slippage,16,1,55.50337289727536,-18.17005213047633,-0.007268020852190531,-1.8315412547520138,0,0,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N50000_C1_zerodha_plus_2bp_slippage_CAP500000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,50000.0,500000.0,1,zerodha_plus_2bp_slippage,16,1,55.50337289727536,-18.17005213047633,-0.0036340104260952654,-0.9157706273760069,0,0,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N50000_C2_zerodha_plus_2bp_slippage_CAP100000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,50000.0,100000.0,2,zerodha_plus_2bp_slippage,16,2,-94.39669372497963,-241.79937055153215,-0.24179937055153214,-60.933441378986096,0,0,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N50000_C2_zerodha_plus_2bp_slippage_CAP250000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,50000.0,250000.0,2,zerodha_plus_2bp_slippage,16,2,-94.39669372497963,-241.79937055153215,-0.09671974822061286,-24.37337655159444,0,0,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N50000_C2_zerodha_plus_2bp_slippage_CAP500000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,50000.0,500000.0,2,zerodha_plus_2bp_slippage,16,2,-94.39669372497963,-241.79937055153215,-0.04835987411030643,-12.18668827579722,0,0,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N50000_C4_zerodha_plus_2bp_slippage_CAP100000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,50000.0,100000.0,4,zerodha_plus_2bp_slippage,16,2,-94.39669372497963,-241.79937055153215,-0.24179937055153214,-60.933441378986096,0,0,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N50000_C4_zerodha_plus_2bp_slippage_CAP250000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,50000.0,250000.0,4,zerodha_plus_2bp_slippage,16,4,-1046.1274509035502,-1341.3741870102826,-0.5365496748041131,-135.2105180506365,0,0,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N50000_C4_zerodha_plus_2bp_slippage_CAP500000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,50000.0,500000.0,4,zerodha_plus_2bp_slippage,16,4,-1046.1274509035502,-1341.3741870102826,-0.26827483740205654,-67.60525902531825,0,0,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N50000_C1_zerodha_2x_all_in_cost_proxy_CAP100000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,50000.0,100000.0,1,zerodha_2x_all_in_cost_proxy,16,1,55.50337289727536,-51.8212758090691,-0.0518212758090691,-13.058961503885413,0,0,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N50000_C1_zerodha_2x_all_in_cost_proxy_CAP250000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,50000.0,250000.0,1,zerodha_2x_all_in_cost_proxy,16,1,55.50337289727536,-51.8212758090691,-0.02072851032362764,-5.223584601554165,0,0,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N50000_C1_zerodha_2x_all_in_cost_proxy_CAP500000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,50000.0,500000.0,1,zerodha_2x_all_in_cost_proxy,16,1,55.50337289727536,-51.8212758090691,-0.01036425516181382,-2.6117923007770827,0,0,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N50000_C2_zerodha_2x_all_in_cost_proxy_CAP100000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,50000.0,100000.0,2,zerodha_2x_all_in_cost_proxy,16,2,-94.39669372497963,-309.1198860022768,-0.3091198860022768,-77.89821127257375,0,0,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N50000_C2_zerodha_2x_all_in_cost_proxy_CAP250000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,50000.0,250000.0,2,zerodha_2x_all_in_cost_proxy,16,2,-94.39669372497963,-309.1198860022768,-0.12364795440091073,-31.159284509029504,0,0,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N50000_C2_zerodha_2x_all_in_cost_proxy_CAP500000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,50000.0,500000.0,2,zerodha_2x_all_in_cost_proxy,16,2,-94.39669372497963,-309.1198860022768,-0.06182397720045536,-15.579642254514752,0,0,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N50000_C4_zerodha_2x_all_in_cost_proxy_CAP100000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,50000.0,100000.0,4,zerodha_2x_all_in_cost_proxy,16,2,-94.39669372497963,-309.1198860022768,-0.3091198860022768,-77.89821127257375,0,0,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N50000_C4_zerodha_2x_all_in_cost_proxy_CAP250000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,50000.0,250000.0,4,zerodha_2x_all_in_cost_proxy,16,4,-1046.1274509035502,-1476.158069438336,-0.5904632277753344,-148.79673339938427,0,0,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N50000_C4_zerodha_2x_all_in_cost_proxy_CAP500000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,50000.0,500000.0,4,zerodha_2x_all_in_cost_proxy,16,4,-1046.1274509035502,-1476.158069438336,-0.2952316138876672,-74.39836669969213,0,0,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N100000_C1_zerodha_base_CAP100000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,100000.0,100000.0,1,zerodha_base,16,1,111.00674579455072,28.321393476217523,0.02832139347621752,7.1369911560068156,0,1,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N100000_C1_zerodha_base_CAP250000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,100000.0,250000.0,1,zerodha_base,16,1,111.00674579455072,28.321393476217523,0.011328557390487009,2.854796462402726,0,1,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N100000_C1_zerodha_base_CAP500000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,100000.0,500000.0,1,zerodha_base,16,1,111.00674579455072,28.321393476217523,0.005664278695243504,1.427398231201363,0,1,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N100000_C2_zerodha_base_CAP100000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,100000.0,100000.0,2,zerodha_base,16,1,111.00674579455072,28.321393476217523,0.02832139347621752,7.1369911560068156,0,1,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N100000_C2_zerodha_base_CAP250000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,100000.0,250000.0,2,zerodha_base,16,2,-188.79338744995925,-354.1711540920766,-0.14166846163683064,-35.70045233248132,0,0,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N100000_C2_zerodha_base_CAP500000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,100000.0,500000.0,2,zerodha_base,16,2,-188.79338744995925,-354.1711540920766,-0.07083423081841532,-17.85022616624066,0,0,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N100000_C4_zerodha_base_CAP100000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,100000.0,100000.0,4,zerodha_base,16,1,111.00674579455072,28.321393476217523,0.02832139347621752,7.1369911560068156,0,1,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N100000_C4_zerodha_base_CAP250000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,100000.0,250000.0,4,zerodha_base,16,2,-188.79338744995925,-354.1711540920766,-0.14166846163683064,-35.70045233248132,0,0,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N100000_C4_zerodha_base_CAP500000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,100000.0,500000.0,4,zerodha_base,16,4,-2092.2549018071004,-2423.066269330624,-0.4846132538661248,-122.12253997426345,0,0,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N100000_C1_zerodha_plus_1bp_slippage_CAP100000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,100000.0,100000.0,1,zerodha_plus_1bp_slippage,16,1,111.00674579455072,8.31029280163807,0.00831029280163807,2.0941937860127937,0,1,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N100000_C1_zerodha_plus_1bp_slippage_CAP250000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,100000.0,250000.0,1,zerodha_plus_1bp_slippage,16,1,111.00674579455072,8.31029280163807,0.003324117120655228,0.8376775144051175,0,1,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N100000_C1_zerodha_plus_1bp_slippage_CAP500000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,100000.0,500000.0,1,zerodha_plus_1bp_slippage,16,1,111.00674579455072,8.31029280163807,0.001662058560327614,0.41883875720255875,0,1,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N100000_C2_zerodha_plus_1bp_slippage_CAP100000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,100000.0,100000.0,2,zerodha_plus_1bp_slippage,16,1,111.00674579455072,8.31029280163807,0.00831029280163807,2.0941937860127937,0,1,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N100000_C2_zerodha_plus_1bp_slippage_CAP250000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,100000.0,250000.0,2,zerodha_plus_1bp_slippage,16,2,-188.79338744995925,-394.2122347799805,-0.1576848939119922,-39.73659326582203,0,0,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N100000_C2_zerodha_plus_1bp_slippage_CAP500000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,100000.0,500000.0,2,zerodha_plus_1bp_slippage,16,2,-188.79338744995925,-394.2122347799805,-0.0788424469559961,-19.868296632911015,0,0,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N100000_C4_zerodha_plus_1bp_slippage_CAP100000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,100000.0,100000.0,4,zerodha_plus_1bp_slippage,16,1,111.00674579455072,8.31029280163807,0.00831029280163807,2.0941937860127937,0,1,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N100000_C4_zerodha_plus_1bp_slippage_CAP250000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,100000.0,250000.0,4,zerodha_plus_1bp_slippage,16,2,-188.79338744995925,-394.2122347799805,-0.1576848939119922,-39.73659326582203,0,0,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N100000_C4_zerodha_plus_1bp_slippage_CAP500000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,100000.0,500000.0,4,zerodha_plus_1bp_slippage,16,4,-2092.2549018071004,-2503.2976961699637,-0.5006595392339928,-126.16620388696617,0,0,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N100000_C1_zerodha_plus_2bp_slippage_CAP100000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,100000.0,100000.0,1,zerodha_plus_2bp_slippage,16,1,111.00674579455072,-11.700807872941382,-0.011700807872941381,-2.948603583981228,0,0,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N100000_C1_zerodha_plus_2bp_slippage_CAP250000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,100000.0,250000.0,1,zerodha_plus_2bp_slippage,16,1,111.00674579455072,-11.700807872941382,-0.004680323149176553,-1.1794414335924914,0,0,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N100000_C1_zerodha_plus_2bp_slippage_CAP500000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,100000.0,500000.0,1,zerodha_plus_2bp_slippage,16,1,111.00674579455072,-11.700807872941382,-0.0023401615745882766,-0.5897207167962457,0,0,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N100000_C2_zerodha_plus_2bp_slippage_CAP100000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,100000.0,100000.0,2,zerodha_plus_2bp_slippage,16,1,111.00674579455072,-11.700807872941382,-0.011700807872941381,-2.948603583981228,0,0,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N100000_C2_zerodha_plus_2bp_slippage_CAP250000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,100000.0,250000.0,2,zerodha_plus_2bp_slippage,16,2,-188.79338744995925,-434.2533154678844,-0.17370132618715375,-43.77273419916275,0,0,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N100000_C2_zerodha_plus_2bp_slippage_CAP500000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,100000.0,500000.0,2,zerodha_plus_2bp_slippage,16,2,-188.79338744995925,-434.2533154678844,-0.08685066309357688,-21.886367099581374,0,0,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N100000_C4_zerodha_plus_2bp_slippage_CAP100000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,100000.0,100000.0,4,zerodha_plus_2bp_slippage,16,1,111.00674579455072,-11.700807872941382,-0.011700807872941381,-2.948603583981228,0,0,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N100000_C4_zerodha_plus_2bp_slippage_CAP250000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,100000.0,250000.0,4,zerodha_plus_2bp_slippage,16,2,-188.79338744995925,-434.2533154678844,-0.17370132618715375,-43.77273419916275,0,0,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N100000_C4_zerodha_plus_2bp_slippage_CAP500000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,100000.0,500000.0,4,zerodha_plus_2bp_slippage,16,4,-2092.2549018071004,-2583.5291230093035,-0.5167058246018607,-130.20986779966887,0,0,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N100000_C1_zerodha_2x_all_in_cost_proxy_CAP100000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,100000.0,100000.0,1,zerodha_2x_all_in_cost_proxy,16,1,111.00674579455072,-54.36395884211568,-0.05436395884211568,-13.69971762821315,0,0,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N100000_C1_zerodha_2x_all_in_cost_proxy_CAP250000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,100000.0,250000.0,1,zerodha_2x_all_in_cost_proxy,16,1,111.00674579455072,-54.36395884211568,-0.02174558353684627,-5.47988705128526,0,0,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N100000_C1_zerodha_2x_all_in_cost_proxy_CAP500000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,100000.0,500000.0,1,zerodha_2x_all_in_cost_proxy,16,1,111.00674579455072,-54.36395884211568,-0.010872791768423136,-2.73994352564263,0,0,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N100000_C2_zerodha_2x_all_in_cost_proxy_CAP100000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,100000.0,100000.0,2,zerodha_2x_all_in_cost_proxy,16,1,111.00674579455072,-54.36395884211568,-0.05436395884211568,-13.69971762821315,0,0,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N100000_C2_zerodha_2x_all_in_cost_proxy_CAP250000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,100000.0,250000.0,2,zerodha_2x_all_in_cost_proxy,16,2,-188.79338744995925,-519.548920734194,-0.2078195682936776,-52.37053121000675,0,0,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N100000_C2_zerodha_2x_all_in_cost_proxy_CAP500000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,100000.0,500000.0,2,zerodha_2x_all_in_cost_proxy,16,2,-188.79338744995925,-519.548920734194,-0.1039097841468388,-26.185265605003377,0,0,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N100000_C4_zerodha_2x_all_in_cost_proxy_CAP100000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,100000.0,100000.0,4,zerodha_2x_all_in_cost_proxy,16,1,111.00674579455072,-54.36395884211568,-0.05436395884211568,-13.69971762821315,0,0,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N100000_C4_zerodha_2x_all_in_cost_proxy_CAP250000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,100000.0,250000.0,4,zerodha_2x_all_in_cost_proxy,16,2,-188.79338744995925,-519.548920734194,-0.2078195682936776,-52.37053121000675,0,0,1,0
P312_pre_event_pressure_shift_continuation_H1800_top_50pct_abs_signal_N100000_C4_zerodha_2x_all_in_cost_proxy_CAP500000,pre_event_pressure_shift_continuation,1800,top_50pct_abs_signal,100000.0,500000.0,4,zerodha_2x_all_in_cost_proxy,16,4,-2092.2549018071004,-2753.8776368541476,-0.5507755273708295,-138.79543289744902,0,0,1,0
P312_pre_event_pressure_shift_continuation_H1800_all_nonzero_signal_N25000_C1_zerodha_base_CAP100000,pre_event_pressure_shift_continuation,1800,all_nonzero_signal,25000.0,100000.0,1,zerodha_base,32,1,27.75168644863768,1.4205242720515656,0.0014205242720515656,0.3579721165569945,0,1,1,0
P312_pre_event_pressure_shift_continuation_H1800_all_nonzero_signal_N25000_C1_zerodha_base_CAP250000,pre_event_pressure_shift_continuation,1800,all_nonzero_signal,25000.0,250000.0,1,zerodha_base,32,1,27.75168644863768,1.4205242720515656,0.0005682097088206263,0.14318884662279782,0,1,1,0
P312_pre_event_pressure_shift_continuation_H1800_all_nonzero_signal_N25000_C1_zerodha_base_CAP500000,pre_event_pressure_shift_continuation,1800,all_nonzero_signal,25000.0,500000.0,1,zerodha_base,32,1,27.75168644863768,1.4205242720515656,0.00028410485441031315,0.07159442331139891,0,1,1,0
P312_pre_event_pressure_shift_continuation_H1800_all_nonzero_signal_N25000_C2_zerodha_base_CAP100000,pre_event_pressure_shift_continuation,1800,all_nonzero_signal,25000.0,100000.0,2,zerodha_base,32,2,-47.198346862489814,-99.87914493181411,-0.0998791449318141,-25.169544522817155,0,0,1,0
P312_pre_event_pressure_shift_continuation_H1800_all_nonzero_signal_N25000_C2_zerodha_base_CAP250000,pre_event_pressure_shift_continuation,1800,all_nonzero_signal,25000.0,250000.0,2,zerodha_base,32,2,-47.198346862489814,-99.87914493181411,-0.039951657972725645,-10.067817809126863,0,0,1,0
P312_pre_event_pressure_shift_continuation_H1800_all_nonzero_signal_N25000_C2_zerodha_base_CAP500000,pre_event_pressure_shift_continuation,1800,all_nonzero_signal,25000.0,500000.0,2,zerodha_base,32,2,-47.198346862489814,-99.87914493181411,-0.019975828986362822,-5.0339089045634315,0,0,1,0
