trade_month,symbol,feature_value,filter_id,source_label,filter_flag,integration_action,may_open_replay
2026-02,BRITANNIA,788.571392,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-02,CIPLA,787.823104,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-02,DRREDDY,788.5536,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-02,GOLDBEES,786.936448,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-02,HCLTECH,800.601984,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-02,HDFCBANK,799.2864,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-02,HINDUNILVR,789.093888,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-02,ICICIBANK,798.38144,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-02,INFY,799.937408,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-02,ITBEES,786.97024,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-02,ITC,788.92096,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-02,JUNIORBEES,785.443968,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-02,KOTAKBANK,799.715456,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-02,LT,797.108096,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-02,M&M,795.458688,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-02,MARUTI,797.475968,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-02,NESTLEIND,790.346624,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-02,NIFTYBEES,784.11136,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-02,ONGC,798.219648,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-02,RELIANCE,797.60064,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-02,SBIN,799.445376,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-02,SUNPHARMA,789.426176,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-02,TCS,800.39744,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-02,TECHM,800.207616,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-02,ULTRACEMCO,795.74528,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-02,WIPRO,799.539072,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-03,ADANIPORTS,788.5696,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-03,AXISBANK,792.713216,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-03,BAJAJ-AUTO,788.521344,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-03,BANKBEES,781.603584,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,1,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-03,BHARTIARTL,787.554048,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-03,BPCL,791.33504,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-03,BRITANNIA,782.0032,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,1,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-03,CIPLA,782.162304,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,1,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-03,DRREDDY,782.589184,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,1,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-03,GOLDBEES,781.527168,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,1,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-03,HCLTECH,790.269312,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-03,HDFCBANK,790.001024,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-03,HINDUNILVR,782.985088,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,1,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-03,ICICIBANK,792.124544,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-03,INFY,789.50848,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-03,ITBEES,781.66848,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,1,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-03,ITC,782.622336,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,1,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-03,JUNIORBEES,780.035968,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,1,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-03,KOTAKBANK,789.795456,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-03,LT,787.824896,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-03,M&M,787.29536,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-03,MARUTI,786.333952,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-03,NESTLEIND,783.380992,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-03,NIFTYBEES,780.66688,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,1,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-03,ONGC,791.426176,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-03,RELIANCE,789.445504,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-03,SBIN,791.492352,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-03,SUNPHARMA,780.745856,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,1,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-03,TCS,790.014336,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-03,TECHM,791.807104,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-03,ULTRACEMCO,789.380224,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-03,WIPRO,791.28512,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-04,ADANIPORTS,979.55136,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-04,AXISBANK,983.138944,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-04,BAJAJ-AUTO,975.121024,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-04,BANKBEES,952.430592,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-04,BHARTIARTL,977.252992,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-04,BPCL,986.057472,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-04,BRITANNIA,959.381504,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-04,CIPLA,956.457856,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-04,DRREDDY,956.109056,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-04,GOLDBEES,950.97984,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-04,HCLTECH,985.361792,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-04,HDFCBANK,982.330112,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-04,HINDUNILVR,964.696576,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-04,ICICIBANK,985.021952,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-04,INFY,982.314112,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-04,ITBEES,950.266368,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-04,ITC,957.571072,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-04,JUNIORBEES,955.779456,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-04,KOTAKBANK,985.487744,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-04,LT,971.740544,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-04,M&M,975.206656,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-04,MARUTI,975.362944,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-04,NESTLEIND,961.954688,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-04,NIFTYBEES,954.093824,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-04,ONGC,983.994752,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-04,RELIANCE,986.139776,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-04,SBIN,985.535872,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-04,SUNPHARMA,955.300992,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-04,TCS,986.913536,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-04,TECHM,984.275712,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-04,ULTRACEMCO,968.60032,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-04,WIPRO,982.3072,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-05,ADANIPORTS,790.337792,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-05,AXISBANK,795.256448,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-05,BAJAJ-AUTO,791.717504,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-05,BANKBEES,781.080448,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,1,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-05,BHARTIARTL,793.018496,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-05,BPCL,794.082688,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-05,BRITANNIA,786.461568,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-05,CIPLA,784.717952,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-05,DRREDDY,781.898112,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,1,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-05,GOLDBEES,783.426688,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-05,HCLTECH,796.129664,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-05,HDFCBANK,795.712512,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-05,HINDUNILVR,786.954112,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-05,ICICIBANK,792.73408,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-05,INFY,796.575232,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-05,ITBEES,782.303872,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,1,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-05,ITC,785.842688,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-05,JUNIORBEES,784.062464,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-05,KOTAKBANK,794.733696,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-05,LT,790.210944,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-05,M&M,793.541376,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-05,MARUTI,790.699648,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-05,NESTLEIND,786.794624,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-05,NIFTYBEES,783.510656,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-05,ONGC,795.049728,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-05,RELIANCE,792.891904,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-05,SBIN,795.256704,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-05,SUNPHARMA,784.622336,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-05,TCS,794.592384,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-05,TECHM,798.668672,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-05,ULTRACEMCO,790.335488,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-05,WIPRO,796.68416,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-06,ADANIPORTS,612.555136,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,1,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-06,AXISBANK,611.777408,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,1,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-06,BAJAJ-AUTO,611.23776,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,1,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-06,BANKBEES,608.840704,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,1,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-06,BHARTIARTL,611.698304,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,1,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-06,BPCL,613.158784,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,1,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-06,BRITANNIA,609.935872,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,1,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-06,CIPLA,610.269184,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,1,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-06,DRREDDY,610.07936,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,1,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-06,GOLDBEES,608.524032,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,1,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-06,HCLTECH,612.96768,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,1,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-06,HDFCBANK,612.269568,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,1,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-06,HINDUNILVR,609.952384,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,1,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-06,ICICIBANK,612.793856,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,1,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-06,INFY,613.031168,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,1,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-06,ITBEES,609.809664,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,1,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-06,ITC,609.619072,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,1,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-06,JUNIORBEES,609.126784,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,1,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-06,KOTAKBANK,612.808704,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,1,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-06,LT,611.586944,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,1,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-06,M&M,612.206464,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,1,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-06,MARUTI,612.031488,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,1,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-06,NESTLEIND,610.159104,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,1,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-06,NIFTYBEES,608.475648,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,1,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-06,ONGC,613.412096,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,1,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-06,RELIANCE,612.110592,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,1,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-06,SBIN,612.666368,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,1,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-06,SUNPHARMA,610.26944,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,1,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-06,TCS,612.967808,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,1,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-06,TECHM,613.031552,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,1,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-06,ULTRACEMCO,611.825152,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,1,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-06,WIPRO,611.967616,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,1,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-07,ADANIPORTS,792.299904,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-07,AXISBANK,795.301888,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-07,BAJAJ-AUTO,792.743424,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-07,BANKBEES,779.919872,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,1,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-07,BHARTIARTL,792.077952,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-07,BPCL,793.936512,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-07,BRITANNIA,784.794496,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-07,CIPLA,783.888384,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-07,DRREDDY,785.204224,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-07,GOLDBEES,781.696896,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,1,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-07,HCLTECH,796.7776,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-07,HDFCBANK,795.444736,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-07,HINDUNILVR,785.811328,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-07,ICICIBANK,794.886144,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-07,INFY,795.684864,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-07,ITBEES,782.540288,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,1,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-07,ITC,785.809152,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-07,JUNIORBEES,785.490304,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-07,KOTAKBANK,796.301568,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-07,LT,792.413184,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-07,M&M,790.404096,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-07,MARUTI,792.127488,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-07,NESTLEIND,786.602752,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-07,NIFTYBEES,782.55488,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,1,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-07,ONGC,791.859968,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-07,RELIANCE,792.523264,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-07,SBIN,794.524032,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
