symbol,file,rows,row_groups,bytes,exact_schema_matches_first,schema_matches_first
ITC,part-074943_470113-033041.parquet,9,1,34728,False,True
ITC,part-074957_913637-033073.parquet,7,1,34600,False,True
ITC,part-075012_427280-033105.parquet,7,1,34622,False,True
ITC,part-075026_862943-033137.parquet,8,1,34583,False,True
ITC,part-075041_400293-033169.parquet,8,1,34650,False,True
ITC,part-075055_863988-033201.parquet,7,1,34485,False,True
ITC,part-075110_423618-033233.parquet,9,1,34734,False,True
ITC,part-075124_760059-033265.parquet,7,1,34656,False,True
ITC,part-075139_087991-033297.parquet,5,1,34406,False,True
ITC,part-075153_447984-033329.parquet,8,1,34614,False,True
ITC,part-075207_859856-033361.parquet,7,1,34540,False,True
ITC,part-075222_467378-033393.parquet,6,1,34607,False,True
ITC,part-075236_984794-033425.parquet,6,1,34555,False,True
ITC,part-075251_370408-033457.parquet,6,1,34551,False,True
ITC,part-075305_816835-033489.parquet,8,1,34551,False,True
ITC,part-075320_061791-033521.parquet,6,1,34569,False,True
ITC,part-075334_294500-033553.parquet,8,1,34604,False,True
ITC,part-075348_620331-033585.parquet,7,1,34695,False,True
ITC,part-075403_135143-033617.parquet,5,1,34530,False,True
ITC,part-075417_622930-033649.parquet,8,1,34619,False,True
ITC,part-075432_125731-033681.parquet,7,1,34481,False,True
ITC,part-075446_576355-033713.parquet,6,1,34558,False,True
ITC,part-075501_154459-033745.parquet,5,1,34645,False,True
ITC,part-075515_641596-033777.parquet,7,1,34538,False,True
ITC,part-075530_169487-033809.parquet,7,1,34556,False,True
ITC,part-075544_539015-033841.parquet,7,1,34725,False,True
ITC,part-075558_851990-033873.parquet,8,1,34649,False,True
ITC,part-075613_300899-033905.parquet,7,1,34631,False,True
ITC,part-075627_767893-033937.parquet,7,1,34502,False,True
ITC,part-075641_978404-033969.parquet,8,1,34636,False,True
ITC,part-075656_345259-034001.parquet,7,1,34746,False,True
ITC,part-075710_992351-034033.parquet,7,1,34484,False,True
ITC,part-075725_382342-034065.parquet,8,1,34501,False,True
ITC,part-075739_858473-034097.parquet,7,1,34477,False,True
ITC,part-075754_325900-034129.parquet,7,1,34585,False,True
ITC,part-075808_877220-034161.parquet,8,1,34558,False,True
ITC,part-075823_371138-034193.parquet,7,1,34531,False,True
ITC,part-075838_018039-034225.parquet,8,1,34522,False,True
ITC,part-075852_446478-034257.parquet,7,1,34549,False,True
ITC,part-075906_905859-034289.parquet,7,1,34502,False,True
ITC,part-075921_216595-034321.parquet,8,1,34546,False,True
ITC,part-075935_662258-034353.parquet,7,1,34697,False,True
ITC,part-075950_128803-034385.parquet,4,1,34329,False,True
ITC,part-080004_649422-034417.parquet,7,1,34494,False,True
ITC,part-080019_172228-034449.parquet,7,1,34486,False,True
ITC,part-080033_646066-034481.parquet,7,1,34744,False,True
ITC,part-080048_137905-034513.parquet,7,1,34599,False,True
ITC,part-080102_695918-034545.parquet,8,1,34586,False,True
ITC,part-080117_072857-034577.parquet,8,1,34602,False,True
ITC,part-080131_369439-034609.parquet,9,1,34674,False,True
ITC,part-080145_891259-034641.parquet,6,1,34492,False,True
ITC,part-080200_446602-034673.parquet,11,1,34682,False,True
ITC,part-080214_848530-034705.parquet,6,1,34522,False,True
ITC,part-080229_423448-034737.parquet,7,1,34518,False,True
ITC,part-080244_087842-034769.parquet,8,1,34659,False,True
ITC,part-080258_680025-034801.parquet,10,1,34840,False,True
ITC,part-080313_233387-034833.parquet,9,1,34572,False,True
ITC,part-080327_846814-034865.parquet,10,1,34701,False,True
ITC,part-080342_545496-034897.parquet,8,1,34557,False,True
ITC,part-080357_227412-034929.parquet,8,1,34534,False,True
ITC,part-080411_956608-034961.parquet,10,1,34692,False,True
ITC,part-080426_445733-034993.parquet,8,1,34590,False,True
ITC,part-080441_001130-035025.parquet,8,1,34552,False,True
ITC,part-080455_941132-035057.parquet,10,1,34698,False,True
ITC,part-080510_834226-035089.parquet,10,1,34722,False,True
ITC,part-080525_629315-035121.parquet,6,1,34759,False,True
ITC,part-080540_401708-035153.parquet,8,1,34834,False,True
ITC,part-080555_198542-035185.parquet,9,1,34856,False,True
ITC,part-080610_050920-035217.parquet,16,1,35242,False,True
ITC,part-080624_778624-035249.parquet,20,1,35406,False,True
ITC,part-080639_646896-035281.parquet,27,1,35696,False,True
ITC,part-080654_661334-035313.parquet,26,1,35631,False,True
ITC,part-080709_595453-035345.parquet,21,1,35206,False,True
ITC,part-080724_505268-035377.parquet,6,1,34603,False,True
ITC,part-080739_306769-035409.parquet,8,1,34585,False,True
ITC,part-080753_949006-035441.parquet,9,1,34795,False,True
ITC,part-080808_828163-035473.parquet,9,1,34898,False,True
ITC,part-080823_867942-035505.parquet,9,1,34742,False,True
ITC,part-080838_385104-035537.parquet,8,1,34694,False,True
ITC,part-080853_280841-035569.parquet,8,1,34698,False,True
ITC,part-080908_025715-035601.parquet,7,1,34515,False,True
ITC,part-080922_841392-035633.parquet,12,1,34923,False,True
ITC,part-080937_408908-035665.parquet,9,1,34637,False,True
ITC,part-080952_017753-035697.parquet,10,1,34674,False,True
ITC,part-081006_854916-035729.parquet,8,1,34628,False,True
ITC,part-081021_472638-035761.parquet,7,1,34597,False,True
ITC,part-081036_258556-035793.parquet,8,1,34673,False,True
ITC,part-081051_148450-035825.parquet,9,1,34798,False,True
ITC,part-081105_892594-035857.parquet,9,1,34660,False,True
ITC,part-081120_444404-035889.parquet,7,1,34635,False,True
ITC,part-081135_111888-035921.parquet,9,1,34689,False,True
ITC,part-081149_535363-035953.parquet,10,1,34663,False,True
ITC,part-081203_967602-035985.parquet,10,1,34783,False,True
ITC,part-081218_545782-036017.parquet,9,1,34643,False,True
ITC,part-081232_829661-036049.parquet,9,1,34639,False,True
ITC,part-081247_411149-036081.parquet,9,1,34577,False,True
ITC,part-081302_129230-036113.parquet,11,1,34932,False,True
ITC,part-081316_304187-036145.parquet,7,1,34647,False,True
ITC,part-081330_769379-036177.parquet,7,1,34477,False,True
ITC,part-081345_541263-036209.parquet,6,1,34473,False,True
ITC,part-081400_155741-036241.parquet,8,1,34643,False,True
ITC,part-081414_840780-036273.parquet,7,1,34559,False,True
ITC,part-081429_343800-036305.parquet,10,1,34676,False,True
ITC,part-081443_766856-036337.parquet,8,1,34561,False,True
ITC,part-081458_149380-036369.parquet,7,1,34629,False,True
ITC,part-081512_315533-036401.parquet,10,1,34690,False,True
ITC,part-081526_515621-036433.parquet,7,1,34475,False,True
ITC,part-081541_018843-036465.parquet,10,1,34595,False,True
ITC,part-081555_283709-036497.parquet,8,1,34662,False,True
ITC,part-081609_706837-036529.parquet,7,1,34500,False,True
ITC,part-081624_075624-036561.parquet,9,1,34565,False,True
ITC,part-081638_351475-036593.parquet,10,1,34605,False,True
ITC,part-081653_007050-036625.parquet,11,1,34894,False,True
ITC,part-081707_673238-036657.parquet,10,1,34727,False,True
ITC,part-081722_102948-036689.parquet,10,1,34656,False,True
ITC,part-081736_242992-036721.parquet,9,1,34611,False,True
ITC,part-081750_321603-036753.parquet,10,1,34673,False,True
ITC,part-081804_575322-036785.parquet,10,1,34761,False,True
ITC,part-081818_966881-036817.parquet,10,1,34801,False,True
ITC,part-081833_411182-036849.parquet,9,1,34726,False,True
ITC,part-081847_703501-036881.parquet,10,1,34669,False,True
ITC,part-081902_015561-036913.parquet,9,1,34823,False,True
ITC,part-081916_449676-036945.parquet,8,1,34790,False,True
ITC,part-081930_824561-036977.parquet,10,1,34706,False,True
ITC,part-081945_275583-037009.parquet,9,1,34652,False,True
ITC,part-081959_637809-037041.parquet,10,1,34728,False,True
ITC,part-082014_154574-037073.parquet,9,1,34551,False,True
ITC,part-082028_683177-037105.parquet,10,1,34780,False,True
ITC,part-082043_048164-037137.parquet,10,1,34793,False,True
ITC,part-082057_671766-037169.parquet,9,1,34704,False,True
ITC,part-082112_099934-037201.parquet,9,1,34741,False,True
ITC,part-082126_602383-037233.parquet,10,1,34596,False,True
ITC,part-082140_912245-037265.parquet,11,1,34658,False,True
ITC,part-082155_304310-037297.parquet,9,1,34702,False,True
ITC,part-082209_661593-037329.parquet,10,1,34647,False,True
ITC,part-082224_193115-037361.parquet,9,1,34518,False,True
ITC,part-082238_636653-037393.parquet,9,1,34663,False,True
ITC,part-082253_188087-037425.parquet,11,1,34756,False,True
ITC,part-082307_487170-037457.parquet,9,1,34705,False,True
ITC,part-082322_145821-037489.parquet,8,1,34511,False,True
ITC,part-082336_604804-037521.parquet,8,1,34493,False,True
ITC,part-082351_125402-037553.parquet,9,1,34495,False,True
ITC,part-082405_708705-037585.parquet,7,1,34453,False,True
ITC,part-082420_004601-037617.parquet,9,1,34613,False,True
ITC,part-082434_366165-037649.parquet,10,1,34668,False,True
ITC,part-082449_022673-037681.parquet,10,1,34630,False,True
ITC,part-082503_622020-037713.parquet,9,1,34619,False,True
ITC,part-082517_753729-037745.parquet,9,1,34624,False,True
ITC,part-082532_132689-037777.parquet,9,1,34611,False,True
ITC,part-082546_149118-037809.parquet,8,1,34590,False,True
ITC,part-082600_321828-037841.parquet,8,1,34575,False,True
ITC,part-082614_497777-037873.parquet,9,1,34742,False,True
ITC,part-082628_749661-037905.parquet,8,1,34667,False,True
ITC,part-082643_090588-037937.parquet,10,1,34723,False,True
ITC,part-082657_352625-037969.parquet,10,1,34699,False,True
ITC,part-082711_463543-038001.parquet,8,1,34535,False,True
ITC,part-082725_604984-038033.parquet,9,1,34646,False,True
ITC,part-082739_672863-038065.parquet,7,1,34526,False,True
ITC,part-082753_999099-038097.parquet,9,1,34644,False,True
ITC,part-082808_324777-038129.parquet,9,1,34692,False,True
ITC,part-082822_726114-038161.parquet,9,1,34729,False,True
ITC,part-082837_097118-038193.parquet,9,1,34685,False,True
ITC,part-082851_542077-038225.parquet,8,1,34592,False,True
ITC,part-082905_714393-038257.parquet,10,1,34806,False,True
ITC,part-082920_033374-038289.parquet,9,1,34758,False,True
ITC,part-082934_415758-038321.parquet,5,1,34444,False,True
ITC,part-082948_781426-038353.parquet,7,1,34734,False,True
ITC,part-083003_103748-038385.parquet,8,1,34634,False,True
ITC,part-083017_472221-038417.parquet,7,1,34584,False,True
ITC,part-083031_819097-038449.parquet,10,1,34752,False,True
ITC,part-083046_065769-038481.parquet,10,1,34691,False,True
ITC,part-083100_601763-038513.parquet,10,1,34710,False,True
ITC,part-083115_115195-038545.parquet,8,1,34547,False,True
ITC,part-083129_317913-038577.parquet,10,1,34623,False,True
ITC,part-083143_703596-038609.parquet,9,1,34555,False,True
ITC,part-083157_957011-038641.parquet,6,1,34552,False,True
ITC,part-083211_999522-038673.parquet,7,1,34577,False,True
ITC,part-083226_204512-038705.parquet,8,1,34649,False,True
ITC,part-083240_784100-038737.parquet,10,1,34703,False,True
ITC,part-083254_980759-038769.parquet,8,1,34565,False,True
ITC,part-083309_348104-038801.parquet,9,1,34633,False,True
ITC,part-083323_737710-038833.parquet,8,1,34573,False,True
ITC,part-083338_042325-038865.parquet,10,1,34627,False,True
ITC,part-083352_344657-038897.parquet,8,1,34480,False,True
ITC,part-083406_526334-038929.parquet,9,1,34652,False,True
ITC,part-083420_725167-038961.parquet,8,1,34522,False,True
ITC,part-083434_977428-038993.parquet,9,1,34695,False,True
ITC,part-083449_277118-039025.parquet,9,1,34600,False,True
ITC,part-083503_663912-039057.parquet,9,1,34517,False,True
ITC,part-083518_082506-039089.parquet,9,1,34713,False,True
ITC,part-083532_254947-039121.parquet,9,1,34611,False,True
ITC,part-083546_551936-039153.parquet,9,1,34633,False,True
ITC,part-083600_794940-039185.parquet,8,1,34551,False,True
ITC,part-083615_245625-039217.parquet,9,1,34741,False,True
ITC,part-083629_595672-039249.parquet,10,1,34716,False,True
ITC,part-083643_814523-039281.parquet,9,1,34641,False,True
ITC,part-083658_353503-039313.parquet,9,1,34608,False,True
ITC,part-083712_503932-039345.parquet,10,1,34780,False,True
ITC,part-083726_820796-039377.parquet,10,1,34756,False,True
ITC,part-083741_403918-039409.parquet,10,1,34745,False,True
ITC,part-083755_755696-039441.parquet,9,1,34650,False,True
ITC,part-083810_131595-039473.parquet,9,1,34785,False,True
ITC,part-083824_562305-039505.parquet,8,1,34696,False,True
ITC,part-083839_079104-039537.parquet,6,1,34595,False,True
ITC,part-083853_360406-039569.parquet,6,1,34425,False,True
ITC,part-083907_799288-039601.parquet,7,1,34493,False,True
ITC,part-083922_390761-039633.parquet,7,1,34537,False,True
ITC,part-083936_882949-039665.parquet,9,1,34632,False,True
ITC,part-083951_478908-039697.parquet,7,1,34551,False,True
ITC,part-084005_976621-039729.parquet,11,1,34713,False,True
ITC,part-084020_419096-039761.parquet,8,1,34621,False,True
ITC,part-084034_861023-039793.parquet,8,1,34677,False,True
ITC,part-084049_396551-039825.parquet,6,1,34633,False,True
ITC,part-084103_854422-039857.parquet,7,1,34502,False,True
ITC,part-084118_274962-039889.parquet,7,1,34575,False,True
ITC,part-084132_912714-039921.parquet,7,1,34568,False,True
ITC,part-084147_453057-039953.parquet,9,1,34755,False,True
ITC,part-084202_225429-039985.parquet,7,1,34455,False,True
ITC,part-084216_649884-040017.parquet,9,1,34721,False,True
ITC,part-084231_191756-040049.parquet,9,1,34645,False,True
ITC,part-084245_642222-040081.parquet,11,1,34666,False,True
ITC,part-084300_239143-040113.parquet,10,1,34852,False,True
ITC,part-084314_922103-040145.parquet,10,1,34776,False,True
ITC,part-084329_308818-040177.parquet,11,1,34771,False,True
ITC,part-084343_784529-040209.parquet,9,1,34783,False,True
ITC,part-084358_023689-040241.parquet,7,1,34515,False,True
ITC,part-084412_324664-040273.parquet,7,1,34577,False,True
ITC,part-084427_015746-040305.parquet,7,1,34630,False,True
ITC,part-084441_601172-040337.parquet,7,1,34568,False,True
ITC,part-084456_197224-040369.parquet,9,1,34785,False,True
ITC,part-084510_705224-040401.parquet,8,1,34633,False,True
ITC,part-084525_154486-040433.parquet,8,1,34614,False,True
ITC,part-084539_559081-040465.parquet,10,1,34854,False,True
ITC,part-084554_035051-040497.parquet,6,1,34546,False,True
ITC,part-084608_557664-040529.parquet,6,1,34584,False,True
ITC,part-084623_633473-040561.parquet,9,1,34752,False,True
ITC,part-084638_090658-040593.parquet,7,1,34610,False,True
ITC,part-084652_638653-040625.parquet,8,1,34614,False,True
ITC,part-084706_997145-040657.parquet,5,1,34430,False,True
ITC,part-084721_309417-040689.parquet,7,1,34513,False,True
ITC,part-084735_775492-040721.parquet,8,1,34597,False,True
ITC,part-084750_337794-040753.parquet,7,1,34652,False,True
ITC,part-084804_992620-040785.parquet,7,1,34477,False,True
ITC,part-084819_358198-040817.parquet,7,1,34599,False,True
ITC,part-084833_621685-040849.parquet,8,1,34677,False,True
ITC,part-084848_136994-040881.parquet,8,1,34660,False,True
ITC,part-084902_701653-040913.parquet,6,1,34683,False,True
ITC,part-084917_067590-040945.parquet,8,1,34649,False,True
ITC,part-084931_297106-040977.parquet,7,1,34472,False,True
ITC,part-084945_616552-041009.parquet,8,1,34493,False,True
ITC,part-084959_880444-041041.parquet,7,1,34537,False,True
ITC,part-085014_550873-041073.parquet,7,1,34534,False,True
ITC,part-085028_987977-041105.parquet,8,1,34663,False,True
ITC,part-085043_822202-041137.parquet,6,1,34523,False,True
ITC,part-085058_449607-041169.parquet,7,1,34519,False,True
ITC,part-085112_893119-041201.parquet,7,1,34496,False,True
ITC,part-085127_389900-041233.parquet,9,1,34562,False,True
ITC,part-085142_183867-041265.parquet,8,1,34597,False,True
ITC,part-085156_716312-041297.parquet,8,1,34536,False,True
ITC,part-085211_309833-041329.parquet,6,1,34458,False,True
ITC,part-085226_091464-041361.parquet,7,1,34496,False,True
ITC,part-085240_927742-041393.parquet,8,1,34630,False,True
ITC,part-085255_457840-041425.parquet,8,1,34582,False,True
ITC,part-085310_226941-041457.parquet,8,1,34662,False,True
ITC,part-085324_906929-041489.parquet,7,1,34499,False,True
ITC,part-085339_523384-041521.parquet,8,1,34521,False,True
ITC,part-085354_150578-041553.parquet,7,1,34570,False,True
ITC,part-085408_636259-041585.parquet,7,1,34600,False,True
ITC,part-085423_316434-041617.parquet,6,1,34570,False,True
ITC,part-085437_827200-041649.parquet,7,1,34687,False,True
ITC,part-085452_460951-041681.parquet,7,1,34470,False,True
ITC,part-085507_384774-041713.parquet,8,1,34522,False,True
ITC,part-085522_019978-041745.parquet,7,1,34510,False,True
ITC,part-085536_842611-041777.parquet,8,1,34569,False,True
ITC,part-085551_471742-041809.parquet,6,1,34526,False,True
ITC,part-085606_215434-041841.parquet,5,1,34637,False,True
ITC,part-085621_147816-041873.parquet,7,1,34698,False,True
ITC,part-085636_291584-041905.parquet,8,1,34572,False,True
ITC,part-085651_357747-041937.parquet,8,1,34662,False,True
ITC,part-085706_853114-041969.parquet,8,1,34602,False,True
ITC,part-085722_034118-042001.parquet,6,1,34540,False,True
ITC,part-085736_970435-042033.parquet,8,1,34580,False,True
ITC,part-085751_853271-042065.parquet,7,1,34556,False,True
ITC,part-085806_543310-042097.parquet,5,1,34526,False,True
ITC,part-085821_166783-042129.parquet,6,1,34556,False,True
ITC,part-085835_820528-042161.parquet,5,1,34451,False,True
ITC,part-085850_391218-042193.parquet,6,1,34544,False,True
ITC,part-085905_064992-042225.parquet,7,1,34674,False,True
ITC,part-085920_021927-042257.parquet,6,1,34481,False,True
ITC,part-085935_133731-042289.parquet,6,1,34556,False,True
ITC,part-085949_718882-042321.parquet,7,1,34568,False,True
ITC,part-090004_207962-042353.parquet,8,1,34591,False,True
ITC,part-090019_075634-042385.parquet,6,1,34481,False,True
ITC,part-090033_873779-042417.parquet,7,1,34455,False,True
ITC,part-090048_897917-042449.parquet,8,1,34524,False,True
ITC,part-090103_723156-042481.parquet,8,1,34574,False,True
ITC,part-090118_309387-042513.parquet,8,1,34574,False,True
ITC,part-090132_798308-042545.parquet,7,1,34532,False,True
ITC,part-090147_470344-042577.parquet,6,1,34474,False,True
ITC,part-090202_312852-042609.parquet,8,1,34668,False,True
ITC,part-090217_048813-042641.parquet,7,1,34475,False,True
ITC,part-090231_813844-042673.parquet,6,1,34467,False,True
ITC,part-090246_501149-042705.parquet,6,1,34604,False,True
ITC,part-090301_017568-042737.parquet,8,1,34545,False,True
ITC,part-090315_655787-042769.parquet,8,1,34643,False,True
ITC,part-090330_218584-042801.parquet,9,1,34687,False,True
ITC,part-090345_004700-042833.parquet,7,1,34479,False,True
ITC,part-090359_836146-042865.parquet,7,1,34575,False,True
ITC,part-090414_865141-042897.parquet,7,1,34666,False,True
ITC,part-090429_521618-042929.parquet,8,1,34705,False,True
ITC,part-090444_467386-042961.parquet,7,1,34579,False,True
ITC,part-090459_400766-042993.parquet,7,1,34557,False,True
ITC,part-090514_023067-043025.parquet,6,1,34534,False,True
ITC,part-090528_686127-043057.parquet,5,1,34594,False,True
ITC,part-090543_219236-043089.parquet,8,1,34559,False,True
ITC,part-090557_724726-043121.parquet,6,1,34473,False,True
ITC,part-090612_305960-043153.parquet,8,1,34551,False,True
ITC,part-090627_217074-043185.parquet,7,1,34566,False,True
ITC,part-090642_719999-043217.parquet,4,1,34417,False,True
ITC,part-090657_411176-043249.parquet,9,1,34701,False,True
ITC,part-090712_192770-043281.parquet,5,1,34508,False,True
ITC,part-090727_208448-043313.parquet,6,1,34481,False,True
ITC,part-090741_833921-043345.parquet,7,1,34576,False,True
ITC,part-090756_365289-043377.parquet,7,1,34571,False,True
ITC,part-090810_935065-043409.parquet,6,1,34492,False,True
ITC,part-090825_612234-043441.parquet,5,1,34448,False,True
ITC,part-090840_316572-043473.parquet,8,1,34466,False,True
ITC,part-090854_901112-043505.parquet,6,1,34571,False,True
ITC,part-090909_425918-043537.parquet,8,1,34590,False,True
ITC,part-090924_494501-043569.parquet,8,1,34586,False,True
ITC,part-090939_445982-043601.parquet,6,1,34719,False,True
ITC,part-090954_436431-043633.parquet,8,1,34789,False,True
ITC,part-091009_376344-043665.parquet,8,1,34596,False,True
ITC,part-091024_318327-043697.parquet,8,1,34604,False,True
ITC,part-091038_973431-043729.parquet,6,1,34547,False,True
ITC,part-091054_014678-043761.parquet,7,1,34583,False,True
ITC,part-091108_881409-043793.parquet,7,1,34491,False,True
ITC,part-091123_820881-043825.parquet,7,1,34426,False,True
ITC,part-091138_658267-043857.parquet,8,1,34535,False,True
ITC,part-091153_394411-043889.parquet,7,1,34487,False,True
ITC,part-091208_506920-043921.parquet,8,1,34654,False,True
ITC,part-091223_374440-043953.parquet,8,1,34569,False,True
ITC,part-091238_239323-043985.parquet,7,1,34475,False,True
ITC,part-091252_978632-044017.parquet,7,1,34458,False,True
ITC,part-091307_812381-044049.parquet,10,1,34654,False,True
ITC,part-091322_941281-044081.parquet,7,1,34495,False,True
ITC,part-091337_524633-044113.parquet,7,1,34560,False,True
ITC,part-091352_010162-044145.parquet,7,1,34705,False,True
ITC,part-091406_549511-044177.parquet,13,1,34924,False,True
ITC,part-091421_153369-044209.parquet,30,1,35907,False,True
ITC,part-091435_714783-044241.parquet,18,1,35162,False,True
ITC,part-091450_157358-044273.parquet,15,1,35168,False,True
ITC,part-091504_724989-044305.parquet,17,1,35375,False,True
ITC,part-091519_377322-044337.parquet,7,1,34554,False,True
ITC,part-091534_279752-044369.parquet,8,1,34610,False,True
ITC,part-091549_010117-044401.parquet,6,1,34563,False,True
ITC,part-091603_731976-044433.parquet,5,1,34591,False,True
ITC,part-091618_561954-044465.parquet,6,1,34521,False,True
ITC,part-091633_245026-044497.parquet,7,1,34806,False,True
ITC,part-091647_940906-044529.parquet,7,1,34686,False,True
ITC,part-091702_562046-044561.parquet,6,1,34572,False,True
ITC,part-091717_197698-044593.parquet,5,1,34422,False,True
ITC,part-091732_029370-044625.parquet,7,1,34526,False,True
ITC,part-091746_863096-044657.parquet,7,1,34542,False,True
ITC,part-091801_811599-044689.parquet,5,1,34544,False,True
ITC,part-091816_500841-044721.parquet,6,1,34504,False,True
ITC,part-091831_301631-044753.parquet,6,1,34482,False,True
ITC,part-091846_007791-044785.parquet,7,1,34500,False,True
ITC,part-091900_377920-044817.parquet,6,1,34543,False,True
ITC,part-091914_829013-044849.parquet,5,1,34466,False,True
ITC,part-091929_352755-044881.parquet,9,1,34685,False,True
ITC,part-091943_884892-044913.parquet,6,1,34450,False,True
ITC,part-091958_532120-044945.parquet,7,1,34559,False,True
ITC,part-092012_916122-044977.parquet,6,1,34552,False,True
ITC,part-092027_333610-045009.parquet,6,1,34581,False,True
ITC,part-092041_836582-045041.parquet,5,1,34327,False,True
ITC,part-092056_433928-045073.parquet,6,1,34429,False,True
ITC,part-092110_943214-045105.parquet,6,1,34448,False,True
ITC,part-092125_500581-045137.parquet,5,1,34400,False,True
ITC,part-092140_111070-045169.parquet,7,1,34396,False,True
ITC,part-092154_792406-045201.parquet,6,1,34454,False,True
ITC,part-092209_602575-045233.parquet,7,1,34545,False,True
ITC,part-092224_262228-045265.parquet,5,1,34474,False,True
ITC,part-092239_346049-045297.parquet,7,1,34436,False,True
ITC,part-092254_075057-045329.parquet,8,1,34617,False,True
ITC,part-092308_694176-045361.parquet,7,1,34518,False,True
ITC,part-092323_032724-045393.parquet,5,1,34475,False,True
ITC,part-092337_729569-045425.parquet,7,1,34554,False,True
ITC,part-092352_436891-045457.parquet,8,1,34574,False,True
ITC,part-092407_325340-045489.parquet,6,1,34481,False,True
ITC,part-092422_279136-045521.parquet,7,1,34420,False,True
ITC,part-092437_062783-045553.parquet,7,1,34469,False,True
ITC,part-092451_780727-045585.parquet,5,1,34500,False,True
ITC,part-092506_368754-045617.parquet,6,1,34490,False,True
ITC,part-092521_032421-045649.parquet,7,1,34514,False,True
ITC,part-092535_605114-045681.parquet,6,1,34473,False,True
ITC,part-092550_384952-045713.parquet,6,1,34489,False,True
ITC,part-092605_009018-045745.parquet,5,1,34452,False,True
ITC,part-092619_747415-045777.parquet,6,1,34472,False,True
ITC,part-092634_379456-045809.parquet,7,1,34594,False,True
ITC,part-092648_950942-045841.parquet,6,1,34438,False,True
ITC,part-092703_934370-045873.parquet,6,1,34479,False,True
ITC,part-092718_516966-045905.parquet,5,1,34494,False,True
ITC,part-092733_342202-045937.parquet,7,1,34494,False,True
ITC,part-092747_953754-045969.parquet,4,1,34308,False,True
ITC,part-092802_596916-046001.parquet,6,1,34575,False,True
ITC,part-092817_402185-046033.parquet,6,1,34591,False,True
ITC,part-092832_068065-046065.parquet,6,1,34563,False,True
ITC,part-092846_563242-046097.parquet,6,1,34549,False,True
ITC,part-092901_049728-046129.parquet,6,1,34436,False,True
ITC,part-092915_641835-046161.parquet,6,1,34511,False,True
ITC,part-092930_102101-046193.parquet,5,1,34480,False,True
ITC,part-092944_876947-046225.parquet,5,1,34354,False,True
ITC,part-092959_410986-046257.parquet,6,1,34608,False,True
ITC,part-093013_965177-046289.parquet,16,1,35785,False,True
ITC,part-093028_458666-046321.parquet,25,1,35996,False,True
ITC,part-093043_028104-046353.parquet,26,1,35932,False,True
ITC,part-093057_585941-046385.parquet,29,1,35684,False,True
ITC,part-093112_199567-046417.parquet,12,1,34826,False,True
ITC,part-093126_966034-046449.parquet,5,1,34463,False,True
ITC,part-093141_793279-046481.parquet,5,1,34605,False,True
ITC,part-093156_483230-046513.parquet,3,1,34425,False,True
ITC,part-093211_235250-046545.parquet,4,1,34567,False,True
ITC,part-093225_938811-046577.parquet,5,1,34562,False,True
ITC,part-093240_543293-046609.parquet,5,1,34537,False,True
ITC,part-093255_193426-046641.parquet,5,1,34471,False,True
ITC,part-093309_714906-046673.parquet,5,1,34537,False,True
ITC,part-093324_496506-046705.parquet,5,1,34565,False,True
ITC,part-093339_321282-046737.parquet,4,1,34386,False,True
ITC,part-093353_897116-046769.parquet,6,1,34692,False,True
ITC,part-093408_769902-046801.parquet,4,1,34481,False,True
ITC,part-093423_538565-046833.parquet,4,1,34309,False,True
ITC,part-093438_310555-046865.parquet,5,1,34572,False,True
ITC,part-093453_071554-046897.parquet,5,1,34492,False,True
ITC,part-093508_134966-046929.parquet,5,1,34492,False,True
ITC,part-093523_077249-046961.parquet,5,1,34446,False,True
ITC,part-093537_883197-046993.parquet,5,1,34435,False,True
ITC,part-093552_549522-047025.parquet,5,1,34461,False,True
ITC,part-093607_448268-047057.parquet,5,1,34539,False,True
ITC,part-093622_129514-047089.parquet,5,1,34504,False,True
ITC,part-093636_832668-047121.parquet,5,1,34494,False,True
ITC,part-093651_583532-047153.parquet,5,1,34481,False,True
ITC,part-093706_413265-047185.parquet,5,1,34496,False,True
ITC,part-093721_643658-047217.parquet,5,1,34491,False,True
ITC,part-093736_361876-047249.parquet,4,1,34464,False,True
ITC,part-093751_454247-047281.parquet,5,1,34450,False,True
ITC,part-093806_324773-047313.parquet,5,1,34457,False,True
ITC,part-093821_398955-047345.parquet,5,1,34490,False,True
ITC,part-093836_616129-047377.parquet,5,1,34487,False,True
ITC,part-093851_405917-047409.parquet,4,1,34438,False,True
ITC,part-093906_439538-047441.parquet,4,1,34354,False,True
ITC,part-093921_717326-047473.parquet,6,1,34525,False,True
ITC,part-093936_895466-047505.parquet,4,1,34558,False,True
ITC,part-093951_893362-047537.parquet,5,1,34489,False,True
ITC,part-094006_969974-047569.parquet,4,1,34396,False,True
ITC,part-094021_963072-047601.parquet,4,1,34396,False,True
ITC,part-094036_894147-047633.parquet,4,1,34380,False,True
ITC,part-094051_912006-047665.parquet,6,1,34653,False,True
ITC,part-094106_910071-047697.parquet,11,1,34849,False,True
ITC,part-094121_951110-047729.parquet,28,1,35850,False,True
ITC,part-094136_907189-047761.parquet,28,1,35989,False,True
ITC,part-094151_858221-047793.parquet,23,1,35817,False,True
ITC,part-094206_653170-047825.parquet,19,1,35493,False,True
ITC,part-094221_581134-047857.parquet,3,1,34464,False,True
ITC,part-094236_357773-047889.parquet,4,1,34506,False,True
