candidate_id,feature,uses_full_top_five_depth,uses_depth_beyond_l1,sign_mode,horizon,threshold_quantile,threshold_abs_value,spread_cap_quantile,spread_cap_bps,churn_floor_quantile,churn_floor,symbols,trade_dates,cost100_trade_rows,cost100_net_pnl_inr,cost100_gross_pnl_inr,cost100_cost_inr,cost100_win_rate,cost100_profit_factor,cost100_avg_net_pnl_per_trade,cost100_max_drawdown_inr,cost150_trade_rows,cost150_net_pnl_inr,cost150_gross_pnl_inr,cost150_cost_inr,cost150_win_rate,cost150_profit_factor,cost150_avg_net_pnl_per_trade,cost150_max_drawdown_inr,cost200_trade_rows,cost200_net_pnl_inr,cost200_gross_pnl_inr,cost200_cost_inr,cost200_win_rate,cost200_profit_factor,cost200_avg_net_pnl_per_trade,cost200_max_drawdown_inr,random_side_net_pnl_inr,random_side_beat,survivor_candidate
P256_AVG_DEPTH_SLOPE_BID_REVERSE_H10_TQ0p8_SPQ0p5_CQ0p75,avg_depth_slope_bid,1,1,reverse,10,0.8,241.75,0.5,2.6725913756795983,0.75,80028.5,12,1,101,-12601.087193274481,-2275.1600880658084,10325.927105208673,0.12871287128712872,0.0640478294968577,-124.7632395373711,-12533.852228194908,101,-17764.050745878816,-2275.1600880658084,15488.890657813008,0.04950495049504951,0.022583541726297406,-175.8816905532556,-17649.767028584738,101,-22927.014298483147,-2275.1600880658084,20651.854210417347,0.019801980198019802,0.010327889496150376,-227.00014156914008,-22765.68182897458,-9616.519136749852,0,0
P256_AVG_DEPTH_BEYOND_L1_QTY_IMBALANCE_FOLLOW_H3_TQ0p7_SPQ0p75_CQ0p75,avg_depth_beyond_l1_qty_imbalance,1,1,follow,3,0.7,0.2908250802862845,0.75,3.4284694119258963,0.75,80028.5,13,1,117,-10621.15055840473,1685.2262717104272,12306.376830115158,0.11965811965811966,0.06690812865871439,-90.77906460174982,-10500.436473108797,117,-16774.33897346231,1685.2262717104272,18459.565245172736,0.042735042735042736,0.017200922715702255,-143.37041857660094,-16598.30465620988,117,-22927.52738851989,1685.2262717104272,24612.753660230315,0.03418803418803419,0.0017644905375645702,-195.96177255145207,-22696.172839310955,-11589.41379103246,1,0
P256_DEPTH_REPLENISHMENT_PRESSURE_REVERSE_H10_TQ0p9_SPQ0p9_CQ0p75,depth_replenishment_pressure,1,1,reverse,10,0.9,16804.0,0.9,4.157489561967698,0.75,80028.5,12,1,100,-12344.749534210241,-1703.865891705003,10640.883642505238,0.23,0.15031263201063433,-123.44749534210241,-12045.615027795602,100,-17665.191355462863,-1703.865891705003,15961.325463757858,0.11,0.0691672381879659,-176.65191355462863,-16880.95849580695,100,-22985.633176715477,-1703.865891705003,21281.767285010475,0.07,0.03360718892141377,-229.85633176715476,-22041.125206197183,-11444.194062202794,0,0
P256_AVG_LEVEL_WEIGHTED_DEPTH_IMBALANCE_REVERSE_H3_TQ0p8_SPQ0p9_CQ0p75,avg_level_weighted_depth_imbalance,1,1,reverse,3,0.8,0.3822176352197379,0.9,4.157489561967698,0.75,80028.5,15,1,101,-12150.694841174412,-1313.8090946198556,10836.885746554555,0.07920792079207921,0.017393426208668822,-120.30390931855854,-12023.619842124881,101,-17569.137714451692,-1313.8090946198556,16255.328619831831,0.009900990099009901,0.0020367234659347255,-173.95185855892765,-17381.463133481397,101,-22987.580587728964,-1313.8090946198556,21673.77149310911,0.0,0.0,-227.59980779929668,-22739.306424837905,-10753.854094634935,0,0
P256_AVG_DEPTH_BEYOND_L1_QTY_IMBALANCE_REVERSE_H3_TQ0p8_SPQ0p9_CQ0p75,avg_depth_beyond_l1_qty_imbalance,1,1,reverse,3,0.8,0.3551181697085512,0.9,4.157489561967698,0.75,80028.5,14,1,99,-12378.907563482413,-1755.8754642970298,10623.03209918538,0.09090909090909091,0.017350096209265118,-125.03947033820619,-12251.83256443288,99,-17690.423613075105,-1755.8754642970298,15934.54814877807,0.010101010101010102,0.002022787894897259,-178.69114760681924,-17502.749032104806,99,-23001.93966266779,-1755.8754642970298,21246.06419837076,0.0,0.0,-232.34282487543223,-22753.665499776725,-10164.060744328895,0,0
P256_AVG_LEVEL_WEIGHTED_DEPTH_IMBALANCE_FOLLOW_H6_TQ0p8_SPQ0p75_CQ0p5,avg_level_weighted_depth_imbalance,1,1,follow,6,0.8,0.3822176352197379,0.75,3.4284694119258963,0.5,29584.5,15,1,138,-8610.940883258678,5813.080668098681,14424.021551357358,0.21739130434782608,0.31534397756120724,-62.39812234245419,-8395.640694090804,138,-15822.951658937358,5813.080668098681,21636.03232703604,0.18115942028985507,0.13783287380658998,-114.65906999229969,-15556.83677985362,138,-23034.962434616034,5813.080668098681,28848.043102714717,0.11594202898550725,0.06037740693299236,-166.92001764214518,-22718.032865616446,-15288.135270742876,1,0
P256_AVG_DEPTH_CONVEXITY_BID_REVERSE_H6_TQ0p8_SPQ0p5_CQ0p75,avg_depth_convexity_bid,1,1,reverse,6,0.8,880.45,0.5,2.6725913756795983,0.75,80028.5,12,1,117,-11225.161425059354,677.3450728842727,11902.506497943623,0.17094017094017094,0.10775886623884735,-95.94155064153294,-11091.371731541012,117,-17176.414674031163,677.3450728842727,17853.75974691544,0.07692307692307693,0.03781068142825273,-146.80696302590738,-16989.997863506083,117,-23127.667923002977,677.3450728842727,23805.012995887246,0.06837606837606838,0.009807819124392336,-197.67237541028186,-22888.623995471142,-11782.956904451208,1,0
P256_AVG_DEPTH_SLOPE_BID_REVERSE_H6_TQ0p9_SPQ0p75_CQ0p5,avg_depth_slope_bid,1,1,reverse,6,0.9,514.7249999999999,0.75,3.4284694119258963,0.5,29584.5,11,1,101,-12583.399961938549,-2025.8070415669288,10557.592920371617,0.13861386138613863,0.07951410429959485,-124.58811843503513,-12089.741310347237,101,-17862.196422124354,-2025.8070415669288,15836.389380557423,0.06930693069306931,0.03422323410533733,-176.8534299220233,-17111.710525747167,101,-23140.99288231016,-2025.8070415669288,21115.185840743234,0.0594059405940594,0.011951991491778157,-229.1187414090115,-22332.29412653951,-12441.696068994312,0,0
P256_DEPTH_REPLENISHMENT_PRESSURE_REVERSE_H6_TQ0p9_SPQ0p75_CQ0p0,depth_replenishment_pressure,1,1,reverse,6,0.9,16804.0,0.75,3.4284694119258963,0.0,536.0,13,1,105,-12127.433495859166,-1107.3585406022544,11020.074955256912,0.10476190476190476,0.07510844276080829,-115.49936662723016,-12302.07733967447,105,-17637.470973487623,-1107.3585406022544,16530.112432885366,0.05714285714285714,0.030784766914617585,-167.97591403321545,-17598.697713076217,105,-23147.50845111608,-1107.3585406022544,22040.149910513825,0.047619047619047616,0.010404483088274364,-220.45246143920076,-23057.920500788812,-11849.844922969634,0,0
P256_DEPTH_REPLENISHMENT_PRESSURE_REVERSE_H6_TQ0p9_SPQ0p75_CQ0p5,depth_replenishment_pressure,1,1,reverse,6,0.9,16804.0,0.75,3.4284694119258963,0.5,29584.5,13,1,105,-12127.433495859166,-1107.3585406022544,11020.074955256912,0.10476190476190476,0.07510844276080829,-115.49936662723016,-12302.07733967447,105,-17637.470973487623,-1107.3585406022544,16530.112432885366,0.05714285714285714,0.030784766914617585,-167.97591403321545,-17598.697713076217,105,-23147.50845111608,-1107.3585406022544,22040.149910513825,0.047619047619047616,0.010404483088274364,-220.45246143920076,-23057.920500788812,-11849.844922969634,0,0
P256_AVG_DEPTH_CONVEXITY_BID_REVERSE_H3_TQ0p9_SPQ0p9_CQ0p75,avg_depth_convexity_bid,1,1,reverse,3,0.9,2319.325,0.9,4.157489561967698,0.75,80028.5,12,1,111,-11474.728313997419,226.05233699093424,11700.780650988356,0.0990990990990991,0.05479447516686578,-103.3759307567335,-11355.539157174997,111,-17325.118639491593,226.05233699093424,17551.170976482525,0.04504504504504504,0.015396126997658362,-156.08214990532966,-17144.23692000123,111,-23175.508964985773,226.05233699093424,23401.56130197671,0.02702702702702703,0.0012649438131646594,-208.7883690539259,-22932.93468282747,-10935.485747888348,0,0
P256_DEPTH_REPLENISHMENT_PRESSURE_REVERSE_H6_TQ0p8_SPQ0p5_CQ0p75,depth_replenishment_pressure,1,1,reverse,6,0.8,9189.0,0.5,2.6725913756795983,0.75,80028.5,11,1,116,-11403.805928769278,450.9073591166592,11854.713287885932,0.12931034482758622,0.07704859080191098,-98.30867179973515,-11263.714174822739,116,-17331.162572712245,450.9073591166592,17782.0699318289,0.04310344827586207,0.025703708447945013,-149.40657390269178,-17142.448310402928,116,-23258.519216655208,450.9073591166592,23709.426575771864,0.034482758620689655,0.008509018761101864,-200.50447600564834,-23021.18244598311,-11146.766250810251,0,0
P256_AVG_DEPTH_SLOPE_BID_FOLLOW_H10_TQ0p7_SPQ0p5_CQ0p75,avg_depth_slope_bid,1,1,follow,10,0.7,151.2375,0.5,2.6725913756795983,0.75,80028.5,12,1,128,-10205.966574291295,2889.7274819620347,13095.694056253331,0.2109375,0.21011292029805298,-79.73411386165074,-10085.00653051287,128,-16753.81360241796,2889.7274819620347,19643.54108437999,0.109375,0.09068768727977261,-130.8891687688903,-16585.804806425036,128,-23301.660630544622,2889.7274819620347,26191.388112506662,0.0546875,0.046839806630498575,-182.04422367612986,-23086.6030823372,-12216.290843341063,1,0
P256_DEPTH_REPLENISHMENT_PRESSURE_FOLLOW_H6_TQ0p9_SPQ0p9_CQ0p0,depth_replenishment_pressure,1,1,follow,6,0.9,16804.0,0.9,4.157489561967698,0.0,536.0,13,1,118,-10760.199217557789,1815.7518512999961,12575.951068857785,0.11864406779661017,0.16107987537579552,-91.18812896235414,-11446.17353540069,118,-17048.174751986684,1815.7518512999961,18863.926603286676,0.0847457627118644,0.0768720031282565,-144.47605722022612,-17566.051268399624,118,-23336.150286415577,1815.7518512999961,25151.90213771557,0.05084745762711865,0.04011255886744714,-197.7639854780981,-23685.92900139857,-13242.23636842862,1,0
P256_DEPTH_REPLENISHMENT_PRESSURE_FOLLOW_H6_TQ0p9_SPQ0p9_CQ0p5,depth_replenishment_pressure,1,1,follow,6,0.9,16804.0,0.9,4.157489561967698,0.5,29584.5,13,1,118,-10760.199217557789,1815.7518512999961,12575.951068857785,0.11864406779661017,0.16107987537579552,-91.18812896235414,-11446.17353540069,118,-17048.174751986684,1815.7518512999961,18863.926603286676,0.0847457627118644,0.0768720031282565,-144.47605722022612,-17566.051268399624,118,-23336.150286415577,1815.7518512999961,25151.90213771557,0.05084745762711865,0.04011255886744714,-197.7639854780981,-23685.92900139857,-13242.23636842862,1,0
P256_AVG_DEPTH_CONVEXITY_ASK_FOLLOW_H3_TQ0p8_SPQ0p5_CQ0p75,avg_depth_convexity_ask,1,1,follow,3,0.8,913.65,0.5,2.6725913756795983,0.75,80028.5,13,1,112,-11938.891851445238,-497.8309877567424,11441.060863688495,0.0625,0.023509093719073792,-106.5972486736182,-11836.399803469552,112,-17659.422283289485,-497.8309877567424,17161.591295532744,0.017857142857142856,0.005511742250140255,-157.6734132436561,-17509.881483099303,112,-23379.952715133735,-497.8309877567424,22882.12172737699,0.008928571428571428,0.00019659234929829435,-208.74957781369406,-23183.363162729052,-10219.95656182147,0,0
P256_AVG_DEPTH_SLOPE_BID_FOLLOW_H10_TQ0p8_SPQ0p5_CQ0p5,avg_depth_slope_bid,1,1,follow,10,0.8,241.75,0.5,2.6725913756795983,0.5,29584.5,14,1,136,-9479.353770162954,4428.435871780367,13907.78964194332,0.2426470588235294,0.2754919729389613,-69.7011306629629,-9358.393726384526,136,-16433.248591134612,4428.435871780367,20861.68446291498,0.13970588235294118,0.12386355001629368,-120.83271022893098,-16265.239795141688,136,-23387.14341210627,4428.435871780367,27815.57928388664,0.07352941176470588,0.0637425034678037,-171.96428979489906,-23172.085863898843,-14579.21910643711,1,0
P256_AVG_DEPTH_CONVEXITY_ASK_FOLLOW_H3_TQ0p9_SPQ0p9_CQ0p5,avg_depth_convexity_ask,1,1,follow,3,0.9,2113.45,0.9,4.157489561967698,0.5,29584.5,18,1,113,-11354.278878243107,683.7354228769964,12038.014301120105,0.08849557522123894,0.06266066186026857,-100.48034405524874,-11238.955549609585,113,-17373.28602880316,683.7354228769964,18057.021451680157,0.035398230088495575,0.02218950687741627,-153.74589406020493,-17197.363118248868,113,-23392.29317936321,683.7354228769964,24076.02860224021,0.017699115044247787,0.009307942861686383,-207.01144406516113,-23155.770686888158,-12011.78415726737,1,0
P256_AVG_DEPTH_BEYOND_L1_QTY_IMBALANCE_FOLLOW_H6_TQ0p7_SPQ0p5_CQ0p5,avg_depth_beyond_l1_qty_imbalance,1,1,follow,6,0.7,0.2908250802862845,0.5,2.6725913756795983,0.5,29584.5,16,1,136,-9597.26009810327,4241.850138729253,13839.110236832523,0.19852941176470587,0.2502983992252312,-70.56808895664169,-9381.959908935396,136,-16516.81521651953,4241.850138729253,20758.665355248784,0.16176470588235295,0.10719989758061264,-121.44717070970243,-16250.700337435801,136,-23436.370334935797,4241.850138729253,27678.220473665046,0.11764705882352941,0.0401844902065059,-172.32625246276322,-23119.440765936208,-13935.614348616991,1,0
P256_AVG_DEPTH_SLOPE_BID_REVERSE_H6_TQ0p9_SPQ0p75_CQ0p0,avg_depth_slope_bid,1,1,reverse,6,0.9,514.7249999999999,0.75,3.4284694119258963,0.0,536.0,12,1,102,-12803.116747479282,-2142.791236763408,10660.325510715873,0.13725490196078433,0.07825633246665847,-125.52075242626746,-12309.458095887972,102,-18133.279502837217,-2142.791236763408,15990.488266073806,0.06862745098039216,0.03372887093526956,-177.77725002781585,-17382.79360646003,102,-23463.442258195155,-2142.791236763408,21320.651021431746,0.058823529411764705,0.011789676185339017,-230.03374762936426,-22654.7435024245,-12427.444464142089,0,0
P256_DEPTH_WITHDRAWAL_PRESSURE_FOLLOW_H10_TQ0p8_SPQ0p5_CQ0p75,depth_withdrawal_pressure,1,1,follow,10,0.8,10328.0,0.5,2.6725913756795983,0.75,80028.5,11,1,113,-11897.049843080149,-314.41274549152126,11582.637097588628,0.1415929203539823,0.10307401520959877,-105.28362692991283,-11759.738195639768,113,-17688.368391874465,-314.41274549152126,17373.95564638294,0.07079646017699115,0.04158256100265224,-156.53423355641118,-17497.086194321517,113,-23479.686940668777,-314.41274549152126,23165.274195177255,0.035398230088495575,0.02003772223834311,-207.78484018290953,-23234.43419300327,-11149.898972428635,0,0
P256_TOP5_ORDER_CHURN_SUM_REVERSE_H10_TQ0p9_SPQ0p75_CQ0p5,top5_order_churn_sum,1,1,reverse,10,0.9,476.5,0.75,3.4284694119258963,0.5,29584.5,14,1,100,-12883.905318137946,-2283.4579984208567,10600.447319717092,0.24,0.15613741655185415,-128.83905318137946,-12226.133358263758,100,-18184.128977996494,-2283.4579984208567,15900.670979575632,0.13,0.07433268743814753,-181.84128977996494,-17400.73752057948,100,-23484.352637855038,-2283.4579984208567,21200.894639434184,0.08,0.039087329646811025,-234.84352637855037,-22642.74832104455,-12303.770898098024,0,0
P256_AVG_LEVEL_WEIGHTED_DEPTH_IMBALANCE_REVERSE_H3_TQ0p8_SPQ0p5_CQ0p5,avg_level_weighted_depth_imbalance,1,1,reverse,3,0.8,0.3822176352197379,0.5,2.6725913756795983,0.5,29584.5,15,1,108,-12567.22858619232,-1624.673903460883,10942.554682731434,0.07407407407407407,0.015728819028956238,-116.36322764992889,-12590.637096630391,108,-18038.505927558035,-1624.673903460883,16413.83202409715,0.009259259259259259,0.0014005368306984445,-167.02320303294476,-18011.099748080254,108,-23509.783268923748,-1624.673903460883,21885.109365462868,0.0,0.0,-217.6831784159606,-23431.562399530103,-10991.517493741201,0,0
P256_AVG_LEVEL_WEIGHTED_DEPTH_IMBALANCE_REVERSE_H6_TQ0p8_SPQ0p5_CQ0p5,avg_level_weighted_depth_imbalance,1,1,reverse,6,0.8,0.3822176352197379,0.5,2.6725913756795983,0.5,29584.5,14,1,100,-13398.721047578469,-3254.9268854169313,10143.794162161537,0.12,0.05635988823164246,-133.98721047578468,-13639.29090247627,100,-18470.618128659233,-3254.9268854169313,15215.691243242305,0.07,0.019497222607326902,-184.70618128659234,-18558.19776903138,100,-23542.51520974,-3254.9268854169313,20287.588324323075,0.04,0.003627581215969312,-235.42515209739997,-23481.595726742118,-11428.03377011157,0,0
P256_TOP5_ORDER_CHURN_SUM_REVERSE_H6_TQ0p7_SPQ0p5_CQ0p75,top5_order_churn_sum,1,1,reverse,6,0.7,319.0,0.5,2.6725913756795983,0.75,80028.5,11,1,115,-11763.289175749762,25.438861271776176,11788.728037021538,0.11304347826086956,0.06546715807990608,-102.2894710934762,-11639.93659190486,115,-17657.653194260532,25.438861271776176,17683.092055532306,0.043478260869565216,0.021941805222079544,-153.54481038487418,-17483.327289637975,115,-23552.017212771305,25.438861271776176,23577.456074043075,0.02608695652173913,0.006895364724662512,-204.8001496762722,-23326.717987371067,-9755.66698519939,0,0
P256_TOP5_ORDER_CHURN_SUM_FOLLOW_H3_TQ0p9_SPQ0p75_CQ0p5,top5_order_churn_sum,1,1,follow,3,0.9,476.5,0.75,3.4284694119258963,0.5,29584.5,15,1,117,-11179.101990055764,1196.9612689194719,12376.063258975235,0.13675213675213677,0.0978245376678,-95.54788025688687,-11567.535956940541,117,-17367.13361954338,1196.9612689194719,18564.094888462852,0.06837606837606838,0.032177491756001445,-148.43703948327675,-17597.473749274744,117,-23555.165249030997,1196.9612689194719,24752.12651795047,0.03418803418803419,0.010357194474332832,-201.32619870966664,-23634.318507975433,-12702.222433031053,1,0
P256_AVG_DEPTH_SLOPE_BID_REVERSE_H6_TQ0p8_SPQ0p5_CQ0p75,avg_depth_slope_bid,1,1,reverse,6,0.8,241.75,0.5,2.6725913756795983,0.75,80028.5,12,1,111,-12245.79614505494,-930.80018499837,11314.995960056565,0.11711711711711711,0.07326528060297433,-110.32248779328773,-12349.194474311782,111,-17903.29412508322,-930.80018499837,16972.49394008485,0.05405405405405406,0.029902227522755266,-161.29093806381277,-17913.580937943654,111,-23560.792105111504,-930.80018499837,22629.99192011313,0.04504504504504504,0.011080380717456345,-212.25938833433787,-23477.96740157554,-11059.790865908864,0,0
P256_TOP5_ORDER_CHURN_SUM_FOLLOW_H6_TQ0p7_SPQ0p5_CQ0p75,top5_order_churn_sum,1,1,follow,6,0.7,319.0,0.5,2.6725913756795983,0.75,80028.5,11,1,115,-11814.166898293315,-25.438861271776176,11788.728037021538,0.13043478260869565,0.08753866696792084,-102.73188607211578,-11733.626199027574,115,-17708.53091680408,-25.438861271776176,17683.092055532306,0.06086956521739131,0.03136007300832436,-153.98722536351374,-17577.01689676069,115,-23602.894935314853,-25.438861271776176,23577.456074043075,0.043478260869565216,0.00954294205609936,-205.24256465491177,-23420.40759449381,-9755.66698519939,0,0
P256_AVG_DEPTH_CONVEXITY_ASK_FOLLOW_H6_TQ0p9_SPQ0p9_CQ0p5,avg_depth_convexity_ask,1,1,follow,6,0.9,2113.45,0.9,4.157489561967698,0.5,29584.5,16,1,107,-12200.275475342163,-781.6596368117156,11418.615838530446,0.12149532710280374,0.118607058745716,-114.02126612469311,-12076.558096411487,107,-17909.583394607384,-781.6596368117156,17127.92375779567,0.06542056074766354,0.0604363681041997,-167.37928406175124,-17725.266433755954,107,-23618.89131387261,-781.6596368117156,22837.231677060892,0.056074766355140186,0.03315882016647252,-220.73730199880944,-23373.97477110041,-12950.010504308499,1,0
P256_AVG_ORDER_COUNT_IMBALANCE_L1_L5_REVERSE_H3_TQ0p8_SPQ0p9_CQ0p75,avg_order_count_imbalance_l1_l5,1,1,reverse,3,0.8,0.23433001970526157,0.9,4.157489561967698,0.75,80028.5,14,1,108,-12401.909372039372,-1178.9925075617268,11222.916864477646,0.06481481481481481,0.03857295941281832,-114.83249418554975,-12299.417324063683,108,-18013.367804278198,-1178.9925075617268,16834.37529671647,0.018518518518518517,0.01811806495336277,-166.79044263220553,-17863.82700408801,108,-23624.826236517016,-1178.9925075617268,22445.83372895529,0.018518518518518517,0.009376587762283914,-218.74839107886126,-23428.23668411233,-10456.441386730849,0,0
P256_AVG_DEPTH_CONVEXITY_BID_FOLLOW_H3_TQ0p9_SPQ0p9_CQ0p75,avg_depth_convexity_bid,1,1,follow,3,0.9,2319.325,0.9,4.157489561967698,0.75,80028.5,12,1,111,-11926.832987979284,-226.05233699093424,11700.780650988356,0.05405405405405406,0.03771681694738113,-107.44894583765121,-11799.251894129933,111,-17777.223313473463,-226.05233699093424,17551.170976482525,0.018018018018018018,0.014351177729402823,-160.15516498624743,-17587.949656956174,111,-23627.613638967636,-226.05233699093424,23401.56130197671,0.009009009009009009,0.008256309975664225,-212.86138413484358,-23376.647419782403,-10935.485747888348,0,0
P256_AVG_DEPTH_SLOPE_BID_FOLLOW_H3_TQ0p8_SPQ0p5_CQ0p75,avg_depth_slope_bid,1,1,follow,3,0.8,241.75,0.5,2.6725913756795983,0.75,80028.5,12,1,119,-11497.85827831786,637.2262414617634,12135.084519779628,0.06722689075630252,0.047619493823425486,-96.62065780099043,-11395.366230342179,119,-17565.400538207676,637.2262414617634,18202.626779669437,0.03361344537815126,0.015005091054435664,-147.6084078840981,-17415.85973801749,119,-23632.942798097483,637.2262414617634,24270.169039559256,0.01680672268907563,0.004212900536953001,-198.59615796720576,-23436.353245692808,-11320.72271845581,0,0
P256_AVG_DEPTH_CONVEXITY_ASK_FOLLOW_H3_TQ0p9_SPQ0p9_CQ0p0,avg_depth_convexity_ask,1,1,follow,3,0.9,2113.45,0.9,4.157489561967698,0.0,536.0,18,1,114,-11503.22473929935,630.7236940320093,12133.948433331358,0.08771929824561403,0.06189954181368374,-100.90548016929255,-11387.901410665825,114,-17570.19895596503,630.7236940320093,18200.92264999704,0.03508771929824561,0.021946282047637787,-154.12455224530726,-17394.276045410737,114,-23637.173172630704,630.7236940320093,24267.896866662715,0.017543859649122806,0.009212401365444252,-207.34362432132195,-23400.650680155657,-12160.730018323613,1,0
P256_AVG_DEPTH_SLOPE_BID_REVERSE_H3_TQ0p9_SPQ0p75_CQ0p75,avg_depth_slope_bid,1,1,reverse,3,0.9,514.7249999999999,0.75,3.4284694119258963,0.75,80028.5,11,1,101,-13105.938324585624,-2534.908875799447,10571.02944878618,0.06930693069306931,0.015023259033223676,-129.76176558995667,-12537.061141501219,101,-18391.45304897872,-2534.908875799447,15856.544173179269,0.019801980198019802,0.002315996549369533,-182.09359454434377,-17764.363006500847,101,-23676.967773371805,-2534.908875799447,21142.05889757236,0.0,0.0,-234.42542349873074,-22991.664871500452,-11293.63846297802,0,0
P256_DEPTH_REPLENISHMENT_PRESSURE_FOLLOW_H10_TQ0p8_SPQ0p5_CQ0p0,depth_replenishment_pressure,1,1,follow,10,0.8,9189.0,0.5,2.6725913756795983,0.0,536.0,15,1,126,-10748.334586508527,2187.0505655903758,12935.385152098905,0.19047619047619047,0.18549863983304177,-85.30424275006767,-10925.20242860552,126,-17216.02716255798,2187.0505655903758,19403.077728148353,0.1111111111111111,0.07803130598237597,-136.63513621077763,-17241.51715692369,126,-23683.71973860743,2187.0505655903758,25870.77030419781,0.06349206349206349,0.03656200264952772,-187.96602967148755,-23557.831885241863,-13020.74051714875,1,0
P256_DEPTH_REPLENISHMENT_PRESSURE_FOLLOW_H10_TQ0p8_SPQ0p5_CQ0p5,depth_replenishment_pressure,1,1,follow,10,0.8,9189.0,0.5,2.6725913756795983,0.5,29584.5,15,1,126,-10748.334586508527,2187.0505655903758,12935.385152098905,0.19047619047619047,0.18549863983304177,-85.30424275006767,-10925.20242860552,126,-17216.02716255798,2187.0505655903758,19403.077728148353,0.1111111111111111,0.07803130598237597,-136.63513621077763,-17241.51715692369,126,-23683.71973860743,2187.0505655903758,25870.77030419781,0.06349206349206349,0.03656200264952772,-187.96602967148755,-23557.831885241863,-13020.74051714875,1,0
P256_AVG_ORDER_COUNT_IMBALANCE_L1_L5_FOLLOW_H6_TQ0p9_SPQ0p75_CQ0p0,avg_order_count_imbalance_l1_l5,1,1,follow,6,0.9,0.3149704884526193,0.75,3.4284694119258963,0.0,536.0,20,1,132,-10148.178721497368,3394.914569289186,13543.093290786554,0.16666666666666666,0.18263010289425466,-76.88014182952551,-10019.617002123945,132,-16919.725366890645,3394.914569289186,20314.639936179832,0.10606060606060606,0.0760845862551803,-128.17973762795944,-16736.364696349065,132,-23691.272012283924,3394.914569289186,27086.186581573107,0.07575757575757576,0.0313874615639948,-179.47933342639337,-23453.112390574177,-13714.182014678543,1,0
P256_AVG_LEVEL_WEIGHTED_DEPTH_IMBALANCE_FOLLOW_H6_TQ0p9_SPQ0p9_CQ0p0,avg_level_weighted_depth_imbalance,1,1,follow,6,0.9,0.4923259942989653,0.9,4.157489561967698,0.0,536.0,21,1,110,-12200.63196900554,-678.3874647412036,11522.244504264338,0.10909090909090909,0.09756038905522646,-110.91483608186856,-12185.717265038014,110,-17961.75422113771,-678.3874647412036,17283.36675639651,0.07272727272727272,0.04376118853029013,-163.28867473761557,-17893.944830843368,110,-23722.87647326988,-678.3874647412036,23044.489008528675,0.045454545454545456,0.019356944279823186,-215.66251339336256,-23602.172396648726,-13423.01691423711,1,0
P256_AVG_DEPTH_SLOPE_ASK_REVERSE_H6_TQ0p8_SPQ0p5_CQ0p75,avg_depth_slope_ask,1,1,reverse,6,0.8,265.9,0.5,2.6725913756795983,0.75,80028.5,11,1,112,-12319.183793757562,-888.9214086420072,11430.262385115555,0.09821428571428571,0.04702986501255121,-109.99271244426394,-12209.950280883215,112,-18034.314986315338,-888.9214086420072,17145.393577673334,0.03571428571428571,0.01817592461170534,-161.02066952067267,-17847.89817579026,112,-23749.446178873113,-888.9214086420072,22860.52477023111,0.026785714285714284,0.006102294595619589,-212.04862659708138,-23510.402251341267,-10671.422731488668,0,0
P256_DEPTH_WITHDRAWAL_PRESSURE_REVERSE_H3_TQ0p9_SPQ0p9_CQ0p75,depth_withdrawal_pressure,1,1,reverse,3,0.9,18636.5,0.9,4.157489561967698,0.75,80028.5,13,1,112,-11813.162758475806,165.36060747447385,11978.523365950277,0.08035714285714286,0.032704130223634706,-105.47466748639113,-11729.185412667834,112,-17802.424441450945,165.36060747447385,17967.785048925416,0.008928571428571428,0.010932922131081702,-158.95021822724058,-17613.150784933645,112,-23791.68612442608,165.36060747447385,23957.046731900555,0.008928571428571428,0.005742725370951078,-212.42576896809,-23540.719905240843,-12185.402283160442,1,0
P256_AVG_LEVEL_WEIGHTED_DEPTH_IMBALANCE_REVERSE_H3_TQ0p9_SPQ0p9_CQ0p0,avg_level_weighted_depth_imbalance,1,1,reverse,3,0.9,0.4923259942989653,0.9,4.157489561967698,0.0,536.0,23,1,116,-11669.13552618253,497.4156404403464,12166.551166622874,0.14655172413793102,0.07647863657441456,-100.59599591536664,-11491.403707485737,116,-17752.411109493973,497.4156404403464,18249.826749934313,0.034482758620689655,0.029671549766070945,-153.03802680598253,-17521.78460447037,116,-23835.6866928054,497.4156404403464,24333.102333245748,0.02586206896551724,0.01479655021761586,-205.4800576965983,-23552.165501454983,-12110.957243054632,1,0
P256_AVG_DEPTH_SLOPE_ASK_REVERSE_H3_TQ0p9_SPQ0p9_CQ0p75,avg_depth_slope_ask,1,1,reverse,3,0.9,594.85625,0.9,4.157489561967698,0.75,80028.5,11,1,101,-13060.550415432277,-2187.6015199049807,10872.948895527295,0.07920792079207921,0.015265472127666295,-129.31238035081464,-12932.969321582928,101,-18497.024863195922,-2187.6015199049807,16309.423343290944,0.009900990099009901,2.1107722028836483e-05,-183.1388600316428,-18307.751206678637,101,-23933.499310959574,-2187.6015199049807,21745.89779105459,0.0,0.0,-236.96533971247104,-23682.53309177434,-12944.414088764363,0,0
