root,trade_date,exchange,symbol,file,rows,column_count,missing_required_columns,required_schema_pass,l1_book_sample_pass,observed_trade_dates,observed_symbols,sample_status,sample_error
scratch_azcopy_selected\raw_l2,2026-07-14,NSE,BRITANNIA,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=BRITANNIA\part-100120_192084-049699.parquet,1,54,,True,False,2026-07-14,BRITANNIA,ok,
scratch_azcopy_selected\raw_l2,2026-07-14,NSE,CIPLA,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=CIPLA\part-034501_706625-000008.parquet,1,54,,True,True,2026-07-14,CIPLA,ok,
scratch_azcopy_selected\raw_l2,2026-07-14,NSE,CIPLA,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=CIPLA\part-100120_331836-049700.parquet,1,54,,True,False,2026-07-14,CIPLA,ok,
scratch_azcopy_selected\raw_l2,2026-07-14,NSE,DRREDDY,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=DRREDDY\part-034501_839149-000009.parquet,1,54,,True,True,2026-07-14,DRREDDY,ok,
scratch_azcopy_selected\raw_l2,2026-07-14,NSE,DRREDDY,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=DRREDDY\part-100140_216627-049726.parquet,1,54,,True,False,2026-07-14,DRREDDY,ok,
scratch_azcopy_selected\raw_l2,2026-07-14,NSE,GOLDBEES,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=GOLDBEES\part-034501_979205-000010.parquet,1,54,,True,False,2026-07-14,GOLDBEES,ok,
scratch_azcopy_selected\raw_l2,2026-07-14,NSE,GOLDBEES,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=GOLDBEES\part-100120_471606-049701.parquet,1,54,,True,False,2026-07-14,GOLDBEES,ok,
scratch_azcopy_selected\raw_l2,2026-07-14,NSE,HCLTECH,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=HCLTECH\part-034502_145371-000011.parquet,2,54,,True,True,2026-07-14,HCLTECH,ok,
scratch_azcopy_selected\raw_l2,2026-07-14,NSE,HCLTECH,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=HCLTECH\part-100140_372066-049727.parquet,1,54,,True,False,2026-07-14,HCLTECH,ok,
scratch_azcopy_selected\raw_l2,2026-07-14,NSE,HDFCBANK,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=HDFCBANK\part-034502_307986-000012.parquet,2,54,,True,True,2026-07-14,HDFCBANK,ok,
scratch_azcopy_selected\raw_l2,2026-07-14,NSE,HDFCBANK,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=HDFCBANK\part-100120_774208-049703.parquet,1,54,,True,False,2026-07-14,HDFCBANK,ok,
scratch_azcopy_selected\raw_l2,2026-07-14,NSE,HINDUNILVR,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=HINDUNILVR\part-034502_458235-000013.parquet,1,54,,True,True,2026-07-14,HINDUNILVR,ok,
scratch_azcopy_selected\raw_l2,2026-07-14,NSE,HINDUNILVR,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=HINDUNILVR\part-100120_911778-049704.parquet,1,54,,True,False,2026-07-14,HINDUNILVR,ok,
scratch_azcopy_selected\raw_l2,2026-07-14,NSE,ICICIBANK,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=ICICIBANK\part-034502_624959-000014.parquet,2,54,,True,True,2026-07-14,ICICIBANK,ok,
scratch_azcopy_selected\raw_l2,2026-07-14,NSE,ICICIBANK,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=ICICIBANK\part-100121_048327-049705.parquet,1,54,,True,False,2026-07-14,ICICIBANK,ok,
scratch_azcopy_selected\raw_l2,2026-07-14,NSE,INFY,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=INFY\part-034502_778784-000015.parquet,2,54,,True,True,2026-07-14,INFY,ok,
scratch_azcopy_selected\raw_l2,2026-07-14,NSE,INFY,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=INFY\part-100121_213170-049706.parquet,1,54,,True,False,2026-07-14,INFY,ok,
scratch_azcopy_selected\raw_l2,2026-07-14,NSE,ITBEES,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=ITBEES\part-034502_932658-000016.parquet,1,54,,True,False,2026-07-14,ITBEES,ok,
scratch_azcopy_selected\raw_l2,2026-07-14,NSE,ITBEES,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=ITBEES\part-100140_527770-049728.parquet,1,54,,True,False,2026-07-14,ITBEES,ok,
scratch_azcopy_selected\raw_l2,2026-07-14,NSE,ITC,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=ITC\part-034503_084404-000017.parquet,2,54,,True,True,2026-07-14,ITC,ok,
scratch_azcopy_selected\raw_l2,2026-07-14,NSE,ITC,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=ITC\part-100140_688473-049729.parquet,1,54,,True,False,2026-07-14,ITC,ok,
scratch_azcopy_selected\raw_l2,2026-07-14,NSE,JUNIORBEES,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=JUNIORBEES\part-034503_213734-000018.parquet,1,54,,True,False,2026-07-14,JUNIORBEES,ok,
scratch_azcopy_selected\raw_l2,2026-07-14,NSE,JUNIORBEES,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=JUNIORBEES\part-100121_489966-049708.parquet,1,54,,True,False,2026-07-14,JUNIORBEES,ok,
scratch_azcopy_selected\raw_l2,2026-07-14,NSE,KOTAKBANK,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=KOTAKBANK\part-034503_345395-000019.parquet,2,54,,True,True,2026-07-14,KOTAKBANK,ok,
scratch_azcopy_selected\raw_l2,2026-07-14,NSE,KOTAKBANK,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=KOTAKBANK\part-100121_630926-049709.parquet,2,54,,True,False,2026-07-14,KOTAKBANK,ok,
scratch_azcopy_selected\raw_l2,2026-07-14,NSE,LT,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=LT\part-034503_507822-000020.parquet,1,54,,True,True,2026-07-14,LT,ok,
scratch_azcopy_selected\raw_l2,2026-07-14,NSE,LT,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=LT\part-100121_774998-049710.parquet,1,54,,True,False,2026-07-14,LT,ok,
scratch_azcopy_selected\raw_l2,2026-07-14,NSE,M&M,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=M&M\part-034503_646284-000021.parquet,1,54,,True,True,2026-07-14,M&M,ok,
scratch_azcopy_selected\raw_l2,2026-07-14,NSE,M&M,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=M&M\part-100121_909056-049711.parquet,1,54,,True,False,2026-07-14,M&M,ok,
scratch_azcopy_selected\raw_l2,2026-07-14,NSE,MARUTI,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=MARUTI\part-034503_791797-000022.parquet,1,54,,True,True,2026-07-14,MARUTI,ok,
scratch_azcopy_selected\raw_l2,2026-07-14,NSE,MARUTI,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=MARUTI\part-100122_045792-049712.parquet,1,54,,True,False,2026-07-14,MARUTI,ok,
scratch_azcopy_selected\raw_l2,2026-07-14,NSE,NESTLEIND,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=NESTLEIND\part-034503_918807-000023.parquet,1,54,,True,True,2026-07-14,NESTLEIND,ok,
scratch_azcopy_selected\raw_l2,2026-07-14,NSE,NESTLEIND,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=NESTLEIND\part-100122_195009-049713.parquet,1,54,,True,False,2026-07-14,NESTLEIND,ok,
scratch_azcopy_selected\raw_l2,2026-07-14,NSE,NIFTYBEES,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=NIFTYBEES\part-034504_048836-000024.parquet,1,54,,True,False,2026-07-14,NIFTYBEES,ok,
scratch_azcopy_selected\raw_l2,2026-07-14,NSE,NIFTYBEES,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=NIFTYBEES\part-100122_330537-049714.parquet,1,54,,True,False,2026-07-14,NIFTYBEES,ok,
scratch_azcopy_selected\raw_l2,2026-07-14,NSE,ONGC,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=ONGC\part-034504_188129-000025.parquet,1,54,,True,True,2026-07-14,ONGC,ok,
scratch_azcopy_selected\raw_l2,2026-07-14,NSE,ONGC,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=ONGC\part-100122_482859-049715.parquet,1,54,,True,False,2026-07-14,ONGC,ok,
scratch_azcopy_selected\raw_l2,2026-07-14,NSE,RELIANCE,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=RELIANCE\part-034504_340968-000026.parquet,1,54,,True,True,2026-07-14,RELIANCE,ok,
scratch_azcopy_selected\raw_l2,2026-07-14,NSE,RELIANCE,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=RELIANCE\part-100140_835336-049730.parquet,1,54,,True,False,2026-07-14,RELIANCE,ok,
scratch_azcopy_selected\raw_l2,2026-07-14,NSE,SBIN,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=SBIN\part-034504_489891-000027.parquet,1,54,,True,True,2026-07-14,SBIN,ok,
scratch_azcopy_selected\raw_l2,2026-07-14,NSE,SBIN,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=SBIN\part-100141_008621-049731.parquet,1,54,,True,False,2026-07-14,SBIN,ok,
scratch_azcopy_selected\raw_l2,2026-07-14,NSE,SUNPHARMA,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=SUNPHARMA\part-034504_658564-000028.parquet,1,54,,True,True,2026-07-14,SUNPHARMA,ok,
scratch_azcopy_selected\raw_l2,2026-07-14,NSE,SUNPHARMA,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=SUNPHARMA\part-100122_775631-049717.parquet,1,54,,True,False,2026-07-14,SUNPHARMA,ok,
scratch_azcopy_selected\raw_l2,2026-07-14,NSE,TCS,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=TCS\part-034504_838768-000029.parquet,2,54,,True,True,2026-07-14,TCS,ok,
scratch_azcopy_selected\raw_l2,2026-07-14,NSE,TCS,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=TCS\part-100122_919601-049718.parquet,1,54,,True,False,2026-07-14,TCS,ok,
scratch_azcopy_selected\raw_l2,2026-07-14,NSE,TECHM,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=TECHM\part-034504_986692-000030.parquet,1,54,,True,True,2026-07-14,TECHM,ok,
scratch_azcopy_selected\raw_l2,2026-07-14,NSE,TECHM,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=TECHM\part-100123_059873-049719.parquet,1,54,,True,False,2026-07-14,TECHM,ok,
scratch_azcopy_selected\raw_l2,2026-07-14,NSE,ULTRACEMCO,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=ULTRACEMCO\part-034505_129076-000031.parquet,1,54,,True,True,2026-07-14,ULTRACEMCO,ok,
scratch_azcopy_selected\raw_l2,2026-07-14,NSE,ULTRACEMCO,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=ULTRACEMCO\part-100123_201560-049720.parquet,1,54,,True,False,2026-07-14,ULTRACEMCO,ok,
scratch_azcopy_selected\raw_l2,2026-07-14,NSE,WIPRO,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=WIPRO\part-034505_294518-000032.parquet,1,54,,True,True,2026-07-14,WIPRO,ok,
scratch_azcopy_selected\raw_l2,2026-07-14,NSE,WIPRO,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=WIPRO\part-100141_162655-049732.parquet,1,54,,True,False,2026-07-14,WIPRO,ok,
real_data_sample\l2_multiday_panel,2026-07-08,NSE,ADANIPORTS,real_data_sample\l2_multiday_panel\trade_date=2026-07-08\exchange=NSE\symbol=ADANIPORTS\part-073443_831343-000001.parquet,5,54,,True,True,2026-07-08,ADANIPORTS,ok,
real_data_sample\l2_multiday_panel,2026-07-08,NSE,ADANIPORTS,real_data_sample\l2_multiday_panel\trade_date=2026-07-08\exchange=NSE\symbol=ADANIPORTS\part-100140_507866-020481.parquet,1,54,,True,False,2026-07-08,ADANIPORTS,ok,
real_data_sample\l2_multiday_panel,2026-07-08,NSE,AXISBANK,real_data_sample\l2_multiday_panel\trade_date=2026-07-08\exchange=NSE\symbol=AXISBANK\part-073443_970901-000002.parquet,18,54,,True,True,2026-07-08,AXISBANK,ok,
real_data_sample\l2_multiday_panel,2026-07-08,NSE,AXISBANK,real_data_sample\l2_multiday_panel\trade_date=2026-07-08\exchange=NSE\symbol=AXISBANK\part-100140_620396-020482.parquet,1,54,,True,False,2026-07-08,AXISBANK,ok,
real_data_sample\l2_multiday_panel,2026-07-08,NSE,BAJAJ-AUTO,real_data_sample\l2_multiday_panel\trade_date=2026-07-08\exchange=NSE\symbol=BAJAJ-AUTO\part-073444_080201-000003.parquet,12,54,,True,True,2026-07-08,BAJAJ-AUTO,ok,
real_data_sample\l2_multiday_panel,2026-07-08,NSE,BAJAJ-AUTO,real_data_sample\l2_multiday_panel\trade_date=2026-07-08\exchange=NSE\symbol=BAJAJ-AUTO\part-100140_731059-020483.parquet,1,54,,True,False,2026-07-08,BAJAJ-AUTO,ok,
real_data_sample\l2_multiday_panel,2026-07-08,NSE,BANKBEES,real_data_sample\l2_multiday_panel\trade_date=2026-07-08\exchange=NSE\symbol=BANKBEES\part-073444_224685-000004.parquet,10,54,,True,True,2026-07-08,BANKBEES,ok,
real_data_sample\l2_multiday_panel,2026-07-08,NSE,BANKBEES,real_data_sample\l2_multiday_panel\trade_date=2026-07-08\exchange=NSE\symbol=BANKBEES\part-100140_848136-020484.parquet,1,54,,True,False,2026-07-08,BANKBEES,ok,
real_data_sample\l2_multiday_panel,2026-07-08,NSE,BHARTIARTL,real_data_sample\l2_multiday_panel\trade_date=2026-07-08\exchange=NSE\symbol=BHARTIARTL\part-073444_337478-000005.parquet,12,54,,True,True,2026-07-08,BHARTIARTL,ok,
real_data_sample\l2_multiday_panel,2026-07-08,NSE,BHARTIARTL,real_data_sample\l2_multiday_panel\trade_date=2026-07-08\exchange=NSE\symbol=BHARTIARTL\part-100109_725200-020453.parquet,4,54,,True,False,2026-07-08,BHARTIARTL,ok,
real_data_sample\l2_multiday_panel,2026-07-08,NSE,BPCL,real_data_sample\l2_multiday_panel\trade_date=2026-07-08\exchange=NSE\symbol=BPCL\part-073444_450400-000006.parquet,6,54,,True,True,2026-07-08,BPCL,ok,
real_data_sample\l2_multiday_panel,2026-07-08,NSE,BPCL,real_data_sample\l2_multiday_panel\trade_date=2026-07-08\exchange=NSE\symbol=BPCL\part-100109_851351-020454.parquet,3,54,,True,False,2026-07-08,BPCL,ok,
real_data_sample\l2_multiday_panel,2026-07-08,NSE,BRITANNIA,real_data_sample\l2_multiday_panel\trade_date=2026-07-08\exchange=NSE\symbol=BRITANNIA\part-073444_559438-000007.parquet,3,54,,True,True,2026-07-08,BRITANNIA,ok,
real_data_sample\l2_multiday_panel,2026-07-08,NSE,BRITANNIA,real_data_sample\l2_multiday_panel\trade_date=2026-07-08\exchange=NSE\symbol=BRITANNIA\part-100140_948824-020485.parquet,1,54,,True,False,2026-07-08,BRITANNIA,ok,
real_data_sample\l2_multiday_panel,2026-07-08,NSE,CIPLA,real_data_sample\l2_multiday_panel\trade_date=2026-07-08\exchange=NSE\symbol=CIPLA\part-073444_685953-000008.parquet,8,54,,True,True,2026-07-08,CIPLA,ok,
real_data_sample\l2_multiday_panel,2026-07-08,NSE,CIPLA,real_data_sample\l2_multiday_panel\trade_date=2026-07-08\exchange=NSE\symbol=CIPLA\part-100110_070390-020456.parquet,3,54,,True,False,2026-07-08,CIPLA,ok,
real_data_sample\l2_multiday_panel,2026-07-08,NSE,DRREDDY,real_data_sample\l2_multiday_panel\trade_date=2026-07-08\exchange=NSE\symbol=DRREDDY\part-073444_858308-000009.parquet,6,54,,True,True,2026-07-08,DRREDDY,ok,
real_data_sample\l2_multiday_panel,2026-07-08,NSE,DRREDDY,real_data_sample\l2_multiday_panel\trade_date=2026-07-08\exchange=NSE\symbol=DRREDDY\part-100141_075547-020486.parquet,1,54,,True,False,2026-07-08,DRREDDY,ok,
real_data_sample\l2_multiday_panel,2026-07-08,NSE,GOLDBEES,real_data_sample\l2_multiday_panel\trade_date=2026-07-08\exchange=NSE\symbol=GOLDBEES\part-073444_976748-000010.parquet,16,54,,True,True,2026-07-08,GOLDBEES,ok,
real_data_sample\l2_multiday_panel,2026-07-08,NSE,GOLDBEES,real_data_sample\l2_multiday_panel\trade_date=2026-07-08\exchange=NSE\symbol=GOLDBEES\part-100141_199842-020487.parquet,1,54,,True,False,2026-07-08,GOLDBEES,ok,
real_data_sample\l2_multiday_panel,2026-07-08,NSE,HCLTECH,real_data_sample\l2_multiday_panel\trade_date=2026-07-08\exchange=NSE\symbol=HCLTECH\part-073445_125270-000011.parquet,8,54,,True,True,2026-07-08,HCLTECH,ok,
real_data_sample\l2_multiday_panel,2026-07-08,NSE,HCLTECH,real_data_sample\l2_multiday_panel\trade_date=2026-07-08\exchange=NSE\symbol=HCLTECH\part-100141_316106-020488.parquet,1,54,,True,False,2026-07-08,HCLTECH,ok,
real_data_sample\l2_multiday_panel,2026-07-08,NSE,HDFCBANK,real_data_sample\l2_multiday_panel\trade_date=2026-07-08\exchange=NSE\symbol=HDFCBANK\part-073445_239174-000012.parquet,16,54,,True,True,2026-07-08,HDFCBANK,ok,
real_data_sample\l2_multiday_panel,2026-07-08,NSE,HDFCBANK,real_data_sample\l2_multiday_panel\trade_date=2026-07-08\exchange=NSE\symbol=HDFCBANK\part-100141_430919-020489.parquet,1,54,,True,False,2026-07-08,HDFCBANK,ok,
real_data_sample\l2_multiday_panel,2026-07-08,NSE,HINDUNILVR,real_data_sample\l2_multiday_panel\trade_date=2026-07-08\exchange=NSE\symbol=HINDUNILVR\part-073445_351918-000013.parquet,4,54,,True,True,2026-07-08,HINDUNILVR,ok,
real_data_sample\l2_multiday_panel,2026-07-08,NSE,HINDUNILVR,real_data_sample\l2_multiday_panel\trade_date=2026-07-08\exchange=NSE\symbol=HINDUNILVR\part-100141_557253-020490.parquet,1,54,,True,False,2026-07-08,HINDUNILVR,ok,
real_data_sample\l2_multiday_panel,2026-07-08,NSE,ICICIBANK,real_data_sample\l2_multiday_panel\trade_date=2026-07-08\exchange=NSE\symbol=ICICIBANK\part-073445_486437-000014.parquet,17,54,,True,True,2026-07-08,ICICIBANK,ok,
real_data_sample\l2_multiday_panel,2026-07-08,NSE,ICICIBANK,real_data_sample\l2_multiday_panel\trade_date=2026-07-08\exchange=NSE\symbol=ICICIBANK\part-100141_666872-020491.parquet,1,54,,True,False,2026-07-08,ICICIBANK,ok,
real_data_sample\l2_multiday_panel,2026-07-08,NSE,INFY,real_data_sample\l2_multiday_panel\trade_date=2026-07-08\exchange=NSE\symbol=INFY\part-073445_602798-000015.parquet,19,54,,True,True,2026-07-08,INFY,ok,
real_data_sample\l2_multiday_panel,2026-07-08,NSE,INFY,real_data_sample\l2_multiday_panel\trade_date=2026-07-08\exchange=NSE\symbol=INFY\part-100141_770666-020492.parquet,1,54,,True,False,2026-07-08,INFY,ok,
real_data_sample\l2_multiday_panel,2026-07-08,NSE,ITBEES,real_data_sample\l2_multiday_panel\trade_date=2026-07-08\exchange=NSE\symbol=ITBEES\part-073445_718369-000016.parquet,6,54,,True,True,2026-07-08,ITBEES,ok,
real_data_sample\l2_multiday_panel,2026-07-08,NSE,ITBEES,real_data_sample\l2_multiday_panel\trade_date=2026-07-08\exchange=NSE\symbol=ITBEES\part-100141_879358-020493.parquet,1,54,,True,False,2026-07-08,ITBEES,ok,
real_data_sample\l2_multiday_panel,2026-07-08,NSE,ITC,real_data_sample\l2_multiday_panel\trade_date=2026-07-08\exchange=NSE\symbol=ITC\part-073445_866169-000017.parquet,16,54,,True,True,2026-07-08,ITC,ok,
real_data_sample\l2_multiday_panel,2026-07-08,NSE,ITC,real_data_sample\l2_multiday_panel\trade_date=2026-07-08\exchange=NSE\symbol=ITC\part-100142_006553-020494.parquet,1,54,,True,False,2026-07-08,ITC,ok,
real_data_sample\l2_multiday_panel,2026-07-08,NSE,JUNIORBEES,real_data_sample\l2_multiday_panel\trade_date=2026-07-08\exchange=NSE\symbol=JUNIORBEES\part-073445_997997-000018.parquet,12,54,,True,True,2026-07-08,JUNIORBEES,ok,
real_data_sample\l2_multiday_panel,2026-07-08,NSE,JUNIORBEES,real_data_sample\l2_multiday_panel\trade_date=2026-07-08\exchange=NSE\symbol=JUNIORBEES\part-100142_116738-020495.parquet,1,54,,True,False,2026-07-08,JUNIORBEES,ok,
real_data_sample\l2_multiday_panel,2026-07-08,NSE,KOTAKBANK,real_data_sample\l2_multiday_panel\trade_date=2026-07-08\exchange=NSE\symbol=KOTAKBANK\part-073446_107086-000019.parquet,19,54,,True,True,2026-07-08,KOTAKBANK,ok,
real_data_sample\l2_multiday_panel,2026-07-08,NSE,KOTAKBANK,real_data_sample\l2_multiday_panel\trade_date=2026-07-08\exchange=NSE\symbol=KOTAKBANK\part-100142_239451-020496.parquet,1,54,,True,False,2026-07-08,KOTAKBANK,ok,
real_data_sample\l2_multiday_panel,2026-07-08,NSE,LT,real_data_sample\l2_multiday_panel\trade_date=2026-07-08\exchange=NSE\symbol=LT\part-073446_226721-000020.parquet,17,54,,True,True,2026-07-08,LT,ok,
real_data_sample\l2_multiday_panel,2026-07-08,NSE,LT,real_data_sample\l2_multiday_panel\trade_date=2026-07-08\exchange=NSE\symbol=LT\part-100142_357559-020497.parquet,1,54,,True,False,2026-07-08,LT,ok,
real_data_sample\l2_multiday_panel,2026-07-08,NSE,M&M,real_data_sample\l2_multiday_panel\trade_date=2026-07-08\exchange=NSE\symbol=M&M\part-073446_344136-000021.parquet,18,54,,True,True,2026-07-08,M&M,ok,
real_data_sample\l2_multiday_panel,2026-07-08,NSE,M&M,real_data_sample\l2_multiday_panel\trade_date=2026-07-08\exchange=NSE\symbol=M&M\part-100142_459029-020498.parquet,1,54,,True,False,2026-07-08,M&M,ok,
real_data_sample\l2_multiday_panel,2026-07-08,NSE,MARUTI,real_data_sample\l2_multiday_panel\trade_date=2026-07-08\exchange=NSE\symbol=MARUTI\part-073446_469930-000022.parquet,6,54,,True,True,2026-07-08,MARUTI,ok,
real_data_sample\l2_multiday_panel,2026-07-08,NSE,MARUTI,real_data_sample\l2_multiday_panel\trade_date=2026-07-08\exchange=NSE\symbol=MARUTI\part-100142_602509-020499.parquet,1,54,,True,False,2026-07-08,MARUTI,ok,
real_data_sample\l2_multiday_panel,2026-07-08,NSE,NESTLEIND,real_data_sample\l2_multiday_panel\trade_date=2026-07-08\exchange=NSE\symbol=NESTLEIND\part-073446_613957-000023.parquet,5,54,,True,True,2026-07-08,NESTLEIND,ok,
real_data_sample\l2_multiday_panel,2026-07-08,NSE,NESTLEIND,real_data_sample\l2_multiday_panel\trade_date=2026-07-08\exchange=NSE\symbol=NESTLEIND\part-100142_710474-020500.parquet,1,54,,True,False,2026-07-08,NESTLEIND,ok,
real_data_sample\l2_multiday_panel,2026-07-08,NSE,NIFTYBEES,real_data_sample\l2_multiday_panel\trade_date=2026-07-08\exchange=NSE\symbol=NIFTYBEES\part-073446_725850-000024.parquet,12,54,,True,True,2026-07-08,NIFTYBEES,ok,
real_data_sample\l2_multiday_panel,2026-07-08,NSE,NIFTYBEES,real_data_sample\l2_multiday_panel\trade_date=2026-07-08\exchange=NSE\symbol=NIFTYBEES\part-100142_818192-020501.parquet,1,54,,True,False,2026-07-08,NIFTYBEES,ok,
real_data_sample\l2_multiday_panel,2026-07-08,NSE,ONGC,real_data_sample\l2_multiday_panel\trade_date=2026-07-08\exchange=NSE\symbol=ONGC\part-073446_843264-000025.parquet,6,54,,True,True,2026-07-08,ONGC,ok,
real_data_sample\l2_multiday_panel,2026-07-08,NSE,ONGC,real_data_sample\l2_multiday_panel\trade_date=2026-07-08\exchange=NSE\symbol=ONGC\part-100142_959084-020502.parquet,1,54,,True,False,2026-07-08,ONGC,ok,
real_data_sample\l2_multiday_panel,2026-07-08,NSE,RELIANCE,real_data_sample\l2_multiday_panel\trade_date=2026-07-08\exchange=NSE\symbol=RELIANCE\part-073446_959823-000026.parquet,18,54,,True,True,2026-07-08,RELIANCE,ok,
real_data_sample\l2_multiday_panel,2026-07-08,NSE,RELIANCE,real_data_sample\l2_multiday_panel\trade_date=2026-07-08\exchange=NSE\symbol=RELIANCE\part-100112_301811-020474.parquet,3,54,,True,False,2026-07-08,RELIANCE,ok,
real_data_sample\l2_multiday_panel,2026-07-08,NSE,SBIN,real_data_sample\l2_multiday_panel\trade_date=2026-07-08\exchange=NSE\symbol=SBIN\part-073447_069045-000027.parquet,16,54,,True,True,2026-07-08,SBIN,ok,
real_data_sample\l2_multiday_panel,2026-07-08,NSE,SBIN,real_data_sample\l2_multiday_panel\trade_date=2026-07-08\exchange=NSE\symbol=SBIN\part-100112_430562-020475.parquet,2,54,,True,False,2026-07-08,SBIN,ok,
real_data_sample\l2_multiday_panel,2026-07-08,NSE,SUNPHARMA,real_data_sample\l2_multiday_panel\trade_date=2026-07-08\exchange=NSE\symbol=SUNPHARMA\part-073447_183315-000028.parquet,17,54,,True,True,2026-07-08,SUNPHARMA,ok,
real_data_sample\l2_multiday_panel,2026-07-08,NSE,SUNPHARMA,real_data_sample\l2_multiday_panel\trade_date=2026-07-08\exchange=NSE\symbol=SUNPHARMA\part-100143_068866-020503.parquet,1,54,,True,False,2026-07-08,SUNPHARMA,ok,
real_data_sample\l2_multiday_panel,2026-07-08,NSE,TCS,real_data_sample\l2_multiday_panel\trade_date=2026-07-08\exchange=NSE\symbol=TCS\part-073447_291090-000029.parquet,7,54,,True,True,2026-07-08,TCS,ok,
real_data_sample\l2_multiday_panel,2026-07-08,NSE,TCS,real_data_sample\l2_multiday_panel\trade_date=2026-07-08\exchange=NSE\symbol=TCS\part-100143_191036-020504.parquet,1,54,,True,False,2026-07-08,TCS,ok,
real_data_sample\l2_multiday_panel,2026-07-08,NSE,TECHM,real_data_sample\l2_multiday_panel\trade_date=2026-07-08\exchange=NSE\symbol=TECHM\part-073447_402618-000030.parquet,4,54,,True,True,2026-07-08,TECHM,ok,
real_data_sample\l2_multiday_panel,2026-07-08,NSE,TECHM,real_data_sample\l2_multiday_panel\trade_date=2026-07-08\exchange=NSE\symbol=TECHM\part-100143_301299-020505.parquet,1,54,,True,False,2026-07-08,TECHM,ok,
