scenario_id,scope_id,scope_candidate_id,initial_capital_inr,fixed_notional_inr,max_concurrent_positions,cost_profile,cost_multiplier,extra_slippage_bps,input_event_rows,scheduled_event_rows,rejected_event_rows,rejected_same_symbol_overlap_rows,rejected_max_concurrent_rows,rejected_insufficient_cash_rows,candidate_rows,scheduled_candidate_rows,symbols,scheduled_symbols,observed_trade_dates,realized_net_pnl_inr,portfolio_return_pct,mechanical_one_date_annualized_portfolio_return_pct,annualized_return_is_robust_portfolio_claim,annualized_above_12pct_research_diagnostic,scheduled_notional_inr,notional_turnover_x_initial_capital,avg_open_notional_utilization,max_drawdown_inr,portfolio_claim_allowed,strategy_replay_allowed,promotion_allowed,paper_or_live_acceptance_allowed,deployable_profitability_claim_allowed,phase275_scope_id,phase275_scope_candidate_id,phase275_scope_profile_id,order_policy,synthetic_seed,synthetic_regime,synthetic_date_rows,synthetic_multiday_diagnostic_allowed,synthetic_multiday_above12_diagnostic
P271_P275_PRIORITY01_TIME_RANK_BASE_BOOTSTRAP_SEED202_CAP250000_NOT75000_CONC2_COST200,P275_PRIORITY01_TIME_RANK_BASE_BOOTSTRAP_SEED202,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,250000.0,75000.0,2,cost200,2.0,0.0,88,3,85,4,81,0,1,1,7,3,8,-239.5873774611855,-0.0958349509844742,-3.0188009560109372,0,0,225000.0,0.9,0.5727272727272728,-334.76436286749043,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,PRIORITY01:cost200,time_rank,202,base_bootstrap,8,1,0
P271_P275_PRIORITY01_TIME_RANK_BASE_BOOTSTRAP_SEED202_CAP250000_NOT75000_CONC3_COST200,P275_PRIORITY01_TIME_RANK_BASE_BOOTSTRAP_SEED202,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,250000.0,75000.0,3,cost200,2.0,0.0,88,4,84,4,80,0,1,1,7,4,8,-200.1834739612865,-0.0800733895845146,-2.52231177191221,0,0,300000.0,1.2,0.8488636363636364,-334.76436286749043,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,PRIORITY01:cost200,time_rank,202,base_bootstrap,8,1,0
P271_P275_PRIORITY01_TIME_RANK_BASE_BOOTSTRAP_SEED202_CAP250000_NOT100000_CONC1_COST200,P275_PRIORITY01_TIME_RANK_BASE_BOOTSTRAP_SEED202,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,250000.0,100000.0,1,cost200,2.0,0.0,88,2,86,4,82,0,1,1,7,2,8,124.69953019003708,0.049879812076014836,1.5712140803944674,0,0,200000.0,0.8,0.3909090909090909,-2.203117018369518,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,PRIORITY01:cost200,time_rank,202,base_bootstrap,8,1,0
P271_P275_PRIORITY01_TIME_RANK_BASE_BOOTSTRAP_SEED202_CAP250000_NOT100000_CONC2_COST200,P275_PRIORITY01_TIME_RANK_BASE_BOOTSTRAP_SEED202,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,250000.0,100000.0,2,cost200,2.0,0.0,88,3,85,4,81,0,1,1,7,3,8,-319.4498366149139,-0.12777993464596557,-4.025067941347915,0,0,300000.0,1.2,0.7636363636363637,-446.35248382332054,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,PRIORITY01:cost200,time_rank,202,base_bootstrap,8,1,0
P271_P275_PRIORITY01_TIME_RANK_BASE_BOOTSTRAP_SEED202_CAP250000_NOT100000_CONC3_COST200,P275_PRIORITY01_TIME_RANK_BASE_BOOTSTRAP_SEED202,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,250000.0,100000.0,3,cost200,2.0,0.0,88,4,84,4,80,0,1,1,7,4,8,-222.42608217920724,-0.0889704328716829,-2.802568635458011,0,0,333333.3333333334,1.3333333333333335,0.9431818181818182,-371.9604031861005,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,PRIORITY01:cost200,time_rank,202,base_bootstrap,8,1,0
P271_P275_PRIORITY01_TIME_REVERSE_RANK_BASE_BOOTSTRAP_SEED202_CAP100000_NOT75000_CONC1_COST200,P275_PRIORITY01_TIME_REVERSE_RANK_BASE_BOOTSTRAP_SEED202,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,75000.0,1,cost200,2.0,0.0,88,2,86,4,82,0,1,1,7,2,8,93.52464764252781,0.09352464764252781,2.946026400739626,0,0,150000.0,1.5,0.7329545454545454,-1.6523377637771388,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,PRIORITY01:cost200,time_reverse_rank,202,base_bootstrap,8,1,0
P271_P275_PRIORITY01_TIME_REVERSE_RANK_BASE_BOOTSTRAP_SEED202_CAP100000_NOT75000_CONC2_COST200,P275_PRIORITY01_TIME_REVERSE_RANK_BASE_BOOTSTRAP_SEED202,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,75000.0,2,cost200,2.0,0.0,88,3,85,4,81,0,1,1,7,3,8,-159.72491830745696,-0.15972491830745697,-5.031334926684894,0,0,150000.0,1.5,0.9545454545454546,-223.17624191166027,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,PRIORITY01:cost200,time_reverse_rank,202,base_bootstrap,8,1,0
P271_P275_PRIORITY01_TIME_REVERSE_RANK_BASE_BOOTSTRAP_SEED202_CAP100000_NOT75000_CONC3_COST200,P275_PRIORITY01_TIME_REVERSE_RANK_BASE_BOOTSTRAP_SEED202,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,75000.0,3,cost200,2.0,0.0,88,4,84,4,80,0,1,1,7,4,8,-88.97043287168283,-0.08897043287168284,-2.8025686354580093,0,0,133333.3333333333,1.333333333333333,0.9431818181818182,-148.78416127444015,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,PRIORITY01:cost200,time_reverse_rank,202,base_bootstrap,8,1,0
P271_P275_PRIORITY01_TIME_REVERSE_RANK_BASE_BOOTSTRAP_SEED202_CAP100000_NOT100000_CONC1_COST200,P275_PRIORITY01_TIME_REVERSE_RANK_BASE_BOOTSTRAP_SEED202,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,100000.0,1,cost200,2.0,0.0,88,2,86,4,82,0,1,1,7,2,8,124.69953019003708,0.12469953019003709,3.928035200986168,0,0,200000.0,2.0,0.9772727272727273,-2.203117018369518,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,PRIORITY01:cost200,time_reverse_rank,202,base_bootstrap,8,1,0
P271_P275_PRIORITY01_TIME_REVERSE_RANK_BASE_BOOTSTRAP_SEED202_CAP100000_NOT100000_CONC2_COST200,P275_PRIORITY01_TIME_REVERSE_RANK_BASE_BOOTSTRAP_SEED202,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,100000.0,2,cost200,2.0,0.0,88,3,85,4,81,0,1,1,7,3,8,-159.72491830745696,-0.15972491830745697,-5.031334926684894,0,0,150000.0,1.5,0.9545454545454546,-223.17624191166027,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,PRIORITY01:cost200,time_reverse_rank,202,base_bootstrap,8,1,0
P271_P275_PRIORITY01_TIME_REVERSE_RANK_BASE_BOOTSTRAP_SEED202_CAP100000_NOT100000_CONC3_COST200,P275_PRIORITY01_TIME_REVERSE_RANK_BASE_BOOTSTRAP_SEED202,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,100000.0,3,cost200,2.0,0.0,88,4,84,4,80,0,1,1,7,4,8,-88.97043287168283,-0.08897043287168284,-2.8025686354580093,0,0,133333.3333333333,1.333333333333333,0.9431818181818182,-148.78416127444015,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,PRIORITY01:cost200,time_reverse_rank,202,base_bootstrap,8,1,0
P271_P275_PRIORITY01_TIME_REVERSE_RANK_BASE_BOOTSTRAP_SEED202_CAP250000_NOT75000_CONC1_COST200,P275_PRIORITY01_TIME_REVERSE_RANK_BASE_BOOTSTRAP_SEED202,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,250000.0,75000.0,1,cost200,2.0,0.0,88,2,86,4,82,0,1,1,7,2,8,93.52464764252781,0.03740985905701112,1.1784105602958503,0,0,150000.0,0.6,0.2931818181818182,-1.6523377637771388,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,PRIORITY01:cost200,time_reverse_rank,202,base_bootstrap,8,1,0
P271_P275_PRIORITY01_TIME_REVERSE_RANK_BASE_BOOTSTRAP_SEED202_CAP250000_NOT75000_CONC2_COST200,P275_PRIORITY01_TIME_REVERSE_RANK_BASE_BOOTSTRAP_SEED202,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,250000.0,75000.0,2,cost200,2.0,0.0,88,3,85,4,81,0,1,1,7,3,8,-239.5873774611855,-0.0958349509844742,-3.0188009560109372,0,0,225000.0,0.9,0.5727272727272728,-334.76436286749043,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,PRIORITY01:cost200,time_reverse_rank,202,base_bootstrap,8,1,0
P271_P275_PRIORITY01_TIME_REVERSE_RANK_BASE_BOOTSTRAP_SEED202_CAP250000_NOT75000_CONC3_COST200,P275_PRIORITY01_TIME_REVERSE_RANK_BASE_BOOTSTRAP_SEED202,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,250000.0,75000.0,3,cost200,2.0,0.0,88,4,84,4,80,0,1,1,7,4,8,-200.1834739612865,-0.0800733895845146,-2.52231177191221,0,0,300000.0,1.2,0.8488636363636364,-334.76436286749043,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,PRIORITY01:cost200,time_reverse_rank,202,base_bootstrap,8,1,0
P271_P275_PRIORITY01_TIME_REVERSE_RANK_BASE_BOOTSTRAP_SEED202_CAP250000_NOT100000_CONC1_COST200,P275_PRIORITY01_TIME_REVERSE_RANK_BASE_BOOTSTRAP_SEED202,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,250000.0,100000.0,1,cost200,2.0,0.0,88,2,86,4,82,0,1,1,7,2,8,124.69953019003708,0.049879812076014836,1.5712140803944674,0,0,200000.0,0.8,0.3909090909090909,-2.203117018369518,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,PRIORITY01:cost200,time_reverse_rank,202,base_bootstrap,8,1,0
P271_P275_PRIORITY01_TIME_REVERSE_RANK_BASE_BOOTSTRAP_SEED202_CAP250000_NOT100000_CONC2_COST200,P275_PRIORITY01_TIME_REVERSE_RANK_BASE_BOOTSTRAP_SEED202,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,250000.0,100000.0,2,cost200,2.0,0.0,88,3,85,4,81,0,1,1,7,3,8,-319.4498366149139,-0.12777993464596557,-4.025067941347915,0,0,300000.0,1.2,0.7636363636363637,-446.35248382332054,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,PRIORITY01:cost200,time_reverse_rank,202,base_bootstrap,8,1,0
P271_P275_PRIORITY01_TIME_REVERSE_RANK_BASE_BOOTSTRAP_SEED202_CAP250000_NOT100000_CONC3_COST200,P275_PRIORITY01_TIME_REVERSE_RANK_BASE_BOOTSTRAP_SEED202,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,250000.0,100000.0,3,cost200,2.0,0.0,88,4,84,4,80,0,1,1,7,4,8,-222.42608217920724,-0.0889704328716829,-2.802568635458011,0,0,333333.3333333334,1.3333333333333335,0.9431818181818182,-371.9604031861005,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,PRIORITY01:cost200,time_reverse_rank,202,base_bootstrap,8,1,0
P271_P275_PRIORITY01_RANK_TIME_BASE_BOOTSTRAP_SEED202_CAP100000_NOT75000_CONC1_COST200,P275_PRIORITY01_RANK_TIME_BASE_BOOTSTRAP_SEED202,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,75000.0,1,cost200,2.0,0.0,88,2,86,4,82,0,1,1,7,2,8,93.52464764252781,0.09352464764252781,2.946026400739626,0,0,150000.0,1.5,0.7329545454545454,-1.6523377637771388,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,PRIORITY01:cost200,rank_time,202,base_bootstrap,8,1,0
P271_P275_PRIORITY01_RANK_TIME_BASE_BOOTSTRAP_SEED202_CAP100000_NOT75000_CONC2_COST200,P275_PRIORITY01_RANK_TIME_BASE_BOOTSTRAP_SEED202,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,75000.0,2,cost200,2.0,0.0,88,3,85,4,81,0,1,1,7,3,8,-159.72491830745696,-0.15972491830745697,-5.031334926684894,0,0,150000.0,1.5,0.9545454545454546,-223.17624191166027,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,PRIORITY01:cost200,rank_time,202,base_bootstrap,8,1,0
P271_P275_PRIORITY01_RANK_TIME_BASE_BOOTSTRAP_SEED202_CAP100000_NOT75000_CONC3_COST200,P275_PRIORITY01_RANK_TIME_BASE_BOOTSTRAP_SEED202,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,75000.0,3,cost200,2.0,0.0,88,4,84,4,80,0,1,1,7,4,8,-88.97043287168283,-0.08897043287168284,-2.8025686354580093,0,0,133333.3333333333,1.333333333333333,0.9431818181818182,-148.78416127444015,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,PRIORITY01:cost200,rank_time,202,base_bootstrap,8,1,0
P271_P275_PRIORITY01_RANK_TIME_BASE_BOOTSTRAP_SEED202_CAP100000_NOT100000_CONC1_COST200,P275_PRIORITY01_RANK_TIME_BASE_BOOTSTRAP_SEED202,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,100000.0,1,cost200,2.0,0.0,88,2,86,4,82,0,1,1,7,2,8,124.69953019003708,0.12469953019003709,3.928035200986168,0,0,200000.0,2.0,0.9772727272727273,-2.203117018369518,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,PRIORITY01:cost200,rank_time,202,base_bootstrap,8,1,0
P271_P275_PRIORITY01_RANK_TIME_BASE_BOOTSTRAP_SEED202_CAP100000_NOT100000_CONC2_COST200,P275_PRIORITY01_RANK_TIME_BASE_BOOTSTRAP_SEED202,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,100000.0,2,cost200,2.0,0.0,88,3,85,4,81,0,1,1,7,3,8,-159.72491830745696,-0.15972491830745697,-5.031334926684894,0,0,150000.0,1.5,0.9545454545454546,-223.17624191166027,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,PRIORITY01:cost200,rank_time,202,base_bootstrap,8,1,0
P271_P275_PRIORITY01_RANK_TIME_BASE_BOOTSTRAP_SEED202_CAP100000_NOT100000_CONC3_COST200,P275_PRIORITY01_RANK_TIME_BASE_BOOTSTRAP_SEED202,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,100000.0,3,cost200,2.0,0.0,88,4,84,4,80,0,1,1,7,4,8,-88.97043287168283,-0.08897043287168284,-2.8025686354580093,0,0,133333.3333333333,1.333333333333333,0.9431818181818182,-148.78416127444015,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,PRIORITY01:cost200,rank_time,202,base_bootstrap,8,1,0
P271_P275_PRIORITY01_RANK_TIME_BASE_BOOTSTRAP_SEED202_CAP250000_NOT75000_CONC1_COST200,P275_PRIORITY01_RANK_TIME_BASE_BOOTSTRAP_SEED202,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,250000.0,75000.0,1,cost200,2.0,0.0,88,2,86,4,82,0,1,1,7,2,8,93.52464764252781,0.03740985905701112,1.1784105602958503,0,0,150000.0,0.6,0.2931818181818182,-1.6523377637771388,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,PRIORITY01:cost200,rank_time,202,base_bootstrap,8,1,0
P271_P275_PRIORITY01_RANK_TIME_BASE_BOOTSTRAP_SEED202_CAP250000_NOT75000_CONC2_COST200,P275_PRIORITY01_RANK_TIME_BASE_BOOTSTRAP_SEED202,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,250000.0,75000.0,2,cost200,2.0,0.0,88,3,85,4,81,0,1,1,7,3,8,-239.5873774611855,-0.0958349509844742,-3.0188009560109372,0,0,225000.0,0.9,0.5727272727272728,-334.76436286749043,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,PRIORITY01:cost200,rank_time,202,base_bootstrap,8,1,0
P271_P275_PRIORITY01_RANK_TIME_BASE_BOOTSTRAP_SEED202_CAP250000_NOT75000_CONC3_COST200,P275_PRIORITY01_RANK_TIME_BASE_BOOTSTRAP_SEED202,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,250000.0,75000.0,3,cost200,2.0,0.0,88,4,84,4,80,0,1,1,7,4,8,-200.1834739612865,-0.0800733895845146,-2.52231177191221,0,0,300000.0,1.2,0.8488636363636364,-334.76436286749043,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,PRIORITY01:cost200,rank_time,202,base_bootstrap,8,1,0
P271_P275_PRIORITY01_RANK_TIME_BASE_BOOTSTRAP_SEED202_CAP250000_NOT100000_CONC1_COST200,P275_PRIORITY01_RANK_TIME_BASE_BOOTSTRAP_SEED202,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,250000.0,100000.0,1,cost200,2.0,0.0,88,2,86,4,82,0,1,1,7,2,8,124.69953019003708,0.049879812076014836,1.5712140803944674,0,0,200000.0,0.8,0.3909090909090909,-2.203117018369518,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,PRIORITY01:cost200,rank_time,202,base_bootstrap,8,1,0
P271_P275_PRIORITY01_RANK_TIME_BASE_BOOTSTRAP_SEED202_CAP250000_NOT100000_CONC2_COST200,P275_PRIORITY01_RANK_TIME_BASE_BOOTSTRAP_SEED202,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,250000.0,100000.0,2,cost200,2.0,0.0,88,3,85,4,81,0,1,1,7,3,8,-319.4498366149139,-0.12777993464596557,-4.025067941347915,0,0,300000.0,1.2,0.7636363636363637,-446.35248382332054,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,PRIORITY01:cost200,rank_time,202,base_bootstrap,8,1,0
P271_P275_PRIORITY01_RANK_TIME_BASE_BOOTSTRAP_SEED202_CAP250000_NOT100000_CONC3_COST200,P275_PRIORITY01_RANK_TIME_BASE_BOOTSTRAP_SEED202,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,250000.0,100000.0,3,cost200,2.0,0.0,88,4,84,4,80,0,1,1,7,4,8,-222.42608217920724,-0.0889704328716829,-2.802568635458011,0,0,333333.3333333334,1.3333333333333335,0.9431818181818182,-371.9604031861005,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,PRIORITY01:cost200,rank_time,202,base_bootstrap,8,1,0
P271_P275_PRIORITY01_REVERSE_RANK_TIME_BASE_BOOTSTRAP_SEED202_CAP100000_NOT75000_CONC1_COST200,P275_PRIORITY01_REVERSE_RANK_TIME_BASE_BOOTSTRAP_SEED202,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,75000.0,1,cost200,2.0,0.0,88,2,86,4,82,0,1,1,7,2,8,93.52464764252781,0.09352464764252781,2.946026400739626,0,0,150000.0,1.5,0.7329545454545454,-1.6523377637771388,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,PRIORITY01:cost200,reverse_rank_time,202,base_bootstrap,8,1,0
P271_P275_PRIORITY01_REVERSE_RANK_TIME_BASE_BOOTSTRAP_SEED202_CAP100000_NOT75000_CONC2_COST200,P275_PRIORITY01_REVERSE_RANK_TIME_BASE_BOOTSTRAP_SEED202,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,75000.0,2,cost200,2.0,0.0,88,3,85,4,81,0,1,1,7,3,8,-159.72491830745696,-0.15972491830745697,-5.031334926684894,0,0,150000.0,1.5,0.9545454545454546,-223.17624191166027,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,PRIORITY01:cost200,reverse_rank_time,202,base_bootstrap,8,1,0
P271_P275_PRIORITY01_REVERSE_RANK_TIME_BASE_BOOTSTRAP_SEED202_CAP100000_NOT75000_CONC3_COST200,P275_PRIORITY01_REVERSE_RANK_TIME_BASE_BOOTSTRAP_SEED202,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,75000.0,3,cost200,2.0,0.0,88,4,84,4,80,0,1,1,7,4,8,-88.97043287168283,-0.08897043287168284,-2.8025686354580093,0,0,133333.3333333333,1.333333333333333,0.9431818181818182,-148.78416127444015,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,PRIORITY01:cost200,reverse_rank_time,202,base_bootstrap,8,1,0
P271_P275_PRIORITY01_REVERSE_RANK_TIME_BASE_BOOTSTRAP_SEED202_CAP100000_NOT100000_CONC1_COST200,P275_PRIORITY01_REVERSE_RANK_TIME_BASE_BOOTSTRAP_SEED202,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,100000.0,1,cost200,2.0,0.0,88,2,86,4,82,0,1,1,7,2,8,124.69953019003708,0.12469953019003709,3.928035200986168,0,0,200000.0,2.0,0.9772727272727273,-2.203117018369518,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,PRIORITY01:cost200,reverse_rank_time,202,base_bootstrap,8,1,0
P271_P275_PRIORITY01_REVERSE_RANK_TIME_BASE_BOOTSTRAP_SEED202_CAP100000_NOT100000_CONC2_COST200,P275_PRIORITY01_REVERSE_RANK_TIME_BASE_BOOTSTRAP_SEED202,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,100000.0,2,cost200,2.0,0.0,88,3,85,4,81,0,1,1,7,3,8,-159.72491830745696,-0.15972491830745697,-5.031334926684894,0,0,150000.0,1.5,0.9545454545454546,-223.17624191166027,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,PRIORITY01:cost200,reverse_rank_time,202,base_bootstrap,8,1,0
P271_P275_PRIORITY01_REVERSE_RANK_TIME_BASE_BOOTSTRAP_SEED202_CAP100000_NOT100000_CONC3_COST200,P275_PRIORITY01_REVERSE_RANK_TIME_BASE_BOOTSTRAP_SEED202,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,100000.0,3,cost200,2.0,0.0,88,4,84,4,80,0,1,1,7,4,8,-88.97043287168283,-0.08897043287168284,-2.8025686354580093,0,0,133333.3333333333,1.333333333333333,0.9431818181818182,-148.78416127444015,0,0,0,0,0,PRIORITY01,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,PRIORITY01:cost200,reverse_rank_time,202,base_bootstrap,8,1,0
