trade_date,daily_net_pnl_inr,scheduled_event_rows,scheduled_notional_inr,scenario_id,daily_return_pct,synthetic_seed,synthetic_regime,phase275_scope_id,cost_profile
2026-07-14,-168.41425774519922,2,150000.0,P271_P275_PRIORITY01_RANK_TIME_BASE_BOOTSTRAP_SEED101_CAP250000_NOT75000_CONC1_COST200,-0.06736570309807968,101,base_bootstrap,PRIORITY01,cost200
2026-07-14,-502.5593632956324,3,225000.0,P271_P275_PRIORITY01_RANK_TIME_BASE_BOOTSTRAP_SEED101_CAP250000_NOT75000_CONC2_COST200,-0.20102374531825296,101,base_bootstrap,PRIORITY01,cost200
2026-07-14,-461.5496242278901,4,300000.0,P271_P275_PRIORITY01_RANK_TIME_BASE_BOOTSTRAP_SEED101_CAP250000_NOT75000_CONC3_COST200,-0.18461984969115602,101,base_bootstrap,PRIORITY01,cost200
2026-07-14,-224.55234366026562,2,200000.0,P271_P275_PRIORITY01_RANK_TIME_BASE_BOOTSTRAP_SEED101_CAP250000_NOT100000_CONC1_COST200,-0.08982093746410624,101,base_bootstrap,PRIORITY01,cost200
2026-07-14,-670.0791510608432,3,300000.0,P271_P275_PRIORITY01_RANK_TIME_BASE_BOOTSTRAP_SEED101_CAP250000_NOT100000_CONC2_COST200,-0.26803166042433724,101,base_bootstrap,PRIORITY01,cost200
2026-07-14,-512.8329158087668,4,333333.3333333334,P271_P275_PRIORITY01_RANK_TIME_BASE_BOOTSTRAP_SEED101_CAP250000_NOT100000_CONC3_COST200,-0.2051331663235067,101,base_bootstrap,PRIORITY01,cost200
2026-07-14,-168.41425774519922,2,150000.0,P271_P275_PRIORITY01_REVERSE_RANK_TIME_BASE_BOOTSTRAP_SEED101_CAP100000_NOT75000_CONC1_COST200,-0.16841425774519922,101,base_bootstrap,PRIORITY01,cost200
2026-07-14,-335.0395755304216,3,150000.0,P271_P275_PRIORITY01_REVERSE_RANK_TIME_BASE_BOOTSTRAP_SEED101_CAP100000_NOT75000_CONC2_COST200,-0.3350395755304216,101,base_bootstrap,PRIORITY01,cost200
2026-07-14,-205.13316632350669,4,133333.3333333333,P271_P275_PRIORITY01_REVERSE_RANK_TIME_BASE_BOOTSTRAP_SEED101_CAP100000_NOT75000_CONC3_COST200,-0.20513316632350667,101,base_bootstrap,PRIORITY01,cost200
2026-07-14,-224.55234366026562,2,200000.0,P271_P275_PRIORITY01_REVERSE_RANK_TIME_BASE_BOOTSTRAP_SEED101_CAP100000_NOT100000_CONC1_COST200,-0.2245523436602656,101,base_bootstrap,PRIORITY01,cost200
2026-07-14,-335.0395755304216,3,150000.0,P271_P275_PRIORITY01_REVERSE_RANK_TIME_BASE_BOOTSTRAP_SEED101_CAP100000_NOT100000_CONC2_COST200,-0.3350395755304216,101,base_bootstrap,PRIORITY01,cost200
2026-07-14,-205.13316632350669,4,133333.3333333333,P271_P275_PRIORITY01_REVERSE_RANK_TIME_BASE_BOOTSTRAP_SEED101_CAP100000_NOT100000_CONC3_COST200,-0.20513316632350667,101,base_bootstrap,PRIORITY01,cost200
2026-07-14,-168.41425774519922,2,150000.0,P271_P275_PRIORITY01_REVERSE_RANK_TIME_BASE_BOOTSTRAP_SEED101_CAP250000_NOT75000_CONC1_COST200,-0.06736570309807968,101,base_bootstrap,PRIORITY01,cost200
2026-07-14,-502.5593632956324,3,225000.0,P271_P275_PRIORITY01_REVERSE_RANK_TIME_BASE_BOOTSTRAP_SEED101_CAP250000_NOT75000_CONC2_COST200,-0.20102374531825296,101,base_bootstrap,PRIORITY01,cost200
2026-07-14,-461.5496242278901,4,300000.0,P271_P275_PRIORITY01_REVERSE_RANK_TIME_BASE_BOOTSTRAP_SEED101_CAP250000_NOT75000_CONC3_COST200,-0.18461984969115602,101,base_bootstrap,PRIORITY01,cost200
2026-07-14,-224.55234366026562,2,200000.0,P271_P275_PRIORITY01_REVERSE_RANK_TIME_BASE_BOOTSTRAP_SEED101_CAP250000_NOT100000_CONC1_COST200,-0.08982093746410624,101,base_bootstrap,PRIORITY01,cost200
2026-07-14,-670.0791510608432,3,300000.0,P271_P275_PRIORITY01_REVERSE_RANK_TIME_BASE_BOOTSTRAP_SEED101_CAP250000_NOT100000_CONC2_COST200,-0.26803166042433724,101,base_bootstrap,PRIORITY01,cost200
2026-07-14,-512.8329158087668,4,333333.3333333334,P271_P275_PRIORITY01_REVERSE_RANK_TIME_BASE_BOOTSTRAP_SEED101_CAP250000_NOT100000_CONC3_COST200,-0.2051331663235067,101,base_bootstrap,PRIORITY01,cost200
2026-07-15,-332.1373145712231,1,75000.0,P271_P275_PRIORITY01_DETERMINISTIC_SHUFFLE_BASE_BOOTSTRAP_SEED101_CAP100000_NOT75000_CONC1_COST200,-0.33213731457122314,101,base_bootstrap,PRIORITY01,cost200
2026-07-15,-221.42487638081542,1,50000.0,P271_P275_PRIORITY01_DETERMINISTIC_SHUFFLE_BASE_BOOTSTRAP_SEED101_CAP100000_NOT75000_CONC2_COST200,-0.22142487638081543,101,base_bootstrap,PRIORITY01,cost200
2026-07-22,25.40807215615716,1,50000.0,P271_P275_PRIORITY01_DETERMINISTIC_SHUFFLE_BASE_BOOTSTRAP_SEED101_CAP100000_NOT75000_CONC2_COST200,0.02540807215615716,101,base_bootstrap,PRIORITY01,cost200
2026-07-15,-147.61658425387697,1,33333.333333333336,P271_P275_PRIORITY01_DETERMINISTIC_SHUFFLE_BASE_BOOTSTRAP_SEED101_CAP100000_NOT75000_CONC3_COST200,-0.14761658425387697,101,base_bootstrap,PRIORITY01,cost200
2026-07-22,120.32784939555548,2,66666.66666666666,P271_P275_PRIORITY01_DETERMINISTIC_SHUFFLE_BASE_BOOTSTRAP_SEED101_CAP100000_NOT75000_CONC3_COST200,0.12032784939555548,101,base_bootstrap,PRIORITY01,cost200
2026-07-15,-442.84975276163084,1,100000.0,P271_P275_PRIORITY01_DETERMINISTIC_SHUFFLE_BASE_BOOTSTRAP_SEED101_CAP100000_NOT100000_CONC1_COST200,-0.44284975276163085,101,base_bootstrap,PRIORITY01,cost200
2026-07-15,-221.42487638081542,1,50000.0,P271_P275_PRIORITY01_DETERMINISTIC_SHUFFLE_BASE_BOOTSTRAP_SEED101_CAP100000_NOT100000_CONC2_COST200,-0.22142487638081543,101,base_bootstrap,PRIORITY01,cost200
2026-07-22,25.40807215615716,1,50000.0,P271_P275_PRIORITY01_DETERMINISTIC_SHUFFLE_BASE_BOOTSTRAP_SEED101_CAP100000_NOT100000_CONC2_COST200,0.02540807215615716,101,base_bootstrap,PRIORITY01,cost200
2026-07-15,-147.61658425387697,1,33333.333333333336,P271_P275_PRIORITY01_DETERMINISTIC_SHUFFLE_BASE_BOOTSTRAP_SEED101_CAP100000_NOT100000_CONC3_COST200,-0.14761658425387697,101,base_bootstrap,PRIORITY01,cost200
2026-07-22,120.32784939555548,2,66666.66666666666,P271_P275_PRIORITY01_DETERMINISTIC_SHUFFLE_BASE_BOOTSTRAP_SEED101_CAP100000_NOT100000_CONC3_COST200,0.12032784939555548,101,base_bootstrap,PRIORITY01,cost200
2026-07-15,-332.1373145712231,1,75000.0,P271_P275_PRIORITY01_DETERMINISTIC_SHUFFLE_BASE_BOOTSTRAP_SEED101_CAP250000_NOT75000_CONC1_COST200,-0.13285492582848923,101,base_bootstrap,PRIORITY01,cost200
2026-07-15,-332.1373145712231,1,75000.0,P271_P275_PRIORITY01_DETERMINISTIC_SHUFFLE_BASE_BOOTSTRAP_SEED101_CAP250000_NOT75000_CONC2_COST200,-0.13285492582848923,101,base_bootstrap,PRIORITY01,cost200
2026-07-22,38.11210823423574,1,75000.0,P271_P275_PRIORITY01_DETERMINISTIC_SHUFFLE_BASE_BOOTSTRAP_SEED101_CAP250000_NOT75000_CONC2_COST200,0.015244843293694296,101,base_bootstrap,PRIORITY01,cost200
2026-07-15,-332.1373145712231,1,75000.0,P271_P275_PRIORITY01_DETERMINISTIC_SHUFFLE_BASE_BOOTSTRAP_SEED101_CAP250000_NOT75000_CONC3_COST200,-0.13285492582848923,101,base_bootstrap,PRIORITY01,cost200
2026-07-22,270.73766113999983,2,150000.0,P271_P275_PRIORITY01_DETERMINISTIC_SHUFFLE_BASE_BOOTSTRAP_SEED101_CAP250000_NOT75000_CONC3_COST200,0.10829506445599994,101,base_bootstrap,PRIORITY01,cost200
2026-07-15,-442.84975276163084,1,100000.0,P271_P275_PRIORITY01_DETERMINISTIC_SHUFFLE_BASE_BOOTSTRAP_SEED101_CAP250000_NOT100000_CONC1_COST200,-0.17713990110465233,101,base_bootstrap,PRIORITY01,cost200
2026-07-15,-442.84975276163084,1,100000.0,P271_P275_PRIORITY01_DETERMINISTIC_SHUFFLE_BASE_BOOTSTRAP_SEED101_CAP250000_NOT100000_CONC2_COST200,-0.17713990110465233,101,base_bootstrap,PRIORITY01,cost200
2026-07-22,50.81614431231432,1,100000.0,P271_P275_PRIORITY01_DETERMINISTIC_SHUFFLE_BASE_BOOTSTRAP_SEED101_CAP250000_NOT100000_CONC2_COST200,0.020326457724925726,101,base_bootstrap,PRIORITY01,cost200
2026-07-15,-369.0414606346923,1,83333.33333333333,P271_P275_PRIORITY01_DETERMINISTIC_SHUFFLE_BASE_BOOTSTRAP_SEED101_CAP250000_NOT100000_CONC3_COST200,-0.14761658425387691,101,base_bootstrap,PRIORITY01,cost200
2026-07-22,300.81962348888874,2,166666.6666666667,P271_P275_PRIORITY01_DETERMINISTIC_SHUFFLE_BASE_BOOTSTRAP_SEED101_CAP250000_NOT100000_CONC3_COST200,0.12032784939555549,101,base_bootstrap,PRIORITY01,cost200
2026-07-14,93.52464764252781,2,150000.0,P271_P275_PRIORITY01_TIME_RANK_BASE_BOOTSTRAP_SEED202_CAP100000_NOT75000_CONC1_COST200,0.09352464764252781,202,base_bootstrap,PRIORITY01,cost200
2026-07-14,-159.72491830745696,3,150000.0,P271_P275_PRIORITY01_TIME_RANK_BASE_BOOTSTRAP_SEED202_CAP100000_NOT75000_CONC2_COST200,-0.15972491830745697,202,base_bootstrap,PRIORITY01,cost200
2026-07-14,-88.97043287168285,4,133333.3333333333,P271_P275_PRIORITY01_TIME_RANK_BASE_BOOTSTRAP_SEED202_CAP100000_NOT75000_CONC3_COST200,-0.08897043287168284,202,base_bootstrap,PRIORITY01,cost200
2026-07-14,124.69953019003708,2,200000.0,P271_P275_PRIORITY01_TIME_RANK_BASE_BOOTSTRAP_SEED202_CAP100000_NOT100000_CONC1_COST200,0.12469953019003709,202,base_bootstrap,PRIORITY01,cost200
2026-07-14,-159.72491830745696,3,150000.0,P271_P275_PRIORITY01_TIME_RANK_BASE_BOOTSTRAP_SEED202_CAP100000_NOT100000_CONC2_COST200,-0.15972491830745697,202,base_bootstrap,PRIORITY01,cost200
2026-07-14,-88.97043287168285,4,133333.3333333333,P271_P275_PRIORITY01_TIME_RANK_BASE_BOOTSTRAP_SEED202_CAP100000_NOT100000_CONC3_COST200,-0.08897043287168284,202,base_bootstrap,PRIORITY01,cost200
2026-07-14,93.52464764252781,2,150000.0,P271_P275_PRIORITY01_TIME_RANK_BASE_BOOTSTRAP_SEED202_CAP250000_NOT75000_CONC1_COST200,0.03740985905701112,202,base_bootstrap,PRIORITY01,cost200
2026-07-14,-239.5873774611855,3,225000.0,P271_P275_PRIORITY01_TIME_RANK_BASE_BOOTSTRAP_SEED202_CAP250000_NOT75000_CONC2_COST200,-0.0958349509844742,202,base_bootstrap,PRIORITY01,cost200
2026-07-14,-200.1834739612865,4,300000.0,P271_P275_PRIORITY01_TIME_RANK_BASE_BOOTSTRAP_SEED202_CAP250000_NOT75000_CONC3_COST200,-0.0800733895845146,202,base_bootstrap,PRIORITY01,cost200
2026-07-14,124.69953019003708,2,200000.0,P271_P275_PRIORITY01_TIME_RANK_BASE_BOOTSTRAP_SEED202_CAP250000_NOT100000_CONC1_COST200,0.049879812076014836,202,base_bootstrap,PRIORITY01,cost200
2026-07-14,-319.4498366149139,3,300000.0,P271_P275_PRIORITY01_TIME_RANK_BASE_BOOTSTRAP_SEED202_CAP250000_NOT100000_CONC2_COST200,-0.12777993464596557,202,base_bootstrap,PRIORITY01,cost200
2026-07-14,-222.4260821792072,4,333333.3333333334,P271_P275_PRIORITY01_TIME_RANK_BASE_BOOTSTRAP_SEED202_CAP250000_NOT100000_CONC3_COST200,-0.0889704328716829,202,base_bootstrap,PRIORITY01,cost200
2026-07-14,93.52464764252781,2,150000.0,P271_P275_PRIORITY01_TIME_REVERSE_RANK_BASE_BOOTSTRAP_SEED202_CAP100000_NOT75000_CONC1_COST200,0.09352464764252781,202,base_bootstrap,PRIORITY01,cost200
2026-07-14,-159.72491830745696,3,150000.0,P271_P275_PRIORITY01_TIME_REVERSE_RANK_BASE_BOOTSTRAP_SEED202_CAP100000_NOT75000_CONC2_COST200,-0.15972491830745697,202,base_bootstrap,PRIORITY01,cost200
2026-07-14,-88.97043287168285,4,133333.3333333333,P271_P275_PRIORITY01_TIME_REVERSE_RANK_BASE_BOOTSTRAP_SEED202_CAP100000_NOT75000_CONC3_COST200,-0.08897043287168284,202,base_bootstrap,PRIORITY01,cost200
2026-07-14,124.69953019003708,2,200000.0,P271_P275_PRIORITY01_TIME_REVERSE_RANK_BASE_BOOTSTRAP_SEED202_CAP100000_NOT100000_CONC1_COST200,0.12469953019003709,202,base_bootstrap,PRIORITY01,cost200
2026-07-14,-159.72491830745696,3,150000.0,P271_P275_PRIORITY01_TIME_REVERSE_RANK_BASE_BOOTSTRAP_SEED202_CAP100000_NOT100000_CONC2_COST200,-0.15972491830745697,202,base_bootstrap,PRIORITY01,cost200
2026-07-14,-88.97043287168285,4,133333.3333333333,P271_P275_PRIORITY01_TIME_REVERSE_RANK_BASE_BOOTSTRAP_SEED202_CAP100000_NOT100000_CONC3_COST200,-0.08897043287168284,202,base_bootstrap,PRIORITY01,cost200
2026-07-14,93.52464764252781,2,150000.0,P271_P275_PRIORITY01_TIME_REVERSE_RANK_BASE_BOOTSTRAP_SEED202_CAP250000_NOT75000_CONC1_COST200,0.03740985905701112,202,base_bootstrap,PRIORITY01,cost200
2026-07-14,-239.5873774611855,3,225000.0,P271_P275_PRIORITY01_TIME_REVERSE_RANK_BASE_BOOTSTRAP_SEED202_CAP250000_NOT75000_CONC2_COST200,-0.0958349509844742,202,base_bootstrap,PRIORITY01,cost200
2026-07-14,-200.1834739612865,4,300000.0,P271_P275_PRIORITY01_TIME_REVERSE_RANK_BASE_BOOTSTRAP_SEED202_CAP250000_NOT75000_CONC3_COST200,-0.0800733895845146,202,base_bootstrap,PRIORITY01,cost200
2026-07-14,124.69953019003708,2,200000.0,P271_P275_PRIORITY01_TIME_REVERSE_RANK_BASE_BOOTSTRAP_SEED202_CAP250000_NOT100000_CONC1_COST200,0.049879812076014836,202,base_bootstrap,PRIORITY01,cost200
2026-07-14,-319.4498366149139,3,300000.0,P271_P275_PRIORITY01_TIME_REVERSE_RANK_BASE_BOOTSTRAP_SEED202_CAP250000_NOT100000_CONC2_COST200,-0.12777993464596557,202,base_bootstrap,PRIORITY01,cost200
2026-07-14,-222.4260821792072,4,333333.3333333334,P271_P275_PRIORITY01_TIME_REVERSE_RANK_BASE_BOOTSTRAP_SEED202_CAP250000_NOT100000_CONC3_COST200,-0.0889704328716829,202,base_bootstrap,PRIORITY01,cost200
2026-07-14,93.52464764252781,2,150000.0,P271_P275_PRIORITY01_RANK_TIME_BASE_BOOTSTRAP_SEED202_CAP100000_NOT75000_CONC1_COST200,0.09352464764252781,202,base_bootstrap,PRIORITY01,cost200
2026-07-14,-159.72491830745696,3,150000.0,P271_P275_PRIORITY01_RANK_TIME_BASE_BOOTSTRAP_SEED202_CAP100000_NOT75000_CONC2_COST200,-0.15972491830745697,202,base_bootstrap,PRIORITY01,cost200
2026-07-14,-88.97043287168285,4,133333.3333333333,P271_P275_PRIORITY01_RANK_TIME_BASE_BOOTSTRAP_SEED202_CAP100000_NOT75000_CONC3_COST200,-0.08897043287168284,202,base_bootstrap,PRIORITY01,cost200
2026-07-14,124.69953019003708,2,200000.0,P271_P275_PRIORITY01_RANK_TIME_BASE_BOOTSTRAP_SEED202_CAP100000_NOT100000_CONC1_COST200,0.12469953019003709,202,base_bootstrap,PRIORITY01,cost200
2026-07-14,-159.72491830745696,3,150000.0,P271_P275_PRIORITY01_RANK_TIME_BASE_BOOTSTRAP_SEED202_CAP100000_NOT100000_CONC2_COST200,-0.15972491830745697,202,base_bootstrap,PRIORITY01,cost200
2026-07-14,-88.97043287168285,4,133333.3333333333,P271_P275_PRIORITY01_RANK_TIME_BASE_BOOTSTRAP_SEED202_CAP100000_NOT100000_CONC3_COST200,-0.08897043287168284,202,base_bootstrap,PRIORITY01,cost200
2026-07-14,93.52464764252781,2,150000.0,P271_P275_PRIORITY01_RANK_TIME_BASE_BOOTSTRAP_SEED202_CAP250000_NOT75000_CONC1_COST200,0.03740985905701112,202,base_bootstrap,PRIORITY01,cost200
2026-07-14,-239.5873774611855,3,225000.0,P271_P275_PRIORITY01_RANK_TIME_BASE_BOOTSTRAP_SEED202_CAP250000_NOT75000_CONC2_COST200,-0.0958349509844742,202,base_bootstrap,PRIORITY01,cost200
2026-07-14,-200.1834739612865,4,300000.0,P271_P275_PRIORITY01_RANK_TIME_BASE_BOOTSTRAP_SEED202_CAP250000_NOT75000_CONC3_COST200,-0.0800733895845146,202,base_bootstrap,PRIORITY01,cost200
2026-07-14,124.69953019003708,2,200000.0,P271_P275_PRIORITY01_RANK_TIME_BASE_BOOTSTRAP_SEED202_CAP250000_NOT100000_CONC1_COST200,0.049879812076014836,202,base_bootstrap,PRIORITY01,cost200
2026-07-14,-319.4498366149139,3,300000.0,P271_P275_PRIORITY01_RANK_TIME_BASE_BOOTSTRAP_SEED202_CAP250000_NOT100000_CONC2_COST200,-0.12777993464596557,202,base_bootstrap,PRIORITY01,cost200
2026-07-14,-222.4260821792072,4,333333.3333333334,P271_P275_PRIORITY01_RANK_TIME_BASE_BOOTSTRAP_SEED202_CAP250000_NOT100000_CONC3_COST200,-0.0889704328716829,202,base_bootstrap,PRIORITY01,cost200
2026-07-14,93.52464764252781,2,150000.0,P271_P275_PRIORITY01_REVERSE_RANK_TIME_BASE_BOOTSTRAP_SEED202_CAP100000_NOT75000_CONC1_COST200,0.09352464764252781,202,base_bootstrap,PRIORITY01,cost200
2026-07-14,-159.72491830745696,3,150000.0,P271_P275_PRIORITY01_REVERSE_RANK_TIME_BASE_BOOTSTRAP_SEED202_CAP100000_NOT75000_CONC2_COST200,-0.15972491830745697,202,base_bootstrap,PRIORITY01,cost200
2026-07-14,-88.97043287168285,4,133333.3333333333,P271_P275_PRIORITY01_REVERSE_RANK_TIME_BASE_BOOTSTRAP_SEED202_CAP100000_NOT75000_CONC3_COST200,-0.08897043287168284,202,base_bootstrap,PRIORITY01,cost200
2026-07-14,124.69953019003708,2,200000.0,P271_P275_PRIORITY01_REVERSE_RANK_TIME_BASE_BOOTSTRAP_SEED202_CAP100000_NOT100000_CONC1_COST200,0.12469953019003709,202,base_bootstrap,PRIORITY01,cost200
2026-07-14,-159.72491830745696,3,150000.0,P271_P275_PRIORITY01_REVERSE_RANK_TIME_BASE_BOOTSTRAP_SEED202_CAP100000_NOT100000_CONC2_COST200,-0.15972491830745697,202,base_bootstrap,PRIORITY01,cost200
2026-07-14,-88.97043287168285,4,133333.3333333333,P271_P275_PRIORITY01_REVERSE_RANK_TIME_BASE_BOOTSTRAP_SEED202_CAP100000_NOT100000_CONC3_COST200,-0.08897043287168284,202,base_bootstrap,PRIORITY01,cost200
2026-07-14,93.52464764252781,2,150000.0,P271_P275_PRIORITY01_REVERSE_RANK_TIME_BASE_BOOTSTRAP_SEED202_CAP250000_NOT75000_CONC1_COST200,0.03740985905701112,202,base_bootstrap,PRIORITY01,cost200
2026-07-14,-239.5873774611855,3,225000.0,P271_P275_PRIORITY01_REVERSE_RANK_TIME_BASE_BOOTSTRAP_SEED202_CAP250000_NOT75000_CONC2_COST200,-0.0958349509844742,202,base_bootstrap,PRIORITY01,cost200
2026-07-14,-200.1834739612865,4,300000.0,P271_P275_PRIORITY01_REVERSE_RANK_TIME_BASE_BOOTSTRAP_SEED202_CAP250000_NOT75000_CONC3_COST200,-0.0800733895845146,202,base_bootstrap,PRIORITY01,cost200
2026-07-14,124.69953019003708,2,200000.0,P271_P275_PRIORITY01_REVERSE_RANK_TIME_BASE_BOOTSTRAP_SEED202_CAP250000_NOT100000_CONC1_COST200,0.049879812076014836,202,base_bootstrap,PRIORITY01,cost200
2026-07-14,-319.4498366149139,3,300000.0,P271_P275_PRIORITY01_REVERSE_RANK_TIME_BASE_BOOTSTRAP_SEED202_CAP250000_NOT100000_CONC2_COST200,-0.12777993464596557,202,base_bootstrap,PRIORITY01,cost200
2026-07-14,-222.4260821792072,4,333333.3333333334,P271_P275_PRIORITY01_REVERSE_RANK_TIME_BASE_BOOTSTRAP_SEED202_CAP250000_NOT100000_CONC3_COST200,-0.0889704328716829,202,base_bootstrap,PRIORITY01,cost200
2026-07-16,97.00539371996983,1,75000.0,P271_P275_PRIORITY01_DETERMINISTIC_SHUFFLE_BASE_BOOTSTRAP_SEED202_CAP100000_NOT75000_CONC1_COST200,0.09700539371996983,202,base_bootstrap,PRIORITY01,cost200
2026-07-14,4.271525525256372,1,50000.0,P271_P275_PRIORITY01_DETERMINISTIC_SHUFFLE_BASE_BOOTSTRAP_SEED202_CAP100000_NOT75000_CONC2_COST200,0.004271525525256372,202,base_bootstrap,PRIORITY01,cost200
2026-07-16,64.67026247997988,1,50000.0,P271_P275_PRIORITY01_DETERMINISTIC_SHUFFLE_BASE_BOOTSTRAP_SEED202_CAP100000_NOT75000_CONC2_COST200,0.06467026247997988,202,base_bootstrap,PRIORITY01,cost200
2026-07-14,-65.84020684090693,2,66666.66666666666,P271_P275_PRIORITY01_DETERMINISTIC_SHUFFLE_BASE_BOOTSTRAP_SEED202_CAP100000_NOT75000_CONC3_COST200,-0.06584020684090693,202,base_bootstrap,PRIORITY01,cost200
2026-07-16,43.11350831998659,1,33333.333333333336,P271_P275_PRIORITY01_DETERMINISTIC_SHUFFLE_BASE_BOOTSTRAP_SEED202_CAP100000_NOT75000_CONC3_COST200,0.043113508319986595,202,base_bootstrap,PRIORITY01,cost200
2026-07-16,129.34052495995977,1,100000.0,P271_P275_PRIORITY01_DETERMINISTIC_SHUFFLE_BASE_BOOTSTRAP_SEED202_CAP100000_NOT100000_CONC1_COST200,0.12934052495995976,202,base_bootstrap,PRIORITY01,cost200
2026-07-14,4.271525525256372,1,50000.0,P271_P275_PRIORITY01_DETERMINISTIC_SHUFFLE_BASE_BOOTSTRAP_SEED202_CAP100000_NOT100000_CONC2_COST200,0.004271525525256372,202,base_bootstrap,PRIORITY01,cost200
2026-07-16,64.67026247997988,1,50000.0,P271_P275_PRIORITY01_DETERMINISTIC_SHUFFLE_BASE_BOOTSTRAP_SEED202_CAP100000_NOT100000_CONC2_COST200,0.06467026247997988,202,base_bootstrap,PRIORITY01,cost200
2026-07-14,-65.84020684090693,2,66666.66666666666,P271_P275_PRIORITY01_DETERMINISTIC_SHUFFLE_BASE_BOOTSTRAP_SEED202_CAP100000_NOT100000_CONC3_COST200,-0.06584020684090693,202,base_bootstrap,PRIORITY01,cost200
2026-07-16,43.11350831998659,1,33333.333333333336,P271_P275_PRIORITY01_DETERMINISTIC_SHUFFLE_BASE_BOOTSTRAP_SEED202_CAP100000_NOT100000_CONC3_COST200,0.043113508319986595,202,base_bootstrap,PRIORITY01,cost200
2026-07-16,97.00539371996983,1,75000.0,P271_P275_PRIORITY01_DETERMINISTIC_SHUFFLE_BASE_BOOTSTRAP_SEED202_CAP250000_NOT75000_CONC1_COST200,0.03880215748798793,202,base_bootstrap,PRIORITY01,cost200
2026-07-14,6.407288287884558,1,75000.0,P271_P275_PRIORITY01_DETERMINISTIC_SHUFFLE_BASE_BOOTSTRAP_SEED202_CAP250000_NOT75000_CONC2_COST200,0.0025629153151538234,202,base_bootstrap,PRIORITY01,cost200
2026-07-16,97.00539371996983,1,75000.0,P271_P275_PRIORITY01_DETERMINISTIC_SHUFFLE_BASE_BOOTSTRAP_SEED202_CAP250000_NOT75000_CONC2_COST200,0.03880215748798793,202,base_bootstrap,PRIORITY01,cost200
2026-07-14,-148.1404653920406,2,150000.0,P271_P275_PRIORITY01_DETERMINISTIC_SHUFFLE_BASE_BOOTSTRAP_SEED202_CAP250000_NOT75000_CONC3_COST200,-0.05925618615681624,202,base_bootstrap,PRIORITY01,cost200
2026-07-16,97.00539371996983,1,75000.0,P271_P275_PRIORITY01_DETERMINISTIC_SHUFFLE_BASE_BOOTSTRAP_SEED202_CAP250000_NOT75000_CONC3_COST200,0.03880215748798793,202,base_bootstrap,PRIORITY01,cost200
2026-07-16,129.34052495995977,1,100000.0,P271_P275_PRIORITY01_DETERMINISTIC_SHUFFLE_BASE_BOOTSTRAP_SEED202_CAP250000_NOT100000_CONC1_COST200,0.0517362099839839,202,base_bootstrap,PRIORITY01,cost200
2026-07-14,8.543051050512744,1,100000.0,P271_P275_PRIORITY01_DETERMINISTIC_SHUFFLE_BASE_BOOTSTRAP_SEED202_CAP250000_NOT100000_CONC2_COST200,0.0034172204202050976,202,base_bootstrap,PRIORITY01,cost200
2026-07-16,129.34052495995977,1,100000.0,P271_P275_PRIORITY01_DETERMINISTIC_SHUFFLE_BASE_BOOTSTRAP_SEED202_CAP250000_NOT100000_CONC2_COST200,0.0517362099839839,202,base_bootstrap,PRIORITY01,cost200
2026-07-14,-164.60051710226736,2,166666.6666666667,P271_P275_PRIORITY01_DETERMINISTIC_SHUFFLE_BASE_BOOTSTRAP_SEED202_CAP250000_NOT100000_CONC3_COST200,-0.06584020684090694,202,base_bootstrap,PRIORITY01,cost200
2026-07-16,107.78377079996648,1,83333.33333333333,P271_P275_PRIORITY01_DETERMINISTIC_SHUFFLE_BASE_BOOTSTRAP_SEED202_CAP250000_NOT100000_CONC3_COST200,0.043113508319986595,202,base_bootstrap,PRIORITY01,cost200
2026-07-14,100.78206632048301,2,150000.0,P271_P275_PRIORITY01_TIME_RANK_BASE_BOOTSTRAP_SEED303_CAP100000_NOT75000_CONC1_COST200,0.100782066320483,303,base_bootstrap,PRIORITY01,cost200
2026-07-14,27.491361956697602,3,150000.0,P271_P275_PRIORITY01_TIME_RANK_BASE_BOOTSTRAP_SEED303_CAP100000_NOT75000_CONC2_COST200,0.027491361956697602,303,base_bootstrap,PRIORITY01,cost200
2026-07-14,-72.41479069885905,4,133333.3333333333,P271_P275_PRIORITY01_TIME_RANK_BASE_BOOTSTRAP_SEED303_CAP100000_NOT75000_CONC3_COST200,-0.07241479069885905,303,base_bootstrap,PRIORITY01,cost200
2026-07-14,134.3760884273107,2,200000.0,P271_P275_PRIORITY01_TIME_RANK_BASE_BOOTSTRAP_SEED303_CAP100000_NOT100000_CONC1_COST200,0.1343760884273107,303,base_bootstrap,PRIORITY01,cost200
2026-07-14,27.491361956697602,3,150000.0,P271_P275_PRIORITY01_TIME_RANK_BASE_BOOTSTRAP_SEED303_CAP100000_NOT100000_CONC2_COST200,0.027491361956697602,303,base_bootstrap,PRIORITY01,cost200
2026-07-14,-72.41479069885905,4,133333.3333333333,P271_P275_PRIORITY01_TIME_RANK_BASE_BOOTSTRAP_SEED303_CAP100000_NOT100000_CONC3_COST200,-0.07241479069885905,303,base_bootstrap,PRIORITY01,cost200
2026-07-14,100.78206632048301,2,150000.0,P271_P275_PRIORITY01_TIME_RANK_BASE_BOOTSTRAP_SEED303_CAP250000_NOT75000_CONC1_COST200,0.04031282652819321,303,base_bootstrap,PRIORITY01,cost200
