trade_date,exchange,symbol,remote_path,local_path,remote_size
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-051147_755289-011797.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-051147_755289-011797.parquet,35731
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-051201_643469-011829.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-051201_643469-011829.parquet,35939
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-051215_435935-011861.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-051215_435935-011861.parquet,35561
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-051229_141979-011893.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-051229_141979-011893.parquet,35599
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-051242_940115-011925.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-051242_940115-011925.parquet,35446
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-051257_072616-011957.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-051257_072616-011957.parquet,35435
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-051311_146522-011989.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-051311_146522-011989.parquet,35890
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-051325_355301-012021.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-051325_355301-012021.parquet,36050
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-051339_338428-012053.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-051339_338428-012053.parquet,35420
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-051353_283627-012085.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-051353_283627-012085.parquet,35792
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-051407_265027-012117.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-051407_265027-012117.parquet,35691
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-051421_174432-012149.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-051421_174432-012149.parquet,35471
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-051434_879375-012181.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-051434_879375-012181.parquet,35387
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-051448_644271-012213.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-051448_644271-012213.parquet,34767
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-051502_754370-012245.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-051502_754370-012245.parquet,34846
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-051516_762133-012277.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-051516_762133-012277.parquet,34850
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-051530_600639-012309.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-051530_600639-012309.parquet,34720
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-051544_395289-012341.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-051544_395289-012341.parquet,35155
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-051558_142561-012373.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-051558_142561-012373.parquet,35050
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-051611_930970-012405.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-051611_930970-012405.parquet,35088
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-051625_686267-012437.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-051625_686267-012437.parquet,34968
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-051639_631742-012469.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-051639_631742-012469.parquet,35313
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-051653_423740-012501.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-051653_423740-012501.parquet,34748
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-051707_171985-012533.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-051707_171985-012533.parquet,34653
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-051720_937544-012565.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-051720_937544-012565.parquet,34597
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-051734_873908-012597.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-051734_873908-012597.parquet,34653
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-051748_700794-012629.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-051748_700794-012629.parquet,36289
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-051802_439188-012661.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-051802_439188-012661.parquet,35609
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-051816_172832-012693.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-051816_172832-012693.parquet,35236
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-051829_962854-012725.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-051829_962854-012725.parquet,35726
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-051843_902745-012757.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-051843_902745-012757.parquet,35733
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-051857_570501-012789.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-051857_570501-012789.parquet,35250
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-051911_458192-012821.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-051911_458192-012821.parquet,34779
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-051925_172797-012853.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-051925_172797-012853.parquet,35330
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-051938_871200-012885.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-051938_871200-012885.parquet,34862
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-051952_644649-012917.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-051952_644649-012917.parquet,34678
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-052006_390316-012949.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-052006_390316-012949.parquet,34508
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-052020_225065-012981.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-052020_225065-012981.parquet,34427
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-052034_005710-013013.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-052034_005710-013013.parquet,34519
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-052048_072609-013045.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-052048_072609-013045.parquet,34433
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-052101_994840-013077.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-052101_994840-013077.parquet,34603
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-052116_242716-013109.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-052116_242716-013109.parquet,34400
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-052130_091191-013141.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-052130_091191-013141.parquet,34657
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-052143_881179-013173.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-052143_881179-013173.parquet,34524
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-052157_732180-013205.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-052157_732180-013205.parquet,34708
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-052211_599586-013237.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-052211_599586-013237.parquet,34517
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-052225_522750-013269.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-052225_522750-013269.parquet,34606
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-052239_536549-013301.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-052239_536549-013301.parquet,34947
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-052253_624683-013333.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-052253_624683-013333.parquet,34621
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-052307_558832-013365.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-052307_558832-013365.parquet,34690
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-052321_558185-013397.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-052321_558185-013397.parquet,34732
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-052335_559636-013429.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-052335_559636-013429.parquet,34530
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-052349_501791-013461.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-052349_501791-013461.parquet,34782
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-052403_484363-013493.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-052403_484363-013493.parquet,34763
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-052417_100151-013525.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-052417_100151-013525.parquet,34947
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-052430_907631-013557.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-052430_907631-013557.parquet,34613
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-052444_690476-013589.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-052444_690476-013589.parquet,34597
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-052458_357891-013621.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-052458_357891-013621.parquet,34822
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-052512_156103-013653.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-052512_156103-013653.parquet,34674
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-052525_847639-013685.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-052525_847639-013685.parquet,34621
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-052539_644098-013717.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-052539_644098-013717.parquet,34681
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-052553_474127-013749.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-052553_474127-013749.parquet,34701
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-052607_137868-013781.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-052607_137868-013781.parquet,34670
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-052620_924989-013813.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-052620_924989-013813.parquet,34540
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-052634_925113-013845.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-052634_925113-013845.parquet,34666
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-052648_760841-013877.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-052648_760841-013877.parquet,34778
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-052702_755104-013909.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-052702_755104-013909.parquet,34600
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-052716_632967-013941.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-052716_632967-013941.parquet,34390
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-052730_409216-013973.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-052730_409216-013973.parquet,34641
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-052744_337464-014005.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-052744_337464-014005.parquet,34576
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-052758_176937-014037.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-052758_176937-014037.parquet,34639
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-052812_015309-014069.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-052812_015309-014069.parquet,34778
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-052825_979544-014101.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-052825_979544-014101.parquet,34700
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-052839_932302-014133.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-052839_932302-014133.parquet,34508
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-052853_860836-014165.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-052853_860836-014165.parquet,34610
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-052907_758124-014197.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-052907_758124-014197.parquet,34599
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-052921_798178-014229.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-052921_798178-014229.parquet,34479
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-052935_936287-014261.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-052935_936287-014261.parquet,34729
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-052949_809202-014293.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-052949_809202-014293.parquet,34505
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-053003_788836-014325.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-053003_788836-014325.parquet,34964
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-053017_706414-014357.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-053017_706414-014357.parquet,34629
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-053031_499729-014389.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-053031_499729-014389.parquet,34644
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-053045_429089-014421.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-053045_429089-014421.parquet,34736
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-053059_254200-014453.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-053059_254200-014453.parquet,34691
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-053113_160755-014485.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-053113_160755-014485.parquet,34890
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-053126_899899-014517.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-053126_899899-014517.parquet,34844
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-053140_735634-014549.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-053140_735634-014549.parquet,34954
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-053154_727586-014581.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-053154_727586-014581.parquet,35023
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-053209_059514-014613.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-053209_059514-014613.parquet,34636
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-053224_032055-014645.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-053224_032055-014645.parquet,34774
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-053238_553434-014677.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-053238_553434-014677.parquet,35007
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-053253_105472-014709.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-053253_105472-014709.parquet,35726
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-053307_193237-014741.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-053307_193237-014741.parquet,35655
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-053321_229921-014773.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-053321_229921-014773.parquet,35874
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-053335_033974-014805.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-053335_033974-014805.parquet,35595
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-053348_963889-014837.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-053348_963889-014837.parquet,34703
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-053402_852387-014869.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-053402_852387-014869.parquet,34766
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-053416_757576-014901.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-053416_757576-014901.parquet,34866
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-053430_777167-014933.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-053430_777167-014933.parquet,34755
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-053444_816747-014965.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-053444_816747-014965.parquet,34592
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-053458_769563-014997.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-053458_769563-014997.parquet,34860
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-053512_723064-015029.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-053512_723064-015029.parquet,34740
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-053526_434470-015061.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-053526_434470-015061.parquet,34624
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-053541_680656-015093.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-053541_680656-015093.parquet,34733
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-053557_031008-015125.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-053557_031008-015125.parquet,34843
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-053611_003211-015157.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-053611_003211-015157.parquet,34484
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-053625_123341-015189.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-053625_123341-015189.parquet,34572
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-053639_102337-015221.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-053639_102337-015221.parquet,34507
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-053653_084036-015253.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-053653_084036-015253.parquet,34607
2026-07-20,NSE,M&M,raw_l2/trade_date=2026-07-20/exchange=NSE/symbol=M&M/part-053707_074888-015285.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-20\exchange=NSE\symbol=M&M\part-053707_074888-015285.parquet,34665
