scenario_id,seed_scope,fill_model_id,execution_policy_id,max_concurrent_positions,initial_capital_inr,fixed_notional_inr,cost_profile,cost_multiplier,input_event_rows,scheduled_event_rows,canceled_event_rows,crossed_after_no_fill_rows,rejected_event_rows,rejected_same_symbol_overlap_rows,rejected_max_concurrent_rows,rejected_insufficient_cash_rows,passive_entry_attempt_rows,passive_entry_fill_rows,passive_exit_attempt_rows,passive_exit_fill_rows,forced_flatten_rows,avg_entry_fill_probability,avg_adverse_selection_penalty_bps_scheduled,avg_net_edge_bps_scheduled,candidate_rows,scheduled_candidate_rows,symbols,scheduled_symbols,observed_trade_dates,scheduled_trade_dates,positive_trade_dates,negative_trade_dates,positive_symbol_date_rows,realized_net_pnl_inr,portfolio_return_pct,mechanical_annualized_portfolio_return_pct,scheduled_notional_inr,notional_turnover_x_initial_capital,avg_open_notional_utilization,max_drawdown_inr,event_floor_met,annualized_above12,breadth_met,cost200_acceptance_survivor,strategy_replay_allowed,promotion_allowed,paper_or_live_acceptance_allowed,deployable_profitability_claim_allowed,above12_but_sparse,broad_but_below12,acceptance_block_reason,preserve_for_terminal_report
P300_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-09_Q99_DL3_H6_P300_FILL_PESSIMISTIC_BACK_OF_QUEUE_P300_HYBRID_PASSIVE_ENTRY_CROSS_IF_EDGE_FORCED_FLATTEN_CAP1000000_NOT75000_CONC4_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-09_Q99_DL3_H6,P300_FILL_PESSIMISTIC_BACK_OF_QUEUE,P300_HYBRID_PASSIVE_ENTRY_CROSS_IF_EDGE_FORCED_FLATTEN,4,1000000.0,75000.0,cost200,2.0,6,0,6,0,0,0,0,0,6,0,0,0,0,0.2011372600041447,0.0,0.0,1,0,1,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,below_30_event_floor;breadth_not_met;below_12pct,0
P300_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-09_Q99_DL3_H6_P300_FILL_PESSIMISTIC_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_TAKER_EXIT_CAP1000000_NOT75000_CONC4_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-09_Q99_DL3_H6,P300_FILL_PESSIMISTIC_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_TAKER_EXIT,4,1000000.0,75000.0,cost200,2.0,6,0,6,0,0,0,0,0,6,0,0,0,0,0.2011372600041447,0.0,0.0,1,0,1,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,below_30_event_floor;breadth_not_met;below_12pct,0
P300_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-09_Q99_DL3_H6_P300_FILL_BASE_BACK_OF_QUEUE_P300_HYBRID_PASSIVE_ENTRY_CROSS_IF_EDGE_FORCED_FLATTEN_CAP1000000_NOT75000_CONC2_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-09_Q99_DL3_H6,P300_FILL_BASE_BACK_OF_QUEUE,P300_HYBRID_PASSIVE_ENTRY_CROSS_IF_EDGE_FORCED_FLATTEN,2,1000000.0,75000.0,cost200,2.0,6,0,6,0,0,0,0,0,6,0,0,0,0,0.3127089130495729,0.0,0.0,1,0,1,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,below_30_event_floor;breadth_not_met;below_12pct,0
P300_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-09_Q99_DL3_H6_P300_FILL_OPTIMISTIC_BACK_OF_QUEUE_P300_HYBRID_PASSIVE_ENTRY_CROSS_IF_EDGE_FORCED_FLATTEN_CAP1000000_NOT75000_CONC1_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-09_Q99_DL3_H6,P300_FILL_OPTIMISTIC_BACK_OF_QUEUE,P300_HYBRID_PASSIVE_ENTRY_CROSS_IF_EDGE_FORCED_FLATTEN,1,1000000.0,75000.0,cost200,2.0,6,0,6,0,0,0,0,0,6,0,0,0,0,0.4178151521076541,0.0,0.0,1,0,1,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,below_30_event_floor;breadth_not_met;below_12pct,0
P300_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-01_Q95_DL3_H6_P300_FILL_PESSIMISTIC_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_TAKER_EXIT_CAP1000000_NOT75000_CONC1_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-01_Q95_DL3_H6,P300_FILL_PESSIMISTIC_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_TAKER_EXIT,1,1000000.0,75000.0,cost200,2.0,6,0,6,0,0,0,0,0,6,0,0,0,0,0.1984873624100096,0.0,0.0,1,0,1,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,below_30_event_floor;breadth_not_met;below_12pct,0
P300_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-01_Q95_DL3_H6_P300_FILL_PESSIMISTIC_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_TAKER_EXIT_CAP1000000_NOT75000_CONC4_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-01_Q95_DL3_H6,P300_FILL_PESSIMISTIC_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_TAKER_EXIT,4,1000000.0,75000.0,cost200,2.0,6,0,6,0,0,0,0,0,6,0,0,0,0,0.1984873624100096,0.0,0.0,1,0,1,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,below_30_event_floor;breadth_not_met;below_12pct,0
P300_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-01_Q95_DL3_H6_P300_FILL_BASE_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN_CAP1000000_NOT75000_CONC2_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-01_Q95_DL3_H6,P300_FILL_BASE_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN,2,1000000.0,75000.0,cost200,2.0,6,0,6,0,0,0,0,0,6,0,0,0,0,0.308004807219884,0.0,0.0,1,0,1,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,below_30_event_floor;breadth_not_met;below_12pct,0
P300_ALL_PHASE299_SEEDS_P300_FILL_BASE_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_TAKER_EXIT_CAP1000000_NOT75000_CONC1_COST200,ALL_PHASE299_SEEDS,P300_FILL_BASE_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_TAKER_EXIT,1,1000000.0,75000.0,cost200,2.0,141,12,49,0,80,2,78,0,141,12,0,0,12,0.0909189232210669,3.389999331603024,-2.1072694833775216,16,5,1,1,33,7,1,7,1,-189.6542535039769,-0.0189654253503976,-0.1448268844939459,900000.0,0.9,0.0425531914893617,-1674.5640873883044,0,0,0,0,0,0,0,0,0,0,below_30_event_floor;breadth_not_met;below_12pct,0
P300_ALL_PHASE299_SEEDS_P300_FILL_PESSIMISTIC_BACK_OF_QUEUE_P300_HYBRID_PASSIVE_ENTRY_CROSS_IF_EDGE_FORCED_FLATTEN_CAP1000000_NOT75000_CONC2_COST200,ALL_PHASE299_SEEDS,P300_FILL_PESSIMISTIC_BACK_OF_QUEUE,P300_HYBRID_PASSIVE_ENTRY_CROSS_IF_EDGE_FORCED_FLATTEN,2,1000000.0,75000.0,cost200,2.0,141,10,64,0,67,4,63,0,141,10,0,0,10,0.0718869232766321,4.372512596712271,-6.028407261445703,16,7,1,1,33,8,2,8,2,-452.13054460842784,-0.0452130544608427,-0.3452633249737085,750000.0,0.75,0.0739361702127659,-1030.1495201694447,0,0,0,0,0,0,0,0,0,0,below_30_event_floor;breadth_not_met;below_12pct,0
P300_ALL_PHASE299_SEEDS_P300_FILL_BASE_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN_CAP1000000_NOT75000_CONC1_COST200,ALL_PHASE299_SEEDS,P300_FILL_BASE_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN,1,1000000.0,75000.0,cost200,2.0,141,4,31,0,106,1,105,0,141,4,1,0,4,0.0331639865055789,2.928133727965915,-32.271315516256465,16,4,1,1,33,3,0,3,0,-968.1394654876938,-0.0968139465487693,-0.7393065009178752,300000.0,0.3,0.0563829787234042,-968.1394654876938,0,0,0,0,0,0,0,0,0,0,below_30_event_floor;breadth_not_met;below_12pct,0
P300_ALL_PHASE299_SEEDS_P300_FILL_PESSIMISTIC_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_TAKER_EXIT_CAP1000000_NOT75000_CONC2_COST200,ALL_PHASE299_SEEDS,P300_FILL_PESSIMISTIC_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_TAKER_EXIT,2,1000000.0,75000.0,cost200,2.0,141,17,98,0,26,8,18,0,141,17,0,0,17,0.1138956765748131,4.4162762907737685,-9.665122391467726,16,9,1,1,33,12,2,11,2,-1232.3031049121346,-0.1232303104912134,-0.9410314619329028,1275000.0,1.275,0.0585106382978723,-2151.7636919261854,0,0,0,0,0,0,0,0,0,0,below_30_event_floor;breadth_not_met;below_12pct,0
P300_ALL_PHASE299_SEEDS_P300_FILL_OPTIMISTIC_BACK_OF_QUEUE_P300_HYBRID_PASSIVE_ENTRY_CROSS_IF_EDGE_FORCED_FLATTEN_CAP1000000_NOT75000_CONC2_COST200,ALL_PHASE299_SEEDS,P300_FILL_OPTIMISTIC_BACK_OF_QUEUE,P300_HYBRID_PASSIVE_ENTRY_CROSS_IF_EDGE_FORCED_FLATTEN,2,1000000.0,75000.0,cost200,2.0,141,13,40,0,88,4,84,0,141,13,0,0,13,0.109626757681075,2.6774369355225,-13.118072965952669,16,8,1,1,33,7,1,7,1,-1279.0121141803847,-0.1279012114180384,-0.9767001599195666,975000.0,0.975,0.1202127659574468,-1476.0172308559197,0,0,0,0,0,0,0,0,0,0,below_30_event_floor;breadth_not_met;below_12pct,0
P300_ALL_PHASE299_SEEDS_P300_FILL_BASE_BACK_OF_QUEUE_P300_HYBRID_PASSIVE_ENTRY_CROSS_IF_EDGE_FORCED_FLATTEN_CAP1000000_NOT75000_CONC2_COST200,ALL_PHASE299_SEEDS,P300_FILL_BASE_BACK_OF_QUEUE,P300_HYBRID_PASSIVE_ENTRY_CROSS_IF_EDGE_FORCED_FLATTEN,2,1000000.0,75000.0,cost200,2.0,141,7,28,0,106,1,105,0,141,7,2,0,7,0.0331639865055789,2.3634848940172426,-26.459044556452188,16,4,1,1,33,4,0,4,0,-1389.0998392137396,-0.1389099839213739,-1.0607671499450375,525000.0,0.525,0.1186170212765957,-1389.0998392137396,0,0,0,0,0,0,0,0,0,0,below_30_event_floor;breadth_not_met;below_12pct,0
P300_ALL_PHASE299_SEEDS_P300_FILL_PESSIMISTIC_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_TAKER_EXIT_CAP1000000_NOT75000_CONC4_COST200,ALL_PHASE299_SEEDS,P300_FILL_PESSIMISTIC_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_TAKER_EXIT,4,1000000.0,75000.0,cost200,2.0,141,17,119,0,5,5,0,0,141,17,0,0,17,0.1307038202431945,4.372218297134957,-12.27034255028638,16,12,1,1,33,12,1,11,1,-1564.4686751615136,-0.1564468675161513,-1.1946851701233376,1275000.0,1.275,0.1335106382978723,-2303.651218139411,0,0,0,0,0,0,0,0,0,0,below_30_event_floor;breadth_not_met;below_12pct,0
P300_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-09_Q99_DL3_H6_P300_FILL_OPTIMISTIC_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN_CAP1000000_NOT75000_CONC2_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-09_Q99_DL3_H6,P300_FILL_OPTIMISTIC_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN,2,1000000.0,75000.0,cost200,2.0,6,1,5,0,0,0,0,0,6,1,0,0,1,0.4178151521076541,3.135690350078047,-22.885263683411377,1,1,1,1,2,1,0,1,0,-171.63947762558533,-0.0171639477625585,-2.162657418082375,75000.0,0.075,0.0,-171.63947762558533,0,0,0,0,0,0,0,0,0,0,below_30_event_floor;breadth_not_met;below_12pct,0
P300_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-01_Q95_DL3_H6_P300_FILL_OPTIMISTIC_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_TAKER_EXIT_CAP1000000_NOT75000_CONC1_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-01_Q95_DL3_H6,P300_FILL_OPTIMISTIC_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_TAKER_EXIT,1,1000000.0,75000.0,cost200,2.0,6,1,5,0,0,0,0,0,6,1,0,0,1,0.4110794416101265,3.147549614848635,-22.897122948181966,1,1,1,1,2,1,0,1,0,-171.72842211136475,-0.0171728422111364,-2.1637781186031955,75000.0,0.075,0.0,-171.72842211136475,0,0,0,0,0,0,0,0,0,0,below_30_event_floor;breadth_not_met;below_12pct,0
P300_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-01_Q95_DL3_H6_P300_FILL_OPTIMISTIC_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_TAKER_EXIT_CAP1000000_NOT75000_CONC4_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-01_Q95_DL3_H6,P300_FILL_OPTIMISTIC_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_TAKER_EXIT,4,1000000.0,75000.0,cost200,2.0,6,1,5,0,0,0,0,0,6,1,0,0,1,0.4110794416101265,3.488098001945409,-23.23767133527874,1,1,1,1,2,1,0,1,0,-174.28253501459056,-0.017428253501459,-2.195959941183841,75000.0,0.075,0.0,-174.28253501459056,0,0,0,0,0,0,0,0,0,0,below_30_event_floor;breadth_not_met;below_12pct,0
P300_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-01_Q95_DL3_H6_P300_FILL_BASE_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_TAKER_EXIT_CAP1000000_NOT75000_CONC2_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-01_Q95_DL3_H6,P300_FILL_BASE_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_TAKER_EXIT,2,1000000.0,75000.0,cost200,2.0,6,1,5,0,0,0,0,0,6,1,0,0,1,0.308004807219884,3.702999546880747,-23.45257288021408,1,1,1,1,2,1,0,1,0,-175.8942966016056,-0.0175894296601605,-2.21626813718023,75000.0,0.075,0.0,-175.8942966016056,0,0,0,0,0,0,0,0,0,0,below_30_event_floor;breadth_not_met;below_12pct,0
P300_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-09_Q99_DL3_H6_P300_FILL_BASE_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN_CAP1000000_NOT75000_CONC4_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-09_Q99_DL3_H6,P300_FILL_BASE_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN,4,1000000.0,75000.0,cost200,2.0,6,1,5,0,0,0,0,0,6,1,0,0,1,0.3127089130495729,4.103644708171069,-23.8532180415044,1,1,1,1,2,1,0,1,0,-178.899135311283,-0.0178899135311283,-2.254129104922166,75000.0,0.075,0.0,-178.899135311283,0,0,0,0,0,0,0,0,0,0,below_30_event_floor;breadth_not_met;below_12pct,0
P300_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-09_Q99_DL3_H6_P300_FILL_BASE_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_TAKER_EXIT_CAP1000000_NOT75000_CONC2_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-09_Q99_DL3_H6,P300_FILL_BASE_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_TAKER_EXIT,2,1000000.0,75000.0,cost200,2.0,6,1,5,0,0,0,0,0,6,1,0,0,1,0.3127089130495729,4.103644708171069,-23.8532180415044,1,1,1,1,2,1,0,1,0,-178.899135311283,-0.0178899135311283,-2.254129104922166,75000.0,0.075,0.0,-178.899135311283,0,0,0,0,0,0,0,0,0,0,below_30_event_floor;breadth_not_met;below_12pct,0
P300_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-01_Q95_DL3_H6_P300_FILL_PESSIMISTIC_BACK_OF_QUEUE_P300_HYBRID_PASSIVE_ENTRY_CROSS_IF_EDGE_FORCED_FLATTEN_CAP1000000_NOT75000_CONC4_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-01_Q95_DL3_H6,P300_FILL_PESSIMISTIC_BACK_OF_QUEUE,P300_HYBRID_PASSIVE_ENTRY_CROSS_IF_EDGE_FORCED_FLATTEN,4,1000000.0,75000.0,cost200,2.0,6,1,5,0,0,0,0,0,6,1,0,0,1,0.1984873624100096,4.287499204820462,-24.037072538153797,1,1,1,1,2,1,0,1,0,-180.27804403615343,-0.0180278044036153,-2.271503354855534,75000.0,0.075,0.0,-180.27804403615343,0,0,0,0,0,0,0,0,0,0,below_30_event_floor;breadth_not_met;below_12pct,0
P300_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-01_Q95_DL3_H6_P300_FILL_PESSIMISTIC_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN_CAP1000000_NOT75000_CONC1_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-01_Q95_DL3_H6,P300_FILL_PESSIMISTIC_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN,1,1000000.0,75000.0,cost200,2.0,6,1,5,0,0,0,0,0,6,1,0,0,1,0.1984873624100096,4.443599456256896,-24.19317278959023,1,1,1,1,2,1,0,1,0,-181.44879592192672,-0.0181448795921926,-2.286254828616277,75000.0,0.075,0.0,-181.44879592192672,0,0,0,0,0,0,0,0,0,0,below_30_event_floor;breadth_not_met;below_12pct,0
P300_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-09_Q99_DL3_H6_P300_FILL_PESSIMISTIC_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN_CAP1000000_NOT75000_CONC4_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-09_Q99_DL3_H6,P300_FILL_PESSIMISTIC_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN,4,1000000.0,75000.0,cost200,2.0,6,1,5,0,0,0,0,0,6,1,0,0,1,0.2011372600041447,4.721321909465513,-24.470895242798843,1,1,1,1,2,1,0,1,0,-183.5317143209913,-0.0183531714320991,-2.312499600444491,75000.0,0.075,0.0,-183.5317143209913,0,0,0,0,0,0,0,0,0,0,below_30_event_floor;breadth_not_met;below_12pct,0
P300_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-01_Q95_DL3_H6_P300_FILL_PESSIMISTIC_BACK_OF_QUEUE_P300_HYBRID_PASSIVE_ENTRY_CROSS_IF_EDGE_FORCED_FLATTEN_CAP1000000_NOT75000_CONC1_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-01_Q95_DL3_H6,P300_FILL_PESSIMISTIC_BACK_OF_QUEUE,P300_HYBRID_PASSIVE_ENTRY_CROSS_IF_EDGE_FORCED_FLATTEN,1,1000000.0,75000.0,cost200,2.0,6,1,5,0,0,0,0,0,6,1,0,0,1,0.1984873624100096,4.924373649805284,-24.673946983138613,1,1,1,1,2,1,0,1,0,-185.0546023735396,-0.0185054602373539,-2.331687989906599,75000.0,0.075,0.0,-185.0546023735396,0,0,0,0,0,0,0,0,0,0,below_30_event_floor;breadth_not_met;below_12pct,0
P300_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-01_Q99_DL3_H6_P300_FILL_OPTIMISTIC_BACK_OF_QUEUE_P300_HYBRID_PASSIVE_ENTRY_CROSS_IF_EDGE_FORCED_FLATTEN_CAP1000000_NOT75000_CONC4_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-01_Q99_DL3_H6,P300_FILL_OPTIMISTIC_BACK_OF_QUEUE,P300_HYBRID_PASSIVE_ENTRY_CROSS_IF_EDGE_FORCED_FLATTEN,4,1000000.0,75000.0,cost200,2.0,3,1,2,0,0,0,0,0,3,1,0,0,1,0.4193518796732833,3.147549614848635,-22.897122948181966,1,1,1,1,1,1,0,1,0,-171.72842211136475,-0.0171728422111364,-4.327556237206391,75000.0,0.075,0.0,-171.72842211136475,0,0,0,0,0,0,0,0,0,0,below_30_event_floor;breadth_not_met;below_12pct,0
P300_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-01_Q95_DL3_H6_P300_FILL_OPTIMISTIC_BACK_OF_QUEUE_P300_HYBRID_PASSIVE_ENTRY_CROSS_IF_EDGE_FORCED_FLATTEN_CAP1000000_NOT75000_CONC4_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-01_Q95_DL3_H6,P300_FILL_OPTIMISTIC_BACK_OF_QUEUE,P300_HYBRID_PASSIVE_ENTRY_CROSS_IF_EDGE_FORCED_FLATTEN,4,1000000.0,75000.0,cost200,2.0,6,2,4,0,0,0,0,0,6,2,0,0,2,0.4110794416101265,3.2625383026799515,-23.01211163601328,1,1,1,1,2,2,0,2,0,-345.18167454019925,-0.0345181674540199,-4.349289099206511,150000.0,0.15,0.0,-345.18167454019925,0,0,0,0,0,0,0,0,0,0,below_30_event_floor;breadth_not_met;below_12pct,0
P300_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-09_Q99_DL3_H6_P300_FILL_OPTIMISTIC_BACK_OF_QUEUE_P300_HYBRID_PASSIVE_ENTRY_CROSS_IF_EDGE_FORCED_FLATTEN_CAP1000000_NOT75000_CONC2_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-09_Q99_DL3_H6,P300_FILL_OPTIMISTIC_BACK_OF_QUEUE,P300_HYBRID_PASSIVE_ENTRY_CROSS_IF_EDGE_FORCED_FLATTEN,2,1000000.0,75000.0,cost200,2.0,6,2,4,0,0,0,0,0,6,2,0,0,2,0.4178151521076541,3.416183843908408,-23.165757177241737,1,1,1,1,2,2,0,2,0,-347.4863576586261,-0.0347486357658626,-4.378328106498689,150000.0,0.15,0.0,-347.4863576586261,0,0,0,0,0,0,0,0,0,0,below_30_event_floor;breadth_not_met;below_12pct,0
P300_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-01_Q99_DL3_H6_P300_FILL_OPTIMISTIC_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_TAKER_EXIT_CAP1000000_NOT75000_CONC4_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-01_Q99_DL3_H6,P300_FILL_OPTIMISTIC_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_TAKER_EXIT,4,1000000.0,75000.0,cost200,2.0,3,1,2,0,0,0,0,0,3,1,0,0,1,0.4193518796732833,3.488098001945409,-23.23767133527874,1,1,1,1,1,1,0,1,0,-174.28253501459056,-0.017428253501459,-4.391919882367682,75000.0,0.075,0.0,-174.28253501459056,0,0,0,0,0,0,0,0,0,0,below_30_event_floor;breadth_not_met;below_12pct,0
P300_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-01_Q99_DL3_H6_P300_FILL_BASE_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN_CAP1000000_NOT75000_CONC4_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-01_Q99_DL3_H6,P300_FILL_BASE_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN,4,1000000.0,75000.0,cost200,2.0,3,1,2,0,0,0,0,0,3,1,0,0,1,0.3134053636069935,3.702999546880747,-23.45257288021408,1,1,1,1,1,1,0,1,0,-175.8942966016056,-0.0175894296601605,-4.43253627436046,75000.0,0.075,0.0,-175.8942966016056,0,0,0,0,0,0,0,0,0,0,below_30_event_floor;breadth_not_met;below_12pct,0
P300_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-01_Q99_DL3_H6_P300_FILL_BASE_BACK_OF_QUEUE_P300_HYBRID_PASSIVE_ENTRY_CROSS_IF_EDGE_FORCED_FLATTEN_CAP1000000_NOT75000_CONC2_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-01_Q99_DL3_H6,P300_FILL_BASE_BACK_OF_QUEUE,P300_HYBRID_PASSIVE_ENTRY_CROSS_IF_EDGE_FORCED_FLATTEN,2,1000000.0,75000.0,cost200,2.0,3,1,2,0,0,0,0,0,3,1,0,0,1,0.3134053636069935,3.702999546880747,-23.45257288021408,1,1,1,1,1,1,0,1,0,-175.8942966016056,-0.0175894296601605,-4.43253627436046,75000.0,0.075,0.0,-175.8942966016056,0,0,0,0,0,0,0,0,0,0,below_30_event_floor;breadth_not_met;below_12pct,0
P300_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-01_Q99_DL3_H6_P300_FILL_BASE_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_TAKER_EXIT_CAP1000000_NOT75000_CONC1_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-01_Q99_DL3_H6,P300_FILL_BASE_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_TAKER_EXIT,1,1000000.0,75000.0,cost200,2.0,3,1,2,0,0,0,0,0,3,1,0,0,1,0.3134053636069935,3.702999546880747,-23.45257288021408,1,1,1,1,1,1,0,1,0,-175.8942966016056,-0.0175894296601605,-4.43253627436046,75000.0,0.075,0.0,-175.8942966016056,0,0,0,0,0,0,0,0,0,0,below_30_event_floor;breadth_not_met;below_12pct,0
