event_id,event_time_ist,event_type,symbol,dense_file_path,trade_month_partition,pre_event_seconds,post_event_seconds,window_start_epoch,window_end_epoch,file_min_epoch,file_max_epoch,timestamp_overlap,source_rows,row_groups
P325_SYNTH_EVENT_029_20260821,2026-08-21T16:22:29+05:30,synthetic_calendar_rbi_policy_like,HDFCBANK,raw_synthetic_l2_dense_full_year\trade_month=2026-03\symbol=HDFCBANK\part-00000.parquet,2026-03,900,1800,1787308649,1787311349,1784020475,1791478957,1,16303665,33
P325_SYNTH_EVENT_029_20260821,2026-08-21T16:22:29+05:30,synthetic_calendar_rbi_policy_like,HINDUNILVR,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=HINDUNILVR\part-00000.parquet,2026-06,900,1800,1787308649,1787311349,1784020475,1791483457,1,16315566,33
P325_SYNTH_EVENT_029_20260821,2026-08-21T16:22:29+05:30,synthetic_calendar_rbi_policy_like,ICICIBANK,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=ICICIBANK\part-00000.parquet,2026-06,900,1800,1787308649,1787311349,1784020475,1791481457,1,16325483,33
P325_SYNTH_EVENT_029_20260821,2026-08-21T16:22:29+05:30,synthetic_calendar_rbi_policy_like,INFY,raw_synthetic_l2_dense_full_year\trade_month=2026-09\symbol=INFY\part-00000.parquet,2026-09,900,1800,1787308649,1787311349,1784020475,1791479957,1,16309616,33
P325_SYNTH_EVENT_029_20260821,2026-08-21T16:22:29+05:30,synthetic_calendar_rbi_policy_like,ITBEES,raw_synthetic_l2_dense_full_year\trade_month=2026-03\symbol=ITBEES\part-00000.parquet,2026-03,900,1800,1787308649,1787311349,1784020475,1791482006,1,16283831,33
P325_SYNTH_EVENT_029_20260821,2026-08-21T16:22:29+05:30,synthetic_calendar_rbi_policy_like,ITC,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=ITC\part-00000.parquet,2026-06,900,1800,1787308649,1787311349,1784020475,1791488957,1,16323500,33
P325_SYNTH_EVENT_029_20260821,2026-08-21T16:22:29+05:30,synthetic_calendar_rbi_policy_like,JUNIORBEES,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=JUNIORBEES\part-00000.parquet,2026-06,900,1800,1787308649,1787311349,1784020475,1791500957,1,16301682,33
P325_SYNTH_EVENT_029_20260821,2026-08-21T16:22:29+05:30,synthetic_calendar_rbi_policy_like,KOTAKBANK,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=KOTAKBANK\part-00000.parquet,2026-06,900,1800,1787308649,1787311349,1784020475,1791483207,1,16317549,33
P325_SYNTH_EVENT_029_20260821,2026-08-21T16:22:29+05:30,synthetic_calendar_rbi_policy_like,LT,raw_synthetic_l2_dense_full_year\trade_month=2026-09\symbol=LT\part-00000.parquet,2026-09,900,1800,1787308649,1787311349,1784020475,1791478957,1,16321516,33
P325_SYNTH_EVENT_029_20260821,2026-08-21T16:22:29+05:30,synthetic_calendar_rbi_policy_like,M&M,raw_synthetic_l2_dense_full_year\trade_month=2026-09\symbol=M&M\part-00000.parquet,2026-09,900,1800,1787308649,1787311349,1784020475,1791482457,1,16307632,33
P325_SYNTH_EVENT_029_20260821,2026-08-21T16:22:29+05:30,synthetic_calendar_rbi_policy_like,MARUTI,raw_synthetic_l2_dense_full_year\trade_month=2026-03\symbol=MARUTI\part-00000.parquet,2026-03,900,1800,1787308649,1787311349,1784020475,1791495457,1,16313583,33
P325_SYNTH_EVENT_029_20260821,2026-08-21T16:22:29+05:30,synthetic_calendar_rbi_policy_like,NESTLEIND,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=NESTLEIND\part-00000.parquet,2026-06,900,1800,1787308649,1787311349,1784020475,1791481957,1,16331433,33
P325_SYNTH_EVENT_029_20260821,2026-08-21T16:22:29+05:30,synthetic_calendar_rbi_policy_like,NIFTYBEES,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=NIFTYBEES\part-00000.parquet,2026-06,900,1800,1787308649,1787311349,1784020475,1791483457,1,16331433,33
P325_SYNTH_EVENT_029_20260821,2026-08-21T16:22:29+05:30,synthetic_calendar_rbi_policy_like,ONGC,raw_synthetic_l2_dense_full_year\trade_month=2026-09\symbol=ONGC\part-00000.parquet,2026-09,900,1800,1787308649,1787311349,1784020475,1791480957,1,16313583,33
P325_SYNTH_EVENT_029_20260821,2026-08-21T16:22:29+05:30,synthetic_calendar_rbi_policy_like,RELIANCE,raw_synthetic_l2_dense_full_year\trade_month=2026-03\symbol=RELIANCE\part-00000.parquet,2026-03,900,1800,1787308649,1787311349,1784020475,1791482957,1,16309616,33
P325_SYNTH_EVENT_029_20260821,2026-08-21T16:22:29+05:30,synthetic_calendar_rbi_policy_like,SBIN,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=SBIN\part-00000.parquet,2026-06,900,1800,1787308649,1787311349,1784020475,1791494457,1,16285815,33
P325_SYNTH_EVENT_029_20260821,2026-08-21T16:22:29+05:30,synthetic_calendar_rbi_policy_like,SUNPHARMA,raw_synthetic_l2_dense_full_year\trade_month=2026-03\symbol=SUNPHARMA\part-00000.parquet,2026-03,900,1800,1787308649,1787311349,1784020375,1791486707,1,16303665,33
P325_SYNTH_EVENT_029_20260821,2026-08-21T16:22:29+05:30,synthetic_calendar_rbi_policy_like,TCS,raw_synthetic_l2_dense_full_year\trade_month=2026-09\symbol=TCS\part-00000.parquet,2026-09,900,1800,1787308649,1787311349,1784020475,1791498957,1,16327466,33
P325_SYNTH_EVENT_029_20260821,2026-08-21T16:22:29+05:30,synthetic_calendar_rbi_policy_like,TECHM,raw_synthetic_l2_dense_full_year\trade_month=2026-09\symbol=TECHM\part-00000.parquet,2026-09,900,1800,1787308649,1787311349,1784020475,1791482457,1,16291765,33
P325_SYNTH_EVENT_029_20260821,2026-08-21T16:22:29+05:30,synthetic_calendar_rbi_policy_like,ULTRACEMCO,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=ULTRACEMCO\part-00000.parquet,2026-06,900,1800,1787308649,1787311349,1784020475,1791495457,1,16319533,33
P325_SYNTH_EVENT_029_20260821,2026-08-21T16:22:29+05:30,synthetic_calendar_rbi_policy_like,WIPRO,raw_synthetic_l2_dense_full_year\trade_month=2026-03\symbol=WIPRO\part-00000.parquet,2026-03,900,1800,1787308649,1787311349,1784020475,1791485457,1,16319533,33
P325_SYNTH_EVENT_030_20260824,2026-08-24T17:07:29+05:30,synthetic_calendar_rbi_policy_like,ADANIPORTS,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=ADANIPORTS\part-00000.parquet,2026-06,900,1800,1787570549,1787573249,1784020475,1791482707,1,16301682,33
P325_SYNTH_EVENT_030_20260824,2026-08-24T17:07:29+05:30,synthetic_calendar_rbi_policy_like,AXISBANK,raw_synthetic_l2_dense_full_year\trade_month=2026-09\symbol=AXISBANK\part-00000.parquet,2026-09,900,1800,1787570549,1787573249,1784020475,1791489457,1,16315566,33
P325_SYNTH_EVENT_030_20260824,2026-08-24T17:07:29+05:30,synthetic_calendar_rbi_policy_like,BAJAJ-AUTO,raw_synthetic_l2_dense_full_year\trade_month=2026-03\symbol=BAJAJ-AUTO\part-00000.parquet,2026-03,900,1800,1787570549,1787573249,1784020475,1791485457,1,16305649,33
P325_SYNTH_EVENT_030_20260824,2026-08-24T17:07:29+05:30,synthetic_calendar_rbi_policy_like,BANKBEES,raw_synthetic_l2_dense_full_year\trade_month=2026-03\symbol=BANKBEES\part-00000.parquet,2026-03,900,1800,1787570549,1787573249,1784020475,1791487957,1,16313583,33
P325_SYNTH_EVENT_030_20260824,2026-08-24T17:07:29+05:30,synthetic_calendar_rbi_policy_like,BHARTIARTL,raw_synthetic_l2_dense_full_year\trade_month=2026-03\symbol=BHARTIARTL\part-00000.parquet,2026-03,900,1800,1787570549,1787573249,1784020475,1791489957,1,16315566,33
P325_SYNTH_EVENT_030_20260824,2026-08-24T17:07:29+05:30,synthetic_calendar_rbi_policy_like,BPCL,raw_synthetic_l2_dense_full_year\trade_month=2026-09\symbol=BPCL\part-00000.parquet,2026-09,900,1800,1787570549,1787573249,1784020475,1791493457,1,16335400,33
P325_SYNTH_EVENT_030_20260824,2026-08-24T17:07:29+05:30,synthetic_calendar_rbi_policy_like,BRITANNIA,raw_synthetic_l2_dense_full_year\trade_month=2026-09\symbol=BRITANNIA\part-00000.parquet,2026-09,900,1800,1787570549,1787573249,1784020475,1791484457,1,16329450,33
P325_SYNTH_EVENT_030_20260824,2026-08-24T17:07:29+05:30,synthetic_calendar_rbi_policy_like,CIPLA,raw_synthetic_l2_dense_full_year\trade_month=2026-03\symbol=CIPLA\part-00000.parquet,2026-03,900,1800,1787570549,1787573249,1784020264,1791506457,1,16327466,33
P325_SYNTH_EVENT_030_20260824,2026-08-24T17:07:29+05:30,synthetic_calendar_rbi_policy_like,DRREDDY,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=DRREDDY\part-00000.parquet,2026-06,900,1800,1787570549,1787573249,1784020475,1791492457,1,16293748,33
P325_SYNTH_EVENT_030_20260824,2026-08-24T17:07:29+05:30,synthetic_calendar_rbi_policy_like,GOLDBEES,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=GOLDBEES\part-00000.parquet,2026-06,900,1800,1787570549,1787573249,1784020475,1791489957,1,16301682,33
P325_SYNTH_EVENT_030_20260824,2026-08-24T17:07:29+05:30,synthetic_calendar_rbi_policy_like,HCLTECH,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=HCLTECH\part-00000.parquet,2026-06,900,1800,1787570549,1787573249,1784020475,1791494457,1,16309616,33
P325_SYNTH_EVENT_030_20260824,2026-08-24T17:07:29+05:30,synthetic_calendar_rbi_policy_like,HDFCBANK,raw_synthetic_l2_dense_full_year\trade_month=2026-03\symbol=HDFCBANK\part-00000.parquet,2026-03,900,1800,1787570549,1787573249,1784020475,1791478957,1,16303665,33
P325_SYNTH_EVENT_030_20260824,2026-08-24T17:07:29+05:30,synthetic_calendar_rbi_policy_like,HINDUNILVR,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=HINDUNILVR\part-00000.parquet,2026-06,900,1800,1787570549,1787573249,1784020475,1791483457,1,16315566,33
P325_SYNTH_EVENT_030_20260824,2026-08-24T17:07:29+05:30,synthetic_calendar_rbi_policy_like,ICICIBANK,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=ICICIBANK\part-00000.parquet,2026-06,900,1800,1787570549,1787573249,1784020475,1791481457,1,16325483,33
P325_SYNTH_EVENT_030_20260824,2026-08-24T17:07:29+05:30,synthetic_calendar_rbi_policy_like,INFY,raw_synthetic_l2_dense_full_year\trade_month=2026-09\symbol=INFY\part-00000.parquet,2026-09,900,1800,1787570549,1787573249,1784020475,1791479957,1,16309616,33
P325_SYNTH_EVENT_030_20260824,2026-08-24T17:07:29+05:30,synthetic_calendar_rbi_policy_like,ITBEES,raw_synthetic_l2_dense_full_year\trade_month=2026-03\symbol=ITBEES\part-00000.parquet,2026-03,900,1800,1787570549,1787573249,1784020475,1791482006,1,16283831,33
P325_SYNTH_EVENT_030_20260824,2026-08-24T17:07:29+05:30,synthetic_calendar_rbi_policy_like,ITC,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=ITC\part-00000.parquet,2026-06,900,1800,1787570549,1787573249,1784020475,1791488957,1,16323500,33
P325_SYNTH_EVENT_030_20260824,2026-08-24T17:07:29+05:30,synthetic_calendar_rbi_policy_like,JUNIORBEES,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=JUNIORBEES\part-00000.parquet,2026-06,900,1800,1787570549,1787573249,1784020475,1791500957,1,16301682,33
P325_SYNTH_EVENT_030_20260824,2026-08-24T17:07:29+05:30,synthetic_calendar_rbi_policy_like,KOTAKBANK,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=KOTAKBANK\part-00000.parquet,2026-06,900,1800,1787570549,1787573249,1784020475,1791483207,1,16317549,33
P325_SYNTH_EVENT_030_20260824,2026-08-24T17:07:29+05:30,synthetic_calendar_rbi_policy_like,LT,raw_synthetic_l2_dense_full_year\trade_month=2026-09\symbol=LT\part-00000.parquet,2026-09,900,1800,1787570549,1787573249,1784020475,1791478957,1,16321516,33
P325_SYNTH_EVENT_030_20260824,2026-08-24T17:07:29+05:30,synthetic_calendar_rbi_policy_like,M&M,raw_synthetic_l2_dense_full_year\trade_month=2026-09\symbol=M&M\part-00000.parquet,2026-09,900,1800,1787570549,1787573249,1784020475,1791482457,1,16307632,33
P325_SYNTH_EVENT_030_20260824,2026-08-24T17:07:29+05:30,synthetic_calendar_rbi_policy_like,MARUTI,raw_synthetic_l2_dense_full_year\trade_month=2026-03\symbol=MARUTI\part-00000.parquet,2026-03,900,1800,1787570549,1787573249,1784020475,1791495457,1,16313583,33
P325_SYNTH_EVENT_030_20260824,2026-08-24T17:07:29+05:30,synthetic_calendar_rbi_policy_like,NESTLEIND,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=NESTLEIND\part-00000.parquet,2026-06,900,1800,1787570549,1787573249,1784020475,1791481957,1,16331433,33
P325_SYNTH_EVENT_030_20260824,2026-08-24T17:07:29+05:30,synthetic_calendar_rbi_policy_like,NIFTYBEES,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=NIFTYBEES\part-00000.parquet,2026-06,900,1800,1787570549,1787573249,1784020475,1791483457,1,16331433,33
P325_SYNTH_EVENT_030_20260824,2026-08-24T17:07:29+05:30,synthetic_calendar_rbi_policy_like,ONGC,raw_synthetic_l2_dense_full_year\trade_month=2026-09\symbol=ONGC\part-00000.parquet,2026-09,900,1800,1787570549,1787573249,1784020475,1791480957,1,16313583,33
P325_SYNTH_EVENT_030_20260824,2026-08-24T17:07:29+05:30,synthetic_calendar_rbi_policy_like,RELIANCE,raw_synthetic_l2_dense_full_year\trade_month=2026-03\symbol=RELIANCE\part-00000.parquet,2026-03,900,1800,1787570549,1787573249,1784020475,1791482957,1,16309616,33
P325_SYNTH_EVENT_030_20260824,2026-08-24T17:07:29+05:30,synthetic_calendar_rbi_policy_like,SBIN,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=SBIN\part-00000.parquet,2026-06,900,1800,1787570549,1787573249,1784020475,1791494457,1,16285815,33
P325_SYNTH_EVENT_030_20260824,2026-08-24T17:07:29+05:30,synthetic_calendar_rbi_policy_like,SUNPHARMA,raw_synthetic_l2_dense_full_year\trade_month=2026-03\symbol=SUNPHARMA\part-00000.parquet,2026-03,900,1800,1787570549,1787573249,1784020375,1791486707,1,16303665,33
P325_SYNTH_EVENT_030_20260824,2026-08-24T17:07:29+05:30,synthetic_calendar_rbi_policy_like,TCS,raw_synthetic_l2_dense_full_year\trade_month=2026-09\symbol=TCS\part-00000.parquet,2026-09,900,1800,1787570549,1787573249,1784020475,1791498957,1,16327466,33
P325_SYNTH_EVENT_030_20260824,2026-08-24T17:07:29+05:30,synthetic_calendar_rbi_policy_like,TECHM,raw_synthetic_l2_dense_full_year\trade_month=2026-09\symbol=TECHM\part-00000.parquet,2026-09,900,1800,1787570549,1787573249,1784020475,1791482457,1,16291765,33
P325_SYNTH_EVENT_030_20260824,2026-08-24T17:07:29+05:30,synthetic_calendar_rbi_policy_like,ULTRACEMCO,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=ULTRACEMCO\part-00000.parquet,2026-06,900,1800,1787570549,1787573249,1784020475,1791495457,1,16319533,33
P325_SYNTH_EVENT_030_20260824,2026-08-24T17:07:29+05:30,synthetic_calendar_rbi_policy_like,WIPRO,raw_synthetic_l2_dense_full_year\trade_month=2026-03\symbol=WIPRO\part-00000.parquet,2026-03,900,1800,1787570549,1787573249,1784020475,1791485457,1,16319533,33
P325_SYNTH_EVENT_031_20260825,2026-08-25T20:07:29+05:30,synthetic_calendar_rbi_policy_like,ADANIPORTS,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=ADANIPORTS\part-00000.parquet,2026-06,900,1800,1787667749,1787670449,1784020475,1791482707,1,16301682,33
P325_SYNTH_EVENT_031_20260825,2026-08-25T20:07:29+05:30,synthetic_calendar_rbi_policy_like,AXISBANK,raw_synthetic_l2_dense_full_year\trade_month=2026-09\symbol=AXISBANK\part-00000.parquet,2026-09,900,1800,1787667749,1787670449,1784020475,1791489457,1,16315566,33
P325_SYNTH_EVENT_031_20260825,2026-08-25T20:07:29+05:30,synthetic_calendar_rbi_policy_like,BAJAJ-AUTO,raw_synthetic_l2_dense_full_year\trade_month=2026-03\symbol=BAJAJ-AUTO\part-00000.parquet,2026-03,900,1800,1787667749,1787670449,1784020475,1791485457,1,16305649,33
P325_SYNTH_EVENT_031_20260825,2026-08-25T20:07:29+05:30,synthetic_calendar_rbi_policy_like,BANKBEES,raw_synthetic_l2_dense_full_year\trade_month=2026-03\symbol=BANKBEES\part-00000.parquet,2026-03,900,1800,1787667749,1787670449,1784020475,1791487957,1,16313583,33
P325_SYNTH_EVENT_031_20260825,2026-08-25T20:07:29+05:30,synthetic_calendar_rbi_policy_like,BHARTIARTL,raw_synthetic_l2_dense_full_year\trade_month=2026-03\symbol=BHARTIARTL\part-00000.parquet,2026-03,900,1800,1787667749,1787670449,1784020475,1791489957,1,16315566,33
P325_SYNTH_EVENT_031_20260825,2026-08-25T20:07:29+05:30,synthetic_calendar_rbi_policy_like,BPCL,raw_synthetic_l2_dense_full_year\trade_month=2026-09\symbol=BPCL\part-00000.parquet,2026-09,900,1800,1787667749,1787670449,1784020475,1791493457,1,16335400,33
P325_SYNTH_EVENT_031_20260825,2026-08-25T20:07:29+05:30,synthetic_calendar_rbi_policy_like,BRITANNIA,raw_synthetic_l2_dense_full_year\trade_month=2026-09\symbol=BRITANNIA\part-00000.parquet,2026-09,900,1800,1787667749,1787670449,1784020475,1791484457,1,16329450,33
P325_SYNTH_EVENT_031_20260825,2026-08-25T20:07:29+05:30,synthetic_calendar_rbi_policy_like,CIPLA,raw_synthetic_l2_dense_full_year\trade_month=2026-03\symbol=CIPLA\part-00000.parquet,2026-03,900,1800,1787667749,1787670449,1784020264,1791506457,1,16327466,33
P325_SYNTH_EVENT_031_20260825,2026-08-25T20:07:29+05:30,synthetic_calendar_rbi_policy_like,DRREDDY,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=DRREDDY\part-00000.parquet,2026-06,900,1800,1787667749,1787670449,1784020475,1791492457,1,16293748,33
P325_SYNTH_EVENT_031_20260825,2026-08-25T20:07:29+05:30,synthetic_calendar_rbi_policy_like,GOLDBEES,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=GOLDBEES\part-00000.parquet,2026-06,900,1800,1787667749,1787670449,1784020475,1791489957,1,16301682,33
P325_SYNTH_EVENT_031_20260825,2026-08-25T20:07:29+05:30,synthetic_calendar_rbi_policy_like,HCLTECH,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=HCLTECH\part-00000.parquet,2026-06,900,1800,1787667749,1787670449,1784020475,1791494457,1,16309616,33
P325_SYNTH_EVENT_031_20260825,2026-08-25T20:07:29+05:30,synthetic_calendar_rbi_policy_like,HDFCBANK,raw_synthetic_l2_dense_full_year\trade_month=2026-03\symbol=HDFCBANK\part-00000.parquet,2026-03,900,1800,1787667749,1787670449,1784020475,1791478957,1,16303665,33
P325_SYNTH_EVENT_031_20260825,2026-08-25T20:07:29+05:30,synthetic_calendar_rbi_policy_like,HINDUNILVR,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=HINDUNILVR\part-00000.parquet,2026-06,900,1800,1787667749,1787670449,1784020475,1791483457,1,16315566,33
P325_SYNTH_EVENT_031_20260825,2026-08-25T20:07:29+05:30,synthetic_calendar_rbi_policy_like,ICICIBANK,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=ICICIBANK\part-00000.parquet,2026-06,900,1800,1787667749,1787670449,1784020475,1791481457,1,16325483,33
P325_SYNTH_EVENT_031_20260825,2026-08-25T20:07:29+05:30,synthetic_calendar_rbi_policy_like,INFY,raw_synthetic_l2_dense_full_year\trade_month=2026-09\symbol=INFY\part-00000.parquet,2026-09,900,1800,1787667749,1787670449,1784020475,1791479957,1,16309616,33
P325_SYNTH_EVENT_031_20260825,2026-08-25T20:07:29+05:30,synthetic_calendar_rbi_policy_like,ITBEES,raw_synthetic_l2_dense_full_year\trade_month=2026-03\symbol=ITBEES\part-00000.parquet,2026-03,900,1800,1787667749,1787670449,1784020475,1791482006,1,16283831,33
P325_SYNTH_EVENT_031_20260825,2026-08-25T20:07:29+05:30,synthetic_calendar_rbi_policy_like,ITC,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=ITC\part-00000.parquet,2026-06,900,1800,1787667749,1787670449,1784020475,1791488957,1,16323500,33
P325_SYNTH_EVENT_031_20260825,2026-08-25T20:07:29+05:30,synthetic_calendar_rbi_policy_like,JUNIORBEES,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=JUNIORBEES\part-00000.parquet,2026-06,900,1800,1787667749,1787670449,1784020475,1791500957,1,16301682,33
P325_SYNTH_EVENT_031_20260825,2026-08-25T20:07:29+05:30,synthetic_calendar_rbi_policy_like,KOTAKBANK,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=KOTAKBANK\part-00000.parquet,2026-06,900,1800,1787667749,1787670449,1784020475,1791483207,1,16317549,33
P325_SYNTH_EVENT_031_20260825,2026-08-25T20:07:29+05:30,synthetic_calendar_rbi_policy_like,LT,raw_synthetic_l2_dense_full_year\trade_month=2026-09\symbol=LT\part-00000.parquet,2026-09,900,1800,1787667749,1787670449,1784020475,1791478957,1,16321516,33
P325_SYNTH_EVENT_031_20260825,2026-08-25T20:07:29+05:30,synthetic_calendar_rbi_policy_like,M&M,raw_synthetic_l2_dense_full_year\trade_month=2026-09\symbol=M&M\part-00000.parquet,2026-09,900,1800,1787667749,1787670449,1784020475,1791482457,1,16307632,33
P325_SYNTH_EVENT_031_20260825,2026-08-25T20:07:29+05:30,synthetic_calendar_rbi_policy_like,MARUTI,raw_synthetic_l2_dense_full_year\trade_month=2026-03\symbol=MARUTI\part-00000.parquet,2026-03,900,1800,1787667749,1787670449,1784020475,1791495457,1,16313583,33
P325_SYNTH_EVENT_031_20260825,2026-08-25T20:07:29+05:30,synthetic_calendar_rbi_policy_like,NESTLEIND,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=NESTLEIND\part-00000.parquet,2026-06,900,1800,1787667749,1787670449,1784020475,1791481957,1,16331433,33
P325_SYNTH_EVENT_031_20260825,2026-08-25T20:07:29+05:30,synthetic_calendar_rbi_policy_like,NIFTYBEES,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=NIFTYBEES\part-00000.parquet,2026-06,900,1800,1787667749,1787670449,1784020475,1791483457,1,16331433,33
P325_SYNTH_EVENT_031_20260825,2026-08-25T20:07:29+05:30,synthetic_calendar_rbi_policy_like,ONGC,raw_synthetic_l2_dense_full_year\trade_month=2026-09\symbol=ONGC\part-00000.parquet,2026-09,900,1800,1787667749,1787670449,1784020475,1791480957,1,16313583,33
P325_SYNTH_EVENT_031_20260825,2026-08-25T20:07:29+05:30,synthetic_calendar_rbi_policy_like,RELIANCE,raw_synthetic_l2_dense_full_year\trade_month=2026-03\symbol=RELIANCE\part-00000.parquet,2026-03,900,1800,1787667749,1787670449,1784020475,1791482957,1,16309616,33
P325_SYNTH_EVENT_031_20260825,2026-08-25T20:07:29+05:30,synthetic_calendar_rbi_policy_like,SBIN,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=SBIN\part-00000.parquet,2026-06,900,1800,1787667749,1787670449,1784020475,1791494457,1,16285815,33
P325_SYNTH_EVENT_031_20260825,2026-08-25T20:07:29+05:30,synthetic_calendar_rbi_policy_like,SUNPHARMA,raw_synthetic_l2_dense_full_year\trade_month=2026-03\symbol=SUNPHARMA\part-00000.parquet,2026-03,900,1800,1787667749,1787670449,1784020375,1791486707,1,16303665,33
P325_SYNTH_EVENT_031_20260825,2026-08-25T20:07:29+05:30,synthetic_calendar_rbi_policy_like,TCS,raw_synthetic_l2_dense_full_year\trade_month=2026-09\symbol=TCS\part-00000.parquet,2026-09,900,1800,1787667749,1787670449,1784020475,1791498957,1,16327466,33
P325_SYNTH_EVENT_031_20260825,2026-08-25T20:07:29+05:30,synthetic_calendar_rbi_policy_like,TECHM,raw_synthetic_l2_dense_full_year\trade_month=2026-09\symbol=TECHM\part-00000.parquet,2026-09,900,1800,1787667749,1787670449,1784020475,1791482457,1,16291765,33
P325_SYNTH_EVENT_031_20260825,2026-08-25T20:07:29+05:30,synthetic_calendar_rbi_policy_like,ULTRACEMCO,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=ULTRACEMCO\part-00000.parquet,2026-06,900,1800,1787667749,1787670449,1784020475,1791495457,1,16319533,33
P325_SYNTH_EVENT_031_20260825,2026-08-25T20:07:29+05:30,synthetic_calendar_rbi_policy_like,WIPRO,raw_synthetic_l2_dense_full_year\trade_month=2026-03\symbol=WIPRO\part-00000.parquet,2026-03,900,1800,1787667749,1787670449,1784020475,1791485457,1,16319533,33
P325_SYNTH_EVENT_032_20260826,2026-08-26T18:37:29+05:30,synthetic_calendar_rbi_policy_like,ADANIPORTS,raw_synthetic_l2_dense_full_year\trade_month=2026-06\symbol=ADANIPORTS\part-00000.parquet,2026-06,900,1800,1787748749,1787751449,1784020475,1791482707,1,16301682,33
P325_SYNTH_EVENT_032_20260826,2026-08-26T18:37:29+05:30,synthetic_calendar_rbi_policy_like,AXISBANK,raw_synthetic_l2_dense_full_year\trade_month=2026-09\symbol=AXISBANK\part-00000.parquet,2026-09,900,1800,1787748749,1787751449,1784020475,1791489457,1,16315566,33
P325_SYNTH_EVENT_032_20260826,2026-08-26T18:37:29+05:30,synthetic_calendar_rbi_policy_like,BAJAJ-AUTO,raw_synthetic_l2_dense_full_year\trade_month=2026-03\symbol=BAJAJ-AUTO\part-00000.parquet,2026-03,900,1800,1787748749,1787751449,1784020475,1791485457,1,16305649,33
P325_SYNTH_EVENT_032_20260826,2026-08-26T18:37:29+05:30,synthetic_calendar_rbi_policy_like,BANKBEES,raw_synthetic_l2_dense_full_year\trade_month=2026-03\symbol=BANKBEES\part-00000.parquet,2026-03,900,1800,1787748749,1787751449,1784020475,1791487957,1,16313583,33
P325_SYNTH_EVENT_032_20260826,2026-08-26T18:37:29+05:30,synthetic_calendar_rbi_policy_like,BHARTIARTL,raw_synthetic_l2_dense_full_year\trade_month=2026-03\symbol=BHARTIARTL\part-00000.parquet,2026-03,900,1800,1787748749,1787751449,1784020475,1791489957,1,16315566,33
P325_SYNTH_EVENT_032_20260826,2026-08-26T18:37:29+05:30,synthetic_calendar_rbi_policy_like,BPCL,raw_synthetic_l2_dense_full_year\trade_month=2026-09\symbol=BPCL\part-00000.parquet,2026-09,900,1800,1787748749,1787751449,1784020475,1791493457,1,16335400,33
P325_SYNTH_EVENT_032_20260826,2026-08-26T18:37:29+05:30,synthetic_calendar_rbi_policy_like,BRITANNIA,raw_synthetic_l2_dense_full_year\trade_month=2026-09\symbol=BRITANNIA\part-00000.parquet,2026-09,900,1800,1787748749,1787751449,1784020475,1791484457,1,16329450,33
P325_SYNTH_EVENT_032_20260826,2026-08-26T18:37:29+05:30,synthetic_calendar_rbi_policy_like,CIPLA,raw_synthetic_l2_dense_full_year\trade_month=2026-03\symbol=CIPLA\part-00000.parquet,2026-03,900,1800,1787748749,1787751449,1784020264,1791506457,1,16327466,33
