candidate_id,feature_name,fill_assumption,split,trade_month,observations,expected_fills,symbols,expected_net_pnl_inr,expected_gross_pnl_inr,expected_cost_pnl_inr,adverse_selection_rate
P89_L5_IMBALANCE_Q0_75_I0_5,l5_imbalance,base_queue,test,2026-10,1098,297.75,9,-110483.58454936619,-85865.25724936619,24618.3273,0.4663023679417122
P89_L5_IMBALANCE_Q0_75_I0_5,l5_imbalance,base_queue,test,2026-11,2024,519.75,9,-216731.1966410524,-173757.6429410524,42973.553700000004,0.4624505928853755
P89_L5_IMBALANCE_Q0_75_I0_5,l5_imbalance,base_queue,test,2026-12,730,173.425,9,-116599.96259553764,-102260.97548553764,14338.987110000002,0.4945205479452055
P89_L5_IMBALANCE_Q0_75_I0_5,l5_imbalance,base_queue,train,2026-01,1083,303.4125,9,-198550.07636623312,-173463.5667712331,25086.509595000003,0.5909510618651893
P89_L5_IMBALANCE_Q0_75_I0_5,l5_imbalance,base_queue,train,2026-02,1544,381.625,9,-163398.6284719004,-131845.4155219004,31553.212950000005,0.44430051813471505
P89_L5_IMBALANCE_Q0_75_I0_5,l5_imbalance,base_queue,train,2026-03,1526,393.675,9,-207714.12096426307,-175164.59955426308,32549.52141,0.4895150720838794
P89_L5_IMBALANCE_Q0_75_I0_5,l5_imbalance,base_queue,train,2026-04,1232,310.6125,9,-124010.29937643193,-98328.48514143193,25681.814235,0.476461038961039
P89_L5_IMBALANCE_Q0_75_I0_5,l5_imbalance,base_queue,train,2026-05,1745,460.7,9,-170946.67486383667,-132855.44602383667,38091.22884,0.4951289398280802
P89_L5_IMBALANCE_Q0_75_I0_5,l5_imbalance,base_queue,train,2026-06,1871,494.02500000000003,9,-285281.51973657706,-244434.93990657706,40846.57983,0.5200427578834848
P89_L5_IMBALANCE_Q0_75_I0_5,l5_imbalance,optimistic_queue,test,2026-07,1561,702.45,9,-176819.45109370098,-118740.04215370098,58079.40894,0.4971172325432415
P89_L5_IMBALANCE_Q0_75_I0_5,l5_imbalance,optimistic_queue,test,2026-08,2054,944.2125,9,-274479.7831532002,-196411.16059820016,78068.62255500001,0.5408958130477117
P89_L5_IMBALANCE_Q0_75_I0_5,l5_imbalance,optimistic_queue,test,2026-09,1395,634.0500000000001,9,-154572.98924292144,-102148.97438292144,52424.01486,0.5168458781362008
P89_L5_IMBALANCE_Q0_75_I0_5,l5_imbalance,optimistic_queue,test,2026-10,1098,486.225,9,-77975.16228724818,-37773.495817248186,40201.666470000004,0.4663023679417122
P89_L5_IMBALANCE_Q0_75_I0_5,l5_imbalance,optimistic_queue,test,2026-11,2024,894.9375,9,-178064.8716172513,-104070.36519225132,73994.506425,0.4624505928853755
P89_L5_IMBALANCE_Q0_75_I0_5,l5_imbalance,optimistic_queue,test,2026-12,730,327.825,9,-137744.65964953965,-110639.69525953964,27104.96439,0.4945205479452055
P89_L5_IMBALANCE_Q0_75_I0_5,l5_imbalance,optimistic_queue,train,2026-01,1083,510.3,9,-239846.05807263512,-197653.8417126351,42192.21636,0.5909510618651893
P89_L5_IMBALANCE_Q0_75_I0_5,l5_imbalance,optimistic_queue,train,2026-02,1544,676.6875,9,-122032.57378924428,-66083.23926424429,55949.334525000006,0.44430051813471505
P89_L5_IMBALANCE_Q0_75_I0_5,l5_imbalance,optimistic_queue,train,2026-03,1526,683.4375,9,-220674.8134389476,-164167.3808139476,56507.432625,0.4895150720838794
P89_L5_IMBALANCE_Q0_75_I0_5,l5_imbalance,optimistic_queue,train,2026-04,1232,547.875,9,-100924.50536572635,-55625.54291572635,45298.962450000006,0.476461038961039
P89_L5_IMBALANCE_Q0_75_I0_5,l5_imbalance,optimistic_queue,train,2026-05,1745,783.6750000000001,9,-165889.16896805543,-101093.97955805543,64795.189410000006,0.4951289398280802
P89_L5_IMBALANCE_Q0_75_I0_5,l5_imbalance,optimistic_queue,train,2026-06,1871,851.4,9,-296959.5047649255,-226564.73108492553,70394.77368,0.5200427578834848
P89_L5_IMBALANCE_Q0_75_I0_75,l5_imbalance,pessimistic_queue,test,2026-07,626,92.997,9,-74078.75805759877,-66389.65450119876,7689.1035564,0.5463258785942492
P89_L5_IMBALANCE_Q0_75_I0_75,l5_imbalance,pessimistic_queue,test,2026-08,990,147.9435,9,-122631.00948488111,-110398.86337268112,12232.1461122,0.5666666666666667
P89_L5_IMBALANCE_Q0_75_I0_75,l5_imbalance,pessimistic_queue,test,2026-09,1014,132.8385,9,-99323.46798466709,-88340.2213984671,10983.2465862,0.534516765285996
P89_L5_IMBALANCE_Q0_75_I0_75,l5_imbalance,pessimistic_queue,test,2026-10,533,81.14999999999999,9,-54548.45035916455,-47838.87097916455,6709.57938,0.4521575984990619
P89_L5_IMBALANCE_Q0_75_I0_75,l5_imbalance,pessimistic_queue,test,2026-11,1020,114.3045,9,-87063.71462989798,-77612.88140449798,9450.8332254,0.3990196078431373
P89_L5_IMBALANCE_Q0_75_I0_75,l5_imbalance,pessimistic_queue,test,2026-12,461,52.6305,9,-65287.23650144934,-60935.68360484934,4351.5528966,0.5379609544468547
P89_L5_IMBALANCE_Q0_75_I0_75,l5_imbalance,pessimistic_queue,train,2026-01,541,80.304,9,-91064.88205648841,-84425.25097168841,6639.6310848,0.6469500924214417
P89_L5_IMBALANCE_Q0_75_I0_75,l5_imbalance,pessimistic_queue,train,2026-02,961,106.3245,9,-98480.24774417332,-89689.21049477332,8791.0372494,0.3995837669094693
P89_L5_IMBALANCE_Q0_75_I0_75,l5_imbalance,pessimistic_queue,train,2026-03,731,92.4105,9,-81267.26507049768,-73626.65403789768,7640.6110326,0.4993160054719562
P89_L5_IMBALANCE_Q0_75_I0_75,l5_imbalance,pessimistic_queue,train,2026-04,711,79.8315,9,-57343.48061268046,-50742.916394880456,6600.5642178,0.44022503516174405
P89_L5_IMBALANCE_Q0_75_I0_75,l5_imbalance,pessimistic_queue,train,2026-05,493,73.122,9,-41347.00680812922,-35301.192101729226,6045.8147064,0.5436105476673428
P89_L5_IMBALANCE_Q0_75_I0_75,l5_imbalance,pessimistic_queue,train,2026-06,852,115.7205,9,-118008.294057041,-108440.384252441,9567.9098046,0.5269953051643192
P89_L5_IMBALANCE_Q0_75_I0_75,l5_imbalance,base_queue,test,2026-07,626,168.3,9,-106488.28766902268,-92573.04170902268,13915.245960000002,0.5463258785942492
P89_L5_IMBALANCE_Q0_75_I0_75,l5_imbalance,base_queue,test,2026-08,990,267.6875,9,-169924.5651142926,-147791.84138929262,22132.723725000003,0.5666666666666667
P89_L5_IMBALANCE_Q0_75_I0_75,l5_imbalance,base_queue,test,2026-09,1014,254.4875,9,-138620.0659387179,-117578.73405371788,21041.331885000003,0.534516765285996
P89_L5_IMBALANCE_Q0_75_I0_75,l5_imbalance,base_queue,test,2026-10,533,142.0625,9,-64251.357944682895,-52505.4599696829,11745.897975,0.4521575984990619
P89_L5_IMBALANCE_Q0_75_I0_75,l5_imbalance,base_queue,test,2026-11,1020,228.6875,9,-110382.74873717457,-91474.59181217458,18908.156925000003,0.3990196078431373
P89_L5_IMBALANCE_Q0_75_I0_75,l5_imbalance,base_queue,test,2026-12,461,108.30000000000001,9,-104970.39137654871,-96016.0174165487,8954.37396,0.5379609544468547
P89_L5_IMBALANCE_Q0_75_I0_75,l5_imbalance,base_queue,train,2026-01,541,149.25,9,-143453.4439845808,-131113.2748845808,12340.169100000001,0.6469500924214417
P89_L5_IMBALANCE_Q0_75_I0_75,l5_imbalance,base_queue,train,2026-02,961,214.125,9,-126466.32695126622,-108762.21500126623,17704.111950000002,0.3995837669094693
P89_L5_IMBALANCE_Q0_75_I0_75,l5_imbalance,base_queue,train,2026-03,731,178.7375,9,-122315.14210220816,-107536.91111720816,14778.230985000002,0.4993160054719562
P89_L5_IMBALANCE_Q0_75_I0_75,l5_imbalance,base_queue,train,2026-04,711,159.8625,9,-74887.44950314985,-61669.826168149855,13217.623335000002,0.44022503516174405
P89_L5_IMBALANCE_Q0_75_I0_75,l5_imbalance,base_queue,train,2026-05,493,131.475,9,-55658.93555253565,-44788.42478253566,10870.51077,0.5436105476673428
P89_L5_IMBALANCE_Q0_75_I0_75,l5_imbalance,base_queue,train,2026-06,852,216.7125,9,-167801.81899075955,-149883.76943575955,17918.049555,0.5269953051643192
P89_L5_IMBALANCE_Q0_75_I0_75,l5_imbalance,optimistic_queue,test,2026-07,626,288.225,9,-123040.31208187137,-99209.52321187136,23830.78887,0.5463258785942492
P89_L5_IMBALANCE_Q0_75_I0_75,l5_imbalance,optimistic_queue,test,2026-08,990,460.46250000000003,9,-175838.8555944684,-137767.2635394684,38071.592055,0.5666666666666667
P89_L5_IMBALANCE_Q0_75_I0_75,l5_imbalance,optimistic_queue,test,2026-09,1014,464.96250000000003,9,-134923.00690554042,-96479.34945054042,38443.657455,0.534516765285996
P89_L5_IMBALANCE_Q0_75_I0_75,l5_imbalance,optimistic_queue,test,2026-10,533,234.225,9,-49319.78592596505,-29953.781855965048,19366.004070000003,0.4521575984990619
P89_L5_IMBALANCE_Q0_75_I0_75,l5_imbalance,optimistic_queue,test,2026-11,1020,436.83750000000003,9,-80497.2108751387,-44378.96217013871,36118.248705000005,0.3990196078431373
P89_L5_IMBALANCE_Q0_75_I0_75,l5_imbalance,optimistic_queue,test,2026-12,461,211.6125,9,-135485.0312325891,-117988.65579758909,17496.375435,0.5379609544468547
P89_L5_IMBALANCE_Q0_75_I0_75,l5_imbalance,optimistic_queue,train,2026-01,541,261.7875,9,-186672.31977633503,-165027.41513133503,21644.904645000002,0.6469500924214417
P89_L5_IMBALANCE_Q0_75_I0_75,l5_imbalance,optimistic_queue,train,2026-02,961,411.75,9,-99945.86201123687,-65901.87791123686,34043.9841,0.3995837669094693
P89_L5_IMBALANCE_Q0_75_I0_75,l5_imbalance,optimistic_queue,train,2026-03,731,329.175,9,-144816.09699603333,-117599.51298603333,27216.584010000002,0.4993160054719562
P89_L5_IMBALANCE_Q0_75_I0_75,l5_imbalance,optimistic_queue,train,2026-04,711,310.3875,9,-53810.346694910135,-28147.135729910136,25663.210965000002,0.44022503516174405
P89_L5_IMBALANCE_Q0_75_I0_75,l5_imbalance,optimistic_queue,train,2026-05,493,226.6875,9,-55950.91436794798,-37208.119842947985,18742.794525,0.5436105476673428
P89_L5_IMBALANCE_Q0_75_I0_75,l5_imbalance,optimistic_queue,train,2026-06,852,388.575,9,-174335.35010009102,-142207.50281009104,32127.84729,0.5269953051643192
P89_L5_IMBALANCE_Q0_9_I0_5,l5_imbalance,pessimistic_queue,test,2026-07,576,92.9235,5,-53084.65447868109,-45401.627990481094,7683.0264882,0.5347222222222222
P89_L5_IMBALANCE_Q0_9_I0_5,l5_imbalance,pessimistic_queue,test,2026-08,794,122.25,5,-72567.58006025736,-62459.803360257356,10107.7767,0.5188916876574308
P89_L5_IMBALANCE_Q0_9_I0_5,l5_imbalance,pessimistic_queue,test,2026-09,557,76.092,5,-41552.44678771255,-35261.06891731255,6291.3778704,0.526032315978456
P89_L5_IMBALANCE_Q0_9_I0_5,l5_imbalance,pessimistic_queue,test,2026-10,412,65.91,4,-39117.8087532863,-33668.290861286296,5449.517892,0.48058252427184467
P89_L5_IMBALANCE_Q0_9_I0_5,l5_imbalance,pessimistic_queue,test,2026-11,796,113.613,5,-64899.91228753188,-55506.25311193188,9393.6591756,0.46984924623115576
P89_L5_IMBALANCE_Q0_9_I0_5,l5_imbalance,pessimistic_queue,test,2026-12,259,31.593,4,-26788.452361889624,-24176.30521028962,2612.1471516,0.528957528957529
P89_L5_IMBALANCE_Q0_9_I0_5,l5_imbalance,pessimistic_queue,train,2026-01,437,61.7115,4,-47403.26356446966,-42300.882690669656,5102.3808738,0.5308924485125858
P89_L5_IMBALANCE_Q0_9_I0_5,l5_imbalance,pessimistic_queue,train,2026-02,581,77.013,5,-48662.2426833673,-42294.7154277673,6367.5272556,0.4509466437177281
P89_L5_IMBALANCE_Q0_9_I0_5,l5_imbalance,pessimistic_queue,train,2026-03,583,85.053,4,-54654.71941173707,-47622.435308137065,7032.2841036,0.5128644939965694
P89_L5_IMBALANCE_Q0_9_I0_5,l5_imbalance,pessimistic_queue,train,2026-04,457,62.9925,5,-34580.43138607202,-29372.135895072024,5208.295491,0.48577680525164113
P89_L5_IMBALANCE_Q0_9_I0_5,l5_imbalance,pessimistic_queue,train,2026-05,674,98.3775,4,-46171.68038759508,-38037.71063459508,8133.969753,0.49554896142433236
P89_L5_IMBALANCE_Q0_9_I0_5,l5_imbalance,pessimistic_queue,train,2026-06,770,109.30199999999999,5,-74104.7260750081,-65067.50555260811,9037.2205224,0.5051948051948052
P89_L5_IMBALANCE_Q0_9_I0_5,l5_imbalance,base_queue,test,2026-07,576,161.3875,5,-71891.93375960409,-58548.22159460409,13343.712165,0.5347222222222222
P89_L5_IMBALANCE_Q0_9_I0_5,l5_imbalance,base_queue,test,2026-08,794,215.70000000000002,5,-96474.27061629422,-78639.93577629422,17834.334840000003,0.5188916876574308
P89_L5_IMBALANCE_Q0_9_I0_5,l5_imbalance,base_queue,test,2026-09,557,142.3125,5,-56302.34589960507,-44535.77762460507,11766.568275000001,0.526032315978456
P89_L5_IMBALANCE_Q0_9_I0_5,l5_imbalance,base_queue,test,2026-10,412,113.5,4,-46597.398265087286,-37213.08206508729,9384.316200000001,0.48058252427184467
P89_L5_IMBALANCE_Q0_9_I0_5,l5_imbalance,base_queue,test,2026-11,796,205.3375,5,-82890.95251412349,-65913.4016091235,16977.550905,0.46984924623115576
P89_L5_IMBALANCE_Q0_9_I0_5,l5_imbalance,base_queue,test,2026-12,259,62.68750000000001,4,-40557.69034479106,-35374.61261979106,5183.077725000001,0.528957528957529
P89_L5_IMBALANCE_Q0_9_I0_5,l5_imbalance,base_queue,train,2026-01,437,113.6875,4,-64235.84068008572,-54836.02175508572,9399.818925000001,0.5308924485125858
P89_L5_IMBALANCE_Q0_9_I0_5,l5_imbalance,base_queue,train,2026-02,581,143.5875,5,-61554.543103209064,-49682.55629820907,11871.986805,0.4509466437177281
P89_L5_IMBALANCE_Q0_9_I0_5,l5_imbalance,base_queue,train,2026-03,583,153.8125,4,-75486.07719780935,-62768.67512280936,12717.402075000002,0.5128644939965694
P89_L5_IMBALANCE_Q0_9_I0_5,l5_imbalance,base_queue,train,2026-04,457,115.75,5,-45824.2505796444,-36253.9016796444,9570.3489,0.48577680525164113
P89_L5_IMBALANCE_Q0_9_I0_5,l5_imbalance,base_queue,train,2026-05,674,176.9,4,-60951.3422152427,-46325.037935242704,14626.304280000002,0.49554896142433236
P89_L5_IMBALANCE_Q0_9_I0_5,l5_imbalance,base_queue,train,2026-06,770,199.6125,5,-102324.25955574504,-85820.05852074503,16504.201035000002,0.5051948051948052
P89_L5_IMBALANCE_Q0_9_I0_5,l5_imbalance,optimistic_queue,test,2026-07,576,263.925,5,-76381.61280930723,-54559.97709930723,21821.635710000002,0.5347222222222222
P89_L5_IMBALANCE_Q0_9_I0_5,l5_imbalance,optimistic_queue,test,2026-08,794,360.675,5,-94555.49044706704,-64734.44863706705,29821.041810000002,0.5188916876574308
P89_L5_IMBALANCE_Q0_9_I0_5,l5_imbalance,optimistic_queue,test,2026-09,557,254.13750000000002,5,-51153.598912722235,-30141.205447722237,21012.393465,0.526032315978456
P89_L5_IMBALANCE_Q0_9_I0_5,l5_imbalance,optimistic_queue,test,2026-10,412,183.7125,4,-37172.538284478534,-21982.96832947854,15189.569955,0.48058252427184467
P89_L5_IMBALANCE_Q0_9_I0_5,l5_imbalance,optimistic_queue,test,2026-11,796,353.3625,5,-70966.89173605946,-41750.45620105947,29216.435535,0.46984924623115576
P89_L5_IMBALANCE_Q0_9_I0_5,l5_imbalance,optimistic_queue,test,2026-12,259,118.2375,4,-46778.7748886571,-37002.756503657096,9776.018385000001,0.528957528957529
P89_L5_IMBALANCE_Q0_9_I0_5,l5_imbalance,optimistic_queue,train,2026-01,437,199.6875,4,-60069.81861038542,-43559.416485385416,16510.402125,0.5308924485125858
P89_L5_IMBALANCE_Q0_9_I0_5,l5_imbalance,optimistic_queue,train,2026-02,581,255.7125,5,-48631.13285321271,-27488.51649821271,21142.616355000002,0.4509466437177281
P89_L5_IMBALANCE_Q0_9_I0_5,l5_imbalance,optimistic_queue,train,2026-03,583,264.0375,4,-79262.92047170452,-57431.983126704516,21830.937345000002,0.5128644939965694
P89_L5_IMBALANCE_Q0_9_I0_5,l5_imbalance,optimistic_queue,train,2026-04,457,204.1875,5,-40942.426215270425,-24059.95869027042,16882.467525,0.48577680525164113
P89_L5_IMBALANCE_Q0_9_I0_5,l5_imbalance,optimistic_queue,train,2026-05,674,302.625,4,-59997.995682820176,-34976.59753282018,25021.39815,0.49554896142433236
P89_L5_IMBALANCE_Q0_9_I0_5,l5_imbalance,optimistic_queue,train,2026-06,770,347.96250000000003,5,-103606.38155330464,-74836.42449830465,28769.957055000003,0.5051948051948052
P89_L5_IMBALANCE_Q0_9_I0_75,l5_imbalance,pessimistic_queue,test,2026-07,231,35.6835,5,-28999.811328838707,-26049.456728638703,2950.3546002,0.5844155844155844
P89_L5_IMBALANCE_Q0_9_I0_75,l5_imbalance,pessimistic_queue,test,2026-08,395,55.74,5,-45341.027673087054,-40732.37758508705,4608.650088,0.5316455696202531
P89_L5_IMBALANCE_Q0_9_I0_75,l5_imbalance,pessimistic_queue,test,2026-09,383,48.8595,5,-32391.737875115625,-28351.975783715625,4039.7620914,0.5300261096605744
P89_L5_IMBALANCE_Q0_9_I0_75,l5_imbalance,pessimistic_queue,test,2026-10,188,31.38,4,-22466.79904056384,-19872.26298456384,2594.536056,0.5053191489361702
P89_L5_IMBALANCE_Q0_9_I0_75,l5_imbalance,pessimistic_queue,test,2026-11,405,48.693,5,-35534.98655486706,-31508.99088326706,4025.9956716,0.43703703703703706
P89_L5_IMBALANCE_Q0_9_I0_75,l5_imbalance,pessimistic_queue,test,2026-12,172,19.851,4,-23211.348085206522,-21570.043584006522,1641.3045012,0.5465116279069767
P89_L5_IMBALANCE_Q0_9_I0_75,l5_imbalance,pessimistic_queue,train,2026-01,227,28.989,4,-31298.245102198474,-28901.399795398476,2396.8453068,0.5506607929515418
P89_L5_IMBALANCE_Q0_9_I0_75,l5_imbalance,pessimistic_queue,train,2026-02,377,44.433,5,-37020.48789896831,-33346.71413936831,3673.7737596,0.4350132625994695
P89_L5_IMBALANCE_Q0_9_I0_75,l5_imbalance,pessimistic_queue,train,2026-03,273,36.651,4,-31630.566306262084,-28600.217645062083,3030.3486612,0.5311355311355311
P89_L5_IMBALANCE_Q0_9_I0_75,l5_imbalance,pessimistic_queue,train,2026-04,260,28.7325,5,-21516.839119639593,-19141.201540639595,2375.637579,0.45
P89_L5_IMBALANCE_Q0_9_I0_75,l5_imbalance,pessimistic_queue,train,2026-05,188,26.0865,4,-11652.25844337371,-9495.39531957371,2156.8631238,0.5159574468085106
P89_L5_IMBALANCE_Q0_9_I0_75,l5_imbalance,pessimistic_queue,train,2026-06,360,45.7455,5,-42997.77888382479,-39215.48604922478,3782.2928346,0.49444444444444446
P89_L5_IMBALANCE_Q0_9_I0_75,l5_imbalance,base_queue,test,2026-07,231,63.95,5,-42631.013915506395,-37343.55117550639,5287.462740000001,0.5844155844155844
P89_L5_IMBALANCE_Q0_9_I0_75,l5_imbalance,base_queue,test,2026-08,395,102.7,5,-62610.60853499906,-54119.24929499906,8491.359240000002,0.5316455696202531
P89_L5_IMBALANCE_Q0_9_I0_75,l5_imbalance,base_queue,test,2026-09,383,94.48750000000001,5,-44862.565916028856,-37050.22603102886,7812.339885000001,0.5300261096605744
P89_L5_IMBALANCE_Q0_9_I0_75,l5_imbalance,base_queue,test,2026-10,188,53.3125,4,-28270.413182890243,-23862.471707890247,4407.9414750000005,0.5053191489361702
P89_L5_IMBALANCE_Q0_9_I0_75,l5_imbalance,base_queue,test,2026-11,405,94.9,5,-46356.61602320673,-38510.17014320673,7846.445880000001,0.43703703703703706
P89_L5_IMBALANCE_Q0_9_I0_75,l5_imbalance,base_queue,test,2026-12,172,40.7,4,-36420.8236493646,-33055.69880936461,3365.1248400000004,0.5465116279069767
P89_L5_IMBALANCE_Q0_9_I0_75,l5_imbalance,base_queue,train,2026-01,227,56.300000000000004,4,-44221.780988230545,-39566.82942823054,4654.95156,0.5506607929515418
P89_L5_IMBALANCE_Q0_9_I0_75,l5_imbalance,base_queue,train,2026-02,377,87.4625,5,-48115.121902381645,-40883.61744738164,7231.504455000001,0.4350132625994695
P89_L5_IMBALANCE_Q0_9_I0_75,l5_imbalance,base_queue,train,2026-03,273,69.2625,4,-46962.441814778475,-41235.73519977847,5726.706615000001,0.5311355311355311
P89_L5_IMBALANCE_Q0_9_I0_75,l5_imbalance,base_queue,train,2026-04,260,58.31250000000001,5,-29217.264136216112,-24395.916661216113,4821.3474750000005,0.45
P89_L5_IMBALANCE_Q0_9_I0_75,l5_imbalance,base_queue,train,2026-05,188,48.2625,4,-14679.40975424427,-10689.00833924427,3990.4014150000003,0.5159574468085106
P89_L5_IMBALANCE_Q0_9_I0_75,l5_imbalance,base_queue,train,2026-06,360,87.7625,5,-59903.24381446057,-52646.93499946057,7256.308815000001,0.49444444444444446
P89_L5_IMBALANCE_Q0_9_I0_75,l5_imbalance,optimistic_queue,test,2026-07,231,108.3375,5,-51521.37192420764,-42563.89741920764,8957.474505,0.5844155844155844
P89_L5_IMBALANCE_Q0_9_I0_75,l5_imbalance,optimistic_queue,test,2026-08,395,180.5625,5,-63727.06677879729,-48797.942603797295,14929.124175,0.5316455696202531
P89_L5_IMBALANCE_Q0_9_I0_75,l5_imbalance,optimistic_queue,test,2026-09,383,174.9375,5,-41478.75822154935,-27014.715796549353,14464.042425000001,0.5300261096605744
P89_L5_IMBALANCE_Q0_9_I0_75,l5_imbalance,optimistic_queue,test,2026-10,188,84.9375,4,-26567.909203781193,-19545.174778781195,7022.734425000001,0.5053191489361702
P89_L5_IMBALANCE_Q0_9_I0_75,l5_imbalance,optimistic_queue,test,2026-11,405,177.07500000000002,5,-37679.0489961494,-23038.27550614941,14640.773490000001,0.43703703703703706
P89_L5_IMBALANCE_Q0_9_I0_75,l5_imbalance,optimistic_queue,test,2026-12,172,79.2,4,-44280.26700178985,-37731.91596178985,6548.3510400000005,0.5465116279069767
P89_L5_IMBALANCE_Q0_9_I0_75,l5_imbalance,optimistic_queue,train,2026-01,227,104.7375,4,-42744.9821258122,-34085.1599408122,8659.822185,0.5506607929515418
P89_L5_IMBALANCE_Q0_9_I0_75,l5_imbalance,optimistic_queue,train,2026-02,377,164.8125,5,-39050.24291622997,-25423.347641229968,13626.895275,0.4350132625994695
P89_L5_IMBALANCE_Q0_9_I0_75,l5_imbalance,optimistic_queue,train,2026-03,273,124.7625,4,-54055.65668064232,-43740.14346564232,10315.513215,0.5311355311355311
P89_L5_IMBALANCE_Q0_9_I0_75,l5_imbalance,optimistic_queue,train,2026-04,260,114.075,5,-24908.48706419849,-15476.629174198486,9431.857890000001,0.45
P89_L5_IMBALANCE_Q0_9_I0_75,l5_imbalance,optimistic_queue,train,2026-05,188,85.275,4,-12077.621465618284,-5026.982135618284,7050.639330000001,0.5159574468085106
P89_L5_IMBALANCE_Q0_9_I0_75,l5_imbalance,optimistic_queue,train,2026-06,360,161.55,5,-57312.2802494635,-43955.132389463506,13357.147860000001,0.49444444444444446
P89_MICROPRICE_DEV_Q0_5_I0_5,microprice_dev,pessimistic_queue,test,2026-07,3303,491.5965,22,-290532.62732331915,-249886.83878751914,40645.7885358,0.48652739933393885
P89_MICROPRICE_DEV_Q0_5_I0_5,microprice_dev,pessimistic_queue,test,2026-08,4364,647.3054999999999,22,-438124.1301699047,-384604.13466330466,53519.9955066,0.5091659028414299
P89_MICROPRICE_DEV_Q0_5_I0_5,microprice_dev,pessimistic_queue,test,2026-09,3195,411.1605,22,-297706.11873203417,-263710.8751994342,33995.2435326,0.5051643192488263
P89_MICROPRICE_DEV_Q0_5_I0_5,microprice_dev,pessimistic_queue,test,2026-10,2095,338.23949999999996,20,-214756.39326606278,-186790.34551866277,27966.0477474,0.48878281622911696
P89_MICROPRICE_DEV_Q0_5_I0_5,microprice_dev,pessimistic_queue,test,2026-11,4245,615.396,22,-428170.74322858773,-377289.06347338774,50881.6797552,0.49493521790341577
P89_MICROPRICE_DEV_Q0_5_I0_5,microprice_dev,pessimistic_queue,test,2026-12,1764,216.657,22,-178135.2410529605,-160221.78030456053,17913.4607484,0.5187074829931972
P89_MICROPRICE_DEV_Q0_5_I0_5,microprice_dev,pessimistic_queue,train,2026-01,2441,323.382,22,-245510.73141099742,-218773.11959259742,26737.6118184,0.4956984842277755
P89_MICROPRICE_DEV_Q0_5_I0_5,microprice_dev,pessimistic_queue,train,2026-02,3369,464.646,22,-353872.2072926411,-315454.7184374411,38417.4888552,0.4864945087563075
P89_MICROPRICE_DEV_Q0_5_I0_5,microprice_dev,pessimistic_queue,train,2026-03,3202,454.827,22,-315731.0090638148,-278125.36691141484,37605.6421524,0.5112429731417863
P89_MICROPRICE_DEV_Q0_5_I0_5,microprice_dev,pessimistic_queue,train,2026-04,2674,369.3465,22,-260031.14450701943,-229493.1326712194,30538.0118358,0.5153328347045625
P89_MICROPRICE_DEV_Q0_5_I0_5,microprice_dev,pessimistic_queue,train,2026-05,3747,522.9315,22,-263803.3920588466,-220566.78812104661,43236.6039378,0.48625567120362956
P89_MICROPRICE_DEV_Q0_5_I0_5,microprice_dev,pessimistic_queue,train,2026-06,4165,583.878,22,-455580.7194351816,-407304.9857415816,48275.7336936,0.5171668667466987
P89_MICROPRICE_DEV_Q0_5_I0_5,microprice_dev,base_queue,test,2026-07,3303,874.5125,22,-372554.98612475645,-300249.24320975645,72305.74291500001,0.48652739933393885
P89_MICROPRICE_DEV_Q0_5_I0_5,microprice_dev,base_queue,test,2026-08,4364,1160.0375000000001,22,-586709.416041355,-490796.123496355,95913.292545,0.5091659028414299
P89_MICROPRICE_DEV_Q0_5_I0_5,microprice_dev,base_queue,test,2026-09,3195,787.7750000000001,22,-417964.44229473145,-352830.25996473146,65134.18233000001,0.5051643192488263
P89_MICROPRICE_DEV_Q0_5_I0_5,microprice_dev,base_queue,test,2026-10,2095,580.6375,20,-259831.47245014942,-211823.66718514942,48007.805265,0.48878281622911696
P89_MICROPRICE_DEV_Q0_5_I0_5,microprice_dev,base_queue,test,2026-11,4245,1110.2,22,-573250.731445546,-481458.06320554606,91792.66824000001,0.49493521790341577
P89_MICROPRICE_DEV_Q0_5_I0_5,microprice_dev,base_queue,test,2026-12,1764,426.90000000000003,22,-255967.74001132237,-220671.13573132237,35296.60428000001,0.5187074829931972
P89_MICROPRICE_DEV_Q0_5_I0_5,microprice_dev,base_queue,train,2026-01,2441,608.1375,22,-327723.44477276894,-277441.9065077689,50281.538265,0.4956984842277755
P89_MICROPRICE_DEV_Q0_5_I0_5,microprice_dev,base_queue,train,2026-02,3369,856.7,22,-477210.76622354554,-406377.7821835455,70832.98404000001,0.4864945087563075
P89_MICROPRICE_DEV_Q0_5_I0_5,microprice_dev,base_queue,train,2026-03,3202,832.4,22,-427212.62655167945,-358388.7956716794,68823.83088000001,0.5112429731417863
P89_MICROPRICE_DEV_Q0_5_I0_5,microprice_dev,base_queue,train,2026-04,2674,684.775,22,-373508.25756516244,-316890.2388351624,56618.01873,0.5153328347045625
P89_MICROPRICE_DEV_Q0_5_I0_5,microprice_dev,base_queue,train,2026-05,3747,958.625,22,-343533.97690476326,-264273.71155476326,79260.26535,0.48625567120362956
P89_MICROPRICE_DEV_Q0_5_I0_5,microprice_dev,base_queue,train,2026-06,4165,1076.5125,22,-630850.4502431783,-541843.1049281784,89007.34531500001,0.5171668667466987
