candidate_id,family_id,uses_full_top_five_depth,uses_depth_beyond_l1,uses_l1_only,horizon,imbalance_quantile,imbalance_min,shock_quantile,shock_min,spread_regime,symbols,trade_dates,cost100_event_rows,cost100_net_pnl_inr,cost100_gross_pnl_inr,cost100_cost_inr,cost100_win_rate,cost100_profit_factor,cost100_avg_net_per_event,cost100_max_drawdown_inr,cost100_cost_hurdle_hit_rate,cost150_event_rows,cost150_net_pnl_inr,cost150_gross_pnl_inr,cost150_cost_inr,cost150_win_rate,cost150_profit_factor,cost150_avg_net_per_event,cost150_max_drawdown_inr,cost150_cost_hurdle_hit_rate,cost200_event_rows,cost200_net_pnl_inr,cost200_gross_pnl_inr,cost200_cost_inr,cost200_win_rate,cost200_profit_factor,cost200_avg_net_per_event,cost200_max_drawdown_inr,cost200_cost_hurdle_hit_rate,side_flip_net_pnl_inr,side_flip_degrades,random_side_net_pnl_inr,random_side_beat,shuffle_label_net_pnl_inr,shuffle_label_beat,survivor_candidate,has_events
P265_P265_L2L5_BID_ABSORPTION_CONTINUATION_H6_IQ0p6_SQ0p9_SPLOW,P265_L2L5_BID_ABSORPTION_CONTINUATION,1,1,0,6,0.6,0.23589654089339768,0.9,16804.0,low,7,1,16,-1459.7459071467538,-136.84670714675386,1322.8992,0.0625,0.08779514861261552,-91.23411919667211,-1263.3938978105898,0.0625,16,-2121.1955071467537,-136.84670714675386,1984.3488,0.0625,0.04465634525415542,-132.5747191966721,-1883.50289781059,0.0625,16,-2782.6451071467536,-136.84670714675386,2645.7984,0.0625,0.020353073565882517,-173.9153191966721,-2503.6118978105897,0.0625,-1186.0524928532461,0,-955.2203063403934,0,-1459.745907146754,1,0,1
P265_P265_WITHDRAWAL_REVERSAL_AFTER_SHOCK_H10_IQ0p75_SQ0p9_SPCOMPRESSION,P265_WITHDRAWAL_REVERSAL_AFTER_SHOCK,1,1,0,10,0.75,0.32178338420143693,0.9,18636.5,compression,9,1,21,-1090.2574802174058,646.0477197825941,1736.3052,0.23809523809523808,0.4034583615862371,-51.91702286749552,-1256.854762769924,0.23809523809523808,21,-1958.4100802174057,646.0477197825941,2604.4578,0.23809523809523808,0.21319914103506551,-93.25762286749551,-2042.326162769924,0.23809523809523808,21,-2826.562680217406,646.0477197825941,3472.6104,0.14285714285714285,0.10870860508346449,-134.59822286749554,-2827.797562769924,0.14285714285714285,-2382.352919782594,1,-2118.36589694876,1,-1090.2574802174056,0,0,1
P265_P265_L2L5_BID_ABSORPTION_CONTINUATION_H10_IQ0p6_SQ0p75_SPHIGH,P265_L2L5_BID_ABSORPTION_CONTINUATION,1,1,0,10,0.6,0.23589654089339768,0.75,7530.25,high,8,1,20,-1187.463146243053,466.16085375694723,1653.624,0.5,0.5651025471241082,-59.37315731215265,-1142.9933867400746,0.5,20,-2014.2751462430524,466.16085375694723,2480.436,0.5,0.35929667819582917,-100.71375731215262,-1486.0919525050426,0.5,20,-2841.0871462430523,466.16085375694723,3307.248,0.4,0.20333736928140525,-142.0543573121526,-2188.882152505043,0.4,-2119.784853756947,1,-1804.9246500985405,1,-1187.4631462430525,0,0,1
P265_P265_L2L5_BID_ABSORPTION_CONTINUATION_H10_IQ0p6_SQ0p75_SPMID,P265_L2L5_BID_ABSORPTION_CONTINUATION,1,1,0,10,0.6,0.23589654089339768,0.75,7530.25,mid,7,1,23,-962.4076890384126,939.2599109615874,1901.6676,0.34782608695652173,0.5238004270062635,-41.84381256688751,-1005.3991697574845,0.34782608695652173,23,-1913.2414890384125,939.2599109615874,2852.5014,0.30434782608695654,0.2758316078275337,-83.1844125668875,-1510.4633710724124,0.30434782608695654,23,-2864.0752890384124,939.2599109615874,3803.3352,0.21739130434782608,0.14151683372592191,-124.5250125668875,-2419.956571072412,0.21739130434782608,-2840.927510961588,1,-1543.4841547712342,1,-962.4076890384126,0,0,1
P265_P265_L2L5_ASK_ABSORPTION_CONTINUATION_H3_IQ0p75_SQ0p75_SPHIGH,P265_L2L5_ASK_ABSORPTION_CONTINUATION,1,1,0,3,0.75,0.32178338420143693,0.75,7530.25,high,7,1,18,-1379.056039166841,109.20556083315876,1488.2616,0.1111111111111111,0.0508800487597251,-76.61422439815783,-1358.443920376689,0.1111111111111111,18,-2123.1868391668413,109.20556083315876,2232.3924,0.05555555555555555,0.007395390447891186,-117.95482439815785,-2061.234120376689,0.05555555555555555,18,-2867.317639166841,109.20556083315876,2976.5232,0.0,0.0,-159.29542439815785,-2764.0243203766886,0.0,-1597.4671608331587,1,-1724.60468692837,1,-1379.056039166841,0,0,1
P265_P265_L2L5_ASK_ABSORPTION_CONTINUATION_H6_IQ0p6_SQ0p75_SPLOW,P265_L2L5_ASK_ABSORPTION_CONTINUATION,1,1,0,6,0.6,0.23589654089339768,0.75,7530.25,low,8,1,19,-1301.0014785466847,269.94132145331525,1570.9428,0.21052631578947367,0.16838055744526184,-68.47376202877288,-1180.5448325865536,0.21052631578947367,19,-2086.4728785466846,269.94132145331525,2356.4142,0.05263157894736842,0.05602064744700124,-109.81436202877288,-1924.6756325865535,0.05263157894736842,19,-2871.944278546685,269.94132145331525,3141.8856,0.05263157894736842,0.027917965651934096,-151.1549620287729,-2668.806432586554,0.05263157894736842,-1840.8841214533154,1,-1502.5956418010442,1,-1301.0014785466847,0,0,1
P265_P265_SPREAD_COMPRESSION_ABSORPTION_H10_IQ0p75_SQ0p75_SPLOW,P265_SPREAD_COMPRESSION_ABSORPTION,1,1,0,10,0.75,0.32178338420143693,0.75,80028.5,low,9,1,26,-740.0644268179504,1409.6467731820494,2149.7112,0.3076923076923077,0.5546974327447394,-28.46401641607502,-774.9680114100638,0.3076923076923077,26,-1814.9200268179504,1409.6467731820494,3224.5668,0.19230769230769232,0.27321879124090204,-69.80461641607502,-1664.0356874685244,0.19230769230769232,26,-2889.7756268179505,1409.6467731820494,4299.4224,0.15384615384615385,0.14545330395598913,-111.14521641607502,-2697.5506874685257,0.15384615384615385,-3559.3579731820487,1,-3045.707186241571,1,-740.0644268179506,1,0,1
P265_P265_L2L5_ASK_ABSORPTION_CONTINUATION_H10_IQ0p9_SQ0p75_SPHIGH,P265_L2L5_ASK_ABSORPTION_CONTINUATION,1,1,0,10,0.9,0.4628532906704733,0.75,7530.25,high,3,1,10,-2080.4478100371125,-1253.6358100371128,826.812,0.0,0.0,-208.04478100371125,-2040.5654888743038,0.0,10,-2493.8538100371125,-1253.6358100371128,1240.218,0.0,0.0,-249.38538100371125,-2412.6308888743038,0.0,10,-2907.259810037112,-1253.6358100371128,1653.624,0.0,0.0,-290.7259810037112,-2784.6962888743033,0.0,426.82381003711254,0,-685.4881696682924,0,-2080.4478100371125,0,0,1
P265_P265_WITHDRAWAL_REVERSAL_AFTER_SHOCK_H10_IQ0p6_SQ0p9_SPLOW,P265_WITHDRAWAL_REVERSAL_AFTER_SHOCK,1,1,0,10,0.6,0.23589654089339768,0.9,18636.5,low,7,1,17,-1539.1149546698896,-133.53455466988956,1405.5804,0.11764705882352941,0.10656176623764023,-90.53617380411116,-1460.6302866558565,0.11764705882352941,17,-2241.9051546698893,-133.53455466988956,2108.3706,0.11764705882352941,0.0430645291524434,-131.87677380411114,-2122.079886655857,0.11764705882352941,17,-2944.6953546698896,-133.53455466988956,2811.1608,0.058823529411764705,0.011581073458759994,-173.21737380411116,-2783.529486655857,0.058823529411764705,-1272.0458453301103,0,-1464.6008718303733,0,-1539.1149546698894,0,0,1
P265_P265_WITHDRAWAL_REVERSAL_AFTER_SHOCK_H3_IQ0p9_SQ0p9_SPHIGH,P265_WITHDRAWAL_REVERSAL_AFTER_SHOCK,1,1,0,3,0.9,0.4628532906704733,0.9,18636.5,high,6,1,19,-1406.8898023583608,164.05299764163937,1570.9428,0.2631578947368421,0.3502971403249181,-74.04683170307162,-1714.4646273530839,0.2631578947368421,19,-2192.3612023583605,164.05299764163937,2356.4142,0.21052631578947367,0.20594753408366231,-115.38743170307161,-2210.551827353084,0.21052631578947367,19,-2977.8326023583604,164.05299764163937,3141.8856,0.15789473684210525,0.12029323892781636,-156.7280317030716,-2808.2742338448957,0.15789473684210525,-1734.9957976416392,1,-1144.9588054390254,0,-1406.8898023583606,0,0,1
P265_P265_L2L5_BID_ABSORPTION_CONTINUATION_H3_IQ0p75_SQ0p6_SPMID,P265_L2L5_BID_ABSORPTION_CONTINUATION,1,1,0,3,0.75,0.32178338420143693,0.6,4528.0,mid,9,1,21,-1265.9027803718648,470.40241962813525,1736.3052,0.19047619047619047,0.2703829962073724,-60.281084779612605,-1191.485132597516,0.19047619047619047,21,-2134.0553803718644,470.40241962813525,2604.4578,0.19047619047619047,0.12460282709566639,-101.6216847796126,-2018.2971325975159,0.19047619047619047,21,-3002.207980371865,470.40241962813525,3472.6104,0.14285714285714285,0.05009248955403951,-142.96228477961262,-2845.1091325975162,0.14285714285714285,-2206.7076196281355,1,-2495.2118207273393,1,-1265.9027803718648,0,0,1
P265_P265_L2L5_BID_ABSORPTION_CONTINUATION_H6_IQ0p75_SQ0p9_SPCOMPRESSION,P265_L2L5_BID_ABSORPTION_CONTINUATION,1,1,0,6,0.75,0.32178338420143693,0.9,16804.0,compression,9,1,22,-1281.1190613396525,537.8673386603471,1818.9864,0.22727272727272727,0.3972348055749735,-58.23268460634784,-1299.5784898897464,0.22727272727272727,22,-2190.612261339653,537.8673386603471,2728.4796,0.22727272727272727,0.22543759686815304,-99.57328460634785,-1952.919652003489,0.22727272727272727,22,-3100.1054613396527,537.8673386603471,3637.9728,0.18181818181818182,0.1253538535787079,-140.91388460634786,-2821.0722520034888,0.18181818181818182,-2356.853738660347,1,-2506.7719446000283,1,-1281.119061339653,1,0,1
P265_P265_L2L5_ASK_ABSORPTION_CONTINUATION_H6_IQ0p75_SQ0p75_SPHIGH,P265_L2L5_ASK_ABSORPTION_CONTINUATION,1,1,0,6,0.75,0.32178338420143693,0.75,7530.25,high,7,1,17,-1697.8623472093275,-292.2819472093273,1405.5804,0.11764705882352941,0.08744914854568905,-99.87425571819574,-1688.1542561992871,0.11764705882352941,17,-2400.652547209327,-292.2819472093273,2108.3706,0.11764705882352941,0.03225887659607129,-141.2148557181957,-2349.6038561992873,0.11764705882352941,17,-3103.442747209327,-292.2819472093273,2811.1608,0.058823529411764705,0.007201134813837833,-182.5554557181957,-3011.053456199287,0.058823529411764705,-1113.2984527906726,0,-1086.657490702519,0,-1697.8623472093277,1,0,1
P265_P265_SPREAD_COMPRESSION_ABSORPTION_H6_IQ0p75_SQ0p6_SPMID,P265_SPREAD_COMPRESSION_ABSORPTION,1,1,0,6,0.75,0.32178338420143693,0.6,46088.0,mid,10,1,23,-1221.9506922750081,679.7169077249922,1901.6676,0.391304347826087,0.48684217513541717,-53.128290968478616,-1416.2383040860866,0.391304347826087,23,-2172.784492275008,679.7169077249922,2852.5014,0.30434782608695654,0.27653097407867294,-94.4688909684786,-2019.3812965747736,0.30434782608695654,23,-3123.618292275007,679.7169077249922,3803.3352,0.30434782608695654,0.1476552414836506,-135.80949096847857,-2928.8744965747733,0.30434782608695654,-2581.3845077249925,1,-1127.9676842791953,0,-1221.950692275008,0,0,1
P265_P265_SPREAD_COMPRESSION_ABSORPTION_H3_IQ0p6_SQ0p9_SPLOW,P265_SPREAD_COMPRESSION_ABSORPTION,1,1,0,3,0.6,0.23589654089339768,0.9,175097.5,low,4,1,17,-1718.3049222012576,-312.7245222012575,1405.5804,0.0,0.0,-101.07676012948573,-1554.2149214814287,0.0,17,-2421.0951222012577,-312.7245222012575,2108.3706,0.0,0.0,-142.41736012948576,-2215.664521481429,0.0,17,-3123.8853222012576,-312.7245222012575,2811.1608,0.0,0.0,-183.75796012948575,-2877.114121481429,0.0,-1092.8558777987423,0,-1230.9602367396694,0,-1718.3049222012576,0,0,1
P265_P265_SPREAD_COMPRESSION_ABSORPTION_H6_IQ0p75_SQ0p6_SPHIGH,P265_SPREAD_COMPRESSION_ABSORPTION,1,1,0,6,0.75,0.32178338420143693,0.6,46088.0,high,7,1,16,-1817.3705485249163,-494.4713485249166,1322.8992,0.25,0.2576582098804768,-113.58565928280727,-1807.6624575148765,0.25,16,-2478.8201485249165,-494.4713485249166,1984.3488,0.1875,0.16030875367444322,-154.92625928280728,-2427.7714575148766,0.1875,16,-3140.2697485249164,-494.4713485249166,2645.7984,0.125,0.10352714171872618,-196.26685928280727,-3047.880457514876,0.125,-828.4278514750836,0,-1139.1226058370898,0,-1817.3705485249163,0,0,1
P265_P265_SPREAD_COMPRESSION_ABSORPTION_H3_IQ0p75_SQ0p75_SPHIGH,P265_SPREAD_COMPRESSION_ABSORPTION,1,1,0,3,0.75,0.32178338420143693,0.75,80028.5,high,8,1,16,-1819.849755863751,-496.9505558637511,1322.8992,0.1875,0.061140635362970576,-113.74060974148443,-1876.4148481951815,0.1875,16,-2481.299355863751,-496.9505558637511,1984.3488,0.0625,0.014237058145294716,-155.08120974148443,-2455.1832481951815,0.0625,16,-3142.748955863751,-496.9505558637511,2645.7984,0.0,0.0,-196.42180974148442,-3039.4556370735986,0.0,-825.948644136249,0,-1763.7005177539581,0,-1819.8497558637514,1,0,1
P265_P265_WITHDRAWAL_REVERSAL_AFTER_SHOCK_H10_IQ0p9_SQ0p75_SPHIGH,P265_WITHDRAWAL_REVERSAL_AFTER_SHOCK,1,1,0,10,0.9,0.4628532906704733,0.75,8553.0,high,7,1,19,-1577.6887140358772,-6.745914035877284,1570.9428,0.2631578947368421,0.2817321225689989,-83.03624810715144,-2058.844094702849,0.2631578947368421,19,-2363.160114035877,-6.745914035877284,2356.4142,0.2631578947368421,0.1484988184264918,-124.37684810715143,-2554.9312947028484,0.2631578947368421,19,-3148.631514035877,-6.745914035877284,3141.8856,0.15789473684210525,0.06375313520675126,-165.71744810715143,-3051.0184947028483,0.15789473684210525,-1564.1968859641229,0,-1222.7831653333997,0,-1577.688714035877,0,0,1
P265_P265_SPREAD_COMPRESSION_ABSORPTION_H10_IQ0p75_SQ0p9_SPCOMPRESSION,P265_SPREAD_COMPRESSION_ABSORPTION,1,1,0,10,0.75,0.32178338420143693,0.9,175097.5,compression,9,1,29,-759.4562195513838,1638.2985804486161,2397.7548,0.3793103448275862,0.6673052673344344,-26.188145501771857,-1452.438503049693,0.3793103448275862,29,-1958.333619551384,1638.2985804486161,3596.6322,0.3103448275862069,0.3654794015383759,-67.52874550177185,-2062.3965699117484,0.3103448275862069,29,-3157.2110195513847,1638.2985804486161,4795.5096,0.2413793103448276,0.1950227767310781,-108.86934550177189,-3178.592769911748,0.2413793103448276,-4036.0533804486154,1,-2725.9982281258076,1,-759.456219551384,1,0,1
P265_P265_L2L5_ASK_ABSORPTION_CONTINUATION_H6_IQ0p75_SQ0p75_SPCOMPRESSION,P265_L2L5_ASK_ABSORPTION_CONTINUATION,1,1,0,6,0.75,0.32178338420143693,0.75,7530.25,compression,7,1,17,-1801.3684742694431,-395.78807426944303,1405.5804,0.058823529411764705,0.013655021450000596,-105.9628514276143,-1791.660383259403,0.058823529411764705,17,-2504.158674269443,-395.78807426944303,2108.3706,0.0,0.0,-147.3034514276143,-2453.109983259403,0.0,17,-3206.948874269443,-395.78807426944303,2811.1608,0.0,0.0,-188.6440514276143,-3114.5595832594026,0.0,-1009.7923257305569,0,-1564.0117848770446,0,-1801.368474269443,0,0,1
P265_P265_L2L5_BID_ABSORPTION_CONTINUATION_H10_IQ0p75_SQ0p6_SPLOW,P265_L2L5_BID_ABSORPTION_CONTINUATION,1,1,0,10,0.75,0.32178338420143693,0.6,4528.0,low,10,1,27,-990.7394880807777,1241.6529119192219,2232.3924,0.37037037037037035,0.4794516040577653,-36.69405511410288,-1565.7751981346335,0.37037037037037035,27,-2106.9356880807777,1241.6529119192219,3348.5886,0.25925925925925924,0.2188396130086589,-78.03465511410288,-2475.2683981346336,0.25925925925925924,27,-3223.1318880807776,1241.6529119192219,4464.7848,0.2222222222222222,0.09575352456887246,-119.37525511410287,-3384.7615981346335,0.2222222222222222,-3474.0453119192225,1,-1123.8413549555412,1,-990.7394880807778,1,0,1
P265_P265_SPREAD_COMPRESSION_ABSORPTION_H3_IQ0p75_SQ0p6_SPMID,P265_SPREAD_COMPRESSION_ABSORPTION,1,1,0,3,0.75,0.32178338420143693,0.6,46088.0,mid,10,1,23,-1323.6829925300942,577.9846074699058,1901.6676,0.391304347826087,0.33619957333862066,-57.55143445783018,-1230.9281711471722,0.391304347826087,23,-2274.5167925300943,577.9846074699058,2852.5014,0.2608695652173913,0.13335905289554553,-98.89203445783019,-2140.4213711471725,0.2608695652173913,23,-3225.350592530094,577.9846074699058,3803.3352,0.13043478260869565,0.046789043449503326,-140.2326344578302,-3049.914571147172,0.13043478260869565,-2479.652207469906,1,-1807.7251648519693,1,-1323.6829925300945,1,0,1
P265_P265_WITHDRAWAL_REVERSAL_AFTER_SHOCK_H6_IQ0p6_SQ0p9_SPLOW,P265_WITHDRAWAL_REVERSAL_AFTER_SHOCK,1,1,0,6,0.6,0.23589654089339768,0.9,18636.5,low,7,1,19,-1697.6721384645264,-126.72933846452628,1570.9428,0.10526315789473684,0.035313729578944734,-89.3511651823435,-1620.026776847687,0.10526315789473684,19,-2483.143538464526,-126.72933846452628,2356.4142,0.0,0.0,-130.6917651823435,-2364.1575768476864,0.0,19,-3268.614938464526,-126.72933846452628,3141.8856,0.0,0.0,-172.03236518234348,-3108.288376847687,0.0,-1444.2134615354735,0,-1246.131381807539,0,-1697.6721384645264,0,0,1
P265_P265_L2L5_BID_ABSORPTION_CONTINUATION_H6_IQ0p75_SQ0p75_SPLOW,P265_L2L5_BID_ABSORPTION_CONTINUATION,1,1,0,6,0.75,0.32178338420143693,0.75,7530.25,low,9,1,21,-1556.6568134559707,179.64838654402905,1736.3052,0.14285714285714285,0.21207090478231322,-74.1265149264748,-1446.516534013768,0.14285714285714285,21,-2424.8094134559706,179.64838654402905,2604.4578,0.14285714285714285,0.10844773608877109,-115.46711492647479,-2190.6473340137677,0.14285714285714285,21,-3292.962013455971,179.64838654402905,3472.6104,0.14285714285714285,0.04934627157421177,-156.8077149264748,-3013.928804119807,0.14285714285714285,-1915.953586544029,1,-1340.9869944179263,0,-1556.656813455971,1,0,1
P265_P265_L2L5_BID_ABSORPTION_CONTINUATION_H10_IQ0p6_SQ0p75_SPCOMPRESSION,P265_L2L5_BID_ABSORPTION_CONTINUATION,1,1,0,10,0.6,0.23589654089339768,0.75,7530.25,compression,12,1,38,-153.72667844237344,2988.1589215576264,3141.8856,0.4473684210526316,0.9404044015557006,-4.045438906378249,-1670.8425947448056,0.4473684210526316,38,-1724.6694784423735,2988.1589215576264,4712.828400000002,0.3684210526315789,0.5126380412029317,-45.386038906378246,-2256.8693220126625,0.3684210526315789,38,-3295.6122784423737,2988.1589215576264,6283.7712,0.3157894736842105,0.2740846537931728,-86.72663890637826,-3579.7685220126623,0.3157894736842105,-6130.0445215576265,1,-3323.2444648233222,1,-153.7266784423736,1,0,1
P265_P265_L2L5_BID_ABSORPTION_CONTINUATION_H10_IQ0p6_SQ0p75_SPLOW,P265_L2L5_BID_ABSORPTION_CONTINUATION,1,1,0,10,0.6,0.23589654089339768,0.75,7530.25,low,8,1,24,-1313.931222556606,670.4175774433938,1984.3488000000002,0.3333333333333333,0.3785621987309575,-54.74713427319191,-1888.546528560877,0.3333333333333333,24,-2306.105622556606,670.4175774433938,2976.5232,0.20833333333333334,0.1956173431563048,-96.08773427319191,-2715.358528560877,0.20833333333333334,24,-3298.2800225566057,670.4175774433938,3968.6976000000004,0.16666666666666666,0.10684409775561164,-137.4283342731919,-3542.170528560877,0.16666666666666666,-2654.766377443394,1,-532.62542555512,0,-1313.931222556606,0,0,1
P265_P265_L2L5_ASK_ABSORPTION_CONTINUATION_H6_IQ0p75_SQ0p6_SPMID,P265_L2L5_ASK_ABSORPTION_CONTINUATION,1,1,0,6,0.75,0.32178338420143693,0.6,4528.0,mid,10,1,25,-1236.864752325747,830.1652476742528,2067.03,0.24,0.3845504674253979,-49.47459009302988,-1567.5419059366202,0.24,25,-2270.379752325747,830.1652476742528,3100.545,0.24,0.18774739176523525,-90.81519009302988,-2116.976556625513,0.24,25,-3303.894752325747,830.1652476742528,4134.06,0.12,0.09629101336879795,-132.15579009302988,-3109.150956625512,0.12,-2897.1952476742526,1,-909.790838109367,0,-1236.8647523257473,1,0,1
P265_P265_WITHDRAWAL_REVERSAL_AFTER_SHOCK_H10_IQ0p9_SQ0p6_SPCOMPRESSION,P265_WITHDRAWAL_REVERSAL_AFTER_SHOCK,1,1,0,10,0.9,0.4628532906704733,0.6,4971.0,compression,12,1,33,-585.3339602471696,2143.14563975283,2728.4796,0.3939393939393939,0.7674037069179059,-17.737392734762714,-1229.7551263382177,0.3939393939393939,33,-1949.5737602471697,2143.14563975283,4092.7194,0.3939393939393939,0.4168775601322361,-59.07799273476272,-1812.9608848014357,0.3939393939393939,33,-3313.81356024717,2143.14563975283,5456.9592,0.24242424242424243,0.213701535550756,-100.41859273476273,-3135.8600848014366,0.24242424242424243,-4871.625239752831,1,-3538.560093070042,1,-585.3339602471697,1,0,1
P265_P265_L2L5_ASK_ABSORPTION_CONTINUATION_H3_IQ0p6_SQ0p75_SPLOW,P265_L2L5_ASK_ABSORPTION_CONTINUATION,1,1,0,3,0.6,0.23589654089339768,0.75,7530.25,low,8,1,19,-1834.2040737426764,-263.2612737426765,1570.9428,0.10526315789473684,0.023808502099217844,-96.53705651277244,-1743.12833019599,0.10526315789473684,19,-2619.6754737426763,-263.2612737426765,2356.4142,0.0,0.0,-137.87765651277243,-2487.25913019599,0.0,19,-3405.1468737426762,-263.2612737426765,3141.8856,0.0,0.0,-179.21825651277243,-3231.3899301959905,0.0,-1307.6815262573236,0,-1963.508152865737,1,-1834.2040737426764,0,0,1
P265_P265_L2L5_BID_ABSORPTION_CONTINUATION_H6_IQ0p6_SQ0p75_SPMID,P265_L2L5_BID_ABSORPTION_CONTINUATION,1,1,0,6,0.6,0.23589654089339768,0.75,7530.25,mid,8,1,27,-1198.5286634586707,1033.8637365413294,2232.3924,0.3333333333333333,0.3868006912999855,-44.38995049846929,-1064.0328763565549,0.3333333333333333,27,-2314.7248634586704,1033.8637365413294,3348.5886,0.2222222222222222,0.15927541947062623,-85.73055049846927,-2097.5478763565543,0.2222222222222222,27,-3430.921063458671,1033.8637365413294,4464.7848,0.18518518518518517,0.060202049753842884,-127.07115049846931,-3131.062876356555,0.18518518518518517,-3266.256136541329,1,-1706.2172347829312,1,-1198.5286634586703,0,0,1
P265_P265_L2L5_ASK_ABSORPTION_CONTINUATION_H3_IQ0p75_SQ0p6_SPLOW,P265_L2L5_ASK_ABSORPTION_CONTINUATION,1,1,0,3,0.75,0.32178338420143693,0.6,4528.0,low,10,1,21,-1698.1942530700298,38.11094692997,1736.3052,0.19047619047619047,0.10852386122142141,-80.86639300333475,-1607.1185095233438,0.19047619047619047,21,-2566.34685307003,38.11094692997,2604.4578,0.047619047619047616,0.03413042956801664,-122.20699300333477,-2433.9305095233444,0.047619047619047616,21,-3434.4994530700296,38.11094692997,3472.6104,0.047619047619047616,0.014163967675305986,-163.54759300333475,-3260.7425095233443,0.047619047619047616,-1774.4161469299702,1,-2246.1486165824117,1,-1698.1942530700298,0,0,1
P265_P265_SPREAD_COMPRESSION_ABSORPTION_H3_IQ0p6_SQ0p75_SPMID,P265_SPREAD_COMPRESSION_ABSORPTION,1,1,0,3,0.6,0.23589654089339768,0.75,80028.5,mid,9,1,26,-1290.4013084992853,859.3098915007147,2149.7112,0.2692307692307692,0.3062319618059714,-49.63081955766482,-1197.646487116363,0.2692307692307692,26,-2365.256908499285,859.3098915007147,3224.5668,0.19230769230769232,0.12288868066899353,-90.97141955766482,-2231.161487116363,0.19230769230769232,26,-3440.1125084992855,859.3098915007147,4299.4224,0.11538461538461539,0.043996575236785726,-132.31201955766483,-3264.6764871163637,0.11538461538461539,-3009.0210915007146,1,-3041.416718678076,1,-1290.4013084992853,0,0,1
P265_P265_SPREAD_COMPRESSION_ABSORPTION_H10_IQ0p6_SQ0p6_SPHIGH,P265_SPREAD_COMPRESSION_ABSORPTION,1,1,0,10,0.6,0.23589654089339768,0.6,46088.0,high,9,1,18,-1969.3994891999005,-481.13788919990066,1488.2616,0.3333333333333333,0.2715250925201092,-109.4110827333278,-2150.2423356575987,0.3333333333333333,18,-2713.5302891999004,-481.13788919990066,2232.3924,0.2777777777777778,0.16117445801336777,-150.7516827333278,-2811.691935657598,0.2777777777777778,18,-3457.6610891999007,-481.13788919990066,2976.5232,0.16666666666666666,0.08559517009137756,-192.0922827333278,-3473.141535657598,0.16666666666666666,-1007.1237108000992,0,-2154.3247709092484,1,-1969.3994891999007,1,0,1
P265_P265_L2L5_ASK_ABSORPTION_CONTINUATION_H10_IQ0p75_SQ0p6_SPMID,P265_L2L5_ASK_ABSORPTION_CONTINUATION,1,1,0,10,0.75,0.32178338420143693,0.6,4528.0,mid,10,1,25,-1411.1272366547046,655.9027633452952,2067.03,0.2,0.36115601089586397,-56.445089466188186,-1579.623304491795,0.2,25,-2444.6422366547044,655.9027633452952,3100.545,0.12,0.2041927765323565,-97.78568946618817,-2287.8811671601634,0.12,25,-3478.157236654705,655.9027633452952,4134.06,0.12,0.1263975103917684,-139.12628946618818,-3280.055567160162,0.12,-2722.932763345295,1,-1308.2180977262963,0,-1411.1272366547043,0,0,1
P265_P265_L2L5_ASK_ABSORPTION_CONTINUATION_H6_IQ0p75_SQ0p6_SPLOW,P265_L2L5_ASK_ABSORPTION_CONTINUATION,1,1,0,6,0.75,0.32178338420143693,0.6,4528.0,low,10,1,21,-1754.0576768318228,-17.75247683182269,1736.3052,0.19047619047619047,0.11418886335080103,-83.52655603961061,-1633.6010308716914,0.19047619047619047,21,-2622.2102768318227,-17.75247683182269,2604.4578,0.09523809523809523,0.03695113934494583,-124.8671560396106,-2460.4130308716917,0.09523809523809523,21,-3490.3628768318226,-17.75247683182269,3472.6104,0.09523809523809523,0.005110793648773019,-166.20775603961062,-3287.2250308716925,0.09523809523809523,-1718.5527231681772,0,-2120.3255819627907,1,-1754.0576768318226,0,0,1
P265_P265_SPREAD_COMPRESSION_ABSORPTION_H6_IQ0p6_SQ0p6_SPHIGH,P265_SPREAD_COMPRESSION_ABSORPTION,1,1,0,6,0.6,0.23589654089339768,0.6,46088.0,high,9,1,20,-1849.097411852198,-195.47341185219852,1653.624,0.3,0.2622913633192645,-92.45487059260991,-1839.389320842158,0.3,20,-2675.9094118521984,-195.47341185219852,2480.436,0.15,0.15027584729487142,-133.79547059260992,-2624.8607208421586,0.15,20,-3502.7214118521983,-195.47341185219852,3307.248,0.1,0.093819506853148,-175.1360705926099,-3410.3321208421585,0.1,-1458.1505881478015,0,-1768.8453425098082,0,-1849.0974118521983,1,0,1
P265_P265_WITHDRAWAL_REVERSAL_AFTER_SHOCK_H6_IQ0p9_SQ0p75_SPCOMPRESSION,P265_WITHDRAWAL_REVERSAL_AFTER_SHOCK,1,1,0,6,0.9,0.4628532906704733,0.75,8553.0,compression,11,1,27,-1271.8975815038064,960.4948184961934,2232.3924,0.2962962962962963,0.424766850939366,-47.10731783347431,-1186.6981664146638,0.2962962962962963,27,-2388.0937815038064,960.4948184961934,3348.5886,0.18518518518518517,0.2187855733502523,-88.4479178334743,-2261.5537664146646,0.18518518518518517,27,-3504.2899815038063,960.4948184961934,4464.7848,0.14814814814814814,0.11948528515612235,-129.78851783347432,-3336.4093664146644,0.14814814814814814,-3192.8872184961933,1,-2301.1926753717385,1,-1271.8975815038066,1,0,1
