location,root,trade_date,exchange,symbol,symbol_dir,direct_canonical_dir_exists,symbol_dir_exists,nested_trade_date_layout,parquet_files,bytes,first_file,last_file,sample_files_checked,sample_schema_pass,sample_failed_files
target,real_data_sample\l2_multiday_panel,2026-07-14,NSE,NESTLEIND,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=NESTLEIND,True,True,False,1554,54231115,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=NESTLEIND\part-034503_918807-000023.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=NESTLEIND\part-100122_195009-049713.parquet,2,True,0
target,real_data_sample\l2_multiday_panel,2026-07-14,NSE,NIFTYBEES,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=NIFTYBEES,True,True,False,1554,54435048,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=NIFTYBEES\part-034504_048836-000024.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=NIFTYBEES\part-100122_330537-049714.parquet,2,True,0
target,real_data_sample\l2_multiday_panel,2026-07-14,NSE,ONGC,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=ONGC,True,True,False,1554,54319797,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=ONGC\part-034504_188129-000025.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=ONGC\part-100122_482859-049715.parquet,2,True,0
target,real_data_sample\l2_multiday_panel,2026-07-14,NSE,RELIANCE,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=RELIANCE,True,True,False,1555,55324428,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=RELIANCE\part-034504_340968-000026.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=RELIANCE\part-100140_835336-049730.parquet,2,True,0
target,real_data_sample\l2_multiday_panel,2026-07-14,NSE,SBIN,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=SBIN,True,True,False,1555,55051927,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=SBIN\part-034504_489891-000027.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=SBIN\part-100141_008621-049731.parquet,2,True,0
target,real_data_sample\l2_multiday_panel,2026-07-14,NSE,SUNPHARMA,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=SUNPHARMA,True,True,False,1554,54823231,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=SUNPHARMA\part-034504_658564-000028.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=SUNPHARMA\part-100122_775631-049717.parquet,2,True,0
target,real_data_sample\l2_multiday_panel,2026-07-14,NSE,TCS,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=TCS,True,True,False,1554,55856910,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=TCS\part-034504_838768-000029.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=TCS\part-100122_919601-049718.parquet,2,True,0
target,real_data_sample\l2_multiday_panel,2026-07-14,NSE,TECHM,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=TECHM,True,True,False,1554,54643319,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=TECHM\part-034504_986692-000030.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=TECHM\part-100123_059873-049719.parquet,2,True,0
target,real_data_sample\l2_multiday_panel,2026-07-14,NSE,ULTRACEMCO,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=ULTRACEMCO,True,True,False,1554,53958692,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=ULTRACEMCO\part-034505_129076-000031.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=ULTRACEMCO\part-100123_201560-049720.parquet,2,True,0
target,real_data_sample\l2_multiday_panel,2026-07-14,NSE,WIPRO,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=WIPRO,True,True,False,1555,54289891,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=WIPRO\part-034505_294518-000032.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=WIPRO\part-100141_162655-049732.parquet,2,True,0
