phase298_variant_id,strategy_family,symbol,threshold_quantile,daily_event_limit,exit_horizon_ticks,scenario_rows,selected_event_rows,max_scheduled_event_rows,cost200_above12_sparse_diagnostic_rows,robust_portfolio_floor_above12_rows,sparse_floor_met_rows,robust_portfolio_floor_met_rows,min_annualized_pct,median_annualized_pct,max_annualized_pct,max_net_pnl_inr,best_scenario_id,above12_but_below_phase300_floor,phase298_acceptance_survivor,preserve_as_directional_signal_seed,close_for_direct_acceptance
P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q99_DL1_H1,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.99,1,1,2,4,2,0,0,0,0,-2.08356624,-1.5626746800000002,-1.04178312,-165.3624,P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q99_DL1_H1_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1
P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q99_DL1_H3,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.99,1,3,2,4,2,0,0,0,0,-2.08356624,-1.5626746800000002,-1.04178312,-165.3624,P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q99_DL1_H3_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1
P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q99_DL1_H6,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.99,1,6,2,4,2,0,0,0,0,-2.08356624,-1.5626746800000002,-1.04178312,-165.3624,P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-09_Q99_DL1_H6_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1
P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-06_Q95_DL1_H1,P298_RAW_MICROPRICE_DEPTH_REVERSAL,HDFCBANK,0.95,1,1,2,4,2,0,0,0,0,-2.08356624,-1.5626746800000002,-1.04178312,-165.3624,P271_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-06_Q95_DL1_H1_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1
P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-06_Q95_DL1_H3,P298_RAW_MICROPRICE_DEPTH_REVERSAL,HDFCBANK,0.95,1,3,2,4,2,0,0,0,0,-2.08356624,-1.5626746800000002,-1.04178312,-165.3624,P271_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-06_Q95_DL1_H3_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1
P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-06_Q95_DL1_H6,P298_RAW_MICROPRICE_DEPTH_REVERSAL,HDFCBANK,0.95,1,6,2,4,2,0,0,0,0,-2.08356624,-1.5626746800000002,-1.04178312,-165.3624,P271_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-06_Q95_DL1_H6_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1
P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-07_Q95_DL1_H1,P298_RAW_MICROPRICE_DEPTH_REVERSAL,HDFCBANK,0.95,1,1,2,4,2,0,0,0,0,-2.08356624,-1.5626746800000002,-1.04178312,-165.3624,P271_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-07_Q95_DL1_H1_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1
P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-07_Q95_DL1_H3,P298_RAW_MICROPRICE_DEPTH_REVERSAL,HDFCBANK,0.95,1,3,2,4,2,0,0,0,0,-2.08356624,-1.5626746800000002,-1.04178312,-165.3624,P271_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-07_Q95_DL1_H3_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1
P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-07_Q95_DL1_H6,P298_RAW_MICROPRICE_DEPTH_REVERSAL,HDFCBANK,0.95,1,6,2,4,2,0,0,0,0,-2.08356624,-1.5626746800000002,-1.04178312,-165.3624,P271_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-07_Q95_DL1_H6_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1
P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-09_Q95_DL1_H1,P298_RAW_MICROPRICE_DEPTH_REVERSAL,HDFCBANK,0.95,1,1,2,4,2,0,0,0,0,-2.08356624,-1.5626746800000002,-1.04178312,-165.3624,P271_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-09_Q95_DL1_H1_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1
P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-09_Q95_DL1_H3,P298_RAW_MICROPRICE_DEPTH_REVERSAL,HDFCBANK,0.95,1,3,2,4,2,0,0,0,0,-2.08356624,-1.5626746800000002,-1.04178312,-165.3624,P271_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-09_Q95_DL1_H3_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1
P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-09_Q95_DL1_H6,P298_RAW_MICROPRICE_DEPTH_REVERSAL,HDFCBANK,0.95,1,6,2,4,2,0,0,0,0,-2.08356624,-1.5626746800000002,-1.04178312,-165.3624,P271_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-09_Q95_DL1_H6_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1
P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION_HDFCBANK_2026-02_Q99_DL1_H1,P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION,HDFCBANK,0.99,1,1,2,4,2,0,0,0,0,-2.08356624,-1.5626746800000002,-1.04178312,-165.3624,P271_P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION_HDFCBANK_2026-02_Q99_DL1_H1_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1
P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION_HDFCBANK_2026-02_Q99_DL1_H3,P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION,HDFCBANK,0.99,1,3,2,4,2,0,0,0,0,-2.08356624,-1.5626746800000002,-1.04178312,-165.3624,P271_P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION_HDFCBANK_2026-02_Q99_DL1_H3_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1
P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION_HDFCBANK_2026-02_Q99_DL1_H6,P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION,HDFCBANK,0.99,1,6,2,4,2,0,0,0,0,-2.08356624,-1.5626746800000002,-1.04178312,-165.3624,P271_P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION_HDFCBANK_2026-02_Q99_DL1_H6_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1
P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION_HDFCBANK_2026-06_Q99_DL1_H1,P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION,HDFCBANK,0.99,1,1,2,4,2,0,0,0,0,-2.08356624,-1.5626746800000002,-1.04178312,-165.3624,P271_P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION_HDFCBANK_2026-06_Q99_DL1_H1_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1
P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION_HDFCBANK_2026-06_Q99_DL1_H3,P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION,HDFCBANK,0.99,1,3,2,4,2,0,0,0,0,-2.08356624,-1.5626746800000002,-1.04178312,-165.3624,P271_P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION_HDFCBANK_2026-06_Q99_DL1_H3_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1
P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION_HDFCBANK_2026-06_Q99_DL1_H6,P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION,HDFCBANK,0.99,1,6,2,4,2,0,0,0,0,-2.08356624,-1.5626746800000002,-1.04178312,-165.3624,P271_P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION_HDFCBANK_2026-06_Q99_DL1_H6_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1
P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION_HDFCBANK_2026-09_Q99_DL1_H1,P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION,HDFCBANK,0.99,1,1,2,4,2,0,0,0,0,-2.08356624,-1.5626746800000002,-1.04178312,-165.3624,P271_P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION_HDFCBANK_2026-09_Q99_DL1_H1_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1
P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION_HDFCBANK_2026-09_Q99_DL1_H3,P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION,HDFCBANK,0.99,1,3,2,4,2,0,0,0,0,-2.08356624,-1.5626746800000002,-1.04178312,-165.3624,P271_P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION_HDFCBANK_2026-09_Q99_DL1_H3_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1
P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION_HDFCBANK_2026-09_Q99_DL1_H6,P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION,HDFCBANK,0.99,1,6,2,4,2,0,0,0,0,-2.08356624,-1.5626746800000002,-1.04178312,-165.3624,P271_P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION_HDFCBANK_2026-09_Q99_DL1_H6_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1
P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION_HDFCBANK_2026-11_Q99_DL1_H1,P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION,HDFCBANK,0.99,1,1,2,4,2,0,0,0,0,-2.08356624,-1.5626746800000002,-1.04178312,-165.3624,P271_P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION_HDFCBANK_2026-11_Q99_DL1_H1_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1
P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION_HDFCBANK_2026-11_Q99_DL1_H3,P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION,HDFCBANK,0.99,1,3,2,4,2,0,0,0,0,-2.08356624,-1.5626746800000002,-1.04178312,-165.3624,P271_P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION_HDFCBANK_2026-11_Q99_DL1_H3_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1
P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION_HDFCBANK_2026-11_Q99_DL1_H6,P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION,HDFCBANK,0.99,1,6,2,4,2,0,0,0,0,-2.08356624,-1.5626746800000002,-1.04178312,-165.3624,P271_P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION_HDFCBANK_2026-11_Q99_DL1_H6_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1
P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-01_Q99_DL1_H1,P298_RAW_TOP5_PRESSURE_CONTINUATION,HDFCBANK,0.99,1,1,2,4,2,0,0,0,0,-2.08356624,-1.5626746800000002,-1.04178312,-165.3624,P271_P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-01_Q99_DL1_H1_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1
P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-01_Q99_DL1_H3,P298_RAW_TOP5_PRESSURE_CONTINUATION,HDFCBANK,0.99,1,3,2,4,2,0,0,0,0,-2.08356624,-1.5626746800000002,-1.04178312,-165.3624,P271_P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-01_Q99_DL1_H3_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1
P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-01_Q99_DL1_H6,P298_RAW_TOP5_PRESSURE_CONTINUATION,HDFCBANK,0.99,1,6,2,4,2,0,0,0,0,-2.08356624,-1.5626746800000002,-1.04178312,-165.3624,P271_P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-01_Q99_DL1_H6_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1
P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-09_Q99_DL1_H1,P298_RAW_TOP5_PRESSURE_CONTINUATION,HDFCBANK,0.99,1,1,2,4,2,0,0,0,0,-2.08356624,-1.5626746800000002,-1.04178312,-165.3624,P271_P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-09_Q99_DL1_H1_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1
P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-09_Q99_DL1_H3,P298_RAW_TOP5_PRESSURE_CONTINUATION,HDFCBANK,0.99,1,3,2,4,2,0,0,0,0,-2.08356624,-1.5626746800000002,-1.04178312,-165.3624,P271_P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-09_Q99_DL1_H3_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1
P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-09_Q99_DL1_H6,P298_RAW_TOP5_PRESSURE_CONTINUATION,HDFCBANK,0.99,1,6,2,4,2,0,0,0,0,-2.08356624,-1.5626746800000002,-1.04178312,-165.3624,P271_P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-09_Q99_DL1_H6_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1
P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-07_Q99_DL3_H6,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.99,3,6,2,27,6,0,0,0,0,-2.294021401071761,-1.6950802545374946,-1.0961391080032277,-391.4782528582956,P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-07_Q99_DL3_H6_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1
P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION_HDFCBANK_2026-09_Q95_DL3_H6,P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION,HDFCBANK,0.95,3,6,2,42,6,0,0,0,0,-3.063300315730824,-2.080488603745424,-1.0976768917600244,-609.8204954222358,P271_P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION_HDFCBANK_2026-09_Q95_DL3_H6_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1
P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION_HDFCBANK_2026-03_Q95_DL3_H6,P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION,HDFCBANK,0.95,3,6,2,45,6,0,0,0,0,-2.1900017917657832,-1.6599073547357737,-1.129812917705764,-672.5076891105737,P271_P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION_HDFCBANK_2026-03_Q95_DL3_H6_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1
P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-11_Q95_DL3_H6,P298_RAW_TOP5_PRESSURE_CONTINUATION,HDFCBANK,0.95,3,6,2,45,6,0,0,0,0,-1.87846934736461,-1.5067829010322784,-1.135096454699947,-675.652651607111,P271_P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-11_Q95_DL3_H6_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1
P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION_HDFCBANK_2026-11_Q95_DL3_H1,P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION,HDFCBANK,0.95,3,1,2,33,6,0,0,0,0,-2.2729813527272724,-1.7047360145454544,-1.1364906763636364,-496.08720000000005,P271_P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION_HDFCBANK_2026-11_Q95_DL3_H1_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1
P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION_HDFCBANK_2026-11_Q95_DL3_H3,P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION,HDFCBANK,0.95,3,3,2,33,6,0,0,0,0,-2.2729813527272724,-1.7047360145454544,-1.1364906763636364,-496.08720000000005,P271_P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION_HDFCBANK_2026-11_Q95_DL3_H3_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1
P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-05_Q95_DL3_H6,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.95,3,6,2,48,6,0,0,0,0,-4.472851886662378,-2.8056988796055387,-1.1385458725486997,-722.8862682848887,P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-05_Q95_DL3_H6_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1
P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION_HDFCBANK_2026-12_Q95_DL3_H6,P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION,HDFCBANK,0.95,3,6,2,30,6,0,0,0,0,-6.841252575062431,-3.999663157034695,-1.1580737390069575,-459.553071034507,P271_P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION_HDFCBANK_2026-12_Q95_DL3_H6_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1
P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-09_Q95_DL3_H6,P298_RAW_TOP5_PRESSURE_CONTINUATION,HDFCBANK,0.95,3,6,2,39,6,0,0,0,0,-3.9964341798541594,-2.589273877797861,-1.1821135757415648,-609.8204954222358,P271_P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-09_Q95_DL3_H6_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1
P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-11_Q95_DL3_H6,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.95,3,6,2,42,6,0,0,0,0,-2.369954047690839,-1.7930644102918194,-1.2161747728927998,-675.652651607111,P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-11_Q95_DL3_H6_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1
P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION_HDFCBANK_2026-11_Q95_DL3_H6,P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION,HDFCBANK,0.95,3,6,2,33,6,0,0,0,0,-2.628421957402701,-1.937112384899618,-1.2458028123965352,-543.8028149349956,P271_P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION_HDFCBANK_2026-11_Q95_DL3_H6_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1
P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-05_Q99_DL3_H1,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.99,3,1,2,30,6,0,0,0,0,-2.5002794879999994,-1.875209616,-1.250139744,-496.08720000000005,P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-05_Q99_DL3_H1_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1
P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-05_Q99_DL3_H3,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.99,3,3,2,30,6,0,0,0,0,-2.5002794879999994,-1.875209616,-1.250139744,-496.08720000000005,P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-05_Q99_DL3_H3_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1
P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q99_DL3_H1,P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION,HDFCBANK,0.99,3,1,2,30,6,0,0,0,0,-2.5002794879999994,-1.875209616,-1.250139744,-496.08720000000005,P271_P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q99_DL3_H1_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1
P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q99_DL3_H3,P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION,HDFCBANK,0.99,3,3,2,30,6,0,0,0,0,-2.5002794879999994,-1.875209616,-1.250139744,-496.08720000000005,P271_P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION_HDFCBANK_2026-07_Q99_DL3_H3_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1
P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION_HDFCBANK_2026-12_Q95_DL3_H1,P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION,HDFCBANK,0.95,3,1,2,30,6,0,0,0,0,-2.5002794879999994,-1.875209616,-1.250139744,-496.08720000000005,P271_P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION_HDFCBANK_2026-12_Q95_DL3_H1_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1
P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION_HDFCBANK_2026-12_Q95_DL3_H3,P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION,HDFCBANK,0.95,3,3,2,30,6,0,0,0,0,-2.5002794879999994,-1.875209616,-1.250139744,-496.08720000000005,P271_P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION_HDFCBANK_2026-12_Q95_DL3_H3_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1
P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-03_Q95_DL3_H6,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.95,3,6,2,51,6,0,0,0,0,-2.072774698404667,-1.7279524750551336,-1.3831302517056,-933.0640586902856,P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-03_Q95_DL3_H6_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1
P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-10_Q99_DL3_H1,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.99,3,1,2,27,6,0,0,0,0,-2.77808832,-2.08356624,-1.38904416,-496.08720000000005,P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-10_Q99_DL3_H1_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1
P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-10_Q99_DL3_H3,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,HDFCBANK,0.99,3,3,2,27,6,0,0,0,0,-2.77808832,-2.08356624,-1.38904416,-496.08720000000005,P271_P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-10_Q99_DL3_H3_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1
P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION_HDFCBANK_2026-05_Q99_DL3_H1,P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION,HDFCBANK,0.99,3,1,2,27,6,0,0,0,0,-2.77808832,-2.08356624,-1.38904416,-496.08720000000005,P271_P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION_HDFCBANK_2026-05_Q99_DL3_H1_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1
P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION_HDFCBANK_2026-05_Q99_DL3_H3,P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION,HDFCBANK,0.99,3,3,2,27,6,0,0,0,0,-2.77808832,-2.08356624,-1.38904416,-496.08720000000005,P271_P298_RAW_ORDERCOUNT_PRESSURE_CONTINUATION_HDFCBANK_2026-05_Q99_DL3_H3_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1
P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-10_Q99_DL3_H1,P298_RAW_TOP5_PRESSURE_CONTINUATION,HDFCBANK,0.99,3,1,2,27,6,0,0,0,0,-2.77808832,-2.08356624,-1.38904416,-496.08720000000005,P271_P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-10_Q99_DL3_H1_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1
P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-10_Q99_DL3_H3,P298_RAW_TOP5_PRESSURE_CONTINUATION,HDFCBANK,0.99,3,3,2,27,6,0,0,0,0,-2.77808832,-2.08356624,-1.38904416,-496.08720000000005,P271_P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-10_Q99_DL3_H3_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1
P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-12_Q95_DL3_H1,P298_RAW_TOP5_PRESSURE_CONTINUATION,HDFCBANK,0.95,3,1,2,27,6,0,0,0,0,-2.77808832,-2.08356624,-1.38904416,-496.08720000000005,P271_P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-12_Q95_DL3_H1_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1
P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-12_Q95_DL3_H3,P298_RAW_TOP5_PRESSURE_CONTINUATION,HDFCBANK,0.95,3,3,2,27,6,0,0,0,0,-2.77808832,-2.08356624,-1.38904416,-496.08720000000005,P271_P298_RAW_TOP5_PRESSURE_CONTINUATION_HDFCBANK_2026-12_Q95_DL3_H3_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1
P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-02_Q95_DL1_H1,P298_RAW_MICROPRICE_DEPTH_REVERSAL,HDFCBANK,0.95,1,1,2,3,2,0,0,0,0,-2.77808832,-2.08356624,-1.38904416,-165.3624,P271_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-02_Q95_DL1_H1_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1
P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-02_Q95_DL1_H3,P298_RAW_MICROPRICE_DEPTH_REVERSAL,HDFCBANK,0.95,1,3,2,3,2,0,0,0,0,-2.77808832,-2.08356624,-1.38904416,-165.3624,P271_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-02_Q95_DL1_H3_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1
P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-02_Q95_DL1_H6,P298_RAW_MICROPRICE_DEPTH_REVERSAL,HDFCBANK,0.95,1,6,2,3,2,0,0,0,0,-2.77808832,-2.08356624,-1.38904416,-165.3624,P271_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-02_Q95_DL1_H6_CAP1000000_NOT100000_CONC1_COST200,0,0,0,1
