family_id,entry_timing_policy,horizon_seconds,depth_threshold_quantile,cost_profile,fixed_capital_required,full_depth_required,levels_2_to_5_required,l1_only_allowed,no_lookahead_required,acceptance_allowed_in_phase344,scenario_id,status,symbol,description,diagnostic_trade_date,announcement_time_ist,seq_id,side,entry_ms,exit_ms,holding_ms,forced_exit,entry_mid,exit_mid,mid_return_bps,entry_top5_qty_imbalance,entry_l2_l5_qty_imbalance,entry_top5_order_imbalance,quantity,buy_value_inr,sell_value_inr,gross_pnl_inr,zerodha_charges_2x_inr,net_pnl_inr,side_flip_net_pnl_inr,random_side,random_side_net_pnl_inr,work_order_id,source_scenario_id,market_session,diagnostic_start_rule,start_ms,entry_delay_ms,entry_bid,entry_ask,exit_bid,exit_ask,entry_spread,exit_spread,exit_top5_qty_imbalance,exit_l2_l5_qty_imbalance,exit_top5_order_imbalance,zerodha_charges_1x_inr,initial_capital_inr,fixed_notional_inr,max_concurrent_positions,cost_model_version,capacity_selected
P344_FULL_DEPTH_CATALYST_REACTION_FILTER,first_valid_tick,300,0.5,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0028_P344_FULL_DEPTH_CATALYST_REACTION_FILTER_first_valid_tick_H300_Q0p5,depth_threshold_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_FULL_DEPTH_CATALYST_REACTION_FILTER,first_valid_tick,300,0.5,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0028_P344_FULL_DEPTH_CATALYST_REACTION_FILTER_first_valid_tick_H300_Q0p5,filled,HDFCBANK,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",2026-07-16,16-Jul-2026 11:06:07,106699773.0,long,1784180170744.0,1784180471020.0,300276.0,0.0,813.875,814.175,3.6860697281517987,0.42214442013129105,0.5002816901408451,0.2982456140350877,122.0,99295.8,99326.3,30.5,165.2170645452,-134.7170645452,-207.91926054521164,long,-134.7170645452,,,,,,,,,,,,,,,,,,,,,1
P344_FULL_DEPTH_CATALYST_REACTION_FILTER,first_valid_tick,300,0.5,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0028_P344_FULL_DEPTH_CATALYST_REACTION_FILTER_first_valid_tick_H300_Q0p5,depth_threshold_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_FULL_DEPTH_CATALYST_REACTION_FILTER,first_valid_tick,300,0.5,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0028_P344_FULL_DEPTH_CATALYST_REACTION_FILTER_first_valid_tick_H300_Q0p5,depth_threshold_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_FULL_DEPTH_CATALYST_REACTION_FILTER,first_valid_tick,300,0.5,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0028_P344_FULL_DEPTH_CATALYST_REACTION_FILTER_first_valid_tick_H300_Q0p5,depth_threshold_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_FULL_DEPTH_CATALYST_REACTION_FILTER,first_valid_tick,300,0.5,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0028_P344_FULL_DEPTH_CATALYST_REACTION_FILTER_first_valid_tick_H300_Q0p5,depth_threshold_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_FULL_DEPTH_CATALYST_REACTION_FILTER,first_valid_tick,300,0.5,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0028_P344_FULL_DEPTH_CATALYST_REACTION_FILTER_first_valid_tick_H300_Q0p5,depth_threshold_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_FULL_DEPTH_CATALYST_REACTION_FILTER,first_valid_tick,300,0.5,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0028_P344_FULL_DEPTH_CATALYST_REACTION_FILTER_first_valid_tick_H300_Q0p5,depth_threshold_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_FULL_DEPTH_CATALYST_REACTION_FILTER,first_valid_tick,300,0.5,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0028_P344_FULL_DEPTH_CATALYST_REACTION_FILTER_first_valid_tick_H300_Q0p5,filled,ULTRACEMCO,Rumour Verification - Regulation 30(11),2026-07-16,15-Jul-2026 19:07:06,106699163.0,short,1784173507016.0,1784173809011.0,301995.0,0.0,11854.5,11842.5,-10.122738200683285,-0.6923076923076923,-0.712,-0.5,8.0,94760.0,94760.0,0.0,162.26397024,-162.26397024,-354.281469184,short,-162.26397024,,,,,,,,,,,,,,,,,,,,,0
P344_FULL_DEPTH_CATALYST_REACTION_FILTER,first_valid_tick,300,0.5,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0028_P344_FULL_DEPTH_CATALYST_REACTION_FILTER_first_valid_tick_H300_Q0p5,filled,WIPRO,Updates,2026-07-16,15-Jul-2026 18:53:51,106699128.0,long,1784173500766.0,1784173803510.0,302744.0,0.0,175.505,177.46499999999997,111.67772997920171,0.19452054794520549,0.5633484162895928,0.0,569.0,99910.71,100969.04999999999,1058.339999999982,165.42285920512,892.917140794862,-1339.718474235997,long,892.917140794862,,,,,,,,,,,,,,,,,,,,,1
P344_FULL_DEPTH_CATALYST_REACTION_FILTER,first_valid_tick,300,0.5,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0028_P344_FULL_DEPTH_CATALYST_REACTION_FILTER_first_valid_tick_H300_Q0p5,filled,WIPRO,Shareholders meeting,2026-07-16,15-Jul-2026 20:36:36,106699287.0,long,1784173500766.0,1784173803510.0,302744.0,0.0,175.505,177.46499999999997,111.67772997920171,0.19452054794520549,0.5633484162895928,0.0,569.0,99910.71,100969.04999999999,1058.339999999982,165.42285920512,892.917140794862,-1339.718474235997,short,-1339.718474235997,,,,,,,,,,,,,,,,,,,,,1
P344_FULL_DEPTH_CATALYST_REACTION_FILTER,first_valid_tick,300,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0029_P344_FULL_DEPTH_CATALYST_REACTION_FILTER_first_valid_tick_H300_Q0p75,depth_threshold_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_FULL_DEPTH_CATALYST_REACTION_FILTER,first_valid_tick,300,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0029_P344_FULL_DEPTH_CATALYST_REACTION_FILTER_first_valid_tick_H300_Q0p75,depth_threshold_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_FULL_DEPTH_CATALYST_REACTION_FILTER,first_valid_tick,300,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0029_P344_FULL_DEPTH_CATALYST_REACTION_FILTER_first_valid_tick_H300_Q0p75,depth_threshold_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_FULL_DEPTH_CATALYST_REACTION_FILTER,first_valid_tick,300,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0029_P344_FULL_DEPTH_CATALYST_REACTION_FILTER_first_valid_tick_H300_Q0p75,depth_threshold_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_FULL_DEPTH_CATALYST_REACTION_FILTER,first_valid_tick,300,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0029_P344_FULL_DEPTH_CATALYST_REACTION_FILTER_first_valid_tick_H300_Q0p75,depth_threshold_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_FULL_DEPTH_CATALYST_REACTION_FILTER,first_valid_tick,300,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0029_P344_FULL_DEPTH_CATALYST_REACTION_FILTER_first_valid_tick_H300_Q0p75,depth_threshold_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_FULL_DEPTH_CATALYST_REACTION_FILTER,first_valid_tick,300,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0029_P344_FULL_DEPTH_CATALYST_REACTION_FILTER_first_valid_tick_H300_Q0p75,depth_threshold_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_FULL_DEPTH_CATALYST_REACTION_FILTER,first_valid_tick,300,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0029_P344_FULL_DEPTH_CATALYST_REACTION_FILTER_first_valid_tick_H300_Q0p75,depth_threshold_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_FULL_DEPTH_CATALYST_REACTION_FILTER,first_valid_tick,300,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0029_P344_FULL_DEPTH_CATALYST_REACTION_FILTER_first_valid_tick_H300_Q0p75,depth_threshold_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_FULL_DEPTH_CATALYST_REACTION_FILTER,first_valid_tick,300,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0029_P344_FULL_DEPTH_CATALYST_REACTION_FILTER_first_valid_tick_H300_Q0p75,depth_threshold_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_FULL_DEPTH_CATALYST_REACTION_FILTER,first_valid_tick,300,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0029_P344_FULL_DEPTH_CATALYST_REACTION_FILTER_first_valid_tick_H300_Q0p75,depth_threshold_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_FULL_DEPTH_CATALYST_REACTION_FILTER,first_valid_tick,300,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0029_P344_FULL_DEPTH_CATALYST_REACTION_FILTER_first_valid_tick_H300_Q0p75,depth_threshold_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_FULL_DEPTH_CATALYST_REACTION_FILTER,first_valid_tick,300,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0029_P344_FULL_DEPTH_CATALYST_REACTION_FILTER_first_valid_tick_H300_Q0p75,depth_threshold_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_FULL_DEPTH_CATALYST_REACTION_FILTER,first_valid_tick,300,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0029_P344_FULL_DEPTH_CATALYST_REACTION_FILTER_first_valid_tick_H300_Q0p75,depth_threshold_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_FULL_DEPTH_CATALYST_REACTION_FILTER,first_valid_tick,300,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0029_P344_FULL_DEPTH_CATALYST_REACTION_FILTER_first_valid_tick_H300_Q0p75,depth_threshold_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_FULL_DEPTH_CATALYST_REACTION_FILTER,first_valid_tick,300,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0029_P344_FULL_DEPTH_CATALYST_REACTION_FILTER_first_valid_tick_H300_Q0p75,depth_threshold_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_FULL_DEPTH_CATALYST_REACTION_FILTER,first_valid_tick,300,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0029_P344_FULL_DEPTH_CATALYST_REACTION_FILTER_first_valid_tick_H300_Q0p75,depth_threshold_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_FULL_DEPTH_CATALYST_REACTION_FILTER,first_valid_tick,300,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0029_P344_FULL_DEPTH_CATALYST_REACTION_FILTER_first_valid_tick_H300_Q0p75,depth_threshold_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_FULL_DEPTH_CATALYST_REACTION_FILTER,first_valid_tick,300,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0029_P344_FULL_DEPTH_CATALYST_REACTION_FILTER_first_valid_tick_H300_Q0p75,depth_threshold_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_FULL_DEPTH_CATALYST_REACTION_FILTER,first_valid_tick,300,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0029_P344_FULL_DEPTH_CATALYST_REACTION_FILTER_first_valid_tick_H300_Q0p75,depth_threshold_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_FULL_DEPTH_CATALYST_REACTION_FILTER,first_valid_tick,300,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0029_P344_FULL_DEPTH_CATALYST_REACTION_FILTER_first_valid_tick_H300_Q0p75,depth_threshold_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_FULL_DEPTH_CATALYST_REACTION_FILTER,first_valid_tick,300,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0029_P344_FULL_DEPTH_CATALYST_REACTION_FILTER_first_valid_tick_H300_Q0p75,depth_threshold_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_FULL_DEPTH_CATALYST_REACTION_FILTER,first_valid_tick,300,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0029_P344_FULL_DEPTH_CATALYST_REACTION_FILTER_first_valid_tick_H300_Q0p75,filled,TCS,Outcome of Board Meeting,2026-07-10,09-Jul-2026 15:52:21,106692052.0,short,1783655104834.0,1783655405663.0,300829.0,0.0,2115.3,2123.8,40.18342551883893,-0.7599243856332704,-0.8729838709677419,0.23076923076923078,47.0,99842.1,99343.9,-498.20000000001164,165.292029032,-663.4920290320116,135.5211034072029,long,135.5211034072029,,,,,,,,,,,,,,,,,,,,,1
P344_FULL_DEPTH_CATALYST_REACTION_FILTER,first_valid_tick,300,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0029_P344_FULL_DEPTH_CATALYST_REACTION_FILTER_first_valid_tick_H300_Q0p75,filled,TCS,Dividend,2026-07-10,09-Jul-2026 15:54:18,106692059.0,short,1783655104834.0,1783655405663.0,300829.0,0.0,2115.3,2123.8,40.18342551883893,-0.7599243856332704,-0.8729838709677419,0.23076923076923078,47.0,99842.1,99343.9,-498.20000000001164,165.292029032,-663.4920290320116,135.5211034072029,long,135.5211034072029,,,,,,,,,,,,,,,,,,,,,1
P344_FULL_DEPTH_CATALYST_REACTION_FILTER,first_valid_tick,300,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0029_P344_FULL_DEPTH_CATALYST_REACTION_FILTER_first_valid_tick_H300_Q0p75,filled,TCS,Press Release,2026-07-10,09-Jul-2026 15:56:06,106692063.0,short,1783655104834.0,1783655405663.0,300829.0,0.0,2115.3,2123.8,40.18342551883893,-0.7599243856332704,-0.8729838709677419,0.23076923076923078,47.0,99842.1,99343.9,-498.20000000001164,165.292029032,-663.4920290320116,135.5211034072029,short,-663.4920290320116,,,,,,,,,,,,,,,,,,,,,0
P344_FULL_DEPTH_CATALYST_REACTION_FILTER,first_valid_tick,300,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0029_P344_FULL_DEPTH_CATALYST_REACTION_FILTER_first_valid_tick_H300_Q0p75,filled,TCS,General Updates,2026-07-10,09-Jul-2026 15:57:25,106692067.0,short,1783655104834.0,1783655405663.0,300829.0,0.0,2115.3,2123.8,40.18342551883893,-0.7599243856332704,-0.8729838709677419,0.23076923076923078,47.0,99842.1,99343.9,-498.20000000001164,165.292029032,-663.4920290320116,135.5211034072029,short,-663.4920290320116,,,,,,,,,,,,,,,,,,,,,0
P344_FULL_DEPTH_CATALYST_REACTION_FILTER,first_valid_tick,300,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0029_P344_FULL_DEPTH_CATALYST_REACTION_FILTER_first_valid_tick_H300_Q0p75,filled,TCS,Analysts/Institutional Investor Meet/Con. Call Updates,2026-07-10,09-Jul-2026 22:27:13,106692731.0,short,1783655104834.0,1783655405663.0,300829.0,0.0,2115.3,2123.8,40.18342551883893,-0.7599243856332704,-0.8729838709677419,0.23076923076923078,47.0,99842.1,99343.9,-498.20000000001164,165.292029032,-663.4920290320116,135.5211034072029,long,135.5211034072029,,,,,,,,,,,,,,,,,,,,,0
P344_FULL_DEPTH_CATALYST_REACTION_FILTER,first_valid_tick,300,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0029_P344_FULL_DEPTH_CATALYST_REACTION_FILTER_first_valid_tick_H300_Q0p75,depth_threshold_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_FULL_DEPTH_CATALYST_REACTION_FILTER,first_valid_tick,300,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0029_P344_FULL_DEPTH_CATALYST_REACTION_FILTER_first_valid_tick_H300_Q0p75,filled,HDFCBANK,Shareholders meeting,2026-07-13,10-Jul-2026 23:50:18,106694495.0,long,1783914305195.0,1783914605458.0,300263.0,0.0,817.25,813.15,-50.168247170388774,0.8658361844606252,0.8965766199386318,0.963963963963964,122.0,99716.7,99192.09999999999,-524.6000000000058,165.26376714559999,-689.8637671456058,310.56624485440295,short,310.56624485440295,,,,,,,,,,,,,,,,,,,,,1
P344_FULL_DEPTH_CATALYST_REACTION_FILTER,first_valid_tick,300,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0029_P344_FULL_DEPTH_CATALYST_REACTION_FILTER_first_valid_tick_H300_Q0p75,depth_threshold_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_FULL_DEPTH_CATALYST_REACTION_FILTER,first_valid_tick,300,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0029_P344_FULL_DEPTH_CATALYST_REACTION_FILTER_first_valid_tick_H300_Q0p75,depth_threshold_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_FULL_DEPTH_CATALYST_REACTION_FILTER,first_valid_tick,300,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0029_P344_FULL_DEPTH_CATALYST_REACTION_FILTER_first_valid_tick_H300_Q0p75,depth_threshold_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_FULL_DEPTH_CATALYST_REACTION_FILTER,first_valid_tick,300,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0029_P344_FULL_DEPTH_CATALYST_REACTION_FILTER_first_valid_tick_H300_Q0p75,depth_threshold_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_FULL_DEPTH_CATALYST_REACTION_FILTER,first_valid_tick,300,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0029_P344_FULL_DEPTH_CATALYST_REACTION_FILTER_first_valid_tick_H300_Q0p75,depth_threshold_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_FULL_DEPTH_CATALYST_REACTION_FILTER,first_valid_tick,300,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0029_P344_FULL_DEPTH_CATALYST_REACTION_FILTER_first_valid_tick_H300_Q0p75,depth_threshold_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_FULL_DEPTH_CATALYST_REACTION_FILTER,first_valid_tick,300,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0029_P344_FULL_DEPTH_CATALYST_REACTION_FILTER_first_valid_tick_H300_Q0p75,depth_threshold_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_FULL_DEPTH_CATALYST_REACTION_FILTER,first_valid_tick,300,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0029_P344_FULL_DEPTH_CATALYST_REACTION_FILTER_first_valid_tick_H300_Q0p75,depth_threshold_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_FULL_DEPTH_CATALYST_REACTION_FILTER,first_valid_tick,300,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0029_P344_FULL_DEPTH_CATALYST_REACTION_FILTER_first_valid_tick_H300_Q0p75,depth_threshold_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_FULL_DEPTH_CATALYST_REACTION_FILTER,first_valid_tick,300,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0029_P344_FULL_DEPTH_CATALYST_REACTION_FILTER_first_valid_tick_H300_Q0p75,depth_threshold_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_FULL_DEPTH_CATALYST_REACTION_FILTER,first_valid_tick,300,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0029_P344_FULL_DEPTH_CATALYST_REACTION_FILTER_first_valid_tick_H300_Q0p75,depth_threshold_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_FULL_DEPTH_CATALYST_REACTION_FILTER,first_valid_tick,300,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0029_P344_FULL_DEPTH_CATALYST_REACTION_FILTER_first_valid_tick_H300_Q0p75,depth_threshold_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_FULL_DEPTH_CATALYST_REACTION_FILTER,first_valid_tick,300,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0029_P344_FULL_DEPTH_CATALYST_REACTION_FILTER_first_valid_tick_H300_Q0p75,filled,HCLTECH,Outcome of Board Meeting,2026-07-14,13-Jul-2026 17:41:00,106695829.0,short,1784000700551.0,1784001003785.0,303234.0,0.0,1199.8,1203.2,28.338056342724546,-0.9576811235537958,-0.95661025575773,-0.17647058823529413,83.0,99890.5,99566.79999999999,-323.70000000001164,165.3152295276,-489.0152295276116,75.40344235161166,short,-489.0152295276116,,,,,,,,,,,,,,,,,,,,,1
P344_FULL_DEPTH_CATALYST_REACTION_FILTER,first_valid_tick,300,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0029_P344_FULL_DEPTH_CATALYST_REACTION_FILTER_first_valid_tick_H300_Q0p75,filled,HCLTECH,Press Release,2026-07-14,13-Jul-2026 17:46:28,106695847.0,short,1784000700551.0,1784001003785.0,303234.0,0.0,1199.8,1203.2,28.338056342724546,-0.9576811235537958,-0.95661025575773,-0.17647058823529413,83.0,99890.5,99566.79999999999,-323.70000000001164,165.3152295276,-489.0152295276116,75.40344235161166,long,75.40344235161166,,,,,,,,,,,,,,,,,,,,,1
P344_FULL_DEPTH_CATALYST_REACTION_FILTER,first_valid_tick,300,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0029_P344_FULL_DEPTH_CATALYST_REACTION_FILTER_first_valid_tick_H300_Q0p75,filled,HCLTECH,General Updates,2026-07-14,13-Jul-2026 17:49:49,106695856.0,short,1784000700551.0,1784001003785.0,303234.0,0.0,1199.8,1203.2,28.338056342724546,-0.9576811235537958,-0.95661025575773,-0.17647058823529413,83.0,99890.5,99566.79999999999,-323.70000000001164,165.3152295276,-489.0152295276116,75.40344235161166,long,75.40344235161166,,,,,,,,,,,,,,,,,,,,,0
P344_FULL_DEPTH_CATALYST_REACTION_FILTER,first_valid_tick,300,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0029_P344_FULL_DEPTH_CATALYST_REACTION_FILTER_first_valid_tick_H300_Q0p75,filled,HCLTECH,Dividend,2026-07-14,13-Jul-2026 17:53:19,106695864.0,short,1784000700551.0,1784001003785.0,303234.0,0.0,1199.8,1203.2,28.338056342724546,-0.9576811235537958,-0.95661025575773,-0.17647058823529413,83.0,99890.5,99566.79999999999,-323.70000000001164,165.3152295276,-489.0152295276116,75.40344235161166,short,-489.0152295276116,,,,,,,,,,,,,,,,,,,,,0
P344_FULL_DEPTH_CATALYST_REACTION_FILTER,first_valid_tick,300,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0029_P344_FULL_DEPTH_CATALYST_REACTION_FILTER_first_valid_tick_H300_Q0p75,filled,HCLTECH,Record Date,2026-07-14,13-Jul-2026 17:55:38,106695871.0,short,1784000700551.0,1784001003785.0,303234.0,0.0,1199.8,1203.2,28.338056342724546,-0.9576811235537958,-0.95661025575773,-0.17647058823529413,83.0,99890.5,99566.79999999999,-323.70000000001164,165.3152295276,-489.0152295276116,75.40344235161166,long,75.40344235161166,,,,,,,,,,,,,,,,,,,,,0
P344_FULL_DEPTH_CATALYST_REACTION_FILTER,first_valid_tick,300,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0029_P344_FULL_DEPTH_CATALYST_REACTION_FILTER_first_valid_tick_H300_Q0p75,filled,HCLTECH,General Updates,2026-07-14,13-Jul-2026 18:20:56,106695928.0,short,1784000700551.0,1784001003785.0,303234.0,0.0,1199.8,1203.2,28.338056342724546,-0.9576811235537958,-0.95661025575773,-0.17647058823529413,83.0,99890.5,99566.79999999999,-323.70000000001164,165.3152295276,-489.0152295276116,75.40344235161166,short,-489.0152295276116,,,,,,,,,,,,,,,,,,,,,0
P344_FULL_DEPTH_CATALYST_REACTION_FILTER,first_valid_tick,300,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0029_P344_FULL_DEPTH_CATALYST_REACTION_FILTER_first_valid_tick_H300_Q0p75,filled,HCLTECH,Change in Director(s),2026-07-14,13-Jul-2026 18:34:52,106695980.0,short,1784000700551.0,1784001003785.0,303234.0,0.0,1199.8,1203.2,28.338056342724546,-0.9576811235537958,-0.95661025575773,-0.17647058823529413,83.0,99890.5,99566.79999999999,-323.70000000001164,165.3152295276,-489.0152295276116,75.40344235161166,long,75.40344235161166,,,,,,,,,,,,,,,,,,,,,0
