canonical_work_order_id,panel,symbol,announcement_time_ist,market_session,diagnostic_trade_date,diagnostic_start_rule,description,decision_delay_seconds,horizon_seconds,status,start_ms,start_tick_ms,decision_ms,exit_ms,forced_exit,start_mid,decision_mid,exit_mid,impulse_bps,impulse_side_sign,start_top5_qty,decision_top5_qty,replenishment_ratio,decision_top5_qty_imbalance,decision_l2_l5_qty_imbalance,decision_top5_order_imbalance,entry_long_price,exit_long_price,entry_short_price,exit_short_price,scenario_id,scenario_role,side,side_sign,quantity,buy_value_inr,sell_value_inr,gross_pnl_inr,cost200_inr,net_pnl_inr,capacity_selected,cost_model_version
P341_2026-07-10_TCS_106692052,existing_phase341,TCS,09-Jul-2026 15:52:21,post_close,2026-07-10,market_open_next_available_real_l2_day,Outcome of Board Meeting,120,900,ready,1783655100000,1783655104834,1783655225163,1783656125411,0,2115.3,2123.0,2078.55,36.401456058241465,1.0,1058.0,1063.0,0.004725897920604915,0.5540921919096896,0.572429906542056,0.3333333333333333,2123.5,2078.2,2122.5,2078.9,P362_D120_I5p0_D0p25_R0p0_REVERSAL_CONTROL,impulse_reversal_control,short,-1.0,47,97708.3,99757.5,2049.199999999997,165.03530942959992,1884.1646905703972,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-10_TCS_106692059,existing_phase341,TCS,09-Jul-2026 15:54:18,post_close,2026-07-10,market_open_next_available_real_l2_day,Dividend,120,900,ready,1783655100000,1783655104834,1783655225163,1783656125411,0,2115.3,2123.0,2078.55,36.401456058241465,1.0,1058.0,1063.0,0.004725897920604915,0.5540921919096896,0.572429906542056,0.3333333333333333,2123.5,2078.2,2122.5,2078.9,P362_D120_I5p0_D0p25_R0p0_REVERSAL_CONTROL,impulse_reversal_control,short,-1.0,47,97708.3,99757.5,2049.199999999997,165.03530942959992,1884.1646905703972,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-10_TCS_106692063,existing_phase341,TCS,09-Jul-2026 15:56:06,post_close,2026-07-10,market_open_next_available_real_l2_day,Press Release,120,900,ready,1783655100000,1783655104834,1783655225163,1783656125411,0,2115.3,2123.0,2078.55,36.401456058241465,1.0,1058.0,1063.0,0.004725897920604915,0.5540921919096896,0.572429906542056,0.3333333333333333,2123.5,2078.2,2122.5,2078.9,P362_D120_I5p0_D0p25_R0p0_REVERSAL_CONTROL,impulse_reversal_control,short,-1.0,47,97708.3,99757.5,2049.199999999997,165.03530942959992,1884.1646905703972,0,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-10_TCS_106692067,existing_phase341,TCS,09-Jul-2026 15:57:25,post_close,2026-07-10,market_open_next_available_real_l2_day,General Updates,120,900,ready,1783655100000,1783655104834,1783655225163,1783656125411,0,2115.3,2123.0,2078.55,36.401456058241465,1.0,1058.0,1063.0,0.004725897920604915,0.5540921919096896,0.572429906542056,0.3333333333333333,2123.5,2078.2,2122.5,2078.9,P362_D120_I5p0_D0p25_R0p0_REVERSAL_CONTROL,impulse_reversal_control,short,-1.0,47,97708.3,99757.5,2049.199999999997,165.03530942959992,1884.1646905703972,0,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-10_TCS_106692731,existing_phase341,TCS,09-Jul-2026 22:27:13,post_close,2026-07-10,market_open_next_available_real_l2_day,Analysts/Institutional Investor Meet/Con. Call Updates,120,900,ready,1783655100000,1783655104834,1783655225163,1783656125411,0,2115.3,2123.0,2078.55,36.401456058241465,1.0,1058.0,1063.0,0.004725897920604915,0.5540921919096896,0.572429906542056,0.3333333333333333,2123.5,2078.2,2122.5,2078.9,P362_D120_I5p0_D0p25_R0p0_REVERSAL_CONTROL,impulse_reversal_control,short,-1.0,47,97708.3,99757.5,2049.199999999997,165.03530942959992,1884.1646905703972,0,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-10_HCLTECH_106692256,existing_phase341,HCLTECH,09-Jul-2026 17:02:22,post_close,2026-07-10,market_open_next_available_real_l2_day,Updates,120,900,ready,1783655100000,1783655104833,1783655228901,1783656128911,0,1182.5,1188.65,1171.5500000000002,52.008456659620215,1.0,826.0,1700.0,1.0581113801452784,0.4435294117647059,0.2948237059264816,0.10344827586206896,1188.9,1171.4,1188.4,1171.7,P362_D120_I5p0_D0p25_R0p0_REVERSAL_CONTROL,impulse_reversal_control,short,-1.0,84,98422.8,99825.6,1402.800000000003,165.13672730079998,1237.663272699203,0,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-13_TCS_106695270,existing_phase341,TCS,13-Jul-2026 11:30:11,regular_session,2026-07-13,first_real_tick_after_announcement,Updates,120,900,ready,1783922411000,1783922414847,1783922535457,1783923435958,0,2159.3,2161.65,2161.55,10.883156578520394,1.0,1115.0,2966.0,1.6600896860986547,0.6156439649359406,0.6646098003629765,0.32142857142857145,2162.0,2161.4,2161.3,2161.7,P362_D120_I5p0_D0p25_R0p0_REVERSAL_CONTROL,impulse_reversal_control,short,-1.0,46,99438.2,99419.8,-18.39999999999418,165.24325669600003,-183.6432566959942,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-14_BHARTIARTL_106696754,existing_phase341,BHARTIARTL,14-Jul-2026 11:58:18,regular_session,2026-07-14,first_real_tick_after_announcement,Press Release,120,900,ready,1784010498000,1784010498095,1784010618844,1784011520346,0,1933.95,1935.75,1935.75,9.307376095555492,1.0,2693.0,3738.0,0.38804307463795024,0.4451578384162654,0.559748427672956,0.19148936170212766,1936.0,1935.7,1935.5,1935.8,P362_D120_I5p0_D0p25_R0p0_REVERSAL_CONTROL,impulse_reversal_control,short,-1.0,51,98725.8,98710.5,-15.30000000000291,165.09415247560003,-180.39415247560294,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-14_KOTAKBANK_106696863,existing_phase341,KOTAKBANK,14-Jul-2026 13:02:56,regular_session,2026-07-14,first_real_tick_after_announcement,ESOP/ESOS/ESPS,120,900,ready,1784014376000,1784014376094,1784014497594,1784015398845,0,376.575,376.8,377.325,5.974905397331813,1.0,25436.0,34114.0,0.3411699952822771,0.6042680424459166,0.5863718605293017,0.4957983193277311,376.85,377.25,376.75,377.4,P362_D120_I5p0_D0p25_R0p0_REVERSAL_CONTROL,impulse_reversal_control,short,-1.0,265,100011.0,99838.75,-172.25,165.351819497,-337.601819497,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-15_BHARTIARTL_106697323,existing_phase341,BHARTIARTL,14-Jul-2026 17:26:34,post_close,2026-07-15,market_open_next_available_real_l2_day,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",120,900,ready,1784087100000,1784087105599,1784087225707,1784088127708,0,1945.55,1943.9,1940.15,-8.480892292667182,-1.0,1730.0,2747.0,0.5878612716763005,-0.44302875864579544,-0.41140215716486905,-0.23076923076923078,1944.0,1940.0,1943.8,1940.3,P362_D120_I5p0_D0p25_R0p0_REVERSAL_CONTROL,impulse_reversal_control,long,1.0,51,99144.0,98940.0,-204.0,165.16770020800004,-369.16770020800004,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-16_HINDUNILVR_106699154,existing_phase341,HINDUNILVR,15-Jul-2026 19:03:06,post_close,2026-07-16,market_open_next_available_real_l2_day,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",120,900,ready,1784173500000,1784173505259,1784173631118,1784174538573,0,2102.55,2107.25,2116.6,22.353808470665705,1.0,243.0,390.0,0.6049382716049383,0.3641025641025641,0.7207792207792207,-0.034482758620689655,2107.8,2116.0,2106.7,2117.2,P362_D120_I5p0_D0p25_R0p0_REVERSAL_CONTROL,impulse_reversal_control,short,-1.0,47,99508.4,99014.9,-493.5,165.22242911960006,-658.7224291196001,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P359_2026-07-20_WIPRO_106701555,unseen_phase359,WIPRO,17-Jul-2026 16:12:41,post_close,2026-07-20,market_open_next_available_unseen_real_l2_day,Copy of Newspaper Publication,120,900,ready,1784519100000,1784519105818,1784519226356,1784520126360,0,176.525,177.215,176.09,39.087947882736024,1.0,7570.0,8112.0,0.07159841479524438,0.3214990138067061,0.43720103867705346,0.3157894736842105,177.25,176.06,177.18,176.12,P362_D120_I5p0_D0p25_R0p0_REVERSAL_CONTROL,impulse_reversal_control,short,-1.0,564,99331.68000000001,99929.52,597.8399999999965,165.26702969439998,432.5729703055965,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P359_2026-07-20_WIPRO_106701598,unseen_phase359,WIPRO,17-Jul-2026 16:30:50,post_close,2026-07-20,market_open_next_available_unseen_real_l2_day,Analysts/Institutional Investor Meet/Con. Call Updates,120,900,ready,1784519100000,1784519105818,1784519226356,1784520126360,0,176.525,177.215,176.09,39.087947882736024,1.0,7570.0,8112.0,0.07159841479524438,0.3214990138067061,0.43720103867705346,0.3157894736842105,177.25,176.06,177.18,176.12,P362_D120_I5p0_D0p25_R0p0_REVERSAL_CONTROL,impulse_reversal_control,short,-1.0,564,99331.68000000001,99929.52,597.8399999999965,165.26702969439998,432.5729703055965,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-08_SBIN_106690529,existing_phase341,SBIN,08-Jul-2026 15:25:29,regular_session,2026-07-08,first_real_tick_after_announcement,Credit Rating,120,900,ready,1783504529000,1783504532045,1783504654585,1783504799991,1,1017.95,1018.8499999999999,1019.25,8.841298688539354,1.0,9632.0,12856.0,0.3347176079734219,0.16303671437461106,0.2959317585301837,0.1388888888888889,1018.9,1018.6,1018.8,1019.9,P362_D120_I5p0_D0p25_R0p1_CONTINUATION,impulse_continuation,long,1.0,98,99852.2,99822.8,-29.39999999999418,165.3292181,-194.72921809999417,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-09_BHARTIARTL_106691845,existing_phase341,BHARTIARTL,09-Jul-2026 13:38:41,regular_session,2026-07-09,first_real_tick_after_announcement,Copy of Newspaper Publication,120,900,ready,1783584521000,1783584521479,1783584643989,1783585545928,0,1931.3,1929.85,1935.5,-7.507896235696399,-1.0,737.0,1666.0,1.2605156037991858,-0.23769507803121248,-0.3355048859934853,-0.2777777777777778,1929.9,1935.3,1929.8,1935.7,P362_D120_I5p0_D0p25_R0p1_CONTINUATION,impulse_continuation,short,-1.0,51,98720.7,98419.8,-300.8999999999942,165.07171708600004,-465.9717170859942,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-10_HCLTECH_106692256,existing_phase341,HCLTECH,09-Jul-2026 17:02:22,post_close,2026-07-10,market_open_next_available_real_l2_day,Updates,120,900,ready,1783655100000,1783655104833,1783655228901,1783656128911,0,1182.5,1188.65,1171.5500000000002,52.008456659620215,1.0,826.0,1700.0,1.0581113801452784,0.4435294117647059,0.2948237059264816,0.10344827586206896,1188.9,1171.4,1188.4,1171.7,P362_D120_I5p0_D0p25_R0p1_CONTINUATION,impulse_continuation,long,1.0,84,99867.6,98397.6,-1470.0,165.22467214239987,-1635.2246721423999,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-13_TCS_106695270,existing_phase341,TCS,13-Jul-2026 11:30:11,regular_session,2026-07-13,first_real_tick_after_announcement,Updates,120,900,ready,1783922411000,1783922414847,1783922535457,1783923435958,0,2159.3,2161.65,2161.55,10.883156578520394,1.0,1115.0,2966.0,1.6600896860986547,0.6156439649359406,0.6646098003629765,0.32142857142857145,2162.0,2161.4,2161.3,2161.7,P362_D120_I5p0_D0p25_R0p1_CONTINUATION,impulse_continuation,long,1.0,46,99452.0,99424.40000000001,-27.59999999999127,165.2454612368,-192.84546123679127,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-14_BHARTIARTL_106696754,existing_phase341,BHARTIARTL,14-Jul-2026 11:58:18,regular_session,2026-07-14,first_real_tick_after_announcement,Press Release,120,900,ready,1784010498000,1784010498095,1784010618844,1784011520346,0,1933.95,1935.75,1935.75,9.307376095555492,1.0,2693.0,3738.0,0.38804307463795024,0.4451578384162654,0.559748427672956,0.19148936170212766,1936.0,1935.7,1935.5,1935.8,P362_D120_I5p0_D0p25_R0p1_CONTINUATION,impulse_continuation,long,1.0,51,98736.0,98720.7,-15.30000000000291,165.09629064039999,-180.3962906404029,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-14_KOTAKBANK_106696863,existing_phase341,KOTAKBANK,14-Jul-2026 13:02:56,regular_session,2026-07-14,first_real_tick_after_announcement,ESOP/ESOS/ESPS,120,900,ready,1784014376000,1784014376094,1784014497594,1784015398845,0,376.575,376.8,377.325,5.974905397331813,1.0,25436.0,34114.0,0.3411699952822771,0.6042680424459166,0.5863718605293017,0.4957983193277311,376.85,377.25,376.75,377.4,P362_D120_I5p0_D0p25_R0p1_CONTINUATION,impulse_continuation,long,1.0,265,99865.25,99971.25,106.0,165.34208323800001,-59.342083238000015,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-15_BHARTIARTL_106697323,existing_phase341,BHARTIARTL,14-Jul-2026 17:26:34,post_close,2026-07-15,market_open_next_available_real_l2_day,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",120,900,ready,1784087100000,1784087105599,1784087225707,1784088127708,0,1945.55,1943.9,1940.15,-8.480892292667182,-1.0,1730.0,2747.0,0.5878612716763005,-0.44302875864579544,-0.41140215716486905,-0.23076923076923078,1944.0,1940.0,1943.8,1940.3,P362_D120_I5p0_D0p25_R0p1_CONTINUATION,impulse_continuation,short,-1.0,51,98955.3,99133.8,178.5,165.15675974920003,13.343240250799965,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-16_HINDUNILVR_106699154,existing_phase341,HINDUNILVR,15-Jul-2026 19:03:06,post_close,2026-07-16,market_open_next_available_real_l2_day,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",120,900,ready,1784173500000,1784173505259,1784173631118,1784174538573,0,2102.55,2107.25,2116.6,22.353808470665705,1.0,243.0,390.0,0.6049382716049383,0.3641025641025641,0.7207792207792207,-0.034482758620689655,2107.8,2116.0,2106.7,2117.2,P362_D120_I5p0_D0p25_R0p1_CONTINUATION,impulse_continuation,long,1.0,47,99066.6,99452.0,385.3999999999942,165.1955695032,220.20443049679417,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-08_SBIN_106690529,existing_phase341,SBIN,08-Jul-2026 15:25:29,regular_session,2026-07-08,first_real_tick_after_announcement,Credit Rating,120,900,ready,1783504529000,1783504532045,1783504654585,1783504799991,1,1017.95,1018.8499999999999,1019.25,8.841298688539354,1.0,9632.0,12856.0,0.3347176079734219,0.16303671437461106,0.2959317585301837,0.1388888888888889,1018.9,1018.6,1018.8,1019.9,P362_D120_I5p0_D0p25_R0p1_REVERSAL_CONTROL,impulse_reversal_control,short,-1.0,98,99950.2,99842.4,-107.80000000000291,165.34389599120004,-273.14389599120295,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-09_BHARTIARTL_106691845,existing_phase341,BHARTIARTL,09-Jul-2026 13:38:41,regular_session,2026-07-09,first_real_tick_after_announcement,Copy of Newspaper Publication,120,900,ready,1783584521000,1783584521479,1783584643989,1783585545928,0,1931.3,1929.85,1935.5,-7.507896235696399,-1.0,737.0,1666.0,1.2605156037991858,-0.23769507803121248,-0.3355048859934853,-0.2777777777777778,1929.9,1935.3,1929.8,1935.7,P362_D120_I5p0_D0p25_R0p1_REVERSAL_CONTROL,impulse_reversal_control,long,1.0,51,98424.90000000001,98700.3,275.3999999999942,165.0528244624,110.34717553759418,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-10_HCLTECH_106692256,existing_phase341,HCLTECH,09-Jul-2026 17:02:22,post_close,2026-07-10,market_open_next_available_real_l2_day,Updates,120,900,ready,1783655100000,1783655104833,1783655228901,1783656128911,0,1182.5,1188.65,1171.5500000000002,52.008456659620215,1.0,826.0,1700.0,1.0581113801452784,0.4435294117647059,0.2948237059264816,0.10344827586206896,1188.9,1171.4,1188.4,1171.7,P362_D120_I5p0_D0p25_R0p1_REVERSAL_CONTROL,impulse_reversal_control,short,-1.0,84,98422.8,99825.6,1402.800000000003,165.13672730079998,1237.663272699203,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-13_TCS_106695270,existing_phase341,TCS,13-Jul-2026 11:30:11,regular_session,2026-07-13,first_real_tick_after_announcement,Updates,120,900,ready,1783922411000,1783922414847,1783922535457,1783923435958,0,2159.3,2161.65,2161.55,10.883156578520394,1.0,1115.0,2966.0,1.6600896860986547,0.6156439649359406,0.6646098003629765,0.32142857142857145,2162.0,2161.4,2161.3,2161.7,P362_D120_I5p0_D0p25_R0p1_REVERSAL_CONTROL,impulse_reversal_control,short,-1.0,46,99438.2,99419.8,-18.39999999999418,165.24325669600003,-183.6432566959942,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-14_BHARTIARTL_106696754,existing_phase341,BHARTIARTL,14-Jul-2026 11:58:18,regular_session,2026-07-14,first_real_tick_after_announcement,Press Release,120,900,ready,1784010498000,1784010498095,1784010618844,1784011520346,0,1933.95,1935.75,1935.75,9.307376095555492,1.0,2693.0,3738.0,0.38804307463795024,0.4451578384162654,0.559748427672956,0.19148936170212766,1936.0,1935.7,1935.5,1935.8,P362_D120_I5p0_D0p25_R0p1_REVERSAL_CONTROL,impulse_reversal_control,short,-1.0,51,98725.8,98710.5,-15.30000000000291,165.09415247560003,-180.39415247560294,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-14_KOTAKBANK_106696863,existing_phase341,KOTAKBANK,14-Jul-2026 13:02:56,regular_session,2026-07-14,first_real_tick_after_announcement,ESOP/ESOS/ESPS,120,900,ready,1784014376000,1784014376094,1784014497594,1784015398845,0,376.575,376.8,377.325,5.974905397331813,1.0,25436.0,34114.0,0.3411699952822771,0.6042680424459166,0.5863718605293017,0.4957983193277311,376.85,377.25,376.75,377.4,P362_D120_I5p0_D0p25_R0p1_REVERSAL_CONTROL,impulse_reversal_control,short,-1.0,265,100011.0,99838.75,-172.25,165.351819497,-337.601819497,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-15_BHARTIARTL_106697323,existing_phase341,BHARTIARTL,14-Jul-2026 17:26:34,post_close,2026-07-15,market_open_next_available_real_l2_day,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",120,900,ready,1784087100000,1784087105599,1784087225707,1784088127708,0,1945.55,1943.9,1940.15,-8.480892292667182,-1.0,1730.0,2747.0,0.5878612716763005,-0.44302875864579544,-0.41140215716486905,-0.23076923076923078,1944.0,1940.0,1943.8,1940.3,P362_D120_I5p0_D0p25_R0p1_REVERSAL_CONTROL,impulse_reversal_control,long,1.0,51,99144.0,98940.0,-204.0,165.16770020800004,-369.16770020800004,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-16_HINDUNILVR_106699154,existing_phase341,HINDUNILVR,15-Jul-2026 19:03:06,post_close,2026-07-16,market_open_next_available_real_l2_day,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",120,900,ready,1784173500000,1784173505259,1784173631118,1784174538573,0,2102.55,2107.25,2116.6,22.353808470665705,1.0,243.0,390.0,0.6049382716049383,0.3641025641025641,0.7207792207792207,-0.034482758620689655,2107.8,2116.0,2106.7,2117.2,P362_D120_I5p0_D0p25_R0p1_REVERSAL_CONTROL,impulse_reversal_control,short,-1.0,47,99508.4,99014.9,-493.5,165.22242911960006,-658.7224291196001,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-10_HCLTECH_106692256,existing_phase341,HCLTECH,09-Jul-2026 17:02:22,post_close,2026-07-10,market_open_next_available_real_l2_day,Updates,60,900,ready,1783655100000,1783655104833,1783655165663,1783656068865,0,1182.5,1186.1,1172.55,30.44397463002037,1.0,826.0,1464.0,0.7723970944309927,0.4685792349726776,0.358148893360161,-0.35714285714285715,1186.4,1172.3,1185.8,1172.8,P362_D60_I2p5_D0p15_R0p0_CONTINUATION,impulse_continuation,long,1.0,84,99657.6,98473.2,-1184.4000000000087,165.2020174096001,-1349.6020174096088,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-13_SBIN_106694291,existing_phase341,SBIN,10-Jul-2026 22:26:10,post_close,2026-07-13,market_open_next_available_real_l2_day,General Updates,60,900,ready,1783914300000,1783914300712,1783914361438,1783915264461,0,1023.55,1025.4499999999998,1027.75,18.562845000242916,1.0,3739.0,13159.0,2.5193902112864404,0.3323200851128505,0.32006220839813376,0.04,1025.6,1027.6,1025.3,1027.9,P362_D60_I2p5_D0p15_R0p0_CONTINUATION,impulse_continuation,long,1.0,97,99483.2,99677.2,194.0,165.26857984479997,28.731420155200027,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-13_WIPRO_106693588,existing_phase341,WIPRO,10-Jul-2026 15:46:57,post_close,2026-07-13,market_open_next_available_real_l2_day,Copy of Newspaper Publication,60,900,ready,1783914300000,1783914305195,1783914365210,1783915267961,0,174.45499999999998,175.55,174.775,62.76690263965076,1.0,4085.0,5606.0,0.3723378212974296,0.4070638601498395,0.42184386886433617,0.35714285714285715,175.58,174.75,175.52,174.8,P362_D60_I2p5_D0p15_R0p0_CONTINUATION,impulse_continuation,long,1.0,569,99905.02,99432.75,-472.2700000000041,165.30715844923998,-637.577158449244,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-13_RELIANCE_106693860,existing_phase341,RELIANCE,10-Jul-2026 17:46:25,post_close,2026-07-13,market_open_next_available_real_l2_day,Analysts/Institutional Investor Meet/Con. Call Updates,60,900,ready,1783914300000,1783914305196,1783914365960,1783915265961,0,1299.9,1300.65,1304.35,5.7696745903531035,1.0,4617.0,10083.0,1.183885640025991,0.457701081027472,0.48159446817164936,0.3424657534246575,1300.8,1304.3,1300.5,1304.4,P362_D60_I2p5_D0p15_R0p0_CONTINUATION,impulse_continuation,long,1.0,76,98860.8,99126.8,266.0,165.1434963312,100.8565036688,0,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-13_KOTAKBANK_106693798,existing_phase341,KOTAKBANK,10-Jul-2026 17:20:48,post_close,2026-07-13,market_open_next_available_real_l2_day,Shareholders meeting,60,900,ready,1783914300000,1783914305195,1783914367460,1783915274269,0,375.6,376.17499999999995,377.1,15.30883919062651,1.0,1796.0,6934.0,2.8608017817371936,0.44505336025382175,0.5866643987072632,0.12,376.2,377.0,376.15,377.2,P362_D60_I2p5_D0p15_R0p0_CONTINUATION,impulse_continuation,long,1.0,265,99693.0,99905.0,212.0,165.313905576,46.686094424000004,0,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-13_KOTAKBANK_106693806,existing_phase341,KOTAKBANK,10-Jul-2026 17:24:32,post_close,2026-07-13,market_open_next_available_real_l2_day,General Updates,60,900,ready,1783914300000,1783914305195,1783914367460,1783915274269,0,375.6,376.17499999999995,377.1,15.30883919062651,1.0,1796.0,6934.0,2.8608017817371936,0.44505336025382175,0.5866643987072632,0.12,376.2,377.0,376.15,377.2,P362_D60_I2p5_D0p15_R0p0_CONTINUATION,impulse_continuation,long,1.0,265,99693.0,99905.0,212.0,165.313905576,46.686094424000004,0,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-13_KOTAKBANK_106693819,existing_phase341,KOTAKBANK,10-Jul-2026 17:30:05,post_close,2026-07-13,market_open_next_available_real_l2_day,General Updates,60,900,ready,1783914300000,1783914305195,1783914367460,1783915274269,0,375.6,376.17499999999995,377.1,15.30883919062651,1.0,1796.0,6934.0,2.8608017817371936,0.44505336025382175,0.5866643987072632,0.12,376.2,377.0,376.15,377.2,P362_D60_I2p5_D0p15_R0p0_CONTINUATION,impulse_continuation,long,1.0,265,99693.0,99905.0,212.0,165.313905576,46.686094424000004,0,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-14_KOTAKBANK_106696863,existing_phase341,KOTAKBANK,14-Jul-2026 13:02:56,regular_session,2026-07-14,first_real_tick_after_announcement,ESOP/ESOS/ESPS,60,900,ready,1784014376000,1784014376094,1784014436094,1784015336844,0,376.575,376.675,377.275,2.6555135099255858,1.0,25436.0,27998.0,0.1007233841799025,0.28187727694835346,0.2666180226194819,0.4461538461538462,376.75,377.2,376.6,377.35,P362_D60_I2p5_D0p15_R0p0_CONTINUATION,impulse_continuation,long,1.0,265,99838.75,99958.0,119.25,165.33751946100003,-46.08751946100003,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-15_BAJAJ-AUTO_106697273,existing_phase341,BAJAJ-AUTO,14-Jul-2026 17:06:39,post_close,2026-07-15,market_open_next_available_real_l2_day,General Updates,60,900,ready,1784087100000,1784087105599,1784087165706,1784088065709,0,10204.25,10214.0,10343.25,9.554842345101305,1.0,243.0,313.0,0.2880658436213992,0.31629392971246006,0.2967032967032967,-0.09090909090909091,10217.0,10342.0,10211.0,10344.5,P362_D60_I2p5_D0p15_R0p0_CONTINUATION,impulse_continuation,long,1.0,9,91953.0,93078.0,1125.0,159.75971917200002,965.240280828,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-15_HCLTECH_106697280,existing_phase341,HCLTECH,14-Jul-2026 17:09:10,post_close,2026-07-15,market_open_next_available_real_l2_day,Updates,60,900,ready,1784087100000,1784087105599,1784087165706,1784088066209,0,1152.5,1149.85,1178.85,-22.9934924078099,-1.0,984.0,1006.0,0.022357723577235773,-0.6023856858846919,-0.6251287332646756,-0.5,1150.1,1178.7,1149.6,1179.0,P362_D60_I2p5_D0p15_R0p0_CONTINUATION,impulse_continuation,short,-1.0,86,101394.0,98865.59999999999,-2528.4000000000087,165.46546119520008,-2693.865461195209,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-16_DRREDDY_106698720,existing_phase341,DRREDDY,15-Jul-2026 16:25:09,post_close,2026-07-16,market_open_next_available_real_l2_day,General Updates,60,900,ready,1784173500000,1784173505258,1784173565765,1784174467335,0,1228.45,1232.9499999999998,1229.7,36.631527534696346,1.0,2718.0,2799.0,0.029801324503311258,0.7156127188281529,0.6544152744630072,0.25,1233.1,1229.5,1232.8,1229.9,P362_D60_I2p5_D0p15_R0p0_CONTINUATION,impulse_continuation,long,1.0,81,99881.09999999999,99589.5,-291.59999999999127,165.31566052719995,-456.9156605271912,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-16_TCS_106699790,existing_phase341,TCS,16-Jul-2026 11:30:08,regular_session,2026-07-16,first_real_tick_after_announcement,Updates,60,900,ready,1784181608000,1784181608757,1784181669257,1784182570333,0,2216.75,2215.8,2215.8500000000004,-4.28555317469186,-1.0,946.0,1743.0,0.8424947145877378,-0.4159495123350545,-0.41460541813898705,0.2,2215.9,2215.8,2215.7,2215.9,P362_D60_I2p5_D0p15_R0p0_CONTINUATION,impulse_continuation,short,-1.0,45,99715.5,99706.49999999999,-9.000000000014552,165.302088664,-174.30208866401455,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
