work_order_id,source_scenario_id,symbol,announcement_time_ist,market_session,diagnostic_trade_date,diagnostic_start_rule,description,status,horizon_seconds,start_ms,entry_ms,exit_ms,entry_delay_ms,holding_ms,forced_exit,entry_mid,exit_mid,mid_return_bps,entry_bid,entry_ask,exit_bid,exit_ask,entry_spread,exit_spread,entry_top5_qty_imbalance,exit_top5_qty_imbalance,entry_l2_l5_qty_imbalance,exit_l2_l5_qty_imbalance,entry_top5_order_imbalance,exit_top5_order_imbalance,quantity,buy_value_inr,sell_value_inr,gross_pnl_inr,zerodha_charges_1x_inr,zerodha_charges_2x_inr,net_pnl_inr,side_flip_net_pnl_inr,initial_capital_inr,fixed_notional_inr,max_concurrent_positions,cost_model_version,cost_profile,capacity_selected,proxy_symbol,lookback_seconds,proxy_entry_mid,proxy_lookback_mid,proxy_exit_mid,proxy_pre_return_bps,proxy_event_return_bps
P341_2026-07-14_HCLTECH_106695928,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,HCLTECH,13-Jul-2026 18:20:56,post_close,2026-07-14,market_open_next_available_real_l2_day,General Updates,filled,900,1784000700000,1784000700551,1784001604534,551,903983,0,1199.8,1199.15,-5.4175695949313525,1199.6,1200.0,1199.1,1199.2,0.4000000000000909,0.1000000000001364,-0.9576811235537958,0.1706811706811706,-0.95661025575773,0.2095185995623632,-0.1764705882352941,0.3333333333333333,83,99600.0,99525.3,-74.70000000001164,82.6364809718,165.2729619436,-239.97296194361164,-90.57296194358835,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,0,BANKBEES,900,598.4,598.4,597.27,0.0,-18.883689839571673
P341_2026-07-14_HCLTECH_106695980,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,HCLTECH,13-Jul-2026 18:34:52,post_close,2026-07-14,market_open_next_available_real_l2_day,Change in Director(s),filled,900,1784000700000,1784000700551,1784001604534,551,903983,0,1199.8,1199.15,-5.4175695949313525,1199.6,1200.0,1199.1,1199.2,0.4000000000000909,0.1000000000001364,-0.9576811235537958,0.1706811706811706,-0.95661025575773,0.2095185995623632,-0.1764705882352941,0.3333333333333333,83,99600.0,99525.3,-74.70000000001164,82.6364809718,165.2729619436,-239.97296194361164,-90.57296194358835,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,0,NIFTYBEES,300,274.13,274.13,274.45500000000004,0.0,11.855688906725614
P341_2026-07-14_HCLTECH_106695980,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,HCLTECH,13-Jul-2026 18:34:52,post_close,2026-07-14,market_open_next_available_real_l2_day,Change in Director(s),filled,900,1784000700000,1784000700551,1784001604534,551,903983,0,1199.8,1199.15,-5.4175695949313525,1199.6,1200.0,1199.1,1199.2,0.4000000000000909,0.1000000000001364,-0.9576811235537958,0.1706811706811706,-0.95661025575773,0.2095185995623632,-0.1764705882352941,0.3333333333333333,83,99600.0,99525.3,-74.70000000001164,82.6364809718,165.2729619436,-239.97296194361164,-90.57296194358835,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,0,NIFTYBEES,900,274.13,274.13,274.45500000000004,0.0,11.855688906725614
P341_2026-07-14_HCLTECH_106695980,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,HCLTECH,13-Jul-2026 18:34:52,post_close,2026-07-14,market_open_next_available_real_l2_day,Change in Director(s),filled,900,1784000700000,1784000700551,1784001604534,551,903983,0,1199.8,1199.15,-5.4175695949313525,1199.6,1200.0,1199.1,1199.2,0.4000000000000909,0.1000000000001364,-0.9576811235537958,0.1706811706811706,-0.95661025575773,0.2095185995623632,-0.1764705882352941,0.3333333333333333,83,99600.0,99525.3,-74.70000000001164,82.6364809718,165.2729619436,-239.97296194361164,-90.57296194358835,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,0,BANKBEES,300,598.4,598.4,597.27,0.0,-18.883689839571673
P341_2026-07-14_HCLTECH_106695980,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,HCLTECH,13-Jul-2026 18:34:52,post_close,2026-07-14,market_open_next_available_real_l2_day,Change in Director(s),filled,900,1784000700000,1784000700551,1784001604534,551,903983,0,1199.8,1199.15,-5.4175695949313525,1199.6,1200.0,1199.1,1199.2,0.4000000000000909,0.1000000000001364,-0.9576811235537958,0.1706811706811706,-0.95661025575773,0.2095185995623632,-0.1764705882352941,0.3333333333333333,83,99600.0,99525.3,-74.70000000001164,82.6364809718,165.2729619436,-239.97296194361164,-90.57296194358835,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,0,BANKBEES,900,598.4,598.4,597.27,0.0,-18.883689839571673
P341_2026-07-14_HCLTECH_106695992,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,HCLTECH,13-Jul-2026 18:39:10,post_close,2026-07-14,market_open_next_available_real_l2_day,Updates,filled,900,1784000700000,1784000700551,1784001604534,551,903983,0,1199.8,1199.15,-5.4175695949313525,1199.6,1200.0,1199.1,1199.2,0.4000000000000909,0.1000000000001364,-0.9576811235537958,0.1706811706811706,-0.95661025575773,0.2095185995623632,-0.1764705882352941,0.3333333333333333,83,99600.0,99525.3,-74.70000000001164,82.6364809718,165.2729619436,-239.97296194361164,-90.57296194358835,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,0,NIFTYBEES,300,274.13,274.13,274.45500000000004,0.0,11.855688906725614
P341_2026-07-14_HCLTECH_106695992,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,HCLTECH,13-Jul-2026 18:39:10,post_close,2026-07-14,market_open_next_available_real_l2_day,Updates,filled,900,1784000700000,1784000700551,1784001604534,551,903983,0,1199.8,1199.15,-5.4175695949313525,1199.6,1200.0,1199.1,1199.2,0.4000000000000909,0.1000000000001364,-0.9576811235537958,0.1706811706811706,-0.95661025575773,0.2095185995623632,-0.1764705882352941,0.3333333333333333,83,99600.0,99525.3,-74.70000000001164,82.6364809718,165.2729619436,-239.97296194361164,-90.57296194358835,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,0,NIFTYBEES,900,274.13,274.13,274.45500000000004,0.0,11.855688906725614
P341_2026-07-14_HCLTECH_106695992,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,HCLTECH,13-Jul-2026 18:39:10,post_close,2026-07-14,market_open_next_available_real_l2_day,Updates,filled,900,1784000700000,1784000700551,1784001604534,551,903983,0,1199.8,1199.15,-5.4175695949313525,1199.6,1200.0,1199.1,1199.2,0.4000000000000909,0.1000000000001364,-0.9576811235537958,0.1706811706811706,-0.95661025575773,0.2095185995623632,-0.1764705882352941,0.3333333333333333,83,99600.0,99525.3,-74.70000000001164,82.6364809718,165.2729619436,-239.97296194361164,-90.57296194358835,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,0,BANKBEES,300,598.4,598.4,597.27,0.0,-18.883689839571673
P341_2026-07-14_HCLTECH_106695992,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,HCLTECH,13-Jul-2026 18:39:10,post_close,2026-07-14,market_open_next_available_real_l2_day,Updates,filled,900,1784000700000,1784000700551,1784001604534,551,903983,0,1199.8,1199.15,-5.4175695949313525,1199.6,1200.0,1199.1,1199.2,0.4000000000000909,0.1000000000001364,-0.9576811235537958,0.1706811706811706,-0.95661025575773,0.2095185995623632,-0.1764705882352941,0.3333333333333333,83,99600.0,99525.3,-74.70000000001164,82.6364809718,165.2729619436,-239.97296194361164,-90.57296194358835,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,0,BANKBEES,900,598.4,598.4,597.27,0.0,-18.883689839571673
P341_2026-07-14_HCLTECH_106696002,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,HCLTECH,13-Jul-2026 18:42:59,post_close,2026-07-14,market_open_next_available_real_l2_day,Updates,filled,900,1784000700000,1784000700551,1784001604534,551,903983,0,1199.8,1199.15,-5.4175695949313525,1199.6,1200.0,1199.1,1199.2,0.4000000000000909,0.1000000000001364,-0.9576811235537958,0.1706811706811706,-0.95661025575773,0.2095185995623632,-0.1764705882352941,0.3333333333333333,83,99600.0,99525.3,-74.70000000001164,82.6364809718,165.2729619436,-239.97296194361164,-90.57296194358835,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,0,NIFTYBEES,300,274.13,274.13,274.45500000000004,0.0,11.855688906725614
P341_2026-07-14_HCLTECH_106696002,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,HCLTECH,13-Jul-2026 18:42:59,post_close,2026-07-14,market_open_next_available_real_l2_day,Updates,filled,900,1784000700000,1784000700551,1784001604534,551,903983,0,1199.8,1199.15,-5.4175695949313525,1199.6,1200.0,1199.1,1199.2,0.4000000000000909,0.1000000000001364,-0.9576811235537958,0.1706811706811706,-0.95661025575773,0.2095185995623632,-0.1764705882352941,0.3333333333333333,83,99600.0,99525.3,-74.70000000001164,82.6364809718,165.2729619436,-239.97296194361164,-90.57296194358835,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,0,NIFTYBEES,900,274.13,274.13,274.45500000000004,0.0,11.855688906725614
P341_2026-07-14_HCLTECH_106696002,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,HCLTECH,13-Jul-2026 18:42:59,post_close,2026-07-14,market_open_next_available_real_l2_day,Updates,filled,900,1784000700000,1784000700551,1784001604534,551,903983,0,1199.8,1199.15,-5.4175695949313525,1199.6,1200.0,1199.1,1199.2,0.4000000000000909,0.1000000000001364,-0.9576811235537958,0.1706811706811706,-0.95661025575773,0.2095185995623632,-0.1764705882352941,0.3333333333333333,83,99600.0,99525.3,-74.70000000001164,82.6364809718,165.2729619436,-239.97296194361164,-90.57296194358835,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,0,BANKBEES,300,598.4,598.4,597.27,0.0,-18.883689839571673
P341_2026-07-14_HCLTECH_106696002,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,HCLTECH,13-Jul-2026 18:42:59,post_close,2026-07-14,market_open_next_available_real_l2_day,Updates,filled,900,1784000700000,1784000700551,1784001604534,551,903983,0,1199.8,1199.15,-5.4175695949313525,1199.6,1200.0,1199.1,1199.2,0.4000000000000909,0.1000000000001364,-0.9576811235537958,0.1706811706811706,-0.95661025575773,0.2095185995623632,-0.1764705882352941,0.3333333333333333,83,99600.0,99525.3,-74.70000000001164,82.6364809718,165.2729619436,-239.97296194361164,-90.57296194358835,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,0,BANKBEES,900,598.4,598.4,597.27,0.0,-18.883689839571673
P341_2026-07-14_HCLTECH_106696014,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,HCLTECH,13-Jul-2026 18:47:42,post_close,2026-07-14,market_open_next_available_real_l2_day,Updates,filled,900,1784000700000,1784000700551,1784001604534,551,903983,0,1199.8,1199.15,-5.4175695949313525,1199.6,1200.0,1199.1,1199.2,0.4000000000000909,0.1000000000001364,-0.9576811235537958,0.1706811706811706,-0.95661025575773,0.2095185995623632,-0.1764705882352941,0.3333333333333333,83,99600.0,99525.3,-74.70000000001164,82.6364809718,165.2729619436,-239.97296194361164,-90.57296194358835,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,0,NIFTYBEES,300,274.13,274.13,274.45500000000004,0.0,11.855688906725614
P341_2026-07-14_HCLTECH_106696014,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,HCLTECH,13-Jul-2026 18:47:42,post_close,2026-07-14,market_open_next_available_real_l2_day,Updates,filled,900,1784000700000,1784000700551,1784001604534,551,903983,0,1199.8,1199.15,-5.4175695949313525,1199.6,1200.0,1199.1,1199.2,0.4000000000000909,0.1000000000001364,-0.9576811235537958,0.1706811706811706,-0.95661025575773,0.2095185995623632,-0.1764705882352941,0.3333333333333333,83,99600.0,99525.3,-74.70000000001164,82.6364809718,165.2729619436,-239.97296194361164,-90.57296194358835,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,0,NIFTYBEES,900,274.13,274.13,274.45500000000004,0.0,11.855688906725614
P341_2026-07-14_HCLTECH_106696014,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,HCLTECH,13-Jul-2026 18:47:42,post_close,2026-07-14,market_open_next_available_real_l2_day,Updates,filled,900,1784000700000,1784000700551,1784001604534,551,903983,0,1199.8,1199.15,-5.4175695949313525,1199.6,1200.0,1199.1,1199.2,0.4000000000000909,0.1000000000001364,-0.9576811235537958,0.1706811706811706,-0.95661025575773,0.2095185995623632,-0.1764705882352941,0.3333333333333333,83,99600.0,99525.3,-74.70000000001164,82.6364809718,165.2729619436,-239.97296194361164,-90.57296194358835,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,0,BANKBEES,300,598.4,598.4,597.27,0.0,-18.883689839571673
P341_2026-07-14_HCLTECH_106696014,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,HCLTECH,13-Jul-2026 18:47:42,post_close,2026-07-14,market_open_next_available_real_l2_day,Updates,filled,900,1784000700000,1784000700551,1784001604534,551,903983,0,1199.8,1199.15,-5.4175695949313525,1199.6,1200.0,1199.1,1199.2,0.4000000000000909,0.1000000000001364,-0.9576811235537958,0.1706811706811706,-0.95661025575773,0.2095185995623632,-0.1764705882352941,0.3333333333333333,83,99600.0,99525.3,-74.70000000001164,82.6364809718,165.2729619436,-239.97296194361164,-90.57296194358835,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,0,BANKBEES,900,598.4,598.4,597.27,0.0,-18.883689839571673
P341_2026-07-14_HCLTECH_106696210,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,HCLTECH,13-Jul-2026 21:38:18,post_close,2026-07-14,market_open_next_available_real_l2_day,Updates,filled,900,1784000700000,1784000700551,1784001604534,551,903983,0,1199.8,1199.15,-5.4175695949313525,1199.6,1200.0,1199.1,1199.2,0.4000000000000909,0.1000000000001364,-0.9576811235537958,0.1706811706811706,-0.95661025575773,0.2095185995623632,-0.1764705882352941,0.3333333333333333,83,99600.0,99525.3,-74.70000000001164,82.6364809718,165.2729619436,-239.97296194361164,-90.57296194358835,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,0,NIFTYBEES,300,274.13,274.13,274.45500000000004,0.0,11.855688906725614
P341_2026-07-14_HCLTECH_106696210,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,HCLTECH,13-Jul-2026 21:38:18,post_close,2026-07-14,market_open_next_available_real_l2_day,Updates,filled,900,1784000700000,1784000700551,1784001604534,551,903983,0,1199.8,1199.15,-5.4175695949313525,1199.6,1200.0,1199.1,1199.2,0.4000000000000909,0.1000000000001364,-0.9576811235537958,0.1706811706811706,-0.95661025575773,0.2095185995623632,-0.1764705882352941,0.3333333333333333,83,99600.0,99525.3,-74.70000000001164,82.6364809718,165.2729619436,-239.97296194361164,-90.57296194358835,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,0,NIFTYBEES,900,274.13,274.13,274.45500000000004,0.0,11.855688906725614
P341_2026-07-14_HCLTECH_106696210,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,HCLTECH,13-Jul-2026 21:38:18,post_close,2026-07-14,market_open_next_available_real_l2_day,Updates,filled,900,1784000700000,1784000700551,1784001604534,551,903983,0,1199.8,1199.15,-5.4175695949313525,1199.6,1200.0,1199.1,1199.2,0.4000000000000909,0.1000000000001364,-0.9576811235537958,0.1706811706811706,-0.95661025575773,0.2095185995623632,-0.1764705882352941,0.3333333333333333,83,99600.0,99525.3,-74.70000000001164,82.6364809718,165.2729619436,-239.97296194361164,-90.57296194358835,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,0,BANKBEES,300,598.4,598.4,597.27,0.0,-18.883689839571673
P341_2026-07-14_HCLTECH_106696210,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,HCLTECH,13-Jul-2026 21:38:18,post_close,2026-07-14,market_open_next_available_real_l2_day,Updates,filled,900,1784000700000,1784000700551,1784001604534,551,903983,0,1199.8,1199.15,-5.4175695949313525,1199.6,1200.0,1199.1,1199.2,0.4000000000000909,0.1000000000001364,-0.9576811235537958,0.1706811706811706,-0.95661025575773,0.2095185995623632,-0.1764705882352941,0.3333333333333333,83,99600.0,99525.3,-74.70000000001164,82.6364809718,165.2729619436,-239.97296194361164,-90.57296194358835,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,0,BANKBEES,900,598.4,598.4,597.27,0.0,-18.883689839571673
P341_2026-07-14_HCLTECH_106696346,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,HCLTECH,13-Jul-2026 23:11:05,post_close,2026-07-14,market_open_next_available_real_l2_day,Analysts/Institutional Investor Meet/Con. Call Updates,filled,900,1784000700000,1784000700551,1784001604534,551,903983,0,1199.8,1199.15,-5.4175695949313525,1199.6,1200.0,1199.1,1199.2,0.4000000000000909,0.1000000000001364,-0.9576811235537958,0.1706811706811706,-0.95661025575773,0.2095185995623632,-0.1764705882352941,0.3333333333333333,83,99600.0,99525.3,-74.70000000001164,82.6364809718,165.2729619436,-239.97296194361164,-90.57296194358835,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,0,NIFTYBEES,300,274.13,274.13,274.45500000000004,0.0,11.855688906725614
P341_2026-07-14_HCLTECH_106696346,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,HCLTECH,13-Jul-2026 23:11:05,post_close,2026-07-14,market_open_next_available_real_l2_day,Analysts/Institutional Investor Meet/Con. Call Updates,filled,900,1784000700000,1784000700551,1784001604534,551,903983,0,1199.8,1199.15,-5.4175695949313525,1199.6,1200.0,1199.1,1199.2,0.4000000000000909,0.1000000000001364,-0.9576811235537958,0.1706811706811706,-0.95661025575773,0.2095185995623632,-0.1764705882352941,0.3333333333333333,83,99600.0,99525.3,-74.70000000001164,82.6364809718,165.2729619436,-239.97296194361164,-90.57296194358835,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,0,NIFTYBEES,900,274.13,274.13,274.45500000000004,0.0,11.855688906725614
P341_2026-07-14_HCLTECH_106696346,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,HCLTECH,13-Jul-2026 23:11:05,post_close,2026-07-14,market_open_next_available_real_l2_day,Analysts/Institutional Investor Meet/Con. Call Updates,filled,900,1784000700000,1784000700551,1784001604534,551,903983,0,1199.8,1199.15,-5.4175695949313525,1199.6,1200.0,1199.1,1199.2,0.4000000000000909,0.1000000000001364,-0.9576811235537958,0.1706811706811706,-0.95661025575773,0.2095185995623632,-0.1764705882352941,0.3333333333333333,83,99600.0,99525.3,-74.70000000001164,82.6364809718,165.2729619436,-239.97296194361164,-90.57296194358835,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,0,BANKBEES,300,598.4,598.4,597.27,0.0,-18.883689839571673
P341_2026-07-14_HCLTECH_106696346,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,HCLTECH,13-Jul-2026 23:11:05,post_close,2026-07-14,market_open_next_available_real_l2_day,Analysts/Institutional Investor Meet/Con. Call Updates,filled,900,1784000700000,1784000700551,1784001604534,551,903983,0,1199.8,1199.15,-5.4175695949313525,1199.6,1200.0,1199.1,1199.2,0.4000000000000909,0.1000000000001364,-0.9576811235537958,0.1706811706811706,-0.95661025575773,0.2095185995623632,-0.1764705882352941,0.3333333333333333,83,99600.0,99525.3,-74.70000000001164,82.6364809718,165.2729619436,-239.97296194361164,-90.57296194358835,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,0,BANKBEES,900,598.4,598.4,597.27,0.0,-18.883689839571673
P341_2026-07-14_ICICIBANK_106696630,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,ICICIBANK,14-Jul-2026 11:04:53,regular_session,2026-07-14,first_real_tick_after_announcement,ESOP/ESOS/ESPS,filled,900,1784007293000,1784007294094,1784008194103,1094,900009,0,1405.4499999999998,1410.0,32.37397274894292,1405.3,1405.6,1409.8,1410.2,0.2999999999999545,0.4000000000000909,0.1466727542517977,-0.5666737785363772,0.0077312716608904,-0.6992998694671888,0.4084507042253521,-0.3333333333333333,71,99797.6,100095.8,298.20000000001164,82.67114052039999,165.34228104079995,132.85771895921167,-463.5422810408117,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,1,NIFTYBEES,300,274.21500000000003,274.19,274.195,0.9117765053434645,-0.7293547034270542
P341_2026-07-14_ICICIBANK_106696630,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,ICICIBANK,14-Jul-2026 11:04:53,regular_session,2026-07-14,first_real_tick_after_announcement,ESOP/ESOS/ESPS,filled,900,1784007293000,1784007294094,1784008194103,1094,900009,0,1405.4499999999998,1410.0,32.37397274894292,1405.3,1405.6,1409.8,1410.2,0.2999999999999545,0.4000000000000909,0.1466727542517977,-0.5666737785363772,0.0077312716608904,-0.6992998694671888,0.4084507042253521,-0.3333333333333333,71,99797.6,100095.8,298.20000000001164,82.67114052039999,165.34228104079995,132.85771895921167,-463.5422810408117,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,1,NIFTYBEES,900,274.21500000000003,274.2,274.195,0.5470459518619464,-0.7293547034270542
