scenario_id,scope,proxy_symbol,lookback_seconds,rule_id,work_order_id,symbol,diagnostic_trade_date,description,side,entry_mid,exit_mid,quantity,proxy_pre_return_bps,proxy_event_return_bps,entry_l2_l5_qty_imbalance,entry_top5_qty_imbalance,gross_pnl_inr,cost200_inr,net_pnl_inr
P354_lead_catalyst_categories_NIFTYBEES_LB300_market_neutral_top5_fade,lead_catalyst_categories,NIFTYBEES,300,market_neutral_top5_fade,P341_2026-07-08_LT_106690276,LT,2026-07-08,Press Release,long,3977.3,3970.5,25,0.0,-3.4505302920251335,-0.2705882352941176,-0.4911392405063291,-170.00000000000455,165.23180736999998,-335.2318073700045
P354_lead_catalyst_categories_NIFTYBEES_LB300_market_neutral_top5_fade,lead_catalyst_categories,NIFTYBEES,300,market_neutral_top5_fade,P341_2026-07-09_DRREDDY_106691390,DRREDDY,2026-07-09,General Updates,long,1269.25,1273.35,78,0.0,6.034451230665372,-0.5253333333333333,-0.4926151172893136,319.7999999999929,165.17876884720002,154.6212311527929
P354_lead_catalyst_categories_NIFTYBEES_LB300_market_neutral_top5_fade,lead_catalyst_categories,NIFTYBEES,300,market_neutral_top5_fade,P341_2026-07-09_DRREDDY_106691463,DRREDDY,2026-07-09,Analysts/Institutional Investor Meet/Con. Call Updates,long,1269.25,1273.35,78,0.0,6.034451230665372,-0.5253333333333333,-0.4926151172893136,319.7999999999929,165.17876884720002,154.6212311527929
P354_lead_catalyst_categories_NIFTYBEES_LB300_market_neutral_top5_fade,lead_catalyst_categories,NIFTYBEES,300,market_neutral_top5_fade,P341_2026-07-09_SBIN_106691111,SBIN,2026-07-09,General Updates,long,1025.85,1025.45,97,0.0,6.034451230665372,-0.4351585014409221,-0.4130484723179417,-38.79999999998677,165.2578456696,-204.05784566958675
P354_lead_catalyst_categories_NIFTYBEES_LB300_market_neutral_top5_fade,lead_catalyst_categories,NIFTYBEES,300,market_neutral_top5_fade,P341_2026-07-09_SBIN_106691289,SBIN,2026-07-09,General Updates,long,1025.85,1025.45,97,0.0,6.034451230665372,-0.4351585014409221,-0.4130484723179417,-38.79999999998677,165.2578456696,-204.05784566958675
P354_lead_catalyst_categories_NIFTYBEES_LB300_market_neutral_top5_fade,lead_catalyst_categories,NIFTYBEES,300,market_neutral_top5_fade,P341_2026-07-10_ADANIPORTS_106692702,ADANIPORTS,2026-07-10,Updates,short,1801.15,1816.45,55,0.0,6.738544474393926,0.8563327032136105,0.8681081081081081,-841.4999999999975,165.23533427799998,-1006.7353342779975
P354_lead_catalyst_categories_NIFTYBEES_LB300_market_neutral_top5_fade,lead_catalyst_categories,NIFTYBEES,300,market_neutral_top5_fade,P341_2026-07-10_BAJAJ-AUTO_106693161,BAJAJ-AUTO,2026-07-10,Analysts/Institutional Investor Meet/Con. Call Updates,long,10198.25,10167.75,9,-0.1817884346200227,-9.816753926701338,-0.5596330275229358,-0.4713656387665198,-274.5,159.62092738200002,-434.120927382
P354_lead_catalyst_categories_NIFTYBEES_LB300_market_neutral_top5_fade,lead_catalyst_categories,NIFTYBEES,300,market_neutral_top5_fade,P341_2026-07-10_DRREDDY_106692956,DRREDDY,2026-07-10,Analysts/Institutional Investor Meet/Con. Call Updates,long,1240.45,1239.8000000000002,80,0.0,4.735193414437955,-0.5323901712583767,-0.4679802955665024,-51.999999999989086,165.211239744,-217.2112397439891
P354_lead_catalyst_categories_NIFTYBEES_LB300_market_neutral_top5_fade,lead_catalyst_categories,NIFTYBEES,300,market_neutral_top5_fade,P341_2026-07-10_HCLTECH_106692256,HCLTECH,2026-07-10,Updates,short,1182.5,1175.65,84,0.0,4.735193414437955,0.4723618090452261,0.4818401937046004,575.3999999999924,165.1904190928,410.2095809071924
P354_lead_catalyst_categories_NIFTYBEES_LB300_market_neutral_top5_fade,lead_catalyst_categories,NIFTYBEES,300,market_neutral_top5_fade,P341_2026-07-10_HDFCBANK_106692277,HDFCBANK,2026-07-10,Analysts/Institutional Investor Meet/Con. Call Updates,short,824.5,823.875,121,0.0,4.735193414437955,0.4010614101592115,0.5092165898617511,75.625,165.3144900976,-89.68949009759999
P354_lead_catalyst_categories_NIFTYBEES_LB300_market_neutral_top5_fade,lead_catalyst_categories,NIFTYBEES,300,market_neutral_top5_fade,P341_2026-07-10_KOTAKBANK_106692598,KOTAKBANK,2026-07-10,General Updates,long,377.875,380.15,264,0.0,4.735193414437955,-0.50625,-0.5037364130434783,600.599999999994,165.3602739808,435.239726019194
P354_lead_catalyst_categories_NIFTYBEES_LB300_market_neutral_top5_fade,lead_catalyst_categories,NIFTYBEES,300,market_neutral_top5_fade,P341_2026-07-10_KOTAKBANK_106692658,KOTAKBANK,2026-07-10,General Updates,long,377.875,380.15,264,0.0,4.735193414437955,-0.50625,-0.5037364130434783,600.599999999994,165.3602739808,435.239726019194
P354_lead_catalyst_categories_NIFTYBEES_LB300_market_neutral_top5_fade,lead_catalyst_categories,NIFTYBEES,300,market_neutral_top5_fade,P341_2026-07-10_TCS_106692063,TCS,2026-07-10,Press Release,long,2115.3,2088.8,47,0.0,4.735193414437955,-0.8729838709677419,-0.7599243856332704,-1245.5,165.1565340856,-1410.6565340856
P354_lead_catalyst_categories_NIFTYBEES_LB300_market_neutral_top5_fade,lead_catalyst_categories,NIFTYBEES,300,market_neutral_top5_fade,P341_2026-07-10_TCS_106692067,TCS,2026-07-10,General Updates,long,2115.3,2088.8,47,0.0,4.735193414437955,-0.8729838709677419,-0.7599243856332704,-1245.5,165.1565340856,-1410.6565340856
P354_lead_catalyst_categories_NIFTYBEES_LB300_market_neutral_top5_fade,lead_catalyst_categories,NIFTYBEES,300,market_neutral_top5_fade,P341_2026-07-10_TCS_106692731,TCS,2026-07-10,Analysts/Institutional Investor Meet/Con. Call Updates,long,2115.3,2088.8,47,0.0,4.735193414437955,-0.8729838709677419,-0.7599243856332704,-1245.5,165.1565340856,-1410.6565340856
P354_lead_catalyst_categories_NIFTYBEES_LB300_market_neutral_top5_fade,lead_catalyst_categories,NIFTYBEES,300,market_neutral_top5_fade,P341_2026-07-13_RELIANCE_106693860,RELIANCE,2026-07-13,Analysts/Institutional Investor Meet/Con. Call Updates,short,1299.9,1304.6999999999998,76,0.0,-7.685410529013614,0.7711144427786107,0.6019059995668182,-364.79999999997926,165.1370054752,-529.9370054751793
P354_lead_catalyst_categories_NIFTYBEES_LB300_market_neutral_top5_fade,lead_catalyst_categories,NIFTYBEES,300,market_neutral_top5_fade,P341_2026-07-13_SBIN_106694291,SBIN,2026-07-13,General Updates,long,1023.55,1028.1999999999998,97,0.0,-7.685410529013614,-0.838962605548854,-0.6822679860925381,451.04999999998677,165.24605469879998,285.8039453011868
P354_lead_catalyst_categories_NIFTYBEES_LB300_market_neutral_top5_fade,lead_catalyst_categories,NIFTYBEES,300,market_neutral_top5_fade,P341_2026-07-14_HCLTECH_106695847,HCLTECH,2026-07-14,Press Release,long,1199.8,1199.15,83,0.0,11.855688906725614,-0.95661025575773,-0.9576811235537958,-53.94999999998868,165.2729619436,-219.22296194358867
P354_lead_catalyst_categories_NIFTYBEES_LB300_market_neutral_top5_fade,lead_catalyst_categories,NIFTYBEES,300,market_neutral_top5_fade,P341_2026-07-14_HCLTECH_106695856,HCLTECH,2026-07-14,General Updates,long,1199.8,1199.15,83,0.0,11.855688906725614,-0.95661025575773,-0.9576811235537958,-53.94999999998868,165.2729619436,-219.22296194358867
P354_lead_catalyst_categories_NIFTYBEES_LB300_market_neutral_top5_fade,lead_catalyst_categories,NIFTYBEES,300,market_neutral_top5_fade,P341_2026-07-14_HCLTECH_106695928,HCLTECH,2026-07-14,General Updates,long,1199.8,1199.15,83,0.0,11.855688906725614,-0.95661025575773,-0.9576811235537958,-53.94999999998868,165.2729619436,-219.22296194358867
P354_lead_catalyst_categories_NIFTYBEES_LB300_market_neutral_top5_fade,lead_catalyst_categories,NIFTYBEES,300,market_neutral_top5_fade,P341_2026-07-14_HCLTECH_106695992,HCLTECH,2026-07-14,Updates,long,1199.8,1199.15,83,0.0,11.855688906725614,-0.95661025575773,-0.9576811235537958,-53.94999999998868,165.2729619436,-219.22296194358867
P354_lead_catalyst_categories_NIFTYBEES_LB300_market_neutral_top5_fade,lead_catalyst_categories,NIFTYBEES,300,market_neutral_top5_fade,P341_2026-07-14_HCLTECH_106696002,HCLTECH,2026-07-14,Updates,long,1199.8,1199.15,83,0.0,11.855688906725614,-0.95661025575773,-0.9576811235537958,-53.94999999998868,165.2729619436,-219.22296194358867
P354_lead_catalyst_categories_NIFTYBEES_LB300_market_neutral_top5_fade,lead_catalyst_categories,NIFTYBEES,300,market_neutral_top5_fade,P341_2026-07-14_HCLTECH_106696014,HCLTECH,2026-07-14,Updates,long,1199.8,1199.15,83,0.0,11.855688906725614,-0.95661025575773,-0.9576811235537958,-53.94999999998868,165.2729619436,-219.22296194358867
P354_lead_catalyst_categories_NIFTYBEES_LB300_market_neutral_top5_fade,lead_catalyst_categories,NIFTYBEES,300,market_neutral_top5_fade,P341_2026-07-14_HCLTECH_106696210,HCLTECH,2026-07-14,Updates,long,1199.8,1199.15,83,0.0,11.855688906725614,-0.95661025575773,-0.9576811235537958,-53.94999999998868,165.2729619436,-219.22296194358867
P354_lead_catalyst_categories_NIFTYBEES_LB300_market_neutral_top5_fade,lead_catalyst_categories,NIFTYBEES,300,market_neutral_top5_fade,P341_2026-07-14_HCLTECH_106696346,HCLTECH,2026-07-14,Analysts/Institutional Investor Meet/Con. Call Updates,long,1199.8,1199.15,83,0.0,11.855688906725614,-0.95661025575773,-0.9576811235537958,-53.94999999998868,165.2729619436,-219.22296194358867
P354_lead_catalyst_categories_NIFTYBEES_LB300_market_neutral_top5_fade,lead_catalyst_categories,NIFTYBEES,300,market_neutral_top5_fade,P341_2026-07-14_SBIN_106695773,SBIN,2026-07-14,General Updates,long,1033.55,1028.05,96,0.0,11.855688906725614,-0.8894830659536542,-0.8895585600260629,-528.0,165.1624366336,-693.1624366336
P354_lead_catalyst_categories_NIFTYBEES_LB300_market_neutral_top5_fade,lead_catalyst_categories,NIFTYBEES,300,market_neutral_top5_fade,P341_2026-07-15_AXISBANK_106697208,AXISBANK,2026-07-15,General Updates,long,1326.85,1342.25,75,0.0,31.746031746031633,-0.9246729815065404,-0.717651678774789,1155.0000000000068,165.35406973,989.6459302700068
P354_lead_catalyst_categories_NIFTYBEES_LB300_market_neutral_top5_fade,lead_catalyst_categories,NIFTYBEES,300,market_neutral_top5_fade,P341_2026-07-15_AXISBANK_106697899,AXISBANK,2026-07-15,General Updates,long,1326.85,1342.25,75,0.0,31.746031746031633,-0.9246729815065404,-0.717651678774789,1155.0000000000068,165.35406973,989.6459302700068
P354_lead_catalyst_categories_NIFTYBEES_LB300_market_neutral_top5_fade,lead_catalyst_categories,NIFTYBEES,300,market_neutral_top5_fade,P341_2026-07-15_AXISBANK_106697950,AXISBANK,2026-07-15,General Updates,long,1326.85,1342.25,75,0.0,31.746031746031633,-0.9246729815065404,-0.717651678774789,1155.0000000000068,165.35406973,989.6459302700068
P354_lead_catalyst_categories_NIFTYBEES_LB300_market_neutral_top5_fade,lead_catalyst_categories,NIFTYBEES,300,market_neutral_top5_fade,P341_2026-07-15_BAJAJ-AUTO_106697273,BAJAJ-AUTO,2026-07-15,General Updates,short,10204.25,10330.5,9,0.0,31.016237912788736,0.8369098712446352,0.7860082304526749,-1136.25,159.74004639599997,-1295.990046396
P354_lead_catalyst_categories_NIFTYBEES_LB300_market_neutral_top5_fade,lead_catalyst_categories,NIFTYBEES,300,market_neutral_top5_fade,P341_2026-07-15_ICICIBANK_106697294,ICICIBANK,2026-07-15,Analysts/Institutional Investor Meet/Con. Call Updates,long,1412.3,1422.05,70,0.0,31.746031746031633,-0.90309507585267,-0.878622739658162,682.5,165.176219296,517.323780704
P354_lead_catalyst_categories_NIFTYBEES_LB300_market_neutral_top5_fade,lead_catalyst_categories,NIFTYBEES,300,market_neutral_top5_fade,P341_2026-07-15_ICICIBANK_106697317,ICICIBANK,2026-07-15,General Updates,long,1412.3,1422.05,70,0.0,31.746031746031633,-0.90309507585267,-0.878622739658162,682.5,165.176219296,517.323780704
P354_lead_catalyst_categories_NIFTYBEES_LB300_market_neutral_top5_fade,lead_catalyst_categories,NIFTYBEES,300,market_neutral_top5_fade,P341_2026-07-15_INFY_106697740,INFY,2026-07-15,Updates,long,1079.1999999999998,1085.15,92,0.0,31.016237912788736,-0.543870438704387,-0.5466829218734126,547.4000000000251,165.26017361919995,382.1398263808252
P354_lead_catalyst_categories_NIFTYBEES_LB300_market_neutral_top5_fade,lead_catalyst_categories,NIFTYBEES,300,market_neutral_top5_fade,P341_2026-07-15_SUNPHARMA_106697486,SUNPHARMA,2026-07-15,Analysts/Institutional Investor Meet/Con. Call Updates,short,1952.7,1949.3,51,0.0,31.746031746031633,0.7646263104497801,0.7580428954423593,173.40000000000464,165.27354320080002,8.126456799204618
P354_lead_catalyst_categories_NIFTYBEES_LB300_market_neutral_top5_fade,lead_catalyst_categories,NIFTYBEES,300,market_neutral_top5_fade,P341_2026-07-15_SUNPHARMA_106697990,SUNPHARMA,2026-07-15,Press Release,short,1952.7,1949.3,51,0.0,31.746031746031633,0.7646263104497801,0.7580428954423593,173.40000000000464,165.27354320080002,8.126456799204618
P354_lead_catalyst_categories_NIFTYBEES_LB300_market_neutral_top5_fade,lead_catalyst_categories,NIFTYBEES,300,market_neutral_top5_fade,P341_2026-07-16_DRREDDY_106698720,DRREDDY,2026-07-16,General Updates,short,1228.45,1230.15,81,0.0,0.1822323462419284,0.3288987435328899,0.659308314937454,-137.70000000000368,165.27707530240002,-302.9770753024037
P354_lead_catalyst_categories_NIFTYBEES_LB300_market_neutral_top5_fade,lead_catalyst_categories,NIFTYBEES,300,market_neutral_top5_fade,P341_2026-07-16_HCLTECH_106699373,HCLTECH,2026-07-16,Analysts/Institutional Investor Meet/Con. Call Updates,long,1175.1999999999998,1194.75,85,0.0,0.0,-0.4528484068233022,-0.4340815681315207,1661.7500000000155,165.469365106,1496.2806348940155
P354_lead_catalyst_categories_NIFTYBEES_LB900_market_confirmed_deep_follow,lead_catalyst_categories,NIFTYBEES,900,market_confirmed_deep_follow,P341_2026-07-10_BAJAJ-AUTO_106693161,BAJAJ-AUTO,2026-07-10,Analysts/Institutional Investor Meet/Con. Call Updates,short,10198.25,10167.75,9,-1.454122437112293,-9.816753926701338,-0.5596330275229358,-0.4713656387665198,274.5,159.62092738200002,114.87907261799998
P354_lead_catalyst_categories_NIFTYBEES_LB900_market_confirmed_deep_follow,lead_catalyst_categories,NIFTYBEES,900,market_confirmed_deep_follow,P341_2026-07-10_M&M_106693381,M&M,2026-07-10,Analysts/Institutional Investor Meet/Con. Call Updates,short,3120.95,3126.95,32,-7.454545454547157,6.55033752433809,-0.8035714285714286,-0.837160751565762,-192.0,165.3496926336,-357.3496926336
P354_lead_catalyst_categories_NIFTYBEES_LB900_market_confirmed_deep_follow,lead_catalyst_categories,NIFTYBEES,900,market_confirmed_deep_follow,P341_2026-07-13_DRREDDY_106695517,DRREDDY,2026-07-13,Press Release,long,1232.5,1232.4,81,3.4523485054949177,5.812475024522534,0.4155455904334828,0.4332012963629816,-8.099999999992633,165.3259560484,-173.42595604839264
P354_lead_catalyst_categories_NIFTYBEES_LB900_market_confirmed_deep_follow,lead_catalyst_categories,NIFTYBEES,900,market_confirmed_deep_follow,P341_2026-07-13_TCS_106695270,TCS,2026-07-13,Updates,short,2159.3,2161.9,46,-5.283678898081456,-5.104179958801414,-0.4081055607917059,-0.4224215246636771,-119.59999999999582,165.23071426240003,-284.8307142623959
P354_lead_catalyst_categories_NIFTYBEES_LB900_market_confirmed_top5_follow,lead_catalyst_categories,NIFTYBEES,900,market_confirmed_top5_follow,P341_2026-07-10_BAJAJ-AUTO_106693161,BAJAJ-AUTO,2026-07-10,Analysts/Institutional Investor Meet/Con. Call Updates,short,10198.25,10167.75,9,-1.454122437112293,-9.816753926701338,-0.5596330275229358,-0.4713656387665198,274.5,159.62092738200002,114.87907261799998
P354_lead_catalyst_categories_NIFTYBEES_LB900_market_confirmed_top5_follow,lead_catalyst_categories,NIFTYBEES,900,market_confirmed_top5_follow,P341_2026-07-10_M&M_106693381,M&M,2026-07-10,Analysts/Institutional Investor Meet/Con. Call Updates,short,3120.95,3126.95,32,-7.454545454547157,6.55033752433809,-0.8035714285714286,-0.837160751565762,-192.0,165.3496926336,-357.3496926336
P354_lead_catalyst_categories_NIFTYBEES_LB900_market_confirmed_top5_follow,lead_catalyst_categories,NIFTYBEES,900,market_confirmed_top5_follow,P341_2026-07-13_DRREDDY_106695517,DRREDDY,2026-07-13,Press Release,long,1232.5,1232.4,81,3.4523485054949177,5.812475024522534,0.4155455904334828,0.4332012963629816,-8.099999999992633,165.3259560484,-173.42595604839264
P354_lead_catalyst_categories_NIFTYBEES_LB900_market_confirmed_top5_follow,lead_catalyst_categories,NIFTYBEES,900,market_confirmed_top5_follow,P341_2026-07-13_TCS_106695270,TCS,2026-07-13,Updates,short,2159.3,2161.9,46,-5.283678898081456,-5.104179958801414,-0.4081055607917059,-0.4224215246636771,-119.59999999999582,165.23071426240003,-284.8307142623959
P354_lead_catalyst_categories_NIFTYBEES_LB900_market_confirmed_top5_follow,lead_catalyst_categories,NIFTYBEES,900,market_confirmed_top5_follow,P341_2026-07-15_TCS_106698208,TCS,2026-07-15,Updates,long,2188.05,2191.1,45,10.374199184624011,-9.454373556844198,0.2327188940092165,0.5058823529411764,137.24999999998772,165.05028531399998,-27.800285314012257
P354_lead_catalyst_categories_NIFTYBEES_LB900_market_stretched_deep_fade,lead_catalyst_categories,NIFTYBEES,900,market_stretched_deep_fade,P341_2026-07-10_M&M_106693381,M&M,2026-07-10,Analysts/Institutional Investor Meet/Con. Call Updates,long,3120.95,3126.95,32,-7.454545454547157,6.55033752433809,-0.8035714285714286,-0.837160751565762,192.0,165.3496926336,26.6503073664
P354_lead_catalyst_categories_NIFTYBEES_LB900_market_stretched_deep_fade,lead_catalyst_categories,NIFTYBEES,900,market_stretched_deep_fade,P341_2026-07-13_TCS_106695270,TCS,2026-07-13,Updates,long,2159.3,2161.9,46,-5.283678898081456,-5.104179958801414,-0.4081055607917059,-0.4224215246636771,119.59999999999582,165.23071426240003,-45.63071426240421
P354_lead_catalyst_categories_NIFTYBEES_LB900_market_neutral_top5_fade,lead_catalyst_categories,NIFTYBEES,900,market_neutral_top5_fade,P341_2026-07-08_LT_106690276,LT,2026-07-08,Press Release,long,3977.3,3970.5,25,0.0,-3.4505302920251335,-0.2705882352941176,-0.4911392405063291,-170.00000000000455,165.23180736999998,-335.2318073700045
P354_lead_catalyst_categories_NIFTYBEES_LB900_market_neutral_top5_fade,lead_catalyst_categories,NIFTYBEES,900,market_neutral_top5_fade,P341_2026-07-09_DRREDDY_106691390,DRREDDY,2026-07-09,General Updates,long,1269.25,1273.35,78,0.0,6.034451230665372,-0.5253333333333333,-0.4926151172893136,319.7999999999929,165.17876884720002,154.6212311527929
P354_lead_catalyst_categories_NIFTYBEES_LB900_market_neutral_top5_fade,lead_catalyst_categories,NIFTYBEES,900,market_neutral_top5_fade,P341_2026-07-09_DRREDDY_106691463,DRREDDY,2026-07-09,Analysts/Institutional Investor Meet/Con. Call Updates,long,1269.25,1273.35,78,0.0,6.034451230665372,-0.5253333333333333,-0.4926151172893136,319.7999999999929,165.17876884720002,154.6212311527929
P354_lead_catalyst_categories_NIFTYBEES_LB900_market_neutral_top5_fade,lead_catalyst_categories,NIFTYBEES,900,market_neutral_top5_fade,P341_2026-07-09_SBIN_106691111,SBIN,2026-07-09,General Updates,long,1025.85,1025.45,97,0.0,6.034451230665372,-0.4351585014409221,-0.4130484723179417,-38.79999999998677,165.2578456696,-204.05784566958675
P354_lead_catalyst_categories_NIFTYBEES_LB900_market_neutral_top5_fade,lead_catalyst_categories,NIFTYBEES,900,market_neutral_top5_fade,P341_2026-07-09_SBIN_106691289,SBIN,2026-07-09,General Updates,long,1025.85,1025.45,97,0.0,6.034451230665372,-0.4351585014409221,-0.4130484723179417,-38.79999999998677,165.2578456696,-204.05784566958675
P354_lead_catalyst_categories_NIFTYBEES_LB900_market_neutral_top5_fade,lead_catalyst_categories,NIFTYBEES,900,market_neutral_top5_fade,P341_2026-07-10_ADANIPORTS_106692702,ADANIPORTS,2026-07-10,Updates,short,1801.15,1816.45,55,0.0,6.738544474393926,0.8563327032136105,0.8681081081081081,-841.4999999999975,165.23533427799998,-1006.7353342779975
P354_lead_catalyst_categories_NIFTYBEES_LB900_market_neutral_top5_fade,lead_catalyst_categories,NIFTYBEES,900,market_neutral_top5_fade,P341_2026-07-10_DRREDDY_106692956,DRREDDY,2026-07-10,Analysts/Institutional Investor Meet/Con. Call Updates,long,1240.45,1239.8000000000002,80,0.0,4.735193414437955,-0.5323901712583767,-0.4679802955665024,-51.999999999989086,165.211239744,-217.2112397439891
P354_lead_catalyst_categories_NIFTYBEES_LB900_market_neutral_top5_fade,lead_catalyst_categories,NIFTYBEES,900,market_neutral_top5_fade,P341_2026-07-10_HCLTECH_106692256,HCLTECH,2026-07-10,Updates,short,1182.5,1175.65,84,0.0,4.735193414437955,0.4723618090452261,0.4818401937046004,575.3999999999924,165.1904190928,410.2095809071924
P354_lead_catalyst_categories_NIFTYBEES_LB900_market_neutral_top5_fade,lead_catalyst_categories,NIFTYBEES,900,market_neutral_top5_fade,P341_2026-07-10_HDFCBANK_106692277,HDFCBANK,2026-07-10,Analysts/Institutional Investor Meet/Con. Call Updates,short,824.5,823.875,121,0.0,4.735193414437955,0.4010614101592115,0.5092165898617511,75.625,165.3144900976,-89.68949009759999
P354_lead_catalyst_categories_NIFTYBEES_LB900_market_neutral_top5_fade,lead_catalyst_categories,NIFTYBEES,900,market_neutral_top5_fade,P341_2026-07-10_KOTAKBANK_106692598,KOTAKBANK,2026-07-10,General Updates,long,377.875,380.15,264,0.0,4.735193414437955,-0.50625,-0.5037364130434783,600.599999999994,165.3602739808,435.239726019194
P354_lead_catalyst_categories_NIFTYBEES_LB900_market_neutral_top5_fade,lead_catalyst_categories,NIFTYBEES,900,market_neutral_top5_fade,P341_2026-07-10_KOTAKBANK_106692658,KOTAKBANK,2026-07-10,General Updates,long,377.875,380.15,264,0.0,4.735193414437955,-0.50625,-0.5037364130434783,600.599999999994,165.3602739808,435.239726019194
P354_lead_catalyst_categories_NIFTYBEES_LB900_market_neutral_top5_fade,lead_catalyst_categories,NIFTYBEES,900,market_neutral_top5_fade,P341_2026-07-10_TCS_106692063,TCS,2026-07-10,Press Release,long,2115.3,2088.8,47,0.0,4.735193414437955,-0.8729838709677419,-0.7599243856332704,-1245.5,165.1565340856,-1410.6565340856
P354_lead_catalyst_categories_NIFTYBEES_LB900_market_neutral_top5_fade,lead_catalyst_categories,NIFTYBEES,900,market_neutral_top5_fade,P341_2026-07-10_TCS_106692067,TCS,2026-07-10,General Updates,long,2115.3,2088.8,47,0.0,4.735193414437955,-0.8729838709677419,-0.7599243856332704,-1245.5,165.1565340856,-1410.6565340856
P354_lead_catalyst_categories_NIFTYBEES_LB900_market_neutral_top5_fade,lead_catalyst_categories,NIFTYBEES,900,market_neutral_top5_fade,P341_2026-07-10_TCS_106692731,TCS,2026-07-10,Analysts/Institutional Investor Meet/Con. Call Updates,long,2115.3,2088.8,47,0.0,4.735193414437955,-0.8729838709677419,-0.7599243856332704,-1245.5,165.1565340856,-1410.6565340856
P354_lead_catalyst_categories_NIFTYBEES_LB900_market_neutral_top5_fade,lead_catalyst_categories,NIFTYBEES,900,market_neutral_top5_fade,P341_2026-07-13_RELIANCE_106693860,RELIANCE,2026-07-13,Analysts/Institutional Investor Meet/Con. Call Updates,short,1299.9,1304.6999999999998,76,0.0,-7.685410529013614,0.7711144427786107,0.6019059995668182,-364.79999999997926,165.1370054752,-529.9370054751793
P354_lead_catalyst_categories_NIFTYBEES_LB900_market_neutral_top5_fade,lead_catalyst_categories,NIFTYBEES,900,market_neutral_top5_fade,P341_2026-07-13_SBIN_106694291,SBIN,2026-07-13,General Updates,long,1023.55,1028.1999999999998,97,0.0,-7.685410529013614,-0.838962605548854,-0.6822679860925381,451.04999999998677,165.24605469879998,285.8039453011868
P354_lead_catalyst_categories_NIFTYBEES_LB900_market_neutral_top5_fade,lead_catalyst_categories,NIFTYBEES,900,market_neutral_top5_fade,P341_2026-07-14_BHARTIARTL_106696754,BHARTIARTL,2026-07-14,Press Release,long,1933.95,1935.5,51,0.9129752035930139,0.36515674353143623,0.1657235246564268,-0.292239138507241,79.04999999999768,165.08139519280002,-86.03139519280234
P354_lead_catalyst_categories_NIFTYBEES_LB900_market_neutral_top5_fade,lead_catalyst_categories,NIFTYBEES,900,market_neutral_top5_fade,P341_2026-07-14_HCLTECH_106695847,HCLTECH,2026-07-14,Press Release,long,1199.8,1199.15,83,0.0,11.855688906725614,-0.95661025575773,-0.9576811235537958,-53.94999999998868,165.2729619436,-219.22296194358867
P354_lead_catalyst_categories_NIFTYBEES_LB900_market_neutral_top5_fade,lead_catalyst_categories,NIFTYBEES,900,market_neutral_top5_fade,P341_2026-07-14_HCLTECH_106695856,HCLTECH,2026-07-14,General Updates,long,1199.8,1199.15,83,0.0,11.855688906725614,-0.95661025575773,-0.9576811235537958,-53.94999999998868,165.2729619436,-219.22296194358867
P354_lead_catalyst_categories_NIFTYBEES_LB900_market_neutral_top5_fade,lead_catalyst_categories,NIFTYBEES,900,market_neutral_top5_fade,P341_2026-07-14_HCLTECH_106695928,HCLTECH,2026-07-14,General Updates,long,1199.8,1199.15,83,0.0,11.855688906725614,-0.95661025575773,-0.9576811235537958,-53.94999999998868,165.2729619436,-219.22296194358867
P354_lead_catalyst_categories_NIFTYBEES_LB900_market_neutral_top5_fade,lead_catalyst_categories,NIFTYBEES,900,market_neutral_top5_fade,P341_2026-07-14_HCLTECH_106695992,HCLTECH,2026-07-14,Updates,long,1199.8,1199.15,83,0.0,11.855688906725614,-0.95661025575773,-0.9576811235537958,-53.94999999998868,165.2729619436,-219.22296194358867
P354_lead_catalyst_categories_NIFTYBEES_LB900_market_neutral_top5_fade,lead_catalyst_categories,NIFTYBEES,900,market_neutral_top5_fade,P341_2026-07-14_HCLTECH_106696002,HCLTECH,2026-07-14,Updates,long,1199.8,1199.15,83,0.0,11.855688906725614,-0.95661025575773,-0.9576811235537958,-53.94999999998868,165.2729619436,-219.22296194358867
P354_lead_catalyst_categories_NIFTYBEES_LB900_market_neutral_top5_fade,lead_catalyst_categories,NIFTYBEES,900,market_neutral_top5_fade,P341_2026-07-14_HCLTECH_106696014,HCLTECH,2026-07-14,Updates,long,1199.8,1199.15,83,0.0,11.855688906725614,-0.95661025575773,-0.9576811235537958,-53.94999999998868,165.2729619436,-219.22296194358867
P354_lead_catalyst_categories_NIFTYBEES_LB900_market_neutral_top5_fade,lead_catalyst_categories,NIFTYBEES,900,market_neutral_top5_fade,P341_2026-07-14_HCLTECH_106696210,HCLTECH,2026-07-14,Updates,long,1199.8,1199.15,83,0.0,11.855688906725614,-0.95661025575773,-0.9576811235537958,-53.94999999998868,165.2729619436,-219.22296194358867
P354_lead_catalyst_categories_NIFTYBEES_LB900_market_neutral_top5_fade,lead_catalyst_categories,NIFTYBEES,900,market_neutral_top5_fade,P341_2026-07-14_HCLTECH_106696346,HCLTECH,2026-07-14,Analysts/Institutional Investor Meet/Con. Call Updates,long,1199.8,1199.15,83,0.0,11.855688906725614,-0.95661025575773,-0.9576811235537958,-53.94999999998868,165.2729619436,-219.22296194358867
