quarter_profile,scenario_day,trade_date,regime_code,symbol,open,high,low,close,bars,shock_bars,mean_spread_multiplier,mean_depth_multiplier,daily_return,high_low_range
Q-B,26,2026-08-18,D19,TECHM,1500.7999999986341,1547.8999999985913,1496.3999999986381,1531.8999999986058,75,0,1.15,0.9,0.0207222814498933,0.03441593156909928
Q-B,26,2026-08-18,D19,ULTRACEMCO,11614.0,11892.0,11562.0,11840.0,75,0,1.15,0.9,0.01945927329085584,0.028541774779449858
Q-B,26,2026-08-18,D19,WIPRO,178.15,184.4,177.34,183.81,75,0,1.15,0.9,0.031770979511647424,0.03981053343859253
Q-B,27,2026-08-19,D04,ADANIPORTS,1812.3999999983507,1851.0999999983153,1811.8999999983512,1832.0999999983328,75,0,1.0,1.0,0.010869565217391353,0.021634748054528252
Q-B,27,2026-08-19,D04,AXISBANK,1321.6999999987972,1358.199999998764,1321.5999999987973,1347.199999998774,75,0,1.0,1.0,0.019293334342135093,0.02769370460048437
Q-B,27,2026-08-19,D04,BAJAJ-AUTO,10269.5,10544.5,10266.5,10468.5,75,0,1.0,1.0,0.01937776912215794,0.027078361661715178
Q-B,27,2026-08-19,D04,BANKBEES,599.03,607.26,598.6,604.95,75,0,1.0,1.0,0.009882643607165065,0.014467089876378125
Q-B,27,2026-08-19,D04,BHARTIARTL,1907.599999998264,1950.499999998225,1907.499999998264,1933.4999999982404,75,0,1.0,1.0,0.013577269867896868,0.022542595019659162
Q-B,27,2026-08-19,D04,BPCL,306.1499999997214,312.2999999997158,306.09999999972143,309.59999999971825,75,0,1.0,1.0,0.011268985791278885,0.020254818686703757
Q-B,27,2026-08-19,D04,BRITANNIA,5347.5,5443.0,5340.0,5413.5,75,0,1.0,1.0,0.012342215988779826,0.019288389513108628
Q-B,27,2026-08-19,D04,CIPLA,1426.9999999987015,1452.8999999986777,1426.8999999987016,1442.1999999986874,75,0,1.0,1.0,0.010651716888577356,0.018221318943163256
Q-B,27,2026-08-19,D04,DRREDDY,1231.1999999988795,1255.7999999988572,1230.9999999988797,1250.2999999988622,75,0,1.0,1.0,0.015513320337881664,0.020146222583265594
Q-B,27,2026-08-19,D04,GOLDBEES,116.71000000000001,119.24000000000001,116.71000000000001,118.5,75,0,1.0,1.0,0.015337160483249068,0.02167766258246928
Q-B,27,2026-08-19,D04,HCLTECH,1219.3999999988903,1248.399999998864,1219.2999999988904,1237.299999998874,75,0,1.0,1.0,0.014679350500246047,0.023866152710571686
Q-B,27,2026-08-19,D04,HDFCBANK,819.0999999992546,840.3499999992353,818.9999999992547,833.1999999992418,75,0,1.0,1.0,0.017214015382737147,0.026068376068375976
Q-B,27,2026-08-19,D04,HINDUNILVR,2130.599999998061,2169.799999998025,2125.999999998065,2153.1999999980403,75,0,1.0,1.0,0.010607340655214514,0.020602069614299223
Q-B,27,2026-08-19,D04,ICICIBANK,1404.0999999987223,1444.1999999986856,1403.7999999987226,1434.2999999986946,75,0,1.0,1.0,0.02150843956983106,0.028779028351616942
Q-B,27,2026-08-19,D04,INFY,1103.4999999989957,1130.0999999989715,1103.3999999989958,1122.4999999989784,75,0,1.0,1.0,0.017217942908926087,0.02419793365959766
Q-B,27,2026-08-19,D04,ITBEES,32.09,32.63,32.09,32.43,75,0,1.0,1.0,0.010595200997195242,0.016827672172016195
Q-B,27,2026-08-19,D04,ITC,280.0999999997451,285.5999999997401,280.0499999997451,284.0499999997415,75,0,1.0,1.0,0.014102106390574853,0.019817889662560262
Q-B,27,2026-08-19,D04,JUNIORBEES,777.54,791.8100000000001,777.3100000000001,790.35,75,0,1.0,1.0,0.016475036654062913,0.01865407623727977
Q-B,27,2026-08-19,D04,KOTAKBANK,379.44999999965466,389.34999999964566,379.44999999965466,386.6499999996481,75,0,1.0,1.0,0.018974831993675112,0.026090393991303307
Q-B,27,2026-08-19,D04,LT,3922.59999999643,4000.799999996359,3921.799999996431,3959.899999996396,75,0,1.0,1.0,0.009508999133228002,0.02014381151512068
Q-B,27,2026-08-19,D04,M&M,3144.3999999971384,3226.8999999970633,3144.0999999971386,3197.9999999970896,75,0,1.0,1.0,0.017046177331128343,0.02633504023408917
Q-B,27,2026-08-19,D04,MARUTI,13687.0,14099.0,13686.0,13992.0,75,0,1.0,1.0,0.022283919047271228,0.030176823030834354
Q-B,27,2026-08-19,D04,NESTLEIND,1431.899999998697,1461.9999999986694,1431.3999999986975,1446.8999999986831,75,0,1.0,1.0,0.010475591870940493,0.021377672209025977
Q-B,27,2026-08-19,D04,NIFTYBEES,275.13,281.21,274.97,279.89,75,0,1.0,1.0,0.0173009122960055,0.02269338473287985
Q-B,27,2026-08-19,D04,ONGC,247.6,252.74,247.57,250.68,75,0,1.0,1.0,0.012439418416801296,0.020882982590782362
Q-B,27,2026-08-19,D04,RELIANCE,1300.7999999988162,1331.3999999987884,1300.7999999988162,1320.1999999987986,75,0,1.0,1.0,0.014913899138991438,0.02352398523985233
Q-B,27,2026-08-19,D04,SBIN,1039.6999999990537,1070.2999999990259,1039.5999999990538,1062.599999999033,75,0,1.0,1.0,0.02202558430316448,0.029530588687956882
Q-B,27,2026-08-19,D04,SUNPHARMA,1928.6999999982447,1963.3999999982132,1928.6999999982447,1949.0999999982262,75,0,1.0,1.0,0.010577072639601726,0.017991393166381542
Q-B,27,2026-08-19,D04,TCS,2183.399999998013,2232.699999997968,2183.099999998013,2217.8999999979815,75,0,1.0,1.0,0.015801044242923945,0.02271998534194486
Q-B,27,2026-08-19,D04,TECHM,1502.099999998633,1534.3999999986036,1501.999999998633,1529.6999999986078,75,0,1.0,1.0,0.018374276013580992,0.021571238348868205
Q-B,27,2026-08-19,D04,ULTRACEMCO,11614.0,11907.0,11611.0,11796.0,75,0,1.0,1.0,0.015670742207680277,0.025493066919300755
Q-B,27,2026-08-19,D04,WIPRO,178.22,182.8,178.22,181.64000000000001,75,0,1.0,1.0,0.019189765458422325,0.025698574795196993
Q-B,28,2026-08-20,D12,ADANIPORTS,1818.4999999983452,1856.89999999831,1791.6999999983695,1848.7999999983174,75,75,1.25,0.85,0.016662084135276256,0.036390020650778565
Q-B,28,2026-08-20,D12,AXISBANK,1321.5999999987973,1334.2999999987858,1302.7999999988144,1326.8999999987925,75,0,1.25,0.85,0.004010290556900831,0.0241786920478968
Q-B,28,2026-08-20,D12,BAJAJ-AUTO,10254.5,10431.5,10110.0,10361.5,75,75,1.25,0.85,0.010434443415086037,0.031800197823936616
Q-B,28,2026-08-20,D12,BANKBEES,599.03,615.33,593.26,612.52,75,0,1.25,0.85,0.02251974024673231,0.03720122711795848
Q-B,28,2026-08-20,D12,BHARTIARTL,1907.1999999982643,1942.3999999982323,1883.199999998286,1930.699999998243,75,0,1.25,0.85,0.012321728187919545,0.03143585386576042
Q-B,28,2026-08-20,D12,BPCL,305.84999999972166,307.4499999997202,301.099999999726,303.99999999972334,75,0,1.25,0.85,-0.006048716691188449,0.021089339090003323
Q-B,28,2026-08-20,D12,BRITANNIA,5358.5,5416.0,5270.5,5381.0,75,0,1.25,0.85,0.004198936269478315,0.02760648894791773
Q-B,28,2026-08-20,D12,CIPLA,1425.5999999987027,1449.9999999986803,1403.4999999987228,1445.0999999986848,75,0,1.25,0.85,0.013678451178451123,0.033131457071606585
Q-B,28,2026-08-20,D12,DRREDDY,1233.2999999988776,1259.199999998854,1216.499999998893,1256.099999998857,75,0,1.25,0.85,0.01848698613476052,0.035100698725852864
Q-B,28,2026-08-20,D12,GOLDBEES,116.61,118.0,115.23,117.49000000000001,75,0,1.25,0.85,0.007546522596689975,0.024038878764210736
Q-B,28,2026-08-20,D12,HCLTECH,1222.1999999988877,1253.0999999988596,1208.8999999988998,1243.999999998868,75,0,1.25,0.85,0.01783668793978066,0.036562163950699
Q-B,28,2026-08-20,D12,HDFCBANK,818.2499999992554,825.4499999992488,807.0499999992655,821.0999999992528,75,0,1.25,0.85,0.003483043079743453,0.022799083080354388
Q-B,28,2026-08-20,D12,HINDUNILVR,2124.999999998066,2141.9999999980505,2101.4999999980873,2136.2999999980557,75,0,1.25,0.85,0.005317647058823427,0.01927194860813697
Q-B,28,2026-08-20,D12,ICICIBANK,1403.5999999987228,1420.2999999987076,1385.4999999987392,1412.199999998715,75,0,1.25,0.85,0.006127101738387042,0.02511728617827491
Q-B,28,2026-08-20,D12,INFY,1100.5999999989983,1106.8999999989926,1084.8999999990126,1098.4999999990002,75,0,1.25,0.85,-0.0019080501544611606,0.020278366669739256
Q-B,28,2026-08-20,D12,ITBEES,32.08,32.36,31.78,32.2,75,0,1.25,0.85,0.0037406483790525247,0.018250471994965434
Q-B,28,2026-08-20,D12,ITC,279.99999999974517,283.6999999997418,276.899999999748,282.34999999974303,75,0,1.25,0.85,0.00839285714285709,0.024557602022390768
Q-B,28,2026-08-20,D12,JUNIORBEES,778.2,789.1700000000001,767.76,784.33,75,0,1.25,0.85,0.007877152402981258,0.027886318641242136
Q-B,28,2026-08-20,D12,KOTAKBANK,379.1999999996549,384.9999999996496,374.1499999996595,382.54999999965185,75,0,1.25,0.85,0.008834388185654074,0.028999064546304965
Q-B,28,2026-08-20,D12,LT,3927.8999999964253,3973.499999996384,3872.4999999964757,3952.299999996403,75,0,1.25,0.85,0.0062119707731866924,0.026081342801807628
Q-B,28,2026-08-20,D12,M&M,3143.599999997139,3182.099999997104,3099.9999999971787,3157.799999997126,75,0,1.25,0.85,0.004517114136658673,0.026483870967741963
Q-B,28,2026-08-20,D12,MARUTI,13707.0,13876.0,13526.0,13797.0,75,0,1.25,0.85,0.006565988181221227,0.02587609049238493
Q-B,28,2026-08-20,D12,NESTLEIND,1433.1999999986958,1458.1999999986729,1417.0999999987105,1450.4999999986799,75,0,1.25,0.85,0.012070890315378113,0.029002893232658034
Q-B,28,2026-08-20,D12,NIFTYBEES,274.93,277.46,271.28000000000003,276.23,75,0,1.25,0.85,0.004728476339431964,0.02278089059274535
Q-B,28,2026-08-20,D12,ONGC,247.48000000000002,248.46,243.4,245.8,75,0,1.25,0.85,-0.006788427347664494,0.020788824979457665
Q-B,28,2026-08-20,D12,RELIANCE,1298.899999998818,1311.4999999988065,1280.6999999988345,1301.4999999988156,75,0,1.25,0.85,0.0020016937408575686,0.02404934801280545
Q-B,28,2026-08-20,D12,SBIN,1039.499999999054,1055.799999999039,1027.399999999065,1049.299999999045,75,0,1.25,0.85,0.00942760942760934,0.027642592953085465
Q-B,28,2026-08-20,D12,SUNPHARMA,1927.5999999982457,1956.1999999982197,1906.5999999982648,1947.9999999982272,75,0,1.25,0.85,0.010583108528740448,0.026014895625721124
Q-B,28,2026-08-20,D12,TCS,2178.0999999980177,2202.999999997995,2146.4999999980464,2188.699999998008,75,0,1.25,0.85,0.004866626876635527,0.02632191940368034
Q-B,28,2026-08-20,D12,TECHM,1504.299999998631,1526.5999999986107,1482.199999998651,1518.6999999986178,75,0,1.25,0.85,0.009572558665159825,0.029955471596275762
Q-B,28,2026-08-20,D12,ULTRACEMCO,11607.0,11745.0,11422.0,11666.0,75,0,1.25,0.85,0.005083139484793664,0.028278760287165028
Q-B,28,2026-08-20,D12,WIPRO,178.70000000000002,180.09,176.3,178.92000000000002,75,0,1.25,0.85,0.0012311135982092658,0.021497447532614844
Q-B,29,2026-08-21,D04,ADANIPORTS,1819.3999999983444,1819.4999999983443,1771.7999999983876,1777.5999999983824,75,75,1.0,1.0,-0.022974607013301118,0.02692177446664412
Q-B,29,2026-08-21,D04,AXISBANK,1317.9999999988006,1318.0999999988005,1287.799999998828,1287.799999998828,75,0,1.0,1.0,-0.022913505311077387,0.023528498214008486
Q-B,29,2026-08-21,D04,BAJAJ-AUTO,10274.0,10278.0,10080.5,10120.0,75,75,1.0,1.0,-0.01498929336188437,0.019592282128862548
Q-B,29,2026-08-21,D04,BANKBEES,598.57,602.01,588.5600000000001,597.17,75,75,1.0,1.0,-0.002338907730090156,0.022852385483213222
Q-B,29,2026-08-21,D04,BHARTIARTL,1901.999999998269,1902.099999998269,1850.7999999983156,1851.2999999983151,75,0,1.0,1.0,-0.02665615141955835,0.02771774367840929
Q-B,29,2026-08-21,D04,BPCL,305.94999999972157,305.94999999972157,297.1999999997295,297.1999999997295,75,0,1.0,1.0,-0.02859944435365258,0.029441453566621867
Q-B,29,2026-08-21,D04,BRITANNIA,5348.0,5351.5,5259.0,5260.5,75,0,1.0,1.0,-0.0163612565445026,0.017588895227229617
Q-B,29,2026-08-21,D04,CIPLA,1427.1999999987013,1427.8999999987007,1395.69999999873,1395.7999999987298,75,0,1.0,1.0,-0.0220011210762332,0.023070860500107537
Q-B,29,2026-08-21,D04,DRREDDY,1233.999999998877,1235.199999998876,1203.5999999989047,1203.6999999989046,75,0,1.0,1.0,-0.02455429497568884,0.026254569624460045
Q-B,29,2026-08-21,D04,GOLDBEES,116.88,117.07000000000001,114.87,114.87,75,0,1.0,1.0,-0.017197125256673385,0.01915208496561327
Q-B,29,2026-08-21,D04,HCLTECH,1219.9999999988897,1220.1999999988896,1182.8999999989235,1182.8999999989235,75,0,1.0,1.0,-0.030409836065573792,0.031532673936934597
Q-B,29,2026-08-21,D04,HDFCBANK,819.0499999992546,819.0499999992546,800.0499999992719,800.0499999992719,75,0,1.0,1.0,-0.023197606983700658,0.023748515717767704
Q-B,29,2026-08-21,D04,HINDUNILVR,2129.599999998062,2129.9999999980614,2098.49999999809,2101.0999999980877,75,0,1.0,1.0,-0.013382794891059313,0.015010721944245908
Q-B,29,2026-08-21,D04,ICICIBANK,1403.4999999987228,1403.6999999987227,1367.8999999987552,1367.9999999987551,75,0,1.0,1.0,-0.025293908086925554,0.026171503764895077
Q-B,29,2026-08-21,D04,INFY,1101.0999999989979,1101.5999999989974,1070.4999999990257,1070.4999999990257,75,0,1.0,1.0,-0.0277903914267551,0.02905184493227475
Q-B,29,2026-08-21,D04,ITBEES,32.09,32.09,31.51,31.53,75,0,1.0,1.0,-0.01745091928949838,0.018406854966677377
Q-B,29,2026-08-21,D04,ITC,280.5999999997446,280.6499999997446,276.4499999997484,276.4499999997484,75,0,1.0,1.0,-0.014789736279401278,0.01519262072707539
Q-B,29,2026-08-21,D04,JUNIORBEES,778.24,778.38,763.14,763.29,75,0,1.0,1.0,-0.019210012335526327,0.019970123437377252
Q-B,29,2026-08-21,D04,KOTAKBANK,379.44999999965466,379.5499999996546,371.19999999966217,371.2499999996621,75,0,1.0,1.0,-0.021610225326129884,0.022494612068965525
Q-B,29,2026-08-21,D04,LT,3932.599999996421,3933.2999999964204,3829.9999999965144,3830.0999999965143,75,0,1.0,1.0,-0.026064181457559954,0.026971279373368073
Q-B,29,2026-08-21,D04,M&M,3147.3999999971356,3152.399999997131,3061.399999997214,3061.6999999972136,75,0,1.0,1.0,-0.027228823791065615,0.029724962435486946
Q-B,29,2026-08-21,D04,MARUTI,13716.0,13738.0,13356.0,13358.0,75,0,1.0,1.0,-0.026100904053659946,0.02860137765798143
Q-B,29,2026-08-21,D04,NESTLEIND,1430.699999998698,1431.0999999986977,1405.7999999987208,1414.5999999987127,75,0,1.0,1.0,-0.011253232683301917,0.017996870109546093
Q-B,29,2026-08-21,D04,NIFTYBEES,274.93,274.95,270.05,270.06,75,0,1.0,1.0,-0.017713599825410098,0.018144788002221635
Q-B,29,2026-08-21,D04,ONGC,247.75,248.4,241.76,241.81,75,0,1.0,1.0,-0.02397578203834505,0.027465254798146876
Q-B,29,2026-08-21,D04,RELIANCE,1300.2999999988167,1301.1999999988159,1268.9999999988452,1270.8999999988434,75,0,1.0,1.0,-0.022610166884565075,0.025374310480693385
Q-B,29,2026-08-21,D04,SBIN,1036.2999999990568,1036.4999999990566,1014.2999999990769,1014.5999999990767,75,0,1.0,1.0,-0.020939882273472876,0.02188701567583551
Q-B,29,2026-08-21,D04,SUNPHARMA,1925.9999999982472,1926.099999998247,1884.1999999982852,1884.5999999982848,75,0,1.0,1.0,-0.021495327102803774,0.022237554399745285
Q-B,29,2026-08-21,D04,TCS,2180.3999999980156,2180.999999998015,2125.5999999980654,2125.999999998065,75,0,1.0,1.0,-0.024949550541185084,0.02606322920587134
Q-B,29,2026-08-21,D04,TECHM,1501.1999999986338,1501.4999999986335,1457.4999999986735,1457.6999999986733,75,0,1.0,1.0,-0.028976818545163874,0.030188679245283012
Q-B,29,2026-08-21,D04,ULTRACEMCO,11577.0,11596.0,11280.0,11280.0,75,0,1.0,1.0,-0.02565431458927181,0.028014184397163078
Q-B,29,2026-08-21,D04,WIPRO,178.51,178.51,174.13,174.31,75,0,1.0,1.0,-0.023528093664220484,0.025153620857979675
Q-B,30,2026-08-24,D12,ADANIPORTS,1816.499999998347,1816.599999998347,1727.5999999984278,1727.6999999984278,75,75,1.25,0.85,-0.048885218827415367,0.05151655475804584
Q-B,30,2026-08-24,D12,AXISBANK,1319.2999999987994,1319.2999999987994,1241.3999999988703,1241.4999999988702,75,0,1.25,0.85,-0.058970666262411875,0.06275173191557926
Q-B,30,2026-08-24,D12,BAJAJ-AUTO,10266.0,10268.5,9879.0,9887.5,75,75,1.25,0.85,-0.03686927722579392,0.03942706751695524
Q-B,30,2026-08-24,D12,BANKBEES,599.51,599.6,578.35,578.6800000000001,75,75,1.25,0.85,-0.03474504178412363,0.036742456989712124
Q-B,30,2026-08-24,D12,BHARTIARTL,1903.6999999982675,1903.7999999982674,1820.6999999983432,1820.999999998343,75,75,1.25,0.85,-0.04344171875820757,0.045641786126215056
Q-B,30,2026-08-24,D12,BPCL,306.549999999721,306.599999999721,290.34999999973576,290.34999999973576,75,75,1.25,0.85,-0.052846191485891425,0.05596693645600137
Q-B,30,2026-08-24,D12,BRITANNIA,5346.0,5346.0,5140.0,5167.0,75,0,1.25,0.85,-0.033482977927422386,0.04007782101167323
Q-B,30,2026-08-24,D12,CIPLA,1428.5999999987,1428.6999999987,1371.6999999987518,1371.9999999987515,75,0,1.25,0.85,-0.039619207615847696,0.04155427571626458
Q-B,30,2026-08-24,D12,DRREDDY,1229.9999999988806,1230.1999999988805,1174.9999999989307,1175.4999999989302,75,0,1.25,0.85,-0.0443089430894309,0.04697872340425535
Q-B,30,2026-08-24,D12,GOLDBEES,116.73,116.75,113.52,113.59,75,0,1.25,0.85,-0.02689968302921275,0.028453136011275637
Q-B,30,2026-08-24,D12,HCLTECH,1222.899999998887,1223.3999999988866,1148.8999999989544,1148.8999999989544,75,0,1.25,0.85,-0.06051189794750189,0.0648446339977371
Q-B,30,2026-08-24,D12,HDFCBANK,817.3499999992562,817.4499999992561,770.4499999992988,770.4999999992988,75,0,1.25,0.85,-0.05731938582002816,0.06100330975403989
Q-B,30,2026-08-24,D12,HINDUNILVR,2127.199999998064,2127.5999999980636,2041.2999999981423,2049.6999999981344,75,0,1.25,0.85,-0.03643286949981195,0.042276980355655525
Q-B,30,2026-08-24,D12,ICICIBANK,1402.7999999987235,1403.0999999987232,1324.7999999987944,1324.8999999987943,75,0,1.25,0.85,-0.05553179355574567,0.05910326086956519
Q-B,30,2026-08-24,D12,INFY,1103.8999999989953,1104.4999999989948,1040.399999999053,1040.599999999053,75,0,1.25,0.85,-0.05734215055711567,0.061610918877354814
Q-B,30,2026-08-24,D12,ITBEES,32.18,32.18,30.900000000000002,30.900000000000002,75,0,1.25,0.85,-0.039776258545680454,0.04142394822006468
Q-B,30,2026-08-24,D12,ITC,279.6499999997455,279.6499999997455,268.9999999997552,269.59999999975463,75,0,1.25,0.85,-0.03593777936706599,0.03959107806691442
Q-B,30,2026-08-24,D12,JUNIORBEES,778.49,778.5500000000001,751.39,754.07,75,0,1.25,0.85,-0.03136841834834092,0.036146342112618024
Q-B,30,2026-08-24,D12,KOTAKBANK,379.99999999965416,380.0499999996541,360.09999999967226,360.09999999967226,75,0,1.25,0.85,-0.05236842105263162,0.05540127742293821
Q-B,30,2026-08-24,D12,LT,3917.7999999964345,3918.6999999964337,3744.799999996592,3745.599999996591,75,0,1.25,0.85,-0.04395323906273929,0.04643772698141424
Q-B,30,2026-08-24,D12,M&M,3143.599999997139,3143.9999999971387,2999.3999999972702,2999.9999999972697,75,0,1.25,0.85,-0.04568011197353361,0.04820964192838573
Q-B,30,2026-08-24,D12,MARUTI,13704.0,13707.0,13171.0,13201.0,75,0,1.25,0.85,-0.03670461179217743,0.040695467314554756
Q-B,30,2026-08-24,D12,NESTLEIND,1430.699999998698,1430.9999999986978,1375.9999999987479,1376.6999999987472,75,0,1.25,0.85,-0.03774376179492556,0.039970930232558155
Q-B,30,2026-08-24,D12,NIFTYBEES,274.88,274.88,266.5,267.0,75,0,1.25,0.85,-0.02866705471478459,0.031444652908067416
Q-B,30,2026-08-24,D12,ONGC,247.69,247.71,235.76,236.76,75,0,1.25,0.85,-0.04412774032056199,0.05068713946386172
Q-B,30,2026-08-24,D12,RELIANCE,1298.5999999988182,1298.799999998818,1234.4999999988765,1234.4999999988765,75,0,1.25,0.85,-0.04936085014631142,0.052085864722559716
Q-B,30,2026-08-24,D12,SBIN,1038.4999999990548,1038.5999999990547,981.0999999991071,981.0999999991071,75,0,1.25,0.85,-0.055272026961964316,0.05860768525124849
Q-B,30,2026-08-24,D12,SUNPHARMA,1923.4999999982495,1923.5999999982494,1849.3999999983168,1849.5999999983167,75,0,1.25,0.85,-0.038419547699506174,0.04012112036336113
Q-B,30,2026-08-24,D12,TCS,2184.199999998012,2184.7999999980116,2068.0999999981177,2068.3999999981174,75,0,1.25,0.85,-0.05301712297408667,0.056428605966829526
Q-B,30,2026-08-24,D12,TECHM,1502.9999999986321,1503.099999998632,1409.4999999987174,1409.899999998717,75,0,1.25,0.85,-0.06194278110445761,0.06640652713728268
Q-B,30,2026-08-24,D12,ULTRACEMCO,11598.0,11599.0,11035.0,11037.0,75,0,1.25,0.85,-0.04837040869115361,0.05111010421386508
Q-B,30,2026-08-24,D12,WIPRO,178.73,178.76,168.09,168.1,75,0,1.25,0.85,-0.059475186034801064,0.06347789874471998
Q-B,31,2026-08-25,D08,ADANIPORTS,1851.0999999983153,1894.9999999982754,1850.399999998316,1881.5999999982876,75,0,1.05,0.95,0.016476689535951605,0.02410289667098997
Q-B,31,2026-08-25,D08,AXISBANK,1352.1999999987695,1391.0999999987341,1351.9999999987697,1388.1999999987368,75,0,1.05,0.95,0.026623280579795905,0.0289201183431953
Q-B,31,2026-08-25,D08,BAJAJ-AUTO,10488.0,10757.5,10458.0,10724.5,75,0,1.05,0.95,0.022549580472921438,0.028638362975712317
Q-B,31,2026-08-25,D08,BANKBEES,605.47,621.9,605.45,620.17,75,0,1.05,0.95,0.024278659553734983,0.02716987364769996
Q-B,31,2026-08-25,D08,BHARTIARTL,1932.799999998241,1987.2999999981914,1931.9999999982417,1980.7999999981973,75,0,1.05,0.95,0.024834437086092676,0.02862318840579703
Q-B,31,2026-08-25,D08,BPCL,311.24999999971675,319.4499999997093,309.849999999718,316.64999999971184,75,0,1.05,0.95,0.01734939759036136,0.030982733580764865
Q-B,31,2026-08-25,D08,BRITANNIA,5449.0,5537.5,5413.0,5510.5,75,0,1.05,0.95,0.011286474582492101,0.023000184740439744
Q-B,31,2026-08-25,D08,CIPLA,1432.0999999986968,1459.2999999986719,1429.4999999986992,1455.1999999986756,75,0,1.05,0.95,0.01613015850848387,0.020846449807624845
Q-B,31,2026-08-25,D08,DRREDDY,1261.1999999988523,1296.9999999988197,1259.4999999988538,1293.5999999988228,75,0,1.05,0.95,0.025689819219790744,0.029773719730051607
Q-B,31,2026-08-25,D08,GOLDBEES,117.31,119.88,117.23,119.54,75,0,1.05,0.95,0.019009462108942055,0.022605135204299076
Q-B,31,2026-08-25,D08,HCLTECH,1239.2999999988722,1273.699999998841,1239.2999999988722,1271.0999999988433,75,0,1.05,0.95,0.02565964657467923,0.027757605099653082
Q-B,31,2026-08-25,D08,HDFCBANK,830.5499999992442,855.8999999992211,830.0999999992446,854.1499999992227,75,0,1.05,0.95,0.028414905785322908,0.03108059269967467
Q-B,31,2026-08-25,D08,HINDUNILVR,2166.3999999980283,2204.6999999979935,2164.39999999803,2193.299999998004,75,0,1.05,0.95,0.012416912850812478,0.018619478839401182
Q-B,31,2026-08-25,D08,ICICIBANK,1411.7999999987153,1451.0999999986793,1410.0999999987168,1447.3999999986827,75,0,1.05,0.95,0.025216036265759856,0.029075952060137356
Q-B,31,2026-08-25,D08,INFY,1115.8999999989844,1151.6999999989519,1113.4999999989866,1148.3999999989549,75,0,1.05,0.95,0.0291244735191325,0.03430624158060169
Q-B,31,2026-08-25,D08,ITBEES,32.69,33.43,32.65,33.35,75,0,1.05,0.95,0.02018966044661985,0.02388973966309349
Q-B,31,2026-08-25,D08,ITC,283.09999999974235,288.39999999973753,282.99999999974244,286.4499999997393,75,0,1.05,0.95,0.011833274461320986,0.0190812720848057
Q-B,31,2026-08-25,D08,JUNIORBEES,785.97,804.58,785.64,801.46,75,0,1.05,0.95,0.019708131353614045,0.024107733822106958
Q-B,31,2026-08-25,D08,KOTAKBANK,388.14999999964675,398.59999999963725,386.94999999964784,397.4499999996383,75,0,1.05,0.95,0.02395980935205455,0.03010724899857875
Q-B,31,2026-08-25,D08,LT,3956.2999999963995,4053.2999999963113,3951.9999999964034,4038.299999996325,75,0,1.05,0.95,0.02072643631676052,0.02563259109311744
Q-B,31,2026-08-25,D08,M&M,3202.099999997086,3293.099999997003,3199.1999999970885,3283.499999997012,75,0,1.05,0.95,0.0254208175884576,0.029351087771942952
Q-B,31,2026-08-25,D08,MARUTI,13904.0,14298.0,13888.0,14257.0,75,0,1.05,0.95,0.025388377445339394,0.029521889400921708
Q-B,31,2026-08-25,D08,NESTLEIND,1459.6999999986715,1498.1999999986365,1458.9999999986721,1494.4999999986399,75,0,1.05,0.95,0.023840515174350818,0.026867717614804665
Q-B,31,2026-08-25,D08,NIFTYBEES,278.96,285.58,278.96,284.83,75,0,1.05,0.95,0.02104244336105543,0.023731000860338414
Q-B,31,2026-08-25,D08,ONGC,250.78,259.86,250.73000000000002,259.4,75,0,1.05,0.95,0.034372756998165555,0.036413672077533654
Q-B,31,2026-08-25,D08,RELIANCE,1309.4999999988083,1348.5999999987728,1309.3999999988084,1344.6999999987763,75,0,1.05,0.95,0.026880488736158892,0.029937375897357565
Q-B,31,2026-08-25,D08,SBIN,1040.6999999990528,1070.199999999026,1040.599999999053,1067.7999999990282,75,0,1.05,0.95,0.026040165273373717,0.02844512781087838
Q-B,31,2026-08-25,D08,SUNPHARMA,1972.299999998205,2010.5999999981702,1970.7999999982064,2006.399999998174,75,0,1.05,0.95,0.01728945900725032,0.02019484473310329
Q-B,31,2026-08-25,D08,TCS,2217.099999997982,2308.2999999978992,2216.9999999979823,2299.599999997907,75,0,1.05,0.95,0.037210770826755724,0.04118177717636451
Q-B,31,2026-08-25,D08,TECHM,1512.0999999986238,1555.899999998584,1511.6999999986242,1550.1999999985892,75,0,1.05,0.95,0.02519674624694135,0.029238605543427942
Q-B,31,2026-08-25,D08,ULTRACEMCO,11725.0,12100.0,11725.0,12052.0,75,0,1.05,0.95,0.027889125799573478,0.031982942430703654
Q-B,31,2026-08-25,D08,WIPRO,179.86,185.83,179.85,185.35,75,0,1.05,0.95,0.030523740687200984,0.033249930497637026
Q-B,32,2026-08-26,D09,ADANIPORTS,1828.9999999983356,1844.9999999983208,1785.599999998375,1813.6999999983495,75,0,1.15,0.9,-0.008365226899945344,0.03326612903225801
Q-B,32,2026-08-26,D09,AXISBANK,1347.4999999987738,1361.7999999987608,1298.799999998818,1317.2999999988012,75,0,1.15,0.9,-0.022411873840445296,0.04850631352017243
Q-B,32,2026-08-26,D09,BAJAJ-AUTO,10401.0,10487.5,10151.5,10278.0,75,0,1.15,0.9,-0.011825785982117143,0.033098556863517814
Q-B,32,2026-08-26,D09,BANKBEES,610.4,613.94,594.87,601.99,75,0,1.15,0.9,-0.013777850589777096,0.03205742431119418
