horizon_sec,trade_date,exchange,symbol,rows,parquet_file,bytes
5,2026-07-10,NSE,BAJAJ-AUTO,4203,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=BAJAJ-AUTO\receive_flow_features.parquet,211974
5,2026-07-10,NSE,BANKBEES,4107,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=BANKBEES\receive_flow_features.parquet,225443
5,2026-07-10,NSE,BHARTIARTL,4352,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=BHARTIARTL\receive_flow_features.parquet,241599
5,2026-07-10,NSE,BPCL,4074,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=BPCL\receive_flow_features.parquet,220165
5,2026-07-10,NSE,BRITANNIA,3918,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=BRITANNIA\receive_flow_features.parquet,187379
5,2026-07-10,NSE,CIPLA,4191,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=CIPLA\receive_flow_features.parquet,221682
5,2026-07-10,NSE,DRREDDY,4376,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=DRREDDY\receive_flow_features.parquet,248426
5,2026-07-10,NSE,GOLDBEES,4252,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=GOLDBEES\receive_flow_features.parquet,236034
5,2026-07-10,NSE,HCLTECH,4426,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=HCLTECH\receive_flow_features.parquet,251482
5,2026-07-10,NSE,HDFCBANK,4449,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=HDFCBANK\receive_flow_features.parquet,254755
5,2026-07-10,NSE,HINDUNILVR,4185,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=HINDUNILVR\receive_flow_features.parquet,228953
5,2026-07-10,NSE,ICICIBANK,4343,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=ICICIBANK\receive_flow_features.parquet,243775
5,2026-07-10,NSE,INFY,4461,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=INFY\receive_flow_features.parquet,256351
5,2026-07-10,NSE,ITBEES,4068,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=ITBEES\receive_flow_features.parquet,217086
5,2026-07-10,NSE,ITC,4336,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=ITC\receive_flow_features.parquet,239961
5,2026-07-10,NSE,JUNIORBEES,4331,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=JUNIORBEES\receive_flow_features.parquet,243992
5,2026-07-10,NSE,KOTAKBANK,4286,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=KOTAKBANK\receive_flow_features.parquet,239191
5,2026-07-10,NSE,LT,4271,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=LT\receive_flow_features.parquet,235621
5,2026-07-10,NSE,M&M,4237,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=M&M\receive_flow_features.parquet,233554
5,2026-07-10,NSE,MARUTI,4274,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=MARUTI\receive_flow_features.parquet,220943
5,2026-07-10,NSE,NESTLEIND,4128,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=NESTLEIND\receive_flow_features.parquet,222817
5,2026-07-10,NSE,NIFTYBEES,4297,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=NIFTYBEES\receive_flow_features.parquet,240980
5,2026-07-10,NSE,ONGC,4238,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=ONGC\receive_flow_features.parquet,238443
5,2026-07-10,NSE,RELIANCE,4361,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=RELIANCE\receive_flow_features.parquet,246662
5,2026-07-10,NSE,SBIN,4355,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=SBIN\receive_flow_features.parquet,246469
5,2026-07-10,NSE,SUNPHARMA,4286,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=SUNPHARMA\receive_flow_features.parquet,231837
5,2026-07-10,NSE,TCS,4482,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=TCS\receive_flow_features.parquet,253355
5,2026-07-10,NSE,TECHM,4255,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=TECHM\receive_flow_features.parquet,231712
5,2026-07-10,NSE,ULTRACEMCO,4019,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=ULTRACEMCO\receive_flow_features.parquet,194551
5,2026-07-10,NSE,WIPRO,4322,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=WIPRO\receive_flow_features.parquet,243902
5,2026-07-13,NSE,ADANIPORTS,4269,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=ADANIPORTS\receive_flow_features.parquet,229962
5,2026-07-13,NSE,AXISBANK,4286,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=AXISBANK\receive_flow_features.parquet,240417
5,2026-07-13,NSE,BAJAJ-AUTO,4385,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=BAJAJ-AUTO\receive_flow_features.parquet,236326
5,2026-07-13,NSE,BANKBEES,4286,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=BANKBEES\receive_flow_features.parquet,236366
5,2026-07-13,NSE,BHARTIARTL,4368,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=BHARTIARTL\receive_flow_features.parquet,245300
5,2026-07-13,NSE,BPCL,4190,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=BPCL\receive_flow_features.parquet,229320
5,2026-07-13,NSE,BRITANNIA,4044,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=BRITANNIA\receive_flow_features.parquet,200500
5,2026-07-13,NSE,CIPLA,4213,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=CIPLA\receive_flow_features.parquet,226267
5,2026-07-13,NSE,DRREDDY,4259,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=DRREDDY\receive_flow_features.parquet,234517
5,2026-07-13,NSE,GOLDBEES,4228,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=GOLDBEES\receive_flow_features.parquet,235364
5,2026-07-13,NSE,HCLTECH,4401,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=HCLTECH\receive_flow_features.parquet,255091
5,2026-07-13,NSE,HDFCBANK,4474,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=HDFCBANK\receive_flow_features.parquet,261534
5,2026-07-13,NSE,HINDUNILVR,4218,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=HINDUNILVR\receive_flow_features.parquet,228583
5,2026-07-13,NSE,ICICIBANK,4389,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=ICICIBANK\receive_flow_features.parquet,252540
5,2026-07-13,NSE,INFY,4472,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=INFY\receive_flow_features.parquet,264288
5,2026-07-13,NSE,ITBEES,4193,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=ITBEES\receive_flow_features.parquet,231907
5,2026-07-13,NSE,ITC,4228,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=ITC\receive_flow_features.parquet,229835
5,2026-07-13,NSE,JUNIORBEES,4246,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=JUNIORBEES\receive_flow_features.parquet,238301
5,2026-07-13,NSE,KOTAKBANK,4254,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=KOTAKBANK\receive_flow_features.parquet,237724
5,2026-07-13,NSE,LT,4320,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=LT\receive_flow_features.parquet,238807
5,2026-07-13,NSE,M&M,4397,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=M&M\receive_flow_features.parquet,242155
5,2026-07-13,NSE,MARUTI,4443,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=MARUTI\receive_flow_features.parquet,231576
5,2026-07-13,NSE,NESTLEIND,4207,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=NESTLEIND\receive_flow_features.parquet,234336
5,2026-07-13,NSE,NIFTYBEES,4324,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=NIFTYBEES\receive_flow_features.parquet,247989
5,2026-07-13,NSE,ONGC,4309,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=ONGC\receive_flow_features.parquet,247569
5,2026-07-13,NSE,RELIANCE,4367,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=RELIANCE\receive_flow_features.parquet,247368
5,2026-07-13,NSE,SBIN,4354,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=SBIN\receive_flow_features.parquet,249489
5,2026-07-13,NSE,SUNPHARMA,4237,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=SUNPHARMA\receive_flow_features.parquet,230577
5,2026-07-13,NSE,TCS,4485,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=TCS\receive_flow_features.parquet,262674
5,2026-07-13,NSE,TECHM,4289,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=TECHM\receive_flow_features.parquet,243491
5,2026-07-13,NSE,ULTRACEMCO,4085,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=ULTRACEMCO\receive_flow_features.parquet,201356
5,2026-07-13,NSE,WIPRO,4289,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=WIPRO\receive_flow_features.parquet,251012
5,2026-07-14,NSE,ADANIPORTS,4200,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=ADANIPORTS\receive_flow_features.parquet,229745
5,2026-07-14,NSE,AXISBANK,4334,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=AXISBANK\receive_flow_features.parquet,243958
5,2026-07-14,NSE,BAJAJ-AUTO,4439,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=BAJAJ-AUTO\receive_flow_features.parquet,234445
5,2026-07-14,NSE,BANKBEES,4243,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=BANKBEES\receive_flow_features.parquet,238398
5,2026-07-14,NSE,BHARTIARTL,4403,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=BHARTIARTL\receive_flow_features.parquet,251425
5,2026-07-14,NSE,BPCL,4129,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=BPCL\receive_flow_features.parquet,229190
5,2026-07-14,NSE,BRITANNIA,4100,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=BRITANNIA\receive_flow_features.parquet,206139
5,2026-07-14,NSE,CIPLA,4186,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=CIPLA\receive_flow_features.parquet,226795
5,2026-07-14,NSE,DRREDDY,4170,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=DRREDDY\receive_flow_features.parquet,225185
5,2026-07-14,NSE,GOLDBEES,4176,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=GOLDBEES\receive_flow_features.parquet,234009
5,2026-07-14,NSE,HCLTECH,4474,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=HCLTECH\receive_flow_features.parquet,259340
5,2026-07-14,NSE,HDFCBANK,4477,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=HDFCBANK\receive_flow_features.parquet,260164
5,2026-07-14,NSE,HINDUNILVR,4213,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=HINDUNILVR\receive_flow_features.parquet,228219
5,2026-07-14,NSE,ICICIBANK,4378,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=ICICIBANK\receive_flow_features.parquet,252163
5,2026-07-14,NSE,INFY,4476,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=INFY\receive_flow_features.parquet,259610
5,2026-07-14,NSE,ITBEES,3982,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=ITBEES\receive_flow_features.parquet,216413
5,2026-07-14,NSE,ITC,4327,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=ITC\receive_flow_features.parquet,243505
5,2026-07-14,NSE,JUNIORBEES,4251,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=JUNIORBEES\receive_flow_features.parquet,235683
5,2026-07-14,NSE,KOTAKBANK,4268,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=KOTAKBANK\receive_flow_features.parquet,240659
5,2026-07-14,NSE,LT,4365,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=LT\receive_flow_features.parquet,239338
5,2026-07-14,NSE,M&M,4370,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=M&M\receive_flow_features.parquet,241620
5,2026-07-14,NSE,MARUTI,4223,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=MARUTI\receive_flow_features.parquet,217165
5,2026-07-14,NSE,NESTLEIND,4194,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=NESTLEIND\receive_flow_features.parquet,226254
5,2026-07-14,NSE,NIFTYBEES,4242,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=NIFTYBEES\receive_flow_features.parquet,239767
5,2026-07-14,NSE,ONGC,4247,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=ONGC\receive_flow_features.parquet,244355
5,2026-07-14,NSE,RELIANCE,4385,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=RELIANCE\receive_flow_features.parquet,252087
5,2026-07-14,NSE,SBIN,4352,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=SBIN\receive_flow_features.parquet,248410
5,2026-07-14,NSE,SUNPHARMA,4264,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=SUNPHARMA\receive_flow_features.parquet,230522
5,2026-07-14,NSE,TCS,4474,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=TCS\receive_flow_features.parquet,253955
5,2026-07-14,NSE,TECHM,4290,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=TECHM\receive_flow_features.parquet,236872
5,2026-07-14,NSE,ULTRACEMCO,4081,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=ULTRACEMCO\receive_flow_features.parquet,203171
5,2026-07-14,NSE,WIPRO,4206,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=WIPRO\receive_flow_features.parquet,241992
5,2026-07-15,NSE,ADANIPORTS,4243,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\receive_flow_features.parquet,227573
5,2026-07-15,NSE,AXISBANK,4454,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=AXISBANK\receive_flow_features.parquet,257420
5,2026-07-15,NSE,BAJAJ-AUTO,4420,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=BAJAJ-AUTO\receive_flow_features.parquet,222964
5,2026-07-15,NSE,BANKBEES,4226,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=BANKBEES\receive_flow_features.parquet,234265
5,2026-07-15,NSE,BHARTIARTL,4307,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=BHARTIARTL\receive_flow_features.parquet,246861
5,2026-07-15,NSE,BPCL,4182,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\receive_flow_features.parquet,229645
5,2026-07-15,NSE,BRITANNIA,3929,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=BRITANNIA\receive_flow_features.parquet,189191
5,2026-07-15,NSE,CIPLA,4176,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=CIPLA\receive_flow_features.parquet,220812
5,2026-07-15,NSE,DRREDDY,4166,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=DRREDDY\receive_flow_features.parquet,226312
5,2026-07-15,NSE,GOLDBEES,4218,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=GOLDBEES\receive_flow_features.parquet,234225
5,2026-07-15,NSE,HCLTECH,4285,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=HCLTECH\receive_flow_features.parquet,241274
5,2026-07-15,NSE,HDFCBANK,4421,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=HDFCBANK\receive_flow_features.parquet,254885
5,2026-07-15,NSE,HINDUNILVR,4199,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=HINDUNILVR\receive_flow_features.parquet,231926
5,2026-07-15,NSE,ICICIBANK,4424,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=ICICIBANK\receive_flow_features.parquet,253773
5,2026-07-15,NSE,INFY,4470,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=INFY\receive_flow_features.parquet,257109
5,2026-07-15,NSE,ITBEES,4075,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=ITBEES\receive_flow_features.parquet,218436
5,2026-07-15,NSE,ITC,4281,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=ITC\receive_flow_features.parquet,234324
5,2026-07-15,NSE,JUNIORBEES,4358,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=JUNIORBEES\receive_flow_features.parquet,242932
5,2026-07-15,NSE,KOTAKBANK,4239,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=KOTAKBANK\receive_flow_features.parquet,237117
5,2026-07-15,NSE,LT,4358,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=LT\receive_flow_features.parquet,250138
5,2026-07-15,NSE,M&M,4419,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=M&M\receive_flow_features.parquet,246850
5,2026-07-15,NSE,MARUTI,4267,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=MARUTI\receive_flow_features.parquet,219651
5,2026-07-15,NSE,NESTLEIND,4051,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=NESTLEIND\receive_flow_features.parquet,216083
5,2026-07-15,NSE,NIFTYBEES,4344,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=NIFTYBEES\receive_flow_features.parquet,246100
5,2026-07-15,NSE,ONGC,4286,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=ONGC\receive_flow_features.parquet,245154
5,2026-07-15,NSE,RELIANCE,4388,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\receive_flow_features.parquet,248993
5,2026-07-15,NSE,SBIN,4392,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=SBIN\receive_flow_features.parquet,253228
5,2026-07-15,NSE,SUNPHARMA,4309,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=SUNPHARMA\receive_flow_features.parquet,235950
5,2026-07-15,NSE,TCS,4448,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=TCS\receive_flow_features.parquet,250246
5,2026-07-15,NSE,TECHM,4352,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=TECHM\receive_flow_features.parquet,240041
5,2026-07-15,NSE,ULTRACEMCO,4187,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=ULTRACEMCO\receive_flow_features.parquet,207678
5,2026-07-15,NSE,WIPRO,4262,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=WIPRO\receive_flow_features.parquet,241457
5,2026-07-16,NSE,ADANIPORTS,4299,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-16\exchange=NSE\symbol=ADANIPORTS\receive_flow_features.parquet,240522
5,2026-07-16,NSE,AXISBANK,4373,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-16\exchange=NSE\symbol=AXISBANK\receive_flow_features.parquet,244826
5,2026-07-16,NSE,BAJAJ-AUTO,4304,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-16\exchange=NSE\symbol=BAJAJ-AUTO\receive_flow_features.parquet,211857
5,2026-07-16,NSE,BANKBEES,4368,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-16\exchange=NSE\symbol=BANKBEES\receive_flow_features.parquet,243492
5,2026-07-16,NSE,BHARTIARTL,4360,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-16\exchange=NSE\symbol=BHARTIARTL\receive_flow_features.parquet,245306
5,2026-07-16,NSE,BPCL,4273,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-16\exchange=NSE\symbol=BPCL\receive_flow_features.parquet,237662
5,2026-07-16,NSE,BRITANNIA,4202,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-16\exchange=NSE\symbol=BRITANNIA\receive_flow_features.parquet,210952
5,2026-07-16,NSE,CIPLA,4207,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-16\exchange=NSE\symbol=CIPLA\receive_flow_features.parquet,223013
5,2026-07-16,NSE,DRREDDY,4304,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-16\exchange=NSE\symbol=DRREDDY\receive_flow_features.parquet,233799
5,2026-07-16,NSE,GOLDBEES,4280,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-16\exchange=NSE\symbol=GOLDBEES\receive_flow_features.parquet,234238
5,2026-07-16,NSE,HCLTECH,4377,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-16\exchange=NSE\symbol=HCLTECH\receive_flow_features.parquet,247225
5,2026-07-16,NSE,HDFCBANK,4441,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-16\exchange=NSE\symbol=HDFCBANK\receive_flow_features.parquet,255969
5,2026-07-16,NSE,HINDUNILVR,4287,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-16\exchange=NSE\symbol=HINDUNILVR\receive_flow_features.parquet,238204
5,2026-07-16,NSE,ICICIBANK,4409,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-16\exchange=NSE\symbol=ICICIBANK\receive_flow_features.parquet,251778
5,2026-07-16,NSE,INFY,4462,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-16\exchange=NSE\symbol=INFY\receive_flow_features.parquet,257779
5,2026-07-16,NSE,ITBEES,4142,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-16\exchange=NSE\symbol=ITBEES\receive_flow_features.parquet,225241
5,2026-07-16,NSE,ITC,4439,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-16\exchange=NSE\symbol=ITC\receive_flow_features.parquet,252258
5,2026-07-16,NSE,JUNIORBEES,4394,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-16\exchange=NSE\symbol=JUNIORBEES\receive_flow_features.parquet,250641
5,2026-07-16,NSE,KOTAKBANK,4362,derived_real_l2_receive_flow_features_phase176\horizon=5s\trade_date=2026-07-16\exchange=NSE\symbol=KOTAKBANK\receive_flow_features.parquet,244333
