candidate_id,family_id,horizon_event_bars,residual_quantile,top5_abs_quantile,depth_beyond_l1_quantile,spread_quantile,intensity_quantile,rank_bucket,basket_mode,training_trades,training_leg_rows,training_net_pnl_inr,training_gross_pnl_inr,training_cost_pnl_drag_inr,cost150_net_pnl_inr,cost200_net_pnl_inr,training_dates,training_symbols,training_signal_symbols,training_peer_groups,training_positive_dates,training_min_date_net_pnl_inr,training_max_date_contribution_abs,training_max_symbol_contribution_abs,training_precision_cost_clear,cost_stress_pass,market_neutral_notional,costs_applied_per_leg,top5_feature_active,full_top_five_depth_active,depth_beyond_l1_active
P251_TOP5_IMBALANCE_RELATIVE_DIVERGENCE_H4_RQ0_85_TQ0_8_DQ0_35_SP0_75_IQ0_5_RB2,P250_TOP5_IMBALANCE_RELATIVE_DIVERGENCE,4,0.85,0.8,0.35,0.75,0.5,2,relative_top5_predictive_against_peers,1333,2666,-276543.49285166734,2447.499209482622,278990.99206114997,-416038.9888822423,-555534.4849128174,7,25,25,8,0,-57169.45305416831,0.20672861423947125,0.14692177359700595,0.05101275318829707,False,1,1,1,1,1
P251_TOP5_IMBALANCE_RELATIVE_DIVERGENCE_H8_RQ0_9_TQ0_8_DQ0_35_SP0_75_IQ0_5_RB1,P250_TOP5_IMBALANCE_RELATIVE_DIVERGENCE,8,0.9,0.8,0.35,0.75,0.5,1,relative_top5_predictive_against_peers,1357,2714,-273456.8042636765,10552.722425931337,284009.5266896078,-415461.56760848034,-557466.3309532843,7,25,25,8,0,-57748.31106104188,0.2111789144049199,0.15220209811316204,0.1016949152542373,False,1,1,1,1,1
P251_TOP5_IMBALANCE_RELATIVE_DIVERGENCE_H8_RQ0_9_TQ0_8_DQ0_35_SP0_75_IQ0_5_RB2,P250_TOP5_IMBALANCE_RELATIVE_DIVERGENCE,8,0.9,0.8,0.35,0.75,0.5,2,relative_top5_predictive_against_peers,1357,2714,-273456.8042636765,10552.722425931337,284009.5266896078,-415461.56760848034,-557466.3309532843,7,25,25,8,0,-57748.31106104188,0.2111789144049199,0.15220209811316204,0.1016949152542373,False,1,1,1,1,1
P251_TOP5_IMBALANCE_RELATIVE_DIVERGENCE_H12_RQ0_95_TQ0_8_DQ0_35_SP0_75_IQ0_5_RB1,P250_TOP5_IMBALANCE_RELATIVE_DIVERGENCE,12,0.95,0.8,0.35,0.75,0.5,1,relative_top5_predictive_against_peers,1357,2714,-276109.96486357634,7989.616495861582,284099.5813594379,-418159.7555432953,-560209.5462230142,7,25,25,8,0,-59004.11490821832,0.21369788278873514,0.15482818435020568,0.12896094325718496,False,1,1,1,1,1
P251_TOP5_IMBALANCE_RELATIVE_DIVERGENCE_H12_RQ0_95_TQ0_8_DQ0_35_SP0_75_IQ0_5_RB2,P250_TOP5_IMBALANCE_RELATIVE_DIVERGENCE,12,0.95,0.8,0.35,0.75,0.5,2,relative_top5_predictive_against_peers,1357,2714,-276109.96486357634,7989.616495861582,284099.5813594379,-418159.7555432953,-560209.5462230142,7,25,25,8,0,-59004.11490821832,0.21369788278873514,0.15482818435020568,0.12896094325718496,False,1,1,1,1,1
P251_TOP5_IMBALANCE_RELATIVE_DIVERGENCE_H10_RQ0_95_TQ0_8_DQ0_5_SP0_9_IQ0_5_RB1,P250_TOP5_IMBALANCE_RELATIVE_DIVERGENCE,10,0.95,0.8,0.5,0.9,0.5,1,relative_top5_predictive_against_peers,1348,2696,-279242.9603606198,3345.244429886997,282588.2047905068,-420537.06275587325,-561831.1651511266,7,29,29,8,0,-59414.95828049017,0.2127715527860059,0.13472590183383412,0.11795252225519288,False,1,1,1,1,1
P251_TOP5_IMBALANCE_RELATIVE_DIVERGENCE_H10_RQ0_95_TQ0_8_DQ0_5_SP0_9_IQ0_5_RB2,P250_TOP5_IMBALANCE_RELATIVE_DIVERGENCE,10,0.95,0.8,0.5,0.9,0.5,2,relative_top5_predictive_against_peers,1348,2696,-279242.9603606198,3345.244429886997,282588.2047905068,-420537.06275587325,-561831.1651511266,7,29,29,8,0,-59414.95828049017,0.2127715527860059,0.13472590183383412,0.11795252225519288,False,1,1,1,1,1
P251_TOP5_IMBALANCE_RELATIVE_DIVERGENCE_H6_RQ0_9_TQ0_8_DQ0_5_SP0_9_IQ0_5_RB1,P250_TOP5_IMBALANCE_RELATIVE_DIVERGENCE,6,0.9,0.8,0.5,0.9,0.5,1,relative_top5_predictive_against_peers,1335,2670,-281913.372369498,-1993.6741148482715,279919.69825464976,-421873.2214968229,-561833.0706241478,7,29,29,8,0,-59877.91232641265,0.2123982690964085,0.13140034989343566,0.07565543071161049,False,1,1,1,1,1
P251_TOP5_IMBALANCE_RELATIVE_DIVERGENCE_H6_RQ0_9_TQ0_8_DQ0_5_SP0_9_IQ0_5_RB2,P250_TOP5_IMBALANCE_RELATIVE_DIVERGENCE,6,0.9,0.8,0.5,0.9,0.5,2,relative_top5_predictive_against_peers,1335,2670,-281913.372369498,-1993.6741148482715,279919.69825464976,-421873.2214968229,-561833.0706241478,7,29,29,8,0,-59877.91232641265,0.2123982690964085,0.13140034989343566,0.07565543071161049,False,1,1,1,1,1
P251_TOP5_IMBALANCE_RELATIVE_DIVERGENCE_H8_RQ0_95_TQ0_8_DQ0_5_SP0_9_IQ0_5_RB1,P250_TOP5_IMBALANCE_RELATIVE_DIVERGENCE,8,0.95,0.8,0.5,0.9,0.5,1,relative_top5_predictive_against_peers,1366,2732,-280553.56174874684,5678.980694337548,286232.5424430844,-423669.83297028905,-566786.1041918313,7,29,29,8,0,-59745.71328279221,0.2129565310466392,0.13405247885546775,0.10395314787701318,False,1,1,1,1,1
P251_TOP5_IMBALANCE_RELATIVE_DIVERGENCE_H8_RQ0_95_TQ0_8_DQ0_5_SP0_9_IQ0_5_RB2,P250_TOP5_IMBALANCE_RELATIVE_DIVERGENCE,8,0.95,0.8,0.5,0.9,0.5,2,relative_top5_predictive_against_peers,1366,2732,-280553.56174874684,5678.980694337548,286232.5424430844,-423669.83297028905,-566786.1041918313,7,29,29,8,0,-59745.71328279221,0.2129565310466392,0.13405247885546775,0.10395314787701318,False,1,1,1,1,1
P251_TOP5_IMBALANCE_RELATIVE_DIVERGENCE_H6_RQ0_9_TQ0_8_DQ0_35_SP0_75_IQ0_5_RB1,P250_TOP5_IMBALANCE_RELATIVE_DIVERGENCE,6,0.9,0.8,0.35,0.75,0.5,1,relative_top5_predictive_against_peers,1370,2740,-280950.76322807075,5676.413144902743,286627.1763729735,-424264.3514145575,-567577.9396010442,7,25,25,8,0,-57043.11049636486,0.20303596915327934,0.14693717619897614,0.07737226277372262,False,1,1,1,1,1
P251_TOP5_IMBALANCE_RELATIVE_DIVERGENCE_H6_RQ0_9_TQ0_8_DQ0_35_SP0_75_IQ0_5_RB2,P250_TOP5_IMBALANCE_RELATIVE_DIVERGENCE,6,0.9,0.8,0.35,0.75,0.5,2,relative_top5_predictive_against_peers,1370,2740,-280950.76322807075,5676.413144902743,286627.1763729735,-424264.3514145575,-567577.9396010442,7,25,25,8,0,-57043.11049636486,0.20303596915327934,0.14693717619897614,0.07737226277372262,False,1,1,1,1,1
P251_TOP5_IMBALANCE_RELATIVE_DIVERGENCE_H4_RQ0_9_TQ0_8_DQ0_5_SP0_9_IQ0_5_RB1,P250_TOP5_IMBALANCE_RELATIVE_DIVERGENCE,4,0.9,0.8,0.5,0.9,0.5,1,relative_top5_predictive_against_peers,1351,2702,-285189.4706370887,-2027.8092838855682,283161.6613532031,-426770.30131369026,-568351.1319902918,7,29,29,8,0,-60015.63789980916,0.21044128230169015,0.12726340647413673,0.05551443375277572,False,1,1,1,1,1
P251_TOP5_IMBALANCE_RELATIVE_DIVERGENCE_H4_RQ0_9_TQ0_8_DQ0_5_SP0_9_IQ0_5_RB2,P250_TOP5_IMBALANCE_RELATIVE_DIVERGENCE,4,0.9,0.8,0.5,0.9,0.5,2,relative_top5_predictive_against_peers,1351,2702,-285189.4706370887,-2027.8092838855682,283161.6613532031,-426770.30131369026,-568351.1319902918,7,29,29,8,0,-60015.63789980916,0.21044128230169015,0.12726340647413673,0.05551443375277572,False,1,1,1,1,1
P251_TOP5_IMBALANCE_RELATIVE_DIVERGENCE_H12_RQ0_75_TQ0_8_DQ0_35_SP0_9_IQ0_5_RB1,P250_TOP5_IMBALANCE_RELATIVE_DIVERGENCE,12,0.75,0.8,0.35,0.9,0.5,1,relative_top5_predictive_against_peers,1356,2712,-283641.5590570915,1084.2480765170167,284725.8071336085,-426004.4626238957,-568367.3661907,7,29,29,8,0,-64233.399797437036,0.22645976143611632,0.15338949994072779,0.1261061946902655,False,1,1,1,1,1
P251_TOP5_IMBALANCE_RELATIVE_DIVERGENCE_H12_RQ0_75_TQ0_8_DQ0_35_SP0_9_IQ0_5_RB2,P250_TOP5_IMBALANCE_RELATIVE_DIVERGENCE,12,0.75,0.8,0.35,0.9,0.5,2,relative_top5_predictive_against_peers,1356,2712,-283641.5590570915,1084.2480765170167,284725.8071336085,-426004.4626238957,-568367.3661907,7,29,29,8,0,-64233.399797437036,0.22645976143611632,0.15338949994072779,0.1261061946902655,False,1,1,1,1,1
P251_TOP5_IMBALANCE_RELATIVE_DIVERGENCE_H10_RQ0_95_TQ0_8_DQ0_35_SP0_75_IQ0_5_RB1,P250_TOP5_IMBALANCE_RELATIVE_DIVERGENCE,10,0.95,0.8,0.35,0.75,0.5,1,relative_top5_predictive_against_peers,1382,2764,-280249.70970117656,8937.075655891598,289186.7853570682,-424843.10237971065,-569436.4950582448,7,25,25,8,0,-58401.62825355033,0.20839139607253318,0.14944464259007742,0.11649782923299566,False,1,1,1,1,1
P251_TOP5_IMBALANCE_RELATIVE_DIVERGENCE_H10_RQ0_95_TQ0_8_DQ0_35_SP0_75_IQ0_5_RB2,P250_TOP5_IMBALANCE_RELATIVE_DIVERGENCE,10,0.95,0.8,0.35,0.75,0.5,2,relative_top5_predictive_against_peers,1382,2764,-280249.70970117656,8937.075655891598,289186.7853570682,-424843.10237971065,-569436.4950582448,7,25,25,8,0,-58401.62825355033,0.20839139607253318,0.14944464259007742,0.11649782923299566,False,1,1,1,1,1
P251_TOP5_IMBALANCE_RELATIVE_DIVERGENCE_H8_RQ0_95_TQ0_8_DQ0_35_SP0_75_IQ0_5_RB1,P250_TOP5_IMBALANCE_RELATIVE_DIVERGENCE,8,0.95,0.8,0.35,0.75,0.5,1,relative_top5_predictive_against_peers,1402,2804,-281235.70150764246,11900.959544921945,293136.6610525644,-427804.03203392465,-574372.3625602068,7,25,25,8,0,-58514.27762579145,0.20806134253976055,0.15006559745372555,0.10271041369472182,False,1,1,1,1,1
P251_TOP5_IMBALANCE_RELATIVE_DIVERGENCE_H8_RQ0_95_TQ0_8_DQ0_35_SP0_75_IQ0_5_RB2,P250_TOP5_IMBALANCE_RELATIVE_DIVERGENCE,8,0.95,0.8,0.35,0.75,0.5,2,relative_top5_predictive_against_peers,1402,2804,-281235.70150764246,11900.959544921945,293136.6610525644,-427804.03203392465,-574372.3625602068,7,25,25,8,0,-58514.27762579145,0.20806134253976055,0.15006559745372555,0.10271041369472182,False,1,1,1,1,1
P251_TOP5_IMBALANCE_RELATIVE_DIVERGENCE_H10_RQ0_75_TQ0_8_DQ0_35_SP0_9_IQ0_5_RB1,P250_TOP5_IMBALANCE_RELATIVE_DIVERGENCE,10,0.75,0.8,0.35,0.9,0.5,1,relative_top5_predictive_against_peers,1378,2756,-286819.04402672435,2500.7584937344564,289319.8025204588,-431478.94528695376,-576138.8465471832,7,29,29,8,0,-61801.92457988486,0.2154735742516681,0.1510545020722791,0.11611030478955008,False,1,1,1,1,1
P251_TOP5_IMBALANCE_RELATIVE_DIVERGENCE_H10_RQ0_75_TQ0_8_DQ0_35_SP0_9_IQ0_5_RB2,P250_TOP5_IMBALANCE_RELATIVE_DIVERGENCE,10,0.75,0.8,0.35,0.9,0.5,2,relative_top5_predictive_against_peers,1378,2756,-286819.04402672435,2500.7584937344564,289319.8025204588,-431478.94528695376,-576138.8465471832,7,29,29,8,0,-61801.92457988486,0.2154735742516681,0.1510545020722791,0.11611030478955008,False,1,1,1,1,1
P251_TOP5_IMBALANCE_RELATIVE_DIVERGENCE_H6_RQ0_95_TQ0_8_DQ0_5_SP0_9_IQ0_5_RB1,P250_TOP5_IMBALANCE_RELATIVE_DIVERGENCE,6,0.95,0.8,0.5,0.9,0.5,1,relative_top5_predictive_against_peers,1380,2760,-288806.4605661467,202.37255886520416,289008.83312501194,-433310.87712865265,-577815.2936911586,7,29,29,8,0,-60346.680983215454,0.208951977268507,0.12826415204276984,0.07898550724637682,False,1,1,1,1,1
P251_TOP5_IMBALANCE_RELATIVE_DIVERGENCE_H6_RQ0_95_TQ0_8_DQ0_5_SP0_9_IQ0_5_RB2,P250_TOP5_IMBALANCE_RELATIVE_DIVERGENCE,6,0.95,0.8,0.5,0.9,0.5,2,relative_top5_predictive_against_peers,1380,2760,-288806.4605661467,202.37255886520416,289008.83312501194,-433310.87712865265,-577815.2936911586,7,29,29,8,0,-60346.680983215454,0.208951977268507,0.12826415204276984,0.07898550724637682,False,1,1,1,1,1
P251_TOP5_IMBALANCE_RELATIVE_DIVERGENCE_H4_RQ0_9_TQ0_8_DQ0_35_SP0_75_IQ0_5_RB1,P250_TOP5_IMBALANCE_RELATIVE_DIVERGENCE,4,0.9,0.8,0.35,0.75,0.5,1,relative_top5_predictive_against_peers,1388,2776,-287928.7007348397,2305.6062029773725,290234.3069378171,-433045.8542037483,-578163.0076726568,7,25,25,8,0,-58705.58604685324,0.20388931668509347,0.1418221640569298,0.05475504322766571,False,1,1,1,1,1
P251_TOP5_IMBALANCE_RELATIVE_DIVERGENCE_H4_RQ0_9_TQ0_8_DQ0_35_SP0_75_IQ0_5_RB2,P250_TOP5_IMBALANCE_RELATIVE_DIVERGENCE,4,0.9,0.8,0.35,0.75,0.5,2,relative_top5_predictive_against_peers,1388,2776,-287928.7007348397,2305.6062029773725,290234.3069378171,-433045.8542037483,-578163.0076726568,7,25,25,8,0,-58705.58604685324,0.20388931668509347,0.1418221640569298,0.05475504322766571,False,1,1,1,1,1
P251_TOP5_IMBALANCE_RELATIVE_DIVERGENCE_H8_RQ0_75_TQ0_8_DQ0_35_SP0_9_IQ0_5_RB1,P250_TOP5_IMBALANCE_RELATIVE_DIVERGENCE,8,0.75,0.8,0.35,0.9,0.5,1,relative_top5_predictive_against_peers,1394,2788,-288482.7127610545,4010.8802015275687,292493.5929625821,-434729.5092423455,-580976.3057236365,7,29,29,8,0,-62774.31026713569,0.2176016360437189,0.1471855167986086,0.10401721664275466,False,1,1,1,1,1
P251_TOP5_IMBALANCE_RELATIVE_DIVERGENCE_H8_RQ0_75_TQ0_8_DQ0_35_SP0_9_IQ0_5_RB2,P250_TOP5_IMBALANCE_RELATIVE_DIVERGENCE,8,0.75,0.8,0.35,0.9,0.5,2,relative_top5_predictive_against_peers,1394,2788,-288482.7127610545,4010.8802015275687,292493.5929625821,-434729.5092423455,-580976.3057236365,7,29,29,8,0,-62774.31026713569,0.2176016360437189,0.1471855167986086,0.10401721664275466,False,1,1,1,1,1
P251_TOP5_IMBALANCE_RELATIVE_DIVERGENCE_H6_RQ0_95_TQ0_8_DQ0_35_SP0_75_IQ0_5_RB1,P250_TOP5_IMBALANCE_RELATIVE_DIVERGENCE,6,0.95,0.8,0.35,0.75,0.5,1,relative_top5_predictive_against_peers,1415,2830,-289336.9130828442,6417.397653085856,295754.3107359301,-437214.0684508093,-585091.2238187743,7,25,25,8,0,-57671.809701080405,0.19932406510664458,0.14457807175127807,0.07915194346289753,False,1,1,1,1,1
P251_TOP5_IMBALANCE_RELATIVE_DIVERGENCE_H6_RQ0_95_TQ0_8_DQ0_35_SP0_75_IQ0_5_RB2,P250_TOP5_IMBALANCE_RELATIVE_DIVERGENCE,6,0.95,0.8,0.35,0.75,0.5,2,relative_top5_predictive_against_peers,1415,2830,-289336.9130828442,6417.397653085856,295754.3107359301,-437214.0684508093,-585091.2238187743,7,25,25,8,0,-57671.809701080405,0.19932406510664458,0.14457807175127807,0.07915194346289753,False,1,1,1,1,1
P251_TOP5_IMBALANCE_RELATIVE_DIVERGENCE_H4_RQ0_95_TQ0_8_DQ0_5_SP0_9_IQ0_5_RB1,P250_TOP5_IMBALANCE_RELATIVE_DIVERGENCE,4,0.95,0.8,0.5,0.9,0.5,1,relative_top5_predictive_against_peers,1396,2792,-293324.37604276725,-1073.5798192020266,292250.79622356524,-439449.7741545499,-585575.1722663325,7,29,29,8,0,-60464.836747155554,0.20613641990101655,0.12373394947080682,0.05873925501432665,False,1,1,1,1,1
P251_TOP5_IMBALANCE_RELATIVE_DIVERGENCE_H4_RQ0_95_TQ0_8_DQ0_5_SP0_9_IQ0_5_RB2,P250_TOP5_IMBALANCE_RELATIVE_DIVERGENCE,4,0.95,0.8,0.5,0.9,0.5,2,relative_top5_predictive_against_peers,1396,2792,-293324.37604276725,-1073.5798192020266,292250.79622356524,-439449.7741545499,-585575.1722663325,7,29,29,8,0,-60464.836747155554,0.20613641990101655,0.12373394947080682,0.05873925501432665,False,1,1,1,1,1
P251_TOP5_IMBALANCE_RELATIVE_DIVERGENCE_H6_RQ0_75_TQ0_8_DQ0_35_SP0_9_IQ0_5_RB1,P250_TOP5_IMBALANCE_RELATIVE_DIVERGENCE,6,0.75,0.8,0.35,0.9,0.5,1,relative_top5_predictive_against_peers,1406,2812,-295808.9242377682,-918.9889465666593,294889.9352912016,-443253.891883369,-590698.8595289699,7,29,29,8,0,-61325.58067158157,0.2073148429500683,0.1408133851204125,0.07467994310099574,False,1,1,1,1,1
P251_TOP5_IMBALANCE_RELATIVE_DIVERGENCE_H6_RQ0_75_TQ0_8_DQ0_35_SP0_9_IQ0_5_RB2,P250_TOP5_IMBALANCE_RELATIVE_DIVERGENCE,6,0.75,0.8,0.35,0.9,0.5,2,relative_top5_predictive_against_peers,1406,2812,-295808.9242377682,-918.9889465666593,294889.9352912016,-443253.891883369,-590698.8595289699,7,29,29,8,0,-61325.58067158157,0.2073148429500683,0.1408133851204125,0.07467994310099574,False,1,1,1,1,1
P251_TOP5_IMBALANCE_RELATIVE_DIVERGENCE_H4_RQ0_95_TQ0_8_DQ0_35_SP0_75_IQ0_5_RB1,P250_TOP5_IMBALANCE_RELATIVE_DIVERGENCE,4,0.95,0.8,0.35,0.75,0.5,1,relative_top5_predictive_against_peers,1433,2866,-297766.7993259037,1594.64197486995,299361.44130077364,-447447.5199762905,-597128.2406266773,7,25,25,8,0,-59386.267779998845,0.19943884917472277,0.13713641522412248,0.055826936496859735,False,1,1,1,1,1
P251_TOP5_IMBALANCE_RELATIVE_DIVERGENCE_H4_RQ0_95_TQ0_8_DQ0_35_SP0_75_IQ0_5_RB2,P250_TOP5_IMBALANCE_RELATIVE_DIVERGENCE,4,0.95,0.8,0.35,0.75,0.5,2,relative_top5_predictive_against_peers,1433,2866,-297766.7993259037,1594.64197486995,299361.44130077364,-447447.5199762905,-597128.2406266773,7,25,25,8,0,-59386.267779998845,0.19943884917472277,0.13713641522412248,0.055826936496859735,False,1,1,1,1,1
P251_TOP5_IMBALANCE_RELATIVE_DIVERGENCE_H4_RQ0_75_TQ0_8_DQ0_35_SP0_9_IQ0_5_RB1,P250_TOP5_IMBALANCE_RELATIVE_DIVERGENCE,4,0.75,0.8,0.35,0.9,0.5,1,relative_top5_predictive_against_peers,1425,2850,-300478.58484707837,-1721.1478322490284,298757.43701482937,-449857.30335449305,-599236.0218619078,7,29,29,8,0,-62195.22927832041,0.20698722775858797,0.14026645116049039,0.051929824561403506,False,1,1,1,1,1
P251_TOP5_IMBALANCE_RELATIVE_DIVERGENCE_H4_RQ0_75_TQ0_8_DQ0_35_SP0_9_IQ0_5_RB2,P250_TOP5_IMBALANCE_RELATIVE_DIVERGENCE,4,0.75,0.8,0.35,0.9,0.5,2,relative_top5_predictive_against_peers,1425,2850,-300478.58484707837,-1721.1478322490284,298757.43701482937,-449857.30335449305,-599236.0218619078,7,29,29,8,0,-62195.22927832041,0.20698722775858797,0.14026645116049039,0.051929824561403506,False,1,1,1,1,1
P251_TOP5_IMBALANCE_RELATIVE_DIVERGENCE_H12_RQ0_85_TQ0_8_DQ0_35_SP0_9_IQ0_5_RB1,P250_TOP5_IMBALANCE_RELATIVE_DIVERGENCE,12,0.85,0.8,0.35,0.9,0.5,1,relative_top5_predictive_against_peers,1467,2934,-303788.8165914976,3731.5682163991605,307520.3848078968,-457549.008995446,-611309.2013993944,7,29,29,8,0,-68594.21551983681,0.22579572312589408,0.14544756137054093,0.1301976823449216,False,1,1,1,1,1
P251_TOP5_IMBALANCE_RELATIVE_DIVERGENCE_H12_RQ0_85_TQ0_8_DQ0_35_SP0_9_IQ0_5_RB2,P250_TOP5_IMBALANCE_RELATIVE_DIVERGENCE,12,0.85,0.8,0.35,0.9,0.5,2,relative_top5_predictive_against_peers,1467,2934,-303788.8165914976,3731.5682163991605,307520.3848078968,-457549.008995446,-611309.2013993944,7,29,29,8,0,-68594.21551983681,0.22579572312589408,0.14544756137054093,0.1301976823449216,False,1,1,1,1,1
P251_TOP5_IMBALANCE_RELATIVE_DIVERGENCE_H10_RQ0_85_TQ0_8_DQ0_35_SP0_9_IQ0_5_RB1,P250_TOP5_IMBALANCE_RELATIVE_DIVERGENCE,10,0.85,0.8,0.35,0.9,0.5,1,relative_top5_predictive_against_peers,1492,2984,-308381.32673259306,4331.557130683986,312712.88386327703,-464737.7686642316,-621094.21059587,7,29,29,8,0,-66760.44290488522,0.2164866582948949,0.14302578774713232,0.11863270777479892,False,1,1,1,1,1
P251_TOP5_IMBALANCE_RELATIVE_DIVERGENCE_H10_RQ0_85_TQ0_8_DQ0_35_SP0_9_IQ0_5_RB2,P250_TOP5_IMBALANCE_RELATIVE_DIVERGENCE,10,0.85,0.8,0.35,0.9,0.5,2,relative_top5_predictive_against_peers,1492,2984,-308381.32673259306,4331.557130683986,312712.88386327703,-464737.7686642316,-621094.21059587,7,29,29,8,0,-66760.44290488522,0.2164866582948949,0.14302578774713232,0.11863270777479892,False,1,1,1,1,1
P251_TOP5_IMBALANCE_RELATIVE_DIVERGENCE_H8_RQ0_85_TQ0_8_DQ0_35_SP0_9_IQ0_5_RB1,P250_TOP5_IMBALANCE_RELATIVE_DIVERGENCE,8,0.85,0.8,0.35,0.9,0.5,1,relative_top5_predictive_against_peers,1512,3024,-309178.7368301018,7509.390694079011,316688.1275241808,-467522.8005921922,-625866.8643542826,7,29,29,8,0,-67491.86066011658,0.21829399185754592,0.13986391520959018,0.10846560846560846,False,1,1,1,1,1
P251_TOP5_IMBALANCE_RELATIVE_DIVERGENCE_H8_RQ0_85_TQ0_8_DQ0_35_SP0_9_IQ0_5_RB2,P250_TOP5_IMBALANCE_RELATIVE_DIVERGENCE,8,0.85,0.8,0.35,0.9,0.5,2,relative_top5_predictive_against_peers,1512,3024,-309178.7368301018,7509.390694079011,316688.1275241808,-467522.8005921922,-625866.8643542826,7,29,29,8,0,-67491.86066011658,0.21829399185754592,0.13986391520959018,0.10846560846560846,False,1,1,1,1,1
P251_TOP5_IMBALANCE_RELATIVE_DIVERGENCE_H12_RQ0_9_TQ0_8_DQ0_35_SP0_9_IQ0_5_RB1,P250_TOP5_IMBALANCE_RELATIVE_DIVERGENCE,12,0.9,0.8,0.35,0.9,0.5,1,relative_top5_predictive_against_peers,1529,3058,-314918.21101584675,5385.88891469808,320304.09993054485,-475070.2609811192,-635222.3109463917,7,29,29,8,0,-70054.11518936657,0.2224517755368597,0.14105962934027724,0.1327665140614781,False,1,1,1,1,1
P251_TOP5_IMBALANCE_RELATIVE_DIVERGENCE_H12_RQ0_9_TQ0_8_DQ0_35_SP0_9_IQ0_5_RB2,P250_TOP5_IMBALANCE_RELATIVE_DIVERGENCE,12,0.9,0.8,0.35,0.9,0.5,2,relative_top5_predictive_against_peers,1529,3058,-314918.21101584675,5385.88891469808,320304.09993054485,-475070.2609811192,-635222.3109463917,7,29,29,8,0,-70054.11518936657,0.2224517755368597,0.14105962934027724,0.1327665140614781,False,1,1,1,1,1
P251_TOP5_IMBALANCE_RELATIVE_DIVERGENCE_H6_RQ0_85_TQ0_8_DQ0_35_SP0_9_IQ0_5_RB1,P250_TOP5_IMBALANCE_RELATIVE_DIVERGENCE,6,0.85,0.8,0.35,0.9,0.5,1,relative_top5_predictive_against_peers,1525,3050,-317527.38335804973,1743.6771714965425,319271.0605295463,-477162.91362282285,-636798.443887596,7,29,29,8,0,-66687.4317929298,0.21002104161117915,0.13367695732274845,0.08196721311475409,False,1,1,1,1,1
P251_TOP5_IMBALANCE_RELATIVE_DIVERGENCE_H6_RQ0_85_TQ0_8_DQ0_35_SP0_9_IQ0_5_RB2,P250_TOP5_IMBALANCE_RELATIVE_DIVERGENCE,6,0.85,0.8,0.35,0.9,0.5,2,relative_top5_predictive_against_peers,1525,3050,-317527.38335804973,1743.6771714965425,319271.0605295463,-477162.91362282285,-636798.443887596,7,29,29,8,0,-66687.4317929298,0.21002104161117915,0.13367695732274845,0.08196721311475409,False,1,1,1,1,1
P251_TOP5_IMBALANCE_RELATIVE_DIVERGENCE_H12_RQ0_75_TQ0_65_DQ0_5_SP0_75_IQ0_5_RB1,P250_TOP5_IMBALANCE_RELATIVE_DIVERGENCE,12,0.75,0.65,0.5,0.75,0.5,1,relative_top5_predictive_against_peers,1531,3062,-325625.9220567078,-4884.564511026469,320741.3575456813,-485996.60082954844,-646367.2796023891,7,25,25,8,0,-70056.45581336439,0.2151439767782494,0.13999342466104756,0.11561071195297191,False,1,1,1,1,1
P251_TOP5_IMBALANCE_RELATIVE_DIVERGENCE_H12_RQ0_75_TQ0_65_DQ0_5_SP0_75_IQ0_5_RB2,P250_TOP5_IMBALANCE_RELATIVE_DIVERGENCE,12,0.75,0.65,0.5,0.75,0.5,2,relative_top5_predictive_against_peers,1531,3062,-325625.9220567078,-4884.564511026469,320741.3575456813,-485996.60082954844,-646367.2796023891,7,25,25,8,0,-70056.45581336439,0.2151439767782494,0.13999342466104756,0.11561071195297191,False,1,1,1,1,1
P251_TOP5_IMBALANCE_RELATIVE_DIVERGENCE_H4_RQ0_85_TQ0_8_DQ0_35_SP0_9_IQ0_5_RB1,P250_TOP5_IMBALANCE_RELATIVE_DIVERGENCE,4,0.85,0.8,0.35,0.9,0.5,1,relative_top5_predictive_against_peers,1546,3092,-324170.84787572257,-650.583977835764,323520.2638978868,-485930.979824666,-647691.1117736093,7,29,29,8,0,-68193.24399468229,0.21036204964619626,0.1321598285937166,0.054333764553686936,False,1,1,1,1,1
P251_TOP5_IMBALANCE_RELATIVE_DIVERGENCE_H4_RQ0_85_TQ0_8_DQ0_35_SP0_9_IQ0_5_RB2,P250_TOP5_IMBALANCE_RELATIVE_DIVERGENCE,4,0.85,0.8,0.35,0.9,0.5,2,relative_top5_predictive_against_peers,1546,3092,-324170.84787572257,-650.583977835764,323520.2638978868,-485930.979824666,-647691.1117736093,7,29,29,8,0,-68193.24399468229,0.21036204964619626,0.1321598285937166,0.054333764553686936,False,1,1,1,1,1
P251_TOP5_IMBALANCE_RELATIVE_DIVERGENCE_H10_RQ0_9_TQ0_8_DQ0_35_SP0_9_IQ0_5_RB1,P250_TOP5_IMBALANCE_RELATIVE_DIVERGENCE,10,0.9,0.8,0.35,0.9,0.5,1,relative_top5_predictive_against_peers,1557,3114,-321614.5734798682,4466.232965283043,326080.8064451512,-484654.9767024438,-647695.3799250193,7,29,29,8,0,-68572.71813040535,0.21321396411999885,0.13789423024277134,0.12010276172125883,False,1,1,1,1,1
