shard_index,trade_date,symbol,strategy_id,transition_type,side,spread_bucket,spread_change_bucket,recent_return_bucket,signal_rows,mean_gross_bps,median_gross_bps,mean_after_cost_bps,cost_clearing_rate,adverse_direction_rate,worst_gross_bps,best_gross_bps,mean_spread_bps,mean_spread_change_bps,mean_abs_recent_return_bps,mean_cost_bps
63,2026-02-02,ULTRACEMCO,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S03_2p5_5bp,C01_lt_1bp,R02_2p5_5bp,150,0.0,0.0,-12.61978901478174,0.0,1.0,0.0,0.0,2.567779343187831,-0.0010994250316554617,4.2814646136994226,12.61978901478174
63,2026-02-02,ULTRACEMCO,P69_SPREAD_TRANSITION_FADE,compression,-1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,2100,0.0,-0.0,-12.627536689852239,0.0,1.0,-0.0,-0.0,2.5729444599015134,-0.007078054990131392,27.543839336515973,12.627536689852239
63,2026-02-02,ULTRACEMCO,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S03_2p5_5bp,C01_lt_1bp,R03_5_10bp,350,0.0,0.0,-12.633243740543836,0.0,1.0,0.0,0.0,2.5767491603625543,-0.0018690153249783595,7.2490597554964005,12.633243740543836
63,2026-02-02,ULTRACEMCO,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,2050,0.0,-0.0,-12.639366200094328,0.0,1.0,-0.0,-0.0,2.5808308000629174,0.0073888036906418686,28.630449780379188,12.639366200094328
63,2026-02-02,ULTRACEMCO,P69_SPREAD_TRANSITION_FADE,expansion,1,S03_2p5_5bp,C01_lt_1bp,R02_2p5_5bp,200,0.0,0.0,-12.633530151566747,0.0,1.0,0.0,0.0,2.5769401010444994,0.0011062983128079518,4.293056337886236,12.633530151566747
63,2026-02-02,ULTRACEMCO,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S03_2p5_5bp,C01_lt_1bp,R02_2p5_5bp,200,0.0,-0.0,-12.633530151566747,0.0,1.0,-0.0,-0.0,2.5769401010444994,0.0011062983128079518,4.293056337886236,12.633530151566747
63,2026-02-02,ULTRACEMCO,P69_SPREAD_TRANSITION_FADE,expansion,1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,2050,0.0,0.0,-12.63936620009437,0.0,1.0,0.0,0.0,2.5808308000629303,0.007388803690641852,28.630449780379013,12.63936620009437
64,2026-02-02,WIPRO,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,250,0.0,0.0,-12.109897209004403,0.0,1.0,0.0,0.0,2.227851472669594,-0.0017876042880913268,8.025393796807121,12.109897209004403
64,2026-02-02,WIPRO,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,600,0.0,-0.0,-12.118645503464656,0.0,1.0,-0.0,-0.0,2.2336836689764423,0.0016315863307673577,7.302464862881202,12.118645503464656
64,2026-02-02,WIPRO,P69_SPREAD_TRANSITION_FADE,expansion,1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,600,0.0,0.0,-12.118645503464672,0.0,1.0,0.0,0.0,2.2336836689764437,0.0016315863307673577,7.302464862881191,12.118645503464672
64,2026-02-02,WIPRO,P69_SPREAD_TRANSITION_FADE,compression,-1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,250,0.0,-0.0,-12.109897209004403,0.0,1.0,-0.0,-0.0,2.2278514726695957,-0.0017876042880913268,8.025393796807112,12.109897209004403
64,2026-02-02,WIPRO,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,2250,0.0,0.0,-12.105608860731992,0.0,1.0,0.0,0.0,2.224992573821333,-0.006225367838336786,27.982880677219825,12.105608860731992
64,2026-02-02,WIPRO,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,2100,0.0,-0.0,-12.11507989792866,0.0,1.0,-0.0,-0.0,2.231306598619088,0.006208983543487291,27.805068465885533,12.11507989792866
64,2026-02-02,WIPRO,P69_SPREAD_TRANSITION_FADE,expansion,1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,2100,0.0,0.0,-12.115079897928593,0.0,1.0,0.0,0.0,2.231306598619089,0.00620898354348729,27.80506846588558,12.115079897928593
64,2026-02-02,WIPRO,P69_SPREAD_TRANSITION_FADE,compression,-1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,2250,0.0,-0.0,-12.105608860731989,0.0,1.0,-0.0,-0.0,2.224992573821328,-0.006225367838336747,27.982880677219896,12.105608860731989
65,2026-03-02,ADANIPORTS,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S02_1_2p5bp,C01_lt_1bp,R02_2p5_5bp,50,0.0,-0.0,-12.075180574326954,0.0,1.0,-0.0,-0.0,2.2047070495512915,0.001093122710773553,4.958131335390809,12.075180574326954
65,2026-03-02,ADANIPORTS,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,400,0.0,0.0,-12.07745951832327,0.0,1.0,0.0,0.0,2.20622634554885,-0.0018586205659230637,8.421438966024763,12.07745951832327
65,2026-03-02,ADANIPORTS,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,1700,0.0,0.0,-12.060595480186958,0.0,1.0,0.0,0.0,2.1949836534579767,-0.005882768509413514,26.819637437473897,12.060595480186958
65,2026-03-02,ADANIPORTS,P69_SPREAD_TRANSITION_FADE,expansion,1,S02_1_2p5bp,C01_lt_1bp,R02_2p5_5bp,50,0.0,0.0,-12.075180574326954,0.0,1.0,0.0,0.0,2.2047070495512915,0.001093122710773553,4.958131335390809,12.075180574326954
65,2026-03-02,ADANIPORTS,P69_SPREAD_TRANSITION_FADE,expansion,1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,850,0.0,0.0,-12.064591562948253,0.0,1.0,0.0,0.0,2.1976477086321897,0.001669072623893499,7.59174078795901,12.064591562948253
65,2026-03-02,ADANIPORTS,P69_SPREAD_TRANSITION_FADE,expansion,1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,1800,0.0,0.0,-12.06902480488282,0.0,1.0,0.0,0.0,2.200603203255227,0.005316450618184285,24.146749736251678,12.06902480488282
65,2026-03-02,ADANIPORTS,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,1800,0.0,-0.0,-12.069024804882824,0.0,1.0,-0.0,-0.0,2.200603203255227,0.005316450618184285,24.14674973625166,12.069024804882824
65,2026-03-02,ADANIPORTS,P69_SPREAD_TRANSITION_FADE,compression,-1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,400,0.0,-0.0,-12.077459518323256,0.0,1.0,-0.0,-0.0,2.2062263455488442,-0.0018586205659230637,8.421438966024756,12.077459518323256
65,2026-03-02,ADANIPORTS,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,850,0.0,-0.0,-12.064591562948255,0.0,1.0,-0.0,-0.0,2.197647708632189,0.001669072623893499,7.59174078795901,12.064591562948255
65,2026-03-02,ADANIPORTS,P69_SPREAD_TRANSITION_FADE,compression,-1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,1700,0.0,-0.0,-12.060595480186958,0.0,1.0,-0.0,-0.0,2.194983653457972,-0.005882768509413513,26.819637437473943,12.060595480186958
66,2026-03-02,AXISBANK,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,650,0.0,0.0,-11.027698814305506,0.0,1.0,0.0,0.0,1.5063858762036655,-0.0013104445795169518,8.6987116003386,11.027698814305506
66,2026-03-02,AXISBANK,P69_SPREAD_TRANSITION_FADE,expansion,1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,400,0.0,0.0,-11.02473341317478,0.0,1.0,0.0,0.0,1.5044089421165254,0.001187526061438543,7.892677469514692,11.02473341317478
66,2026-03-02,AXISBANK,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,1750,0.0,0.0,-11.027958120170927,0.0,1.0,0.0,0.0,1.5065587467806136,-0.004961315115505674,32.95919603213363,11.027958120170927
66,2026-03-02,AXISBANK,P69_SPREAD_TRANSITION_FADE,expansion,1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,2000,0.0,0.0,-11.035671280621369,0.0,1.0,0.0,0.0,1.5117008537475662,0.004499563586723211,29.752207074038626,11.035671280621369
66,2026-03-02,AXISBANK,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,400,0.0,-0.0,-11.02473341317478,0.0,1.0,-0.0,-0.0,1.504408942116525,0.001187526061438543,7.892677469514692,11.02473341317478
66,2026-03-02,AXISBANK,P69_SPREAD_TRANSITION_FADE,compression,-1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,1750,0.0,-0.0,-11.027958120170934,0.0,1.0,-0.0,-0.0,1.5065587467806145,-0.004961315115505682,32.959196032133626,11.027958120170934
66,2026-03-02,AXISBANK,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,2000,0.0,-0.0,-11.035671280621347,0.0,1.0,-0.0,-0.0,1.5117008537475674,0.004499563586723204,29.752207074038658,11.035671280621347
66,2026-03-02,AXISBANK,P69_SPREAD_TRANSITION_FADE,compression,-1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,650,0.0,-0.0,-11.02769881430551,0.0,1.0,-0.0,-0.0,1.5063858762036635,-0.0013104445795169518,8.69871160033861,11.02769881430551
67,2026-03-02,BAJAJ-AUTO,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S03_2p5_5bp,C01_lt_1bp,R03_5_10bp,500,0.0,-0.0,-13.13467796411083,0.0,1.0,-0.0,-0.0,2.911038642740538,0.002130617582026373,7.319833277151018,13.13467796411083
67,2026-03-02,BAJAJ-AUTO,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S03_2p5_5bp,C01_lt_1bp,R03_5_10bp,700,0.0,0.0,-13.135989221855287,0.0,1.0,0.0,0.0,2.9119128145701687,-0.002293797411900928,7.876352034165653,13.135989221855287
67,2026-03-02,BAJAJ-AUTO,P69_SPREAD_TRANSITION_FADE,compression,-1,S03_2p5_5bp,C01_lt_1bp,R02_2p5_5bp,50,0.0,-0.0,-13.130698768783315,0.0,1.0,-0.0,-0.0,2.9083858458555487,-0.0012693600025559526,4.364482808787434,13.130698768783315
67,2026-03-02,BAJAJ-AUTO,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S03_2p5_5bp,C01_lt_1bp,R02_2p5_5bp,50,0.0,0.0,-13.130698768783315,0.0,1.0,0.0,0.0,2.9083858458555487,-0.0012693600025559526,4.364482808787434,13.130698768783315
67,2026-03-02,BAJAJ-AUTO,P69_SPREAD_TRANSITION_FADE,compression,-1,S03_2p5_5bp,C01_lt_1bp,R03_5_10bp,700,0.0,-0.0,-13.135989221855287,0.0,1.0,-0.0,-0.0,2.9119128145701687,-0.002293797411900928,7.876352034165653,13.135989221855287
67,2026-03-02,BAJAJ-AUTO,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,1850,0.0,-0.0,-13.144745570745958,0.0,1.0,-0.0,-0.0,2.9177503804972917,0.007385873068546116,25.29758619485662,13.144745570745958
67,2026-03-02,BAJAJ-AUTO,P69_SPREAD_TRANSITION_FADE,expansion,1,S03_2p5_5bp,C01_lt_1bp,R02_2p5_5bp,150,0.0,0.0,-13.142163037288583,0.0,1.0,0.0,0.0,2.916028691525713,0.0012272300570730366,4.209399364645634,13.142163037288583
67,2026-03-02,BAJAJ-AUTO,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,1750,0.0,0.0,-13.134824368080384,0.0,1.0,0.0,0.0,2.911136245386937,-0.007633091123558915,26.23880195157352,13.134824368080384
67,2026-03-02,BAJAJ-AUTO,P69_SPREAD_TRANSITION_FADE,compression,-1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,1750,0.0,-0.0,-13.134824368080384,0.0,1.0,-0.0,-0.0,2.911136245386937,-0.0076330911235589155,26.23880195157352,13.134824368080384
67,2026-03-02,BAJAJ-AUTO,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S03_2p5_5bp,C01_lt_1bp,R02_2p5_5bp,150,0.0,-0.0,-13.142163037288583,0.0,1.0,-0.0,-0.0,2.916028691525713,0.0012272300570730366,4.209399364645634,13.142163037288583
67,2026-03-02,BAJAJ-AUTO,P69_SPREAD_TRANSITION_FADE,expansion,1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,1850,0.0,0.0,-13.14474557074596,0.0,1.0,0.0,0.0,2.9177503804972917,0.007385873068546116,25.297586194856617,13.14474557074596
67,2026-03-02,BAJAJ-AUTO,P69_SPREAD_TRANSITION_FADE,expansion,1,S03_2p5_5bp,C01_lt_1bp,R03_5_10bp,500,0.0,0.0,-13.13467796411083,0.0,1.0,0.0,0.0,2.9110386427405377,0.002130617582026373,7.319833277151017,13.13467796411083
68,2026-03-02,BANKBEES,P69_SPREAD_TRANSITION_FADE,expansion,1,S03_2p5_5bp,C01_lt_1bp,R03_5_10bp,450,0.0,0.0,-14.240460350516658,0.0,1.0,0.0,0.0,3.6482269003444343,0.002324572535370143,6.371401966671879,14.240460350516658
68,2026-03-02,BANKBEES,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S03_2p5_5bp,C01_lt_1bp,R03_5_10bp,450,0.0,-0.0,-14.240460350516644,0.0,1.0,-0.0,-0.0,3.648226900344432,0.002324572535370143,6.37140196667188,14.240460350516644
68,2026-03-02,BANKBEES,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S03_2p5_5bp,C01_lt_1bp,R02_2p5_5bp,350,0.0,0.0,-14.243226830489792,0.0,1.0,0.0,0.0,3.6500712203265424,-0.0016530559192245522,4.528976311960635,14.243226830489792
68,2026-03-02,BANKBEES,P69_SPREAD_TRANSITION_FADE,compression,-1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,1600,0.0,-0.0,-14.22813694699703,0.0,1.0,-0.0,-0.0,3.64001129799805,-0.008371515917788327,23.001898463659696,14.22813694699703
68,2026-03-02,BANKBEES,P69_SPREAD_TRANSITION_FADE,expansion,1,S03_2p5_5bp,C01_lt_1bp,R02_2p5_5bp,600,0.0,0.0,-14.237096418455716,0.0,1.0,0.0,0.0,3.645984278970468,0.0015706582812048768,4.307451049384757,14.237096418455716
68,2026-03-02,BANKBEES,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,1600,0.0,0.0,-14.22813694699703,0.0,1.0,0.0,0.0,3.6400112979980532,-0.008371515917788327,23.00189846365972,14.22813694699703
68,2026-03-02,BANKBEES,P69_SPREAD_TRANSITION_FADE,compression,-1,S03_2p5_5bp,C01_lt_1bp,R02_2p5_5bp,350,0.0,-0.0,-14.243226830489792,0.0,1.0,-0.0,-0.0,3.6500712203265424,-0.0016530559192245522,4.528976311960635,14.243226830489792
68,2026-03-02,BANKBEES,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S03_2p5_5bp,C01_lt_1bp,R03_5_10bp,800,0.0,0.0,-14.236268740782299,0.0,1.0,0.0,0.0,3.6454324938548592,-0.0025232566729188888,6.922327175108979,14.236268740782299
68,2026-03-02,BANKBEES,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S03_2p5_5bp,C01_lt_1bp,R02_2p5_5bp,600,0.0,-0.0,-14.237096418455712,0.0,1.0,-0.0,-0.0,3.6459842789704666,0.0015706582812048768,4.307451049384755,14.237096418455712
68,2026-03-02,BANKBEES,P69_SPREAD_TRANSITION_FADE,expansion,1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,1600,0.0,0.0,-14.237054031125034,0.0,1.0,0.0,0.0,3.6459560207500057,0.008063483010580323,22.097878865395824,14.237054031125034
68,2026-03-02,BANKBEES,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,1600,0.0,-0.0,-14.237054031125014,0.0,1.0,-0.0,-0.0,3.6459560207499995,0.008063483010580326,22.09787886539581,14.237054031125014
68,2026-03-02,BANKBEES,P69_SPREAD_TRANSITION_FADE,compression,-1,S03_2p5_5bp,C01_lt_1bp,R03_5_10bp,800,0.0,-0.0,-14.236268740782291,0.0,1.0,-0.0,-0.0,3.645432493854861,-0.0025232566729188888,6.922327175108982,14.236268740782291
69,2026-03-02,BHARTIARTL,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,350,0.0,0.0,-11.132802176054078,0.0,1.0,0.0,0.0,1.5764547840360459,-0.0012196492874628287,7.7373339687958245,11.132802176054078
69,2026-03-02,BHARTIARTL,P69_SPREAD_TRANSITION_FADE,expansion,1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,500,0.0,0.0,-11.123457012886771,0.0,1.0,0.0,0.0,1.5702246752578728,0.0011826942336985002,7.531622132168952,11.123457012886771
69,2026-03-02,BHARTIARTL,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,1750,0.0,0.0,-11.125406306712817,0.0,1.0,0.0,0.0,1.5715242044751956,-0.0043117163540724235,27.490740781062748,11.125406306712817
69,2026-03-02,BHARTIARTL,P69_SPREAD_TRANSITION_FADE,expansion,1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,1900,0.0,0.0,-11.133701358223897,0.0,1.0,0.0,0.0,1.5770542388159152,0.0039695761705758805,25.150011337970053,11.133701358223897
69,2026-03-02,BHARTIARTL,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,500,0.0,-0.0,-11.123457012886801,0.0,1.0,-0.0,-0.0,1.5702246752578695,0.0011826942336985002,7.531622132168954,11.123457012886801
69,2026-03-02,BHARTIARTL,P69_SPREAD_TRANSITION_FADE,compression,-1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,350,0.0,-0.0,-11.13280217605407,0.0,1.0,-0.0,-0.0,1.5764547840360459,-0.0012196492874628287,7.7373339687958245,11.13280217605407
69,2026-03-02,BHARTIARTL,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,1900,0.0,-0.0,-11.133701358223865,0.0,1.0,-0.0,-0.0,1.5770542388159206,0.003969576170575873,25.150011337970064,11.133701358223865
69,2026-03-02,BHARTIARTL,P69_SPREAD_TRANSITION_FADE,compression,-1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,1750,0.0,-0.0,-11.125406306712811,0.0,1.0,-0.0,-0.0,1.5715242044752018,-0.004311716354072415,27.490740781062748,11.125406306712811
70,2026-03-02,BPCL,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,800,0.0,-0.0,-11.218406412562409,0.0,1.0,-0.0,-0.0,1.6335242750416104,0.0014333637570510815,8.77340223166949,11.218406412562409
70,2026-03-02,BPCL,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,1700,0.0,-0.0,-11.223272870533279,0.0,1.0,-0.0,-0.0,1.6367685803555276,0.004196454811491224,25.63180399359707,11.223272870533279
70,2026-03-02,BPCL,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,1700,0.0,0.0,-11.216840261807413,0.0,1.0,0.0,0.0,1.6324801745382758,-0.004231708961819935,25.94005289679797,11.216840261807413
70,2026-03-02,BPCL,P69_SPREAD_TRANSITION_FADE,compression,-1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,1700,0.0,-0.0,-11.216840261807393,0.0,1.0,-0.0,-0.0,1.6324801745382713,-0.00423170896181993,25.94005289679803,11.216840261807393
70,2026-03-02,BPCL,P69_SPREAD_TRANSITION_FADE,expansion,1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,800,0.0,0.0,-11.218406412562409,0.0,1.0,0.0,0.0,1.6335242750416104,0.0014333637570510815,8.773402231669492,11.218406412562409
70,2026-03-02,BPCL,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,450,0.0,0.0,-11.222652981251265,0.0,1.0,0.0,0.0,1.6363553208341772,-0.001131373054598613,6.913887525999359,11.222652981251265
70,2026-03-02,BPCL,P69_SPREAD_TRANSITION_FADE,expansion,1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,1700,0.0,0.0,-11.223272870533306,0.0,1.0,0.0,0.0,1.636768580355527,0.004196454811491221,25.63180399359713,11.223272870533306
70,2026-03-02,BPCL,P69_SPREAD_TRANSITION_FADE,compression,-1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,450,0.0,-0.0,-11.222652981251265,0.0,1.0,-0.0,-0.0,1.6363553208341772,-0.001131373054598613,6.913887525999357,11.222652981251265
71,2026-03-02,BRITANNIA,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S03_2p5_5bp,C01_lt_1bp,R03_5_10bp,600,0.0,-0.0,-14.360537678769118,0.0,1.0,-0.0,-0.0,3.728278452512731,0.0026923438857581563,7.219772192277208,14.360537678769118
71,2026-03-02,BRITANNIA,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S03_2p5_5bp,C01_lt_1bp,R02_2p5_5bp,1050,0.0,-0.0,-14.362877883344703,0.0,1.0,-0.0,-0.0,3.7298385888964942,0.0014406216029341859,3.8619342248518462,14.362877883344703
71,2026-03-02,BRITANNIA,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,1450,0.0,-0.0,-14.36496456912254,0.0,1.0,-0.0,-0.0,3.7312297127483527,0.008830433627864795,23.651951137742174,14.36496456912254
71,2026-03-02,BRITANNIA,P69_SPREAD_TRANSITION_FADE,compression,-1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,1600,0.0,-0.0,-14.355556375786609,0.0,1.0,-0.0,-0.0,3.7249575838577487,-0.008553814666811219,22.978643211709173,14.355556375786609
71,2026-03-02,BRITANNIA,P69_SPREAD_TRANSITION_FADE,expansion,1,S03_2p5_5bp,C01_lt_1bp,R03_5_10bp,600,0.0,0.0,-14.360537678769118,0.0,1.0,0.0,0.0,3.7282784525127304,0.0026923438857581563,7.219772192277219,14.360537678769118
71,2026-03-02,BRITANNIA,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,1600,0.0,0.0,-14.355556375786602,0.0,1.0,0.0,0.0,3.7249575838577424,-0.008553814666811224,22.9786432117092,14.355556375786602
71,2026-03-02,BRITANNIA,P69_SPREAD_TRANSITION_FADE,expansion,1,S03_2p5_5bp,C01_lt_1bp,R02_2p5_5bp,1050,0.0,0.0,-14.362877883344737,0.0,1.0,0.0,0.0,3.7298385888964884,0.0014406216029341859,3.8619342248518524,14.362877883344737
71,2026-03-02,BRITANNIA,P69_SPREAD_TRANSITION_FADE,expansion,1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,1450,0.0,0.0,-14.364964569122531,0.0,1.0,0.0,0.0,3.7312297127483567,0.008830433627864795,23.651951137742206,14.364964569122531
71,2026-03-02,BRITANNIA,P69_SPREAD_TRANSITION_FADE,compression,-1,S03_2p5_5bp,C01_lt_1bp,R03_5_10bp,600,0.0,-0.0,-14.361974035707787,0.0,1.0,-0.0,-0.0,3.729236023805192,-0.0023475820379891266,6.296049316868254,14.361974035707787
71,2026-03-02,BRITANNIA,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S03_2p5_5bp,C01_lt_1bp,R03_5_10bp,600,0.0,0.0,-14.361974035707801,0.0,1.0,0.0,0.0,3.7292360238051896,-0.0023475820379891266,6.296049316868266,14.361974035707801
71,2026-03-02,BRITANNIA,P69_SPREAD_TRANSITION_FADE,compression,-1,S03_2p5_5bp,C01_lt_1bp,R02_2p5_5bp,300,0.0,-0.0,-14.35527758786447,0.0,1.0,-0.0,-0.0,3.724771725242976,-0.001444209484515439,3.879375645853645,14.35527758786447
71,2026-03-02,BRITANNIA,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S03_2p5_5bp,C01_lt_1bp,R02_2p5_5bp,300,0.0,0.0,-14.355277587864478,0.0,1.0,0.0,0.0,3.7247717252429737,-0.001444209484515439,3.8793756458536404,14.355277587864478
72,2026-03-02,CIPLA,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S03_2p5_5bp,C01_lt_1bp,R03_5_10bp,1000,0.0,-0.0,-12.972328160316499,0.0,1.0,-0.0,-0.0,2.80280544021099,0.0021213715505308704,7.565129592599148,12.972328160316499
72,2026-03-02,CIPLA,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S03_2p5_5bp,C01_lt_1bp,R02_2p5_5bp,100,0.0,0.0,-12.972745087597323,0.0,1.0,0.0,0.0,2.803083391731544,-0.0011790872355330606,4.206393718451104,12.972745087597323
72,2026-03-02,CIPLA,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,1700,0.0,0.0,-12.96320074548051,0.0,1.0,0.0,0.0,2.7967204969870356,-0.005539116472189644,19.806631291759842,12.96320074548051
72,2026-03-02,CIPLA,P69_SPREAD_TRANSITION_FADE,compression,-1,S03_2p5_5bp,C01_lt_1bp,R03_5_10bp,500,0.0,-0.0,-12.974355056072751,0.0,1.0,-0.0,-0.0,2.804156704048499,-0.002163903304468651,7.717155457003682,12.974355056072751
72,2026-03-02,CIPLA,P69_SPREAD_TRANSITION_FADE,expansion,1,S03_2p5_5bp,C01_lt_1bp,R03_5_10bp,1000,0.0,0.0,-12.97232816031652,0.0,1.0,0.0,0.0,2.802805440210991,0.0021213715505308704,7.565129592599142,12.97232816031652
72,2026-03-02,CIPLA,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,1400,0.0,-0.0,-12.969970178095979,0.0,1.0,-0.0,-0.0,2.8012334520639874,0.005653545686658593,20.17155265251463,12.969970178095979
72,2026-03-02,CIPLA,P69_SPREAD_TRANSITION_FADE,expansion,1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,1400,0.0,0.0,-12.969970178095984,0.0,1.0,0.0,0.0,2.801233452063987,0.005653545686658593,20.171552652514666,12.969970178095984
72,2026-03-02,CIPLA,P69_SPREAD_TRANSITION_FADE,compression,-1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,1700,0.0,-0.0,-12.96320074548052,0.0,1.0,-0.0,-0.0,2.7967204969870356,-0.005539116472189644,19.806631291759825,12.96320074548052
