feed_profile,quarter_profile,scenario_day,trade_date,bar_index,symbol,source_sequence,drop_reason
disconnect_scenario,Q-A,25,2026-08-17,20,ITC,58820,random_profile_drop
disconnect_scenario,Q-A,25,2026-08-17,73,JUNIORBEES,58948,random_profile_drop
disconnect_scenario,Q-A,25,2026-08-17,15,KOTAKBANK,58965,random_profile_drop
disconnect_scenario,Q-A,25,2026-08-17,58,KOTAKBANK,59008,random_profile_drop
disconnect_scenario,Q-A,25,2026-08-17,18,LT,59043,random_profile_drop
disconnect_scenario,Q-A,25,2026-08-17,51,M&M,59151,random_profile_drop
disconnect_scenario,Q-A,25,2026-08-17,31,MARUTI,59206,random_profile_drop
disconnect_scenario,Q-A,25,2026-08-17,19,NIFTYBEES,59344,random_profile_drop
disconnect_scenario,Q-A,25,2026-08-17,31,ONGC,59431,random_profile_drop
disconnect_scenario,Q-A,25,2026-08-17,54,ONGC,59454,random_profile_drop
disconnect_scenario,Q-A,25,2026-08-17,46,SBIN,59596,random_profile_drop
disconnect_scenario,Q-A,25,2026-08-17,2,TCS,59702,random_profile_drop
disconnect_scenario,Q-A,25,2026-08-17,20,TCS,59720,random_profile_drop
disconnect_scenario,Q-A,25,2026-08-17,43,TCS,59743,random_profile_drop
disconnect_scenario,Q-A,25,2026-08-17,56,TCS,59756,random_profile_drop
disconnect_scenario,Q-A,25,2026-08-17,35,TECHM,59810,random_profile_drop
disconnect_scenario,Q-A,25,2026-08-17,21,ULTRACEMCO,59871,random_profile_drop
disconnect_scenario,Q-A,26,2026-08-18,61,ADANIPORTS,60061,random_profile_drop
disconnect_scenario,Q-A,26,2026-08-18,32,AXISBANK,60107,random_profile_drop
disconnect_scenario,Q-A,26,2026-08-18,52,AXISBANK,60127,random_profile_drop
disconnect_scenario,Q-A,26,2026-08-18,33,BANKBEES,60258,random_profile_drop
disconnect_scenario,Q-A,26,2026-08-18,53,BPCL,60428,random_profile_drop
disconnect_scenario,Q-A,26,2026-08-18,5,BRITANNIA,60455,random_profile_drop
disconnect_scenario,Q-A,26,2026-08-18,62,BRITANNIA,60512,random_profile_drop
disconnect_scenario,Q-A,26,2026-08-18,18,CIPLA,60543,random_profile_drop
disconnect_scenario,Q-A,26,2026-08-18,72,DRREDDY,60672,random_profile_drop
disconnect_scenario,Q-A,26,2026-08-18,26,GOLDBEES,60701,random_profile_drop
disconnect_scenario,Q-A,26,2026-08-18,48,GOLDBEES,60723,random_profile_drop
disconnect_scenario,Q-A,26,2026-08-18,71,GOLDBEES,60746,random_profile_drop
disconnect_scenario,Q-A,26,2026-08-18,28,HCLTECH,60778,random_profile_drop
disconnect_scenario,Q-A,26,2026-08-18,42,HCLTECH,60792,random_profile_drop
disconnect_scenario,Q-A,26,2026-08-18,71,HCLTECH,60821,random_profile_drop
disconnect_scenario,Q-A,26,2026-08-18,46,HINDUNILVR,60946,random_profile_drop
disconnect_scenario,Q-A,26,2026-08-18,24,ICICIBANK,60999,random_profile_drop
disconnect_scenario,Q-A,26,2026-08-18,6,INFY,61056,random_profile_drop
disconnect_scenario,Q-A,26,2026-08-18,12,INFY,61062,random_profile_drop
disconnect_scenario,Q-A,26,2026-08-18,50,ITBEES,61175,random_profile_drop
disconnect_scenario,Q-A,26,2026-08-18,55,ITBEES,61180,random_profile_drop
disconnect_scenario,Q-A,26,2026-08-18,54,ITC,61254,random_profile_drop
disconnect_scenario,Q-A,26,2026-08-18,50,JUNIORBEES,61325,random_profile_drop
disconnect_scenario,Q-A,26,2026-08-18,52,JUNIORBEES,61327,random_profile_drop
disconnect_scenario,Q-A,26,2026-08-18,31,KOTAKBANK,61381,random_profile_drop
disconnect_scenario,Q-A,26,2026-08-18,39,LT,61464,random_profile_drop
disconnect_scenario,Q-A,26,2026-08-18,19,M&M,61519,random_profile_drop
disconnect_scenario,Q-A,26,2026-08-18,45,M&M,61545,random_profile_drop
disconnect_scenario,Q-A,26,2026-08-18,16,MARUTI,61591,random_profile_drop
disconnect_scenario,Q-A,26,2026-08-18,31,MARUTI,61606,random_profile_drop
disconnect_scenario,Q-A,26,2026-08-18,54,MARUTI,61629,random_profile_drop
disconnect_scenario,Q-A,26,2026-08-18,63,NESTLEIND,61713,random_profile_drop
disconnect_scenario,Q-A,26,2026-08-18,41,NIFTYBEES,61766,random_profile_drop
disconnect_scenario,Q-A,26,2026-08-18,36,ONGC,61836,random_profile_drop
disconnect_scenario,Q-A,26,2026-08-18,2,RELIANCE,61877,random_profile_drop
disconnect_scenario,Q-A,26,2026-08-18,22,RELIANCE,61897,random_profile_drop
disconnect_scenario,Q-A,26,2026-08-18,51,RELIANCE,61926,random_profile_drop
disconnect_scenario,Q-A,26,2026-08-18,14,SUNPHARMA,62039,random_profile_drop
disconnect_scenario,Q-A,26,2026-08-18,22,SUNPHARMA,62047,random_profile_drop
disconnect_scenario,Q-A,26,2026-08-18,29,SUNPHARMA,62054,random_profile_drop
disconnect_scenario,Q-A,26,2026-08-18,33,SUNPHARMA,62058,random_profile_drop
disconnect_scenario,Q-A,26,2026-08-18,41,TCS,62141,random_profile_drop
disconnect_scenario,Q-A,26,2026-08-18,56,TCS,62156,random_profile_drop
disconnect_scenario,Q-A,26,2026-08-18,3,TECHM,62178,random_profile_drop
disconnect_scenario,Q-A,26,2026-08-18,9,TECHM,62184,random_profile_drop
disconnect_scenario,Q-A,26,2026-08-18,41,ULTRACEMCO,62291,random_profile_drop
disconnect_scenario,Q-A,26,2026-08-18,2,WIPRO,62327,random_profile_drop
disconnect_scenario,Q-A,27,2026-08-19,15,AXISBANK,62490,random_profile_drop
disconnect_scenario,Q-A,27,2026-08-19,24,AXISBANK,62499,random_profile_drop
disconnect_scenario,Q-A,27,2026-08-19,64,AXISBANK,62539,random_profile_drop
disconnect_scenario,Q-A,27,2026-08-19,52,BAJAJ-AUTO,62602,random_profile_drop
disconnect_scenario,Q-A,27,2026-08-19,53,BAJAJ-AUTO,62603,random_profile_drop
disconnect_scenario,Q-A,27,2026-08-19,50,BHARTIARTL,62750,random_profile_drop
disconnect_scenario,Q-A,27,2026-08-19,58,BHARTIARTL,62758,random_profile_drop
disconnect_scenario,Q-A,27,2026-08-19,74,BHARTIARTL,62774,random_profile_drop
disconnect_scenario,Q-A,27,2026-08-19,10,BPCL,62785,random_profile_drop
disconnect_scenario,Q-A,27,2026-08-19,62,BPCL,62837,random_profile_drop
disconnect_scenario,Q-A,27,2026-08-19,11,GOLDBEES,63086,random_profile_drop
disconnect_scenario,Q-A,27,2026-08-19,43,HCLTECH,63193,random_profile_drop
disconnect_scenario,Q-A,27,2026-08-19,9,HINDUNILVR,63309,random_profile_drop
disconnect_scenario,Q-A,27,2026-08-19,20,HINDUNILVR,63320,random_profile_drop
disconnect_scenario,Q-A,27,2026-08-19,25,ICICIBANK,63400,random_profile_drop
disconnect_scenario,Q-A,27,2026-08-19,69,ICICIBANK,63444,random_profile_drop
disconnect_scenario,Q-A,27,2026-08-19,0,INFY,63450,random_profile_drop
disconnect_scenario,Q-A,27,2026-08-19,49,ITBEES,63574,random_profile_drop
disconnect_scenario,Q-A,27,2026-08-19,57,JUNIORBEES,63732,random_profile_drop
disconnect_scenario,Q-A,27,2026-08-19,4,KOTAKBANK,63754,random_profile_drop
disconnect_scenario,Q-A,27,2026-08-19,49,LT,63874,random_profile_drop
disconnect_scenario,Q-A,27,2026-08-19,0,MARUTI,63975,random_profile_drop
disconnect_scenario,Q-A,27,2026-08-19,0,NESTLEIND,64050,random_profile_drop
disconnect_scenario,Q-A,27,2026-08-19,69,NIFTYBEES,64194,random_profile_drop
disconnect_scenario,Q-A,27,2026-08-19,42,ONGC,64242,random_profile_drop
disconnect_scenario,Q-A,27,2026-08-19,65,ONGC,64265,random_profile_drop
disconnect_scenario,Q-A,27,2026-08-19,20,RELIANCE,64295,random_profile_drop
disconnect_scenario,Q-A,27,2026-08-19,40,RELIANCE,64315,random_profile_drop
disconnect_scenario,Q-A,27,2026-08-19,41,SBIN,64391,random_profile_drop
disconnect_scenario,Q-A,27,2026-08-19,46,SUNPHARMA,64471,random_profile_drop
disconnect_scenario,Q-A,27,2026-08-19,52,SUNPHARMA,64477,random_profile_drop
disconnect_scenario,Q-A,27,2026-08-19,24,TECHM,64599,random_profile_drop
disconnect_scenario,Q-A,27,2026-08-19,32,ULTRACEMCO,64682,random_profile_drop
disconnect_scenario,Q-A,27,2026-08-19,18,WIPRO,64743,random_profile_drop
disconnect_scenario,Q-A,27,2026-08-19,38,WIPRO,64763,random_profile_drop
disconnect_scenario,Q-A,28,2026-08-20,44,ADANIPORTS,64844,shock_day_drop
disconnect_scenario,Q-A,28,2026-08-20,16,BAJAJ-AUTO,64966,shock_day_drop
disconnect_scenario,Q-A,28,2026-08-20,28,BAJAJ-AUTO,64978,shock_day_drop
disconnect_scenario,Q-A,28,2026-08-20,40,BANKBEES,65065,shock_day_drop
disconnect_scenario,Q-A,28,2026-08-20,61,BANKBEES,65086,shock_day_drop
disconnect_scenario,Q-A,28,2026-08-20,34,BHARTIARTL,65134,shock_day_drop
disconnect_scenario,Q-A,28,2026-08-20,60,BHARTIARTL,65160,shock_day_drop
disconnect_scenario,Q-A,28,2026-08-20,70,BHARTIARTL,65170,shock_day_drop
disconnect_scenario,Q-A,28,2026-08-20,10,BPCL,65185,shock_day_drop
disconnect_scenario,Q-A,28,2026-08-20,36,BPCL,65211,shock_day_drop
disconnect_scenario,Q-A,28,2026-08-20,56,BPCL,65231,shock_day_drop
disconnect_scenario,Q-A,28,2026-08-20,26,BRITANNIA,65276,shock_day_drop
disconnect_scenario,Q-A,28,2026-08-20,28,CIPLA,65353,shock_day_drop
disconnect_scenario,Q-A,28,2026-08-20,66,CIPLA,65391,shock_day_drop
disconnect_scenario,Q-A,28,2026-08-20,47,DRREDDY,65447,shock_day_drop
disconnect_scenario,Q-A,28,2026-08-20,69,DRREDDY,65469,shock_day_drop
disconnect_scenario,Q-A,28,2026-08-20,60,GOLDBEES,65535,shock_day_drop
disconnect_scenario,Q-A,28,2026-08-20,4,HCLTECH,65554,shock_day_drop
disconnect_scenario,Q-A,28,2026-08-20,26,HCLTECH,65576,shock_day_drop
disconnect_scenario,Q-A,28,2026-08-20,38,HCLTECH,65588,shock_day_drop
disconnect_scenario,Q-A,28,2026-08-20,54,HCLTECH,65604,shock_day_drop
disconnect_scenario,Q-A,28,2026-08-20,56,HCLTECH,65606,shock_day_drop
disconnect_scenario,Q-A,28,2026-08-20,70,HCLTECH,65620,shock_day_drop
disconnect_scenario,Q-A,28,2026-08-20,7,HDFCBANK,65632,shock_day_drop
disconnect_scenario,Q-A,28,2026-08-20,12,HDFCBANK,65637,shock_day_drop
disconnect_scenario,Q-A,28,2026-08-20,36,HDFCBANK,65661,shock_day_drop
disconnect_scenario,Q-A,28,2026-08-20,5,HINDUNILVR,65705,shock_day_drop
disconnect_scenario,Q-A,28,2026-08-20,11,ICICIBANK,65786,shock_day_drop
disconnect_scenario,Q-A,28,2026-08-20,45,ICICIBANK,65820,shock_day_drop
disconnect_scenario,Q-A,28,2026-08-20,15,INFY,65865,shock_day_drop
disconnect_scenario,Q-A,28,2026-08-20,56,INFY,65906,shock_day_drop
disconnect_scenario,Q-A,28,2026-08-20,30,ITBEES,65955,shock_day_drop
disconnect_scenario,Q-A,28,2026-08-20,32,ITBEES,65957,shock_day_drop
disconnect_scenario,Q-A,28,2026-08-20,6,ITC,66006,shock_day_drop
disconnect_scenario,Q-A,28,2026-08-20,69,ITC,66069,shock_day_drop
disconnect_scenario,Q-A,28,2026-08-20,61,KOTAKBANK,66211,shock_day_drop
disconnect_scenario,Q-A,28,2026-08-20,27,M&M,66327,shock_day_drop
disconnect_scenario,Q-A,28,2026-08-20,43,M&M,66343,shock_day_drop
disconnect_scenario,Q-A,28,2026-08-20,24,MARUTI,66399,shock_day_drop
disconnect_scenario,Q-A,28,2026-08-20,28,MARUTI,66403,shock_day_drop
disconnect_scenario,Q-A,28,2026-08-20,58,MARUTI,66433,shock_day_drop
disconnect_scenario,Q-A,28,2026-08-20,33,NESTLEIND,66483,shock_day_drop
disconnect_scenario,Q-A,28,2026-08-20,12,NIFTYBEES,66537,shock_day_drop
disconnect_scenario,Q-A,28,2026-08-20,3,ONGC,66603,shock_day_drop
disconnect_scenario,Q-A,28,2026-08-20,16,ONGC,66616,shock_day_drop
disconnect_scenario,Q-A,28,2026-08-20,3,RELIANCE,66678,shock_day_drop
disconnect_scenario,Q-A,28,2026-08-20,49,RELIANCE,66724,shock_day_drop
disconnect_scenario,Q-A,28,2026-08-20,51,RELIANCE,66726,shock_day_drop
disconnect_scenario,Q-A,28,2026-08-20,1,SBIN,66751,shock_day_drop
disconnect_scenario,Q-A,28,2026-08-20,27,SBIN,66777,shock_day_drop
disconnect_scenario,Q-A,28,2026-08-20,3,SUNPHARMA,66828,shock_day_drop
disconnect_scenario,Q-A,28,2026-08-20,38,SUNPHARMA,66863,shock_day_drop
disconnect_scenario,Q-A,28,2026-08-20,1,TCS,66901,shock_day_drop
disconnect_scenario,Q-A,28,2026-08-20,28,TCS,66928,shock_day_drop
disconnect_scenario,Q-A,28,2026-08-20,3,TECHM,66978,shock_day_drop
disconnect_scenario,Q-A,28,2026-08-20,4,TECHM,66979,shock_day_drop
disconnect_scenario,Q-A,28,2026-08-20,19,TECHM,66994,shock_day_drop
disconnect_scenario,Q-A,28,2026-08-20,26,TECHM,67001,shock_day_drop
disconnect_scenario,Q-A,28,2026-08-20,67,TECHM,67042,shock_day_drop
disconnect_scenario,Q-A,28,2026-08-20,71,TECHM,67046,shock_day_drop
disconnect_scenario,Q-A,28,2026-08-20,1,ULTRACEMCO,67051,shock_day_drop
disconnect_scenario,Q-A,28,2026-08-20,66,ULTRACEMCO,67116,shock_day_drop
disconnect_scenario,Q-A,29,2026-08-21,23,ADANIPORTS,67223,random_profile_drop
disconnect_scenario,Q-A,29,2026-08-21,31,ADANIPORTS,67231,random_profile_drop
disconnect_scenario,Q-A,29,2026-08-21,15,AXISBANK,67290,random_profile_drop
disconnect_scenario,Q-A,29,2026-08-21,22,AXISBANK,67297,random_profile_drop
disconnect_scenario,Q-A,29,2026-08-21,54,AXISBANK,67329,random_profile_drop
disconnect_scenario,Q-A,29,2026-08-21,26,BAJAJ-AUTO,67376,random_profile_drop
disconnect_scenario,Q-A,29,2026-08-21,28,BAJAJ-AUTO,67378,random_profile_drop
disconnect_scenario,Q-A,29,2026-08-21,72,BANKBEES,67497,random_profile_drop
disconnect_scenario,Q-A,29,2026-08-21,39,BHARTIARTL,67539,random_profile_drop
disconnect_scenario,Q-A,29,2026-08-21,7,BPCL,67582,random_profile_drop
disconnect_scenario,Q-A,29,2026-08-21,51,DRREDDY,67851,random_profile_drop
disconnect_scenario,Q-A,29,2026-08-21,17,GOLDBEES,67892,random_profile_drop
disconnect_scenario,Q-A,29,2026-08-21,21,GOLDBEES,67896,random_profile_drop
disconnect_scenario,Q-A,29,2026-08-21,64,GOLDBEES,67939,random_profile_drop
disconnect_scenario,Q-A,29,2026-08-21,48,HCLTECH,67998,random_profile_drop
disconnect_scenario,Q-A,29,2026-08-21,16,HDFCBANK,68041,random_profile_drop
disconnect_scenario,Q-A,29,2026-08-21,49,ICICIBANK,68224,random_profile_drop
disconnect_scenario,Q-A,29,2026-08-21,39,INFY,68289,random_profile_drop
disconnect_scenario,Q-A,29,2026-08-21,61,INFY,68311,random_profile_drop
disconnect_scenario,Q-A,29,2026-08-21,20,ITBEES,68345,random_profile_drop
disconnect_scenario,Q-A,29,2026-08-21,1,JUNIORBEES,68476,random_profile_drop
disconnect_scenario,Q-A,29,2026-08-21,2,JUNIORBEES,68477,random_profile_drop
disconnect_scenario,Q-A,29,2026-08-21,12,JUNIORBEES,68487,random_profile_drop
disconnect_scenario,Q-A,29,2026-08-21,3,KOTAKBANK,68553,random_profile_drop
disconnect_scenario,Q-A,29,2026-08-21,24,KOTAKBANK,68574,random_profile_drop
disconnect_scenario,Q-A,29,2026-08-21,64,KOTAKBANK,68614,random_profile_drop
disconnect_scenario,Q-A,29,2026-08-21,23,M&M,68723,random_profile_drop
disconnect_scenario,Q-A,29,2026-08-21,41,M&M,68741,random_profile_drop
disconnect_scenario,Q-A,29,2026-08-21,20,MARUTI,68795,random_profile_drop
disconnect_scenario,Q-A,29,2026-08-21,18,NIFTYBEES,68943,random_profile_drop
disconnect_scenario,Q-A,29,2026-08-21,14,RELIANCE,69089,random_profile_drop
disconnect_scenario,Q-A,29,2026-08-21,42,SUNPHARMA,69267,random_profile_drop
disconnect_scenario,Q-A,29,2026-08-21,21,TCS,69321,random_profile_drop
disconnect_scenario,Q-A,29,2026-08-21,55,TCS,69355,random_profile_drop
disconnect_scenario,Q-A,29,2026-08-21,54,TECHM,69429,random_profile_drop
disconnect_scenario,Q-A,30,2026-08-24,17,ADANIPORTS,69617,random_profile_drop
disconnect_scenario,Q-A,30,2026-08-24,21,ADANIPORTS,69621,random_profile_drop
disconnect_scenario,Q-A,30,2026-08-24,62,ADANIPORTS,69662,random_profile_drop
disconnect_scenario,Q-A,30,2026-08-24,5,AXISBANK,69680,random_profile_drop
disconnect_scenario,Q-A,30,2026-08-24,72,AXISBANK,69747,random_profile_drop
disconnect_scenario,Q-A,30,2026-08-24,10,BAJAJ-AUTO,69760,random_profile_drop
disconnect_scenario,Q-A,30,2026-08-24,25,BAJAJ-AUTO,69775,random_profile_drop
disconnect_scenario,Q-A,30,2026-08-24,39,BAJAJ-AUTO,69789,random_profile_drop
disconnect_scenario,Q-A,30,2026-08-24,40,BAJAJ-AUTO,69790,random_profile_drop
disconnect_scenario,Q-A,30,2026-08-24,6,BANKBEES,69831,random_profile_drop
disconnect_scenario,Q-A,30,2026-08-24,13,BANKBEES,69838,random_profile_drop
disconnect_scenario,Q-A,30,2026-08-24,5,BHARTIARTL,69905,random_profile_drop
disconnect_scenario,Q-A,30,2026-08-24,32,BHARTIARTL,69932,random_profile_drop
disconnect_scenario,Q-A,30,2026-08-24,27,BRITANNIA,70077,random_profile_drop
disconnect_scenario,Q-A,30,2026-08-24,69,CIPLA,70194,random_profile_drop
disconnect_scenario,Q-A,30,2026-08-24,18,HCLTECH,70368,random_profile_drop
disconnect_scenario,Q-A,30,2026-08-24,42,HCLTECH,70392,random_profile_drop
disconnect_scenario,Q-A,30,2026-08-24,12,HDFCBANK,70437,random_profile_drop
disconnect_scenario,Q-A,30,2026-08-24,18,HDFCBANK,70443,random_profile_drop
disconnect_scenario,Q-A,30,2026-08-24,2,INFY,70652,random_profile_drop
disconnect_scenario,Q-A,30,2026-08-24,40,INFY,70690,random_profile_drop
disconnect_scenario,Q-A,30,2026-08-24,57,INFY,70707,random_profile_drop
disconnect_scenario,Q-A,30,2026-08-24,50,ITBEES,70775,random_profile_drop
disconnect_scenario,Q-A,30,2026-08-24,50,ITC,70850,random_profile_drop
disconnect_scenario,Q-A,30,2026-08-24,0,JUNIORBEES,70875,random_profile_drop
disconnect_scenario,Q-A,30,2026-08-24,56,JUNIORBEES,70931,random_profile_drop
disconnect_scenario,Q-A,30,2026-08-24,56,KOTAKBANK,71006,random_profile_drop
disconnect_scenario,Q-A,30,2026-08-24,38,MARUTI,71213,random_profile_drop
disconnect_scenario,Q-A,30,2026-08-24,6,NESTLEIND,71256,random_profile_drop
disconnect_scenario,Q-A,30,2026-08-24,16,NESTLEIND,71266,random_profile_drop
disconnect_scenario,Q-A,30,2026-08-24,73,NESTLEIND,71323,random_profile_drop
disconnect_scenario,Q-A,30,2026-08-24,70,NIFTYBEES,71395,random_profile_drop
disconnect_scenario,Q-A,30,2026-08-24,39,RELIANCE,71514,random_profile_drop
disconnect_scenario,Q-A,30,2026-08-24,22,SBIN,71572,random_profile_drop
disconnect_scenario,Q-A,30,2026-08-24,43,SUNPHARMA,71668,random_profile_drop
disconnect_scenario,Q-A,30,2026-08-24,4,TCS,71704,random_profile_drop
disconnect_scenario,Q-A,30,2026-08-24,14,TCS,71714,random_profile_drop
disconnect_scenario,Q-A,30,2026-08-24,67,TECHM,71842,random_profile_drop
disconnect_scenario,Q-A,30,2026-08-24,7,ULTRACEMCO,71857,random_profile_drop
disconnect_scenario,Q-A,30,2026-08-24,10,ULTRACEMCO,71860,random_profile_drop
disconnect_scenario,Q-A,31,2026-08-25,14,ADANIPORTS,72014,random_profile_drop
disconnect_scenario,Q-A,31,2026-08-25,31,AXISBANK,72106,random_profile_drop
disconnect_scenario,Q-A,31,2026-08-25,0,BAJAJ-AUTO,72150,random_profile_drop
disconnect_scenario,Q-A,31,2026-08-25,32,BAJAJ-AUTO,72182,random_profile_drop
disconnect_scenario,Q-A,31,2026-08-25,41,BAJAJ-AUTO,72191,random_profile_drop
disconnect_scenario,Q-A,31,2026-08-25,71,BAJAJ-AUTO,72221,random_profile_drop
disconnect_scenario,Q-A,31,2026-08-25,50,BANKBEES,72275,random_profile_drop
disconnect_scenario,Q-A,31,2026-08-25,34,BHARTIARTL,72334,random_profile_drop
disconnect_scenario,Q-A,31,2026-08-25,4,BPCL,72379,random_profile_drop
disconnect_scenario,Q-A,31,2026-08-25,26,BRITANNIA,72476,random_profile_drop
disconnect_scenario,Q-A,31,2026-08-25,59,CIPLA,72584,random_profile_drop
disconnect_scenario,Q-A,31,2026-08-25,3,DRREDDY,72603,random_profile_drop
disconnect_scenario,Q-A,31,2026-08-25,30,DRREDDY,72630,random_profile_drop
disconnect_scenario,Q-A,31,2026-08-25,42,GOLDBEES,72717,random_profile_drop
disconnect_scenario,Q-A,31,2026-08-25,53,GOLDBEES,72728,random_profile_drop
disconnect_scenario,Q-A,31,2026-08-25,22,HCLTECH,72772,random_profile_drop
disconnect_scenario,Q-A,31,2026-08-25,21,HDFCBANK,72846,random_profile_drop
disconnect_scenario,Q-A,31,2026-08-25,11,HINDUNILVR,72911,random_profile_drop
disconnect_scenario,Q-A,31,2026-08-25,27,HINDUNILVR,72927,random_profile_drop
disconnect_scenario,Q-A,31,2026-08-25,48,HINDUNILVR,72948,random_profile_drop
disconnect_scenario,Q-A,31,2026-08-25,71,HINDUNILVR,72971,random_profile_drop
disconnect_scenario,Q-A,31,2026-08-25,3,ICICIBANK,72978,random_profile_drop
disconnect_scenario,Q-A,31,2026-08-25,34,ICICIBANK,73009,random_profile_drop
disconnect_scenario,Q-A,31,2026-08-25,57,ICICIBANK,73032,random_profile_drop
disconnect_scenario,Q-A,31,2026-08-25,7,INFY,73057,random_profile_drop
disconnect_scenario,Q-A,31,2026-08-25,41,ITBEES,73166,random_profile_drop
disconnect_scenario,Q-A,31,2026-08-25,10,ITC,73210,random_profile_drop
disconnect_scenario,Q-A,31,2026-08-25,60,JUNIORBEES,73335,random_profile_drop
disconnect_scenario,Q-A,31,2026-08-25,33,LT,73458,random_profile_drop
disconnect_scenario,Q-A,31,2026-08-25,32,M&M,73532,random_profile_drop
disconnect_scenario,Q-A,31,2026-08-25,37,M&M,73537,random_profile_drop
disconnect_scenario,Q-A,31,2026-08-25,65,MARUTI,73640,random_profile_drop
disconnect_scenario,Q-A,31,2026-08-25,6,RELIANCE,73881,random_profile_drop
disconnect_scenario,Q-A,31,2026-08-25,15,RELIANCE,73890,random_profile_drop
disconnect_scenario,Q-A,31,2026-08-25,52,SBIN,74002,random_profile_drop
disconnect_scenario,Q-A,31,2026-08-25,64,SBIN,74014,random_profile_drop
disconnect_scenario,Q-A,31,2026-08-25,28,WIPRO,74353,random_profile_drop
disconnect_scenario,Q-A,32,2026-08-26,10,ADANIPORTS,74410,shock_day_drop
disconnect_scenario,Q-A,32,2026-08-26,11,ADANIPORTS,74411,shock_day_drop
disconnect_scenario,Q-A,32,2026-08-26,59,ADANIPORTS,74459,shock_day_drop
disconnect_scenario,Q-A,32,2026-08-26,12,AXISBANK,74487,shock_day_drop
disconnect_scenario,Q-A,32,2026-08-26,27,AXISBANK,74502,shock_day_drop
disconnect_scenario,Q-A,32,2026-08-26,68,AXISBANK,74543,shock_day_drop
disconnect_scenario,Q-A,32,2026-08-26,7,BAJAJ-AUTO,74557,shock_day_drop
disconnect_scenario,Q-A,32,2026-08-26,17,BAJAJ-AUTO,74567,shock_day_drop
disconnect_scenario,Q-A,32,2026-08-26,66,BAJAJ-AUTO,74616,shock_day_drop
disconnect_scenario,Q-A,32,2026-08-26,24,BANKBEES,74649,shock_day_drop
disconnect_scenario,Q-A,32,2026-08-26,35,BANKBEES,74660,shock_day_drop
disconnect_scenario,Q-A,32,2026-08-26,62,BANKBEES,74687,shock_day_drop
disconnect_scenario,Q-A,32,2026-08-26,2,BHARTIARTL,74702,shock_day_drop
disconnect_scenario,Q-A,32,2026-08-26,55,BHARTIARTL,74755,shock_day_drop
disconnect_scenario,Q-A,32,2026-08-26,67,BPCL,74842,shock_day_drop
disconnect_scenario,Q-A,32,2026-08-26,53,BRITANNIA,74903,shock_day_drop
disconnect_scenario,Q-A,32,2026-08-26,63,BRITANNIA,74913,shock_day_drop
disconnect_scenario,Q-A,32,2026-08-26,26,GOLDBEES,75101,shock_day_drop
disconnect_scenario,Q-A,32,2026-08-26,61,GOLDBEES,75136,shock_day_drop
disconnect_scenario,Q-A,32,2026-08-26,1,HCLTECH,75151,shock_day_drop
disconnect_scenario,Q-A,32,2026-08-26,12,HCLTECH,75162,shock_day_drop
disconnect_scenario,Q-A,32,2026-08-26,50,HCLTECH,75200,shock_day_drop
disconnect_scenario,Q-A,32,2026-08-26,5,HDFCBANK,75230,shock_day_drop
disconnect_scenario,Q-A,32,2026-08-26,15,HDFCBANK,75240,shock_day_drop
disconnect_scenario,Q-A,32,2026-08-26,18,HDFCBANK,75243,shock_day_drop
disconnect_scenario,Q-A,32,2026-08-26,39,HDFCBANK,75264,shock_day_drop
disconnect_scenario,Q-A,32,2026-08-26,50,HDFCBANK,75275,shock_day_drop
disconnect_scenario,Q-A,32,2026-08-26,21,HINDUNILVR,75321,shock_day_drop
disconnect_scenario,Q-A,32,2026-08-26,31,HINDUNILVR,75331,shock_day_drop
disconnect_scenario,Q-A,32,2026-08-26,18,ICICIBANK,75393,shock_day_drop
disconnect_scenario,Q-A,32,2026-08-26,42,ICICIBANK,75417,shock_day_drop
disconnect_scenario,Q-A,32,2026-08-26,14,ITBEES,75539,shock_day_drop
disconnect_scenario,Q-A,32,2026-08-26,53,ITBEES,75578,shock_day_drop
disconnect_scenario,Q-A,32,2026-08-26,1,ITC,75601,shock_day_drop
disconnect_scenario,Q-A,32,2026-08-26,9,JUNIORBEES,75684,shock_day_drop
disconnect_scenario,Q-A,32,2026-08-26,13,JUNIORBEES,75688,shock_day_drop
disconnect_scenario,Q-A,32,2026-08-26,40,JUNIORBEES,75715,shock_day_drop
disconnect_scenario,Q-A,32,2026-08-26,69,JUNIORBEES,75744,shock_day_drop
disconnect_scenario,Q-A,32,2026-08-26,4,KOTAKBANK,75754,shock_day_drop
disconnect_scenario,Q-A,32,2026-08-26,9,KOTAKBANK,75759,shock_day_drop
disconnect_scenario,Q-A,32,2026-08-26,29,M&M,75929,shock_day_drop
disconnect_scenario,Q-A,32,2026-08-26,33,M&M,75933,shock_day_drop
disconnect_scenario,Q-A,32,2026-08-26,52,M&M,75952,shock_day_drop
disconnect_scenario,Q-A,32,2026-08-26,56,M&M,75956,shock_day_drop
disconnect_scenario,Q-A,32,2026-08-26,71,M&M,75971,shock_day_drop
disconnect_scenario,Q-A,32,2026-08-26,31,MARUTI,76006,shock_day_drop
disconnect_scenario,Q-A,32,2026-08-26,32,MARUTI,76007,shock_day_drop
disconnect_scenario,Q-A,32,2026-08-26,56,MARUTI,76031,shock_day_drop
disconnect_scenario,Q-A,32,2026-08-26,1,NESTLEIND,76051,shock_day_drop
disconnect_scenario,Q-A,32,2026-08-26,74,ONGC,76274,shock_day_drop
