candidate_id,feature_id,feature_family,execution_profile,horizon_events,threshold_quantile,trades,mean_gross_return,mean_cost_return,mean_net_return,best_baseline_mean_net_return,net_return_lift_vs_best_baseline,positive_after_costs,beats_best_baseline_proxy,enough_trades_for_edge
F06_l5_mean_reversion_h2_q70,F06_l5_mean_reversion,depth_mean_reversion,stressed_retail,2,0.7,3978,6.147232763296672e-05,0.001805286974320278,-0.0017438146466873113,-0.001341628946121,-0.00040218570056631134,False,False,True
F03_l1_imbalance_h3_q95,F03_l1_imbalance,top_of_book_imbalance,retail_marketable_default,3,0.95,685,0.00015808553152340602,0.0019090600933199505,-0.0017509745617965446,-0.001104373851458,-0.0006466007103385445,False,False,True
F04_l5_imbalance_h5_q70,F04_l5_imbalance,depth_imbalance,retail_marketable_default,5,0.7,3928,-0.0001624522400006644,0.001588836360074531,-0.0017512886000751952,-0.001104373851458,-0.0006469147486171951,False,False,True
F07_l1_mean_reversion_h1_q70,F07_l1_mean_reversion,top_of_book_mean_reversion,stressed_retail,1,0.7,4066,3.606055636161271e-05,0.0018005136442485106,-0.0017644530878868979,-0.001341628946121,-0.0004228241417658979,False,False,True
F03_l1_imbalance_h5_q70,F03_l1_imbalance,top_of_book_imbalance,retail_marketable_default,5,0.7,3966,-0.00019224896754224124,0.0015830231697577272,-0.0017752721372999685,-0.001104373851458,-0.0006708982858419684,False,False,True
F06_l5_mean_reversion_h1_q70,F06_l5_mean_reversion,depth_mean_reversion,stressed_retail,1,0.7,4024,1.5607419092728645e-05,0.0018072149313305013,-0.0017916075122377728,-0.001341628946121,-0.0004499785661167728,False,False,True
F01_momentum_3_event_h2_q95,F01_momentum_3_event,short_horizon_momentum,stressed_retail,2,0.95,652,-0.000527545318298777,0.0012654331797125181,-0.0017929784980112954,-0.001341628946121,-0.0004513495518902954,False,False,True
F03_l1_imbalance_h2_q95,F03_l1_imbalance,top_of_book_imbalance,retail_marketable_default,2,0.95,705,0.00011110702370271422,0.0019105246492116816,-0.0017994176255089673,-0.001104373851458,-0.0006950437740509672,False,False,True
F07_l1_mean_reversion_h5_q85,F07_l1_mean_reversion,top_of_book_mean_reversion,stressed_retail,5,0.85,1933,0.0003111564753237085,0.0021166297504886687,-0.00180547327516496,-0.001341628946121,-0.00046384432904396,False,False,True
F06_l5_mean_reversion_h5_q85,F06_l5_mean_reversion,depth_mean_reversion,stressed_retail,5,0.85,1922,0.0003210576623607612,0.0021300949558892245,-0.0018090372935284634,-0.001341628946121,-0.00046740834740746336,False,False,True
F02_mlofi_qty_event_h1_q95,F02_mlofi_qty_event,order_flow_imbalance,stressed_retail,1,0.95,932,-0.00013899184494466988,0.0016750123034219642,-0.0018140041483666342,-0.001341628946121,-0.0004723752022456342,False,False,True
F04_l5_imbalance_h1_q70,F04_l5_imbalance,depth_imbalance,stressed_retail,1,0.7,4024,-1.5607419092728645e-05,0.001807215399553074,-0.0018228228186458026,-0.001341628946121,-0.0004811938725248026,False,False,True
F05_microprice_dev_h1_q70,F05_microprice_dev,microprice_pressure,stressed_retail,1,0.7,4013,-1.031179325722374e-05,0.0018147620026616803,-0.0018250737959189039,-0.001341628946121,-0.0004834448497979039,False,False,True
F05_microprice_dev_h2_q70,F05_microprice_dev,microprice_pressure,stressed_retail,2,0.7,3955,-1.3073392151525365e-05,0.0018149412369898564,-0.0018280146291413818,-0.001341628946121,-0.0004863856830203818,False,False,True
F06_l5_mean_reversion_h3_q85,F06_l5_mean_reversion,depth_mean_reversion,retail_marketable_default,3,0.85,2021,6.80052003166672e-05,0.0018979497457995256,-0.0018299445454828583,-0.001104373851458,-0.0007255706940248582,False,False,True
F03_l1_imbalance_h1_q70,F03_l1_imbalance,top_of_book_imbalance,stressed_retail,1,0.7,4066,-3.606055636161271e-05,0.0018005147260652015,-0.0018365752824268142,-0.001341628946121,-0.0004949463363058142,False,False,True
F07_l1_mean_reversion_h5_q95,F07_l1_mean_reversion,top_of_book_mean_reversion,stressed_retail,5,0.95,653,0.0003036849230648705,0.0021409417225253073,-0.001837256799460437,-0.001341628946121,-0.0004956278533394371,False,False,True
F01_momentum_3_event_h3_q95,F01_momentum_3_event,short_horizon_momentum,stressed_retail,3,0.95,639,-0.000578510739030465,0.0012647768459858075,-0.0018432875850162723,-0.001341628946121,-0.0005016586388952723,False,False,True
F06_l5_mean_reversion_h2_q85,F06_l5_mean_reversion,depth_mean_reversion,retail_marketable_default,2,0.85,2053,4.8961930167856185e-05,0.0018981601344584603,-0.0018491982042906042,-0.001104373851458,-0.0007448243528326041,False,False,True
F05_microprice_dev_h3_q70,F05_microprice_dev,microprice_pressure,stressed_retail,3,0.7,3899,-3.8909622632388196e-05,0.0018144481509072357,-0.0018533577735396238,-0.001341628946121,-0.0005117288274186238,False,False,True
F07_l1_mean_reversion_h5_q95,F07_l1_mean_reversion,top_of_book_mean_reversion,retail_marketable_default,5,0.95,672,5.415868972637117e-05,0.0019077805407728707,-0.0018536218510464995,-0.001104373851458,-0.0007492479995884994,False,False,True
F04_l5_imbalance_h2_q70,F04_l5_imbalance,depth_imbalance,stressed_retail,2,0.7,3978,-6.147232763296672e-05,0.001805288818490107,-0.0018667611461230737,-0.001341628946121,-0.0005251322000020737,False,False,True
F03_l1_imbalance_h3_q85,F03_l1_imbalance,top_of_book_imbalance,retail_marketable_default,3,0.85,2026,1.581355042539796e-05,0.001884273707694755,-0.001868460157269357,-0.001104373851458,-0.0007640863058113569,False,False,True
F03_l1_imbalance_h2_q70,F03_l1_imbalance,top_of_book_imbalance,stressed_retail,2,0.7,4018,-7.53104367644658e-05,0.0017988176633650529,-0.0018741281001295187,-0.001341628946121,-0.0005324991540085187,False,False,True
F06_l5_mean_reversion_h1_q85,F06_l5_mean_reversion,depth_mean_reversion,retail_marketable_default,1,0.85,2084,2.4205559069718708e-05,0.0018984010705692964,-0.0018741955114995777,-0.001104373851458,-0.0007698216600415776,False,False,True
F03_l1_imbalance_h1_q85,F03_l1_imbalance,top_of_book_imbalance,retail_marketable_default,1,0.85,2089,5.195022272482264e-06,0.0018851332073677393,-0.001879938185095257,-0.001104373851458,-0.000775564333637257,False,False,True
F03_l1_imbalance_h2_q85,F03_l1_imbalance,top_of_book_imbalance,retail_marketable_default,2,0.85,2058,3.6872156434275066e-06,0.0018846945813360222,-0.0018810073656925948,-0.001104373851458,-0.0007766335142345947,False,False,True
F04_l5_imbalance_h3_q70,F04_l5_imbalance,depth_imbalance,stressed_retail,3,0.7,3928,-8.039940068771398e-05,0.0018037786842215408,-0.0018841780849092548,-0.001341628946121,-0.0005425491387882548,False,False,True
F04_l5_imbalance_h2_q95,F04_l5_imbalance,depth_imbalance,retail_marketable_default,2,0.95,670,2.9134328172682374e-05,0.0019171347603356658,-0.0018880004321629835,-0.001104373851458,-0.0007836265807049834,False,False,True
F07_l1_mean_reversion_h2_q85,F07_l1_mean_reversion,top_of_book_mean_reversion,retail_marketable_default,2,0.85,2058,-3.6872156434275066e-06,0.0018846946919524917,-0.0018883819075959192,-0.001104373851458,-0.0007840080561379191,False,False,True
F06_l5_mean_reversion_h5_q95,F06_l5_mean_reversion,depth_mean_reversion,retail_marketable_default,5,0.95,634,2.64889964377323e-05,0.0019150558211948347,-0.0018885668247571024,-0.001104373851458,-0.0007841929732991023,False,False,True
F07_l1_mean_reversion_h1_q85,F07_l1_mean_reversion,top_of_book_mean_reversion,retail_marketable_default,1,0.85,2089,-5.195022272482264e-06,0.0018851333632184076,-0.0018903283854908898,-0.001104373851458,-0.0007859545340328897,False,False,True
F07_l1_mean_reversion_h3_q85,F07_l1_mean_reversion,top_of_book_mean_reversion,retail_marketable_default,3,0.85,2026,-1.581355042539796e-05,0.0018842741821012677,-0.0019000877325266658,-0.001104373851458,-0.0007957138810686657,False,False,True
F03_l1_imbalance_h3_q70,F03_l1_imbalance,top_of_book_imbalance,stressed_retail,3,0.7,3961,-0.00010283188434927669,0.0017984095562323037,-0.0019012414405815805,-0.001341628946121,-0.0005596124944605805,False,False,True
F01_momentum_3_event_h5_q95,F01_momentum_3_event,short_horizon_momentum,stressed_retail,5,0.95,586,-0.0006298024288165948,0.001271751872972616,-0.0019015543017892108,-0.001341628946121,-0.0005599253556682108,False,False,True
F03_l1_imbalance_h1_q95,F03_l1_imbalance,top_of_book_imbalance,retail_marketable_default,1,0.95,725,4.287500691521789e-06,0.0019109962407683932,-0.0019067087400768715,-0.001104373851458,-0.0008023348886188714,False,False,True
F06_l5_mean_reversion_h1_q95,F06_l5_mean_reversion,depth_mean_reversion,retail_marketable_default,1,0.95,689,8.529397885562975e-06,0.001918401366958171,-0.001909871969072608,-0.001104373851458,-0.0008054981176146079,False,False,True
F07_l1_mean_reversion_h1_q95,F07_l1_mean_reversion,top_of_book_mean_reversion,retail_marketable_default,1,0.95,725,-4.287500691521789e-06,0.0019109963693934142,-0.0019152838700849358,-0.001104373851458,-0.0008109100186269357,False,False,True
F06_l5_mean_reversion_h3_q85,F06_l5_mean_reversion,depth_mean_reversion,stressed_retail,3,0.85,1974,0.00021188716003489014,0.002130901325087725,-0.001919014165052835,-0.001341628946121,-0.000577385218931835,False,False,True
F02_mlofi_qty_event_h2_q95,F02_mlofi_qty_event,order_flow_imbalance,stressed_retail,2,0.95,915,-0.0002505777136093095,0.0016700187100528985,-0.001920596423662208,-0.001341628946121,-0.0005789674775412081,False,False,True
F07_l1_mean_reversion_h3_q85,F07_l1_mean_reversion,top_of_book_mean_reversion,stressed_retail,3,0.85,1981,0.00019563160502349838,0.0021166249295272352,-0.0019209933245037368,-0.001341628946121,-0.0005793643783827368,False,False,True
F04_l5_imbalance_h1_q85,F04_l5_imbalance,depth_imbalance,retail_marketable_default,1,0.85,2084,-2.4205559069718708e-05,0.0018984017967360685,-0.0019226073558057872,-0.001104373851458,-0.0008182335043477871,False,False,True
F04_l5_imbalance_h1_q95,F04_l5_imbalance,depth_imbalance,retail_marketable_default,1,0.95,689,-8.529397885562975e-06,0.0019184016228401075,-0.0019269310207256705,-0.001104373851458,-0.0008225571692676704,False,False,True
F05_microprice_dev_h5_q70,F05_microprice_dev,microprice_pressure,stressed_retail,5,0.7,3786,-0.00012288815576849796,0.0018139747183664981,-0.001936862874134996,-0.001341628946121,-0.0005952339280139961,False,False,True
F02_mlofi_qty_event_h3_q95,F02_mlofi_qty_event,order_flow_imbalance,stressed_retail,3,0.95,882,-0.00026858231362599487,0.0016714894737501265,-0.0019400717873761214,-0.001341628946121,-0.0005984428412551214,False,False,True
F04_l5_imbalance_h5_q95,F04_l5_imbalance,depth_imbalance,retail_marketable_default,5,0.95,634,-2.64889964377323e-05,0.001915056615864728,-0.0019415456123024603,-0.001104373851458,-0.0008371717608444602,False,False,True
F06_l5_mean_reversion_h2_q95,F06_l5_mean_reversion,depth_mean_reversion,retail_marketable_default,2,0.95,670,-2.9134328172682374e-05,0.001917135634365511,-0.0019462699625381935,-0.001104373851458,-0.0008418961110801934,False,False,True
F04_l5_imbalance_h2_q85,F04_l5_imbalance,depth_imbalance,retail_marketable_default,2,0.85,2053,-4.8961930167856185e-05,0.0018981616033163656,-0.0019471235334842215,-0.001104373851458,-0.0008427496820262214,False,False,True
F04_l5_imbalance_h5_q70,F04_l5_imbalance,depth_imbalance,stressed_retail,5,0.7,3815,-0.00014391714056943462,0.0018032164608654728,-0.0019471336014349073,-0.001341628946121,-0.0006055046553139073,False,False,True
F03_l1_imbalance_h5_q95,F03_l1_imbalance,top_of_book_imbalance,retail_marketable_default,5,0.95,672,-5.415868972637117e-05,0.0019077821655335623,-0.0019619408552599337,-0.001104373851458,-0.0008575670038019336,False,False,True
F04_l5_imbalance_h3_q85,F04_l5_imbalance,depth_imbalance,retail_marketable_default,3,0.85,2021,-6.80052003166672e-05,0.0018979517859555352,-0.0019659569862722024,-0.001104373851458,-0.0008615831348142023,False,False,True
F02_mlofi_qty_event_h5_q95,F02_mlofi_qty_event,order_flow_imbalance,stressed_retail,5,0.95,818,-0.0002833844110336948,0.0016858612918204802,-0.001969245702854175,-0.001341628946121,-0.0006276167567331751,False,False,True
F06_l5_mean_reversion_h2_q85,F06_l5_mean_reversion,depth_mean_reversion,stressed_retail,2,0.85,2003,0.0001603671693431509,0.002130269927758967,-0.001969902758415816,-0.001341628946121,-0.0006282738122948162,False,False,True
F01_momentum_3_event_h3_q95,F01_momentum_3_event,short_horizon_momentum,zero_latency_spread_only_control,3,0.95,715,-0.0018035171809107587,0.00016882972765586233,-0.001972346908566621,-0.0004731718811567,-0.001499175027409921,False,False,True
F07_l1_mean_reversion_h2_q85,F07_l1_mean_reversion,top_of_book_mean_reversion,stressed_retail,2,0.85,2010,0.0001332298623892212,0.002116202470339514,-0.0019829726079502925,-0.001341628946121,-0.0006413436618292925,False,False,True
F07_l1_mean_reversion_h3_q95,F07_l1_mean_reversion,top_of_book_mean_reversion,stressed_retail,3,0.95,678,0.00015586046210791418,0.00214095358736375,-0.001985093125255836,-0.001341628946121,-0.0006434641791348359,False,False,True
F03_l1_imbalance_h5_q70,F03_l1_imbalance,top_of_book_imbalance,stressed_retail,5,0.7,3852,-0.0001972175878693193,0.00179694567199953,-0.0019941632598688493,-0.001341628946121,-0.0006525343137478493,False,False,True
F05_microprice_dev_h1_q85,F05_microprice_dev,microprice_pressure,retail_marketable_default,1,0.85,2070,-6.68256608354225e-05,0.0019289861397856474,-0.0019958118006210696,-0.001104373851458,-0.0008914379491630695,False,False,True
F07_l1_mean_reversion_h2_q95,F07_l1_mean_reversion,top_of_book_mean_reversion,retail_marketable_default,2,0.95,705,-0.00011110702370271422,0.0019105279824223925,-0.002021635006125107,-0.001104373851458,-0.0009172611546671068,False,False,True
F04_l5_imbalance_h1_q95,F04_l5_imbalance,depth_imbalance,stressed_retail,1,0.95,655,0.00011735166988345385,0.002150112756024121,-0.002032761086140667,-0.001341628946121,-0.0006911321400196672,False,False,True
F05_microprice_dev_h2_q85,F05_microprice_dev,microprice_pressure,retail_marketable_default,2,0.85,2039,-0.00010412124688226329,0.0019288985773291472,-0.0020330198242114106,-0.001104373851458,-0.0009286459727534105,False,False,True
F05_microprice_dev_h3_q85,F05_microprice_dev,microprice_pressure,retail_marketable_default,3,0.85,2009,-0.00011065561667757465,0.0019287432327622837,-0.0020393988494398583,-0.001104373851458,-0.0009350249979818582,False,False,True
F03_l1_imbalance_h5_q85,F03_l1_imbalance,top_of_book_imbalance,retail_marketable_default,5,0.85,1978,-0.0001823925437687033,0.0018836152813101015,-0.0020660078250788047,-0.001104373851458,-0.0009616339736208046,False,False,True
F07_l1_mean_reversion_h3_q95,F07_l1_mean_reversion,top_of_book_mean_reversion,retail_marketable_default,3,0.95,685,-0.00015808553152340602,0.0019090648358858963,-0.002067150367409302,-0.001104373851458,-0.0009627765159513019,False,False,True
F06_l5_mean_reversion_h3_q95,F06_l5_mean_reversion,depth_mean_reversion,stressed_retail,3,0.95,639,7.646203777154287e-05,0.002149369404968864,-0.0020729073671973213,-0.001341628946121,-0.0007312784210763213,False,False,True
F06_l5_mean_reversion_h3_q95,F06_l5_mean_reversion,depth_mean_reversion,retail_marketable_default,3,0.95,650,-0.00017339388983532626,0.0019158444575233455,-0.0020892383473586715,-0.001104373851458,-0.0009848644959006714,False,False,True
F07_l1_mean_reversion_h2_q95,F07_l1_mean_reversion,top_of_book_mean_reversion,stressed_retail,2,0.95,687,4.495194220057707e-05,0.002140829732430443,-0.002095877790229866,-0.001341628946121,-0.0007542488441088658,False,False,True
F03_l1_imbalance_h1_q95,F03_l1_imbalance,top_of_book_imbalance,stressed_retail,1,0.95,691,4.3023111541403593e-05,0.0021422053776439004,-0.002099182266102497,-0.001341628946121,-0.000757553319981497,False,False,True
F06_l5_mean_reversion_h1_q85,F06_l5_mean_reversion,depth_mean_reversion,stressed_retail,1,0.85,2022,3.134981012545041e-05,0.0021312258452876147,-0.0020998760351621645,-0.001341628946121,-0.0007582470890411645,False,False,True
F06_l5_mean_reversion_h5_q95,F06_l5_mean_reversion,depth_mean_reversion,stressed_retail,5,0.95,613,4.465599735018262e-05,0.0021498535106106447,-0.002105197513260462,-0.001341628946121,-0.000763568567139462,False,False,True
F03_l1_imbalance_h1_q85,F03_l1_imbalance,top_of_book_imbalance,stressed_retail,1,0.85,2029,4.171158061883303e-07,0.002117287167408536,-0.0021168700516023477,-0.001341628946121,-0.0007752411054813477,False,False,True
F07_l1_mean_reversion_h1_q85,F07_l1_mean_reversion,top_of_book_mean_reversion,stressed_retail,1,0.85,2029,-4.171158061883303e-07,0.0021172871799220103,-0.0021177042957281986,-0.001341628946121,-0.0007760753496071986,False,False,True
F04_l5_imbalance_h2_q95,F04_l5_imbalance,depth_imbalance,stressed_retail,2,0.95,647,1.1855748749507263e-05,0.002149240742606276,-0.0021373849938567686,-0.001341628946121,-0.0007957560477357686,False,False,True
F04_l5_imbalance_h5_q85,F04_l5_imbalance,depth_imbalance,retail_marketable_default,5,0.85,1973,-0.0002567192963234872,0.001897624907325292,-0.0021543442036487796,-0.001104373851458,-0.0010499703521907795,False,False,True
F06_l5_mean_reversion_h2_q95,F06_l5_mean_reversion,depth_mean_reversion,stressed_retail,2,0.95,647,-1.1855748749507263e-05,0.0021492410982787385,-0.0021610968470282457,-0.001341628946121,-0.0008194679009072457,False,False,True
F04_l5_imbalance_h1_q85,F04_l5_imbalance,depth_imbalance,stressed_retail,1,0.85,2022,-3.134981012545041e-05,0.0021312267857819187,-0.002162576595907369,-0.001341628946121,-0.0008209476497863688,False,False,True
F05_microprice_dev_h5_q85,F05_microprice_dev,microprice_pressure,retail_marketable_default,5,0.85,1955,-0.00023514972906366887,0.0019281281980716158,-0.0021632779271352847,-0.001104373851458,-0.0010589040756772846,False,False,True
F07_l1_mean_reversion_h1_q95,F07_l1_mean_reversion,top_of_book_mean_reversion,stressed_retail,1,0.95,691,-4.3023111541403593e-05,0.0021422066683372465,-0.0021852297798786503,-0.001341628946121,-0.0008436008337576503,False,False,True
F03_l1_imbalance_h2_q95,F03_l1_imbalance,top_of_book_imbalance,stressed_retail,2,0.95,687,-4.495194220057707e-05,0.002140831080988709,-0.002185783023189286,-0.001341628946121,-0.0008441540770682862,False,False,True
F05_microprice_dev_h1_q85,F05_microprice_dev,microprice_pressure,stressed_retail,1,0.85,2002,-2.617217724190582e-05,0.0021623254102373195,-0.0021884975874792256,-0.001341628946121,-0.0008468686413582256,False,False,True
F04_l5_imbalance_h5_q95,F04_l5_imbalance,depth_imbalance,stressed_retail,5,0.95,613,-4.465599735018262e-05,0.002149854850290565,-0.0021945108476407473,-0.001341628946121,-0.0008528819015197473,False,False,True
F05_microprice_dev_h1_q95,F05_microprice_dev,microprice_pressure,retail_marketable_default,1,0.95,670,-9.561627838681347e-05,0.0021300428590449697,-0.002225659137431783,-0.001104373851458,-0.001121285285973783,False,False,True
F04_l5_imbalance_h3_q95,F04_l5_imbalance,depth_imbalance,stressed_retail,3,0.95,639,-7.646203777154287e-05,0.002149371698829997,-0.0022258337366015397,-0.001341628946121,-0.0008842047904805397,False,False,True
F03_l1_imbalance_h2_q85,F03_l1_imbalance,top_of_book_imbalance,stressed_retail,2,0.85,2010,-0.0001332298623892212,0.0021162064672353856,-0.0022494363296246067,-0.001341628946121,-0.0009078073835036068,False,False,True
F05_microprice_dev_h2_q85,F05_microprice_dev,microprice_pressure,stressed_retail,2,0.85,1985,-9.316964184617064e-05,0.002161542431141089,-0.00225471207298726,-0.001341628946121,-0.0009130831268662602,False,False,True
F06_l5_mean_reversion_h1_q95,F06_l5_mean_reversion,depth_mean_reversion,stressed_retail,1,0.95,655,-0.00011735166988345385,0.0021501162765742176,-0.002267467946457671,-0.001341628946121,-0.0009258390003366709,False,False,True
F05_microprice_dev_h3_q85,F05_microprice_dev,microprice_pressure,stressed_retail,3,0.85,1950,-0.00012469783485499625,0.002161641703551177,-0.0022863395384061735,-0.001341628946121,-0.0009447105922851735,False,False,True
F04_l5_imbalance_h2_q85,F04_l5_imbalance,depth_imbalance,stressed_retail,2,0.85,2003,-0.0001603671693431509,0.0021302747387740473,-0.002290641908117198,-0.001341628946121,-0.0009490129619961981,False,False,True
F03_l1_imbalance_h3_q95,F03_l1_imbalance,top_of_book_imbalance,stressed_retail,3,0.95,678,-0.00015586046210791418,0.0021409582631776135,-0.0022968187252855273,-0.001341628946121,-0.0009551897791645273,False,False,True
F03_l1_imbalance_h3_q85,F03_l1_imbalance,top_of_book_imbalance,stressed_retail,3,0.85,1981,-0.00019563160502349838,0.002116630798475386,-0.002312262403498884,-0.001341628946121,-0.0009706334573778839,False,False,True
F05_microprice_dev_h2_q95,F05_microprice_dev,microprice_pressure,retail_marketable_default,2,0.95,655,-0.00020449987924362885,0.0021319237690757917,-0.00233642364831942,-0.001104373851458,-0.00123204979686142,False,False,True
F04_l5_imbalance_h3_q85,F04_l5_imbalance,depth_imbalance,stressed_retail,3,0.85,1974,-0.00021188716003489014,0.002130907681702526,-0.0023427948417374164,-0.001341628946121,-0.0010011658956164164,False,False,True
F05_microprice_dev_h3_q95,F05_microprice_dev,microprice_pressure,retail_marketable_default,3,0.95,642,-0.00028377993612755634,0.002132985628711671,-0.0024167655648392274,-0.001104373851458,-0.0013123917133812273,False,False,True
F03_l1_imbalance_h5_q85,F03_l1_imbalance,top_of_book_imbalance,stressed_retail,5,0.85,1933,-0.0003111564753237085,0.002116639085182928,-0.0024277955605066367,-0.001341628946121,-0.0010861666143856367,False,False,True
F05_microprice_dev_h1_q95,F05_microprice_dev,microprice_pressure,stressed_retail,1,0.95,649,-7.141997224650756e-05,0.0023631272297746165,-0.0024345472020211242,-0.001341628946121,-0.0010929182559001242,False,False,True
F05_microprice_dev_h5_q85,F05_microprice_dev,microprice_pressure,stressed_retail,5,0.85,1887,-0.00028200739042667637,0.002161805458070566,-0.002443812848497242,-0.001341628946121,-0.0011021839023762422,False,False,True
F03_l1_imbalance_h5_q95,F03_l1_imbalance,top_of_book_imbalance,stressed_retail,5,0.95,653,-0.0003036849230648705,0.0021409508330729994,-0.00244463575613787,-0.001341628946121,-0.00110300681001687,False,False,True
F04_l5_imbalance_h5_q85,F04_l5_imbalance,depth_imbalance,stressed_retail,5,0.85,1922,-0.0003210576623607612,0.0021301045876190956,-0.002451162249979857,-0.001341628946121,-0.001109533303858857,False,False,True
F05_microprice_dev_h2_q95,F05_microprice_dev,microprice_pressure,stressed_retail,2,0.95,643,-0.00017441228390278419,0.0023609857585669006,-0.002535398042469685,-0.001341628946121,-0.0011937690963486848,False,False,True
F05_microprice_dev_h5_q95,F05_microprice_dev,microprice_pressure,retail_marketable_default,5,0.95,626,-0.0005586935047779247,0.0021305115700819156,-0.00268920507485984,-0.001104373851458,-0.00158483122340184,False,False,True
F05_microprice_dev_h3_q95,F05_microprice_dev,microprice_pressure,stressed_retail,3,0.95,633,-0.00032887201743978217,0.002360571349159011,-0.002689443366598793,-0.001341628946121,-0.0013478144204777931,False,False,True
F05_microprice_dev_h5_q95,F05_microprice_dev,microprice_pressure,stressed_retail,5,0.95,611,-0.000765976976626643,0.002361769344018519,-0.0031277463206451617,-0.001341628946121,-0.0017861173745241617,False,False,True
