panel,scenario_id,scenario_grid_id,trade_date,symbol,quote_id,side,cancel_latency_ms,decide_latency_ms,move_threshold_spread_fraction,quote_post_ts,fill_ts,exit_ts,quote_price,exit_bid,exit_ask,quantity,l2_l5_signal,top5_churn,cancel_lost_race,effective_cancel_latency_ms,cost_model_version,buy_value_inr,sell_value_inr,gross_pnl_inr,cost200_inr,net_pnl_inr
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C400_D20_M0p25_J40720260817,P407_C400_D20_M0p25_J40720260817,2026-02-02,RELIANCE,synthetic_dense_2026-02-02_RELIANCE_1000,ask,400,20,0.25,1786613141.0,1786613142.0,1786613168.0,1296.4,1303.4,1303.6,77,0.43115828910396503,0.07674586776859504,1,365.54166242091,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,100377.2,99822.8,-554.3999999999942,165.39999439999997,-719.7999943999941
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C400_D20_M0p25_J40720260817,P407_C400_D20_M0p25_J40720260817,2026-02-02,RELIANCE,synthetic_dense_2026-02-02_RELIANCE_1250,bid,400,20,0.25,1786613225.0,1786613225.0,1786613251.0,1303.4,1301.1,1301.3,76,0.461104513064133,0.07756542699724518,1,421.16810395617637,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,99058.40000000001,98883.59999999999,-174.80000000001746,165.15194090399999,-339.9519409040174
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C400_D20_M0p25_J40720260817,P407_C400_D20_M0p25_J40720260817,2026-02-02,SBIN,synthetic_dense_2026-02-02_SBIN_0,bid,400,20,0.25,1786612475.0,1786612475.0,1786612514.0,1045.0,1043.0,1043.2,95,0.07078734363502576,0.11996900826446281,1,421.06117917359353,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,99275.0,99085.0,-190.0,165.19620831999998,-355.19620832
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C400_D20_M0p25_J40720260817,P407_C400_D20_M0p25_J40720260817,2026-02-02,SBIN,synthetic_dense_2026-02-02_SBIN_250,bid,400,20,0.25,1786612600.0,1786612600.0,1786612639.0,1045.0,1043.0,1043.2,95,0.07078734363502576,0.11996900826446281,1,433.70078978119284,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,99275.0,99085.0,-190.0,165.19620831999998,-355.19620832
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C400_D20_M0p25_J40720260817,P407_C400_D20_M0p25_J40720260817,2026-02-02,SBIN,synthetic_dense_2026-02-02_SBIN_500,bid,400,20,0.25,1786612725.0,1786612725.0,1786612764.0,1045.0,1043.0,1043.2,95,0.07078734363502576,0.11996900826446281,1,379.98297382900193,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,99275.0,99085.0,-190.0,165.19620831999998,-355.19620832
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C400_D20_M0p25_J40720260817,P407_C400_D20_M0p25_J40720260817,2026-02-02,SBIN,synthetic_dense_2026-02-02_SBIN_750,bid,400,20,0.25,1786612850.0,1786612850.0,1786612889.0,1045.0,1043.0,1043.2,95,0.07078734363502576,0.11996900826446281,1,452.85580485438703,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,99275.0,99085.0,-190.0,165.19620831999998,-355.19620832
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C400_D20_M0p25_J40720260817,P407_C400_D20_M0p25_J40720260817,2026-02-02,SBIN,synthetic_dense_2026-02-02_SBIN_1000,bid,400,20,0.25,1786612975.0,1786612975.0,1786613001.0,1045.0,1043.0,1043.2,95,0.07078734363502576,0.08033062963981304,1,397.75106456228104,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,99275.0,99085.0,-190.0,165.19620831999998,-355.19620832
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C400_D20_M0p25_J40720260817,P407_C400_D20_M0p25_J40720260817,2026-02-02,SBIN,synthetic_dense_2026-02-02_SBIN_1250,bid,400,20,0.25,1786613058.0,1786613058.0,1786613084.0,1043.0,1039.0,1039.2,95,0.039720791091906266,0.07959685180093484,1,404.2750697250603,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,99085.0,98705.0,-380.0,165.14216548,-545.14216548
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C400_D20_M0p25_J40720260817,P407_C400_D20_M0p25_J40720260817,2026-02-02,SBIN,synthetic_dense_2026-02-02_SBIN_1250,ask,400,20,0.25,1786613058.0,1786613059.0,1786613084.0,1043.2,1039.0,1039.2,95,0.039720791091906266,0.07959685180093484,1,375.41052910877835,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,98724.0,99104.0,380.0,165.12334833600002,214.87665166399998
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C400_D20_M0p25_J40720260817,P407_C400_D20_M0p25_J40720260817,2026-03-02,AXISBANK,synthetic_dense_2026-03-02_AXISBANK_1250,bid,400,20,0.25,1789032537.0,1789032538.0,1789032557.0,1325.1,1322.4,1322.6,75,0.03044341495698213,0.062271208599651365,1,375.60790924782066,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,99382.5,99180.0,-202.5,165.21780775,-367.71780775
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C400_D20_M0p25_J40720260817,P407_C400_D20_M0p25_J40720260817,2026-03-02,AXISBANK,synthetic_dense_2026-03-02_AXISBANK_1250,ask,400,20,0.25,1789032537.0,1789032537.0,1789032557.0,1325.3,1322.4,1322.6,75,0.03044341495698213,0.062271208599651365,1,378.8514639653386,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,99195.0,99397.5,202.5,165.20880211,37.29119789000001
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C400_D20_M0p25_J40720260817,P407_C400_D20_M0p25_J40720260817,2026-03-02,AXISBANK,synthetic_dense_2026-03-02_AXISBANK_1750,bid,400,20,0.25,1789032662.0,1789032663.0,1789032682.0,1325.1,1322.4,1322.6,75,0.03044341495698213,0.062271208599651365,1,361.9821751639363,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,99382.5,99180.0,-202.5,165.21780775,-367.71780775
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C400_D20_M0p25_J40720260817,P407_C400_D20_M0p25_J40720260817,2026-03-02,AXISBANK,synthetic_dense_2026-03-02_AXISBANK_1750,ask,400,20,0.25,1789032662.0,1789032662.0,1789032682.0,1325.3,1322.4,1322.6,75,0.03044341495698213,0.062271208599651365,1,416.463730620173,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,99195.0,99397.5,202.5,165.20880211,37.29119789000001
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C400_D20_M0p25_J40720260817,P407_C400_D20_M0p25_J40720260817,2026-03-02,AXISBANK,synthetic_dense_2026-03-02_AXISBANK_2250,bid,400,20,0.25,1789032787.0,1789032788.0,1789032807.0,1325.1,1322.4,1322.6,75,0.03044341495698213,0.062271208599651365,1,380.1601386951663,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,99382.5,99180.0,-202.5,165.21780775,-367.71780775
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C400_D20_M0p25_J40720260817,P407_C400_D20_M0p25_J40720260817,2026-03-02,AXISBANK,synthetic_dense_2026-03-02_AXISBANK_2250,ask,400,20,0.25,1789032787.0,1789032787.0,1789032807.0,1325.3,1322.4,1322.6,75,0.03044341495698213,0.062271208599651365,1,398.1091971910252,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,99195.0,99397.5,202.5,165.20880211,37.29119789000001
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C400_D20_M0p25_J40720260817,P407_C400_D20_M0p25_J40720260817,2026-03-02,AXISBANK,synthetic_dense_2026-03-02_AXISBANK_2750,bid,400,20,0.25,1789032912.0,1789032913.0,1789032932.0,1325.1,1322.4,1322.6,75,0.03044341495698213,0.062271208599651365,1,384.64919577162647,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,99382.5,99180.0,-202.5,165.21780775,-367.71780775
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C400_D20_M0p25_J40720260817,P407_C400_D20_M0p25_J40720260817,2026-03-02,AXISBANK,synthetic_dense_2026-03-02_AXISBANK_2750,ask,400,20,0.25,1789032912.0,1789032912.0,1789032932.0,1325.3,1322.4,1322.6,75,0.03044341495698213,0.062271208599651365,1,384.45239100531427,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,99195.0,99397.5,202.5,165.20880211,37.29119789000001
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C400_D20_M0p25_J40720260817,P407_C400_D20_M0p25_J40720260817,2026-03-02,AXISBANK,synthetic_dense_2026-03-02_AXISBANK_3250,bid,400,20,0.25,1789033037.0,1789033038.0,1789033057.0,1325.1,1322.4,1322.6,75,0.03044341495698213,0.062271208599651365,1,392.9856431409869,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,99382.5,99180.0,-202.5,165.21780775,-367.71780775
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C400_D20_M0p25_J40720260817,P407_C400_D20_M0p25_J40720260817,2026-03-02,AXISBANK,synthetic_dense_2026-03-02_AXISBANK_3250,ask,400,20,0.25,1789033037.0,1789033037.0,1789033057.0,1325.3,1322.4,1322.6,75,0.03044341495698213,0.062271208599651365,1,385.0092423025118,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,99195.0,99397.5,202.5,165.20880211,37.29119789000001
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C400_D20_M0p25_J40720260817,P407_C400_D20_M0p25_J40720260817,2026-03-02,AXISBANK,synthetic_dense_2026-03-02_AXISBANK_3750,bid,400,20,0.25,1789033162.0,1789033163.0,1789033182.0,1325.1,1322.4,1322.6,75,0.03044341495698213,0.062271208599651365,1,404.6392699430035,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,99382.5,99180.0,-202.5,165.21780775,-367.71780775
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C400_D20_M0p25_J40720260817,P407_C400_D20_M0p25_J40720260817,2026-03-02,AXISBANK,synthetic_dense_2026-03-02_AXISBANK_3750,ask,400,20,0.25,1789033162.0,1789033162.0,1789033182.0,1325.3,1322.4,1322.6,75,0.03044341495698213,0.062271208599651365,1,375.7820231549811,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,99195.0,99397.5,202.5,165.20880211,37.29119789000001
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C400_D20_M0p25_J40720260817,P407_C400_D20_M0p25_J40720260817,2026-03-02,HDFCBANK,synthetic_dense_2026-03-02_HDFCBANK_0,ask,400,20,0.25,1789031975.0,1789031975.0,1789032014.0,817.65,821.45,821.55,122,-0.5782178217821782,0.0024412855377008652,1,401.057589206244,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,100229.09999999999,99753.3,-475.79999999998836,165.3748293088,-641.1748293087884
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C400_D20_M0p25_J40720260817,P407_C400_D20_M0p25_J40720260817,2026-03-02,HDFCBANK,synthetic_dense_2026-03-02_HDFCBANK_250,ask,400,20,0.25,1789032100.0,1789032100.0,1789032139.0,817.65,821.45,821.55,122,-0.5782178217821782,0.0024412855377008652,1,384.37562695029555,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,100229.09999999999,99753.3,-475.79999999998836,165.3748293088,-641.1748293087884
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C400_D20_M0p25_J40720260817,P407_C400_D20_M0p25_J40720260817,2026-03-02,HDFCBANK,synthetic_dense_2026-03-02_HDFCBANK_500,ask,400,20,0.25,1789032225.0,1789032225.0,1789032264.0,817.65,821.45,821.55,122,-0.5782178217821782,0.0024412855377008652,1,384.4604887641263,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,100229.09999999999,99753.3,-475.79999999998836,165.3748293088,-641.1748293087884
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C400_D20_M0p25_J40720260817,P407_C400_D20_M0p25_J40720260817,2026-03-02,HDFCBANK,synthetic_dense_2026-03-02_HDFCBANK_750,ask,400,20,0.25,1789032350.0,1789032350.0,1789032389.0,817.65,821.45,821.55,122,-0.5782178217821782,0.0024412855377008652,1,346.79744768033186,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,100229.09999999999,99753.3,-475.79999999998836,165.3748293088,-641.1748293087884
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C400_D20_M0p25_J40720260817,P407_C400_D20_M0p25_J40720260817,2026-03-02,HDFCBANK,synthetic_dense_2026-03-02_HDFCBANK_1000,ask,400,20,0.25,1789032475.0,1789032475.0,1789032494.0,817.65,820.7,820.8,122,-0.5782178217821782,0.02669962917181706,1,394.84590715477214,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,100137.59999999999,99753.3,-384.29999999998836,165.3624940108,-549.6624940107884
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C400_D20_M0p25_J40720260817,P407_C400_D20_M0p25_J40720260817,2026-03-02,HDFCBANK,synthetic_dense_2026-03-02_HDFCBANK_1250,bid,400,20,0.25,1789032537.0,1789032538.0,1789032557.0,819.65,821.45,821.55,122,-0.5652032520325203,0.02703955500618047,1,411.0040917191567,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,99997.3,100216.90000000001,219.60000000000582,165.37826273040002,54.221737269605796
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C400_D20_M0p25_J40720260817,P407_C400_D20_M0p25_J40720260817,2026-03-02,HDFCBANK,synthetic_dense_2026-03-02_HDFCBANK_1250,ask,400,20,0.25,1789032537.0,1789032537.0,1789032557.0,819.75,821.45,821.55,121,-0.5652032520325203,0.02703955500618047,1,377.32587253666117,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,99407.54999999999,99189.75,-217.79999999998836,165.22191420759998,-383.02191420758834
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C400_D20_M0p25_J40720260817,P407_C400_D20_M0p25_J40720260817,2026-03-02,INFY,synthetic_dense_2026-03-02_INFY_0,ask,400,20,0.25,1789031975.0,1789031975.0,1789032014.0,1098.8,1101.7,1101.9,91,-0.19772357723577236,0.0095873786407767,1,419.0549157302917,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,100272.90000000001,99990.8,-282.1000000000058,165.3985019244,-447.4985019244058
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C400_D20_M0p25_J40720260817,P407_C400_D20_M0p25_J40720260817,2026-03-02,INFY,synthetic_dense_2026-03-02_INFY_250,ask,400,20,0.25,1789032100.0,1789032100.0,1789032139.0,1098.8,1101.7,1101.9,91,-0.19772357723577236,0.0095873786407767,1,371.05068006210416,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,100272.90000000001,99990.8,-282.1000000000058,165.3985019244,-447.4985019244058
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C400_D20_M0p25_J40720260817,P407_C400_D20_M0p25_J40720260817,2026-03-02,INFY,synthetic_dense_2026-03-02_INFY_500,ask,400,20,0.25,1789032225.0,1789032225.0,1789032264.0,1098.8,1101.7,1101.9,91,-0.19772357723577236,0.0095873786407767,1,421.19993641744486,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,100272.90000000001,99990.8,-282.1000000000058,165.3985019244,-447.4985019244058
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C400_D20_M0p25_J40720260817,P407_C400_D20_M0p25_J40720260817,2026-03-02,INFY,synthetic_dense_2026-03-02_INFY_750,ask,400,20,0.25,1789032350.0,1789032350.0,1789032389.0,1098.8,1101.7,1101.9,91,-0.19772357723577236,0.0095873786407767,1,385.12941532732066,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,100272.90000000001,99990.8,-282.1000000000058,165.3985019244,-447.4985019244058
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C400_D20_M0p25_J40720260817,P407_C400_D20_M0p25_J40720260817,2026-03-02,INFY,synthetic_dense_2026-03-02_INFY_1000,ask,400,20,0.25,1789032475.0,1789032475.0,1789032501.0,1098.8,1101.7,1101.9,91,-0.19772357723577236,0.04441893830703013,1,382.376095545828,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,100272.90000000001,99990.8,-282.1000000000058,165.3985019244,-447.4985019244058
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C400_D20_M0p25_J40720260817,P407_C400_D20_M0p25_J40720260817,2026-03-02,INFY,synthetic_dense_2026-03-02_INFY_1250,bid,400,20,0.25,1789032558.0,1789032559.0,1789032584.0,1101.7,1102.6,1102.8,90,-0.17681159420289855,0.04514885222381636,1,429.95263877118686,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,99153.0,99233.99999999999,80.99999999998545,165.190908244,-84.19090824401457
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C400_D20_M0p25_J40720260817,P407_C400_D20_M0p25_J40720260817,2026-03-02,INFY,synthetic_dense_2026-03-02_INFY_1250,ask,400,20,0.25,1789032558.0,1789032558.0,1789032584.0,1101.9,1102.6,1102.8,90,-0.17681159420289855,0.04514885222381636,1,362.39727366093996,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,99252.0,99171.00000000001,-80.99999999998545,165.199541476,-246.19954147598546
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C400_D20_M0p25_J40720260817,P407_C400_D20_M0p25_J40720260817,2026-03-02,RELIANCE,synthetic_dense_2026-03-02_RELIANCE_500,ask,400,20,0.25,1789031975.0,1789031975.0,1789032014.0,1296.8,1300.0,1300.2,77,0.43618238274227816,0.0073768136761959485,1,405.0898176605066,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,100115.40000000001,99853.59999999999,-261.80000000001746,165.36700482799998,-427.1670048280174
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C400_D20_M0p25_J40720260817,P407_C400_D20_M0p25_J40720260817,2026-03-02,RELIANCE,synthetic_dense_2026-03-02_RELIANCE_750,ask,400,20,0.25,1789032100.0,1789032100.0,1789032139.0,1296.8,1300.0,1300.2,77,0.43618238274227816,0.0073768136761959485,1,358.9701931741085,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,100115.40000000001,99853.59999999999,-261.80000000001746,165.36700482799998,-427.1670048280174
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C400_D20_M0p25_J40720260817,P407_C400_D20_M0p25_J40720260817,2026-03-02,RELIANCE,synthetic_dense_2026-03-02_RELIANCE_1000,ask,400,20,0.25,1789032225.0,1789032225.0,1789032264.0,1296.8,1300.0,1300.2,77,0.43618238274227816,0.0073768136761959485,1,418.24583765941657,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,100115.40000000001,99853.59999999999,-261.80000000001746,165.36700482799998,-427.1670048280174
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C400_D20_M0p25_J40720260817,P407_C400_D20_M0p25_J40720260817,2026-03-02,RELIANCE,synthetic_dense_2026-03-02_RELIANCE_1250,ask,400,20,0.25,1789032350.0,1789032350.0,1789032389.0,1296.8,1300.0,1300.2,77,0.43618238274227816,0.0073768136761959485,1,398.1662322037365,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,100115.40000000001,99853.59999999999,-261.80000000001746,165.36700482799998,-427.1670048280174
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C400_D20_M0p25_J40720260817,P407_C400_D20_M0p25_J40720260817,2026-03-02,SBIN,synthetic_dense_2026-03-02_SBIN_500,ask,400,20,0.25,1789031975.0,1789031975.0,1789032014.0,1034.7,1037.6,1037.8,96,0.04088471849865952,0.04410457469104575,1,379.13232558394793,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,99628.79999999999,99331.20000000001,-297.5999999999767,165.26232352,-462.8623235199767
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C400_D20_M0p25_J40720260817,P407_C400_D20_M0p25_J40720260817,2026-03-02,SBIN,synthetic_dense_2026-03-02_SBIN_750,ask,400,20,0.25,1789032100.0,1789032100.0,1789032139.0,1034.7,1037.6,1037.8,96,0.04088471849865952,0.04410457469104575,1,432.08913930984136,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,99628.79999999999,99331.20000000001,-297.5999999999767,165.26232352,-462.8623235199767
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C400_D20_M0p25_J40720260817,P407_C400_D20_M0p25_J40720260817,2026-03-02,SBIN,synthetic_dense_2026-03-02_SBIN_1000,ask,400,20,0.25,1789032225.0,1789032225.0,1789032264.0,1034.7,1037.6,1037.8,96,0.04088471849865952,0.04410457469104575,1,396.04163153377556,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,99628.79999999999,99331.20000000001,-297.5999999999767,165.26232352,-462.8623235199767
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C400_D20_M0p25_J40720260817,P407_C400_D20_M0p25_J40720260817,2026-03-02,SBIN,synthetic_dense_2026-03-02_SBIN_1250,ask,400,20,0.25,1789032350.0,1789032350.0,1789032389.0,1034.7,1037.6,1037.8,96,0.04088471849865952,0.04410457469104575,1,423.1541518846663,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,99628.79999999999,99331.20000000001,-297.5999999999767,165.26232352,-462.8623235199767
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C400_D20_M0p25_J40720260817,P407_C400_D20_M0p25_J40720260817,2026-04-01,AXISBANK,synthetic_dense_2026-04-01_AXISBANK_0,ask,400,20,0.25,1784106975.0,1784106975.0,1784107014.0,1326.75,1327.05,1327.55,75,0.039477124183006536,0.12756016699410608,1,412.2441589741799,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,99566.25,99506.25,-60.0,165.26698686999998,-225.26698686999998
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C400_D20_M0p25_J40720260817,P407_C400_D20_M0p25_J40720260817,2026-04-01,AXISBANK,synthetic_dense_2026-04-01_AXISBANK_250,ask,400,20,0.25,1784107100.0,1784107100.0,1784107139.0,1326.75,1327.05,1327.55,75,0.039477124183006536,0.12756016699410608,1,412.3089239422574,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,99566.25,99506.25,-60.0,165.26698686999998,-225.26698686999998
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C400_D20_M0p25_J40720260817,P407_C400_D20_M0p25_J40720260817,2026-04-01,AXISBANK,synthetic_dense_2026-04-01_AXISBANK_500,ask,400,20,0.25,1784107225.0,1784107225.0,1784107264.0,1326.75,1327.05,1327.55,75,0.039477124183006536,0.12756016699410608,1,393.00029391748984,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,99566.25,99506.25,-60.0,165.26698686999998,-225.26698686999998
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C400_D20_M0p25_J40720260817,P407_C400_D20_M0p25_J40720260817,2026-04-01,AXISBANK,synthetic_dense_2026-04-01_AXISBANK_750,ask,400,20,0.25,1784107350.0,1784107350.0,1784107389.0,1326.75,1327.05,1327.55,75,0.039477124183006536,0.12756016699410608,1,377.8456213164467,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,99566.25,99506.25,-60.0,165.26698686999998,-225.26698686999998
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C400_D20_M0p25_J40720260817,P407_C400_D20_M0p25_J40720260817,2026-04-01,AXISBANK,synthetic_dense_2026-04-01_AXISBANK_1000,ask,400,20,0.25,1784107475.0,1784107475.0,1784107501.0,1326.75,1327.05,1327.55,75,0.039477124183006536,0.08854656333375682,1,364.9403742124321,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,99566.25,99506.25,-60.0,165.26698686999998,-225.26698686999998
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C400_D20_M0p25_J40720260817,P407_C400_D20_M0p25_J40720260817,2026-04-01,AXISBANK,synthetic_dense_2026-04-01_AXISBANK_1250,bid,400,20,0.25,1784107558.0,1784107559.0,1784107584.0,1327.05,1329.05,1329.55,75,0.024695031240702173,0.08727766484563587,1,426.8464367594815,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,99528.75,99678.75,150.0,165.27483648999998,-15.274836489999984
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C400_D20_M0p25_J40720260817,P407_C400_D20_M0p25_J40720260817,2026-04-01,AXISBANK,synthetic_dense_2026-04-01_AXISBANK_1250,ask,400,20,0.25,1784107558.0,1784107558.0,1784107584.0,1327.55,1329.05,1329.55,75,0.024695031240702173,0.08727766484563587,1,375.09843502985956,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,99716.25,99566.25,-150.0,165.29169739000002,-315.29169739
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C400_D20_M0p25_J40720260817,P407_C400_D20_M0p25_J40720260817,2026-04-01,HDFCBANK,synthetic_dense_2026-04-01_HDFCBANK_500,ask,400,20,0.25,1784107475.0,1784107475.0,1784107514.0,821.675,822.425,822.675,121,-0.5624413145539906,0.08078107675249477,1,373.9634834727963,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,99543.67499999999,99422.67499999999,-121.0,165.25769107620002,-286.2576910762
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C400_D20_M0p25_J40720260817,P407_C400_D20_M0p25_J40720260817,2026-04-01,HDFCBANK,synthetic_dense_2026-04-01_HDFCBANK_750,ask,400,20,0.25,1784107600.0,1784107600.0,1784107639.0,821.675,822.425,822.675,121,-0.5624413145539906,0.08078107675249477,1,359.31417256029414,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,99543.67499999999,99422.67499999999,-121.0,165.25769107620002,-286.2576910762
