experiment_id,quarter_profile,simulation_seed,strategy_id,parameter_set_id,control_id,segment_scope,status,retain_failed_run,support_level,rows_evaluated,signal_rows,signal_fraction,mean_future_return_when_signaled,signed_mean_future_return,directional_accuracy_nonzero,trades,mean_gross_return,mean_cost_return,mean_net_return,win_rate_net,total_net_pnl_units,phase12_status,execution_profile,run_status,proxy_control_description,proxy_signal_fraction,proxy_signed_mean_future_return,proxy_directional_accuracy_nonzero,proxy_mean_net_return,proxy_total_net_pnl_units,negative_control_interpretable,negative_control_result,parameter_smoothness_status,walk_forward_status,holdout_status,acceptance_eligible,robustness_axis
EXP13_000189,Q-B,920003,S03,S03_P001,BASE,calibration_development_and_validation_only,planned_not_run,True,partial_missing_required_features,2259228,280476,0.124146832457813,-5.599243937028176e-05,-0.0006915271702102,0.4678343203787374,270999,0.0003692505532512,0.00113991014165,-0.0007706595883988,0.4800534319314831,-208.8479777964885,simulated_marketable_proxy_not_acceptance,stressed_retail,executed_proxy_smoke_not_acceptance,Registered base experiment using current proxy evidence.,0.124146832457813,-0.0006915271702102,0.4678343203787374,-0.0007706595883988,-208.8479777964885,False,base_case,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False,execution_profile
EXP13_000190,Q-B,920003,S03,S03_P001,NC01,calibration_development_and_validation_only,planned_not_run,True,partial_missing_required_features,2259228,280476,0.124146832457813,-5.599243937028176e-05,-0.0006915271702102,0.4678343203787374,270999,0.0003692505532512,0.00113991014165,-0.0007706595883988,0.4800534319314831,-208.8479777964885,simulated_marketable_proxy_not_acceptance,stressed_retail,executed_proxy_smoke_not_acceptance,Shuffle-within-time-bucket proxy: preserves turnover but removes most predictive coupling.,0.124146832457813,-1.3830543404204e-05,0.49935668640757475,-3.8532979419940003e-05,-10.442398889824425,False,not_interpretable_base_not_positive,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False,execution_profile
EXP13_000191,Q-B,920003,S03,S03_P001,NC02,calibration_development_and_validation_only,planned_not_run,True,partial_missing_required_features,2259228,280476,0.124146832457813,-5.599243937028176e-05,-0.0006915271702102,0.4678343203787374,270999,0.0003692505532512,0.00113991014165,-0.0007706595883988,0.4800534319314831,-208.8479777964885,simulated_marketable_proxy_not_acceptance,stressed_retail,executed_proxy_smoke_not_acceptance,Delayed-signal proxy: degrades signal edge and modestly reduces executable turnover.,0.1117321492120317,-0.00024203450957357,0.4887420121325581,-0.00026973085593958,-73.09679222877097,False,not_interpretable_base_not_positive,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False,execution_profile
EXP13_000192,Q-B,920003,S03,S03_P001,NC03,calibration_development_and_validation_only,planned_not_run,True,partial_missing_required_features,2259228,280476,0.124146832457813,-5.599243937028176e-05,-0.0006915271702102,0.4678343203787374,270999,0.0003692505532512,0.00113991014165,-0.0007706595883988,0.4800534319314831,-208.8479777964885,simulated_marketable_proxy_not_acceptance,stressed_retail,executed_proxy_smoke_not_acceptance,Inverted-signal proxy: reverses directional edge while preserving turnover.,0.124146832457813,0.0006915271702102,0.5321656796212626,0.0007706595883988,208.8479777964885,False,not_interpretable_base_not_positive,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False,execution_profile
EXP13_000193,Q-B,920003,S04,S04_P001,BASE,calibration_development_and_validation_only,planned_not_run,True,partial_missing_required_features,2259228,424887,0.188067339816964,-3.581720684654681e-05,-0.0002031034103417,0.4808291536833686,410666,-7.55036729836591e-05,0.0013099594067645,-0.0013854630797482,0.4682101756658696,-568.9625811078971,simulated_marketable_proxy_not_acceptance,stressed_retail,executed_proxy_smoke_not_acceptance,Registered base experiment using current proxy evidence.,0.188067339816964,-0.0002031034103417,0.4808291536833686,-0.0013854630797482,-568.9625811078971,False,base_case,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False,execution_profile
EXP13_000194,Q-B,920003,S04,S04_P001,NC01,calibration_development_and_validation_only,planned_not_run,True,partial_missing_required_features,2259228,424887,0.188067339816964,-3.581720684654681e-05,-0.0002031034103417,0.4808291536833686,410666,-7.55036729836591e-05,0.0013099594067645,-0.0013854630797482,0.4682101756658696,-568.9625811078971,simulated_marketable_proxy_not_acceptance,stressed_retail,executed_proxy_smoke_not_acceptance,Shuffle-within-time-bucket proxy: preserves turnover but removes most predictive coupling.,0.188067339816964,-4.062068206834e-06,0.49961658307366735,-6.927315398741001e-05,-28.44812905539486,False,not_interpretable_base_not_positive,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False,execution_profile
EXP13_000195,Q-B,920003,S04,S04_P001,NC02,calibration_development_and_validation_only,planned_not_run,True,partial_missing_required_features,2259228,424887,0.188067339816964,-3.581720684654681e-05,-0.0002031034103417,0.4808291536833686,410666,-7.55036729836591e-05,0.0013099594067645,-0.0013854630797482,0.4682101756658696,-568.9625811078971,simulated_marketable_proxy_not_acceptance,stressed_retail,executed_proxy_smoke_not_acceptance,Delayed-signal proxy: degrades signal edge and modestly reduces executable turnover.,0.1692606058352676,-7.1086193619595e-05,0.493290203789179,-0.00048491207791187,-199.13690338776397,False,not_interpretable_base_not_positive,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False,execution_profile
EXP13_000196,Q-B,920003,S04,S04_P001,NC03,calibration_development_and_validation_only,planned_not_run,True,partial_missing_required_features,2259228,424887,0.188067339816964,-3.581720684654681e-05,-0.0002031034103417,0.4808291536833686,410666,-7.55036729836591e-05,0.0013099594067645,-0.0013854630797482,0.4682101756658696,-568.9625811078971,simulated_marketable_proxy_not_acceptance,stressed_retail,executed_proxy_smoke_not_acceptance,Inverted-signal proxy: reverses directional edge while preserving turnover.,0.188067339816964,0.0002031034103417,0.5191708463166314,0.0013854630797482,568.9625811078971,False,not_interpretable_base_not_positive,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False,execution_profile
EXP13_000197,Q-B,920003,S05,S05_P001,BASE,calibration_development_and_validation_only,planned_not_run,True,runnable_proxy,2259228,445798,0.1973231564056394,-3.15943076107655e-05,-3.009929688360986e-05,0.4973672378709854,432377,6.938646685336927e-05,0.0015646968825322,-0.0014953104156788,0.4546911607231652,-646.5378315999948,simulated_marketable_proxy_not_acceptance,stressed_retail,executed_proxy_smoke_not_acceptance,Registered base experiment using current proxy evidence.,0.1973231564056394,-3.009929688360986e-05,0.4973672378709854,-0.0014953104156788,-646.5378315999948,False,base_case,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False,execution_profile
EXP13_000198,Q-B,920003,S05,S05_P001,NC01,calibration_development_and_validation_only,planned_not_run,True,runnable_proxy,2259228,445798,0.1973231564056394,-3.15943076107655e-05,-3.009929688360986e-05,0.4973672378709854,432377,6.938646685336927e-05,0.0015646968825322,-0.0014953104156788,0.4546911607231652,-646.5378315999948,simulated_marketable_proxy_not_acceptance,stressed_retail,executed_proxy_smoke_not_acceptance,Shuffle-within-time-bucket proxy: preserves turnover but removes most predictive coupling.,0.1973231564056394,-6.019859376721972e-07,0.4999473447574197,-7.476552078394001e-05,-32.32689157999974,False,not_interpretable_base_not_positive,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False,execution_profile
EXP13_000199,Q-B,920003,S05,S05_P001,NC02,calibration_development_and_validation_only,planned_not_run,True,runnable_proxy,2259228,445798,0.1973231564056394,-3.15943076107655e-05,-3.009929688360986e-05,0.4973672378709854,432377,6.938646685336927e-05,0.0015646968825322,-0.0014953104156788,0.4546911607231652,-646.5378315999948,simulated_marketable_proxy_not_acceptance,stressed_retail,executed_proxy_smoke_not_acceptance,Delayed-signal proxy: degrades signal edge and modestly reduces executable turnover.,0.17759084076507548,-1.0534753909263451e-05,0.4990785332548449,-0.00052335864548758,-226.28824105999814,False,not_interpretable_base_not_positive,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False,execution_profile
EXP13_000200,Q-B,920003,S05,S05_P001,NC03,calibration_development_and_validation_only,planned_not_run,True,runnable_proxy,2259228,445798,0.1973231564056394,-3.15943076107655e-05,-3.009929688360986e-05,0.4973672378709854,432377,6.938646685336927e-05,0.0015646968825322,-0.0014953104156788,0.4546911607231652,-646.5378315999948,simulated_marketable_proxy_not_acceptance,stressed_retail,executed_proxy_smoke_not_acceptance,Inverted-signal proxy: reverses directional edge while preserving turnover.,0.1973231564056394,3.009929688360986e-05,0.5026327621290145,0.0014953104156788,646.5378315999948,False,not_interpretable_base_not_positive,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False,execution_profile
EXP13_000201,Q-B,920003,S06,S06_P001,BASE,calibration_development_and_validation_only,planned_not_run,True,partial_missing_required_features,2259228,33993,0.0150462901486702,1.808450900909519e-07,2.7087222419457974e-05,0.5054545454545455,32935,0.0002526985915549,0.0013221550126634,-0.0010694564211084,0.4803400637619553,-35.2225472292078,simulated_marketable_proxy_not_acceptance,stressed_retail,executed_proxy_smoke_not_acceptance,Registered base experiment using current proxy evidence.,0.0150462901486702,2.7087222419457974e-05,0.5054545454545455,-0.0010694564211084,-35.2225472292078,False,base_case,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False,execution_profile
EXP13_000202,Q-B,920003,S06,S06_P001,NC01,calibration_development_and_validation_only,planned_not_run,True,partial_missing_required_features,2259228,33993,0.0150462901486702,1.808450900909519e-07,2.7087222419457974e-05,0.5054545454545455,32935,0.0002526985915549,0.0013221550126634,-0.0010694564211084,0.4803400637619553,-35.2225472292078,simulated_marketable_proxy_not_acceptance,stressed_retail,executed_proxy_smoke_not_acceptance,Shuffle-within-time-bucket proxy: preserves turnover but removes most predictive coupling.,0.0150462901486702,5.417444483891595e-07,0.500109090909091,-5.347282105542e-05,-1.76112736146039,False,not_interpretable_base_not_positive,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False,execution_profile
EXP13_000203,Q-B,920003,S06,S06_P001,NC02,calibration_development_and_validation_only,planned_not_run,True,partial_missing_required_features,2259228,33993,0.0150462901486702,1.808450900909519e-07,2.7087222419457974e-05,0.5054545454545455,32935,0.0002526985915549,0.0013221550126634,-0.0010694564211084,0.4803400637619553,-35.2225472292078,simulated_marketable_proxy_not_acceptance,stressed_retail,executed_proxy_smoke_not_acceptance,Delayed-signal proxy: degrades signal edge and modestly reduces executable turnover.,0.01354166113380318,9.48052784681029e-06,0.501909090909091,-0.00037430974738793997,-12.327891530222729,False,not_interpretable_base_not_positive,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False,execution_profile
EXP13_000204,Q-B,920003,S06,S06_P001,NC03,calibration_development_and_validation_only,planned_not_run,True,partial_missing_required_features,2259228,33993,0.0150462901486702,1.808450900909519e-07,2.7087222419457974e-05,0.5054545454545455,32935,0.0002526985915549,0.0013221550126634,-0.0010694564211084,0.4803400637619553,-35.2225472292078,simulated_marketable_proxy_not_acceptance,stressed_retail,executed_proxy_smoke_not_acceptance,Inverted-signal proxy: reverses directional edge while preserving turnover.,0.0150462901486702,-2.7087222419457974e-05,0.4945454545454545,0.0010694564211084,35.2225472292078,False,not_interpretable_base_not_positive,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False,execution_profile
EXP13_000205,Q-B,920003,S07,S07_P001,BASE,calibration_development_and_validation_only,planned_not_run,True,runnable_proxy,2259228,234925,0.1039846354595463,-4.12097711763527e-05,2.6899787343197964e-05,0.5014212645745418,227842,4.602374186773289e-05,0.0016701690886985,-0.0016241453468308,0.4658886421291948,-370.0485241126362,simulated_marketable_proxy_not_acceptance,stressed_retail,executed_proxy_smoke_not_acceptance,Registered base experiment using current proxy evidence.,0.1039846354595463,2.6899787343197964e-05,0.5014212645745418,-0.0016241453468308,-370.0485241126362,False,base_case,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False,execution_profile
EXP13_000206,Q-B,920003,S07,S07_P001,NC01,calibration_development_and_validation_only,planned_not_run,True,runnable_proxy,2259228,234925,0.1039846354595463,-4.12097711763527e-05,2.6899787343197964e-05,0.5014212645745418,227842,4.602374186773289e-05,0.0016701690886985,-0.0016241453468308,0.4658886421291948,-370.0485241126362,simulated_marketable_proxy_not_acceptance,stressed_retail,executed_proxy_smoke_not_acceptance,Shuffle-within-time-bucket proxy: preserves turnover but removes most predictive coupling.,0.1039846354595463,5.379957468639593e-07,0.5000284252914908,-8.120726734154e-05,-18.50242620563181,False,not_interpretable_base_not_positive,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False,execution_profile
EXP13_000207,Q-B,920003,S07,S07_P001,NC02,calibration_development_and_validation_only,planned_not_run,True,runnable_proxy,2259228,234925,0.1039846354595463,-4.12097711763527e-05,2.6899787343197964e-05,0.5014212645745418,227842,4.602374186773289e-05,0.0016701690886985,-0.0016241453468308,0.4658886421291948,-370.0485241126362,simulated_marketable_proxy_not_acceptance,stressed_retail,executed_proxy_smoke_not_acceptance,Delayed-signal proxy: degrades signal edge and modestly reduces executable turnover.,0.09358617191359167,9.414925570119286e-06,0.5004974426010896,-0.0005684508713907799,-129.51698343942266,False,not_interpretable_base_not_positive,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False,execution_profile
EXP13_000208,Q-B,920003,S07,S07_P001,NC03,calibration_development_and_validation_only,planned_not_run,True,runnable_proxy,2259228,234925,0.1039846354595463,-4.12097711763527e-05,2.6899787343197964e-05,0.5014212645745418,227842,4.602374186773289e-05,0.0016701690886985,-0.0016241453468308,0.4658886421291948,-370.0485241126362,simulated_marketable_proxy_not_acceptance,stressed_retail,executed_proxy_smoke_not_acceptance,Inverted-signal proxy: reverses directional edge while preserving turnover.,0.1039846354595463,-2.6899787343197964e-05,0.49857873542545816,0.0016241453468308,370.0485241126362,False,not_interpretable_base_not_positive,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False,execution_profile
EXP13_000209,Q-B,920003,S08,S08_P001,BASE,calibration_development_and_validation_only,planned_not_run,True,partial_missing_required_features,2259228,442644,0.1959271043028857,-6.471593168289101e-05,4.8915996596285785e-06,0.5040055737719996,426101,-4.791799645487301e-05,0.0013073064887602,-0.0013552244852151,0.4698956350724358,-577.4625083746628,simulated_marketable_proxy_not_acceptance,stressed_retail,executed_proxy_smoke_not_acceptance,Registered base experiment using current proxy evidence.,0.1959271043028857,4.8915996596285785e-06,0.5040055737719996,-0.0013552244852151,-577.4625083746628,False,base_case,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False,execution_profile
EXP13_000210,Q-B,920003,S08,S08_P001,NC01,calibration_development_and_validation_only,planned_not_run,True,partial_missing_required_features,2259228,442644,0.1959271043028857,-6.471593168289101e-05,4.8915996596285785e-06,0.5040055737719996,426101,-4.791799645487301e-05,0.0013073064887602,-0.0013552244852151,0.4698956350724358,-577.4625083746628,simulated_marketable_proxy_not_acceptance,stressed_retail,executed_proxy_smoke_not_acceptance,Shuffle-within-time-bucket proxy: preserves turnover but removes most predictive coupling.,0.1959271043028857,9.783199319257158e-08,0.50008011147544,-6.7761224260755e-05,-28.87312541873314,False,not_interpretable_base_not_positive,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False,execution_profile
EXP13_000211,Q-B,920003,S08,S08_P001,NC02,calibration_development_and_validation_only,planned_not_run,True,partial_missing_required_features,2259228,442644,0.1959271043028857,-6.471593168289101e-05,4.8915996596285785e-06,0.5040055737719996,426101,-4.791799645487301e-05,0.0013073064887602,-0.0013552244852151,0.4698956350724358,-577.4625083746628,simulated_marketable_proxy_not_acceptance,stressed_retail,executed_proxy_smoke_not_acceptance,Delayed-signal proxy: degrades signal edge and modestly reduces executable turnover.,0.17633439387259714,1.7120598808700024e-06,0.5014019508201999,-0.000474328569825285,-202.11187793113197,False,not_interpretable_base_not_positive,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False,execution_profile
EXP13_000212,Q-B,920003,S08,S08_P001,NC03,calibration_development_and_validation_only,planned_not_run,True,partial_missing_required_features,2259228,442644,0.1959271043028857,-6.471593168289101e-05,4.8915996596285785e-06,0.5040055737719996,426101,-4.791799645487301e-05,0.0013073064887602,-0.0013552244852151,0.4698956350724358,-577.4625083746628,simulated_marketable_proxy_not_acceptance,stressed_retail,executed_proxy_smoke_not_acceptance,Inverted-signal proxy: reverses directional edge while preserving turnover.,0.1959271043028857,-4.8915996596285785e-06,0.4959944262280004,0.0013552244852151,577.4625083746628,False,not_interpretable_base_not_positive,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False,execution_profile
EXP13_000213,Q-B,920003,S09,S09_P001,BASE,calibration_development_and_validation_only,planned_not_run,True,runnable_proxy,2259228,585341,0.2590889454273761,-1.416280693290478e-05,-1.4199780282302843e-05,0.4977199429458758,567805,0.0002042345443432,0.00149065766132,-0.0012864231169767,0.4584919118359296,-730.4374779349856,simulated_marketable_proxy_not_acceptance,stressed_retail,executed_proxy_smoke_not_acceptance,Registered base experiment using current proxy evidence.,0.2590889454273761,-1.4199780282302843e-05,0.4977199429458758,-0.0012864231169767,-730.4374779349856,False,base_case,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False,execution_profile
EXP13_000214,Q-B,920003,S09,S09_P001,NC01,calibration_development_and_validation_only,planned_not_run,True,runnable_proxy,2259228,585341,0.2590889454273761,-1.416280693290478e-05,-1.4199780282302843e-05,0.4977199429458758,567805,0.0002042345443432,0.00149065766132,-0.0012864231169767,0.4584919118359296,-730.4374779349856,simulated_marketable_proxy_not_acceptance,stressed_retail,executed_proxy_smoke_not_acceptance,Shuffle-within-time-bucket proxy: preserves turnover but removes most predictive coupling.,0.2590889454273761,-2.8399560564605685e-07,0.4999543988589175,-6.432115584883501e-05,-36.521873896749284,False,not_interpretable_base_not_positive,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False,execution_profile
EXP13_000215,Q-B,920003,S09,S09_P001,NC02,calibration_development_and_validation_only,planned_not_run,True,runnable_proxy,2259228,585341,0.2590889454273761,-1.416280693290478e-05,-1.4199780282302843e-05,0.4977199429458758,567805,0.0002042345443432,0.00149065766132,-0.0012864231169767,0.4584919118359296,-730.4374779349856,simulated_marketable_proxy_not_acceptance,stressed_retail,executed_proxy_smoke_not_acceptance,Delayed-signal proxy: degrades signal edge and modestly reduces executable turnover.,0.2331800508846385,-4.969923098805995e-06,0.49920198003105654,-0.000450248090941845,-255.65311727724495,False,not_interpretable_base_not_positive,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False,execution_profile
EXP13_000216,Q-B,920003,S09,S09_P001,NC03,calibration_development_and_validation_only,planned_not_run,True,runnable_proxy,2259228,585341,0.2590889454273761,-1.416280693290478e-05,-1.4199780282302843e-05,0.4977199429458758,567805,0.0002042345443432,0.00149065766132,-0.0012864231169767,0.4584919118359296,-730.4374779349856,simulated_marketable_proxy_not_acceptance,stressed_retail,executed_proxy_smoke_not_acceptance,Inverted-signal proxy: reverses directional edge while preserving turnover.,0.2590889454273761,1.4199780282302843e-05,0.5022800570541242,0.0012864231169767,730.4374779349856,False,not_interpretable_base_not_positive,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False,execution_profile
EXP13_000217,Q-C,930001,S01,S01_P001,BASE,calibration_development_and_validation_only,planned_not_run,True,runnable_proxy,2259228,164253,0.0727031534665823,2.01051214547453e-05,-0.0010861250864051,0.4349823408827089,158070,0.000103743080932,0.001237159007637,-0.001133415926705,0.4646675523502246,-179.15905553426808,simulated_marketable_proxy_not_acceptance,stressed_retail,executed_proxy_smoke_not_acceptance,Registered base experiment using current proxy evidence.,0.0727031534665823,-0.0010861250864051,0.4349823408827089,-0.001133415926705,-179.15905553426808,False,base_case,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False,execution_profile
EXP13_000218,Q-C,930001,S01,S01_P001,NC01,calibration_development_and_validation_only,planned_not_run,True,runnable_proxy,2259228,164253,0.0727031534665823,2.01051214547453e-05,-0.0010861250864051,0.4349823408827089,158070,0.000103743080932,0.001237159007637,-0.001133415926705,0.4646675523502246,-179.15905553426808,simulated_marketable_proxy_not_acceptance,stressed_retail,executed_proxy_smoke_not_acceptance,Shuffle-within-time-bucket proxy: preserves turnover but removes most predictive coupling.,0.0727031534665823,-2.1722501728102e-05,0.49869964681765416,-5.6670796335250005e-05,-8.957952776713404,False,not_interpretable_base_not_positive,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False,execution_profile
EXP13_000219,Q-C,930001,S01,S01_P001,NC02,calibration_development_and_validation_only,planned_not_run,True,runnable_proxy,2259228,164253,0.0727031534665823,2.01051214547453e-05,-0.0010861250864051,0.4349823408827089,158070,0.000103743080932,0.001237159007637,-0.001133415926705,0.4646675523502246,-179.15905553426808,simulated_marketable_proxy_not_acceptance,stressed_retail,executed_proxy_smoke_not_acceptance,Delayed-signal proxy: degrades signal edge and modestly reduces executable turnover.,0.06543283811992406,-0.00038014378024178497,0.4772438193089481,-0.00039669557434675003,-62.70566943699382,False,not_interpretable_base_not_positive,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False,execution_profile
EXP13_000220,Q-C,930001,S01,S01_P001,NC03,calibration_development_and_validation_only,planned_not_run,True,runnable_proxy,2259228,164253,0.0727031534665823,2.01051214547453e-05,-0.0010861250864051,0.4349823408827089,158070,0.000103743080932,0.001237159007637,-0.001133415926705,0.4646675523502246,-179.15905553426808,simulated_marketable_proxy_not_acceptance,stressed_retail,executed_proxy_smoke_not_acceptance,Inverted-signal proxy: reverses directional edge while preserving turnover.,0.0727031534665823,0.0010861250864051,0.5650176591172911,0.001133415926705,179.15905553426808,False,not_interpretable_base_not_positive,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False,execution_profile
EXP13_000221,Q-C,930001,S02,S02_P001,BASE,calibration_development_and_validation_only,planned_not_run,True,runnable_proxy,2259228,898620,0.3977553394345325,9.570811558263237e-07,-0.0001121696549537,0.4857553300649869,870977,-2.821462299485985e-06,0.0014352417220314,-0.0014380631843309,0.4661833779766859,-1252.5199580989854,simulated_marketable_proxy_not_acceptance,stressed_retail,executed_proxy_smoke_not_acceptance,Registered base experiment using current proxy evidence.,0.3977553394345325,-0.0001121696549537,0.4857553300649869,-0.0014380631843309,-1252.5199580989854,False,base_case,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False,execution_profile
EXP13_000222,Q-C,930001,S02,S02_P001,NC01,calibration_development_and_validation_only,planned_not_run,True,runnable_proxy,2259228,898620,0.3977553394345325,9.570811558263237e-07,-0.0001121696549537,0.4857553300649869,870977,-2.821462299485985e-06,0.0014352417220314,-0.0014380631843309,0.4661833779766859,-1252.5199580989854,simulated_marketable_proxy_not_acceptance,stressed_retail,executed_proxy_smoke_not_acceptance,Shuffle-within-time-bucket proxy: preserves turnover but removes most predictive coupling.,0.3977553394345325,-2.2433930990740002e-06,0.49971510660129975,-7.1903159216545e-05,-62.62599790494927,False,not_interpretable_base_not_positive,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False,execution_profile
EXP13_000223,Q-C,930001,S02,S02_P001,NC02,calibration_development_and_validation_only,planned_not_run,True,runnable_proxy,2259228,898620,0.3977553394345325,9.570811558263237e-07,-0.0001121696549537,0.4857553300649869,870977,-2.821462299485985e-06,0.0014352417220314,-0.0014380631843309,0.4661833779766859,-1252.5199580989854,simulated_marketable_proxy_not_acceptance,stressed_retail,executed_proxy_smoke_not_acceptance,Delayed-signal proxy: degrades signal edge and modestly reduces executable turnover.,0.3579798054910793,-3.9259379233795e-05,0.4950143655227454,-0.000503322114515815,-438.38198533464487,False,not_interpretable_base_not_positive,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False,execution_profile
EXP13_000224,Q-C,930001,S02,S02_P001,NC03,calibration_development_and_validation_only,planned_not_run,True,runnable_proxy,2259228,898620,0.3977553394345325,9.570811558263237e-07,-0.0001121696549537,0.4857553300649869,870977,-2.821462299485985e-06,0.0014352417220314,-0.0014380631843309,0.4661833779766859,-1252.5199580989854,simulated_marketable_proxy_not_acceptance,stressed_retail,executed_proxy_smoke_not_acceptance,Inverted-signal proxy: reverses directional edge while preserving turnover.,0.3977553394345325,0.0001121696549537,0.5142446699350132,0.0014380631843309,1252.5199580989854,False,not_interpretable_base_not_positive,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False,execution_profile
EXP13_000225,Q-C,930001,S03,S03_P001,BASE,calibration_development_and_validation_only,planned_not_run,True,partial_missing_required_features,2259228,280476,0.124146832457813,-5.599243937028176e-05,-0.0006915271702102,0.4678343203787374,270999,0.0003692505532512,0.00113991014165,-0.0007706595883988,0.4800534319314831,-208.8479777964885,simulated_marketable_proxy_not_acceptance,stressed_retail,executed_proxy_smoke_not_acceptance,Registered base experiment using current proxy evidence.,0.124146832457813,-0.0006915271702102,0.4678343203787374,-0.0007706595883988,-208.8479777964885,False,base_case,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False,execution_profile
EXP13_000226,Q-C,930001,S03,S03_P001,NC01,calibration_development_and_validation_only,planned_not_run,True,partial_missing_required_features,2259228,280476,0.124146832457813,-5.599243937028176e-05,-0.0006915271702102,0.4678343203787374,270999,0.0003692505532512,0.00113991014165,-0.0007706595883988,0.4800534319314831,-208.8479777964885,simulated_marketable_proxy_not_acceptance,stressed_retail,executed_proxy_smoke_not_acceptance,Shuffle-within-time-bucket proxy: preserves turnover but removes most predictive coupling.,0.124146832457813,-1.3830543404204e-05,0.49935668640757475,-3.8532979419940003e-05,-10.442398889824425,False,not_interpretable_base_not_positive,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False,execution_profile
EXP13_000227,Q-C,930001,S03,S03_P001,NC02,calibration_development_and_validation_only,planned_not_run,True,partial_missing_required_features,2259228,280476,0.124146832457813,-5.599243937028176e-05,-0.0006915271702102,0.4678343203787374,270999,0.0003692505532512,0.00113991014165,-0.0007706595883988,0.4800534319314831,-208.8479777964885,simulated_marketable_proxy_not_acceptance,stressed_retail,executed_proxy_smoke_not_acceptance,Delayed-signal proxy: degrades signal edge and modestly reduces executable turnover.,0.1117321492120317,-0.00024203450957357,0.4887420121325581,-0.00026973085593958,-73.09679222877097,False,not_interpretable_base_not_positive,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False,execution_profile
