shard_index,shard_path,trade_date,symbol,strategy_id,source_strategy_id,feature_family,feature_status,execution_profile,trades,sum_gross_return,sum_cost_return,sum_net_return,mean_gross_return,mean_cost_return,mean_net_return,net_pnl_inr,worst_trade_pnl_inr,threshold_quantile,total_latency_events,fixed_slippage_ticks,internal_impact_bps,zerodha_charge_bps
33,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-02/symbol=ADANIPORTS/part-00000.parquet,2026-02-04,ADANIPORTS,P164_S02_MULTI_LEVEL_OFI,S02,multi_level_order_flow_imbalance,replayable_from_local_l1_l5_book_state,zero_latency_spread_only_control,1856,-0.0045810629441597195,0.20516148500319137,-0.2097425479473511,-2.4682451207757108e-06,0.00011053959321292638,-0.0001130078383337021,-20974.254794735458,-71.22753393680817,0.985,0,0.0,0.0,0.0
33,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-02/symbol=ADANIPORTS/part-00000.parquet,2026-02-26,ADANIPORTS,P164_S02_MULTI_LEVEL_OFI,S02,multi_level_order_flow_imbalance,replayable_from_local_l1_l5_book_state,zero_latency_spread_only_control,320,-0.007393924506898908,0.044159310231574385,-0.05155323473847341,-2.3106014084059086e-05,0.00013799784447366995,-0.00016110385855772942,-5155.323473847303,-238.59827309497092,0.985,0,0.0,0.0,0.0
33,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-02/symbol=ADANIPORTS/part-00000.parquet,2026-02-20,ADANIPORTS,P164_S02_MULTI_LEVEL_OFI,S02,multi_level_order_flow_imbalance,replayable_from_local_l1_l5_book_state,zero_latency_spread_only_control,640,-0.0003973320199623931,0.07066679558457055,-0.07106412760453294,-6.208312811912392e-07,0.00011041686810089149,-0.00011103769938208273,-7106.412760453297,-37.12152261722261,0.985,0,0.0,0.0,0.0
33,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-02/symbol=ADANIPORTS/part-00000.parquet,2026-02-26,ADANIPORTS,P164_S02_MULTI_LEVEL_OFI,S02,multi_level_order_flow_imbalance,replayable_from_local_l1_l5_book_state,retail_marketable_default,318,-0.007393924506898908,0.4104814587511889,-0.4178753832580878,-2.3251334927355057e-05,0.0012908221973307826,-0.0013140735322581378,-41787.538325808426,-353.8790419897048,0.985,2,1.0,0.5,8.26812
33,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-02/symbol=ADANIPORTS/part-00000.parquet,2026-02-20,ADANIPORTS,P164_S02_MULTI_LEVEL_OFI,S02,multi_level_order_flow_imbalance,replayable_from_local_l1_l5_book_state,retail_marketable_default,640,-0.0003973320199623931,0.7731603299658582,-0.7735576619858205,-6.208312811912392e-07,0.0012080630155716534,-0.0012086838468528447,-77355.76619858178,-146.8824386720792,0.985,2,1.0,0.5,8.26812
33,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-02/symbol=ADANIPORTS/part-00000.parquet,2026-02-27,ADANIPORTS,P164_S02_MULTI_LEVEL_OFI,S02,multi_level_order_flow_imbalance,replayable_from_local_l1_l5_book_state,retail_marketable_default,2,0.0,0.003245501555531149,-0.003245501555531149,0.0,0.0016227507777655744,-0.0016227507777655744,-324.5501555531149,-162.27507777655745,0.985,2,1.0,0.5,8.26812
33,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-02/symbol=ADANIPORTS/part-00000.parquet,2026-02-04,ADANIPORTS,P164_S02_MULTI_LEVEL_OFI,S02,multi_level_order_flow_imbalance,replayable_from_local_l1_l5_book_state,retail_marketable_default,1856,-0.0045810629441597195,2.242850567377261,-2.2474316303214215,-2.4682451207757108e-06,0.0012084324177679207,-0.0012109006628886968,-224743.16303214544,-181.0376765191099,0.985,2,1.0,0.5,8.26812
33,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-02/symbol=ADANIPORTS/part-00000.parquet,2026-02-04,ADANIPORTS,P164_S02_MULTI_LEVEL_OFI,S02,multi_level_order_flow_imbalance,replayable_from_local_l1_l5_book_state,stressed_retail,1856,-0.0045810629441597195,2.9315806315748714,-2.936161694519031,-2.4682451207757108e-06,0.0015795154264950815,-0.0015819836716158572,-293616.16945190844,-218.16661910141164,0.985,4,2.0,2.0,8.26812
33,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-02/symbol=ADANIPORTS/part-00000.parquet,2026-02-26,ADANIPORTS,P164_S02_MULTI_LEVEL_OFI,S02,multi_level_order_flow_imbalance,replayable_from_local_l1_l5_book_state,stressed_retail,316,-0.007393924506898908,0.5425268500127464,-0.5499207745196455,-2.3398495274996544e-05,0.001716857120293501,-0.0017402556155684983,-54992.07745196489,-396.47861088443864,0.985,4,2.0,2.0,8.26812
33,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-02/symbol=ADANIPORTS/part-00000.parquet,2026-02-20,ADANIPORTS,P164_S02_MULTI_LEVEL_OFI,S02,multi_level_order_flow_imbalance,replayable_from_local_l1_l5_book_state,stressed_retail,640,-0.0003973320199623931,1.0104945352966732,-1.0108918673166356,-6.208312811912392e-07,0.001578897711401052,-0.0015795185426822431,-101089.18673166519,-183.9621547269357,0.985,4,2.0,2.0,8.26812
33,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-02/symbol=ADANIPORTS/part-00000.parquet,2026-02-27,ADANIPORTS,P164_S02_MULTI_LEVEL_OFI,S02,multi_level_order_flow_imbalance,replayable_from_local_l1_l5_book_state,stressed_retail,4,0.0,0.00908017318510383,-0.00908017318510383,0.0,0.0022700432962759576,-0.0022700432962759576,-908.017318510383,-227.00432962759575,0.985,4,2.0,2.0,8.26812
33,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-02/symbol=ADANIPORTS/part-00000.parquet,2026-02-24,ADANIPORTS,P164_S03_LIQUIDITY_VACUUM,S03,liquidity_vacuum_breakout,replayable_from_local_l1_l5_book_state,zero_latency_spread_only_control,154,0.0,0.046644370895600654,-0.046644370895600654,0.0,0.0003028855252961081,-0.0003028855252961081,-4664.43708956007,-30.30591061685302,0.985,0,0.0,0.0,0.0
33,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-02/symbol=ADANIPORTS/part-00000.parquet,2026-02-12,ADANIPORTS,P164_S03_LIQUIDITY_VACUUM,S03,liquidity_vacuum_breakout,replayable_from_local_l1_l5_book_state,zero_latency_spread_only_control,256,0.0,0.02110833197584262,-0.02110833197584262,0.0,8.245442178063523e-05,-8.245442178063523e-05,-2110.8331975842602,-8.247048587491753,0.985,0,0.0,0.0,0.0
33,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-02/symbol=ADANIPORTS/part-00000.parquet,2026-02-18,ADANIPORTS,P164_S03_LIQUIDITY_VACUUM,S03,liquidity_vacuum_breakout,replayable_from_local_l1_l5_book_state,zero_latency_spread_only_control,284,0.0,0.02350056489489208,-0.02350056489489208,0.0,8.274846793976083e-05,-8.274846793976083e-05,-2350.056489489207,-8.276786785832748,0.985,0,0.0,0.0,0.0
33,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-02/symbol=ADANIPORTS/part-00000.parquet,2026-02-18,ADANIPORTS,P164_S03_LIQUIDITY_VACUUM,S03,liquidity_vacuum_breakout,replayable_from_local_l1_l5_book_state,retail_marketable_default,280,0.0,0.3150162223658135,-0.3150162223658135,0.0,0.0011250579370207625,-0.0011250579370207625,-31501.62223658135,-112.51156035749824,0.985,2,1.0,0.5,8.26812
33,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-02/symbol=ADANIPORTS/part-00000.parquet,2026-02-12,ADANIPORTS,P164_S03_LIQUIDITY_VACUUM,S03,liquidity_vacuum_breakout,replayable_from_local_l1_l5_book_state,retail_marketable_default,252,0.0,0.28329214953236964,-0.28329214953236964,0.0,0.0011241751965570224,-0.0011241751965570224,-28329.21495323692,-112.42234576247527,0.985,2,1.0,0.5,8.26812
33,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-02/symbol=ADANIPORTS/part-00000.parquet,2026-02-24,ADANIPORTS,P164_S03_LIQUIDITY_VACUUM,S03,liquidity_vacuum_breakout,replayable_from_local_l1_l5_book_state,retail_marketable_default,152,0.0,0.2713914323664221,-0.2713914323664221,0.0,0.0017854699497790929,-0.0017854699497790929,-27139.1432366422,-178.59893185055907,0.985,2,1.0,0.5,8.26812
33,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-02/symbol=ADANIPORTS/part-00000.parquet,2026-02-12,ADANIPORTS,P164_S03_LIQUIDITY_VACUUM,S03,liquidity_vacuum_breakout,replayable_from_local_l1_l5_book_state,stressed_retail,252,0.0,0.36264916655394913,-0.36264916655394913,0.0,0.001439083994261703,-0.001439083994261703,-36264.916655394976,-143.91644293745878,0.985,4,2.0,2.0,8.26812
33,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-02/symbol=ADANIPORTS/part-00000.parquet,2026-02-18,ADANIPORTS,P164_S03_LIQUIDITY_VACUUM,S03,liquidity_vacuum_breakout,replayable_from_local_l1_l5_book_state,stressed_retail,280,0.0,0.4033554639430228,-0.4033554639430228,0.0,0.0014405552283679385,-0.0014405552283679385,-40335.54639430228,-144.06513392916375,0.985,4,2.0,2.0,8.26812
33,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-02/symbol=ADANIPORTS/part-00000.parquet,2026-02-24,ADANIPORTS,P164_S03_LIQUIDITY_VACUUM,S03,liquidity_vacuum_breakout,replayable_from_local_l1_l5_book_state,stressed_retail,152,0.0,0.38626877127737047,-0.38626877127737047,0.0,0.00254124191629849,-0.00254124191629849,-38626.87712773703,-254.21075308426512,0.985,4,2.0,2.0,8.26812
33,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-02/symbol=ADANIPORTS/part-00000.parquet,2026-02-13,ADANIPORTS,P164_S04_TRADE_FLOW_DEPTH,S04,trade_flow_depth_confirmation,replayable_from_local_l1_l5_book_state,zero_latency_spread_only_control,28,0.0,0.006940678494758285,-0.006940678494758285,0.0,0.0002478813748127959,-0.0002478813748127959,-694.0678494758287,-24.851958265274323,0.985,0,0.0,0.0,0.0
33,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-02/symbol=ADANIPORTS/part-00000.parquet,2026-02-24,ADANIPORTS,P164_S04_TRADE_FLOW_DEPTH,S04,trade_flow_depth_confirmation,replayable_from_local_l1_l5_book_state,zero_latency_spread_only_control,5,0.0,0.0015137066133843816,-0.0015137066133843816,0.0,0.0003027413226768763,-0.0003027413226768763,-151.37066133843814,-30.27413226768763,0.985,0,0.0,0.0,0.0
33,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-02/symbol=ADANIPORTS/part-00000.parquet,2026-02-04,ADANIPORTS,P164_S04_TRADE_FLOW_DEPTH,S04,trade_flow_depth_confirmation,replayable_from_local_l1_l5_book_state,zero_latency_spread_only_control,29,0.0,0.0032056482031748833,-0.0032056482031748833,0.0,0.00011053959321292702,-0.00011053959321292702,-320.5648203174883,-11.064471291150872,0.985,0,0.0,0.0,0.0
33,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-02/symbol=ADANIPORTS/part-00000.parquet,2026-02-26,ADANIPORTS,P164_S04_TRADE_FLOW_DEPTH,S04,trade_flow_depth_confirmation,replayable_from_local_l1_l5_book_state,zero_latency_spread_only_control,5,0.0,0.0006899892223683466,-0.0006899892223683466,0.0,0.00013799784447366932,-0.00013799784447366932,-68.99892223683466,-13.799784447366932,0.985,0,0.0,0.0,0.0
33,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-02/symbol=ADANIPORTS/part-00000.parquet,2026-02-20,ADANIPORTS,P164_S04_TRADE_FLOW_DEPTH,S04,trade_flow_depth_confirmation,replayable_from_local_l1_l5_book_state,zero_latency_spread_only_control,10,0.0,0.0011041686810089155,-0.0011041686810089155,0.0,0.00011041686810089155,-0.00011041686810089155,-110.41686810089153,-11.043515592750031,0.985,0,0.0,0.0,0.0
33,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-02/symbol=ADANIPORTS/part-00000.parquet,2026-02-27,ADANIPORTS,P164_S04_TRADE_FLOW_DEPTH,S04,trade_flow_depth_confirmation,replayable_from_local_l1_l5_book_state,zero_latency_spread_only_control,22,0.0,0.00547454159649897,-0.00547454159649897,0.0,0.0002488427998408623,-0.0002488427998408623,-547.454159649897,-24.901879676886793,0.985,0,0.0,0.0,0.0
33,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-02/symbol=ADANIPORTS/part-00000.parquet,2026-02-19,ADANIPORTS,P164_S04_TRADE_FLOW_DEPTH,S04,trade_flow_depth_confirmation,replayable_from_local_l1_l5_book_state,zero_latency_spread_only_control,20,0.0,0.003867733230519106,-0.003867733230519106,0.0,0.0001933866615259553,-0.0001933866615259553,-386.7733230519105,-19.389024150409472,0.985,0,0.0,0.0,0.0
33,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-02/symbol=ADANIPORTS/part-00000.parquet,2026-02-26,ADANIPORTS,P164_S04_TRADE_FLOW_DEPTH,S04,trade_flow_depth_confirmation,replayable_from_local_l1_l5_book_state,retail_marketable_default,5,0.0,0.00645402766710504,-0.00645402766710504,0.0,0.001290805533421008,-0.001290805533421008,-645.402766710504,-129.0805533421008,0.985,2,1.0,0.5,8.26812
33,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-02/symbol=ADANIPORTS/part-00000.parquet,2026-02-20,ADANIPORTS,P164_S04_TRADE_FLOW_DEPTH,S04,trade_flow_depth_confirmation,replayable_from_local_l1_l5_book_state,retail_marketable_default,10,0.0,0.012080626043026746,-0.012080626043026746,0.0,0.0012080626043026745,-0.0012080626043026745,-1208.0626043026746,-120.8117467782501,0.985,2,1.0,0.5,8.26812
33,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-02/symbol=ADANIPORTS/part-00000.parquet,2026-02-19,ADANIPORTS,P164_S04_TRADE_FLOW_DEPTH,S04,trade_flow_depth_confirmation,replayable_from_local_l1_l5_book_state,retail_marketable_default,20,0.0,0.029139439691557318,-0.029139439691557318,0.0,0.001456971984577866,-0.001456971984577866,-2913.9439691557322,-145.8482724512284,0.985,2,1.0,0.5,8.26812
33,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-02/symbol=ADANIPORTS/part-00000.parquet,2026-02-27,ADANIPORTS,P164_S04_TRADE_FLOW_DEPTH,S04,trade_flow_depth_confirmation,replayable_from_local_l1_l5_book_state,retail_marketable_default,22,0.0,0.035713488789496914,-0.035713488789496914,0.0,0.001623340399522587,-0.001623340399522587,-3571.3488789496905,-162.3868390306604,0.985,2,1.0,0.5,8.26812
33,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-02/symbol=ADANIPORTS/part-00000.parquet,2026-02-04,ADANIPORTS,P164_S04_TRADE_FLOW_DEPTH,S04,trade_flow_depth_confirmation,replayable_from_local_l1_l5_book_state,retail_marketable_default,29,0.0,0.035044492609524656,-0.035044492609524656,0.0,0.0012084307796387812,-0.0012084307796387812,-3504.449260952465,-120.87461387345262,0.985,2,1.0,0.5,8.26812
33,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-02/symbol=ADANIPORTS/part-00000.parquet,2026-02-13,ADANIPORTS,P164_S04_TRADE_FLOW_DEPTH,S04,trade_flow_depth_confirmation,replayable_from_local_l1_l5_book_state,retail_marketable_default,28,0.0,0.04537277148427485,-0.04537277148427485,0.0,0.0016204561244383875,-0.0016204561244383875,-4537.277148427485,-162.237074795823,0.985,2,1.0,0.5,8.26812
33,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-02/symbol=ADANIPORTS/part-00000.parquet,2026-02-24,ADANIPORTS,P164_S04_TRADE_FLOW_DEPTH,S04,trade_flow_depth_confirmation,replayable_from_local_l1_l5_book_state,retail_marketable_default,5,0.0,0.008925179840153145,-0.008925179840153145,0.0,0.001785035968030629,-0.001785035968030629,-892.5179840153145,-178.5035968030629,0.985,2,1.0,0.5,8.26812
33,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-02/symbol=ADANIPORTS/part-00000.parquet,2026-02-04,ADANIPORTS,P164_S04_TRADE_FLOW_DEPTH,S04,trade_flow_depth_confirmation,replayable_from_local_l1_l5_book_state,stressed_retail,29,0.0,0.04580578901587441,-0.04580578901587441,0.0,0.001579509966064635,-0.001579509966064635,-4580.578901587442,-158.00355645575436,0.985,4,2.0,2.0,8.26812
33,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-02/symbol=ADANIPORTS/part-00000.parquet,2026-02-26,ADANIPORTS,P164_S04_TRADE_FLOW_DEPTH,S04,trade_flow_depth_confirmation,replayable_from_local_l1_l5_book_state,stressed_retail,5,0.0,0.008584006111841734,-0.008584006111841734,0.0,0.0017168012223683468,-0.0017168012223683468,-858.4006111841733,-171.68012223683465,0.985,4,2.0,2.0,8.26812
33,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-02/symbol=ADANIPORTS/part-00000.parquet,2026-02-27,ADANIPORTS,P164_S04_TRADE_FLOW_DEPTH,S04,trade_flow_depth_confirmation,replayable_from_local_l1_l5_book_state,stressed_retail,22,0.0,0.049962571982494854,-0.049962571982494854,0.0,0.0022710259992043116,-0.0022710259992043116,-4996.257198249485,-227.190598384434,0.985,4,2.0,2.0,8.26812
33,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-02/symbol=ADANIPORTS/part-00000.parquet,2026-02-20,ADANIPORTS,P164_S04_TRADE_FLOW_DEPTH,S04,trade_flow_depth_confirmation,replayable_from_local_l1_l5_book_state,stressed_retail,10,0.0,0.015788963405044577,-0.015788963405044577,0.0,0.0015788963405044577,-0.0015788963405044577,-1578.8963405044578,-157.89877796375018,0.985,4,2.0,2.0,8.26812
33,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-02/symbol=ADANIPORTS/part-00000.parquet,2026-02-13,ADANIPORTS,P164_S04_TRADE_FLOW_DEPTH,S04,trade_flow_depth_confirmation,replayable_from_local_l1_l5_book_state,stressed_retail,28,0.0,0.06345412847379141,-0.06345412847379141,0.0,0.0022662188740639787,-0.0022662188740639787,-6345.412847379143,-226.94099132637163,0.985,4,2.0,2.0,8.26812
33,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-02/symbol=ADANIPORTS/part-00000.parquet,2026-02-24,ADANIPORTS,P164_S04_TRADE_FLOW_DEPTH,S04,trade_flow_depth_confirmation,replayable_from_local_l1_l5_book_state,stressed_retail,5,0.0,0.012702593066921909,-0.012702593066921909,0.0,0.0025405186133843818,-0.0025405186133843818,-1270.2593066921909,-254.0518613384382,0.985,4,2.0,2.0,8.26812
33,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-02/symbol=ADANIPORTS/part-00000.parquet,2026-02-19,ADANIPORTS,P164_S04_TRADE_FLOW_DEPTH,S04,trade_flow_depth_confirmation,replayable_from_local_l1_l5_book_state,stressed_retail,20,0.0,0.039874906152595535,-0.039874906152595535,0.0,0.0019937453076297766,-0.0019937453076297766,-3987.490615259553,-199.62632075204738,0.985,4,2.0,2.0,8.26812
33,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-02/symbol=ADANIPORTS/part-00000.parquet,2026-02-24,ADANIPORTS,P164_S06_ABSORPTION_REVERSAL,S06,absorption_exhaustion_reversal,replayable_from_local_l1_l5_book_state,zero_latency_spread_only_control,29,0.0,0.008783678054814488,-0.008783678054814488,0.0,0.0003028854501660168,-0.0003028854501660168,-878.3678054814488,-30.30591061685302,0.985,0,0.0,0.0,0.0
33,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-02/symbol=ADANIPORTS/part-00000.parquet,2026-02-24,ADANIPORTS,P164_S06_ABSORPTION_REVERSAL,S06,absorption_exhaustion_reversal,replayable_from_local_l1_l5_book_state,retail_marketable_default,28,0.0,0.04999321612819225,-0.04999321612819225,0.0,0.0017854720045782945,-0.0017854720045782945,-4999.321612819222,-178.59893185055907,0.985,2,1.0,0.5,8.26812
33,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-02/symbol=ADANIPORTS/part-00000.parquet,2026-02-24,ADANIPORTS,P164_S06_ABSORPTION_REVERSAL,S06,absorption_exhaustion_reversal,replayable_from_local_l1_l5_book_state,stressed_retail,28,0.0,0.07115486954698706,-0.07115486954698706,0.0,0.0025412453409638237,-0.0025412453409638237,-7115.486954698706,-254.21075308426512,0.985,4,2.0,2.0,8.26812
33,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-02/symbol=ADANIPORTS/part-00000.parquet,2026-02-26,ADANIPORTS,P164_S07_IMBALANCE_MEAN_REVERSION,S07,imbalance_mean_reversion,replayable_from_local_l1_l5_book_state,zero_latency_spread_only_control,320,0.007393924506898908,0.044159310231574385,-0.03676538572467532,2.3106014084059086e-05,0.00013799784447366995,-0.00011489183038961037,-3676.5385724675416,-13.799784447366932,0.985,0,0.0,0.0,0.0
33,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-02/symbol=ADANIPORTS/part-00000.parquet,2026-02-26,ADANIPORTS,P164_S07_IMBALANCE_MEAN_REVERSION,S07,imbalance_mean_reversion,replayable_from_local_l1_l5_book_state,retail_marketable_default,318,0.007393924506898908,0.4104814587511889,-0.40308753424428984,2.3251334927355057e-05,0.0012908221973307826,-0.001267570862403427,-40308.75342442864,-129.17382814306657,0.985,2,1.0,0.5,8.26812
33,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-02/symbol=ADANIPORTS/part-00000.parquet,2026-02-27,ADANIPORTS,P164_S07_IMBALANCE_MEAN_REVERSION,S07,imbalance_mean_reversion,replayable_from_local_l1_l5_book_state,retail_marketable_default,2,0.0,0.003245501555531149,-0.003245501555531149,0.0,0.0016227507777655744,-0.0016227507777655744,-324.5501555531149,-162.27507777655745,0.985,2,1.0,0.5,8.26812
33,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-02/symbol=ADANIPORTS/part-00000.parquet,2026-02-27,ADANIPORTS,P164_S07_IMBALANCE_MEAN_REVERSION,S07,imbalance_mean_reversion,replayable_from_local_l1_l5_book_state,stressed_retail,4,0.0,0.00908017318510383,-0.00908017318510383,0.0,0.0022700432962759576,-0.0022700432962759576,-908.017318510383,-227.00432962759575,0.985,4,2.0,2.0,8.26812
33,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-02/symbol=ADANIPORTS/part-00000.parquet,2026-02-26,ADANIPORTS,P164_S07_IMBALANCE_MEAN_REVERSION,S07,imbalance_mean_reversion,replayable_from_local_l1_l5_book_state,stressed_retail,316,0.007393924506898908,0.5425268500127464,-0.5351329255058473,2.3398495274996544e-05,0.001716857120293501,-0.0016934586250185043,-53513.29255058509,-171.83558023844432,0.985,4,2.0,2.0,8.26812
34,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-02/symbol=AXISBANK/part-00000.parquet,2026-02-02,AXISBANK,P164_S01_MLOFI_BREAKOUT,S01,momentum_breakout_mlofi,replayable_from_local_l1_l5_book_state,zero_latency_spread_only_control,5,0.0,0.00037672729464603737,-0.00037672729464603737,0.0,7.534545892920748e-05,-7.534545892920748e-05,-37.67272946460374,-7.534545892920748,0.985,0,0.0,0.0,0.0
34,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-02/symbol=AXISBANK/part-00000.parquet,2026-02-09,AXISBANK,P164_S01_MLOFI_BREAKOUT,S01,momentum_breakout_mlofi,replayable_from_local_l1_l5_book_state,zero_latency_spread_only_control,10,0.0,0.001136044155852057,-0.001136044155852057,0.0,0.00011360441558520571,-0.00011360441558520571,-113.60441558520574,-11.36234518804509,0.985,0,0.0,0.0,0.0
34,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-02/symbol=AXISBANK/part-00000.parquet,2026-02-26,AXISBANK,P164_S01_MLOFI_BREAKOUT,S01,momentum_breakout_mlofi,replayable_from_local_l1_l5_book_state,zero_latency_spread_only_control,5,0.0,0.0003793547554964624,-0.0003793547554964624,0.0,7.587095109929248e-05,-7.587095109929248e-05,-37.93547554964624,-7.587095109929248,0.985,0,0.0,0.0,0.0
