root,trade_date,symbol,sample_file,column_count,has_l1,has_top5,missing_required_columns
real_data_sample\l2_unseen_validation,2026-08-03,LT,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=LT\part-034503_353599-000020.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-08-03,M&M,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=M&M\part-034503_496675-000021.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-08-03,MARUTI,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=MARUTI\part-034503_663329-000022.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-08-03,NESTLEIND,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=NESTLEIND\part-034503_801014-000023.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-08-03,NIFTYBEES,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=NIFTYBEES\part-034503_944962-000024.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-08-03,ONGC,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=ONGC\part-034504_068251-000025.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-08-03,RELIANCE,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=RELIANCE\part-034504_190549-000026.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-08-03,SBIN,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=SBIN\part-034504_313059-000027.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-08-03,SUNPHARMA,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=SUNPHARMA\part-034504_436366-000028.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-08-03,TCS,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=TCS\part-034504_642534-000029.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-08-03,TECHM,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=TECHM\part-034504_768611-000030.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-08-03,ULTRACEMCO,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=ULTRACEMCO\part-034504_884944-000031.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-08-03,WIPRO,real_data_sample\l2_unseen_validation\trade_date=2026-08-03\exchange=NSE\symbol=WIPRO\part-034505_043446-000032.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-27,ADANIPORTS,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=ADANIPORTS\part-034500_825556-000001.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-27,AXISBANK,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=AXISBANK\part-034501_002666-000002.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-27,BAJAJ-AUTO,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=BAJAJ-AUTO\part-034501_158328-000003.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-27,BANKBEES,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=BANKBEES\part-034501_302753-000004.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-27,BHARTIARTL,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=BHARTIARTL\part-034501_455072-000005.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-27,BPCL,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=BPCL\part-034501_610463-000006.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-27,BRITANNIA,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=BRITANNIA\part-034501_764427-000007.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-27,CIPLA,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=CIPLA\part-034501_989266-000008.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-27,DRREDDY,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=DRREDDY\part-034502_132781-000009.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-27,GOLDBEES,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=GOLDBEES\part-034502_269966-000010.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-27,HCLTECH,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=HCLTECH\part-034502_413530-000011.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-27,HDFCBANK,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=HDFCBANK\part-034502_558898-000012.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-27,HINDUNILVR,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=HINDUNILVR\part-034502_715518-000013.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-27,ICICIBANK,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=ICICIBANK\part-034502_878315-000014.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-27,INFY,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=INFY\part-034503_024412-000015.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-27,ITBEES,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=ITBEES\part-034503_177398-000016.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-27,ITC,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=ITC\part-034503_317504-000017.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-27,JUNIORBEES,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=JUNIORBEES\part-034503_459355-000018.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-27,KOTAKBANK,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=KOTAKBANK\part-034503_604148-000019.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-27,LT,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=LT\part-034503_769047-000020.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-27,M&M,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=M&M\part-034503_910337-000021.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-27,MARUTI,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=MARUTI\part-034504_062201-000022.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-27,NESTLEIND,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=NESTLEIND\part-034504_202087-000023.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-27,NIFTYBEES,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=NIFTYBEES\part-034504_341975-000024.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-27,ONGC,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=ONGC\part-034504_479729-000025.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-27,RELIANCE,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=RELIANCE\part-034504_621369-000026.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-27,SBIN,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=SBIN\part-034504_761092-000027.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-27,SUNPHARMA,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=SUNPHARMA\part-034504_898598-000028.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-27,TCS,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=TCS\part-034505_060077-000029.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-27,TECHM,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=TECHM\part-034505_206249-000030.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-27,ULTRACEMCO,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=ULTRACEMCO\part-034505_343291-000031.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-27,WIPRO,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=WIPRO\part-034505_483939-000032.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-24,ADANIPORTS,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=ADANIPORTS\part-034500_763886-000001.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-24,AXISBANK,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=AXISBANK\part-034500_920081-000002.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-24,BAJAJ-AUTO,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=BAJAJ-AUTO\part-034501_065171-000003.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-24,BANKBEES,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=BANKBEES\part-034501_311026-000004.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-24,BHARTIARTL,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=BHARTIARTL\part-034501_450809-000005.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-24,BPCL,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=BPCL\part-034501_622374-000006.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-24,BRITANNIA,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=BRITANNIA\part-034501_760136-000007.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-24,CIPLA,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=CIPLA\part-034501_900004-000008.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-24,DRREDDY,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=DRREDDY\part-034502_042488-000009.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-24,GOLDBEES,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=GOLDBEES\part-034502_170309-000010.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-24,HCLTECH,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=HCLTECH\part-034502_343649-000011.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-24,HDFCBANK,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=HDFCBANK\part-034502_471500-000012.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-24,HINDUNILVR,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=HINDUNILVR\part-034502_599653-000013.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-24,ICICIBANK,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=ICICIBANK\part-034502_731937-000014.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-24,INFY,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=INFY\part-034502_870967-000015.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-24,ITBEES,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=ITBEES\part-034503_005502-000016.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-24,ITC,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=ITC\part-034503_152939-000017.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-24,JUNIORBEES,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=JUNIORBEES\part-034503_296908-000018.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-24,KOTAKBANK,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=KOTAKBANK\part-034503_436134-000019.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-24,LT,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=LT\part-034503_566155-000020.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-24,M&M,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=M&M\part-034503_696848-000021.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-24,MARUTI,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=MARUTI\part-034503_837065-000022.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-24,NESTLEIND,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=NESTLEIND\part-034503_977478-000023.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-24,NIFTYBEES,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=NIFTYBEES\part-034504_104251-000024.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-24,ONGC,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=ONGC\part-034504_264102-000025.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-24,RELIANCE,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=RELIANCE\part-034504_393403-000026.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-24,SBIN,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=SBIN\part-034504_533312-000027.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-24,SUNPHARMA,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=SUNPHARMA\part-034504_713013-000028.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-24,TCS,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=TCS\part-034504_867165-000029.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-24,TECHM,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=TECHM\part-034504_999382-000030.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-24,ULTRACEMCO,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=ULTRACEMCO\part-034505_129961-000031.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-24,WIPRO,real_data_sample\l2_unseen_validation\trade_date=2026-07-24\exchange=NSE\symbol=WIPRO\part-034505_260756-000032.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-23,ADANIPORTS,real_data_sample\l2_unseen_validation\trade_date=2026-07-23\exchange=NSE\symbol=ADANIPORTS\part-034500_551165-000001.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-23,AXISBANK,real_data_sample\l2_unseen_validation\trade_date=2026-07-23\exchange=NSE\symbol=AXISBANK\part-034500_707088-000002.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-23,BAJAJ-AUTO,real_data_sample\l2_unseen_validation\trade_date=2026-07-23\exchange=NSE\symbol=BAJAJ-AUTO\part-034500_836912-000003.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-23,BANKBEES,real_data_sample\l2_unseen_validation\trade_date=2026-07-23\exchange=NSE\symbol=BANKBEES\part-034500_999179-000004.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-23,BHARTIARTL,real_data_sample\l2_unseen_validation\trade_date=2026-07-23\exchange=NSE\symbol=BHARTIARTL\part-034501_184943-000005.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-23,BPCL,real_data_sample\l2_unseen_validation\trade_date=2026-07-23\exchange=NSE\symbol=BPCL\part-034501_329136-000006.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-23,BRITANNIA,real_data_sample\l2_unseen_validation\trade_date=2026-07-23\exchange=NSE\symbol=BRITANNIA\part-034501_475898-000007.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-23,CIPLA,real_data_sample\l2_unseen_validation\trade_date=2026-07-23\exchange=NSE\symbol=CIPLA\part-034501_616306-000008.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-23,DRREDDY,real_data_sample\l2_unseen_validation\trade_date=2026-07-23\exchange=NSE\symbol=DRREDDY\part-034501_761101-000009.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-23,GOLDBEES,real_data_sample\l2_unseen_validation\trade_date=2026-07-23\exchange=NSE\symbol=GOLDBEES\part-034501_907518-000010.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-23,HCLTECH,real_data_sample\l2_unseen_validation\trade_date=2026-07-23\exchange=NSE\symbol=HCLTECH\part-034502_044821-000011.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-23,HDFCBANK,real_data_sample\l2_unseen_validation\trade_date=2026-07-23\exchange=NSE\symbol=HDFCBANK\part-034502_183085-000012.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-23,HINDUNILVR,real_data_sample\l2_unseen_validation\trade_date=2026-07-23\exchange=NSE\symbol=HINDUNILVR\part-034502_355445-000013.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-23,ICICIBANK,real_data_sample\l2_unseen_validation\trade_date=2026-07-23\exchange=NSE\symbol=ICICIBANK\part-034502_493479-000014.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-23,INFY,real_data_sample\l2_unseen_validation\trade_date=2026-07-23\exchange=NSE\symbol=INFY\part-034502_630625-000015.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-23,ITBEES,real_data_sample\l2_unseen_validation\trade_date=2026-07-23\exchange=NSE\symbol=ITBEES\part-034502_769738-000016.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-23,ITC,real_data_sample\l2_unseen_validation\trade_date=2026-07-23\exchange=NSE\symbol=ITC\part-034502_912273-000017.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-23,JUNIORBEES,real_data_sample\l2_unseen_validation\trade_date=2026-07-23\exchange=NSE\symbol=JUNIORBEES\part-034503_048277-000018.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-23,KOTAKBANK,real_data_sample\l2_unseen_validation\trade_date=2026-07-23\exchange=NSE\symbol=KOTAKBANK\part-034503_185398-000019.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-23,LT,real_data_sample\l2_unseen_validation\trade_date=2026-07-23\exchange=NSE\symbol=LT\part-034503_335639-000020.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-23,M&M,real_data_sample\l2_unseen_validation\trade_date=2026-07-23\exchange=NSE\symbol=M&M\part-034503_480872-000021.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-23,MARUTI,real_data_sample\l2_unseen_validation\trade_date=2026-07-23\exchange=NSE\symbol=MARUTI\part-034503_611298-000022.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-23,NESTLEIND,real_data_sample\l2_unseen_validation\trade_date=2026-07-23\exchange=NSE\symbol=NESTLEIND\part-034503_788393-000023.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-23,NIFTYBEES,real_data_sample\l2_unseen_validation\trade_date=2026-07-23\exchange=NSE\symbol=NIFTYBEES\part-034503_916469-000024.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-23,ONGC,real_data_sample\l2_unseen_validation\trade_date=2026-07-23\exchange=NSE\symbol=ONGC\part-034504_054030-000025.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-23,RELIANCE,real_data_sample\l2_unseen_validation\trade_date=2026-07-23\exchange=NSE\symbol=RELIANCE\part-034504_196627-000026.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-23,SBIN,real_data_sample\l2_unseen_validation\trade_date=2026-07-23\exchange=NSE\symbol=SBIN\part-034504_322043-000027.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-23,SUNPHARMA,real_data_sample\l2_unseen_validation\trade_date=2026-07-23\exchange=NSE\symbol=SUNPHARMA\part-034504_448726-000028.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-23,TCS,real_data_sample\l2_unseen_validation\trade_date=2026-07-23\exchange=NSE\symbol=TCS\part-034504_585855-000029.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-23,TECHM,real_data_sample\l2_unseen_validation\trade_date=2026-07-23\exchange=NSE\symbol=TECHM\part-034504_725165-000030.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-23,ULTRACEMCO,real_data_sample\l2_unseen_validation\trade_date=2026-07-23\exchange=NSE\symbol=ULTRACEMCO\part-034504_856538-000031.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-23,WIPRO,real_data_sample\l2_unseen_validation\trade_date=2026-07-23\exchange=NSE\symbol=WIPRO\part-034504_987526-000032.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-22,ADANIPORTS,real_data_sample\l2_unseen_validation\trade_date=2026-07-22\exchange=NSE\symbol=ADANIPORTS\part-034500_749203-000001.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-22,AXISBANK,real_data_sample\l2_unseen_validation\trade_date=2026-07-22\exchange=NSE\symbol=AXISBANK\part-034500_906873-000002.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-22,BAJAJ-AUTO,real_data_sample\l2_unseen_validation\trade_date=2026-07-22\exchange=NSE\symbol=BAJAJ-AUTO\part-034501_069663-000003.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-22,BANKBEES,real_data_sample\l2_unseen_validation\trade_date=2026-07-22\exchange=NSE\symbol=BANKBEES\part-034501_258370-000004.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-22,BHARTIARTL,real_data_sample\l2_unseen_validation\trade_date=2026-07-22\exchange=NSE\symbol=BHARTIARTL\part-034501_400286-000005.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-22,BPCL,real_data_sample\l2_unseen_validation\trade_date=2026-07-22\exchange=NSE\symbol=BPCL\part-034501_542758-000006.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-22,BRITANNIA,real_data_sample\l2_unseen_validation\trade_date=2026-07-22\exchange=NSE\symbol=BRITANNIA\part-034501_693413-000007.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-22,CIPLA,real_data_sample\l2_unseen_validation\trade_date=2026-07-22\exchange=NSE\symbol=CIPLA\part-034501_834512-000008.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-22,DRREDDY,real_data_sample\l2_unseen_validation\trade_date=2026-07-22\exchange=NSE\symbol=DRREDDY\part-034501_976935-000009.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-22,GOLDBEES,real_data_sample\l2_unseen_validation\trade_date=2026-07-22\exchange=NSE\symbol=GOLDBEES\part-034502_117673-000010.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-22,HCLTECH,real_data_sample\l2_unseen_validation\trade_date=2026-07-22\exchange=NSE\symbol=HCLTECH\part-034502_276419-000011.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-22,HDFCBANK,real_data_sample\l2_unseen_validation\trade_date=2026-07-22\exchange=NSE\symbol=HDFCBANK\part-034502_427569-000012.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-22,HINDUNILVR,real_data_sample\l2_unseen_validation\trade_date=2026-07-22\exchange=NSE\symbol=HINDUNILVR\part-034502_583996-000013.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-22,ICICIBANK,real_data_sample\l2_unseen_validation\trade_date=2026-07-22\exchange=NSE\symbol=ICICIBANK\part-034502_744817-000014.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-22,INFY,real_data_sample\l2_unseen_validation\trade_date=2026-07-22\exchange=NSE\symbol=INFY\part-034502_895114-000015.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-22,ITBEES,real_data_sample\l2_unseen_validation\trade_date=2026-07-22\exchange=NSE\symbol=ITBEES\part-034503_049097-000016.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-22,ITC,real_data_sample\l2_unseen_validation\trade_date=2026-07-22\exchange=NSE\symbol=ITC\part-034503_232356-000017.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-22,JUNIORBEES,real_data_sample\l2_unseen_validation\trade_date=2026-07-22\exchange=NSE\symbol=JUNIORBEES\part-034503_404510-000018.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-22,KOTAKBANK,real_data_sample\l2_unseen_validation\trade_date=2026-07-22\exchange=NSE\symbol=KOTAKBANK\part-034503_563785-000019.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-22,LT,real_data_sample\l2_unseen_validation\trade_date=2026-07-22\exchange=NSE\symbol=LT\part-034503_720614-000020.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-22,M&M,real_data_sample\l2_unseen_validation\trade_date=2026-07-22\exchange=NSE\symbol=M&M\part-034503_886767-000021.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-22,MARUTI,real_data_sample\l2_unseen_validation\trade_date=2026-07-22\exchange=NSE\symbol=MARUTI\part-034504_042738-000022.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-22,NESTLEIND,real_data_sample\l2_unseen_validation\trade_date=2026-07-22\exchange=NSE\symbol=NESTLEIND\part-034504_202303-000023.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-22,NIFTYBEES,real_data_sample\l2_unseen_validation\trade_date=2026-07-22\exchange=NSE\symbol=NIFTYBEES\part-034504_358044-000024.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-22,ONGC,real_data_sample\l2_unseen_validation\trade_date=2026-07-22\exchange=NSE\symbol=ONGC\part-034504_516163-000025.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-22,RELIANCE,real_data_sample\l2_unseen_validation\trade_date=2026-07-22\exchange=NSE\symbol=RELIANCE\part-034504_679899-000026.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-22,SBIN,real_data_sample\l2_unseen_validation\trade_date=2026-07-22\exchange=NSE\symbol=SBIN\part-034504_849162-000027.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-22,SUNPHARMA,real_data_sample\l2_unseen_validation\trade_date=2026-07-22\exchange=NSE\symbol=SUNPHARMA\part-034505_012151-000028.parquet,54,1,1,
real_data_sample\l2_unseen_validation,2026-07-22,TCS,real_data_sample\l2_unseen_validation\trade_date=2026-07-22\exchange=NSE\symbol=TCS\part-034505_175819-000029.parquet,54,1,1,
