scenario_id,event_index,trade_date,exchange,symbol,richer_event_bar_id,exit_bar_id,candidate_id,family_id,side,horizon,seed_scope,fill_model_id,execution_policy_id,max_concurrent_positions,decision,rejection_reason,passive_entry_attempt,entry_fill_probability,entry_fill_draw,passive_entry_filled,crossed_after_no_fill,canceled,entry_mode,passive_exit_attempt,passive_exit_filled,forced_flatten_applied,exit_mode,notional_inr,gross_edge_bps,expected_move_bps_no_lookahead,zerodha_cost200_bps,entry_spread_component_bps,exit_spread_component_bps,adverse_selection_penalty_bps,passive_entry_adverse_penalty_bps,net_edge_bps,net_pnl_inr,cumulative_net_pnl_inr,cash_after_decision_inr,open_positions_after_decision,open_notional_after_decision_inr,side_pressure,adverse_flow_score,book_support_score,avg_cum_top5_qty_imbalance,avg_depth_beyond_l1_qty_imbalance,avg_level_weighted_depth_imbalance,top5_churn_pressure,avg_spread_bps,raw_book_state_score
P300_ALL_PHASE299_SEEDS_P300_FILL_PESSIMISTIC_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN_CAP1000000_NOT75000_CONC2_COST200,46,2026-03-30,NSE,HDFCBANK,14852352,14852358,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-03_Q99_DL3_H6,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,ALL_PHASE299_SEEDS,P300_FILL_PESSIMISTIC_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN,2,rejected,max_concurrent_positions,0,0.0,0.0,0,0,0,not_attempted,0,0,0,,0.0,0.0,1.7921417272865945,19.74957333333333,0.0,0.0,0.0,0.0,0.0,0.0,12364.373423488789,850000.0,2,150000.0,-0.5903736833576406,0.5903736833576406,0.0,-0.5903743315508021,-0.5903030303030303,-0.5904958677685951,0.1238502673796791,3.08546744831842,0.0002845780613377
P300_ALL_PHASE299_SEEDS_P300_FILL_PESSIMISTIC_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN_CAP1000000_NOT75000_CONC2_COST200,47,2026-03-30,NSE,HDFCBANK,14852608,14852614,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-03_Q95_DL3_H6,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,ALL_PHASE299_SEEDS,P300_FILL_PESSIMISTIC_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN,2,rejected,max_concurrent_positions,0,0.0,0.0,0,0,0,not_attempted,0,0,0,,0.0,12.958963282936333,1.5444411925272363,19.74957333333333,0.0,0.0,0.0,0.0,0.0,0.0,12364.373423488789,850000.0,2,150000.0,-0.5903736833576406,0.5903736833576406,0.0,-0.5903743315508021,-0.5903030303030303,-0.5904958677685951,0.0,3.08546744831842,0.0002845780613377
P300_ALL_PHASE299_SEEDS_P300_FILL_PESSIMISTIC_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN_CAP1000000_NOT75000_CONC2_COST200,48,2026-03-30,NSE,HDFCBANK,14852608,14852614,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-03_Q99_DL3_H6,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,ALL_PHASE299_SEEDS,P300_FILL_PESSIMISTIC_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN,2,rejected,max_concurrent_positions,0,0.0,0.0,0,0,0,not_attempted,0,0,0,,0.0,12.958963282936333,1.5444411925272363,19.74957333333333,0.0,0.0,0.0,0.0,0.0,0.0,12364.373423488789,850000.0,2,150000.0,-0.5903736833576406,0.5903736833576406,0.0,-0.5903743315508021,-0.5903030303030303,-0.5904958677685951,0.0,3.08546744831842,0.0002845780613377
P300_ALL_PHASE299_SEEDS_P300_FILL_PESSIMISTIC_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN_CAP1000000_NOT75000_CONC2_COST200,49,2026-03-30,NSE,HDFCBANK,14852864,14852870,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-03_Q95_DL3_H6,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,ALL_PHASE299_SEEDS,P300_FILL_PESSIMISTIC_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN,2,rejected,max_concurrent_positions,0,0.0,0.0,0,0,0,not_attempted,0,0,0,,0.0,12.958963282936333,1.5444411925272363,19.74957333333333,0.0,0.0,0.0,0.0,0.0,0.0,12364.373423488789,850000.0,2,150000.0,-0.5903736833576406,0.5903736833576406,0.0,-0.5903743315508021,-0.5903030303030303,-0.5904958677685951,0.0,3.08546744831842,0.0002845780613377
P300_ALL_PHASE299_SEEDS_P300_FILL_PESSIMISTIC_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN_CAP1000000_NOT75000_CONC2_COST200,50,2026-03-30,NSE,HDFCBANK,14852864,14852870,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-03_Q99_DL3_H6,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,ALL_PHASE299_SEEDS,P300_FILL_PESSIMISTIC_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN,2,rejected,max_concurrent_positions,0,0.0,0.0,0,0,0,not_attempted,0,0,0,,0.0,12.958963282936333,1.5444411925272363,19.74957333333333,0.0,0.0,0.0,0.0,0.0,0.0,12364.373423488789,850000.0,2,150000.0,-0.5903736833576406,0.5903736833576406,0.0,-0.5903743315508021,-0.5903030303030303,-0.5904958677685951,0.0,3.08546744831842,0.0002845780613377
P300_ALL_PHASE299_SEEDS_P300_FILL_PESSIMISTIC_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN_CAP1000000_NOT75000_CONC2_COST200,51,2026-04-01,NSE,HDFCBANK,8192,8198,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-04_Q95_DL3_H6,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,ALL_PHASE299_SEEDS,P300_FILL_PESSIMISTIC_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN,2,rejected,max_concurrent_positions,0,0.0,0.0,0,0,0,not_attempted,0,0,0,,0.0,0.0,1.611187578211153,19.74957333333333,0.0,0.0,0.0,0.0,0.0,0.0,12364.373423488789,850000.0,2,150000.0,-0.5900497129290051,0.5900497129290051,0.0,-0.5900634476825465,-0.5900060938452163,-0.5900951431301674,0.0476395311323798,3.0284675953967293,0.0002791197080048
P300_ALL_PHASE299_SEEDS_P300_FILL_PESSIMISTIC_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN_CAP1000000_NOT75000_CONC2_COST200,52,2026-04-01,NSE,HDFCBANK,8192,8198,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-04_Q99_DL3_H6,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,ALL_PHASE299_SEEDS,P300_FILL_PESSIMISTIC_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN,2,rejected,max_concurrent_positions,0,0.0,0.0,0,0,0,not_attempted,0,0,0,,0.0,0.0,1.611187578211153,19.74957333333333,0.0,0.0,0.0,0.0,0.0,0.0,12364.373423488789,850000.0,2,150000.0,-0.5900497129290051,0.5900497129290051,0.0,-0.5900634476825465,-0.5900060938452163,-0.5900951431301674,0.0476395311323798,3.0284675953967293,0.0002791197080048
P300_ALL_PHASE299_SEEDS_P300_FILL_PESSIMISTIC_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN_CAP1000000_NOT75000_CONC2_COST200,53,2026-04-01,NSE,HDFCBANK,8448,8454,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-04_Q95_DL3_H6,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,ALL_PHASE299_SEEDS,P300_FILL_PESSIMISTIC_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN,2,rejected,max_concurrent_positions,0,0.0,0.0,0,0,0,not_attempted,0,0,0,,0.0,18.17080557237949,1.5159085159463934,19.74957333333333,0.0,0.0,0.0,0.0,0.0,0.0,12364.373423488789,850000.0,2,150000.0,-0.5900497129290051,0.5900497129290051,0.0,-0.5900634476825465,-0.5900060938452163,-0.5900951431301674,0.0,3.0284675953967293,0.0002791197080048
P300_ALL_PHASE299_SEEDS_P300_FILL_PESSIMISTIC_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN_CAP1000000_NOT75000_CONC2_COST200,54,2026-04-01,NSE,HDFCBANK,8448,8454,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-04_Q99_DL3_H6,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,ALL_PHASE299_SEEDS,P300_FILL_PESSIMISTIC_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN,2,rejected,max_concurrent_positions,0,0.0,0.0,0,0,0,not_attempted,0,0,0,,0.0,18.17080557237949,1.5159085159463934,19.74957333333333,0.0,0.0,0.0,0.0,0.0,0.0,12364.373423488789,850000.0,2,150000.0,-0.5900497129290051,0.5900497129290051,0.0,-0.5900634476825465,-0.5900060938452163,-0.5900951431301674,0.0,3.0284675953967293,0.0002791197080048
P300_ALL_PHASE299_SEEDS_P300_FILL_PESSIMISTIC_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN_CAP1000000_NOT75000_CONC2_COST200,55,2026-04-01,NSE,HDFCBANK,8704,8710,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-04_Q95_DL3_H6,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,ALL_PHASE299_SEEDS,P300_FILL_PESSIMISTIC_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN,2,rejected,max_concurrent_positions,0,0.0,0.0,0,0,0,not_attempted,0,0,0,,0.0,18.17080557237949,1.5159085159463934,19.74957333333333,0.0,0.0,0.0,0.0,0.0,0.0,12364.373423488789,850000.0,2,150000.0,-0.5900497129290051,0.5900497129290051,0.0,-0.5900634476825465,-0.5900060938452163,-0.5900951431301674,0.0,3.0284675953967293,0.0002791197080048
P300_ALL_PHASE299_SEEDS_P300_FILL_PESSIMISTIC_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN_CAP1000000_NOT75000_CONC2_COST200,56,2026-04-01,NSE,HDFCBANK,8704,8710,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-04_Q99_DL3_H6,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,ALL_PHASE299_SEEDS,P300_FILL_PESSIMISTIC_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN,2,rejected,max_concurrent_positions,0,0.0,0.0,0,0,0,not_attempted,0,0,0,,0.0,18.17080557237949,1.5159085159463934,19.74957333333333,0.0,0.0,0.0,0.0,0.0,0.0,12364.373423488789,850000.0,2,150000.0,-0.5900497129290051,0.5900497129290051,0.0,-0.5900634476825465,-0.5900060938452163,-0.5900951431301674,0.0,3.0284675953967293,0.0002791197080048
P300_ALL_PHASE299_SEEDS_P300_FILL_PESSIMISTIC_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN_CAP1000000_NOT75000_CONC2_COST200,57,2026-04-02,NSE,HDFCBANK,740096,740102,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-04_Q95_DL3_H6,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,ALL_PHASE299_SEEDS,P300_FILL_PESSIMISTIC_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN,2,rejected,max_concurrent_positions,0,0.0,0.0,0,0,0,not_attempted,0,0,0,,0.0,0.0,2.26201585669116,19.74957333333333,0.0,0.0,0.0,0.0,0.0,0.0,12364.373423488789,850000.0,2,150000.0,-0.612675341805545,0.612675341805545,0.0,-0.6126626588539685,-0.6127641224665804,-0.6125485122897801,0.3661060802069857,3.056047918831368,0.0002966228102508
P300_ALL_PHASE299_SEEDS_P300_FILL_PESSIMISTIC_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN_CAP1000000_NOT75000_CONC2_COST200,58,2026-04-02,NSE,HDFCBANK,740096,740102,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-04_Q99_DL3_H6,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,ALL_PHASE299_SEEDS,P300_FILL_PESSIMISTIC_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN,2,rejected,max_concurrent_positions,0,0.0,0.0,0,0,0,not_attempted,0,0,0,,0.0,0.0,2.26201585669116,19.74957333333333,0.0,0.0,0.0,0.0,0.0,0.0,12364.373423488789,850000.0,2,150000.0,-0.612675341805545,0.612675341805545,0.0,-0.6126626588539685,-0.6127641224665804,-0.6125485122897801,0.3661060802069857,3.056047918831368,0.0002966228102508
P300_ALL_PHASE299_SEEDS_P300_FILL_PESSIMISTIC_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN_CAP1000000_NOT75000_CONC2_COST200,59,2026-04-02,NSE,HDFCBANK,740352,740358,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-04_Q95_DL3_H6,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,ALL_PHASE299_SEEDS,P300_FILL_PESSIMISTIC_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN,2,rejected,max_concurrent_positions,0,0.0,0.0,0,0,0,not_attempted,0,0,0,,0.0,0.0,1.5298036962771888,19.74957333333333,0.0,0.0,0.0,0.0,0.0,0.0,12364.373423488789,850000.0,2,150000.0,-0.612675341805545,0.612675341805545,0.0,-0.6126626588539685,-0.6127641224665804,-0.6125485122897801,0.0,3.056047918831368,0.0002966228102508
P300_ALL_PHASE299_SEEDS_P300_FILL_PESSIMISTIC_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN_CAP1000000_NOT75000_CONC2_COST200,60,2026-04-02,NSE,HDFCBANK,740352,740358,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-04_Q99_DL3_H6,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,ALL_PHASE299_SEEDS,P300_FILL_PESSIMISTIC_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN,2,rejected,max_concurrent_positions,0,0.0,0.0,0,0,0,not_attempted,0,0,0,,0.0,0.0,1.5298036962771888,19.74957333333333,0.0,0.0,0.0,0.0,0.0,0.0,12364.373423488789,850000.0,2,150000.0,-0.612675341805545,0.612675341805545,0.0,-0.6126626588539685,-0.6127641224665804,-0.6125485122897801,0.0,3.056047918831368,0.0002966228102508
P300_ALL_PHASE299_SEEDS_P300_FILL_PESSIMISTIC_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN_CAP1000000_NOT75000_CONC2_COST200,61,2026-04-02,NSE,HDFCBANK,740608,740614,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-04_Q95_DL3_H6,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,ALL_PHASE299_SEEDS,P300_FILL_PESSIMISTIC_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN,2,rejected,max_concurrent_positions,0,0.0,0.0,0,0,0,not_attempted,0,0,0,,0.0,221.2578693233902,1.5298036962771888,19.74957333333333,0.0,0.0,0.0,0.0,0.0,0.0,12364.373423488789,850000.0,2,150000.0,-0.612675341805545,0.612675341805545,0.0,-0.6126626588539685,-0.6127641224665804,-0.6125485122897801,0.0,3.056047918831368,0.0002966228102508
P300_ALL_PHASE299_SEEDS_P300_FILL_PESSIMISTIC_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN_CAP1000000_NOT75000_CONC2_COST200,62,2026-04-02,NSE,HDFCBANK,740608,740614,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-04_Q99_DL3_H6,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,ALL_PHASE299_SEEDS,P300_FILL_PESSIMISTIC_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN,2,rejected,max_concurrent_positions,0,0.0,0.0,0,0,0,not_attempted,0,0,0,,0.0,221.2578693233902,1.5298036962771888,19.74957333333333,0.0,0.0,0.0,0.0,0.0,0.0,12364.373423488789,850000.0,2,150000.0,-0.612675341805545,0.612675341805545,0.0,-0.6126626588539685,-0.6127641224665804,-0.6125485122897801,0.0,3.056047918831368,0.0002966228102508
P300_ALL_PHASE299_SEEDS_P300_FILL_PESSIMISTIC_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN_CAP1000000_NOT75000_CONC2_COST200,63,2026-04-09,NSE,HDFCBANK,4450304,4450310,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-04_Q95_DL3_H6,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,ALL_PHASE299_SEEDS,P300_FILL_PESSIMISTIC_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN,2,rejected,max_concurrent_positions,0,0.0,0.0,0,0,0,not_attempted,0,0,0,,0.0,0.0,1.9817608615314666,19.74957333333333,0.0,0.0,0.0,0.0,0.0,0.0,12364.373423488789,850000.0,2,150000.0,-0.5968147037563579,0.5968147037563579,0.0,-0.5968276277482181,-0.5967686881328934,-0.5968661521157351,0.2165445236422046,3.093867953715736,0.0002896395648649
P300_ALL_PHASE299_SEEDS_P300_FILL_PESSIMISTIC_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN_CAP1000000_NOT75000_CONC2_COST200,64,2026-04-09,NSE,HDFCBANK,4450304,4450310,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-04_Q99_DL3_H6,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,ALL_PHASE299_SEEDS,P300_FILL_PESSIMISTIC_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN,2,rejected,max_concurrent_positions,0,0.0,0.0,0,0,0,not_attempted,0,0,0,,0.0,0.0,1.9817608615314666,19.74957333333333,0.0,0.0,0.0,0.0,0.0,0.0,12364.373423488789,850000.0,2,150000.0,-0.5968147037563579,0.5968147037563579,0.0,-0.5968276277482181,-0.5967686881328934,-0.5968661521157351,0.2165445236422046,3.093867953715736,0.0002896395648649
P300_ALL_PHASE299_SEEDS_P300_FILL_PESSIMISTIC_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN_CAP1000000_NOT75000_CONC2_COST200,65,2026-04-09,NSE,HDFCBANK,4450560,4450566,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-04_Q95_DL3_H6,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,ALL_PHASE299_SEEDS,P300_FILL_PESSIMISTIC_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN,2,rejected,max_concurrent_positions,0,0.0,0.0,0,0,0,not_attempted,0,0,0,,0.0,0.0,1.5486718142470575,19.74957333333333,0.0,0.0,0.0,0.0,0.0,0.0,12364.373423488789,850000.0,2,150000.0,-0.5968147037563579,0.5968147037563579,0.0,-0.5968276277482181,-0.5967686881328934,-0.5968661521157351,0.0,3.093867953715736,0.0002896395648649
P300_ALL_PHASE299_SEEDS_P300_FILL_PESSIMISTIC_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN_CAP1000000_NOT75000_CONC2_COST200,66,2026-04-09,NSE,HDFCBANK,4450560,4450566,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-04_Q99_DL3_H6,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,ALL_PHASE299_SEEDS,P300_FILL_PESSIMISTIC_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN,2,rejected,max_concurrent_positions,0,0.0,0.0,0,0,0,not_attempted,0,0,0,,0.0,0.0,1.5486718142470575,19.74957333333333,0.0,0.0,0.0,0.0,0.0,0.0,12364.373423488789,850000.0,2,150000.0,-0.5968147037563579,0.5968147037563579,0.0,-0.5968276277482181,-0.5967686881328934,-0.5968661521157351,0.0,3.093867953715736,0.0002896395648649
P300_ALL_PHASE299_SEEDS_P300_FILL_PESSIMISTIC_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN_CAP1000000_NOT75000_CONC2_COST200,67,2026-04-09,NSE,HDFCBANK,4450816,4450822,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-04_Q95_DL3_H6,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,ALL_PHASE299_SEEDS,P300_FILL_PESSIMISTIC_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN,2,rejected,max_concurrent_positions,0,0.0,0.0,0,0,0,not_attempted,0,0,0,,0.0,81.05934038735273,1.5486718142470575,19.74957333333333,0.0,0.0,0.0,0.0,0.0,0.0,12364.373423488789,850000.0,2,150000.0,-0.5968147037563579,0.5968147037563579,0.0,-0.5968276277482181,-0.5967686881328934,-0.5968661521157351,0.0,3.093867953715736,0.0002896395648649
P300_ALL_PHASE299_SEEDS_P300_FILL_PESSIMISTIC_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN_CAP1000000_NOT75000_CONC2_COST200,68,2026-04-09,NSE,HDFCBANK,4450816,4450822,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-04_Q99_DL3_H6,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,ALL_PHASE299_SEEDS,P300_FILL_PESSIMISTIC_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN,2,rejected,max_concurrent_positions,0,0.0,0.0,0,0,0,not_attempted,0,0,0,,0.0,81.05934038735273,1.5486718142470575,19.74957333333333,0.0,0.0,0.0,0.0,0.0,0.0,12364.373423488789,850000.0,2,150000.0,-0.5968147037563579,0.5968147037563579,0.0,-0.5968276277482181,-0.5967686881328934,-0.5968661521157351,0.0,3.093867953715736,0.0002896395648649
P300_ALL_PHASE299_SEEDS_P300_FILL_PESSIMISTIC_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN_CAP1000000_NOT75000_CONC2_COST200,69,2026-06-03,NSE,HDFCBANK,1516032,1516038,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-06_Q95_DL3_H6,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,ALL_PHASE299_SEEDS,P300_FILL_PESSIMISTIC_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN,2,rejected,max_concurrent_positions,0,0.0,0.0,0,0,0,not_attempted,0,0,0,,0.0,0.0,1.6945999709267765,19.74957333333333,0.0,0.0,0.0,0.0,0.0,0.0,12364.373423488789,850000.0,2,150000.0,-0.5799386326500298,0.5799386326500298,0.0,-0.5799632352941176,-0.5798611111111112,-0.5800189393939394,0.0807291666666666,3.0629747610879683,0.0002757095082432
P300_ALL_PHASE299_SEEDS_P300_FILL_PESSIMISTIC_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN_CAP1000000_NOT75000_CONC2_COST200,70,2026-06-03,NSE,HDFCBANK,1516288,1516294,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-06_Q95_DL3_H6,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,ALL_PHASE299_SEEDS,P300_FILL_PESSIMISTIC_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN,2,rejected,max_concurrent_positions,0,0.0,0.0,0,0,0,not_attempted,0,0,0,,0.0,-15.92746875765827,1.5331416375934432,19.74957333333333,0.0,0.0,0.0,0.0,0.0,0.0,12364.373423488789,850000.0,2,150000.0,-0.5799386326500298,0.5799386326500298,0.0,-0.5799632352941176,-0.5798611111111112,-0.5800189393939394,0.0,3.0629747610879683,0.0002757095082432
P300_ALL_PHASE299_SEEDS_P300_FILL_PESSIMISTIC_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN_CAP1000000_NOT75000_CONC2_COST200,71,2026-06-03,NSE,HDFCBANK,1516544,1516550,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-06_Q95_DL3_H6,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,ALL_PHASE299_SEEDS,P300_FILL_PESSIMISTIC_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN,2,rejected,max_concurrent_positions,0,0.0,0.0,0,0,0,not_attempted,0,0,0,,0.0,-15.92746875765827,1.5331416375934432,19.74957333333333,0.0,0.0,0.0,0.0,0.0,0.0,12364.373423488789,850000.0,2,150000.0,-0.5799386326500298,0.5799386326500298,0.0,-0.5799632352941176,-0.5798611111111112,-0.5800189393939394,0.0,3.0629747610879683,0.0002757095082432
P300_ALL_PHASE299_SEEDS_P300_FILL_PESSIMISTIC_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN_CAP1000000_NOT75000_CONC2_COST200,72,2026-06-12,NSE,HDFCBANK,6650624,6650630,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-06_Q95_DL3_H6,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,ALL_PHASE299_SEEDS,P300_FILL_PESSIMISTIC_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN,2,rejected,max_concurrent_positions,0,0.0,0.0,0,0,0,not_attempted,0,0,0,,0.0,0.0,2.487320562846726,19.74957333333333,0.0,0.0,0.0,0.0,0.0,0.0,12364.373423488789,850000.0,2,150000.0,-0.6125281879683669,0.6125281879683669,0.0,-0.6125383745354661,-0.6125251785387291,-0.6125105346942598,0.4685732751656164,3.09674222717701,0.000300483154498
