scenario_id,scope_id,scope_candidate_id,initial_capital_inr,fixed_notional_inr,max_concurrent_positions,cost_profile,cost_multiplier,extra_slippage_bps,input_event_rows,scheduled_event_rows,rejected_event_rows,rejected_same_symbol_overlap_rows,rejected_max_concurrent_rows,rejected_insufficient_cash_rows,candidate_rows,scheduled_candidate_rows,symbols,scheduled_symbols,observed_trade_dates,realized_net_pnl_inr,portfolio_return_pct,mechanical_one_date_annualized_portfolio_return_pct,annualized_return_is_robust_portfolio_claim,annualized_above_12pct_research_diagnostic,scheduled_notional_inr,notional_turnover_x_initial_capital,avg_open_notional_utilization,max_drawdown_inr,portfolio_claim_allowed,strategy_replay_allowed,promotion_allowed,paper_or_live_acceptance_allowed,deployable_profitability_claim_allowed,phase277_variant_id,redesign_family,feature_rule,threshold_quantile,threshold_value,uses_top5,uses_levels_2_to_5,l1_only_variant,selected_event_rows,cost200_above12_diagnostic
P271_P277_WEIGHTED_DEPTH_GE_Q50_CAP100000_NOT100000_CONC1_COST200,P277_WEIGHTED_DEPTH_GE_Q50,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,1,cost200,2.0,0.0,640,2,638,50,588,0,2,1,4,2,8,-453.6944107635742,-0.4536944107635742,-14.291373939052587,1,0,200000.0,2.0,0.996875,-453.6944107635742,0,0,0,0,0,P277_WEIGHTED_DEPTH_GE_Q50,levels_2_to_5_depth,avg_level_weighted_depth_imbalance >= 0.557013,0.5,0.5570134747046798,0,1,0,640,0
P271_P277_WEIGHTED_DEPTH_GE_Q50_CAP100000_NOT100000_CONC2_COST200,P277_WEIGHTED_DEPTH_GE_Q50,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,2,cost200,2.0,0.0,640,4,636,67,569,0,2,2,4,3,8,-197.54835156784776,-0.19754835156784775,-6.222773074387204,1,0,200000.0,2.0,0.96796875,-197.54835156784776,0,0,0,0,0,P277_WEIGHTED_DEPTH_GE_Q50,levels_2_to_5_depth,avg_level_weighted_depth_imbalance >= 0.557013,0.5,0.5570134747046798,0,1,0,640,0
P271_P277_WEIGHTED_DEPTH_GE_Q60_CAP100000_NOT50000_CONC1_COST200,P277_WEIGHTED_DEPTH_GE_Q60,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,1,cost200,2.0,0.0,512,2,510,36,474,0,2,1,4,2,8,-182.22102101886549,-0.18222102101886548,-5.739962162094263,1,0,100000.0,1.0,0.498046875,-182.22102101886549,0,0,0,0,0,P277_WEIGHTED_DEPTH_GE_Q60,levels_2_to_5_depth,avg_level_weighted_depth_imbalance >= 0.582283,0.6,0.582283194235499,0,1,0,512,0
P271_P277_WEIGHTED_DEPTH_GE_Q60_CAP100000_NOT50000_CONC2_COST200,P277_WEIGHTED_DEPTH_GE_Q60,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,2,cost200,2.0,0.0,512,4,508,51,457,0,2,2,4,3,8,-245.81367874781347,-0.24581367874781349,-7.743130880556125,1,0,200000.0,2.0,0.9658203125,-245.81367874781347,0,0,0,0,0,P277_WEIGHTED_DEPTH_GE_Q60,levels_2_to_5_depth,avg_level_weighted_depth_imbalance >= 0.582283,0.6,0.582283194235499,0,1,0,512,0
P271_P277_WEIGHTED_DEPTH_GE_Q60_CAP100000_NOT75000_CONC1_COST200,P277_WEIGHTED_DEPTH_GE_Q60,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,1,cost200,2.0,0.0,512,2,510,36,474,0,2,1,4,2,8,-273.33153152829817,-0.27333153152829814,-8.609943243141391,1,0,150000.0,1.5,0.7470703125,-273.33153152829817,0,0,0,0,0,P277_WEIGHTED_DEPTH_GE_Q60,levels_2_to_5_depth,avg_level_weighted_depth_imbalance >= 0.582283,0.6,0.582283194235499,0,1,0,512,0
P271_P277_WEIGHTED_DEPTH_GE_Q60_CAP100000_NOT75000_CONC2_COST200,P277_WEIGHTED_DEPTH_GE_Q60,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,2,cost200,2.0,0.0,512,4,508,51,457,0,2,2,4,3,8,-245.81367874781347,-0.24581367874781349,-7.743130880556125,1,0,200000.0,2.0,0.9658203125,-245.81367874781347,0,0,0,0,0,P277_WEIGHTED_DEPTH_GE_Q60,levels_2_to_5_depth,avg_level_weighted_depth_imbalance >= 0.582283,0.6,0.582283194235499,0,1,0,512,0
P271_P277_WEIGHTED_DEPTH_GE_Q60_CAP100000_NOT100000_CONC1_COST200,P277_WEIGHTED_DEPTH_GE_Q60,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,1,cost200,2.0,0.0,512,2,510,36,474,0,2,1,4,2,8,-364.44204203773097,-0.36444204203773095,-11.479924324188525,1,0,200000.0,2.0,0.99609375,-364.44204203773097,0,0,0,0,0,P277_WEIGHTED_DEPTH_GE_Q60,levels_2_to_5_depth,avg_level_weighted_depth_imbalance >= 0.582283,0.6,0.582283194235499,0,1,0,512,0
P271_P277_WEIGHTED_DEPTH_GE_Q60_CAP100000_NOT100000_CONC2_COST200,P277_WEIGHTED_DEPTH_GE_Q60,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,2,cost200,2.0,0.0,512,4,508,51,457,0,2,2,4,3,8,-245.81367874781347,-0.24581367874781349,-7.743130880556125,1,0,200000.0,2.0,0.9658203125,-245.81367874781347,0,0,0,0,0,P277_WEIGHTED_DEPTH_GE_Q60,levels_2_to_5_depth,avg_level_weighted_depth_imbalance >= 0.582283,0.6,0.582283194235499,0,1,0,512,0
P271_P277_WEIGHTED_DEPTH_GE_Q70_CAP100000_NOT50000_CONC1_COST200,P277_WEIGHTED_DEPTH_GE_Q70,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,1,cost200,2.0,0.0,384,2,382,19,363,0,2,2,4,2,8,-24.911928252077836,-0.024911928252077838,-0.7847257399404519,1,0,100000.0,1.0,0.4973958333333333,-36.29619152354718,0,0,0,0,0,P277_WEIGHTED_DEPTH_GE_Q70,levels_2_to_5_depth,avg_level_weighted_depth_imbalance >= 0.607609,0.7,0.6076086132324942,0,1,0,384,0
P271_P277_WEIGHTED_DEPTH_GE_Q70_CAP100000_NOT50000_CONC2_COST200,P277_WEIGHTED_DEPTH_GE_Q70,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,2,cost200,2.0,0.0,384,4,380,32,348,0,2,1,4,3,8,-276.27713053134914,-0.2762771305313491,-8.702729611737498,1,0,200000.0,2.0,0.9739583333333334,-276.27713053134914,0,0,0,0,0,P277_WEIGHTED_DEPTH_GE_Q70,levels_2_to_5_depth,avg_level_weighted_depth_imbalance >= 0.607609,0.7,0.6076086132324942,0,1,0,384,0
P271_P277_WEIGHTED_DEPTH_GE_Q70_CAP100000_NOT75000_CONC1_COST200,P277_WEIGHTED_DEPTH_GE_Q70,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,1,cost200,2.0,0.0,384,2,382,19,363,0,2,2,4,2,8,-37.36789237811675,-0.03736789237811675,-1.1770886099106777,1,0,150000.0,1.5,0.74609375,-54.44428728532077,0,0,0,0,0,P277_WEIGHTED_DEPTH_GE_Q70,levels_2_to_5_depth,avg_level_weighted_depth_imbalance >= 0.607609,0.7,0.6076086132324942,0,1,0,384,0
P271_P277_WEIGHTED_DEPTH_GE_Q70_CAP100000_NOT75000_CONC2_COST200,P277_WEIGHTED_DEPTH_GE_Q70,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,2,cost200,2.0,0.0,384,4,380,32,348,0,2,1,4,3,8,-276.27713053134914,-0.2762771305313491,-8.702729611737498,1,0,200000.0,2.0,0.9739583333333334,-276.27713053134914,0,0,0,0,0,P277_WEIGHTED_DEPTH_GE_Q70,levels_2_to_5_depth,avg_level_weighted_depth_imbalance >= 0.607609,0.7,0.6076086132324942,0,1,0,384,0
P271_P277_WEIGHTED_DEPTH_GE_Q70_CAP100000_NOT100000_CONC1_COST200,P277_WEIGHTED_DEPTH_GE_Q70,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,1,cost200,2.0,0.0,384,2,382,19,363,0,2,2,4,2,8,-49.82385650415567,-0.049823856504155675,-1.5694514798809038,1,0,200000.0,2.0,0.9947916666666666,-72.59238304709436,0,0,0,0,0,P277_WEIGHTED_DEPTH_GE_Q70,levels_2_to_5_depth,avg_level_weighted_depth_imbalance >= 0.607609,0.7,0.6076086132324942,0,1,0,384,0
P271_P277_WEIGHTED_DEPTH_GE_Q70_CAP100000_NOT100000_CONC2_COST200,P277_WEIGHTED_DEPTH_GE_Q70,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,2,cost200,2.0,0.0,384,4,380,32,348,0,2,1,4,3,8,-276.27713053134914,-0.2762771305313491,-8.702729611737498,1,0,200000.0,2.0,0.9739583333333334,-276.27713053134914,0,0,0,0,0,P277_WEIGHTED_DEPTH_GE_Q70,levels_2_to_5_depth,avg_level_weighted_depth_imbalance >= 0.607609,0.7,0.6076086132324942,0,1,0,384,0
P271_P277_WEIGHTED_DEPTH_GE_Q80_CAP100000_NOT50000_CONC1_COST200,P277_WEIGHTED_DEPTH_GE_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,1,cost200,2.0,0.0,256,2,254,12,242,0,2,2,4,2,8,-24.911928252077836,-0.024911928252077838,-0.7847257399404519,1,0,100000.0,1.0,0.49609375,-36.29619152354718,0,0,0,0,0,P277_WEIGHTED_DEPTH_GE_Q80,levels_2_to_5_depth,avg_level_weighted_depth_imbalance >= 0.634034,0.8,0.6340344456468718,0,1,0,256,0
P271_P277_WEIGHTED_DEPTH_GE_Q80_CAP100000_NOT50000_CONC2_COST200,P277_WEIGHTED_DEPTH_GE_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,2,cost200,2.0,0.0,256,4,252,18,234,0,2,1,4,3,8,-276.27713053134914,-0.2762771305313491,-8.702729611737498,1,0,200000.0,2.0,0.96875,-276.27713053134914,0,0,0,0,0,P277_WEIGHTED_DEPTH_GE_Q80,levels_2_to_5_depth,avg_level_weighted_depth_imbalance >= 0.634034,0.8,0.6340344456468718,0,1,0,256,0
P271_P277_WEIGHTED_DEPTH_GE_Q80_CAP100000_NOT75000_CONC1_COST200,P277_WEIGHTED_DEPTH_GE_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,1,cost200,2.0,0.0,256,2,254,12,242,0,2,2,4,2,8,-37.36789237811675,-0.03736789237811675,-1.1770886099106777,1,0,150000.0,1.5,0.744140625,-54.44428728532077,0,0,0,0,0,P277_WEIGHTED_DEPTH_GE_Q80,levels_2_to_5_depth,avg_level_weighted_depth_imbalance >= 0.634034,0.8,0.6340344456468718,0,1,0,256,0
P271_P277_WEIGHTED_DEPTH_GE_Q80_CAP100000_NOT75000_CONC2_COST200,P277_WEIGHTED_DEPTH_GE_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,2,cost200,2.0,0.0,256,4,252,18,234,0,2,1,4,3,8,-276.27713053134914,-0.2762771305313491,-8.702729611737498,1,0,200000.0,2.0,0.96875,-276.27713053134914,0,0,0,0,0,P277_WEIGHTED_DEPTH_GE_Q80,levels_2_to_5_depth,avg_level_weighted_depth_imbalance >= 0.634034,0.8,0.6340344456468718,0,1,0,256,0
P271_P277_WEIGHTED_DEPTH_GE_Q80_CAP100000_NOT100000_CONC1_COST200,P277_WEIGHTED_DEPTH_GE_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,1,cost200,2.0,0.0,256,2,254,12,242,0,2,2,4,2,8,-49.82385650415567,-0.049823856504155675,-1.5694514798809038,1,0,200000.0,2.0,0.9921875,-72.59238304709436,0,0,0,0,0,P277_WEIGHTED_DEPTH_GE_Q80,levels_2_to_5_depth,avg_level_weighted_depth_imbalance >= 0.634034,0.8,0.6340344456468718,0,1,0,256,0
P271_P277_WEIGHTED_DEPTH_GE_Q80_CAP100000_NOT100000_CONC2_COST200,P277_WEIGHTED_DEPTH_GE_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,2,cost200,2.0,0.0,256,4,252,18,234,0,2,1,4,3,8,-276.27713053134914,-0.2762771305313491,-8.702729611737498,1,0,200000.0,2.0,0.96875,-276.27713053134914,0,0,0,0,0,P277_WEIGHTED_DEPTH_GE_Q80,levels_2_to_5_depth,avg_level_weighted_depth_imbalance >= 0.634034,0.8,0.6340344456468718,0,1,0,256,0
P271_P277_WEIGHTED_DEPTH_GE_Q90_CAP100000_NOT50000_CONC1_COST200,P277_WEIGHTED_DEPTH_GE_Q90,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,1,cost200,2.0,0.0,128,2,126,6,120,0,2,1,3,2,8,76.08486707632701,0.07608486707632701,2.396673312904301,1,0,100000.0,1.0,0.4921875,0.0,0,0,0,0,0,P277_WEIGHTED_DEPTH_GE_Q90,levels_2_to_5_depth,avg_level_weighted_depth_imbalance >= 0.670035,0.9,0.6700347115790438,0,1,0,128,0
P271_P277_WEIGHTED_DEPTH_GE_Q90_CAP100000_NOT50000_CONC2_COST200,P277_WEIGHTED_DEPTH_GE_Q90,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,2,cost200,2.0,0.0,128,3,125,6,119,0,2,2,3,3,8,-33.190401139086774,-0.03319040113908677,-1.0454976358812333,1,0,150000.0,1.5,0.97265625,-109.27526821541379,0,0,0,0,0,P277_WEIGHTED_DEPTH_GE_Q90,levels_2_to_5_depth,avg_level_weighted_depth_imbalance >= 0.670035,0.9,0.6700347115790438,0,1,0,128,0
P271_P277_WEIGHTED_DEPTH_GE_Q90_CAP100000_NOT75000_CONC1_COST200,P277_WEIGHTED_DEPTH_GE_Q90,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,1,cost200,2.0,0.0,128,2,126,6,120,0,2,1,3,2,8,114.12730061449052,0.11412730061449053,3.5950099693564517,1,0,150000.0,1.5,0.73828125,0.0,0,0,0,0,0,P277_WEIGHTED_DEPTH_GE_Q90,levels_2_to_5_depth,avg_level_weighted_depth_imbalance >= 0.670035,0.9,0.6700347115790438,0,1,0,128,0
P271_P277_WEIGHTED_DEPTH_GE_Q90_CAP100000_NOT75000_CONC2_COST200,P277_WEIGHTED_DEPTH_GE_Q90,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,2,cost200,2.0,0.0,128,3,125,6,119,0,2,2,3,3,8,-33.190401139086774,-0.03319040113908677,-1.0454976358812333,1,0,150000.0,1.5,0.97265625,-109.27526821541379,0,0,0,0,0,P277_WEIGHTED_DEPTH_GE_Q90,levels_2_to_5_depth,avg_level_weighted_depth_imbalance >= 0.670035,0.9,0.6700347115790438,0,1,0,128,0
P271_P277_WEIGHTED_DEPTH_GE_Q90_CAP100000_NOT100000_CONC1_COST200,P277_WEIGHTED_DEPTH_GE_Q90,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,1,cost200,2.0,0.0,128,2,126,6,120,0,2,1,3,2,8,152.16973415265403,0.15216973415265403,4.793346625808602,1,0,200000.0,2.0,0.984375,0.0,0,0,0,0,0,P277_WEIGHTED_DEPTH_GE_Q90,levels_2_to_5_depth,avg_level_weighted_depth_imbalance >= 0.670035,0.9,0.6700347115790438,0,1,0,128,0
P271_P277_WEIGHTED_DEPTH_GE_Q90_CAP100000_NOT100000_CONC2_COST200,P277_WEIGHTED_DEPTH_GE_Q90,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,2,cost200,2.0,0.0,128,3,125,6,119,0,2,2,3,3,8,-33.190401139086774,-0.03319040113908677,-1.0454976358812333,1,0,150000.0,1.5,0.97265625,-109.27526821541379,0,0,0,0,0,P277_WEIGHTED_DEPTH_GE_Q90,levels_2_to_5_depth,avg_level_weighted_depth_imbalance >= 0.670035,0.9,0.6700347115790438,0,1,0,128,0
P271_P277_DEPTH_CONSENSUS_GE_Q50_CAP100000_NOT50000_CONC1_COST200,P277_DEPTH_CONSENSUS_GE_Q50,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,1,cost200,2.0,0.0,640,2,638,56,582,0,2,1,4,2,8,-216.12468694561116,-0.21612468694561116,-6.807927638786752,1,0,100000.0,1.0,0.4984375,-221.0144656417756,0,0,0,0,0,P277_DEPTH_CONSENSUS_GE_Q50,top5_and_levels_2_to_5_consensus,depth_consensus_imbalance >= 0.575120,0.5,0.5751200270345707,1,1,0,640,0
P271_P277_DEPTH_CONSENSUS_GE_Q50_CAP100000_NOT50000_CONC2_COST200,P277_DEPTH_CONSENSUS_GE_Q50,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,2,cost200,2.0,0.0,640,4,636,73,563,0,2,2,4,3,8,-235.5319088912783,-0.2355319088912783,-7.419255130075267,1,0,200000.0,2.0,0.97265625,-240.42168758744273,0,0,0,0,0,P277_DEPTH_CONSENSUS_GE_Q50,top5_and_levels_2_to_5_consensus,depth_consensus_imbalance >= 0.575120,0.5,0.5751200270345707,1,1,0,640,0
P271_P277_DEPTH_CONSENSUS_GE_Q50_CAP100000_NOT75000_CONC1_COST200,P277_DEPTH_CONSENSUS_GE_Q50,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,1,cost200,2.0,0.0,640,2,638,56,582,0,2,1,4,2,8,-324.1870304184167,-0.32418703041841673,-10.211891458180126,1,0,150000.0,1.5,0.74765625,-331.5216984626634,0,0,0,0,0,P277_DEPTH_CONSENSUS_GE_Q50,top5_and_levels_2_to_5_consensus,depth_consensus_imbalance >= 0.575120,0.5,0.5751200270345707,1,1,0,640,0
P271_P277_DEPTH_CONSENSUS_GE_Q50_CAP100000_NOT75000_CONC2_COST200,P277_DEPTH_CONSENSUS_GE_Q50,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,2,cost200,2.0,0.0,640,4,636,73,563,0,2,2,4,3,8,-235.5319088912783,-0.2355319088912783,-7.419255130075267,1,0,200000.0,2.0,0.97265625,-240.42168758744273,0,0,0,0,0,P277_DEPTH_CONSENSUS_GE_Q50,top5_and_levels_2_to_5_consensus,depth_consensus_imbalance >= 0.575120,0.5,0.5751200270345707,1,1,0,640,0
P271_P277_DEPTH_CONSENSUS_GE_Q50_CAP100000_NOT100000_CONC1_COST200,P277_DEPTH_CONSENSUS_GE_Q50,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,1,cost200,2.0,0.0,640,2,638,56,582,0,2,1,4,2,8,-432.2493738912223,-0.4322493738912223,-13.615855277573504,1,0,200000.0,2.0,0.996875,-442.0289312835512,0,0,0,0,0,P277_DEPTH_CONSENSUS_GE_Q50,top5_and_levels_2_to_5_consensus,depth_consensus_imbalance >= 0.575120,0.5,0.5751200270345707,1,1,0,640,0
P271_P277_DEPTH_CONSENSUS_GE_Q50_CAP100000_NOT100000_CONC2_COST200,P277_DEPTH_CONSENSUS_GE_Q50,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,2,cost200,2.0,0.0,640,4,636,73,563,0,2,2,4,3,8,-235.5319088912783,-0.2355319088912783,-7.419255130075267,1,0,200000.0,2.0,0.97265625,-240.42168758744273,0,0,0,0,0,P277_DEPTH_CONSENSUS_GE_Q50,top5_and_levels_2_to_5_consensus,depth_consensus_imbalance >= 0.575120,0.5,0.5751200270345707,1,1,0,640,0
P271_P277_DEPTH_CONSENSUS_GE_Q60_CAP100000_NOT50000_CONC1_COST200,P277_DEPTH_CONSENSUS_GE_Q60,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,1,cost200,2.0,0.0,512,2,510,43,467,0,2,1,4,2,8,-216.12468694561116,-0.21612468694561116,-6.807927638786752,1,0,100000.0,1.0,0.498046875,-221.0144656417756,0,0,0,0,0,P277_DEPTH_CONSENSUS_GE_Q60,top5_and_levels_2_to_5_consensus,depth_consensus_imbalance >= 0.590831,0.6,0.5908308110979859,1,1,0,512,0
P271_P277_DEPTH_CONSENSUS_GE_Q60_CAP100000_NOT50000_CONC2_COST200,P277_DEPTH_CONSENSUS_GE_Q60,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,2,cost200,2.0,0.0,512,4,508,56,452,0,2,2,4,3,8,-186.8258331316718,-0.1868258331316718,-5.885013743647662,1,0,200000.0,2.0,0.97265625,-191.71561182783623,0,0,0,0,0,P277_DEPTH_CONSENSUS_GE_Q60,top5_and_levels_2_to_5_consensus,depth_consensus_imbalance >= 0.590831,0.6,0.5908308110979859,1,1,0,512,0
P271_P277_DEPTH_CONSENSUS_GE_Q60_CAP100000_NOT75000_CONC1_COST200,P277_DEPTH_CONSENSUS_GE_Q60,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,1,cost200,2.0,0.0,512,2,510,43,467,0,2,1,4,2,8,-324.1870304184167,-0.32418703041841673,-10.211891458180126,1,0,150000.0,1.5,0.7470703125,-331.5216984626634,0,0,0,0,0,P277_DEPTH_CONSENSUS_GE_Q60,top5_and_levels_2_to_5_consensus,depth_consensus_imbalance >= 0.590831,0.6,0.5908308110979859,1,1,0,512,0
