horizon_sec,trade_date,exchange,symbol,split_role,rows,event_surprise_rows,up_positive_rate,down_positive_rate,vol_expansion_positive_rate,min_baseline_rows,fallback_baseline_rows,sparse_event_surprise_partition,quality_pass,model_fit_allowed,strategy_replay_allowed
60,2026-07-10,NSE,ITC,train,377,1,0.0,0.0,0.0,1,0,0,1,0,0
60,2026-07-10,NSE,JUNIORBEES,train,375,0,0.0,0.0,0.0,72,0,1,1,0,0
60,2026-07-10,NSE,KOTAKBANK,train,377,0,0.0,0.0,0.0,39,0,1,1,0,0
60,2026-07-10,NSE,LT,train,377,0,0.0,0.0,0.0,67,0,1,1,0,0
60,2026-07-10,NSE,M&M,train,377,0,0.0,0.0,0.0,70,0,1,1,0,0
60,2026-07-10,NSE,MARUTI,train,377,1,0.0,0.0,0.0,1,0,0,1,0,0
60,2026-07-10,NSE,NESTLEIND,train,377,1,0.0,0.0,0.0,1,0,0,1,0,0
60,2026-07-10,NSE,NIFTYBEES,train,376,0,0.0,0.0,0.0,49,0,1,1,0,0
60,2026-07-10,NSE,ONGC,train,377,0,0.0,0.0,0.0,63,0,1,1,0,0
60,2026-07-10,NSE,RELIANCE,train,376,0,0.0,0.0,0.0,57,0,1,1,0,0
60,2026-07-10,NSE,SBIN,train,377,1,0.0,0.0,0.0,1,0,0,1,0,0
60,2026-07-10,NSE,SUNPHARMA,train,377,1,0.0,0.002652519893899204,0.002652519893899204,2,0,0,1,0,0
60,2026-07-10,NSE,TCS,train,376,0,0.0,0.0,0.0,56,0,1,1,0,0
60,2026-07-10,NSE,TECHM,train,377,2,0.0,0.002652519893899204,0.002652519893899204,1,0,0,1,0,0
60,2026-07-10,NSE,ULTRACEMCO,train,377,0,0.0,0.0,0.0,45,0,1,1,0,0
60,2026-07-10,NSE,WIPRO,train,377,8,0.007957559681697613,0.010610079575596816,0.010610079575596816,4,0,0,1,0,0
60,2026-07-13,NSE,ADANIPORTS,validation,377,0,0.0,0.0,0.0,51,0,1,1,0,0
60,2026-07-13,NSE,AXISBANK,validation,377,1,0.0,0.002652519893899204,0.002652519893899204,54,1,0,1,0,0
60,2026-07-13,NSE,BAJAJ-AUTO,validation,377,6,0.007957559681697613,0.005305039787798408,0.013262599469496022,1,5,0,1,0,0
60,2026-07-13,NSE,BANKBEES,validation,376,0,0.0,0.0,0.0,71,0,1,1,0,0
60,2026-07-13,NSE,BHARTIARTL,validation,377,1,0.0,0.002652519893899204,0.002652519893899204,52,1,0,1,0,0
60,2026-07-13,NSE,BPCL,validation,377,4,0.002652519893899204,0.007957559681697613,0.007957559681697613,34,4,0,1,0,0
60,2026-07-13,NSE,BRITANNIA,validation,377,3,0.005305039787798408,0.002652519893899204,0.005305039787798408,4,1,0,1,0,0
60,2026-07-13,NSE,CIPLA,validation,377,2,0.005305039787798408,0.0,0.005305039787798408,54,2,0,1,0,0
60,2026-07-13,NSE,DRREDDY,validation,377,1,0.0,0.002652519893899204,0.002652519893899204,10,0,0,1,0,0
60,2026-07-13,NSE,GOLDBEES,validation,376,0,0.0,0.0,0.0,49,0,1,1,0,0
60,2026-07-13,NSE,HCLTECH,validation,377,15,0.013262599469496022,0.026525198938992044,0.026525198938992044,1,0,0,1,0,0
60,2026-07-13,NSE,HDFCBANK,validation,377,1,0.0,0.0,0.0,1,0,0,1,0,0
60,2026-07-13,NSE,HINDUNILVR,validation,377,1,0.0,0.002652519893899204,0.002652519893899204,69,1,0,1,0,0
60,2026-07-13,NSE,ICICIBANK,validation,377,1,0.0,0.002652519893899204,0.002652519893899204,39,1,0,1,0,0
60,2026-07-13,NSE,INFY,validation,377,1,0.0,0.002652519893899204,0.002652519893899204,57,1,0,1,0,0
60,2026-07-13,NSE,ITBEES,validation,376,24,0.04521276595744681,0.015957446808510637,0.034574468085106384,1,8,0,1,0,0
60,2026-07-13,NSE,ITC,validation,377,1,0.0,0.002652519893899204,0.002652519893899204,57,1,0,1,0,0
60,2026-07-13,NSE,JUNIORBEES,validation,376,0,0.0,0.0,0.0,72,0,1,1,0,0
60,2026-07-13,NSE,KOTAKBANK,validation,377,0,0.0,0.0,0.0,39,0,1,1,0,0
60,2026-07-13,NSE,LT,validation,377,1,0.0,0.002652519893899204,0.002652519893899204,67,1,0,1,0,0
60,2026-07-13,NSE,M&M,validation,377,0,0.0,0.0,0.0,70,0,1,1,0,0
60,2026-07-13,NSE,MARUTI,validation,377,0,0.0,0.0,0.0,50,0,1,1,0,0
60,2026-07-13,NSE,NESTLEIND,validation,377,5,0.005305039787798408,0.007957559681697613,0.013262599469496022,54,5,0,1,0,0
60,2026-07-13,NSE,NIFTYBEES,validation,376,0,0.0,0.0,0.0,49,0,1,1,0,0
60,2026-07-13,NSE,ONGC,validation,377,0,0.0,0.0,0.0,63,0,1,1,0,0
60,2026-07-13,NSE,RELIANCE,validation,377,1,0.0,0.002652519893899204,0.002652519893899204,57,1,0,1,0,0
60,2026-07-13,NSE,SBIN,validation,377,1,0.0,0.002652519893899204,0.002652519893899204,36,1,0,1,0,0
60,2026-07-13,NSE,SUNPHARMA,validation,377,1,0.0,0.002652519893899204,0.002652519893899204,1,0,0,1,0,0
60,2026-07-13,NSE,TCS,validation,377,1,0.0,0.002652519893899204,0.002652519893899204,56,1,0,1,0,0
60,2026-07-13,NSE,TECHM,validation,377,13,0.010610079575596816,0.023872679045092837,0.029177718832891247,1,5,0,1,0,0
60,2026-07-13,NSE,ULTRACEMCO,validation,377,1,0.0,0.002652519893899204,0.002652519893899204,45,1,0,1,0,0
60,2026-07-13,NSE,WIPRO,validation,377,8,0.013262599469496022,0.007957559681697613,0.015915119363395226,2,0,0,1,0,0
