panel,trade_date,symbol,forward_ticks,max_hold_ticks,scan_points_possible,scan_points_feasible_min_hold,feasible_fraction,median_min_forward_hold,median_max_window_hold,p95_max_window_hold
real_anchor,2026-07-17,BPCL,12,250,1,1,1.0,65.0,1034.0,1034.0
real_anchor,2026-07-17,BPCL,12,500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-17,BPCL,12,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-17,BPCL,12,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-17,BPCL,12,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-17,BPCL,12,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-17,BRITANNIA,3,30,1,0,0.0,21.0,154.0,154.0
real_anchor,2026-07-17,BRITANNIA,3,60,1,1,1.0,21.0,293.0,293.0
real_anchor,2026-07-17,BRITANNIA,3,120,1,1,1.0,21.0,609.0,609.0
real_anchor,2026-07-17,BRITANNIA,3,250,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-17,BRITANNIA,3,500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-17,BRITANNIA,3,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-17,BRITANNIA,3,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-17,BRITANNIA,3,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-17,BRITANNIA,3,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-17,BRITANNIA,6,30,1,0,0.0,38.0,154.0,154.0
real_anchor,2026-07-17,BRITANNIA,6,60,1,1,1.0,38.0,293.0,293.0
real_anchor,2026-07-17,BRITANNIA,6,120,1,1,1.0,38.0,609.0,609.0
real_anchor,2026-07-17,BRITANNIA,6,250,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-17,BRITANNIA,6,500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-17,BRITANNIA,6,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-17,BRITANNIA,6,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-17,BRITANNIA,6,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-17,BRITANNIA,6,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-17,BRITANNIA,12,30,1,0,0.0,74.0,154.0,154.0
real_anchor,2026-07-17,BRITANNIA,12,60,1,1,1.0,74.0,293.0,293.0
real_anchor,2026-07-17,BRITANNIA,12,120,1,1,1.0,74.0,609.0,609.0
real_anchor,2026-07-17,BRITANNIA,12,250,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-17,BRITANNIA,12,500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-17,BRITANNIA,12,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-17,BRITANNIA,12,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-17,BRITANNIA,12,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-17,BRITANNIA,12,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-17,CIPLA,3,30,2,0,0.0,11.5,127.5,149.55
real_anchor,2026-07-17,CIPLA,3,60,2,0,0.0,11.5,220.5,232.65
real_anchor,2026-07-17,CIPLA,3,120,1,1,1.0,15.0,251.0,251.0
real_anchor,2026-07-17,CIPLA,3,250,1,1,1.0,15.0,794.0,794.0
real_anchor,2026-07-17,CIPLA,3,500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-17,CIPLA,3,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-17,CIPLA,3,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-17,CIPLA,3,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-17,CIPLA,3,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-17,CIPLA,6,30,2,0,0.0,24.0,127.5,149.55
real_anchor,2026-07-17,CIPLA,6,60,2,0,0.0,24.0,220.5,232.65
real_anchor,2026-07-17,CIPLA,6,120,1,1,1.0,29.0,251.0,251.0
real_anchor,2026-07-17,CIPLA,6,250,1,1,1.0,29.0,794.0,794.0
real_anchor,2026-07-17,CIPLA,6,500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-17,CIPLA,6,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-17,CIPLA,6,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-17,CIPLA,6,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-17,CIPLA,6,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-17,CIPLA,12,30,2,0,0.0,55.5,127.5,149.55
real_anchor,2026-07-17,CIPLA,12,60,2,0,0.0,55.5,220.5,232.65
real_anchor,2026-07-17,CIPLA,12,120,1,1,1.0,67.0,251.0,251.0
real_anchor,2026-07-17,CIPLA,12,250,1,1,1.0,67.0,794.0,794.0
real_anchor,2026-07-17,CIPLA,12,500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-17,CIPLA,12,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-17,CIPLA,12,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-17,CIPLA,12,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-17,CIPLA,12,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,ADANIPORTS,3,30,2,0,0.0,15.0,88.5,120.45
real_anchor,2026-07-20,ADANIPORTS,3,60,2,0,0.0,15.0,159.0,234.6
real_anchor,2026-07-20,ADANIPORTS,3,120,1,1,1.0,16.0,254.0,254.0
real_anchor,2026-07-20,ADANIPORTS,3,250,1,1,1.0,16.0,772.0,772.0
real_anchor,2026-07-20,ADANIPORTS,3,500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,ADANIPORTS,3,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,ADANIPORTS,3,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,ADANIPORTS,3,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,ADANIPORTS,3,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,ADANIPORTS,6,30,2,0,0.0,29.0,88.5,120.45
real_anchor,2026-07-20,ADANIPORTS,6,60,2,0,0.0,29.0,159.0,234.6
real_anchor,2026-07-20,ADANIPORTS,6,120,1,1,1.0,33.0,254.0,254.0
real_anchor,2026-07-20,ADANIPORTS,6,250,1,1,1.0,33.0,772.0,772.0
real_anchor,2026-07-20,ADANIPORTS,6,500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,ADANIPORTS,6,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,ADANIPORTS,6,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,ADANIPORTS,6,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,ADANIPORTS,6,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,ADANIPORTS,12,30,2,0,0.0,45.5,88.5,120.45
real_anchor,2026-07-20,ADANIPORTS,12,60,2,0,0.0,45.5,159.0,234.6
real_anchor,2026-07-20,ADANIPORTS,12,120,1,1,1.0,38.0,254.0,254.0
real_anchor,2026-07-20,ADANIPORTS,12,250,1,1,1.0,38.0,772.0,772.0
real_anchor,2026-07-20,ADANIPORTS,12,500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,ADANIPORTS,12,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,ADANIPORTS,12,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,ADANIPORTS,12,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,ADANIPORTS,12,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,AXISBANK,3,30,8,0,0.0,2.0,19.5,20.0
real_anchor,2026-07-20,AXISBANK,3,60,7,0,0.0,2.0,37.0,40.4
real_anchor,2026-07-20,AXISBANK,3,120,7,0,0.0,2.0,79.0,79.7
real_anchor,2026-07-20,AXISBANK,3,250,7,0,0.0,2.0,162.0,163.0
real_anchor,2026-07-20,AXISBANK,3,500,6,6,1.0,2.0,318.5,324.0
real_anchor,2026-07-20,AXISBANK,3,1000,4,4,1.0,2.0,636.5,642.85
real_anchor,2026-07-20,AXISBANK,3,1500,2,2,1.0,1.5,949.5,949.95
real_anchor,2026-07-20,AXISBANK,3,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,AXISBANK,3,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,AXISBANK,6,30,8,0,0.0,3.0,19.5,20.0
real_anchor,2026-07-20,AXISBANK,6,60,7,0,0.0,3.0,37.0,40.4
real_anchor,2026-07-20,AXISBANK,6,120,7,0,0.0,3.0,79.0,79.7
real_anchor,2026-07-20,AXISBANK,6,250,7,0,0.0,3.0,162.0,163.0
real_anchor,2026-07-20,AXISBANK,6,500,6,6,1.0,3.0,318.5,324.0
real_anchor,2026-07-20,AXISBANK,6,1000,4,4,1.0,3.0,636.5,642.85
real_anchor,2026-07-20,AXISBANK,6,1500,2,2,1.0,3.5,949.5,949.95
real_anchor,2026-07-20,AXISBANK,6,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,AXISBANK,6,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,AXISBANK,12,30,7,0,0.0,8.0,20.0,20.0
real_anchor,2026-07-20,AXISBANK,12,60,7,0,0.0,8.0,37.0,40.4
real_anchor,2026-07-20,AXISBANK,12,120,7,0,0.0,8.0,79.0,79.7
real_anchor,2026-07-20,AXISBANK,12,250,7,0,0.0,8.0,162.0,163.0
real_anchor,2026-07-20,AXISBANK,12,500,6,6,1.0,7.5,318.5,324.0
real_anchor,2026-07-20,AXISBANK,12,1000,4,4,1.0,6.5,636.5,642.85
real_anchor,2026-07-20,AXISBANK,12,1500,2,2,1.0,7.0,949.5,949.95
real_anchor,2026-07-20,AXISBANK,12,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,AXISBANK,12,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,BAJAJ-AUTO,3,30,3,0,0.0,2.0,71.0,136.7
real_anchor,2026-07-20,BAJAJ-AUTO,3,60,3,1,0.3333333333333333,2.0,95.0,259.7
real_anchor,2026-07-20,BAJAJ-AUTO,3,120,3,1,0.3333333333333333,2.0,188.0,440.0
real_anchor,2026-07-20,BAJAJ-AUTO,3,250,2,1,0.5,9.0,432.0,598.5
real_anchor,2026-07-20,BAJAJ-AUTO,3,500,1,1,1.0,16.0,864.0,864.0
real_anchor,2026-07-20,BAJAJ-AUTO,3,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,BAJAJ-AUTO,3,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,BAJAJ-AUTO,3,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,BAJAJ-AUTO,3,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,BAJAJ-AUTO,6,30,3,0,0.0,5.0,71.0,136.7
real_anchor,2026-07-20,BAJAJ-AUTO,6,60,3,1,0.3333333333333333,5.0,95.0,259.7
real_anchor,2026-07-20,BAJAJ-AUTO,6,120,3,1,0.3333333333333333,5.0,188.0,440.0
real_anchor,2026-07-20,BAJAJ-AUTO,6,250,2,1,0.5,19.0,432.0,598.5
real_anchor,2026-07-20,BAJAJ-AUTO,6,500,1,1,1.0,33.0,864.0,864.0
real_anchor,2026-07-20,BAJAJ-AUTO,6,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,BAJAJ-AUTO,6,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,BAJAJ-AUTO,6,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,BAJAJ-AUTO,6,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,BAJAJ-AUTO,12,30,3,0,0.0,10.0,71.0,136.7
real_anchor,2026-07-20,BAJAJ-AUTO,12,60,3,1,0.3333333333333333,10.0,95.0,259.7
real_anchor,2026-07-20,BAJAJ-AUTO,12,120,3,1,0.3333333333333333,10.0,188.0,440.0
real_anchor,2026-07-20,BAJAJ-AUTO,12,250,2,1,0.5,34.0,432.0,598.5
real_anchor,2026-07-20,BAJAJ-AUTO,12,500,1,1,1.0,58.0,864.0,864.0
real_anchor,2026-07-20,BAJAJ-AUTO,12,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,BAJAJ-AUTO,12,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,BAJAJ-AUTO,12,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,BAJAJ-AUTO,12,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,BANKBEES,3,30,6,0,0.0,2.5,21.5,40.75
real_anchor,2026-07-20,BANKBEES,3,60,6,0,0.0,2.5,45.0,63.0
real_anchor,2026-07-20,BANKBEES,3,120,6,0,0.0,2.5,89.0,107.25
real_anchor,2026-07-20,BANKBEES,3,250,5,0,0.0,3.0,191.0,197.0
real_anchor,2026-07-20,BANKBEES,3,500,4,4,1.0,3.0,379.5,380.85
real_anchor,2026-07-20,BANKBEES,3,1000,2,2,1.0,9.5,757.5,760.65
real_anchor,2026-07-20,BANKBEES,3,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,BANKBEES,3,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,BANKBEES,3,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,BANKBEES,6,30,6,0,0.0,5.0,21.5,40.75
real_anchor,2026-07-20,BANKBEES,6,60,6,0,0.0,5.0,45.0,63.0
real_anchor,2026-07-20,BANKBEES,6,120,6,0,0.0,5.0,89.0,107.25
real_anchor,2026-07-20,BANKBEES,6,250,5,0,0.0,5.0,191.0,197.0
real_anchor,2026-07-20,BANKBEES,6,500,4,4,1.0,5.0,379.5,380.85
real_anchor,2026-07-20,BANKBEES,6,1000,2,2,1.0,15.5,757.5,760.65
real_anchor,2026-07-20,BANKBEES,6,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,BANKBEES,6,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,BANKBEES,6,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,BANKBEES,12,30,6,0,0.0,8.5,21.5,40.75
real_anchor,2026-07-20,BANKBEES,12,60,6,0,0.0,8.5,45.0,63.0
real_anchor,2026-07-20,BANKBEES,12,120,6,0,0.0,8.5,89.0,107.25
real_anchor,2026-07-20,BANKBEES,12,250,5,0,0.0,8.0,191.0,197.0
real_anchor,2026-07-20,BANKBEES,12,500,4,4,1.0,8.0,379.5,380.85
real_anchor,2026-07-20,BANKBEES,12,1000,2,2,1.0,19.5,757.5,760.65
real_anchor,2026-07-20,BANKBEES,12,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,BANKBEES,12,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,BANKBEES,12,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,BHARTIARTL,3,30,4,0,0.0,2.0,37.0,97.49999999999999
real_anchor,2026-07-20,BHARTIARTL,3,60,4,0,0.0,2.0,86.5,183.74999999999997
real_anchor,2026-07-20,BHARTIARTL,3,120,3,1,0.3333333333333333,2.0,79.0,308.5
real_anchor,2026-07-20,BHARTIARTL,3,250,3,1,0.3333333333333333,2.0,166.0,625.0
real_anchor,2026-07-20,BHARTIARTL,3,500,2,2,1.0,2.0,575.0,804.5
real_anchor,2026-07-20,BHARTIARTL,3,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,BHARTIARTL,3,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,BHARTIARTL,3,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,BHARTIARTL,3,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,BHARTIARTL,6,30,4,0,0.0,4.5,37.0,97.49999999999999
real_anchor,2026-07-20,BHARTIARTL,6,60,3,0,0.0,4.0,36.0,176.39999999999998
real_anchor,2026-07-20,BHARTIARTL,6,120,3,1,0.3333333333333333,4.0,79.0,308.5
real_anchor,2026-07-20,BHARTIARTL,6,250,3,1,0.3333333333333333,4.0,166.0,625.0
real_anchor,2026-07-20,BHARTIARTL,6,500,2,2,1.0,4.5,575.0,804.5
real_anchor,2026-07-20,BHARTIARTL,6,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,BHARTIARTL,6,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,BHARTIARTL,6,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,BHARTIARTL,6,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,BHARTIARTL,12,30,4,0,0.0,8.0,37.0,97.49999999999999
real_anchor,2026-07-20,BHARTIARTL,12,60,3,0,0.0,8.0,36.0,176.39999999999998
real_anchor,2026-07-20,BHARTIARTL,12,120,3,1,0.3333333333333333,8.0,79.0,308.5
real_anchor,2026-07-20,BHARTIARTL,12,250,3,1,0.3333333333333333,8.0,166.0,625.0
real_anchor,2026-07-20,BHARTIARTL,12,500,2,2,1.0,8.0,575.0,804.5
real_anchor,2026-07-20,BHARTIARTL,12,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,BHARTIARTL,12,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,BHARTIARTL,12,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,BHARTIARTL,12,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,BPCL,3,30,2,0,0.0,6.0,70.5,113.25
real_anchor,2026-07-20,BPCL,3,60,2,0,0.0,6.0,161.0,222.2
real_anchor,2026-07-20,BPCL,3,120,1,1,1.0,2.0,345.0,345.0
real_anchor,2026-07-20,BPCL,3,250,1,1,1.0,2.0,855.0,855.0
real_anchor,2026-07-20,BPCL,3,500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,BPCL,3,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,BPCL,3,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,BPCL,3,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,BPCL,3,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,BPCL,6,30,2,0,0.0,12.5,70.5,113.25
real_anchor,2026-07-20,BPCL,6,60,2,0,0.0,12.5,161.0,222.2
real_anchor,2026-07-20,BPCL,6,120,1,1,1.0,4.0,345.0,345.0
real_anchor,2026-07-20,BPCL,6,250,1,1,1.0,4.0,855.0,855.0
real_anchor,2026-07-20,BPCL,6,500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,BPCL,6,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,BPCL,6,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,BPCL,6,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,BPCL,6,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,BPCL,12,30,2,0,0.0,28.5,70.5,113.25
real_anchor,2026-07-20,BPCL,12,60,2,0,0.0,28.5,161.0,222.2
real_anchor,2026-07-20,BPCL,12,120,1,1,1.0,9.0,345.0,345.0
real_anchor,2026-07-20,BPCL,12,250,1,1,1.0,9.0,855.0,855.0
real_anchor,2026-07-20,BPCL,12,500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,BPCL,12,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,BPCL,12,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,BPCL,12,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,BPCL,12,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,BRITANNIA,3,30,1,0,0.0,16.0,144.0,144.0
real_anchor,2026-07-20,BRITANNIA,3,60,1,1,1.0,16.0,271.0,271.0
real_anchor,2026-07-20,BRITANNIA,3,120,1,1,1.0,16.0,535.0,535.0
real_anchor,2026-07-20,BRITANNIA,3,250,1,1,1.0,16.0,1087.0,1087.0
real_anchor,2026-07-20,BRITANNIA,3,500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,BRITANNIA,3,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,BRITANNIA,3,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,BRITANNIA,3,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,BRITANNIA,3,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,BRITANNIA,6,30,1,0,0.0,33.0,144.0,144.0
real_anchor,2026-07-20,BRITANNIA,6,60,1,1,1.0,33.0,271.0,271.0
real_anchor,2026-07-20,BRITANNIA,6,120,1,1,1.0,33.0,535.0,535.0
real_anchor,2026-07-20,BRITANNIA,6,250,1,1,1.0,33.0,1087.0,1087.0
real_anchor,2026-07-20,BRITANNIA,6,500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,BRITANNIA,6,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,BRITANNIA,6,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,BRITANNIA,6,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,BRITANNIA,6,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,BRITANNIA,12,30,1,0,0.0,67.0,144.0,144.0
real_anchor,2026-07-20,BRITANNIA,12,60,1,1,1.0,67.0,271.0,271.0
real_anchor,2026-07-20,BRITANNIA,12,120,1,1,1.0,67.0,535.0,535.0
real_anchor,2026-07-20,BRITANNIA,12,250,1,1,1.0,67.0,1087.0,1087.0
real_anchor,2026-07-20,BRITANNIA,12,500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,BRITANNIA,12,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,BRITANNIA,12,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,BRITANNIA,12,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,BRITANNIA,12,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,CIPLA,3,30,2,0,0.0,16.5,132.5,151.85
real_anchor,2026-07-20,CIPLA,3,60,2,0,0.0,16.5,195.0,215.7
real_anchor,2026-07-20,CIPLA,3,120,2,1,0.5,16.5,329.5,434.34999999999997
real_anchor,2026-07-20,CIPLA,3,250,1,1,1.0,21.0,458.0,458.0
real_anchor,2026-07-20,CIPLA,3,500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,CIPLA,3,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,CIPLA,3,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,CIPLA,3,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,CIPLA,3,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,CIPLA,6,30,2,0,0.0,31.5,132.5,151.85
real_anchor,2026-07-20,CIPLA,6,60,2,0,0.0,31.5,195.0,215.7
real_anchor,2026-07-20,CIPLA,6,120,2,1,0.5,31.5,329.5,434.34999999999997
real_anchor,2026-07-20,CIPLA,6,250,1,1,1.0,39.0,458.0,458.0
real_anchor,2026-07-20,CIPLA,6,500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,CIPLA,6,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,CIPLA,6,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,CIPLA,6,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,CIPLA,6,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,CIPLA,12,30,2,0,0.0,56.5,132.5,151.85
real_anchor,2026-07-20,CIPLA,12,60,2,0,0.0,56.5,195.0,215.7
real_anchor,2026-07-20,CIPLA,12,120,2,1,0.5,56.5,329.5,434.34999999999997
real_anchor,2026-07-20,CIPLA,12,250,1,1,1.0,67.0,458.0,458.0
real_anchor,2026-07-20,CIPLA,12,500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,CIPLA,12,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,CIPLA,12,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,CIPLA,12,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-20,CIPLA,12,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,ADANIPORTS,3,30,2,0,0.0,7.0,63.5,98.14999999999999
real_anchor,2026-07-21,ADANIPORTS,3,60,2,0,0.0,7.0,83.5,117.25
real_anchor,2026-07-21,ADANIPORTS,3,120,2,0,0.0,7.0,164.0,232.4
real_anchor,2026-07-21,ADANIPORTS,3,250,1,1,1.0,11.0,653.0,653.0
real_anchor,2026-07-21,ADANIPORTS,3,500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,ADANIPORTS,3,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,ADANIPORTS,3,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,ADANIPORTS,3,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,ADANIPORTS,3,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,ADANIPORTS,6,30,2,0,0.0,13.0,63.5,98.14999999999999
real_anchor,2026-07-21,ADANIPORTS,6,60,2,0,0.0,13.0,83.5,117.25
real_anchor,2026-07-21,ADANIPORTS,6,120,2,0,0.0,13.0,164.0,232.4
real_anchor,2026-07-21,ADANIPORTS,6,250,1,1,1.0,20.0,653.0,653.0
real_anchor,2026-07-21,ADANIPORTS,6,500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,ADANIPORTS,6,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,ADANIPORTS,6,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,ADANIPORTS,6,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,ADANIPORTS,6,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,ADANIPORTS,12,30,2,0,0.0,25.5,63.5,98.14999999999999
real_anchor,2026-07-21,ADANIPORTS,12,60,2,0,0.0,25.5,83.5,117.25
real_anchor,2026-07-21,ADANIPORTS,12,120,2,0,0.0,25.5,164.0,232.4
real_anchor,2026-07-21,ADANIPORTS,12,250,1,1,1.0,40.0,653.0,653.0
real_anchor,2026-07-21,ADANIPORTS,12,500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,ADANIPORTS,12,1000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,ADANIPORTS,12,1500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,ADANIPORTS,12,2500,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,ADANIPORTS,12,5000,0,0,0.0,0.0,0.0,0.0
real_anchor,2026-07-21,AXISBANK,3,30,7,0,0.0,2.0,19.0,40.99999999999998
real_anchor,2026-07-21,AXISBANK,3,60,7,0,0.0,2.0,36.0,63.199999999999974
