model_id,train_rows,feature_weights,feature_means,feature_stds,score_threshold,selection_split,validation_used_for_fit,extension_used_for_fit,test_used_for_fit
P198_MICROSTRUCTURE_TRANSFORMS_H5_SIGNED_Q990_S1p5,105327,spread_bps:-0.00034811;quote_churn_log:0.00000000;depth_refresh_log:0.00000000;stale_quote_log_ms:0.01588015;relative_spread_to_symbol_train_median:0.00065795,"{""depth_refresh_log"": NaN, ""quote_churn_log"": NaN, ""relative_spread_to_symbol_train_median"": 0.63718758758837, ""spread_bps"": 0.8475816873102947, ""stale_quote_log_ms"": 6.102993882194817}","{""depth_refresh_log"": 1.0, ""quote_churn_log"": 1.0, ""relative_spread_to_symbol_train_median"": 0.37266950727125125, ""spread_bps"": 0.32242679254087453, ""stale_quote_log_ms"": 3.1062603178000328}",,train,0,0,0
P198_MICROSTRUCTURE_TRANSFORMS_H5_SIGNED_Q990_S2p5,164806,spread_bps:0.00078091;quote_churn_log:0.00000000;depth_refresh_log:0.00000000;stale_quote_log_ms:0.01143002;relative_spread_to_symbol_train_median:-0.00172285,"{""depth_refresh_log"": NaN, ""quote_churn_log"": NaN, ""relative_spread_to_symbol_train_median"": 0.8327818961953863, ""spread_bps"": 1.23149054824982, ""stale_quote_log_ms"": 6.0711226315445455}","{""depth_refresh_log"": 1.0, ""quote_churn_log"": 1.0, ""relative_spread_to_symbol_train_median"": 0.5421145289536413, ""spread_bps"": 0.5963940640476081, ""stale_quote_log_ms"": 3.1340708373885025}",,train,0,0,0
P198_MICROSTRUCTURE_TRANSFORMS_H5_INVERSE_Q980_S1p5,105327,spread_bps:-0.00034811;quote_churn_log:0.00000000;depth_refresh_log:0.00000000;stale_quote_log_ms:0.01588015;relative_spread_to_symbol_train_median:0.00065795,"{""depth_refresh_log"": NaN, ""quote_churn_log"": NaN, ""relative_spread_to_symbol_train_median"": 0.63718758758837, ""spread_bps"": 0.8475816873102947, ""stale_quote_log_ms"": 6.102993882194817}","{""depth_refresh_log"": 1.0, ""quote_churn_log"": 1.0, ""relative_spread_to_symbol_train_median"": 0.37266950727125125, ""spread_bps"": 0.32242679254087453, ""stale_quote_log_ms"": 3.1062603178000328}",,train,0,0,0
P198_MICROSTRUCTURE_TRANSFORMS_H5_INVERSE_Q980_S2p5,164806,spread_bps:0.00078091;quote_churn_log:0.00000000;depth_refresh_log:0.00000000;stale_quote_log_ms:0.01143002;relative_spread_to_symbol_train_median:-0.00172285,"{""depth_refresh_log"": NaN, ""quote_churn_log"": NaN, ""relative_spread_to_symbol_train_median"": 0.8327818961953863, ""spread_bps"": 1.23149054824982, ""stale_quote_log_ms"": 6.0711226315445455}","{""depth_refresh_log"": 1.0, ""quote_churn_log"": 1.0, ""relative_spread_to_symbol_train_median"": 0.5421145289536413, ""spread_bps"": 0.5963940640476081, ""stale_quote_log_ms"": 3.1340708373885025}",,train,0,0,0
P198_MICROSTRUCTURE_TRANSFORMS_H5_INVERSE_Q990_S1p5,105327,spread_bps:-0.00034811;quote_churn_log:0.00000000;depth_refresh_log:0.00000000;stale_quote_log_ms:0.01588015;relative_spread_to_symbol_train_median:0.00065795,"{""depth_refresh_log"": NaN, ""quote_churn_log"": NaN, ""relative_spread_to_symbol_train_median"": 0.63718758758837, ""spread_bps"": 0.8475816873102947, ""stale_quote_log_ms"": 6.102993882194817}","{""depth_refresh_log"": 1.0, ""quote_churn_log"": 1.0, ""relative_spread_to_symbol_train_median"": 0.37266950727125125, ""spread_bps"": 0.32242679254087453, ""stale_quote_log_ms"": 3.1062603178000328}",,train,0,0,0
P198_MICROSTRUCTURE_TRANSFORMS_H5_INVERSE_Q990_S2p5,164806,spread_bps:0.00078091;quote_churn_log:0.00000000;depth_refresh_log:0.00000000;stale_quote_log_ms:0.01143002;relative_spread_to_symbol_train_median:-0.00172285,"{""depth_refresh_log"": NaN, ""quote_churn_log"": NaN, ""relative_spread_to_symbol_train_median"": 0.8327818961953863, ""spread_bps"": 1.23149054824982, ""stale_quote_log_ms"": 6.0711226315445455}","{""depth_refresh_log"": 1.0, ""quote_churn_log"": 1.0, ""relative_spread_to_symbol_train_median"": 0.5421145289536413, ""spread_bps"": 0.5963940640476081, ""stale_quote_log_ms"": 3.1340708373885025}",,train,0,0,0
P198_COMPOSITE_CONTEXT_H1_SIGNED_Q990_S1p5,284015,time_of_day_sin_ist:0.01091223;time_of_day_cos_ist:-0.01884590;relative_spread_to_symbol_train_median:0.00097161;prior_market_median_spread_bps:-0.05254914;prior_market_median_top5_imbalance:0.01432658;asset_class_proxy_etf:-0.00252099;quote_churn_log:0.00000000;stale_quote_log_ms:0.00507511;lagged_market_imbalance_x_local_top5:-0.01068596,"{""asset_class_proxy_etf"": 0.10795908666795768, ""lagged_market_imbalance_x_local_top5"": 0.011340886731737922, ""prior_market_median_spread_bps"": 1.7682317134166416, ""prior_market_median_top5_imbalance"": -0.038345585580754446, ""quote_churn_log"": NaN, ""relative_spread_to_symbol_train_median"": 0.6633247704519757, ""stale_quote_log_ms"": 3.962635113699344, ""time_of_day_cos_ist"": -0.8659377111269546, ""time_of_day_sin_ist"": -0.3270258434011926}","{""asset_class_proxy_etf"": 0.31032873259461186, ""lagged_market_imbalance_x_local_top5"": 0.07181262718303265, ""prior_market_median_spread_bps"": 0.5119699212496005, ""prior_market_median_top5_imbalance"": 0.14565351906584628, ""quote_churn_log"": 1.0, ""relative_spread_to_symbol_train_median"": 0.3868100818898956, ""stale_quote_log_ms"": 3.409148561219445, ""time_of_day_cos_ist"": 0.11471128687932716, ""time_of_day_sin_ist"": 0.3606207132964475}",,train,0,0,0
P198_COMPOSITE_CONTEXT_H1_SIGNED_Q990_S2p5,438053,time_of_day_sin_ist:0.01090493;time_of_day_cos_ist:-0.01920788;relative_spread_to_symbol_train_median:-0.00053132;prior_market_median_spread_bps:-0.04736094;prior_market_median_top5_imbalance:0.01491886;asset_class_proxy_etf:-0.00229970;quote_churn_log:0.00000000;stale_quote_log_ms:0.00329187;lagged_market_imbalance_x_local_top5:-0.01159222,"{""asset_class_proxy_etf"": 0.11236768153625246, ""lagged_market_imbalance_x_local_top5"": 0.010321314189473895, ""prior_market_median_spread_bps"": 1.8117092233587337, ""prior_market_median_top5_imbalance"": -0.039319766903139416, ""quote_churn_log"": NaN, ""relative_spread_to_symbol_train_median"": 0.8623348489504444, ""stale_quote_log_ms"": 3.9297770662093567, ""time_of_day_cos_ist"": -0.868564177020623, ""time_of_day_sin_ist"": -0.30982494722608955}","{""asset_class_proxy_etf"": 0.31581827952545716, ""lagged_market_imbalance_x_local_top5"": 0.0710133202170223, ""prior_market_median_spread_bps"": 0.5151879765173413, ""prior_market_median_top5_imbalance"": 0.14592832699516828, ""quote_churn_log"": 1.0, ""relative_spread_to_symbol_train_median"": 0.5643001752178495, ""stale_quote_log_ms"": 3.42690686683992, ""time_of_day_cos_ist"": 0.11221024804505664, ""time_of_day_sin_ist"": 0.37015352585988687}",,train,0,0,0
P198_COMPOSITE_CONTEXT_H1_INVERSE_Q990_S1p5,284015,time_of_day_sin_ist:0.01091223;time_of_day_cos_ist:-0.01884590;relative_spread_to_symbol_train_median:0.00097161;prior_market_median_spread_bps:-0.05254914;prior_market_median_top5_imbalance:0.01432658;asset_class_proxy_etf:-0.00252099;quote_churn_log:0.00000000;stale_quote_log_ms:0.00507511;lagged_market_imbalance_x_local_top5:-0.01068596,"{""asset_class_proxy_etf"": 0.10795908666795768, ""lagged_market_imbalance_x_local_top5"": 0.011340886731737922, ""prior_market_median_spread_bps"": 1.7682317134166416, ""prior_market_median_top5_imbalance"": -0.038345585580754446, ""quote_churn_log"": NaN, ""relative_spread_to_symbol_train_median"": 0.6633247704519757, ""stale_quote_log_ms"": 3.962635113699344, ""time_of_day_cos_ist"": -0.8659377111269546, ""time_of_day_sin_ist"": -0.3270258434011926}","{""asset_class_proxy_etf"": 0.31032873259461186, ""lagged_market_imbalance_x_local_top5"": 0.07181262718303265, ""prior_market_median_spread_bps"": 0.5119699212496005, ""prior_market_median_top5_imbalance"": 0.14565351906584628, ""quote_churn_log"": 1.0, ""relative_spread_to_symbol_train_median"": 0.3868100818898956, ""stale_quote_log_ms"": 3.409148561219445, ""time_of_day_cos_ist"": 0.11471128687932716, ""time_of_day_sin_ist"": 0.3606207132964475}",,train,0,0,0
P198_COMPOSITE_CONTEXT_H1_INVERSE_Q990_S2p5,438053,time_of_day_sin_ist:0.01090493;time_of_day_cos_ist:-0.01920788;relative_spread_to_symbol_train_median:-0.00053132;prior_market_median_spread_bps:-0.04736094;prior_market_median_top5_imbalance:0.01491886;asset_class_proxy_etf:-0.00229970;quote_churn_log:0.00000000;stale_quote_log_ms:0.00329187;lagged_market_imbalance_x_local_top5:-0.01159222,"{""asset_class_proxy_etf"": 0.11236768153625246, ""lagged_market_imbalance_x_local_top5"": 0.010321314189473895, ""prior_market_median_spread_bps"": 1.8117092233587337, ""prior_market_median_top5_imbalance"": -0.039319766903139416, ""quote_churn_log"": NaN, ""relative_spread_to_symbol_train_median"": 0.8623348489504444, ""stale_quote_log_ms"": 3.9297770662093567, ""time_of_day_cos_ist"": -0.868564177020623, ""time_of_day_sin_ist"": -0.30982494722608955}","{""asset_class_proxy_etf"": 0.31581827952545716, ""lagged_market_imbalance_x_local_top5"": 0.0710133202170223, ""prior_market_median_spread_bps"": 0.5151879765173413, ""prior_market_median_top5_imbalance"": 0.14592832699516828, ""quote_churn_log"": 1.0, ""relative_spread_to_symbol_train_median"": 0.5643001752178495, ""stale_quote_log_ms"": 3.42690686683992, ""time_of_day_cos_ist"": 0.11221024804505664, ""time_of_day_sin_ist"": 0.37015352585988687}",,train,0,0,0
P198_COMPOSITE_CONTEXT_H5_SIGNED_Q990_S1p5,105327,time_of_day_sin_ist:0.01740236;time_of_day_cos_ist:-0.02985021;relative_spread_to_symbol_train_median:0.00065795;prior_market_median_spread_bps:-0.07856385;prior_market_median_top5_imbalance:0.02196841;asset_class_proxy_etf:-0.00394109;quote_churn_log:0.00000000;stale_quote_log_ms:0.01588015;lagged_market_imbalance_x_local_top5:-0.01672539,"{""asset_class_proxy_etf"": 0.11158582319823028, ""lagged_market_imbalance_x_local_top5"": 0.009816065300512494, ""prior_market_median_spread_bps"": 1.7836454588421469, ""prior_market_median_top5_imbalance"": -0.04382745692843949, ""quote_churn_log"": NaN, ""relative_spread_to_symbol_train_median"": 0.63718758758837, ""stale_quote_log_ms"": 6.102993882194817, ""time_of_day_cos_ist"": -0.8617131233137227, ""time_of_day_sin_ist"": -0.3205939148612702}","{""asset_class_proxy_etf"": 0.3148562009225856, ""lagged_market_imbalance_x_local_top5"": 0.08364323171051297, ""prior_market_median_spread_bps"": 0.5886916484527608, ""prior_market_median_top5_imbalance"": 0.17211524494478958, ""quote_churn_log"": 1.0, ""relative_spread_to_symbol_train_median"": 0.37266950727125125, ""stale_quote_log_ms"": 3.1062603178000328, ""time_of_day_cos_ist"": 0.1166609060542795, ""time_of_day_sin_ist"": 0.3755799087563498}",,train,0,0,0
P198_COMPOSITE_CONTEXT_H5_SIGNED_Q990_S2p5,164806,time_of_day_sin_ist:0.01738590;time_of_day_cos_ist:-0.03043612;relative_spread_to_symbol_train_median:-0.00172285;prior_market_median_spread_bps:-0.07147336;prior_market_median_top5_imbalance:0.02111163;asset_class_proxy_etf:-0.00370179;quote_churn_log:0.00000000;stale_quote_log_ms:0.01143002;lagged_market_imbalance_x_local_top5:-0.01652273,"{""asset_class_proxy_etf"": 0.11347887819618217, ""lagged_market_imbalance_x_local_top5"": 0.008721850771663639, ""prior_market_median_spread_bps"": 1.8219996226388577, ""prior_market_median_top5_imbalance"": -0.04421027142496332, ""quote_churn_log"": NaN, ""relative_spread_to_symbol_train_median"": 0.8327818961953863, ""stale_quote_log_ms"": 6.0711226315445455, ""time_of_day_cos_ist"": -0.8651642372859022, ""time_of_day_sin_ist"": -0.3010735311228048}","{""asset_class_proxy_etf"": 0.3171772728294356, ""lagged_market_imbalance_x_local_top5"": 0.08253803014151108, ""prior_market_median_spread_bps"": 0.5911800085070464, ""prior_market_median_top5_imbalance"": 0.17206930785163238, ""quote_churn_log"": 1.0, ""relative_spread_to_symbol_train_median"": 0.5421145289536413, ""stale_quote_log_ms"": 3.1340708373885025, ""time_of_day_cos_ist"": 0.11373809392112623, ""time_of_day_sin_ist"": 0.38458967402926675}",,train,0,0,0
P198_COMPOSITE_CONTEXT_H5_INVERSE_Q990_S1p5,105327,time_of_day_sin_ist:0.01740236;time_of_day_cos_ist:-0.02985021;relative_spread_to_symbol_train_median:0.00065795;prior_market_median_spread_bps:-0.07856385;prior_market_median_top5_imbalance:0.02196841;asset_class_proxy_etf:-0.00394109;quote_churn_log:0.00000000;stale_quote_log_ms:0.01588015;lagged_market_imbalance_x_local_top5:-0.01672539,"{""asset_class_proxy_etf"": 0.11158582319823028, ""lagged_market_imbalance_x_local_top5"": 0.009816065300512494, ""prior_market_median_spread_bps"": 1.7836454588421469, ""prior_market_median_top5_imbalance"": -0.04382745692843949, ""quote_churn_log"": NaN, ""relative_spread_to_symbol_train_median"": 0.63718758758837, ""stale_quote_log_ms"": 6.102993882194817, ""time_of_day_cos_ist"": -0.8617131233137227, ""time_of_day_sin_ist"": -0.3205939148612702}","{""asset_class_proxy_etf"": 0.3148562009225856, ""lagged_market_imbalance_x_local_top5"": 0.08364323171051297, ""prior_market_median_spread_bps"": 0.5886916484527608, ""prior_market_median_top5_imbalance"": 0.17211524494478958, ""quote_churn_log"": 1.0, ""relative_spread_to_symbol_train_median"": 0.37266950727125125, ""stale_quote_log_ms"": 3.1062603178000328, ""time_of_day_cos_ist"": 0.1166609060542795, ""time_of_day_sin_ist"": 0.3755799087563498}",,train,0,0,0
P198_COMPOSITE_CONTEXT_H5_INVERSE_Q990_S2p5,164806,time_of_day_sin_ist:0.01738590;time_of_day_cos_ist:-0.03043612;relative_spread_to_symbol_train_median:-0.00172285;prior_market_median_spread_bps:-0.07147336;prior_market_median_top5_imbalance:0.02111163;asset_class_proxy_etf:-0.00370179;quote_churn_log:0.00000000;stale_quote_log_ms:0.01143002;lagged_market_imbalance_x_local_top5:-0.01652273,"{""asset_class_proxy_etf"": 0.11347887819618217, ""lagged_market_imbalance_x_local_top5"": 0.008721850771663639, ""prior_market_median_spread_bps"": 1.8219996226388577, ""prior_market_median_top5_imbalance"": -0.04421027142496332, ""quote_churn_log"": NaN, ""relative_spread_to_symbol_train_median"": 0.8327818961953863, ""stale_quote_log_ms"": 6.0711226315445455, ""time_of_day_cos_ist"": -0.8651642372859022, ""time_of_day_sin_ist"": -0.3010735311228048}","{""asset_class_proxy_etf"": 0.3171772728294356, ""lagged_market_imbalance_x_local_top5"": 0.08253803014151108, ""prior_market_median_spread_bps"": 0.5911800085070464, ""prior_market_median_top5_imbalance"": 0.17206930785163238, ""quote_churn_log"": 1.0, ""relative_spread_to_symbol_train_median"": 0.5421145289536413, ""stale_quote_log_ms"": 3.1340708373885025, ""time_of_day_cos_ist"": 0.11373809392112623, ""time_of_day_sin_ist"": 0.38458967402926675}",,train,0,0,0
