scenario_id,pair_id,leg_a,leg_b,trade_date,entry_ts_ms,exit_ts_ms,entry_zscore,exit_zscore,side_a,side_b,exit_reason,entry_price_a,entry_price_b,exit_price_a,exit_price_b,quantity_a,quantity_b,gross_pnl_inr,cost100_inr,cost200_inr,net_pnl_inr,net_pnl_cost100_inr
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-02-02,1786613915.0,1786613915.0,1.8604519891162512,0.1200690591880791,short,long,convergence,825.0,1402.4,820.3,1402.2,60,35,275.0,104.00868187399999,208.01736374799998,66.98263625200002,170.991318126
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-02-02,1786613935.0,1786613935.0,1.819447014836283,0.08873961663162852,short,long,convergence,825.0,1402.4,820.3,1402.2,60,35,275.0,104.00868187399999,208.01736374799998,66.98263625200002,170.991318126
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-02-02,1786614071.0,1786614071.0,-2.122609579777654,-0.15994488838959917,long,short,convergence,820.3,1411.0,825.0,1411.2,60,35,275.0,104.25902796999998,208.51805593999995,66.48194406000005,170.74097203000002
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-02-02,1786614111.0,1786614111.0,1.8556226679350825,-0.14104436441854928,short,long,convergence,825.0,1402.4,820.3,1402.2,60,35,275.0,104.00868187399999,208.01736374799998,66.98263625200002,170.991318126
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-02-02,1786614127.0,1786614127.0,-2.0587319031449214,-0.16796313950311922,long,short,convergence,820.3,1411.0,825.0,1411.2,60,35,275.0,104.25902796999998,208.51805593999995,66.48194406000005,170.74097203000002
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-02-02,1786614175.0,1786614175.0,-2.049755525950178,-0.08192944519983865,long,short,convergence,820.3,1411.0,825.0,1411.2,60,35,275.0,104.25902796999998,208.51805593999995,66.48194406000005,170.74097203000002
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-03-02,1789032964.0,1789032965.0,-2.1035907868228376,0.17876853629666437,long,short,convergence,817.65,1407.7,820.7,1405.7,61,35,256.0500000000029,104.63050314009999,209.26100628019998,46.78899371980293,151.41949685990292
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-03-02,1789032982.0,1789032983.0,1.9792765421970406,0.00789807217774514,short,long,convergence,821.5,1401.0,817.65,1400.8,60,35,224.0,103.81965527199999,207.63931054399998,16.360689456000017,120.18034472800001
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-03-02,1789032990.0,1789032991.0,1.9612336426057797,-0.05917890149856803,short,long,convergence,821.5,1401.0,819.75,1404.8,60,35,238.0,103.92754926799998,207.85509853599996,30.144901464000043,134.07245073200002
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-03-02,1789033014.0,1789033015.0,-2.2756475818417594,0.05826204100986285,long,short,convergence,817.65,1410.2,821.5,1407.9,61,35,315.34999999999854,104.71630003989999,209.43260007979998,105.91739992019856,210.63369996009857
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-03-02,1789033142.0,1789033143.0,1.871721366059845,0.20954586174555198,short,long,convergence,821.5,1401.0,817.65,1400.8,60,35,224.0,103.81965527199999,207.63931054399998,16.360689456000017,120.18034472800001
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-03-02,1789033198.0,1789033199.0,1.9936183838703645,0.23415827418840227,short,long,convergence,821.45,1401.0,817.65,1400.8,60,35,221.0,103.81848105399999,207.63696210799998,13.363037892000023,117.18151894600001
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-03-02,1789033214.0,1789033215.0,1.9537311860982125,-0.1537568992286741,short,long,convergence,821.5,1401.0,820.8,1407.7,60,35,276.5,103.993825555,207.98765111,68.51234889,172.506174445
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-03-02,1789033342.0,1789033343.0,1.7717245348674577,0.07190630325105947,short,long,convergence,821.5,1401.0,819.75,1404.8,60,35,238.0,103.92754926799998,207.85509853599996,30.144901464000043,134.07245073200002
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-03-02,1789033374.0,1789033376.0,1.8641855909001381,-0.13868949367053357,short,long,convergence,821.45,1401.0,820.8,1407.7,60,35,273.5,103.99265133699998,207.98530267399997,65.51469732600003,169.50734866300002
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-03-02,1789033406.0,1789033407.0,-1.9284423843471197,0.33107203325899814,long,short,convergence,817.65,1410.2,821.45,1407.9,61,35,312.3000000000029,104.71510625159999,209.43021250319998,102.86978749680293,207.58489374840292
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-03-02,1789033446.0,1789033447.0,-2.3059789497577925,0.022357492392556064,long,short,convergence,817.65,1410.2,819.65,1405.0,61,35,304.0,104.6293571638,209.2587143276,94.74128567240001,199.3706428362
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-03-02,1789033489.0,1789033489.0,2.2135124514656743,-0.07617953737315347,short,long,convergence,822.85,1401.0,817.65,1400.8,60,35,305.0,103.85135915799998,207.70271831599996,97.29728168400004,201.14864084200002
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-04-01,1784108028.0,1784108028.0,-1.8250962382047762,0.06487010398926099,long,short,convergence,821.675,1424.85,830.725,1425.35,60,35,525.5,104.826677306,209.653354612,315.846645388,420.67332269400003
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-04-01,1784108335.0,1784108335.0,1.877941566585214,0.22317466046424575,short,long,convergence,830.725,1408.55,821.675,1408.05,60,35,525.5,104.34874385,208.6974877,316.8025123,421.15125615
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-04-01,1784108361.0,1784108363.0,1.8631540461084333,-0.3050309253037142,short,long,convergence,830.725,1408.55,821.675,1413.05,60,35,700.5,104.4172399,208.8344798,491.6655202,596.0827601
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-04-01,1784108455.0,1784108455.0,1.944283832133311,0.3236704086253678,short,long,convergence,830.725,1408.55,821.675,1408.05,60,35,525.5,104.34874385,208.6974877,316.8025123,421.15125615
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-04-01,1784108495.0,1784108495.0,1.7840891666742256,0.14023263455640764,short,long,convergence,830.725,1413.55,822.675,1413.05,60,35,465.5,104.51627031000001,209.03254062000002,256.46745938,360.98372969
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-04-01,1784108591.0,1784108591.0,2.597771230962592,0.28248095633968645,short,long,convergence,830.725,1413.55,821.675,1413.05,60,35,525.5,104.49098595000001,208.98197190000002,316.5180281,421.00901405
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-04-01,1784109077.0,1784109077.0,-1.8902581345845824,0.29454747634681233,long,short,convergence,822.675,1424.85,830.725,1425.35,60,35,465.5,104.851961666,209.703923332,255.796076668,360.64803833400003
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-04-01,1784109097.0,1784109098.0,2.161827528512642,0.2217279971368685,short,long,convergence,831.275,1413.55,827.725,1419.15,60,35,409.0,104.740437907,209.480875814,199.519124186,304.259562093
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-04-01,1784109151.0,1784109151.0,2.134860736422127,-0.16077846281263664,short,long,convergence,831.275,1413.55,822.675,1413.05,60,35,498.5,104.529186708,209.058373416,289.441626584,393.970813292
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-04-01,1784109224.0,1784109224.0,2.0337391324520255,-0.1720810943802087,short,long,convergence,830.725,1413.55,822.675,1413.05,60,35,465.5,104.51627031000001,209.03254062000002,256.46745938,360.98372969
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-04-01,1784109297.0,1784109297.0,-1.924907774880645,0.27966133421305817,long,short,convergence,822.675,1424.85,830.725,1425.35,60,35,465.5,104.851961666,209.703923332,255.796076668,360.64803833400003
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-04-01,1784109331.0,1784109332.0,-1.878054635742981,-0.29606119549293375,long,short,convergence,822.675,1424.85,826.875,1422.95,60,35,318.5,104.726148776,209.452297552,109.047702448,213.773851224
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-05-01,1786699979.0,1786699979.0,-4.3589687722174215,0.07275852606752194,long,short,convergence,815.75,1409.7,819.9,1409.9,61,35,246.15000000000146,104.6519066739,209.3038133478,36.84618665220145,141.49809332610147
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-05-01,1786699995.0,1786699995.0,-2.7214503971156283,0.16740885494249488,long,short,convergence,815.75,1409.7,819.7,1409.9,61,35,233.95000000000437,104.64713152070001,209.29426304140003,24.655736958604336,129.30286847930435
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-05-01,1786700035.0,1786700035.0,-1.9381605464238243,-0.14175985949567557,long,short,convergence,815.75,1409.7,818.7,1409.9,61,35,172.95000000000437,104.62325575470001,209.24651150940002,-36.29651150939566,68.32674424530435
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-05-01,1786700179.0,1786700179.0,-1.8689761704461778,-0.09460131399050076,long,short,convergence,815.75,1409.7,818.7,1409.9,61,35,172.95000000000437,104.62325575470001,209.24651150940002,-36.29651150939566,68.32674424530435
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-05-01,1786700211.0,1786700211.0,-1.9657561915197252,-0.19171901188056895,long,short,convergence,815.75,1409.7,818.7,1409.9,61,35,172.95000000000437,104.62325575470001,209.24651150940002,-36.29651150939566,68.32674424530435
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-05-01,1786700219.0,1786700219.0,-1.9059050595827856,-0.13398857137393497,long,short,convergence,815.75,1409.7,818.7,1409.9,61,35,172.95000000000437,104.62325575470001,209.24651150940002,-36.29651150939566,68.32674424530435
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-05-01,1786700267.0,1786700267.0,-1.8771102656139764,-0.08526182190696027,long,short,convergence,815.75,1409.7,818.7,1409.9,61,35,172.95000000000437,104.62325575470001,209.24651150940002,-36.29651150939566,68.32674424530435
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-05-01,1786700347.0,1786700347.0,-1.8084558214821855,-0.015414162672291381,long,short,convergence,815.75,1409.7,818.7,1409.9,61,35,172.95000000000437,104.62325575470001,209.24651150940002,-36.29651150939566,68.32674424530435
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-05-01,1786700508.0,1786700509.0,-1.7620146808680468,-0.126105496071508,long,short,convergence,815.75,1409.0,818.7,1409.9,61,35,148.45000000000437,104.6136663077,209.2273326154,-60.777332615395636,43.836333692304365
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-05-01,1786700515.0,1786700515.0,-2.0234416553402625,-0.13941783041632547,long,short,convergence,815.75,1409.7,818.7,1409.9,61,35,172.95000000000437,104.62325575470001,209.24651150940002,-36.29651150939566,68.32674424530435
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-05-01,1786700721.0,1786700722.0,-1.851804102158267,-0.1552598005362527,long,short,convergence,815.75,1409.0,817.5,1407.6,61,35,155.75,104.5510922055,209.102184411,-53.352184410999996,51.1989077945
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-05-01,1786700808.0,1786700808.0,-2.0469248308586696,-0.194466158889493,long,short,convergence,815.75,1409.7,818.7,1409.9,61,35,172.95000000000437,104.62325575470001,209.24651150940002,-36.29651150939566,68.32674424530435
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-01-01,1784020989.0,1784020990.0,-4.212422101335861,-0.25661424775042635,long,short,convergence,815.65,1322.1,815.55,1316.7,61,37,193.6999999999898,104.1154856528,208.2309713056,-14.530971305610194,89.58451434718981
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-01-01,1784021029.0,1784021031.0,-2.416519903293816,0.22453901367388288,long,short,convergence,815.65,1322.1,815.55,1316.7,61,37,193.6999999999898,104.1154856528,208.2309713056,-14.530971305610194,89.58451434718981
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-01-01,1784021049.0,1784021050.0,-2.003833962018876,0.22420620569723831,long,short,convergence,815.65,1322.1,816.45,1318.5,61,37,182.0,104.1650394818,208.3300789636,-26.330078963599988,77.8349605182
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-01-01,1784021069.0,1784021074.0,-1.7742876928869056,-0.14683334257120337,long,short,convergence,815.65,1322.1,815.55,1318.5,61,37,127.09999999999127,104.1435512924,208.2871025848,-81.18710258480874,22.956448707591264
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-01-01,1784021482.0,1784021483.0,2.146892478191518,0.2799158415186877,short,long,convergence,822.65,1322.3,816.55,1318.3,60,37,218.0,103.6743332052,207.3486664104,10.6513335896,114.3256667948
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-01-01,1784021502.0,1784021502.0,2.3658026831992642,0.3152488362948963,short,long,convergence,822.65,1318.5,816.55,1318.3,60,37,358.59999999999854,103.61508352159998,207.23016704319997,151.36983295679858,254.98491647839856
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-01-01,1784021532.0,1784021532.0,1.9735830429631742,0.16823137856869944,short,long,convergence,822.65,1318.5,815.65,1318.3,60,37,412.59999999999854,103.59232759759999,207.18465519519998,205.41534480479856,309.00767240239855
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-01-01,1784021572.0,1784021572.0,2.0986048616769595,0.3260791219497642,short,long,convergence,822.65,1316.7,815.65,1316.5,60,37,412.59999999999854,103.53819431839999,207.07638863679998,205.52361136319857,309.06180568159857
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-01-01,1784021622.0,1784021622.0,1.755029112721536,0.24947996102823838,short,long,convergence,822.65,1318.5,816.55,1318.3,60,37,358.59999999999854,103.61508352159998,207.23016704319997,151.36983295679858,254.98491647839856
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-01-01,1784021632.0,1784021634.0,2.1175149552119663,0.14767493626501133,short,long,convergence,822.65,1316.7,822.75,1329.5,60,37,467.59999999999854,103.9059795604,207.8119591208,259.78804087919855,363.69402043959855
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-01-01,1784021652.0,1784021654.0,2.120770641740003,0.3296546987267901,short,long,convergence,822.65,1316.7,816.55,1318.3,60,37,425.1999999999971,103.587017882,207.174035764,218.0259642359971,321.6129821179971
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-01-01,1784021672.0,1784021672.0,2.046237470647086,0.3193930106663528,short,long,convergence,822.65,1316.7,815.65,1316.5,60,37,412.59999999999854,103.53819431839999,207.07638863679998,205.52361136319857,309.06180568159857
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-02-02,1786613475.0,1786613476.0,2.5863781316211454,3.68880395171145,short,long,stop_zscore,825.0,1326.4,823.8,1322.6,60,37,-68.60000000000582,104.039033046,208.078066092,-276.6780660920058,-172.6390330460058
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-02-02,1786613645.0,1786613646.0,1.839388282170879,-0.14461471427031047,short,long,convergence,825.0,1322.8,823.0,1326.2,60,37,245.8000000000029,104.014809558,208.029619116,37.77038088400292,141.78519044200291
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-02-02,1786613655.0,1786613656.0,1.8098530466750926,-0.17017497677390317,short,long,convergence,825.0,1322.8,823.0,1326.2,60,37,245.8000000000029,104.014809558,208.029619116,37.77038088400292,141.78519044200291
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-02-02,1786613725.0,1786613725.0,1.7975242773802762,-0.345366228313191,short,long,convergence,825.0,1322.8,820.3,1322.6,60,37,274.59999999999854,103.89440650679998,207.78881301359996,66.81118698639858,170.70559349319856
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-02-02,1786613915.0,1786613916.0,1.8309046954894979,0.17268335896765827,short,long,convergence,825.0,1322.8,823.8,1326.2,60,37,197.8000000000029,104.035037046,208.070074092,-10.270074091997088,93.76496295400291
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-02-02,1786614079.0,1786614079.0,1.8139392440215232,0.08975278055547192,short,long,convergence,825.0,1324.9,821.8,1324.7,60,37,184.59999999999854,103.99548853919998,207.99097707839996,-23.39097707840142,80.60451146079856
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-02-02,1786614167.0,1786614167.0,-1.8861128518595318,-0.05844559095774711,long,short,convergence,820.3,1327.9,823.7,1328.1,60,37,196.60000000000582,104.023269272,208.046538544,-11.446538543994166,92.57673072800583
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-02-02,1786614183.0,1786614183.0,-1.8489366821542332,-0.03856065297130666,long,short,convergence,820.3,1327.9,823.7,1328.1,60,37,196.60000000000582,104.023269272,208.046538544,-11.446538543994166,92.57673072800583
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-02-02,1786614287.0,1786614287.0,-1.7748587649064413,0.024235556304531655,long,short,convergence,820.3,1327.9,823.7,1328.1,60,37,196.60000000000582,104.023269272,208.046538544,-11.446538543994166,92.57673072800583
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-02-02,1786614415.0,1786614415.0,1.8284883888424077,0.10469421599053548,short,long,convergence,825.0,1324.9,821.8,1324.7,60,37,184.59999999999854,103.99548853919998,207.99097707839996,-23.39097707840142,80.60451146079856
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-02-02,1786614464.0,1786614464.0,-1.990492675310354,-0.13874115641507245,long,short,convergence,820.3,1327.9,823.7,1328.1,60,37,196.60000000000582,104.023269272,208.046538544,-11.446538543994166,92.57673072800583
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-02-02,1786614954.0,1786614954.0,-2.0818958127933938,0.013460344338069606,long,short,convergence,820.3,1327.9,823.7,1328.1,60,37,196.60000000000582,104.023269272,208.046538544,-11.446538543994166,92.57673072800583
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-03-02,1789032534.0,1789032535.0,1.975644420833012,-0.009040696171727916,short,long,convergence,821.45,1317.5,819.75,1322.4,60,37,283.3000000000029,103.7115965098,207.4231930196,75.8768069804029,179.5884034902029
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-03-02,1789032634.0,1789032635.0,-1.7726250681855107,0.0210666681143294,long,short,convergence,817.65,1325.3,817.55,1317.5,61,37,282.4999999999927,104.2734648048,208.5469296096,73.95307039039272,178.22653519519272
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-03-02,1789032744.0,1789032745.0,-1.980001263815446,-0.21046542948080785,long,short,convergence,817.65,1325.3,817.55,1317.5,61,37,282.4999999999927,104.2734648048,208.5469296096,73.95307039039272,178.22653519519272
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-03-02,1789033054.0,1789033056.0,-1.7687602584940056,-0.011595953786920847,long,short,convergence,817.65,1325.3,817.55,1317.5,61,37,282.4999999999927,104.2734648048,208.5469296096,73.95307039039272,178.22653519519272
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-03-02,1789033238.0,1789033239.0,1.8222743885211414,0.26368455096956206,short,long,convergence,821.5,1317.5,817.65,1317.3,60,37,223.59999999999854,103.5858152596,207.1716305192,16.42836948079855,120.01418474039855
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-03-02,1789033310.0,1789033313.0,2.53366540415312,0.2562130311985974,short,long,convergence,820.7,1317.5,821.55,1325.3,60,37,237.59999999999854,103.78149295159999,207.56298590319997,30.037014096798572,133.81850704839854
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-03-02,1789033350.0,1789033353.0,2.2879314151517307,0.34890128355378,short,long,convergence,821.45,1317.5,817.65,1317.3,60,37,220.59999999999854,103.5846410416,207.1692820832,13.430717916798557,117.01535895839855
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-03-02,1789033358.0,1789033359.0,-1.755524976470463,0.007548977980134263,long,short,convergence,817.65,1325.1,821.5,1325.3,61,37,227.4499999999971,104.48649544769998,208.97299089539996,18.47700910459713,122.96350455229711
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-03-02,1789033422.0,1789033423.0,1.7745597359471659,0.24164798758087286,short,long,convergence,821.45,1317.5,817.65,1317.3,60,37,220.59999999999854,103.5846410416,207.1692820832,13.430717916798557,117.01535895839855
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-03-02,1789033462.0,1789033463.0,1.7824498753948308,-0.20258639429901007,short,long,convergence,821.5,1317.5,821.55,1325.3,60,37,285.59999999999854,103.80028043959999,207.60056087919997,77.99943912079857,181.79971956039856
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-03-02,1789033506.0,1789033507.0,2.23216061486983,-0.3348968201800576,short,long,convergence,823.95,1317.5,821.6,1325.3,60,37,429.59999999999854,103.85908133960001,207.71816267920002,221.88183732079852,325.7409186603985
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-03-02,1789033637.0,1789033637.0,-2.1115285671066895,0.06603405083073201,long,short,convergence,817.65,1329.5,823.95,1329.7,61,37,376.90000000000146,105.67731686799999,211.35463373599998,165.54536626400147,271.22268313200146
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-04-01,1784107524.0,1784107527.0,-2.1188779656307646,-0.12560906233176372,long,short,convergence,821.675,1329.05,821.425,1327.55,60,37,40.5,104.01268706119998,208.02537412239997,-167.52537412239997,-63.51268706119998
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-04-01,1784107684.0,1784107686.0,-1.841029986571411,0.17119369020388772,long,short,convergence,821.675,1329.05,821.425,1326.75,60,37,70.09999999999854,104.00021344359999,208.00042688719998,-137.90042688720143,-33.900213443601444
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-04-01,1784107704.0,1784107705.0,-1.793333960743894,0.20923992050364362,long,short,convergence,821.675,1329.05,821.425,1326.75,60,37,70.09999999999854,104.00021344359999,208.00042688719998,-137.90042688720143,-33.900213443601444
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-04-01,1784107884.0,1784107885.0,-1.7907725572065092,0.2607756573967147,long,short,convergence,821.675,1329.05,821.425,1326.75,60,37,70.09999999999854,104.00021344359999,208.00042688719998,-137.90042688720143,-33.900213443601444
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-04-01,1784107981.0,1784107983.0,2.4444379089110337,0.09903419689564016,short,long,convergence,830.725,1335.45,821.675,1326.25,60,37,202.59999999999854,104.3137189214,208.6274378428,-6.027437842801447,98.28628107859855
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-04-01,1784108008.0,1784108008.0,2.5681308640592015,0.08484895585713265,short,long,convergence,830.725,1327.55,822.675,1327.05,60,37,464.5,104.22741192519999,208.45482385039998,256.0451761496,360.2725880748
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-04-01,1784108341.0,1784108341.0,1.7920670149145388,0.14630847857437987,short,long,convergence,830.725,1326.75,822.675,1326.25,60,37,464.5,104.20335269,208.40670538,256.09329462,360.29664731
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-04-01,1784108538.0,1784108539.0,1.93228948189453,0.08002409001480129,short,long,convergence,830.725,1326.75,822.675,1326.25,60,37,464.5,104.20335269,208.40670538,256.09329462,360.29664731
P418_L2_L5_REMOVED_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-04-01,1784108546.0,1784108547.0,-1.7839398984989563,-0.27588970568781723,long,short,convergence,822.675,1339.65,821.425,1327.55,60,37,372.70000000000437,104.1914808544,208.3829617088,164.31703829120437,268.5085191456044
