candidate_id,family_id,signal_source,direction,horizon_event_bars,event_quantile,signal_quantile,event_window_score_threshold,signal_abs_threshold,training_trades,training_net_pnl_inr,training_gross_pnl_inr,training_cost_pnl_drag_inr,cost150_net_pnl_inr_x,cost200_net_pnl_inr_x,training_dates,training_symbols,training_positive_dates,training_min_date_net_pnl_inr,training_max_date_contribution_abs,training_max_symbol_contribution_abs,training_precision_cost_clear,cost_stress_pass,side_flip_net_pnl_inr,side_flip_pass,random_p95_net_pnl_inr,random_beat_fraction,random_side_pass,cost150_net_pnl_inr_y,cost150_pass,cost200_net_pnl_inr_y,cost200_pass,control_pass_rows,phase243_candidate_survived
P243_BAR_RETURN_REVERSAL_H20_EQ0_9_SQ0_995,bar_return_reversal,bar_return,reversal,20,0.9,0.995,5.961380692012275,0.009394820250765745,13,4312.579296865961,5977.360323020697,1664.7810261547368,3480.188783788592,2647.7982707112237,4,10,2,-1514.7963129254415,0.98085777777943,0.5366354859294341,0.6153846153846154,True,-7642.141349175435,True,4564.70089535969,0.944,False,3480.188783788592,True,2647.7982707112237,True,3,False
P243_BAR_RETURN_REVERSAL_H10_EQ0_975_SQ0_985,bar_return_reversal,bar_return,reversal,10,0.975,0.985,10.96922420818278,0.010491152440913714,11,4438.765780589154,5866.523023936355,1427.757243347201,3724.8871589155533,3011.0085372419526,4,8,3,-1211.072948872498,0.8546496135860904,0.5779101656028678,0.6363636363636364,True,-7294.280267283555,True,4812.917967772036,0.943,False,3724.8871589155533,True,3011.0085372419526,True,3,False
P243_BAR_RETURN_REVERSAL_H10_EQ0_995_SQ0_925,bar_return_reversal,bar_return,reversal,10,0.995,0.925,19.497499708406448,0.01023353138354817,11,4438.765780589154,5866.523023936355,1427.757243347201,3724.8871589155533,3011.0085372419526,4,8,3,-1211.072948872498,0.8546496135860904,0.5779101656028678,0.6363636363636364,True,-7294.280267283555,True,4640.496123687929,0.943,False,3724.8871589155533,True,3011.0085372419526,True,3,False
P243_BAR_RETURN_REVERSAL_H10_EQ0_925_SQ0_995,bar_return_reversal,bar_return,reversal,10,0.925,0.995,6.908611171778688,0.010834647184067655,11,4438.765780589154,5866.523023936355,1427.757243347201,3724.8871589155533,3011.0085372419526,4,8,3,-1211.072948872498,0.8546496135860904,0.5779101656028678,0.6363636363636364,True,-7294.280267283555,True,4773.76023566958,0.942,False,3724.8871589155533,True,3011.0085372419526,True,3,False
P243_BAR_RETURN_REVERSAL_H6_EQ0_975_SQ0_985,bar_return_reversal,bar_return,reversal,6,0.975,0.985,10.96922420818278,0.010374051960292934,11,4662.890942682456,6090.648186029656,1427.757243347201,3949.012321008855,3235.1336993352543,4,8,3,-1617.2295443137184,0.9343120411099726,0.46594533269137606,0.6363636363636364,True,-7518.4054293768595,True,4844.561117305368,0.939,False,3949.012321008855,True,3235.1336993352543,True,3,False
P243_BAR_RETURN_REVERSAL_H15_EQ0_985_SQ0_95,bar_return_reversal,bar_return,reversal,15,0.985,0.95,13.298295367314408,0.00837969796752569,21,4697.94133039532,7316.415189555237,2618.473859159917,3388.704400815361,2079.4674712354026,5,12,4,-2526.8349825721634,0.8890408239753961,0.5285033708728079,0.5714285714285714,True,-9934.889048715155,True,5145.323249395249,0.936,False,3388.704400815361,True,2079.4674712354026,True,3,False
P243_BAR_RETURN_REVERSAL_H6_EQ0_925_SQ0_995,bar_return_reversal,bar_return,reversal,6,0.925,0.995,6.908611171778688,0.010491152440913535,11,4662.890942682456,6090.648186029656,1427.757243347201,3949.012321008855,3235.1336993352543,4,8,3,-1617.2295443137184,0.9343120411099726,0.46594533269137606,0.6363636363636364,True,-7518.4054293768595,True,5040.164204655932,0.935,False,3949.012321008855,True,3235.1336993352543,True,3,False
P243_BAR_RETURN_REVERSAL_H6_EQ0_995_SQ0_925,bar_return_reversal,bar_return,reversal,6,0.995,0.925,19.497499708406448,0.01023353138354817,11,4662.890942682456,6090.648186029656,1427.757243347201,3949.012321008855,3235.1336993352543,4,8,3,-1617.2295443137184,0.9343120411099726,0.46594533269137606,0.6363636363636364,True,-7518.4054293768595,True,5056.437578795918,0.934,False,3949.012321008855,True,3235.1336993352543,True,3,False
P243_BAR_RETURN_REVERSAL_H12_EQ0_985_SQ0_95,bar_return_reversal,bar_return,reversal,12,0.985,0.95,13.298295367314408,0.008378212111844047,21,3696.7105261096067,6315.184385269524,2618.473859159917,2387.473596529648,1078.2366669496896,5,12,3,-2509.623769228726,0.96762980545032,0.6543212064442361,0.5714285714285714,True,-8933.658244429438,True,4253.113172997255,0.932,False,2387.473596529648,True,1078.2366669496896,True,3,False
P243_BAR_RETURN_REVERSAL_H6_EQ0_985_SQ0_975,bar_return_reversal,bar_return,reversal,6,0.985,0.975,13.298295367314408,0.010389665357709103,11,4662.890942682456,6090.648186029656,1427.757243347201,3949.012321008855,3235.1336993352543,4,8,3,-1617.2295443137184,0.9343120411099726,0.46594533269137606,0.6363636363636364,True,-7518.4054293768595,True,5061.83258166308,0.93,False,3949.012321008855,True,3235.1336993352543,True,3,False
P243_BAR_RETURN_REVERSAL_H12_EQ0_95_SQ0_985,bar_return_reversal,bar_return,reversal,12,0.95,0.985,8.334102985231581,0.008379070606237885,21,3696.7105261096067,6315.184385269524,2618.473859159917,2387.473596529648,1078.2366669496896,5,12,3,-2509.623769228726,0.96762980545032,0.6543212064442361,0.5714285714285714,True,-8933.658244429438,True,4955.024369141636,0.928,False,2387.473596529648,True,1078.2366669496896,True,3,False
P243_BAR_RETURN_REVERSAL_H15_EQ0_975_SQ0_985,bar_return_reversal,bar_return,reversal,15,0.975,0.985,10.96922420818278,0.011251230586215908,10,3745.3803999926185,5042.424084698206,1297.0436847055873,3096.8585576398245,2448.336715287031,4,8,3,-523.5957989404726,0.8117736862988992,0.6629173979982123,0.6,True,-6339.467769403793,True,4397.60962990367,0.923,False,3096.8585576398245,True,2448.336715287031,True,3,False
P243_BAR_RETURN_REVERSAL_H12_EQ0_925_SQ0_99,bar_return_reversal,bar_return,reversal,12,0.925,0.99,6.908611171778688,0.008379598910480247,21,3696.7105261096067,6315.184385269524,2618.473859159917,2387.473596529648,1078.2366669496896,5,12,3,-2509.623769228726,0.96762980545032,0.6543212064442361,0.5714285714285714,True,-8933.658244429438,True,4721.120950847806,0.923,False,2387.473596529648,True,1078.2366669496896,True,3,False
P243_BAR_RETURN_REVERSAL_H5_EQ0_975_SQ0_985,bar_return_reversal,bar_return,reversal,5,0.975,0.985,10.96922420818278,0.010350631864168815,11,4180.191010105433,5607.948253452633,1427.757243347201,3466.312388431832,2752.4337667582313,4,8,3,-879.2399789682203,0.9271046614763249,0.4376024382785441,0.5454545454545454,True,-7035.705496799833,True,4714.610804757107,0.922,False,3466.312388431832,True,2752.4337667582313,True,3,False
P243_BAR_RETURN_REVERSAL_H15_EQ0_925_SQ0_99,bar_return_reversal,bar_return,reversal,15,0.925,0.99,6.908611171778688,0.008408771549242414,20,3858.183110523224,6368.302406923032,2510.1192963998083,2603.12346232332,1348.0638141234158,5,12,3,-2526.8349825721634,1.0825462430673254,0.6435355083341021,0.55,True,-8878.421703322841,True,4810.447306167072,0.922,False,2603.12346232332,True,1348.0638141234158,True,3,False
P243_BAR_RETURN_REVERSAL_H15_EQ0_95_SQ0_985,bar_return_reversal,bar_return,reversal,15,0.95,0.985,8.334102985231581,0.008401806003622782,20,3858.183110523224,6368.302406923032,2510.1192963998083,2603.12346232332,1348.0638141234158,5,12,3,-2526.8349825721634,1.0825462430673254,0.6435355083341021,0.55,True,-8878.421703322841,True,4817.8110281988775,0.919,False,2603.12346232332,True,1348.0638141234158,True,3,False
P243_BAR_RETURN_REVERSAL_H5_EQ0_925_SQ0_995,bar_return_reversal,bar_return,reversal,5,0.925,0.995,6.908611171778688,0.01041308545383349,11,4180.191010105433,5607.948253452633,1427.757243347201,3466.312388431832,2752.4337667582313,4,8,3,-879.2399789682203,0.9271046614763249,0.4376024382785441,0.5454545454545454,True,-7035.705496799833,True,4855.874248080226,0.918,False,3466.312388431832,True,2752.4337667582313,True,3,False
P243_BAR_RETURN_REVERSAL_H5_EQ0_995_SQ0_925,bar_return_reversal,bar_return,reversal,5,0.995,0.925,19.497499708406448,0.01023353138354817,11,4180.191010105433,5607.948253452633,1427.757243347201,3466.312388431832,2752.4337667582313,4,8,3,-879.2399789682203,0.9271046614763249,0.4376024382785441,0.5454545454545454,True,-7035.705496799833,True,4999.587742621317,0.918,False,3466.312388431832,True,2752.4337667582313,True,3,False
P243_BAR_RETURN_REVERSAL_H20_EQ0_985_SQ0_95,bar_return_reversal,bar_return,reversal,20,0.985,0.95,13.298295367314408,0.00839484045800315,20,2835.8953982158446,5346.014694615653,2510.1192963998083,1580.8357500159404,325.7761018160363,5,12,2,-1782.3488298089728,1.4134059372176346,0.8160678592161311,0.5,True,-7856.133991015461,True,3999.222590672079,0.918,False,1580.8357500159404,True,325.7761018160363,True,3,False
P243_BAR_RETURN_REVERSAL_H12_EQ0_99_SQ0_925,bar_return_reversal,bar_return,reversal,12,0.99,0.925,15.588121832874577,0.008377138993851748,21,3696.7105261096067,6315.184385269524,2618.473859159917,2387.473596529648,1078.2366669496896,5,12,3,-2509.623769228726,0.96762980545032,0.6543212064442361,0.5714285714285714,True,-8933.658244429438,True,4815.187407132227,0.917,False,2387.473596529648,True,1078.2366669496896,True,3,False
P243_BAR_RETURN_REVERSAL_H15_EQ0_925_SQ0_995,bar_return_reversal,bar_return,reversal,15,0.925,0.995,6.908611171778688,0.011275554573561665,10,3745.3803999926185,5042.424084698206,1297.0436847055873,3096.8585576398245,2448.336715287031,4,8,3,-523.5957989404726,0.8117736862988992,0.6629173979982123,0.6,True,-6339.467769403793,True,4822.869646438219,0.912,False,3096.8585576398245,True,2448.336715287031,True,3,False
P243_BAR_RETURN_REVERSAL_H20_EQ0_925_SQ0_99,bar_return_reversal,bar_return,reversal,20,0.925,0.99,6.908611171778688,0.008437845130959139,20,2835.8953982158446,5346.014694615653,2510.1192963998083,1580.8357500159404,325.7761018160363,5,12,2,-1782.3488298089728,1.4134059372176346,0.8160678592161311,0.5,True,-7856.133991015461,True,4219.905523674844,0.911,False,1580.8357500159404,True,325.7761018160363,True,3,False
P243_BAR_RETURN_REVERSAL_H5_EQ0_985_SQ0_975,bar_return_reversal,bar_return,reversal,5,0.985,0.975,13.298295367314408,0.010389665357709103,11,4180.191010105433,5607.948253452633,1427.757243347201,3466.312388431832,2752.4337667582313,4,8,3,-879.2399789682203,0.9271046614763249,0.4376024382785441,0.5454545454545454,True,-7035.705496799833,True,5014.099699218872,0.905,False,3466.312388431832,True,2752.4337667582313,True,3,False
P243_BAR_RETURN_REVERSAL_H20_EQ0_95_SQ0_985,bar_return_reversal,bar_return,reversal,20,0.95,0.985,8.334102985231581,0.008431788134768145,20,2835.8953982158446,5346.014694615653,2510.1192963998083,1580.8357500159404,325.7761018160363,5,12,2,-1782.3488298089728,1.4134059372176346,0.8160678592161311,0.5,True,-7856.133991015461,True,4335.603572258623,0.903,False,1580.8357500159404,True,325.7761018160363,True,3,False
P243_L1_IMBALANCE_REVERSAL_H20_EQ0_9_SQ0_995,avg_l1_imbalance_reversal,avg_l1_imbalance,reversal,20,0.9,0.995,5.961380692012275,0.7433383456108552,13,2764.624370553012,4046.483980109583,1281.8596095565713,2123.6945657747265,1482.7647609964406,7,11,4,-1290.7730139450834,1.5014049046840106,1.1493505580660552,0.6923076923076923,True,-5328.343589666155,True,3883.9853291212976,0.9,False,2123.6945657747265,True,1482.7647609964406,True,3,False
P243_BAR_RETURN_REVERSAL_H20_EQ0_995_SQ0_925,bar_return_reversal,bar_return,reversal,20,0.995,0.925,19.497499708406448,0.010936134267272442,11,3135.0546499258985,4562.8118932730995,1427.757243347201,2421.1760282522982,1707.2974065786975,4,8,2,-1514.7963129254415,1.2539464195669947,0.7381954527132671,0.5454545454545454,True,-5990.569136620301,True,4194.691297223193,0.899,False,2421.1760282522982,True,1707.2974065786975,True,3,False
P243_BAR_RETURN_REVERSAL_H3_EQ0_985_SQ0_975,bar_return_reversal,bar_return,reversal,3,0.985,0.975,13.298295367314408,0.010272564877088414,11,1834.3213469100765,3262.0785902572775,1427.757243347201,1120.4427252364762,406.5641035628755,4,8,2,-1081.7806652932127,1.5138910683252458,0.7374735937587072,0.5454545454545454,True,-4689.8358336044785,True,2679.3134876748027,0.895,False,1120.4427252364762,True,406.5641035628755,True,3,False
P243_L1_IMBALANCE_REVERSAL_H20_EQ0_925_SQ0_995,avg_l1_imbalance_reversal,avg_l1_imbalance,reversal,20,0.925,0.995,6.908611171778688,0.7407492562111134,10,2889.8393528944375,3884.2903754695562,994.4510225751187,2392.613841606878,1895.3883303193188,7,9,4,-1290.7730139450834,1.431448941666564,1.0995498971095201,0.7,True,-4878.741398044675,True,4450.788032044051,0.894,False,2392.613841606878,True,1895.3883303193188,True,3,False
P243_BAR_RETURN_REVERSAL_H3_EQ0_975_SQ0_985,bar_return_reversal,bar_return,reversal,3,0.975,0.985,10.96922420818278,0.010210111287424092,11,1834.3213469100765,3262.0785902572775,1427.757243347201,1120.4427252364762,406.5641035628755,4,8,2,-1081.7806652932127,1.5138910683252458,0.7374735937587072,0.5454545454545454,True,-4689.8358336044785,True,2719.5551602451815,0.892,False,1120.4427252364762,True,406.5641035628755,True,3,False
P243_BAR_RETURN_REVERSAL_H3_EQ0_995_SQ0_925,bar_return_reversal,bar_return,reversal,3,0.995,0.925,19.497499708406448,0.01023353138354817,11,1834.3213469100765,3262.0785902572775,1427.757243347201,1120.4427252364762,406.5641035628755,4,8,2,-1081.7806652932127,1.5138910683252458,0.7374735937587072,0.5454545454545454,True,-4689.8358336044785,True,2876.331959682744,0.891,False,1120.4427252364762,True,406.5641035628755,True,3,False
P243_BAR_RETURN_REVERSAL_H3_EQ0_925_SQ0_995,bar_return_reversal,bar_return,reversal,3,0.925,0.995,6.908611171778688,0.010217917986132311,11,1834.3213469100765,3262.0785902572775,1427.757243347201,1120.4427252364762,406.5641035628755,4,8,2,-1081.7806652932127,1.5138910683252458,0.7374735937587072,0.5454545454545454,True,-4689.8358336044785,True,2766.3031924473935,0.884,False,1120.4427252364762,True,406.5641035628755,True,3,False
P243_L1_IMBALANCE_REVERSAL_H15_EQ0_925_SQ0_995,avg_l1_imbalance_reversal,avg_l1_imbalance,reversal,15,0.925,0.995,6.908611171778688,0.7401699116133482,10,1696.0499148217264,2690.500937396845,994.4510225751187,1198.824403534167,701.5988922466076,7,9,3,-1137.7928045493913,1.846829199211907,1.1407832811925562,0.6,True,-3684.9519599719633,True,2679.054726507832,0.877,False,1198.824403534167,True,701.5988922466076,True,3,False
P243_L1_IMBALANCE_REVERSAL_H15_EQ0_9_SQ0_995,avg_l1_imbalance_reversal,avg_l1_imbalance,reversal,15,0.9,0.995,5.961380692012275,0.7422086624474489,13,1586.2256909375778,2868.085300494149,1281.8596095565713,945.2958861592922,304.36608138100655,7,11,3,-1137.7928045493913,2.0859590753939243,1.2197667696032954,0.6153846153846154,True,-4149.944910050721,True,2857.9902135371353,0.865,False,945.2958861592922,True,304.36608138100655,True,3,False
P243_BAR_RETURN_REVERSAL_H20_EQ0_985_SQ0_975,bar_return_reversal,bar_return,reversal,20,0.985,0.975,13.298295367314408,0.011262544068702307,10,2271.4141173903163,3568.457802095904,1297.0436847055873,1622.8922750375227,974.3704326847292,4,8,2,-1514.7963129254415,1.3505023136909264,1.01887325118936,0.5,True,-4865.501486801491,True,3874.942491865966,0.864,False,1622.8922750375227,True,974.3704326847292,True,3,False
P243_L1_IMBALANCE_CONTINUATION_H10_EQ0_975_SQ0_985,avg_l1_imbalance_continuation,avg_l1_imbalance,continuation,10,0.975,0.985,10.96922420818278,0.5713250784410931,11,1135.6839521736001,2268.6972500663646,1133.0132978927645,569.1773032272179,2.670654280835606,5,9,4,-1594.4059849712448,1.40391698052939,1.019899459798002,0.6363636363636364,True,-3401.7105479591296,True,2254.060155975172,0.864,False,569.1773032272179,True,2.670654280835606,True,3,False
P243_BAR_RETURN_REVERSAL_H20_EQ0_975_SQ0_985,bar_return_reversal,bar_return,reversal,20,0.975,0.985,10.96922420818278,0.011280079966556219,10,2271.4141173903163,3568.457802095904,1297.0436847055873,1622.8922750375227,974.3704326847292,4,8,2,-1514.7963129254415,1.3505023136909264,1.01887325118936,0.5,True,-4865.501486801491,True,4411.738043298177,0.845,False,1622.8922750375227,True,974.3704326847292,True,3,False
P243_BAR_RETURN_REVERSAL_H20_EQ0_925_SQ0_995,bar_return_reversal,bar_return,reversal,20,0.925,0.995,6.908611171778688,0.011302706931529018,10,2271.4141173903163,3568.457802095904,1297.0436847055873,1622.8922750375227,974.3704326847292,4,8,2,-1514.7963129254415,1.3505023136909264,1.01887325118936,0.5,True,-4865.501486801491,True,4531.0046012511175,0.842,False,1622.8922750375227,True,974.3704326847292,True,3,False
P243_L1_IMBALANCE_CONTINUATION_H8_EQ0_975_SQ0_985,avg_l1_imbalance_continuation,avg_l1_imbalance,continuation,8,0.975,0.985,10.96922420818278,0.5710837934142934,11,1234.9359166285053,2367.94921452127,1133.0132978927645,668.429267682123,101.9226187357408,5,9,4,-1617.0882200816832,1.3255352970295988,1.05598427681008,0.6363636363636364,True,-3500.9625124140343,True,2561.5974806028103,0.827,False,668.429267682123,True,101.9226187357408,True,3,False
