candidate_id,family_id,signal_source,direction,horizon_event_bars,event_quantile,signal_quantile,event_window_score_threshold,signal_abs_threshold,training_trades,training_net_pnl_inr,training_gross_pnl_inr,training_cost_pnl_drag_inr,cost150_net_pnl_inr,cost200_net_pnl_inr,training_dates,training_symbols,training_positive_dates,training_min_date_net_pnl_inr,training_max_date_contribution_abs,training_max_symbol_contribution_abs,training_precision_cost_clear,cost_stress_pass
P243_BAR_RETURN_CONTINUATION_H20_EQ0_995_SQ0_95,bar_return_continuation,bar_return,continuation,20,0.995,0.95,19.497499708406448,0.011459189436466262,7,-2923.359004842665,-1982.8834810924898,940.4755237501752,-3393.596766717753,-3863.83452859284,3,7,2,-3607.8514421165946,1.2341458699188295,0.7006870602453841,0.42857142857142855,False
P243_BAR_RETURN_REVERSAL_H10_EQ0_975_SQ0_9,bar_return_reversal,bar_return,reversal,10,0.975,0.9,10.96922420818278,0.005650974091317884,70,4580.3693349941,13024.651459071134,8444.282124077034,358.22827295558454,-3863.912789082933,6,21,4,-3168.6605464802906,0.6917914942517123,0.8707647792449373,0.42857142857142855,False
P243_MICROPRICE_REVERSAL_H6_EQ0_99_SQ0_95,avg_microprice_dev_reversal,avg_microprice_dev,reversal,6,0.99,0.95,15.588121832874577,7.473062867838824e-05,15,-1961.0776915826561,-57.87718877887667,1903.2005028037795,-2912.677942984546,-3864.2781943864356,5,11,2,-1642.159400757853,0.8373760039218919,1.0648684859156945,0.4,False
P243_MICROPRICE_CONTINUATION_H6_EQ0_95_SQ0_995,avg_microprice_dev_continuation,avg_microprice_dev,continuation,6,0.95,0.995,8.334102985231581,0.00015961013153014352,8,-2624.1165853673483,-1383.0785639776134,1241.0380213897347,-3244.6355960622154,-3865.1546067570825,5,6,1,-1729.0061254136092,0.6588907425283342,0.6588907425283342,0.375,False
P243_L1_IMBALANCE_CONTINUATION_H5_EQ0_99_SQ0_925,avg_l1_imbalance_continuation,avg_l1_imbalance,continuation,5,0.99,0.925,15.588121832874577,0.4379621994064449,22,-1493.566659320386,878.3541649443727,2371.9208242647587,-2679.5270714527655,-3865.4874835851447,6,13,2,-1667.2442695896736,1.1162838023903907,1.6458506441596674,0.45454545454545453,False
P243_MICROPRICE_REVERSAL_H12_EQ0_99_SQ0_925,avg_microprice_dev_reversal,avg_microprice_dev,reversal,12,0.99,0.925,15.588121832874577,6.269783320939974e-05,21,-1257.848314952248,1352.2196480180264,2610.0679629702745,-2562.8822964373853,-3867.9162779225226,5,14,2,-2072.3724269551235,1.647553526383503,1.9860142433994745,0.47619047619047616,False
P243_TOP5_IMBALANCE_CONTINUATION_H3_EQ0_95_SQ0_99,avg_top5_market_by_price_imbalance_continuation,avg_top5_market_by_price_imbalance,continuation,3,0.95,0.99,8.334102985231581,0.6819118059286665,15,-2078.998467392913,-289.20262309409804,1789.7958442988152,-2973.8963895423212,-3868.7943116917286,6,6,2,-1152.3688857359725,0.5542903969434166,0.7939517062424445,0.3333333333333333,False
P243_L1_IMBALANCE_REVERSAL_H5_EQ0_99_SQ0_975,avg_l1_imbalance_reversal,avg_l1_imbalance,reversal,5,0.99,0.975,15.588121832874577,0.5535712879464436,8,-3012.6766346135228,-2155.0082556291645,857.6683789843585,-3441.5108241057023,-3870.3450135978815,4,6,0,-1588.9354482540784,0.527416527216474,0.3481192771610243,0.125,False
P243_MICROPRICE_REVERSAL_H2_EQ0_9_SQ0_995,avg_microprice_dev_reversal,avg_microprice_dev,reversal,2,0.9,0.995,5.961380692012275,0.00010943323356196918,15,-1664.4565892082778,544.2818831264517,2208.7384723347295,-2768.8258253756426,-3873.1950615430073,6,11,1,-537.8504362488692,0.3231387587613236,0.4003748410941408,0.4666666666666667,False
P243_TOP5_IMBALANCE_CONTINUATION_H12_EQ0_9_SQ0_995,avg_top5_market_by_price_imbalance_continuation,avg_top5_market_by_price_imbalance,continuation,12,0.9,0.995,5.961380692012275,0.7895813357448911,14,-2177.922253388887,-481.6806685418728,1696.241584847014,-3026.043045812394,-3874.163838235901,6,2,1,-1012.669966318991,0.4649706686008915,0.7908748649202417,0.21428571428571427,False
P243_MICROPRICE_CONTINUATION_H5_EQ0_995_SQ0_985,avg_microprice_dev_continuation,avg_microprice_dev,continuation,5,0.995,0.985,19.497499708406448,8.851430999300524e-05,3,-3448.0489403556467,-3021.2464652838,426.80247507184663,-3661.4501778915696,-3874.851415427493,2,3,0,-1773.0798981285568,0.5142270103468061,0.5142270103468061,0.0,False
P243_TOP5_IMBALANCE_CONTINUATION_H8_EQ0_99_SQ0_925,avg_top5_market_by_price_imbalance_continuation,avg_top5_market_by_price_imbalance,continuation,8,0.99,0.925,15.588121832874577,0.3808321985182548,22,-1472.2631633140243,931.661454214561,2403.9246175285853,-2674.2254720783167,-3876.1877808426098,7,13,2,-692.1456002751544,0.47012356046262377,0.9312781875139485,0.4090909090909091,False
P243_MICROPRICE_REVERSAL_H12_EQ0_99_SQ0_95,avg_microprice_dev_reversal,avg_microprice_dev,reversal,12,0.99,0.95,15.588121832874577,7.535680135800591e-05,14,-2115.820132761266,-349.9341562865468,1765.885976474719,-2998.763120998625,-3881.7061092359845,5,11,2,-2171.856448131809,1.0264844418969643,0.9044829008886823,0.42857142857142855,False
P243_L1_IMBALANCE_REVERSAL_H8_EQ0_95_SQ0_985,avg_l1_imbalance_reversal,avg_l1_imbalance,reversal,8,0.95,0.985,8.334102985231581,0.6285933243291612,21,-1726.9582841330541,435.60752896617515,2162.565813099229,-2808.2411906826687,-3889.524097232283,7,16,2,-1554.7400376972514,0.9002765451730309,0.9705441696576443,0.19047619047619047,False
P243_TOP5_IMBALANCE_CONTINUATION_H8_EQ0_9_SQ0_995,avg_top5_market_by_price_imbalance_continuation,avg_top5_market_by_price_imbalance,continuation,8,0.9,0.995,5.961380692012275,0.7868636632687929,14,-2193.745281924975,-497.5036970779612,1696.241584847014,-3041.8660743484825,-3889.9868667719893,6,2,2,-1263.657894755588,0.5760276296283354,0.774145031816392,0.35714285714285715,False
P243_TOP5_IMBALANCE_REVERSAL_H15_EQ0_925_SQ0_99,avg_top5_market_by_price_imbalance_reversal,avg_top5_market_by_price_imbalance,reversal,15,0.925,0.99,6.908611171778688,0.6899278787772146,20,-1553.486091808909,785.1426868224377,2338.6287786313464,-2722.8004811245823,-3892.1148704402553,6,6,1,-664.4072649157456,0.42768793902885677,0.3742289721775599,0.35,False
P243_L1_IMBALANCE_REVERSAL_H6_EQ0_925_SQ0_99,avg_l1_imbalance_reversal,avg_l1_imbalance,reversal,6,0.925,0.99,6.908611171778688,0.6952143932784856,21,-1728.1815246645008,440.9272036182021,2169.108728282703,-2812.7358888058525,-3897.290252947204,7,13,2,-1059.9992406526123,1.0228080282784002,0.7047012124304884,0.47619047619047616,False
P243_TOP5_IMBALANCE_REVERSAL_H20_EQ0_95_SQ0_99,avg_top5_market_by_price_imbalance_reversal,avg_top5_market_by_price_imbalance,reversal,20,0.95,0.99,8.334102985231581,0.6681787092904359,13,-2362.3646115674983,-822.4077177715671,1539.956893795931,-3132.3430584654634,-3902.321505363429,5,5,2,-2112.3253593982363,0.8941572139436369,0.4566414482230878,0.38461538461538464,False
P243_MICROPRICE_CONTINUATION_H10_EQ0_985_SQ0_985,avg_microprice_dev_continuation,avg_microprice_dev,continuation,10,0.985,0.985,13.298295367314408,9.849222156317784e-05,7,-2942.243440862863,-1979.313733310928,962.9297075519348,-3423.70829463883,-3905.1731484147977,5,5,1,-1501.8566814212065,0.5104460972069536,0.5104460972069536,0.2857142857142857,False
P243_MICROPRICE_CONTINUATION_H2_EQ0_975_SQ0_975,avg_microprice_dev_continuation,avg_microprice_dev,continuation,2,0.975,0.975,10.96922420818278,8.053996237453385e-05,18,-1577.6342839037018,751.0787029064047,2328.7129868101065,-2741.9907773087552,-3906.347270713808,6,9,2,-1306.6793187048513,0.8282523599015617,0.5772778279834194,0.5555555555555556,False
P243_L1_IMBALANCE_CONTINUATION_H20_EQ0_95_SQ0_985,avg_l1_imbalance_continuation,avg_l1_imbalance,continuation,20,0.95,0.985,8.334102985231581,0.6264672414265344,20,-1860.8803804574172,188.76647675674087,2049.646857214158,-2885.703809064496,-3910.527237671575,7,16,5,-2075.6107862002887,1.1153918371099647,1.0314608608140776,0.6,False
P243_L1_IMBALANCE_REVERSAL_H6_EQ0_985_SQ0_975,avg_l1_imbalance_reversal,avg_l1_imbalance,reversal,6,0.985,0.975,13.298295367314408,0.5501811846920557,11,-2740.3749008739633,-1566.9672728708117,1173.4076280031513,-3327.078714875539,-3913.7825288771146,4,8,1,-1871.1226261383308,0.6827980454577913,0.4683654641961255,0.18181818181818182,False
P243_TOP5_IMBALANCE_REVERSAL_H3_EQ0_9_SQ0_995,avg_top5_market_by_price_imbalance_reversal,avg_top5_market_by_price_imbalance,reversal,3,0.9,0.995,5.961380692012275,0.7848375770979886,15,-2113.8016787837346,-313.3881716387844,1800.41350714495,-3014.0084323562096,-3914.2151859286846,6,2,1,-889.0715032205248,0.42060308312939265,0.811672073184375,0.2,False
P243_TOP5_IMBALANCE_REVERSAL_H5_EQ0_985_SQ0_95,avg_top5_market_by_price_imbalance_reversal,avg_top5_market_by_price_imbalance,reversal,5,0.985,0.95,13.298295367314408,0.4333088494498866,22,-1519.878497066374,882.5451354187887,2402.4236324851627,-2721.090313308955,-3922.3021295515364,6,14,1,-1118.6517564705123,0.7360139370546408,0.5552828555365265,0.4090909090909091,False
P243_TOP5_IMBALANCE_REVERSAL_H20_EQ0_975_SQ0_985,avg_top5_market_by_price_imbalance_reversal,avg_top5_market_by_price_imbalance,reversal,20,0.975,0.985,10.96922420818278,0.598610080600044,10,-2763.8206525575843,-1605.192532128563,1158.6281204290212,-3343.1347127720946,-3922.4487729866055,6,5,1,-1184.6009752458474,0.42860992957326716,0.5363469460587261,0.3,False
P243_MICROPRICE_CONTINUATION_H15_EQ0_985_SQ0_985,avg_microprice_dev_continuation,avg_microprice_dev,continuation,15,0.985,0.985,13.298295367314408,0.00010301495440698069,7,-2960.6132110486737,-1997.683503496739,962.9297075519348,-3442.078064824641,-3923.5429186006086,5,5,1,-1610.34596810414,0.5439231177157864,0.5439231177157864,0.2857142857142857,False
P243_TOP5_IMBALANCE_REVERSAL_H4_EQ0_975_SQ0_975,avg_top5_market_by_price_imbalance_reversal,avg_top5_market_by_price_imbalance,reversal,4,0.975,0.975,10.96922420818278,0.5022680060712063,18,-1924.9085253028506,76.67002287394794,2001.5785481767987,-2925.69779939125,-3926.4870734796496,7,10,3,-963.1238952446693,0.5003478776183085,0.35110367786392427,0.3888888888888889,False
P243_TOP5_IMBALANCE_REVERSAL_H4_EQ0_9_SQ0_99,avg_top5_market_by_price_imbalance_reversal,avg_top5_market_by_price_imbalance,reversal,4,0.9,0.99,5.961380692012275,0.7109798509789579,29,-598.6062979764001,2731.48999622621,3330.0962942026104,-2263.654445077705,-3928.7025921790105,7,8,4,-1145.5356277296921,2.317994298152123,1.1189240499125852,0.3793103448275862,False
P243_TOP5_IMBALANCE_REVERSAL_H2_EQ0_975_SQ0_975,avg_top5_market_by_price_imbalance_reversal,avg_top5_market_by_price_imbalance,reversal,2,0.975,0.975,10.96922420818278,0.5111198969583992,18,-1944.7910605910645,40.46035706002387,1985.2514176510883,-2937.4167694166085,-3930.042478242153,7,10,2,-864.1181908658596,0.4443244358616268,0.242017694392991,0.3333333333333333,False
P243_L1_IMBALANCE_REVERSAL_H15_EQ0_95_SQ0_985,avg_l1_imbalance_reversal,avg_l1_imbalance,reversal,15,0.95,0.985,8.334102985231581,0.6273534707571367,20,-1877.0491629186834,176.09123270473378,2053.140395623417,-2903.619360730392,-3930.1895585421007,7,15,2,-998.701436087688,0.7467338919185145,0.8960197953159372,0.35,False
P243_L1_IMBALANCE_REVERSAL_H8_EQ0_985_SQ0_985,avg_l1_imbalance_reversal,avg_l1_imbalance,reversal,8,0.985,0.985,13.298295367314408,0.5674327740052694,7,-3182.440670549874,-2432.341095932888,750.0995746169859,-3557.490457858367,-3932.5402451668597,4,5,1,-2262.398562932153,0.7109004682689802,0.2548794065788575,0.14285714285714285,False
P243_MICROPRICE_CONTINUATION_H2_EQ0_95_SQ0_99,avg_microprice_dev_continuation,avg_microprice_dev,continuation,2,0.95,0.99,8.334102985231581,9.804726224322505e-05,15,-1846.8780458977233,260.02900009698413,2106.9070459947075,-2900.3315688950775,-3953.785091892431,6,10,0,-486.4706082932297,0.2634015870044998,0.3773538159445878,0.4666666666666667,False
P243_MICROPRICE_CONTINUATION_H20_EQ0_995_SQ0_975,avg_microprice_dev_continuation,avg_microprice_dev,continuation,20,0.995,0.975,19.497499708406448,8.722657618989729e-05,4,-3400.9450623159105,-2848.0267063219158,552.9183559939949,-3677.404240312908,-3953.8634183099057,3,4,0,-1559.4916149715166,0.45854654703230163,0.45854654703230163,0.0,False
P243_BAR_RETURN_REVERSAL_H5_EQ0_925_SQ0_975,bar_return_reversal,bar_return,reversal,5,0.925,0.975,6.908611171778688,0.006404365903195097,53,2517.822447587523,8991.486492698388,6473.664045110865,-719.0095749679094,-3955.841597523342,6,19,2,-728.6222516153616,1.2967083309232166,0.8255736731832543,0.4528301886792453,False
P243_BAR_RETURN_REVERSAL_H5_EQ0_975_SQ0_925,bar_return_reversal,bar_return,reversal,5,0.975,0.925,10.96922420818278,0.006400942787797362,53,2517.822447587523,8991.486492698388,6473.664045110865,-719.0095749679094,-3955.841597523342,6,19,2,-728.6222516153616,1.2967083309232166,0.8255736731832543,0.4528301886792453,False
P243_MICROPRICE_REVERSAL_H5_EQ0_975_SQ0_975,avg_microprice_dev_reversal,avg_microprice_dev,reversal,5,0.975,0.975,10.96922420818278,8.089091481365062e-05,18,-1628.6148413115889,700.0981454985177,2328.7129868101065,-2792.971334716642,-3957.3278281216953,6,9,3,-1453.404662918118,0.8924176705571668,1.164019801854953,0.3888888888888889,False
P243_TOP5_IMBALANCE_CONTINUATION_H20_EQ0_975_SQ0_925,avg_top5_market_by_price_imbalance_continuation,avg_top5_market_by_price_imbalance,continuation,20,0.975,0.925,10.96922420818278,0.41114569084868813,49,1355.9361760473548,6669.416223600789,5313.480047553434,-1300.8038477293621,-3957.543871506079,7,18,3,-1894.650860864549,1.7322270576592926,1.1104271124208587,0.5714285714285714,False
P243_MICROPRICE_REVERSAL_H12_EQ0_975_SQ0_975,avg_microprice_dev_reversal,avg_microprice_dev,reversal,12,0.975,0.975,10.96922420818278,8.194377213100074e-05,18,-1631.4762009451877,697.2367858649188,2328.7129868101065,-2795.8326943502407,-3960.1891877552944,6,9,4,-2233.866643204702,1.3692302970221217,1.0115177748901192,0.4444444444444444,False
P243_L1_IMBALANCE_REVERSAL_H4_EQ0_975_SQ0_985,avg_l1_imbalance_reversal,avg_l1_imbalance,reversal,4,0.975,0.985,10.96922420818278,0.5706816517029598,11,-2827.335919835011,-1694.322621942246,1133.0132978927645,-3393.842568781393,-3960.349217727775,5,9,0,-1180.6602731223227,0.41758754764139244,0.32220790237429403,0.18181818181818182,False
P243_L1_IMBALANCE_REVERSAL_H5_EQ0_985_SQ0_975,avg_l1_imbalance_reversal,avg_l1_imbalance,reversal,5,0.985,0.975,13.298295367314408,0.5501811846920557,11,-2792.375421251223,-1618.9677932480715,1173.4076280031513,-3379.0792352527988,-3965.7830492543744,4,8,1,-1588.9354482540784,0.5690264411302186,0.48822107864634495,0.18181818181818182,False
P243_L1_IMBALANCE_REVERSAL_H10_EQ0_99_SQ0_95,avg_l1_imbalance_reversal,avg_l1_imbalance,reversal,10,0.99,0.95,15.588121832874577,0.490755324793543,15,-2321.9670113924103,-674.7233563731858,1647.2436550192244,-3145.5888389020224,-3969.2106664116345,5,11,2,-1662.1327622294784,0.7158296194883277,0.4795013316083345,0.5333333333333333,False
P243_TOP5_IMBALANCE_CONTINUATION_H8_EQ0_95_SQ0_975,avg_top5_market_by_price_imbalance_continuation,avg_top5_market_by_price_imbalance,continuation,8,0.95,0.975,8.334102985231581,0.5661964184310502,35,-46.61852599279791,3877.6022403333995,3924.2207663261975,-2008.7289091558964,-3970.8392923189954,7,15,3,-881.4771418926287,22.774798938372882,13.286382615073576,0.5428571428571428,False
P243_L1_IMBALANCE_REVERSAL_H5_EQ0_975_SQ0_985,avg_l1_imbalance_reversal,avg_l1_imbalance,reversal,5,0.975,0.985,10.96922420818278,0.5708425083874931,11,-2848.3989692656023,-1715.3856713728376,1133.0132978927645,-3414.9056182119843,-3981.4122671583664,5,9,1,-1588.9354482540784,0.5578345819524541,0.352303346530803,0.2727272727272727,False
P243_L1_IMBALANCE_REVERSAL_H20_EQ0_985_SQ0_985,avg_l1_imbalance_reversal,avg_l1_imbalance,reversal,20,0.985,0.985,13.298295367314408,0.568965847067938,6,-3345.8758952698518,-2706.248164469449,639.6277308004027,-3665.689760670053,-3985.5036260702545,4,5,1,-1978.2708237330837,0.5912564857919012,0.2926455932212942,0.16666666666666666,False
P243_BAR_RETURN_CONTINUATION_H4_EQ0_985_SQ0_995,bar_return_continuation,bar_return,continuation,4,0.985,0.995,13.298295367314408,0.013367985123641379,3,-3589.6653034748742,-3193.3987119373564,396.26659153751785,-3787.7985992436334,-3985.931895012392,2,3,0,-3313.198603976054,0.9229825969481906,0.4913766912819392,0.0,False
P243_BAR_RETURN_CONTINUATION_H4_EQ0_99_SQ0_99,bar_return_continuation,bar_return,continuation,4,0.99,0.99,15.588121832874577,0.012377923489543344,3,-3589.6653034748742,-3193.3987119373564,396.26659153751785,-3787.7985992436334,-3985.931895012392,2,3,0,-3313.198603976054,0.9229825969481906,0.4913766912819392,0.0,False
P243_BAR_RETURN_CONTINUATION_H4_EQ0_995_SQ0_985,bar_return_continuation,bar_return,continuation,4,0.995,0.985,19.497499708406448,0.013354234267612253,3,-3589.6653034748742,-3193.3987119373564,396.26659153751785,-3787.7985992436334,-3985.931895012392,2,3,0,-3313.198603976054,0.9229825969481906,0.4913766912819392,0.0,False
P243_MICROPRICE_CONTINUATION_H5_EQ0_985_SQ0_985,avg_microprice_dev_continuation,avg_microprice_dev,continuation,5,0.985,0.985,13.298295367314408,9.827685333252075e-05,7,-3031.026512578444,-2068.096805026509,962.9297075519348,-3512.491366354411,-3993.956220130379,5,5,1,-1773.0798981285568,0.5849767036911291,0.5849767036911291,0.2857142857142857,False
P243_TOP5_IMBALANCE_REVERSAL_H12_EQ0_9_SQ0_99,avg_top5_market_by_price_imbalance_reversal,avg_top5_market_by_price_imbalance,reversal,12,0.9,0.99,5.961380692012275,0.7202324871410662,27,-892.4318968981947,2213.6572231053588,3106.0891200035535,-2445.4764568999717,-3998.521016901748,7,8,3,-1542.6432581369127,1.7285837311492818,0.532337459354753,0.4074074074074074,False
P243_TOP5_IMBALANCE_REVERSAL_H5_EQ0_95_SQ0_99,avg_top5_market_by_price_imbalance_reversal,avg_top5_market_by_price_imbalance,reversal,5,0.95,0.99,8.334102985231581,0.6855394163614095,15,-2208.8998414781972,-419.10399717938196,1789.7958442988152,-3103.797763627605,-3998.6956857770124,6,6,2,-903.0647245507498,0.408830091610862,0.662773625263154,0.26666666666666666,False
P243_MICROPRICE_CONTINUATION_H4_EQ0_925_SQ0_995,avg_microprice_dev_continuation,avg_microprice_dev,continuation,4,0.925,0.995,6.908611171778688,0.00011282535539173566,11,-2352.2625095781523,-705.0787387674505,1647.1837708107018,-3175.8543949835034,-3999.446280388854,5,8,1,-1988.0797648537898,0.8451776775587543,0.6586512933978795,0.2727272727272727,False
P243_TOP5_IMBALANCE_CONTINUATION_H2_EQ0_99_SQ0_925,avg_top5_market_by_price_imbalance_continuation,avg_top5_market_by_price_imbalance,continuation,2,0.99,0.925,15.588121832874577,0.37804170155314565,22,-1595.9640474126122,807.960570115973,2403.9246175285853,-2797.926356176905,-3999.8886649411975,7,13,2,-1377.797421294594,0.8633010395994124,0.8863620328263891,0.4090909090909091,False
P243_L1_IMBALANCE_REVERSAL_H15_EQ0_99_SQ0_95,avg_l1_imbalance_reversal,avg_l1_imbalance,reversal,15,0.99,0.95,15.588121832874577,0.4906814935242947,14,-2455.5401264560765,-910.5155994395876,1545.024527016489,-3228.0523899643213,-4000.5646534725656,4,10,2,-2025.2183675400431,0.824754743659152,0.6292161612706683,0.5,False
P243_BAR_RETURN_CONTINUATION_H4_EQ0_975_SQ0_995,bar_return_continuation,bar_return,continuation,4,0.975,0.995,10.96922420818278,0.012094425136782638,4,-3431.166984891804,-2858.9505514022394,572.2164334895646,-3717.275201636586,-4003.3834183813688,3,4,1,-3313.198603976054,0.9656185835795252,0.5140752016435839,0.25,False
P243_BAR_RETURN_CONTINUATION_H4_EQ0_995_SQ0_975,bar_return_continuation,bar_return,continuation,4,0.995,0.975,19.497499708406448,0.012092645193148208,4,-3431.166984891804,-2858.9505514022394,572.2164334895646,-3717.275201636586,-4003.3834183813688,3,4,1,-3313.198603976054,0.9656185835795252,0.5140752016435839,0.25,False
P243_TOP5_IMBALANCE_REVERSAL_H2_EQ0_95_SQ0_985,avg_top5_market_by_price_imbalance_reversal,avg_top5_market_by_price_imbalance,reversal,2,0.95,0.985,8.334102985231581,0.6046730198414819,22,-1473.8628122878968,1059.5994648453843,2533.462277133281,-2740.593950854537,-4007.325089421178,7,10,2,-812.4139106688847,0.5512140640876635,0.6334776502538374,0.2727272727272727,False
P243_TOP5_IMBALANCE_REVERSAL_H3_EQ0_99_SQ0_95,avg_top5_market_by_price_imbalance_reversal,avg_top5_market_by_price_imbalance,reversal,3,0.99,0.95,15.588121832874577,0.41216084032222944,15,-2345.968036044324,-682.6184855903584,1663.3495504539655,-3177.6428112713065,-4009.3175864982895,5,9,1,-1056.8880028483395,0.4505125332527638,0.35775691916322455,0.26666666666666666,False
P243_L1_IMBALANCE_REVERSAL_H12_EQ0_99_SQ0_95,avg_l1_imbalance_reversal,avg_l1_imbalance,reversal,12,0.99,0.95,15.588121832874577,0.49064047615249007,14,-2464.4672508441236,-919.4427238276348,1545.024527016489,-3236.9795143523684,-4009.4917778606127,4,10,1,-1653.8333520426158,0.6710713447201008,0.3447653748956839,0.35714285714285715,False
P243_MICROPRICE_CONTINUATION_H3_EQ0_985_SQ0_975,avg_microprice_dev_continuation,avg_microprice_dev,continuation,3,0.985,0.975,13.298295367314408,8.367366235370977e-05,11,-2570.5294356833147,-1130.75867286101,1439.7707628223047,-3290.414817094467,-4010.3001985056194,5,7,1,-1226.1147057468283,0.47698917146260755,0.37455339933090703,0.2727272727272727,False
P243_TOP5_IMBALANCE_CONTINUATION_H2_EQ0_975_SQ0_975,avg_top5_market_by_price_imbalance_continuation,avg_top5_market_by_price_imbalance,continuation,2,0.975,0.975,10.96922420818278,0.5111198969583992,18,-2025.7117747111122,-40.46035706002387,1985.2514176510883,-3018.3374835366562,-4010.9631923622005,7,10,3,-1331.334488659157,0.6572181221827668,0.6448720166812797,0.3888888888888889,False
P243_L1_IMBALANCE_REVERSAL_H8_EQ0_99_SQ0_975,avg_l1_imbalance_reversal,avg_l1_imbalance,reversal,8,0.99,0.975,15.588121832874577,0.5535712879464436,8,-3157.543193607041,-2299.8748146226826,857.6683789843585,-3586.3773830992204,-4015.2115725913995,4,6,1,-2262.398562932153,0.7165059744907832,0.2568891507880098,0.25,False
P243_L1_IMBALANCE_REVERSAL_H4_EQ0_985_SQ0_975,avg_l1_imbalance_reversal,avg_l1_imbalance,reversal,4,0.985,0.975,13.298295367314408,0.5525007415491893,11,-2848.185034156643,-1677.6285202314446,1170.5565139251983,-3433.463291119242,-4018.741548081841,4,8,0,-1394.014944088064,0.4894397405261406,0.2784848735035056,0.18181818181818182,False
P243_L1_IMBALANCE_REVERSAL_H6_EQ0_975_SQ0_985,avg_l1_imbalance_reversal,avg_l1_imbalance,reversal,6,0.975,0.985,10.96922420818278,0.5709229367297596,11,-2886.44093892934,-1753.4276410365756,1133.0132978927645,-3452.947587875722,-4019.4542368221046,5,9,1,-1871.1226261383308,0.6482455957794104,0.3020316010129446,0.18181818181818182,False
P243_MICROPRICE_REVERSAL_H20_EQ0_95_SQ0_99,avg_microprice_dev_reversal,avg_microprice_dev,reversal,20,0.95,0.99,8.334102985231581,9.801905636005176e-05,13,-2169.6580308918465,-303.8722276724636,1865.7858032193828,-3102.550932501538,-4035.443834111229,5,9,2,-1648.7323978848162,0.759904268050527,0.5688027788447836,0.3076923076923077,False
P243_MICROPRICE_CONTINUATION_H12_EQ0_985_SQ0_95,avg_microprice_dev_continuation,avg_microprice_dev,continuation,12,0.985,0.95,13.298295367314408,6.928769401981593e-05,21,-1452.71571704509,1134.9370768622857,2587.652793907376,-2746.542113998778,-4040.368510952466,5,11,1,-1483.40773274021,1.756078506242243,1.238442583082492,0.5238095238095238,False
P243_MICROPRICE_CONTINUATION_H15_EQ0_975_SQ0_99,avg_microprice_dev_continuation,avg_microprice_dev,continuation,15,0.975,0.99,10.96922420818278,0.00010507538527522296,7,-3024.9700145845363,-2002.5920322534917,1022.3779823310444,-3536.1590057500584,-4047.3479969155806,5,6,1,-1610.34596810414,0.5323510515277992,0.5323510515277992,0.2857142857142857,False
P243_MICROPRICE_REVERSAL_H4_EQ0_99_SQ0_925,avg_microprice_dev_reversal,avg_microprice_dev,reversal,4,0.99,0.925,15.588121832874577,6.223954569554044e-05,22,-1350.0464250224966,1362.4738097479883,2712.520234770485,-2706.3065424077386,-4062.566659792981,5,14,1,-1274.2602762162844,0.9438640424495407,1.6877829721999216,0.3181818181818182,False
P243_TOP5_IMBALANCE_CONTINUATION_H4_EQ0_975_SQ0_975,avg_top5_market_by_price_imbalance_continuation,avg_top5_market_by_price_imbalance,continuation,4,0.975,0.975,10.96922420818278,0.5022680060712063,18,-2078.2485710507467,-76.67002287394794,2001.5785481767987,-3079.0378451391457,-4079.827119227545,7,10,3,-1350.6554994168682,0.6499008435424964,0.5086158691174916,0.3888888888888889,False
P243_L1_IMBALANCE_CONTINUATION_H6_EQ0_95_SQ0_99,avg_l1_imbalance_continuation,avg_l1_imbalance,continuation,6,0.95,0.99,8.334102985231581,0.6784424279491769,15,-2506.925365498019,-929.2372681628968,1577.6880973351222,-3295.76941416558,-4084.613462833141,7,11,2,-2071.328275124817,0.8262424975357544,0.3466471944918792,0.2,False
P243_TOP5_IMBALANCE_CONTINUATION_H12_EQ0_99_SQ0_95,avg_top5_market_by_price_imbalance_continuation,avg_top5_market_by_price_imbalance,continuation,12,0.99,0.95,15.588121832874577,0.41283761017292503,14,-2544.6376731252017,-994.7362994494943,1549.9013736757074,-3319.588359963055,-4094.539046800909,5,9,1,-1429.1264167722309,0.5616227535518039,0.45047864520440983,0.2857142857142857,False
P243_MICROPRICE_CONTINUATION_H5_EQ0_995_SQ0_975,avg_microprice_dev_continuation,avg_microprice_dev,continuation,5,0.995,0.975,19.497499708406448,8.710195465422138e-05,4,-3544.929939887878,-2992.011583893883,552.9183559939949,-3821.3891178848753,-4097.848295881873,3,4,0,-1773.0798981285568,0.5001734669499949,0.5001734669499949,0.0,False
P243_MICROPRICE_CONTINUATION_H15_EQ0_995_SQ0_95,avg_microprice_dev_continuation,avg_microprice_dev,continuation,15,0.995,0.95,19.497499708406448,7.539244821011953e-05,7,-3215.712220236386,-2331.3321107926167,884.3801094437697,-3657.9022749582714,-4100.092329680156,5,6,2,-1610.34596810414,0.5007742788581261,0.5007742788581261,0.42857142857142855,False
P243_MICROPRICE_CONTINUATION_H12_EQ0_925_SQ0_995,avg_microprice_dev_continuation,avg_microprice_dev,continuation,12,0.925,0.995,6.908611171778688,0.00010987947633784887,11,-2445.243990219189,-788.6605915455866,1656.5833986736027,-3273.5356895559908,-4101.827388892792,6,9,2,-2120.0413361018414,0.867006051167844,0.6890651237415523,0.45454545454545453,False
