source_phase,model_id,model_type,execution_profile,observed_source_days,synthetic_year_days,annualized_trades,annualized_net_pnl_inr,mean_daily_net_pnl_inr,worst_daily_net_pnl_inr,max_drawdown_inr,annualized_sharpe_proxy,positive_days,positive_day_fraction,mean_net_return,mean_market_shock_trade_fraction,mean_disconnect_trade_fraction,synthetic_full_year_acceptance_ready,experiment_scope
phase27_feature_edge,F04_l5_imbalance_h3_q85,feature_edge_candidate,zero_latency_spread_only_control,8,252,67192,-7766482.861533723,-30819.37643465763,-69209.39823412627,-7747482.35811115,-28.19695392925679,0,0.0,-0.0011927960039348562,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F05_microprice_dev_h2_q50,feature_edge_candidate,zero_latency_spread_only_control,8,252,227376,-7771686.529510241,-30840.025910754925,-62918.66393351511,-7769442.973879916,-19.920007585851256,31,0.12301587301587301,-0.00034980593395152106,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F04_l5_imbalance_h2_q85,feature_edge_candidate,zero_latency_spread_only_control,8,252,68104,-7798743.756146015,-30947.39585772228,-66887.94570136815,-7780049.33480677,-31.17546615110818,0,0.0,-0.0011810145878194953,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F05_microprice_dev_h3_q70,feature_edge_candidate,zero_latency_spread_only_control,8,252,134464,-7809146.173358254,-30988.675291104184,-43336.06342823259,-7789818.757329313,-38.34376840960577,0,0.0,-0.0007200351001047007,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S07_q70_sp100_liqall,strategy_variant,zero_latency_spread_only_control,6,252,135912,-7809716.561749535,-30990.93873710133,-48486.68842718079,-7761229.873322359,-47.99927650737312,0,0.0,-0.0005766127323541664,0.16666666666666666,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F01_momentum_3_event_h1_q85,feature_edge_candidate,stressed_retail,8,252,63081,-7818548.738303317,-31025.987056759193,-86218.5812122181,-7793246.876626647,-18.616208805806398,0,0.0,-0.001234718031191094,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F02_mlofi_qty_event_h3_q70,feature_edge_candidate,zero_latency_spread_only_control,8,252,166748,-7859079.152889935,-31186.82203527752,-72594.84146662416,-7844240.144173214,-29.607883110094956,0,0.0,-0.00046567346219030393,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F01_momentum_3_event_h3_q85,feature_edge_candidate,zero_latency_spread_only_control,8,252,67611,-7926186.402101533,-31453.12064326005,-136999.95797843343,-7892717.767645878,-11.927157972656033,32,0.12698412698412698,-0.001240791021349894,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F01_momentum_3_event_h2_q85,feature_edge_candidate,zero_latency_spread_only_control,8,252,68597,-7960109.527794844,-31587.736221408108,-141569.5990758827,-7928116.15599894,-11.744950564737575,0,0.0,-0.0011791394088025784,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F05_microprice_dev_h5_q70,feature_edge_candidate,zero_latency_spread_only_control,8,252,130348,-7986113.070496537,-31690.924882922765,-52835.3412999391,-7972046.427381149,-23.9254963441782,31,0.12301587301587301,-0.0007442665117321874,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F04_l5_imbalance_h5_q85,feature_edge_candidate,zero_latency_spread_only_control,8,252,65116,-7992532.644257421,-31716.39938197389,-80034.45404216334,-7974604.773114044,-20.822461893304133,31,0.12301587301587301,-0.0012788876400770055,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F01_momentum_3_event_h1_q85,feature_edge_candidate,zero_latency_spread_only_control,8,252,69640,-8081996.108076467,-32071.413127287567,-131879.03396262683,-8049093.755402612,-13.025083712026701,0,0.0,-0.0010714194667530343,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase25_event_replay,S07,strategy,zero_latency_spread_only_control,6,252,93114,-8130553.542311044,-32264.10135837716,-42110.835219486,-8088442.70709155,-100.100066258027,0,0.0,-0.0008731424201611795,0.16666666666666666,0.0009045697341031381,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F05_microprice_dev_h2_q70,feature_edge_candidate,zero_latency_spread_only_control,8,252,136393,-8136056.845729951,-32285.93986400774,-45077.868385500675,-8113689.848001732,-49.78390511576571,0,0.0,-0.0007400174499434921,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S09_q50_sp050_liqall,strategy_variant,retail_marketable_default,7,252,87768,-8136716.056859396,-32288.555781188083,-39304.607927646684,-8109390.044603429,-83.31563889848701,0,0.0,-0.0009278622953140761,0.0,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F06_l5_mean_reversion_h3_q70,feature_edge_candidate,zero_latency_spread_only_control,8,252,134064,-8145708.214518223,-32324.238946500886,-82140.6953575599,-8090987.547129252,-19.87521740369841,0,0.0,-0.0005939869415269964,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F07_l1_mean_reversion_h1_q70,feature_edge_candidate,zero_latency_spread_only_control,8,252,139151,-8333293.841448747,-33068.62635495534,-47508.34785420357,-8290631.653524498,-59.80133729856647,0,0.0,-0.0005977619321787724,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S07_q50_sp050_liqmed,strategy_variant,retail_marketable_default,5,252,92876,-8406539.87560476,-33359.28522065381,-35953.1963751001,-8370645.353330543,-184.2569717979332,0,0.0,-0.0009057927462521922,0.0,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase25_event_replay,B06,baseline,zero_latency_spread_only_control,8,252,92956,-8424185.298199974,-33429.30673888879,-40310.09810477834,-8387274.886621784,-113.12849083290223,0,0.0,-0.000906177570465068,0.125,0.0010190267556182255,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S02_q70_sp100_liqall,strategy_variant,zero_latency_spread_only_control,8,252,172485,-8443389.130314704,-33505.512421883745,-56955.349905624964,-8401620.01140287,-42.76041386931806,0,0.0,-0.0004890269106288972,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F02_mlofi_qty_event_h1_q70,feature_edge_candidate,zero_latency_spread_only_control,8,252,172485,-8443389.130314704,-33505.512421883745,-56955.349905624964,-8401620.01140287,-42.76041386931806,0,0.0,-0.0004890269106288972,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S09_q50_sp100_liqall,strategy_variant,zero_latency_spread_only_control,8,252,266225,-8517848.332901621,-33800.98544802231,-53373.310582396836,-8504553.819046665,-29.777770780921003,0,0.0,-0.00032108316546290597,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F03_l1_imbalance_h1_q50,feature_edge_candidate,zero_latency_spread_only_control,8,252,266225,-8517848.332901621,-33800.98544802231,-53373.310582396836,-8504553.819046665,-29.777770780921003,0,0.0,-0.00032108316546290597,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F01_momentum_3_event_h5_q85,feature_edge_candidate,stressed_retail,8,252,55856,-8637442.596980043,-34275.565861031915,-117081.34387568437,-8629017.566713875,-11.402664003857337,63,0.25,-0.0011966492643997293,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S01_q50_sp100_liqall,strategy_variant,retail_marketable_default,8,252,74919,-8645866.460996749,-34308.99389284424,-60555.172279478684,-8599703.298739647,-37.596538254038116,0,0.0,-0.0011265138663852795,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F06_l5_mean_reversion_h2_q70,feature_edge_candidate,zero_latency_spread_only_control,8,252,136078,-8703518.304313328,-34537.771048862414,-72390.15905087248,-8646861.878145218,-26.627955376774562,0,0.0,-0.0006290328866247097,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F06_l5_mean_reversion_h1_q50,feature_edge_candidate,zero_latency_spread_only_control,8,252,230095,-8789193.813121207,-34877.753226671455,-60223.81727169199,-8739939.712352067,-34.24692737912433,0,0.0,-0.0003784925505893532,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F02_mlofi_qty_event_h2_q50,feature_edge_candidate,zero_latency_spread_only_control,8,252,292462,-8819328.7605786,-34997.33635150238,-60636.86943600823,-8809951.236887539,-34.81585961771769,0,0.0,-0.0002999473948361657,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S05_q70_sp100_liqall,strategy_variant,zero_latency_spread_only_control,8,252,138357,-8884418.30618864,-35255.62819916127,-59087.22981237277,-8857295.131292874,-53.07921133099681,0,0.0,-0.0007730637409362274,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F05_microprice_dev_h1_q70,feature_edge_candidate,zero_latency_spread_only_control,8,252,138357,-8884418.30618864,-35255.62819916127,-59087.22981237277,-8857295.131292874,-53.07921133099681,0,0.0,-0.0007730637409362274,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S05_q50_sp100_liqall,strategy_variant,zero_latency_spread_only_control,8,252,230408,-8909917.601165494,-35356.815877640845,-55889.943335504475,-8894520.274034796,-36.65375067332307,0,0.0,-0.00039456384250530154,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F05_microprice_dev_h1_q50,feature_edge_candidate,zero_latency_spread_only_control,8,252,230408,-8909917.601165494,-35356.815877640845,-55889.943335504475,-8894520.274034796,-36.65375067332307,0,0.0,-0.00039456384250530154,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F06_l5_mean_reversion_h1_q70,feature_edge_candidate,zero_latency_spread_only_control,8,252,138129,-8954718.770988848,-35534.5982975748,-53545.608731107364,-8910271.907509184,-46.92967105564288,0,0.0,-0.0006452291911814374,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase25_event_replay,B01,baseline,zero_latency_spread_only_control,8,252,92956,-8984302.66089239,-35651.994686080914,-55359.5538468856,-8949690.528779265,-68.25995706740028,0,0.0,-0.0009658346694260997,0.125,0.0010190267556182255,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F04_l5_imbalance_h1_q70,feature_edge_candidate,zero_latency_spread_only_control,8,252,138129,-8984314.251603689,-35652.04068096702,-61545.36643178424,-8963305.901295807,-37.903228020204665,0,0.0,-0.0006589391198472784,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F04_l5_imbalance_h2_q70,feature_edge_candidate,zero_latency_spread_only_control,8,252,136078,-8985465.584601887,-35656.6094627059,-83615.68967329523,-8977587.642789574,-20.587508836157937,31,0.12301587301587301,-0.0006767332724845105,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F06_l5_mean_reversion_h3_q50,feature_edge_candidate,zero_latency_spread_only_control,8,252,223828,-8999991.720355947,-35714.252858555345,-120397.43133515216,-8926623.973856298,-13.339318712033464,63,0.25,-0.0003934683146077879,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase25_event_replay,S05,strategy,zero_latency_spread_only_control,8,252,92961,-9078017.617615733,-36023.87943498307,-67120.0650182482,-9051290.775199926,-44.39342930647601,0,0.0,-0.0009719471849877945,0.125,0.0010237311679806684,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F06_l5_mean_reversion_h2_q50,feature_edge_candidate,zero_latency_spread_only_control,8,252,227195,-9107948.840956308,-36142.654130779,-92240.7060895929,-9040368.262842676,-18.271721080294,31,0.12301587301587301,-0.0003943537631836353,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F02_mlofi_qty_event_h5_q85,feature_edge_candidate,retail_marketable_default,8,252,69982,-9136800.624013977,-36257.1453333888,-50124.1206348386,-9086676.503379142,-51.80986491756825,0,0.0,-0.0012842904238880694,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase25_event_replay,S09,strategy,zero_latency_spread_only_control,8,252,92956,-9145566.553436752,-36291.93076760616,-68200.82694256915,-9118839.711020956,-44.042350645592904,0,0.0,-0.000981195762308334,0.125,0.0010190267556182255,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F04_l5_imbalance_h3_q70,feature_edge_candidate,zero_latency_spread_only_control,8,252,134064,-9299540.186134879,-36902.93724656698,-97807.15716264167,-9290637.482739266,-17.326146755455486,31,0.12301587301587301,-0.0007129073765829912,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S07_q50_sp050_liqmed,strategy_variant,stressed_retail,5,252,89592,-9334699.912046198,-37042.459968437295,-41235.23121155675,-9300311.950437022,-143.60450103126928,0,0.0,-0.001043801364229887,0.0,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F04_l5_imbalance_h3_q50,feature_edge_candidate,zero_latency_spread_only_control,8,252,223828,-9418994.088656668,-37376.96066927249,-95636.75068782154,-9425397.388218021,-12.401933497516517,63,0.25,-0.0004282847540418767,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F02_mlofi_qty_event_h5_q85,feature_edge_candidate,stressed_retail,8,252,66617,-9478433.863493077,-37612.83279163919,-46982.61804673898,-9438943.96823362,-72.70750473549815,0,0.0,-0.0014384757572090316,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S09_q50_sp050_liqall,strategy_variant,stressed_retail,7,252,85248,-9501691.908914465,-37705.12662267645,-44730.721397612244,-9466667.824830625,-107.5693631940027,0,0.0,-0.0011153326098367216,0.0,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F02_mlofi_qty_event_h5_q50,feature_edge_candidate,zero_latency_spread_only_control,8,252,279942,-9511448.747302152,-37743.844235326,-50332.75258099633,-9489232.800700901,-53.42404581912572,0,0.0,-0.0003419379739726886,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F01_momentum_3_event_h3_q70,feature_edge_candidate,zero_latency_spread_only_control,8,252,135178,-9518717.81920503,-37772.68975875012,-197323.61291584244,-9511328.524477238,-9.159482267770732,95,0.376984126984127,-0.00064887263958387,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F04_l5_imbalance_h2_q50,feature_edge_candidate,zero_latency_spread_only_control,8,252,227195,-9568856.855632186,-37971.65418901661,-84370.34877593683,-9568520.095066722,-16.611474090018998,31,0.12301587301587301,-0.00042655995306118343,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F02_mlofi_qty_event_h3_q85,feature_edge_candidate,retail_marketable_default,8,252,73197,-9572013.085571438,-37984.17891099777,-55749.53451550077,-9521803.120934412,-63.81305788616397,0,0.0,-0.0013324645867926544,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S09_q70_sp100_liqall,strategy_variant,zero_latency_spread_only_control,8,252,139151,-9624660.23807452,-38193.0961828354,-73752.86246774417,-9602039.603259036,-37.16447158911135,0,0.0,-0.0006923080235957241,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F03_l1_imbalance_h1_q70,feature_edge_candidate,zero_latency_spread_only_control,8,252,139151,-9624660.23807452,-38193.0961828354,-73752.86246774417,-9602039.603259036,-37.16447158911135,0,0.0,-0.0006923080235957241,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F04_l5_imbalance_h5_q70,feature_edge_candidate,zero_latency_spread_only_control,8,252,129908,-9696592.917992286,-38478.54332536621,-125476.2428063661,-9697029.195988338,-12.27932043326027,63,0.25,-0.0007782504274272887,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S05_q50_sp080_liqmed,strategy_variant,retail_marketable_default,8,252,103451,-9709572.252541041,-38530.048621194604,-46449.849204667225,-9678133.364963453,-91.26802226094541,0,0.0,-0.0009367230687720213,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S05_q50_sp100_liqmed,strategy_variant,retail_marketable_default,8,252,103451,-9709572.252541041,-38530.048621194604,-46449.849204667225,-9678133.364963453,-91.26802226094541,0,0.0,-0.0009367230687720213,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S01_q50_sp100_liqall,strategy_variant,stressed_retail,8,252,72848,-9755632.129617073,-38712.82591117886,-69817.92260105892,-9723684.817542091,-37.85825532475584,0,0.0,-0.0013190511970463726,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S05_q50_sp050_liqall,strategy_variant,retail_marketable_default,7,252,104976,-9833841.345251072,-39023.17994147251,-46449.849204667225,-9802402.457673484,-87.7500934416814,0,0.0,-0.0009337900032411969,0.0,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S05_q50_sp050_liqmed,strategy_variant,retail_marketable_default,7,252,104976,-9833841.345251072,-39023.17994147251,-46449.849204667225,-9802402.457673484,-87.7500934416814,0,0.0,-0.0009337900032411969,0.0,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F02_mlofi_qty_event_h3_q50,feature_edge_candidate,zero_latency_spread_only_control,8,252,287831,-9946928.350303462,-39471.93789802961,-81432.99477657925,-9935343.876631698,-32.631277847631715,0,0.0,-0.00034345202587105546,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F01_momentum_3_event_h2_q70,feature_edge_candidate,zero_latency_spread_only_control,8,252,136959,-10002877.672831768,-39693.959019173686,-201896.70020567448,-9974282.412266064,-9.727474393897626,95,0.376984126984127,-0.0007076701789600786,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase25_event_replay,S02,strategy,zero_latency_spread_only_control,8,252,299079,-10026241.880408969,-39786.67412860702,-50894.42850675001,-9986541.408789147,-62.25561874956279,0,0.0,-0.00033601323248707535,0.125,0.0008457207588508303,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F03_l1_imbalance_h2_q70,feature_edge_candidate,zero_latency_spread_only_control,8,252,137254,-10034869.227464646,-39820.90963279622,-89894.30160205504,-10017207.85471315,-24.780693101951492,0,0.0,-0.0007324463356482626,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S02_q50_sp100_liqall,strategy_variant,zero_latency_spread_only_control,8,252,296303,-10079798.43014304,-39999.200119615234,-52715.95519817399,-10040051.582446536,-60.033447823666485,0,0.0,-0.0003405575150317008,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F02_mlofi_qty_event_h1_q50,feature_edge_candidate,zero_latency_spread_only_control,8,252,296303,-10079798.43014304,-39999.200119615234,-52715.95519817399,-10040051.582446536,-60.033447823666485,0,0.0,-0.0003405575150317008,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F04_l5_imbalance_h1_q50,feature_edge_candidate,zero_latency_spread_only_control,8,252,230095,-10146808.197612874,-40265.111895289185,-73929.28611415892,-10127200.864089536,-31.040951948124988,0,0.0,-0.00044320393358555324,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F06_l5_mean_reversion_h5_q85,feature_edge_candidate,retail_marketable_default,8,252,62119,-10179564.721631452,-40395.098101712116,-68459.60200348397,-10132902.318298824,-34.443886866246835,0,0.0,-0.0016084763420709137,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F02_mlofi_qty_event_h3_q85,feature_edge_candidate,stressed_retail,8,252,69701,-10226923.80970728,-40583.030990901905,-50005.05758777138,-10179993.24059242,-59.59506061874383,0,0.0,-0.0014610989025375882,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S02_q70_sp080_liqmed,strategy_variant,retail_marketable_default,8,252,103305,-10233064.436675038,-40607.39855823428,-52081.713659431814,-10180982.723015627,-80.80502137562038,0,0.0,-0.0009984014389703142,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S02_q70_sp100_liqmed,strategy_variant,retail_marketable_default,8,252,103305,-10233064.436675038,-40607.39855823428,-52081.713659431814,-10180982.723015627,-80.80502137562038,0,0.0,-0.0009984014389703142,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F07_l1_mean_reversion_h1_q50,feature_edge_candidate,zero_latency_spread_only_control,8,252,266225,-10248608.916986115,-40669.083003913154,-67143.20718676581,-10193712.347040325,-35.747095286979985,0,0.0,-0.00038680245472620515,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F01_momentum_3_event_h1_q70,feature_edge_candidate,zero_latency_spread_only_control,8,252,139064,-10317248.972538022,-40941.46417673818,-164546.63687931446,-10275770.426562259,-13.389583482364868,0,0.0,-0.0007159171318039721,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F04_l5_imbalance_h5_q50,feature_edge_candidate,zero_latency_spread_only_control,8,252,217492,-10345828.925388452,-41054.876688049415,-134046.8305249499,-10381769.20184318,-8.60853673642176,95,0.376984126984127,-0.0004886073125274626,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F02_mlofi_qty_event_h2_q85,feature_edge_candidate,retail_marketable_default,8,252,74138,-10481495.980551684,-41593.23801806224,-61219.273958607126,-10425819.48456532,-46.16321459447192,0,0.0,-0.001397118736967296,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S02_q85_sp100_liqall,strategy_variant,stressed_retail,8,252,72884,-10505240.657559622,-41687.4629268239,-47076.81818471092,-10459461.798347404,-105.29799473424336,0,0.0,-0.0014793219210645586,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F02_mlofi_qty_event_h1_q85,feature_edge_candidate,stressed_retail,8,252,72884,-10505240.657559622,-41687.4629268239,-47076.81818471092,-10459461.798347404,-105.29799473424336,0,0.0,-0.0014793219210645586,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F02_mlofi_qty_event_h2_q85,feature_edge_candidate,stressed_retail,8,252,71466,-10518009.727554541,-41738.133839502145,-50655.39078014139,-10468721.687982861,-71.89059004119726,0,0.0,-0.0014834378071347455,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F03_l1_imbalance_h3_q70,feature_edge_candidate,zero_latency_spread_only_control,8,252,135268,-10551811.03865663,-41872.2660264152,-98555.91472571697,-10534612.036845114,-22.063485739196803,31,0.12301587301587301,-0.0007817765670123327,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F07_l1_mean_reversion_h5_q85,feature_edge_candidate,retail_marketable_default,8,252,62271,-10587390.226863146,-42013.45328120296,-68459.60200348397,-10539044.194665488,-37.3969334514396,0,0.0,-0.0016617874765806773,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S02_q85_sp100_liqall,strategy_variant,retail_marketable_default,8,252,74921,-10620050.549858887,-42143.057737535266,-65287.829022781625,-10573503.717081543,-56.17066917811378,0,0.0,-0.0014142426128518158,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F02_mlofi_qty_event_h1_q85,feature_edge_candidate,retail_marketable_default,8,252,74921,-10620050.549858887,-42143.057737535266,-65287.829022781625,-10573503.717081543,-56.17066917811378,0,0.0,-0.0014142426128518158,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F01_momentum_3_event_h5_q50,feature_edge_candidate,zero_latency_spread_only_control,8,252,214450,-10703993.77788032,-42476.16578523937,-225146.94966423555,-10801576.723754864,-7.846092833829747,96,0.38095238095238093,-0.0004572604785257715,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F07_l1_mean_reversion_h5_q50,feature_edge_candidate,zero_latency_spread_only_control,8,252,251703,-10728446.622795535,-42573.20088410927,-174687.48390218304,-10612374.016550016,-9.358256273636215,94,0.373015873015873,-0.0004281896682085026,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S02_q70_sp050_liqmed,strategy_variant,retail_marketable_default,7,252,108864,-10788727.874582093,-42812.41220072259,-52081.713659431814,-10736646.160922688,-116.46207573539516,0,0.0,-0.0010003953033259187,0.0,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F06_l5_mean_reversion_h5_q85,feature_edge_candidate,stressed_retail,8,252,60515,-10931639.668005422,-43379.52249208501,-66506.23621085675,-10876478.013365405,-32.597100966510176,32,0.12698412698412698,-0.0017654691592142266,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F07_l1_mean_reversion_h5_q85,feature_edge_candidate,stressed_retail,8,252,60857,-10971309.122350108,-43536.94096170678,-68366.60952223316,-10921639.734440187,-29.96457498905732,32,0.12698412698412698,-0.001733387803897229,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S02_q70_sp050_liqall,strategy_variant,retail_marketable_default,7,252,110124,-10974111.05299681,-43548.05973411433,-52081.713659431814,-10922029.339337396,-126.81407577776632,0,0.0,-0.0010059576780315751,0.0,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F01_momentum_3_event_h5_q70,feature_edge_candidate,retail_marketable_default,8,252,120463,-11084213.518879514,-43984.97428126791,-153437.719348937,-11121548.841697803,-12.063269637452477,64,0.25396825396825395,-0.0008096717224109122,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S05_q50_sp050_liqall,strategy_variant,stressed_retail,7,252,101484,-11187714.892574428,-44395.69401815249,-51899.39500038151,-11154077.307514595,-90.79275010647463,0,0.0,-0.0010996519324813123,0.0,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
