scenario_id,trade_date,exchange,symbol,signal_ts_ms,entry_ts_ms,exit_ts_ms,side,impulse_bps,snap_side,top5_imbalance,l2_l5_imbalance,level_weighted_imbalance,spread_bps,withdrawal_pressure,entry_price,exit_price,exit_reason,quantity,buy_value_inr,sell_value_inr,gross_pnl_inr,zerodha_charges_inr,cost200_inr,net_pnl_inr
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-03-02,NSE,HDFCBANK,1789033489.0,1789033490.0,1789033490.0,short,25.6371054936122,-1,-0.5652797704447633,-0.5652032520325203,-0.5653496395824561,1.2199585214105493,0.029065450302323114,817.55,821.55,stop,122,100229.09999999999,99741.09999999999,-488.0,82.68695830120001,165.37391660240002,-653.3739166024
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-03-02,NSE,HDFCBANK,1789033560.0,1789033561.0,1789033561.0,short,78.18332591327692,-1,-0.5612832465039759,-0.5612181479179614,-0.5614065643674364,1.2135922330086049,0.029065450302323114,817.55,821.55,stop,122,100229.09999999999,99741.09999999999,-488.0,82.68695830120001,165.37391660240002,-653.3739166024
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-03-02,NSE,HDFCBANK,1789033632.0,1789033633.0,1789033633.0,short,47.618406954954565,-1,-0.5665940450254175,-0.5667489711934156,-0.5663122800989991,1.2172854534377242,0.029065450302323114,817.55,821.55,stop,122,100229.09999999999,99741.09999999999,-488.0,82.68695830120001,165.37391660240002,-653.3739166024
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-03-02,NSE,HDFCBANK,1789033703.0,1789033704.0,1789033704.0,short,48.27642721904502,-1,-0.5720319099014547,-0.5720616911895055,-0.5719884884198987,1.217211368754461,0.029065450302323114,817.55,821.55,stop,122,100229.09999999999,99741.09999999999,-488.0,82.68695830120001,165.37391660240002,-653.3739166024
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-03-02,NSE,HDFCBANK,1789033846.0,1789033847.0,1789033847.0,short,38.45993904139311,-1,-0.5751970891449363,-0.5752577319587628,-0.5751904417185248,1.2183978068828396,0.029065450302323114,817.55,821.55,stop,122,100229.09999999999,99741.09999999999,-488.0,82.68695830120001,165.37391660240002,-653.3739166024
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-03-02,NSE,HDFCBANK,1789033917.0,1789033918.0,1789033918.0,short,64.8015420668191,-1,-0.5758120041909893,-0.5759117896522477,-0.575667772518063,1.2152144853569415,0.029065450302323114,817.55,821.55,stop,122,100229.09999999999,99741.09999999999,-488.0,82.68695830120001,165.37391660240002,-653.3739166024
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-03-02,NSE,HDFCBANK,1789033993.0,1789033994.0,1789033994.0,short,73.38393647780438,-1,-0.5775887356996187,-0.5774601063829787,-0.5777834885962093,1.2141816415738556,0.007767397921696232,819.65,820.8,stop,122,100137.59999999999,99997.3,-140.29999999998836,82.6903740694,165.3807481388,-305.6807481387883
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-03-02,NSE,HDFCBANK,1789034065.0,1789034066.0,1789034066.0,short,48.267865617095396,-1,-0.5720319099014547,-0.5720616911895055,-0.5719884884198987,1.217211368754461,0.007767397921696232,819.65,820.8,stop,122,100137.59999999999,99997.3,-140.29999999998836,82.6903740694,165.3807481388,-305.6807481387883
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-03-02,NSE,HDFCBANK,1789034136.0,1789034137.0,1789034137.0,short,92.25248408765152,-1,-0.5652421652421652,-0.5653858572812399,-0.5650812072203607,1.211900866509395,0.007767397921696232,819.65,820.8,stop,122,100137.59999999999,99997.3,-140.29999999998836,82.6903740694,165.3807481388,-305.6807481387883
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-03-02,NSE,HDFCBANK,1789034208.0,1789034209.0,1789034209.0,short,38.44159275150139,-1,-0.5751970891449363,-0.5752577319587628,-0.5751904417185248,1.2183978068828396,0.007767397921696232,819.65,820.8,stop,122,100137.59999999999,99997.3,-140.29999999998836,82.6903740694,165.3807481388,-305.6807481387883
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-03-02,NSE,HDFCBANK,1789034279.0,1789034280.0,1789034280.0,short,64.78441886291986,-1,-0.5758120041909893,-0.5759117896522477,-0.575667772518063,1.2152144853569415,0.007767397921696232,819.65,820.8,stop,122,100137.59999999999,99997.3,-140.29999999998836,82.6903740694,165.3807481388,-305.6807481387883
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-03-02,NSE,HDFCBANK,1789034351.0,1789034352.0,1789034352.0,short,25.679913503358076,-1,-0.5652797704447633,-0.5652032520325203,-0.5653496395824561,1.2199585214105493,0.007767397921696232,819.65,820.8,stop,122,100137.59999999999,99997.3,-140.29999999998836,82.6903740694,165.3807481388,-305.6807481387883
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-03-02,NSE,HDFCBANK,1789034422.0,1789034423.0,1789034423.0,short,78.22613392302502,-1,-0.5612832465039759,-0.5612181479179614,-0.5614065643674364,1.2135922330086049,0.007767397921696232,819.65,820.8,stop,122,100137.59999999999,99997.3,-140.29999999998836,82.6903740694,165.3807481388,-305.6807481387883
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-03-02,NSE,HDFCBANK,1789034507.0,1789034508.0,1789034508.0,short,73.35947475795024,-1,-0.5775887356996187,-0.5774601063829787,-0.5777834885962093,1.2141816415738556,0.007767397921696232,821.5,824.05,stop,121,99710.04999999999,99401.5,-308.54999999998836,82.6392681393,165.2785362786,-473.82853627858833
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-03-02,NSE,HDFCBANK,1789034607.0,1789034608.0,1789034608.0,short,73.3545824139803,-1,-0.5775887356996187,-0.5774601063829787,-0.5777834885962093,1.2141816415738556,0.007767397921696232,821.5,824.05,stop,121,99710.04999999999,99401.5,-308.54999999998836,82.6392681393,165.2785362786,-473.82853627858833
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-03-02,NSE,HDFCBANK,1789034707.0,1789034708.0,1789034708.0,short,73.34846698401564,-1,-0.5775887356996187,-0.5774601063829787,-0.5777834885962093,1.2141816415738556,0.007767397921696232,821.5,824.05,stop,121,99710.04999999999,99401.5,-308.54999999998836,82.6392681393,165.2785362786,-473.82853627858833
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-03-02,NSE,HDFCBANK,1789034807.0,1789034808.0,1789034808.0,short,73.3435746400457,-1,-0.5775887356996187,-0.5774601063829787,-0.5777834885962093,1.2141816415738556,0.007767397921696232,821.5,824.05,stop,121,99710.04999999999,99401.5,-308.54999999998836,82.6392681393,165.2785362786,-473.82853627858833
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-03-02,NSE,HDFCBANK,1789034907.0,1789034908.0,1789034908.0,short,73.33868229607354,-1,-0.5775887356996187,-0.5774601063829787,-0.5777834885962093,1.2141816415738556,0.007767397921696232,821.5,824.05,stop,121,99710.04999999999,99401.5,-308.54999999998836,82.6392681393,165.2785362786,-473.82853627858833
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-03-02,NSE,HDFCBANK,1789035005.0,1789035006.0,1789035006.0,short,78.25548798684912,-1,-0.5612832465039759,-0.5612181479179614,-0.5614065643674364,1.2135922330086049,0.053241734650064404,823.95,825.2,stop,121,99849.20000000001,99697.95000000001,-151.25,82.6597366929,165.3194733858,-316.5694733858
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-03-02,NSE,HDFCBANK,1789035088.0,1789035089.0,1789035089.0,short,92.28795358144026,-1,-0.5652421652421652,-0.5653858572812399,-0.5650812072203607,1.211900866509395,0.053241734650064404,823.95,825.2,stop,121,99849.20000000001,99697.95000000001,-151.25,82.6597366929,165.3194733858,-316.5694733858
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-03-02,NSE,HDFCBANK,1789035179.0,1789035180.0,1789035180.0,short,78.26404958879651,-1,-0.5612832465039759,-0.5612181479179614,-0.5614065643674364,1.2135922330086049,0.004611192622091804,823.95,825.2,stop,121,99849.20000000001,99697.95000000001,-151.25,82.6597366929,165.3194733858,-316.5694733858
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-03-02,NSE,HDFCBANK,1789035279.0,1789035280.0,1789035280.0,short,78.26894193276868,-1,-0.5612832465039759,-0.5612181479179614,-0.5614065643674364,1.2135922330086049,0.004611192622091804,823.95,825.2,stop,121,99849.20000000001,99697.95000000001,-151.25,82.6597366929,165.3194733858,-316.5694733858
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-03-02,NSE,HDFCBANK,1789035379.0,1789035380.0,1789035380.0,short,78.27383427673863,-1,-0.5612832465039759,-0.5612181479179614,-0.5614065643674364,1.2135922330086049,0.004611192622091804,823.95,825.2,stop,121,99849.20000000001,99697.95000000001,-151.25,82.6597366929,165.3194733858,-316.5694733858
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-03-02,NSE,HDFCBANK,1789035492.0,1789035493.0,1789035493.0,short,73.31055131824193,-1,-0.5775887356996187,-0.5774601063829787,-0.5777834885962093,1.2141816415738556,0.004611192622091804,825.1,823.65,target,121,99661.65,99837.1,175.45000000001164,82.6522997425,165.304599485,10.14540051501163
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-03-02,NSE,HDFCBANK,1789035659.0,1789035660.0,1789035660.0,short,92.32831541919894,-1,-0.5652421652421652,-0.5653858572812399,-0.5650812072203607,1.211900866509395,0.004611192622091804,825.1,823.65,target,121,99661.65,99837.1,175.45000000001164,82.6522997425,165.304599485,10.14540051501163
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-03-02,NSE,HDFCBANK,1789035825.0,1789035826.0,1789035826.0,short,130.82861629835517,-1,-0.5666569851873366,-0.5668202764976958,-0.56639504335159,1.2072920439457049,0.004611192622091804,825.1,823.65,target,121,99661.65,99837.1,175.45000000001164,82.6522997425,165.304599485,10.14540051501163
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-03-02,NSE,HDFCBANK,1789036059.0,1789036060.0,1789036958.0,short,130.826170126368,-1,-0.5666569851873366,-0.5668202764976958,-0.56639504335159,1.2072920439457049,0.004611192622091804,828.25,828.35,horizon,120,99402.0,99390.0,-12.0,82.618073552,165.236147104,-177.236147104
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-03-02,NSE,HDFCBANK,1789036559.0,1789036560.0,1789036958.0,short,130.85063184622436,-1,-0.5666569851873366,-0.5668202764976958,-0.56639504335159,1.2072920439457049,0.004611192622091804,828.25,828.35,horizon,120,99402.0,99390.0,-12.0,82.618073552,165.236147104,-177.236147104
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-03-02,NSE,INFY,1789032508.0,1789032509.0,1789032509.0,short,28.108469220209376,-1,-0.17675475987496447,-0.17681159420289855,-0.17670562754397107,1.8152114721369161,0.07171987062297848,1098.6,1101.9,stop,91,100272.90000000001,99972.59999999999,-300.30000000001746,82.698570173,165.397140346,-465.6971403460175
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-03-02,NSE,INFY,1789032841.0,1789032842.0,1789032842.0,short,36.37909253413785,-1,-0.18390979734877344,-0.18390606112933863,-0.18393282650629753,1.813729935613,0.07171987062297848,1098.6,1101.9,stop,91,100272.90000000001,99972.59999999999,-300.30000000001746,82.698570173,165.397140346,-465.6971403460175
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-03-02,NSE,INFY,1789034008.0,1789034009.0,1789034009.0,short,36.2935375004092,-1,-0.18390979734877344,-0.18390606112933863,-0.18393282650629753,1.813729935613,0.0,1102.6,1107.0,stop,90,99630.0,99233.99999999999,-396.00000000001455,82.627606784,165.255213568,-561.2552135680146
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-03-02,NSE,INFY,1789034133.0,1789034134.0,1789034134.0,short,36.38273317387197,-1,-0.18390979734877344,-0.18390606112933863,-0.18393282650629753,1.813729935613,0.0,1102.6,1107.0,stop,90,99630.0,99233.99999999999,-396.00000000001455,82.627606784,165.255213568,-561.2552135680146
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-03-02,NSE,INFY,1789034258.0,1789034259.0,1789034259.0,short,36.275334301743015,-1,-0.18390979734877344,-0.18390606112933863,-0.18393282650629753,1.813729935613,0.0,1102.6,1107.0,stop,90,99630.0,99233.99999999999,-396.00000000001455,82.627606784,165.255213568,-561.2552135680146
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-03-02,NSE,INFY,1789034383.0,1789034384.0,1789034384.0,short,36.40093637253816,-1,-0.18390979734877344,-0.18390606112933863,-0.18393282650629753,1.813729935613,0.0,1102.6,1107.0,stop,90,99630.0,99233.99999999999,-396.00000000001455,82.627606784,165.255213568,-561.2552135680146
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-03-02,NSE,INFY,1789034504.0,1789034505.0,1789034505.0,short,54.46579072874602,-1,-0.19490781387181738,-0.19502487562189055,-0.19467982821614,1.810446275007201,0.0,1102.1,1107.0,stop,90,99630.0,99188.99999999999,-441.00000000001455,82.62592351400001,165.25184702800001,-606.2518470280146
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-03-02,NSE,INFY,1789034604.0,1789034605.0,1789034605.0,short,54.47307200821206,-1,-0.19490781387181738,-0.19502487562189055,-0.19467982821614,1.810446275007201,0.0,1102.1,1107.0,stop,90,99630.0,99188.99999999999,-441.00000000001455,82.62592351400001,165.25184702800001,-606.2518470280146
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-03-02,NSE,INFY,1789034704.0,1789034705.0,1789034705.0,short,54.480353287678085,-1,-0.19490781387181738,-0.19502487562189055,-0.19467982821614,1.810446275007201,0.0,1102.1,1107.0,stop,90,99630.0,99188.99999999999,-441.00000000001455,82.62592351400001,165.25184702800001,-606.2518470280146
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-03-02,NSE,INFY,1789034804.0,1789034805.0,1789034805.0,short,54.48854472707821,-1,-0.19490781387181738,-0.19502487562189055,-0.19467982821614,1.810446275007201,0.0,1102.1,1107.0,stop,90,99630.0,99188.99999999999,-441.00000000001455,82.62592351400001,165.25184702800001,-606.2518470280146
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-03-02,NSE,INFY,1789034904.0,1789034905.0,1789034905.0,short,54.49582600654645,-1,-0.19490781387181738,-0.19502487562189055,-0.19467982821614,1.810446275007201,0.0,1102.1,1107.0,stop,90,99630.0,99188.99999999999,-441.00000000001455,82.62592351400001,165.25184702800001,-606.2518470280146
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-03-02,NSE,INFY,1789035002.0,1789035003.0,1789035003.0,short,54.50310728601249,-1,-0.19490781387181738,-0.19502487562189055,-0.19467982821614,1.810446275007201,0.07814924530963464,1102.7,1107.0,stop,90,99630.0,99243.0,-387.0,82.627943438,165.255886876,-552.255886876
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-03-02,NSE,INFY,1789035085.0,1789035086.0,1789035086.0,short,121.04307968996197,-1,-0.17878875688206317,-0.17865353037766832,-0.17903675168654132,1.798561151077501,0.07814924530963464,1102.7,1107.0,stop,90,99630.0,99243.0,-387.0,82.627943438,165.255886876,-552.255886876
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-03-02,NSE,INFY,1789035169.0,1789035170.0,1789035170.0,short,37.2956235869748,-1,-0.19289340101522842,-0.19289340101522842,-0.1929478082881564,1.8135654697138686,0.07814924530963464,1102.7,1107.0,stop,90,99630.0,99243.0,-387.0,82.627943438,165.255886876,-552.255886876
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-03-02,NSE,INFY,1789035252.0,1789035253.0,1789035253.0,short,54.52131048467868,-1,-0.19490781387181738,-0.19502487562189055,-0.19467982821614,1.810446275007201,0.07814924530963464,1102.7,1107.0,stop,90,99630.0,99243.0,-387.0,82.627943438,165.255886876,-552.255886876
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-03-02,NSE,INFY,1789035335.0,1789035336.0,1789035336.0,short,121.024876491298,-1,-0.17878875688206317,-0.17865353037766832,-0.17903675168654132,1.798561151077501,0.07814924530963464,1102.7,1107.0,stop,90,99630.0,99243.0,-387.0,82.627943438,165.255886876,-552.255886876
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-03-02,NSE,INFY,1789035419.0,1789035420.0,1789035420.0,short,37.313826785643215,-1,-0.19289340101522842,-0.19289340101522842,-0.1929478082881564,1.8135654697138686,0.07814924530963464,1102.7,1107.0,stop,90,99630.0,99243.0,-387.0,82.627943438,165.255886876,-552.255886876
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-03-02,NSE,INFY,1789035505.0,1789035506.0,1789035506.0,short,74.59943861335194,-1,-0.1728804197735432,-0.1727699530516432,-0.17307366638442,1.806847953745103,0.05209639225518874,1106.8,1104.8,target,90,99432.0,99612.0,180.0,82.62839986400002,165.25679972800003,14.743200271999967
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-03-02,NSE,INFY,1789035588.0,1789035589.0,1789035589.0,short,98.21535840277784,-1,-0.1702501690331305,-0.17026819923371647,-0.17019713771206527,1.802613789993854,0.05209639225518874,1106.8,1104.8,target,90,99432.0,99612.0,180.0,82.62839986400002,165.25679972800003,14.743200271999967
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-03-02,NSE,INFY,1789035679.0,1789035680.0,1789035680.0,short,74.61218085241805,-1,-0.1728804197735432,-0.1727699530516432,-0.17307366638442,1.806847953745103,0.07814924530963464,1106.8,1104.8,target,90,99432.0,99612.0,180.0,82.62839986400002,165.25679972800003,14.743200271999967
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-03-02,NSE,INFY,1789035779.0,1789035780.0,1789035780.0,short,74.62037229181817,-1,-0.1728804197735432,-0.1727699530516432,-0.17307366638442,1.806847953745103,0.07814924530963464,1106.8,1104.8,target,90,99432.0,99612.0,180.0,82.62839986400002,165.25679972800003,14.743200271999967
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-03-02,NSE,INFY,1789035879.0,1789035880.0,1789035880.0,short,74.6276535712842,-1,-0.1728804197735432,-0.1727699530516432,-0.17307366638442,1.806847953745103,0.07814924530963464,1106.8,1104.8,target,90,99432.0,99612.0,180.0,82.62839986400002,165.25679972800003,14.743200271999967
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-03-02,NSE,INFY,1789035984.0,1789035985.0,1789035985.0,short,54.49855648634427,-1,-0.19490781387181738,-0.19502487562189055,-0.19467982821614,1.810446275007201,0.07814924530963464,1104.6,1109.6,stop,90,99863.99999999999,99413.99999999999,-450.0,82.650112868,165.300225736,-615.300225736
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-03-02,NSE,INFY,1789036109.0,1789036110.0,1789036110.0,short,54.58411152007736,-1,-0.19490781387181738,-0.19502487562189055,-0.19467982821614,1.810446275007201,0.07814924530963464,1104.6,1109.6,stop,90,99863.99999999999,99413.99999999999,-450.0,82.650112868,165.300225736,-615.300225736
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-03-02,NSE,INFY,1789036234.0,1789036235.0,1789036235.0,short,54.480353287678085,-1,-0.19490781387181738,-0.19502487562189055,-0.19467982821614,1.810446275007201,0.07814924530963464,1104.6,1109.6,stop,90,99863.99999999999,99413.99999999999,-450.0,82.650112868,165.300225736,-615.300225736
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-03-02,NSE,INFY,1789036359.0,1789036360.0,1789036360.0,short,54.602314718741326,-1,-0.19490781387181738,-0.19502487562189055,-0.19467982821614,1.810446275007201,0.07814924530963464,1104.6,1109.6,stop,90,99863.99999999999,99413.99999999999,-450.0,82.650112868,165.300225736,-615.300225736
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-03-02,NSE,INFY,1789036509.0,1789036510.0,1789036958.0,short,121.01850537176384,-1,-0.17878875688206317,-0.17865353037766832,-0.17903675168654132,1.798561151077501,0.07814924530963464,1111.9,1111.5,horizon,89,98923.5,98959.1,35.60000000000582,82.56970153559999,165.13940307119998,-129.53940307119416
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-03-02,NSE,INFY,1789036759.0,1789036760.0,1789036958.0,short,121.03670857043002,-1,-0.17878875688206317,-0.17865353037766832,-0.17903675168654132,1.798561151077501,0.07814924530963464,1111.9,1111.5,horizon,89,98923.5,98959.1,35.60000000000582,82.56970153559999,165.13940307119998,-129.53940307119416
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-04-01,NSE,HDFCBANK,1784108008.0,1784108009.0,1784108009.0,short,11.994254832270457,-1,-0.5694283879254978,-0.5693696316785558,-0.5695773760289888,3.0393289161753088,0.0,821.425,822.675,stop,121,99543.67499999999,99392.42499999999,-151.25,82.6277140066,165.2554280132,-316.5054280132
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-04-01,NSE,HDFCBANK,1784108341.0,1784108342.0,1784108342.0,short,113.15424314718436,-1,-0.5615734796311428,-0.5615822198703532,-0.5615560032314474,3.0089667208280675,0.0,821.425,822.675,stop,121,99543.67499999999,99392.42499999999,-151.25,82.6277140066,165.2554280132,-316.5054280132
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-04-01,NSE,HDFCBANK,1784108994.0,1784108995.0,1784108995.0,short,73.4602463605838,-1,-0.558717253839205,-0.558740721781418,-0.5587024909483016,3.020782986950217,0.0,822.425,830.975,stop,121,100547.975,99513.42499999999,-1034.5500000000175,82.6999359784,165.3998719568,-1199.9498719568176
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-04-01,NSE,HDFCBANK,1784109077.0,1784109078.0,1784109078.0,short,66.32504016748753,-1,-0.567621920563097,-0.5675213675213675,-0.5678095353459715,3.022974607013301,0.0,822.425,830.975,stop,121,100547.975,99513.42499999999,-1034.5500000000175,82.6999359784,165.3998719568,-1199.9498719568176
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-04-01,NSE,HDFCBANK,1784109161.0,1784109162.0,1784109162.0,short,12.135449632406647,-1,-0.5694283879254978,-0.5693696316785558,-0.5695773760289888,3.0393289161753088,0.0,822.425,830.975,stop,121,100547.975,99513.42499999999,-1034.5500000000175,82.6999359784,165.3998719568,-1199.9498719568176
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-04-01,NSE,HDFCBANK,1784109244.0,1784109245.0,1784109245.0,short,73.4918934709583,-1,-0.558717253839205,-0.558740721781418,-0.5587024909483016,3.020782986950217,0.0,822.425,830.975,stop,121,100547.975,99513.42499999999,-1034.5500000000175,82.6999359784,165.3998719568,-1199.9498719568176
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-04-01,NSE,HDFCBANK,1784109327.0,1784109328.0,1784109328.0,short,66.29339305711079,-1,-0.567621920563097,-0.5675213675213675,-0.5678095353459715,3.022974607013301,0.0,822.425,830.975,stop,121,100547.975,99513.42499999999,-1034.5500000000175,82.6999359784,165.3998719568,-1199.9498719568176
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-04-01,NSE,HDFCBANK,1784109411.0,1784109412.0,1784109412.0,short,12.16587954622872,-1,-0.5694283879254978,-0.5693696316785558,-0.5695773760289888,3.0393289161753088,0.0,822.425,830.975,stop,121,100547.975,99513.42499999999,-1034.5500000000175,82.6999359784,165.3998719568,-1199.9498719568176
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-04-01,NSE,HDFCBANK,1784109493.0,1784109494.0,1784109494.0,short,99.19908466819338,-1,-0.57416142557652,-0.5741015741015741,-0.5742761213303872,3.0131372785344097,0.09421071556993887,830.725,827.725,target,120,99327.0,99687.0,360.0,82.624127684,165.248255368,194.751744632
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-04-01,NSE,HDFCBANK,1784109565.0,1784109566.0,1784109566.0,short,47.96971614976498,-1,-0.5900634476825465,-0.5900060938452163,-0.5901363668480182,3.0284675953967293,0.09421071556993887,830.725,827.725,target,120,99327.0,99687.0,360.0,82.624127684,165.248255368,194.751744632
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-04-01,NSE,HDFCBANK,1784109636.0,1784109637.0,1784109637.0,short,105.67213593651203,-1,-0.57636850835779,-0.5762834417932032,-0.576471640322833,3.0111412225233365,0.09421071556993887,830.725,827.725,target,120,99327.0,99687.0,360.0,82.624127684,165.248255368,194.751744632
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-04-01,NSE,HDFCBANK,1784109708.0,1784109709.0,1784109709.0,short,73.48945907785343,-1,-0.558717253839205,-0.558740721781418,-0.5587024909483016,3.020782986950217,0.09421071556993887,830.725,827.725,target,120,99327.0,99687.0,360.0,82.624127684,165.248255368,194.751744632
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-04-01,NSE,HDFCBANK,1784109779.0,1784109780.0,1784109780.0,short,119.79526753980174,-1,-0.5579370395177495,-0.5579453441295547,-0.5579722546857503,3.006976184748617,0.09421071556993887,830.725,827.725,target,120,99327.0,99687.0,360.0,82.624127684,165.248255368,194.751744632
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-04-01,NSE,HDFCBANK,1784109851.0,1784109852.0,1784109852.0,short,113.18589025755887,-1,-0.5615734796311428,-0.5615822198703532,-0.5615560032314474,3.0089667208280675,0.09421071556993887,830.725,827.725,target,120,99327.0,99687.0,360.0,82.624127684,165.248255368,194.751744632
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-04-01,NSE,HDFCBANK,1784109922.0,1784109923.0,1784109923.0,short,66.21062369151387,-1,-0.567621920563097,-0.5675213675213675,-0.5678095353459715,3.022974607013301,0.09421071556993887,830.725,827.725,target,120,99327.0,99687.0,360.0,82.624127684,165.248255368,194.751744632
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-04-01,NSE,HDFCBANK,1784109993.0,1784109994.0,1784109994.0,short,105.83280588149391,-1,-0.57636850835779,-0.5762834417932032,-0.576471640322833,3.0111412225233365,0.0,827.475,825.625,target,120,99075.0,99297.0,222.0,82.59255303200001,165.18510606400002,56.814893935999976
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-04-01,NSE,HDFCBANK,1784110056.0,1784110057.0,1784110057.0,short,73.44685719850031,-1,-0.558717253839205,-0.558740721781418,-0.5587024909483016,3.020782986950217,0.0,827.475,825.625,target,120,99075.0,99297.0,222.0,82.59255303200001,165.18510606400002,56.814893935999976
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-04-01,NSE,HDFCBANK,1784110118.0,1784110119.0,1784110119.0,short,105.73177856760374,-1,-0.57636850835779,-0.5762834417932032,-0.576471640322833,3.0111412225233365,0.0,827.475,825.625,target,120,99075.0,99297.0,222.0,82.59255303200001,165.18510606400002,56.814893935999976
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-04-01,NSE,HDFCBANK,1784110187.0,1784110188.0,1784110188.0,short,105.80846195043625,-1,-0.57636850835779,-0.5762834417932032,-0.576471640322833,3.0111412225233365,0.07962863774326014,827.475,825.625,target,120,99075.0,99297.0,222.0,82.59255303200001,165.18510606400002,56.814893935999976
P415_LEVELS_2_TO_5_REMOVED_CONTROL,2026-04-01,NSE,HDFCBANK,1784110259.0,1784110260.0,1784110260.0,short,73.61604751935369,-1,-0.558717253839205,-0.558740721781418,-0.5587024909483016,3.020782986950217,0.07962863774326014,827.475,825.625,target,120,99075.0,99297.0,222.0,82.59255303200001,165.18510606400002,56.814893935999976
