scenario_id,trade_date,exchange,symbol,event_row,side,side_sign,score_column,signed_score,abs_score,l1_imbalance,l25_imbalance,bid_curvature,ask_curvature,bid_curvature_repair,ask_curvature_repair,entry_mid,entry_spread_bps,entry_row,exit_row,entry_price,exit_price,quantity,gross_pnl_inr,cost200_inr,net_pnl_inr,cost_model_version
P449_depth_curvature_repair_side_flip_control,2026-03-10,NSE,ADANIPORTS,429,short,-1,dynamic_curvature_score,0.11973622130861161,0.11973622130861161,0.22744128553770088,0.22471539349942254,-0.18561422413793102,-0.1876595744680851,0.003277508649373817,-0.004101015909526523,1824.8,2.1920210434025154,430,432,1816.5,1824.8,55,-456.4999999999975,165.404551458,-621.9045514579975,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_side_flip_control,2026-03-10,NSE,AXISBANK,840,short,-1,dynamic_curvature_score,0.020393117019575243,0.020393117019575243,0.03751465416178194,0.03739048811013767,-0.18606755126658625,-0.18719532011699708,0.0007770626514309042,-0.0009208103130755041,1330.0,1.5037593984948727,841,843,1323.6999999999998,1314.0,75,727.4999999999864,165.11287093000004,562.3871290699863,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_side_flip_control,2026-03-10,NSE,AXISBANK,234,short,-1,dynamic_curvature_score,0.018306304608939804,0.018306304608939804,0.03418803418803419,0.0332409972299169,-0.18606117943866288,-0.1867205931917762,0.0010773030383701143,-0.0006085029556112398,1333.1,1.5002625459458816,235,236,1326.0,1333.1,75,-532.4999999999932,165.31889419,-697.8188941899932,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_side_flip_control,2026-03-10,NSE,BAJAJ-AUTO,863,short,-1,dynamic_curvature_score,0.08821739827606467,0.08821739827606467,0.11038107752956636,0.07647781091036661,-0.17530140110785272,-0.19977212305355108,0.023688797882346263,-0.026289694938535113,10230.0,2.932551319648094,864,865,10257.5,10230.0,9,247.5,159.71859765,87.78140235000001,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_side_flip_control,2026-03-10,NSE,BAJAJ-AUTO,78,short,-1,dynamic_curvature_score,0.07905527086008057,0.07905527086008057,0.11015911872705018,0.07253716712955399,-0.1742308863844045,-0.20147939415287072,0.020161048083144312,-0.022625639212159265,10253.0,2.92597288598459,79,80,10253.0,10265.0,9,-108.0,159.75803354400003,-267.758033544,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_side_flip_control,2026-03-11,NSE,ADANIPORTS,496,short,-1,dynamic_curvature_score,0.1194006365285861,0.1194006365285861,0.22924901185770752,0.22515391380826738,-0.18547229399942577,-0.1879255560599183,0.0028493201858386663,-0.003974359438613739,1832.4,2.182929491376684,497,499,1830.3,1826.7,54,194.3999999999951,165.092232136,29.307767863995082,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_side_flip_control,2026-03-11,NSE,ADANIPORTS,82,short,-1,dynamic_curvature_score,0.11799709185898377,0.11799709185898377,0.22946544980443284,0.22607030978071702,-0.1856372409877945,-0.18839928057553956,0.001940014883651725,-0.0030219220849735384,1824.2,2.1927420239013866,83,85,1822.7,1829.4,54,-361.80000000000246,165.0811848808,-526.8811848808025,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_side_flip_control,2026-03-11,NSE,AXISBANK,82,short,-1,dynamic_curvature_score,0.020062233868326236,0.020062233868326236,0.0392638036809816,0.04012446773665247,-0.18671284634760704,-0.1862845445240532,0.0,0.0,1331.0,1.502629601801789,83,84,1323.3000000000002,1324.8000000000002,75,-112.5,165.21982429,-277.71982429,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_side_flip_control,2026-03-11,NSE,AXISBANK,455,short,-1,dynamic_curvature_score,0.01761913907530323,0.01761913907530323,0.03398692810457516,0.033153027394870006,-0.18642350557244175,-0.1869361241429087,0.00032127655864575,-0.0007213488192224782,1325.8000000000002,1.5085231558307848,456,458,1319.3000000000002,1321.6,75,-172.49999999997954,165.16502581,-337.6650258099795,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_side_flip_control,2026-03-11,NSE,BAJAJ-AUTO,673,short,-1,dynamic_curvature_score,0.07738047015167324,0.07738047015167324,0.1103448275862069,0.07529455081001472,-0.17459774049982882,-0.2002388535031847,0.01897247946633024,-0.02076071528033563,10326.5,2.9051469520166564,674,675,10344.5,10325.0,9,175.5,159.892439706,15.607560293999995,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_side_flip_control,2026-03-11,NSE,BAJAJ-AUTO,146,short,-1,dynamic_curvature_score,0.07594883519818499,0.07594883519818499,0.11095305832147938,0.07784317448262768,-0.17541387812610074,-0.19925895430218196,0.017691878232667657,-0.019335369724203494,10323.0,2.906131938390003,147,149,10323.5,10357.5,9,-306.0,159.917732748,-465.917732748,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_side_flip_control,2026-03-12,NSE,ADANIPORTS,730,short,-1,dynamic_curvature_score,0.12495655827152176,0.12495655827152176,0.2377142857142857,0.22967820649687357,-0.18427579365079366,-0.1904196357878068,0.0039720127836652686,-0.006145442239419707,1887.9,2.64844536257217,731,733,1883.2,1885.5,53,-121.89999999999759,165.3389211732,-287.2389211731976,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_side_flip_control,2026-03-12,NSE,ADANIPORTS,877,short,-1,dynamic_curvature_score,0.12134502962078085,0.12134502962078085,0.2377142857142857,0.22967820649687357,-0.18427579365079366,-0.1904196357878068,0.002307584947794067,-0.004198341424550001,1887.9,2.64844536257217,878,880,1882.1,1878.6,53,185.5,165.28525888520002,20.214741114799978,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_side_flip_control,2026-03-12,NSE,AXISBANK,579,short,-1,dynamic_curvature_score,0.02063217180877147,0.02063217180877147,0.03934426229508197,0.03850080210004375,-0.18646447627071047,-0.18683651804670912,0.0006996084589765417,-0.0006821622997730536,1373.8000000000002,1.4558159848598444,580,581,1378.0,1362.0,72,1152.0,165.04275136,986.95724864,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_side_flip_control,2026-03-12,NSE,AXISBANK,116,short,-1,dynamic_curvature_score,0.020218949480252577,0.020218949480252577,0.03969128996692393,0.037380426784400296,-0.18609929078014184,-0.18709874656068481,0.0011479876024398095,-0.00038074848561261976,1350.3000000000002,1.4811523365181474,117,120,1351.5,1354.1999999999998,73,-197.09999999998672,165.1079704732,-362.2079704731867,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_side_flip_control,2026-03-12,NSE,BAJAJ-AUTO,260,short,-1,dynamic_curvature_score,0.02161271170505268,0.02161271170505268,0.0,0.015101866362729734,-0.191973056413135,-0.18108186288689615,0.00649589737195147,-0.007565881151736342,10402.5,3.3645758231194423,261,263,10548.0,10580.0,9,-288.0,162.338851424,-450.33885142400004,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_side_flip_control,2026-03-12,NSE,BAJAJ-AUTO,114,short,-1,dynamic_curvature_score,0.021563743766549476,0.021563743766549476,0.0,0.015101866362729734,-0.191973056413135,-0.18108186288689615,0.006830703199510957,-0.007182107385673653,10402.5,3.3645758231194423,115,116,10426.5,10450.0,9,-211.5,160.099314462,-371.599314462,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_side_flip_control,2026-03-13,NSE,ADANIPORTS,738,short,-1,dynamic_curvature_score,0.14746611593601228,0.14746611593601228,0.2594142259414226,0.24737547464820192,-0.18334825425246196,-0.1919881305637982,0.009705716072012205,-0.014072662539899111,1692.4,5.317891751358211,739,742,1693.2,1673.9,59,1138.6999999999973,165.18767562679997,973.5123243731973,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_side_flip_control,2026-03-13,NSE,ADANIPORTS,82,short,-1,dynamic_curvature_score,0.14090398678470692,0.14090398678470692,0.2597835137385512,0.24375069436729252,-0.18238656663093963,-0.1935957696827262,0.007222210019857289,-0.01180642958120337,1856.0,4.8491379310349725,83,84,1831.0,1847.2,54,-874.8000000000025,165.2442969136,-1040.0442969136025,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_side_flip_control,2026-03-13,NSE,AXISBANK,779,short,-1,dynamic_curvature_score,0.045239665907997134,0.045239665907997134,0.08516300731869594,0.08255659121171771,-0.18547064611347983,-0.18788699690402477,0.0018552591789992856,-0.002106111123138993,1310.3,3.815920018316416,780,781,1308.0,1298.3,76,737.2000000000035,165.1389191856,572.0610808144035,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_side_flip_control,2026-03-13,NSE,AXISBANK,6,short,-1,dynamic_curvature_score,0.033974298687489586,0.033974298687489586,0.06548042704626335,0.06648304682306012,-0.18699910952804988,-0.18636826042726348,0.0003845512785685401,-0.000348223997390984,1344.1,3.719961312402351,7,8,1344.1,1329.3,74,1095.1999999999966,165.1022696592,930.0977303407966,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_side_flip_control,2026-03-13,NSE,BAJAJ-AUTO,190,short,-1,dynamic_curvature_score,0.22892140165431996,0.22892140165431996,0.3335804299481097,0.16149129746835442,-0.13485441852545546,-0.25825471698113206,0.0637675819497168,-0.08440817097042597,10267.5,6.817628439250061,191,192,10367.0,10251.5,9,1039.5,159.818410998,879.681589002,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_side_flip_control,2026-03-13,NSE,BAJAJ-AUTO,21,short,-1,dynamic_curvature_score,0.2259908354685527,0.2259908354685527,0.33359559402045635,0.2015324866169833,-0.14832285115303984,-0.24421661409043113,0.0522360482450685,-0.07298854391499254,10341.5,6.768843978146304,22,23,10457.5,10528.5,9,-639.0,162.21543168800002,-801.2154316880001,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_side_flip_control,2026-03-16,NSE,ADANIPORTS,719,short,-1,dynamic_curvature_score,0.11788031279806277,0.11788031279806277,0.22575516693163752,0.2227176220806794,-0.1857638888888889,-0.18896777717094485,0.0018904320987654377,-0.004631069658957626,1805.6,1.6614975631366558,720,722,1802.4,1806.6,55,-230.99999999999,165.21158794,-396.21158793998995,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_side_flip_control,2026-03-16,NSE,ADANIPORTS,14,short,-1,dynamic_curvature_score,0.1177166176224341,0.1177166176224341,0.22575516693163752,0.2227176220806794,-0.1857638888888889,-0.18896777717094485,0.00185062192093155,-0.004507184661162844,1818.8000000000002,1.6494391906749204,15,26,1816.5,1818.8000000000002,55,-126.50000000001,165.360063498,-291.86006349801,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_side_flip_control,2026-03-16,NSE,AXISBANK,36,short,-1,dynamic_curvature_score,0.01598481699570465,0.01598481699570465,0.03139717425431711,0.03060155103751834,-0.1862545750305002,-0.1867704280155642,0.0005443895941762422,-0.00013965188276923723,1325.0,1.5094339622627782,37,40,1322.6,1325.0,75,-180.00000000000682,165.21791884,-345.21791884000686,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_side_flip_control,2026-03-16,NSE,AXISBANK,649,short,-1,dynamic_curvature_score,0.01557499211536312,0.01557499211536312,0.029079159935379646,0.02674142764718568,-0.18563628727425452,-0.18697385910500663,0.0015006421863263952,-0.0007036361054438833,1316.1999999999998,1.5195259079170755,650,651,1320.8000000000002,1315.0,75,435.00000000001364,165.10671022,269.8932897800137,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_side_flip_control,2026-03-16,NSE,BAJAJ-AUTO,593,short,-1,dynamic_curvature_score,0.08265315320379249,0.08265315320379249,0.11164274322169059,0.0760221465076661,-0.1749109616145627,-0.19953917050691244,0.021226377441231292,-0.023415702508728153,10182.5,2.4551927326295115,594,596,10206.5,10184.5,9,198.0,159.629053428,38.37094657200001,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_side_flip_control,2026-03-16,NSE,BAJAJ-AUTO,207,short,-1,dynamic_curvature_score,0.08164146704673772,0.08164146704673772,0.11235955056179775,0.07759914255091103,-0.1762132060461416,-0.19934944237918215,0.01998932559942801,-0.022852570171854186,10233.5,2.4429569550984516,208,209,10237.5,10250.5,9,-117.0,159.730004304,-276.730004304,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_side_flip_control,2026-03-17,NSE,ADANIPORTS,163,short,-1,dynamic_curvature_score,0.11882106629033563,0.11882106629033563,0.22924901185770752,0.22564192754132958,-0.18593974175035868,-0.18846503178928248,0.0021993175543447985,-0.003800784965326043,1820.1,2.1976814460736422,164,165,1818.9,1814.1,54,259.2000000000098,164.95445178399996,94.24554821600987,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_side_flip_control,2026-03-17,NSE,ADANIPORTS,755,short,-1,dynamic_curvature_score,0.11865974903222959,0.11865974903222959,0.22841965471447542,0.22478283992199966,-0.18581765557163532,-0.18838591678097852,0.002316374554402173,-0.003951954516827588,1801.3,2.2206184422366677,756,757,1801.3,1803.9,55,-143.0000000000075,165.18704223199998,-308.18704223200746,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_side_flip_control,2026-03-17,NSE,AXISBANK,879,short,-1,dynamic_curvature_score,0.02326125143103877,0.02326125143103877,0.04497041420118343,0.045174537987679675,-0.18676337262012693,-0.18656963281508435,0.00018548099539333895,-0.0004885014418055944,1337.9,1.4948800358774608,880,881,1332.3000000000002,1334.1999999999998,75,-142.49999999997272,165.36536485,-307.8653648499727,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_side_flip_control,2026-03-17,NSE,AXISBANK,612,short,-1,dynamic_curvature_score,0.018251371277523982,0.018251371277523982,0.03407601572739188,0.033065080475857246,-0.186251269895022,-0.1870477568740955,0.0005418712943249526,-0.0011769597452704061,1324.3000000000002,1.5102318205848029,613,618,1319.6999999999998,1322.1999999999998,75,-187.5,165.17333671,-352.67333671,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_side_flip_control,2026-03-17,NSE,BAJAJ-AUTO,154,short,-1,dynamic_curvature_score,0.08876897861725395,0.08876897861725395,0.11214953271028037,0.07394868139700642,-0.17485069674850698,-0.20084647941515968,0.02418467302641264,-0.027609964892338107,10318.0,2.907540220973057,155,156,10305.5,10327.5,9,-198.0,159.869213964,-357.869213964,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_side_flip_control,2026-03-17,NSE,BAJAJ-AUTO,877,short,-1,dynamic_curvature_score,0.08772746221219033,0.08772746221219033,0.11001410437235543,0.07644511391451704,-0.17558586918502972,-0.19975540154912352,0.023059729009101193,-0.02644517624583062,10301.0,2.9123386079021456,878,879,10297.5,10257.0,9,364.5,159.778289286,204.721710714,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_side_flip_control,2026-03-18,NSE,ADANIPORTS,41,short,-1,dynamic_curvature_score,0.12113764420128535,0.12113764420128535,0.2337992376111817,0.23083446404341926,-0.18517497933314964,-0.1882716049382716,0.0023803140906191733,-0.00334009808895655,1813.6,2.2055580061748103,42,43,1822.6,1811.1,54,621.0,164.94755967759997,456.0524403224,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_side_flip_control,2026-03-18,NSE,ADANIPORTS,723,short,-1,dynamic_curvature_score,0.11765253500469944,0.11765253500469944,0.22864651773981604,0.22522364497456587,-0.1855138849126825,-0.18832050701674966,0.0016913037665627906,-0.0033494087508537107,1822.8,2.1944261575602972,724,730,1818.8,1822.8,54,-216.0,165.0173824768,-381.0173824768,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_side_flip_control,2026-03-18,NSE,AXISBANK,858,short,-1,dynamic_curvature_score,0.020158371327316467,0.020158371327316467,0.03811944091486658,0.0371438263229308,-0.18606932635709614,-0.18738992603029236,0.0008732351841096997,-0.0007132229817413682,1334.5,1.4986886474321326,859,860,1333.8000000000002,1335.6999999999998,74,-140.59999999997308,165.109094916,-305.7090949159731,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_side_flip_control,2026-03-18,NSE,AXISBANK,24,short,-1,dynamic_curvature_score,0.020019430630164058,0.020019430630164058,0.03783102143757881,0.037866038370918884,-0.1864461738002594,-0.18677859391395593,0.00080078976249362,-0.0002856216822109958,1320.1,1.515036739641281,25,32,1315.1999999999998,1321.6999999999998,76,-494.0,165.41960597279999,-659.4196059728,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_side_flip_control,2026-03-18,NSE,BAJAJ-AUTO,159,short,-1,dynamic_curvature_score,0.07707229328548454,0.07707229328548454,0.11063829787234042,0.07650066275326643,-0.17516707703130496,-0.2000820008200082,0.018491293238043827,-0.02033066867080749,10230.0,2.932551319648094,160,161,10206.0,10257.0,9,-459.0,159.716681604,-618.716681604,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_side_flip_control,2026-03-18,NSE,BAJAJ-AUTO,6,short,-1,dynamic_curvature_score,0.07706213718607363,0.07706213718607363,0.11095305832147938,0.07784317448262768,-0.17541387812610074,-0.19925895430218196,0.018123536839885657,-0.020017013104874137,10227.0,2.933411557641537,7,23,10227.0,10242.5,9,-139.5,159.71322810599997,-299.213228106,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_side_flip_control,2026-03-19,NSE,ADANIPORTS,893,short,-1,dynamic_curvature_score,0.12235468236737249,0.12235468236737249,0.23439490445859873,0.2309131100153035,-0.18535911602209945,-0.1878868258178603,0.0029624981631649894,-0.00393562919655574,1798.9,2.2235810773242735,894,903,1797.5,1792.8,55,258.5000000000025,165.089103798,93.4108962020025,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_side_flip_control,2026-03-19,NSE,ADANIPORTS,485,short,-1,dynamic_curvature_score,0.11865654062492668,0.11865654062492668,0.22804718217562253,0.22599265348959244,-0.18601997146932953,-0.18798011748757343,0.0021140586567079678,-0.003546155223422498,1797.5,2.2253129346319387,486,513,1800.7,1797.5,55,176.0000000000025,165.137119612,10.862880388002509,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_side_flip_control,2026-03-19,NSE,AXISBANK,702,short,-1,dynamic_curvature_score,0.017902765681997876,0.017902765681997876,0.03372243839169909,0.033760387811634346,-0.18653717347622237,-0.1870297384450018,0.00020760865486513236,-0.0008149631213155706,1303.5,1.5343306482533035,703,705,1304.6,1301.6999999999998,76,220.4000000000069,165.15442318560002,55.24557681440689,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_side_flip_control,2026-03-19,NSE,AXISBANK,881,short,-1,dynamic_curvature_score,0.017751722749173564,0.017751722749173564,0.035759897828863345,0.03530013642564802,-0.18675889328063242,-0.18663838812301167,1.9700633323516126e-05,-8.195390302603855e-05,1312.6,1.523693432881651,882,883,1307.1999999999998,1312.6,76,-410.4000000000069,165.28088429759998,-575.6808842976069,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_side_flip_control,2026-03-19,NSE,BAJAJ-AUTO,18,short,-1,dynamic_curvature_score,0.07728807354695845,0.07728807354695845,0.11096075778078485,0.0756864161849711,-0.17494963062458024,-0.20007815552950373,0.018251311819041438,-0.02119355363543146,10260.0,2.9239766081871346,19,21,10260.0,10276.0,9,-144.0,159.776093088,-303.77609308800004,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_side_flip_control,2026-03-19,NSE,BAJAJ-AUTO,855,short,-1,dynamic_curvature_score,0.07682321308745294,0.07682321308745294,0.11188811188811189,0.0765639589169001,-0.17551161984044397,-0.1997573797007683,0.01802579512554242,-0.020515438503460465,10120.5,2.9642804209278197,856,858,10175.5,10127.5,9,432.0,159.539022324,272.46097767599997,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_side_flip_control,2026-03-20,NSE,ADANIPORTS,52,short,-1,dynamic_curvature_score,0.12947861389644091,0.12947861389644091,0.25380710659898476,0.24766291830375287,-0.18501628664495115,-0.189413035649982,0.0020786696807744143,-0.0035684850637900667,1827.2,2.736427320490368,53,56,1830.6,1814.0,54,896.3999999999951,165.0009900208,731.3990099791951,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_side_flip_control,2026-03-20,NSE,ADANIPORTS,173,short,-1,dynamic_curvature_score,0.12128232387073729,0.12128232387073729,0.2313860252004582,0.22821767043717517,-0.18591338974614235,-0.18772277227722772,0.0029635581313428583,-0.004209930520806843,1839.0,2.718868950516585,174,175,1832.8,1839.6,54,-367.19999999999754,165.19624179520002,-532.3962417951975,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_side_flip_control,2026-03-20,NSE,AXISBANK,31,short,-1,dynamic_curvature_score,0.02692932201685079,0.02692932201685079,0.05247225025227043,0.053049683586912616,-0.1866530299156226,-0.18652260449246516,0.0001499440620725545,-0.0002545361613219277,1325.8000000000002,1.5085231558307848,32,34,1328.6,1315.9,75,952.4999999999864,165.15957504999997,787.3404249499864,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_side_flip_control,2026-03-20,NSE,AXISBANK,379,short,-1,dynamic_curvature_score,0.01917542606723678,0.01917542606723678,0.03640500568828214,0.037042659784423865,-0.1864754098360656,-0.18631778058007567,0.0004615271008713562,-0.00019256907415349245,1339.1999999999998,1.4934289127840914,380,381,1334.4,1339.1999999999998,74,-355.1999999999798,165.14733287680002,-520.3473328767798,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_side_flip_control,2026-03-20,NSE,BAJAJ-AUTO,14,short,-1,dynamic_curvature_score,0.09965582181861292,0.09965582181861292,0.14360041623309053,0.10998472434384113,-0.17613209907430574,-0.1996879875195008,0.020799647951367406,-0.02386381169532495,10307.5,3.395585738539898,15,16,10307.5,10251.5,9,504.0,159.778349172,344.221650828,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_side_flip_control,2026-03-20,NSE,BAJAJ-AUTO,685,short,-1,dynamic_curvature_score,0.08769317181014373,0.08769317181014373,0.11013767209011265,0.07819548872180451,-0.17601487449643632,-0.19934758970641536,0.02276808696400992,-0.025827340485231554,10572.5,3.310475289666588,686,687,10564.0,10577.0,9,-117.0,162.34598442799998,-279.34598442799995,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_side_flip_control,2026-03-23,NSE,ADANIPORTS,117,short,-1,dynamic_curvature_score,0.1177166176224341,0.1177166176224341,0.22575516693163752,0.2227176220806794,-0.1857638888888889,-0.18896777717094485,0.00185062192093155,-0.004507184661162844,1808.5,1.6588332872556366,118,124,1809.0,1812.1,55,-170.499999999995,165.279525326,-335.779525325995,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_side_flip_control,2026-03-23,NSE,ADANIPORTS,523,short,-1,dynamic_curvature_score,0.11766674683338044,0.11766674683338044,0.22535211267605634,0.22403343782654128,-0.18572891771935815,-0.1884760366182014,0.0020901924192268384,-0.0035598355008829574,1810.3000000000002,1.6571838921723165,524,553,1811.0,1807.9,55,170.499999999995,165.256613074,5.243386925994997,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_side_flip_control,2026-03-23,NSE,AXISBANK,667,short,-1,dynamic_curvature_score,0.01557499211536312,0.01557499211536312,0.029079159935379646,0.02674142764718568,-0.18563628727425452,-0.18697385910500663,0.0015006421863263952,-0.0007036361054438833,1313.1,1.5231132434699983,668,672,1313.1,1310.6999999999998,76,182.4000000000069,165.29496314559998,17.105036854406933,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_side_flip_control,2026-03-23,NSE,AXISBANK,192,short,-1,dynamic_curvature_score,0.01532767764577392,0.01532767764577392,0.029079159935379646,0.02674142764718568,-0.18563628727425452,-0.18697385910500663,0.0013866134891042659,-0.0005703503330768134,1314.8000000000002,1.5211439002133056,193,196,1311.4,1309.3000000000002,76,159.5999999999931,165.2709534384,-5.670953438406912,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_side_flip_control,2026-03-23,NSE,BAJAJ-AUTO,892,short,-1,dynamic_curvature_score,0.08179188108331839,0.08179188108331839,0.11093990755007704,0.07323595967907838,-0.17401303181295516,-0.2006213936972925,0.021520048675877534,-0.023653852567901673,10132.5,2.467308166790032,893,914,10155.0,10134.5,9,184.5,159.533712666,24.966287333999986,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_side_flip_control,2026-03-23,NSE,BAJAJ-AUTO,202,short,-1,dynamic_curvature_score,0.0816072595308239,0.0816072595308239,0.11128775834658187,0.07429420505200594,-0.17463453180561042,-0.19990829894543788,0.02131723391359716,-0.02314292309122376,10158.5,2.460993256878476,203,205,10190.5,10158.5,9,288.0,159.586734492,128.413265508,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_side_flip_control,2026-03-24,NSE,ADANIPORTS,158,short,-1,dynamic_curvature_score,0.11841652285960733,0.11841652285960733,0.22721268163804492,0.22416225749559082,-0.18553730913281474,-0.18863636363636363,0.0022933786978730775,-0.0040420154139388376,1811.1,2.2086025067630923,159,162,1814.4,1807.1,55,401.50000000001,165.26467119,236.23532881001,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_side_flip_control,2026-03-24,NSE,ADANIPORTS,540,short,-1,dynamic_curvature_score,0.11791282595008655,0.11791282595008655,0.22781456953642384,0.2249336870026525,-0.18504618937644343,-0.1884124087591241,0.0023763632877449314,-0.0030696191610153634,1816.1,2.2025218875605064,541,542,1812.2,1820.7,55,-467.5,165.356458314,-632.8564583140001,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_side_flip_control,2026-03-24,NSE,AXISBANK,872,short,-1,dynamic_curvature_score,0.02257701980814203,0.02257701980814203,0.04395604395604396,0.042196155099380905,-0.18630822131916225,-0.186734693877551,0.0005164562688474983,-0.0009624859896040783,1329.6999999999998,1.5040986688730202,873,876,1332.4,1323.4,75,675.0,165.25672822,509.74327178,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_side_flip_control,2026-03-24,NSE,AXISBANK,171,short,-1,dynamic_curvature_score,0.020630419017997965,0.020630419017997965,0.03811944091486658,0.03730710530778362,-0.18633540372670807,-0.18738992603029236,0.00045773746263888526,-0.0015191289014672704,1315.9,1.5198723307245645,172,173,1311.4,1321.6999999999998,76,-782.7999999999793,165.3980002672,-948.1980002671793,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
