scenario_id,scope_id,scope_candidate_id,initial_capital_inr,fixed_notional_inr,max_concurrent_positions,cost_profile,cost_multiplier,extra_slippage_bps,input_event_rows,scheduled_event_rows,rejected_event_rows,rejected_same_symbol_overlap_rows,rejected_max_concurrent_rows,rejected_insufficient_cash_rows,candidate_rows,scheduled_candidate_rows,symbols,scheduled_symbols,observed_trade_dates,realized_net_pnl_inr,portfolio_return_pct,mechanical_one_date_annualized_portfolio_return_pct,annualized_return_is_robust_portfolio_claim,annualized_above_12pct_research_diagnostic,scheduled_notional_inr,notional_turnover_x_initial_capital,avg_open_notional_utilization,max_drawdown_inr,portfolio_claim_allowed,strategy_replay_allowed,promotion_allowed,paper_or_live_acceptance_allowed,deployable_profitability_claim_allowed,repair_family,primary_pressure_column,interaction_column,spread_state,market_bucket,side_mode,exit_horizon_ticks,selected_event_rows,phase292_variant_id,uses_top5,uses_levels_2_to_5,l1_only_variant,uses_net_edge_as_live_mask,sparse_diagnostic_event_floor_met,robust_portfolio_event_floor_met,cost200_above12_sparse_diagnostic,robust_portfolio_floor_above12
P271_P292_EXHAUSTION_BREADTH_P40_S35_I25_NOTWIDE_OPEN_PRESSURE_SIGN_REV_H8_CAP100000_NOT50000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P40_S35_I25_NOTWIDE_OPEN_PRESSURE_SIGN_REV_H8,P292_EXHAUSTION_BREADTH_P40_S35_I25_NOTWIDE_OPEN_PRESSURE_SIGN_REV_H8,100000.0,50000.0,1,cost200,2.0,0.0,182,1,181,0,181,0,1,1,2,1,8,48.81397321559388,0.04881397321559388,1.5376401562912072,1,0,50000.0,0.5,0.49725274725274726,0.0,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,NOTWIDE,OPEN,PRESSURE_SIGN_REV,8,182,P292_EXHAUSTION_BREADTH_P40_S35_I25_NOTWIDE_OPEN_PRESSURE_SIGN_REV_H8,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P40_S35_I25_NOTWIDE_OPEN_PRESSURE_SIGN_REV_H8_CAP100000_NOT50000_CONC2_COST200,P292_EXHAUSTION_BREADTH_P40_S35_I25_NOTWIDE_OPEN_PRESSURE_SIGN_REV_H8,P292_EXHAUSTION_BREADTH_P40_S35_I25_NOTWIDE_OPEN_PRESSURE_SIGN_REV_H8,100000.0,50000.0,2,cost200,2.0,0.0,182,2,180,24,156,0,1,1,2,2,8,-64.50051042080852,-0.06450051042080852,-2.0317660782554685,1,0,100000.0,1.0,0.9917582417582418,-113.3144836364024,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,NOTWIDE,OPEN,PRESSURE_SIGN_REV,8,182,P292_EXHAUSTION_BREADTH_P40_S35_I25_NOTWIDE_OPEN_PRESSURE_SIGN_REV_H8,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P40_S35_I25_NOTWIDE_OPEN_PRESSURE_SIGN_REV_H8_CAP100000_NOT100000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P40_S35_I25_NOTWIDE_OPEN_PRESSURE_SIGN_REV_H8,P292_EXHAUSTION_BREADTH_P40_S35_I25_NOTWIDE_OPEN_PRESSURE_SIGN_REV_H8,100000.0,100000.0,1,cost200,2.0,0.0,182,1,181,0,181,0,1,1,2,1,8,97.62794643118777,0.09762794643118776,3.0752803125824144,1,0,100000.0,1.0,0.9945054945054945,0.0,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,NOTWIDE,OPEN,PRESSURE_SIGN_REV,8,182,P292_EXHAUSTION_BREADTH_P40_S35_I25_NOTWIDE_OPEN_PRESSURE_SIGN_REV_H8,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P40_S35_I25_NOTWIDE_OPEN_PRESSURE_SIGN_REV_H8_CAP100000_NOT100000_CONC2_COST200,P292_EXHAUSTION_BREADTH_P40_S35_I25_NOTWIDE_OPEN_PRESSURE_SIGN_REV_H8,P292_EXHAUSTION_BREADTH_P40_S35_I25_NOTWIDE_OPEN_PRESSURE_SIGN_REV_H8,100000.0,100000.0,2,cost200,2.0,0.0,182,2,180,24,156,0,1,1,2,2,8,-64.50051042080852,-0.06450051042080852,-2.0317660782554685,1,0,100000.0,1.0,0.9917582417582418,-113.3144836364024,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,NOTWIDE,OPEN,PRESSURE_SIGN_REV,8,182,P292_EXHAUSTION_BREADTH_P40_S35_I25_NOTWIDE_OPEN_PRESSURE_SIGN_REV_H8,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P40_S35_I25_NOTWIDE_OPEN_PRESSURE_SIGN_REV_H10_CAP100000_NOT50000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P40_S35_I25_NOTWIDE_OPEN_PRESSURE_SIGN_REV_H10,P292_EXHAUSTION_BREADTH_P40_S35_I25_NOTWIDE_OPEN_PRESSURE_SIGN_REV_H10,100000.0,50000.0,1,cost200,2.0,0.0,182,1,181,0,181,0,1,1,2,1,8,63.46859590374693,0.06346859590374693,1.9992607709680281,1,0,50000.0,0.5,0.49725274725274726,0.0,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,NOTWIDE,OPEN,PRESSURE_SIGN_REV,10,182,P292_EXHAUSTION_BREADTH_P40_S35_I25_NOTWIDE_OPEN_PRESSURE_SIGN_REV_H10,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P40_S35_I25_NOTWIDE_OPEN_PRESSURE_SIGN_REV_H10_CAP100000_NOT50000_CONC2_COST200,P292_EXHAUSTION_BREADTH_P40_S35_I25_NOTWIDE_OPEN_PRESSURE_SIGN_REV_H10,P292_EXHAUSTION_BREADTH_P40_S35_I25_NOTWIDE_OPEN_PRESSURE_SIGN_REV_H10,100000.0,50000.0,2,cost200,2.0,0.0,182,2,180,24,156,0,1,1,2,2,8,-53.665492403342796,-0.05366549240334279,-1.690463010705298,1,0,100000.0,1.0,0.9917582417582418,-117.13408830708973,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,NOTWIDE,OPEN,PRESSURE_SIGN_REV,10,182,P292_EXHAUSTION_BREADTH_P40_S35_I25_NOTWIDE_OPEN_PRESSURE_SIGN_REV_H10,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P40_S35_I25_NOTWIDE_OPEN_PRESSURE_SIGN_REV_H10_CAP100000_NOT100000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P40_S35_I25_NOTWIDE_OPEN_PRESSURE_SIGN_REV_H10,P292_EXHAUSTION_BREADTH_P40_S35_I25_NOTWIDE_OPEN_PRESSURE_SIGN_REV_H10,100000.0,100000.0,1,cost200,2.0,0.0,182,1,181,0,181,0,1,1,2,1,8,126.93719180749386,0.12693719180749385,3.9985215419360562,1,0,100000.0,1.0,0.9945054945054945,0.0,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,NOTWIDE,OPEN,PRESSURE_SIGN_REV,10,182,P292_EXHAUSTION_BREADTH_P40_S35_I25_NOTWIDE_OPEN_PRESSURE_SIGN_REV_H10,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P40_S35_I25_NOTWIDE_OPEN_PRESSURE_SIGN_REV_H10_CAP100000_NOT100000_CONC2_COST200,P292_EXHAUSTION_BREADTH_P40_S35_I25_NOTWIDE_OPEN_PRESSURE_SIGN_REV_H10,P292_EXHAUSTION_BREADTH_P40_S35_I25_NOTWIDE_OPEN_PRESSURE_SIGN_REV_H10,100000.0,100000.0,2,cost200,2.0,0.0,182,2,180,24,156,0,1,1,2,2,8,-53.665492403342796,-0.05366549240334279,-1.690463010705298,1,0,100000.0,1.0,0.9917582417582418,-117.13408830708973,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,NOTWIDE,OPEN,PRESSURE_SIGN_REV,10,182,P292_EXHAUSTION_BREADTH_P40_S35_I25_NOTWIDE_OPEN_PRESSURE_SIGN_REV_H10,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P40_S35_I25_NOTWIDE_OPEN_ORIG_H8_CAP100000_NOT50000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P40_S35_I25_NOTWIDE_OPEN_ORIG_H8,P292_EXHAUSTION_BREADTH_P40_S35_I25_NOTWIDE_OPEN_ORIG_H8,100000.0,50000.0,1,cost200,2.0,0.0,182,1,181,0,181,0,1,1,2,1,8,-199.49793835091398,-0.19949793835091398,-6.28418505805379,1,0,50000.0,0.5,0.49725274725274726,-199.49793835091398,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,NOTWIDE,OPEN,ORIG,8,182,P292_EXHAUSTION_BREADTH_P40_S35_I25_NOTWIDE_OPEN_ORIG_H8,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P40_S35_I25_NOTWIDE_OPEN_ORIG_H8_CAP100000_NOT50000_CONC2_COST200,P292_EXHAUSTION_BREADTH_P40_S35_I25_NOTWIDE_OPEN_ORIG_H8,P292_EXHAUSTION_BREADTH_P40_S35_I25_NOTWIDE_OPEN_ORIG_H8,100000.0,50000.0,2,cost200,2.0,0.0,182,2,180,24,156,0,1,1,2,2,8,-248.09200185848744,-0.24809200185848743,-7.8148980585423535,1,0,100000.0,1.0,0.9917582417582418,-248.09200185848744,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,NOTWIDE,OPEN,ORIG,8,182,P292_EXHAUSTION_BREADTH_P40_S35_I25_NOTWIDE_OPEN_ORIG_H8,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P40_S35_I25_NOTWIDE_OPEN_ORIG_H8_CAP100000_NOT100000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P40_S35_I25_NOTWIDE_OPEN_ORIG_H8,P292_EXHAUSTION_BREADTH_P40_S35_I25_NOTWIDE_OPEN_ORIG_H8,100000.0,100000.0,1,cost200,2.0,0.0,182,1,181,0,181,0,1,1,2,1,8,-398.99587670182797,-0.39899587670182796,-12.56837011610758,1,0,100000.0,1.0,0.9945054945054945,-398.99587670182797,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,NOTWIDE,OPEN,ORIG,8,182,P292_EXHAUSTION_BREADTH_P40_S35_I25_NOTWIDE_OPEN_ORIG_H8,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P40_S35_I25_NOTWIDE_OPEN_ORIG_H8_CAP100000_NOT100000_CONC2_COST200,P292_EXHAUSTION_BREADTH_P40_S35_I25_NOTWIDE_OPEN_ORIG_H8,P292_EXHAUSTION_BREADTH_P40_S35_I25_NOTWIDE_OPEN_ORIG_H8,100000.0,100000.0,2,cost200,2.0,0.0,182,2,180,24,156,0,1,1,2,2,8,-248.09200185848744,-0.24809200185848743,-7.8148980585423535,1,0,100000.0,1.0,0.9917582417582418,-248.09200185848744,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,NOTWIDE,OPEN,ORIG,8,182,P292_EXHAUSTION_BREADTH_P40_S35_I25_NOTWIDE_OPEN_ORIG_H8,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P40_S35_I25_NOTWIDE_OPEN_ORIG_H10_CAP100000_NOT50000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P40_S35_I25_NOTWIDE_OPEN_ORIG_H10,P292_EXHAUSTION_BREADTH_P40_S35_I25_NOTWIDE_OPEN_ORIG_H10,100000.0,50000.0,1,cost200,2.0,0.0,182,1,181,0,181,0,1,1,2,1,8,-214.15256103906708,-0.21415256103906707,-6.745805672730613,1,0,50000.0,0.5,0.49725274725274726,-214.15256103906708,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,NOTWIDE,OPEN,ORIG,10,182,P292_EXHAUSTION_BREADTH_P40_S35_I25_NOTWIDE_OPEN_ORIG_H10,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P40_S35_I25_NOTWIDE_OPEN_ORIG_H10_CAP100000_NOT50000_CONC2_COST200,P292_EXHAUSTION_BREADTH_P40_S35_I25_NOTWIDE_OPEN_ORIG_H10,P292_EXHAUSTION_BREADTH_P40_S35_I25_NOTWIDE_OPEN_ORIG_H10,100000.0,50000.0,2,cost200,2.0,0.0,182,2,180,24,156,0,1,1,2,2,8,-258.9270198759532,-0.25892701987595323,-8.156201126092526,1,0,100000.0,1.0,0.9917582417582418,-258.9270198759532,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,NOTWIDE,OPEN,ORIG,10,182,P292_EXHAUSTION_BREADTH_P40_S35_I25_NOTWIDE_OPEN_ORIG_H10,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P40_S35_I25_NOTWIDE_OPEN_ORIG_H10_CAP100000_NOT100000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P40_S35_I25_NOTWIDE_OPEN_ORIG_H10,P292_EXHAUSTION_BREADTH_P40_S35_I25_NOTWIDE_OPEN_ORIG_H10,100000.0,100000.0,1,cost200,2.0,0.0,182,1,181,0,181,0,1,1,2,1,8,-428.30512207813416,-0.42830512207813415,-13.491611345461227,1,0,100000.0,1.0,0.9945054945054945,-428.30512207813416,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,NOTWIDE,OPEN,ORIG,10,182,P292_EXHAUSTION_BREADTH_P40_S35_I25_NOTWIDE_OPEN_ORIG_H10,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P40_S35_I25_NOTWIDE_OPEN_ORIG_H10_CAP100000_NOT100000_CONC2_COST200,P292_EXHAUSTION_BREADTH_P40_S35_I25_NOTWIDE_OPEN_ORIG_H10,P292_EXHAUSTION_BREADTH_P40_S35_I25_NOTWIDE_OPEN_ORIG_H10,100000.0,100000.0,2,cost200,2.0,0.0,182,2,180,24,156,0,1,1,2,2,8,-258.9270198759532,-0.25892701987595323,-8.156201126092526,1,0,100000.0,1.0,0.9917582417582418,-258.9270198759532,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,NOTWIDE,OPEN,ORIG,10,182,P292_EXHAUSTION_BREADTH_P40_S35_I25_NOTWIDE_OPEN_ORIG_H10,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P40_S35_I45_ANYSPREAD_ALL_INV_H8_CAP100000_NOT50000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P40_S35_I45_ANYSPREAD_ALL_INV_H8,P292_EXHAUSTION_BREADTH_P40_S35_I45_ANYSPREAD_ALL_INV_H8,100000.0,50000.0,1,cost200,2.0,0.0,394,1,393,43,350,0,1,1,2,1,8,-160.50217665592731,-0.1605021766559273,-5.055818564661711,1,0,50000.0,0.5,0.4987309644670051,-160.50217665592731,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,ALL,INV,8,394,P292_EXHAUSTION_BREADTH_P40_S35_I45_ANYSPREAD_ALL_INV_H8,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P40_S35_I45_ANYSPREAD_ALL_INV_H8_CAP100000_NOT50000_CONC2_COST200,P292_EXHAUSTION_BREADTH_P40_S35_I45_ANYSPREAD_ALL_INV_H8,P292_EXHAUSTION_BREADTH_P40_S35_I45_ANYSPREAD_ALL_INV_H8,100000.0,50000.0,2,cost200,2.0,0.0,394,2,392,45,347,0,1,1,2,2,8,-275.2009252181918,-0.2752009252181918,-8.66882914437304,1,0,100000.0,1.0,0.9416243654822335,-275.2009252181918,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,ALL,INV,8,394,P292_EXHAUSTION_BREADTH_P40_S35_I45_ANYSPREAD_ALL_INV_H8,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P40_S35_I45_ANYSPREAD_ALL_INV_H8_CAP100000_NOT100000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P40_S35_I45_ANYSPREAD_ALL_INV_H8,P292_EXHAUSTION_BREADTH_P40_S35_I45_ANYSPREAD_ALL_INV_H8,100000.0,100000.0,1,cost200,2.0,0.0,394,1,393,43,350,0,1,1,2,1,8,-321.00435331185463,-0.3210043533118546,-10.111637129323421,1,0,100000.0,1.0,0.9974619289340102,-321.00435331185463,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,ALL,INV,8,394,P292_EXHAUSTION_BREADTH_P40_S35_I45_ANYSPREAD_ALL_INV_H8,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P40_S35_I45_ANYSPREAD_ALL_INV_H8_CAP100000_NOT100000_CONC2_COST200,P292_EXHAUSTION_BREADTH_P40_S35_I45_ANYSPREAD_ALL_INV_H8,P292_EXHAUSTION_BREADTH_P40_S35_I45_ANYSPREAD_ALL_INV_H8,100000.0,100000.0,2,cost200,2.0,0.0,394,2,392,45,347,0,1,1,2,2,8,-275.2009252181918,-0.2752009252181918,-8.66882914437304,1,0,100000.0,1.0,0.9416243654822335,-275.2009252181918,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,ALL,INV,8,394,P292_EXHAUSTION_BREADTH_P40_S35_I45_ANYSPREAD_ALL_INV_H8,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P40_S35_I45_ANYSPREAD_ALL_INV_H10_CAP100000_NOT50000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P40_S35_I45_ANYSPREAD_ALL_INV_H10,P292_EXHAUSTION_BREADTH_P40_S35_I45_ANYSPREAD_ALL_INV_H10,100000.0,50000.0,1,cost200,2.0,0.0,394,1,393,43,350,0,1,1,2,1,8,-170.5295961931995,-0.1705295961931995,-5.371682280085784,1,0,50000.0,0.5,0.4987309644670051,-170.5295961931995,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,ALL,INV,10,394,P292_EXHAUSTION_BREADTH_P40_S35_I45_ANYSPREAD_ALL_INV_H10,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P40_S35_I45_ANYSPREAD_ALL_INV_H10_CAP100000_NOT50000_CONC2_COST200,P292_EXHAUSTION_BREADTH_P40_S35_I45_ANYSPREAD_ALL_INV_H10,P292_EXHAUSTION_BREADTH_P40_S35_I45_ANYSPREAD_ALL_INV_H10,100000.0,50000.0,2,cost200,2.0,0.0,394,2,392,45,347,0,1,1,2,2,8,-289.04794942615126,-0.28904794942615125,-9.105010406923764,1,0,100000.0,1.0,0.9416243654822335,-289.04794942615126,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,ALL,INV,10,394,P292_EXHAUSTION_BREADTH_P40_S35_I45_ANYSPREAD_ALL_INV_H10,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P40_S35_I45_ANYSPREAD_ALL_INV_H10_CAP100000_NOT100000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P40_S35_I45_ANYSPREAD_ALL_INV_H10,P292_EXHAUSTION_BREADTH_P40_S35_I45_ANYSPREAD_ALL_INV_H10,100000.0,100000.0,1,cost200,2.0,0.0,394,1,393,43,350,0,1,1,2,1,8,-341.059192386399,-0.341059192386399,-10.743364560171567,1,0,100000.0,1.0,0.9974619289340102,-341.059192386399,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,ALL,INV,10,394,P292_EXHAUSTION_BREADTH_P40_S35_I45_ANYSPREAD_ALL_INV_H10,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P40_S35_I45_ANYSPREAD_ALL_INV_H10_CAP100000_NOT100000_CONC2_COST200,P292_EXHAUSTION_BREADTH_P40_S35_I45_ANYSPREAD_ALL_INV_H10,P292_EXHAUSTION_BREADTH_P40_S35_I45_ANYSPREAD_ALL_INV_H10,100000.0,100000.0,2,cost200,2.0,0.0,394,2,392,45,347,0,1,1,2,2,8,-289.04794942615126,-0.28904794942615125,-9.105010406923764,1,0,100000.0,1.0,0.9416243654822335,-289.04794942615126,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,ALL,INV,10,394,P292_EXHAUSTION_BREADTH_P40_S35_I45_ANYSPREAD_ALL_INV_H10,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P40_S35_I45_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H8_CAP100000_NOT50000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P40_S35_I45_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H8,P292_EXHAUSTION_BREADTH_P40_S35_I45_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H8,100000.0,50000.0,1,cost200,2.0,0.0,394,1,393,43,350,0,1,1,2,1,8,-160.50217665592731,-0.1605021766559273,-5.055818564661711,1,0,50000.0,0.5,0.4987309644670051,-160.50217665592731,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,ALL,PRESSURE_SIGN_REV,8,394,P292_EXHAUSTION_BREADTH_P40_S35_I45_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H8,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P40_S35_I45_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H8_CAP100000_NOT50000_CONC2_COST200,P292_EXHAUSTION_BREADTH_P40_S35_I45_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H8,P292_EXHAUSTION_BREADTH_P40_S35_I45_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H8,100000.0,50000.0,2,cost200,2.0,0.0,394,2,392,45,347,0,1,1,2,2,8,-275.2009252181918,-0.2752009252181918,-8.66882914437304,1,0,100000.0,1.0,0.9416243654822335,-275.2009252181918,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,ALL,PRESSURE_SIGN_REV,8,394,P292_EXHAUSTION_BREADTH_P40_S35_I45_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H8,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P40_S35_I45_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H8_CAP100000_NOT100000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P40_S35_I45_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H8,P292_EXHAUSTION_BREADTH_P40_S35_I45_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H8,100000.0,100000.0,1,cost200,2.0,0.0,394,1,393,43,350,0,1,1,2,1,8,-321.00435331185463,-0.3210043533118546,-10.111637129323421,1,0,100000.0,1.0,0.9974619289340102,-321.00435331185463,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,ALL,PRESSURE_SIGN_REV,8,394,P292_EXHAUSTION_BREADTH_P40_S35_I45_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H8,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P40_S35_I45_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H8_CAP100000_NOT100000_CONC2_COST200,P292_EXHAUSTION_BREADTH_P40_S35_I45_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H8,P292_EXHAUSTION_BREADTH_P40_S35_I45_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H8,100000.0,100000.0,2,cost200,2.0,0.0,394,2,392,45,347,0,1,1,2,2,8,-275.2009252181918,-0.2752009252181918,-8.66882914437304,1,0,100000.0,1.0,0.9416243654822335,-275.2009252181918,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,ALL,PRESSURE_SIGN_REV,8,394,P292_EXHAUSTION_BREADTH_P40_S35_I45_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H8,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P40_S35_I45_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H10_CAP100000_NOT50000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P40_S35_I45_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H10,P292_EXHAUSTION_BREADTH_P40_S35_I45_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H10,100000.0,50000.0,1,cost200,2.0,0.0,394,1,393,43,350,0,1,1,2,1,8,-170.5295961931995,-0.1705295961931995,-5.371682280085784,1,0,50000.0,0.5,0.4987309644670051,-170.5295961931995,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,ALL,PRESSURE_SIGN_REV,10,394,P292_EXHAUSTION_BREADTH_P40_S35_I45_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H10,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P40_S35_I45_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H10_CAP100000_NOT50000_CONC2_COST200,P292_EXHAUSTION_BREADTH_P40_S35_I45_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H10,P292_EXHAUSTION_BREADTH_P40_S35_I45_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H10,100000.0,50000.0,2,cost200,2.0,0.0,394,2,392,45,347,0,1,1,2,2,8,-289.04794942615126,-0.28904794942615125,-9.105010406923764,1,0,100000.0,1.0,0.9416243654822335,-289.04794942615126,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,ALL,PRESSURE_SIGN_REV,10,394,P292_EXHAUSTION_BREADTH_P40_S35_I45_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H10,1,1,0,0,0,0,0,0
P271_P292_EXHAUSTION_BREADTH_P40_S35_I45_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H10_CAP100000_NOT100000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P40_S35_I45_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H10,P292_EXHAUSTION_BREADTH_P40_S35_I45_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H10,100000.0,100000.0,1,cost200,2.0,0.0,394,1,393,43,350,0,1,1,2,1,8,-341.059192386399,-0.341059192386399,-10.743364560171567,1,0,100000.0,1.0,0.9974619289340102,-341.059192386399,1,0,0,0,0,exhaustion_reversal_breadth_repair,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,ALL,PRESSURE_SIGN_REV,10,394,P292_EXHAUSTION_BREADTH_P40_S35_I45_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H10,1,1,0,0,0,0,0,0
