scenario_id,scope_id,scope_candidate_id,event_index,trade_date,exchange,symbol,richer_event_bar_id,exit_bar_id,candidate_id,candidate_rank,family_id,side,horizon,initial_capital_inr,fixed_notional_inr,max_concurrent_positions,cost_profile,cost_multiplier,extra_slippage_bps,decision,rejection_reason,cash_before_or_after_release_inr,notional_inr,gross_edge_bps,modeled_cost_bps,extra_slippage_bps_applied,net_edge_bps,net_pnl_inr,cumulative_net_pnl_inr,cash_after_decision_inr,open_positions_after_decision,open_notional_after_decision_inr,avg_cum_top5_qty_imbalance,avg_depth_beyond_l1_qty_imbalance,avg_level_weighted_depth_imbalance,depth_replenishment_pressure,depth_withdrawal_pressure,top5_churn_pressure,avg_spread_bps,phase292_variant_id,repair_family
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8_CAP100000_NOT100000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,686,2026-07-23,NSE,HDFCBANK,19,27,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,1,P292_EXHAUSTION_BREADTH_REPAIR,-1,8,100000.0,100000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,0.0,0.0,6.835721276332122,16.53624,0.0,-9.700518723667876,0.0,-383.4375415601163,0.0,1,100000.0,0.446539009471147,0.468281802716539,0.3554630597460584,93937.69947984944,11510.7879953785,635278.409586823,2.559386892501286,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,exhaustion_reversal_breadth_repair
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8_CAP100000_NOT100000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,687,2026-07-23,NSE,HDFCBANK,17,25,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,1,P292_EXHAUSTION_BREADTH_REPAIR,-1,8,100000.0,100000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,0.0,0.0,6.589690160907055,16.53624,0.0,-9.946549839092945,0.0,-383.4375415601163,0.0,1,100000.0,0.4434125572074831,0.4413389859382061,0.3251562067341216,94859.46403469624,10600.602632590391,665429.3113584898,2.559386892501286,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,exhaustion_reversal_breadth_repair
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8_CAP100000_NOT100000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,688,2026-07-23,NSE,HDFCBANK,17,25,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,1,P292_EXHAUSTION_BREADTH_REPAIR,-1,8,100000.0,100000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,0.0,0.0,9.511564608155416,16.53624,0.0,-7.024675391844584,0.0,-383.4375415601163,0.0,1,100000.0,0.4627980698518699,0.4461537479259065,0.3378568735387906,101275.24996397358,11322.086173947822,594376.7200269379,2.059386892501286,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,exhaustion_reversal_breadth_repair
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8_CAP100000_NOT100000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,689,2026-07-23,NSE,HDFCBANK,20,28,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,1,P292_EXHAUSTION_BREADTH_REPAIR,-1,8,100000.0,100000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,0.0,0.0,3.4889591936543347,16.53624,0.0,-13.047280806345665,0.0,-383.4375415601163,0.0,1,100000.0,0.545734346370115,0.5098642884624304,0.6784982743493394,26418.91432759292,17755.13747776607,293110.3648282243,1.7851874210607843,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,exhaustion_reversal_breadth_repair
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8_CAP100000_NOT100000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,690,2026-07-23,NSE,ITC,7,15,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,1,P292_EXHAUSTION_BREADTH_REPAIR,-1,8,100000.0,100000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,0.0,0.0,-7.579891909161884,16.53624,0.0,-24.116131909161883,0.0,-383.4375415601163,0.0,1,100000.0,0.5608313035240754,0.5389311893292236,0.5736373722302123,55965.61938311727,11093.567694329851,436609.32128109474,5.147981002415245,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,exhaustion_reversal_breadth_repair
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8_CAP100000_NOT100000_CONC2_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,0,2026-07-14,NSE,ITBEES,10,18,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,1,P292_EXHAUSTION_BREADTH_REPAIR,-1,8,100000.0,100000.0,2,cost200,2.0,0.0,scheduled,,100000.0,50000.0,-15.56419533118547,16.53624,0.0,-32.100435331185466,-160.50217665592731,-160.50217665592731,50000.0,1,50000.0,0.5587740573553994,0.6241793171904755,0.6061073211971408,924267.685320498,207269.8550173685,7399589.991679363,6.140197189982563,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,exhaustion_reversal_breadth_repair
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8_CAP100000_NOT100000_CONC2_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,1,2026-07-14,NSE,ITBEES,15,23,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,1,P292_EXHAUSTION_BREADTH_REPAIR,-1,8,100000.0,100000.0,2,cost200,2.0,0.0,rejected,same_symbol_overlap,50000.0,0.0,-28.155306833158306,16.53624,0.0,-44.691546833158306,0.0,-160.50217665592731,50000.0,1,50000.0,0.6233815135488001,0.5467796996080091,0.6831966497267487,923827.6282331182,200561.0217467816,7436784.493773303,5.640197189982563,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,exhaustion_reversal_breadth_repair
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8_CAP100000_NOT100000_CONC2_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,2,2026-07-14,NSE,ITBEES,8,16,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,1,P292_EXHAUSTION_BREADTH_REPAIR,-1,8,100000.0,100000.0,2,cost200,2.0,0.0,rejected,same_symbol_overlap,50000.0,0.0,-29.398414008479488,16.53624,0.0,-45.934654008479484,0.0,-160.50217665592731,50000.0,1,50000.0,0.5416566283654483,0.5708701210650666,0.6038420923141014,925305.6268206026,198366.9324915313,7460221.102635566,5.640197189982563,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,exhaustion_reversal_breadth_repair
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8_CAP100000_NOT100000_CONC2_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,3,2026-07-14,NSE,ITBEES,14,22,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,1,P292_EXHAUSTION_BREADTH_REPAIR,-1,8,100000.0,100000.0,2,cost200,2.0,0.0,rejected,same_symbol_overlap,50000.0,0.0,-16.338331443189446,16.53624,0.0,-32.874571443189446,0.0,-160.50217665592731,50000.0,1,50000.0,0.6411490634817546,0.553585963447941,0.6541671560137616,973362.6957530668,205144.3140080125,7179154.221924391,6.140197189982563,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,exhaustion_reversal_breadth_repair
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8_CAP100000_NOT100000_CONC2_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,4,2026-07-14,NSE,ITBEES,15,23,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,1,P292_EXHAUSTION_BREADTH_REPAIR,-1,8,100000.0,100000.0,2,cost200,2.0,0.0,rejected,same_symbol_overlap,50000.0,0.0,-16.954897487226688,16.53624,0.0,-33.49113748722669,0.0,-160.50217665592731,50000.0,1,50000.0,0.6123973989189644,0.5563256521127653,0.711267676416205,993884.5926208418,189690.89511970925,7558941.786684482,6.140197189982563,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,exhaustion_reversal_breadth_repair
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8_CAP100000_NOT100000_CONC2_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,5,2026-07-14,NSE,ITBEES,16,24,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,1,P292_EXHAUSTION_BREADTH_REPAIR,-1,8,100000.0,100000.0,2,cost200,2.0,0.0,rejected,same_symbol_overlap,50000.0,0.0,-14.86185911275889,16.53624,0.0,-31.39809911275889,0.0,-160.50217665592731,50000.0,1,50000.0,0.5991889301594909,0.6379715440099105,0.6491593768027364,971418.3374687734,185455.34573253995,7722590.35243962,6.140197189982563,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,exhaustion_reversal_breadth_repair
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8_CAP100000_NOT100000_CONC2_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,6,2026-07-14,NSE,ITBEES,15,23,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,1,P292_EXHAUSTION_BREADTH_REPAIR,-1,8,100000.0,100000.0,2,cost200,2.0,0.0,rejected,same_symbol_overlap,50000.0,0.0,-29.157954295034145,16.53624,0.0,-45.694194295034144,0.0,-160.50217665592731,50000.0,1,50000.0,0.6276056543445157,0.6284930273121138,0.6523716102644418,893035.1164907174,205965.5234745181,6802733.354680639,5.640197189982563,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,exhaustion_reversal_breadth_repair
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8_CAP100000_NOT100000_CONC2_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,7,2026-07-14,NSE,ITBEES,10,18,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,1,P292_EXHAUSTION_BREADTH_REPAIR,-1,8,100000.0,100000.0,2,cost200,2.0,0.0,rejected,same_symbol_overlap,50000.0,0.0,-29.07164526487936,16.53624,0.0,-45.60788526487936,0.0,-160.50217665592731,50000.0,1,50000.0,0.6008495074466464,0.6507222185670525,0.6621018587195044,1044142.81565175,204379.75188472896,6852086.755306174,5.640197189982563,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,exhaustion_reversal_breadth_repair
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8_CAP100000_NOT100000_CONC2_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,8,2026-07-14,NSE,ITBEES,9,17,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,1,P292_EXHAUSTION_BREADTH_REPAIR,-1,8,100000.0,100000.0,2,cost200,2.0,0.0,rejected,same_symbol_overlap,50000.0,0.0,-16.12424954995135,16.53624,0.0,-32.66048954995135,0.0,-160.50217665592731,50000.0,1,50000.0,0.5512442634522056,0.5778663174419171,0.6350216404062314,951136.1766217,184515.07122797857,7576768.121595092,6.140197189982563,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,exhaustion_reversal_breadth_repair
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8_CAP100000_NOT100000_CONC2_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,9,2026-07-14,NSE,ITBEES,14,22,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,1,P292_EXHAUSTION_BREADTH_REPAIR,-1,8,100000.0,100000.0,2,cost200,2.0,0.0,rejected,same_symbol_overlap,50000.0,0.0,-18.026069091171866,16.53624,0.0,-34.56230909117187,0.0,-160.50217665592731,50000.0,1,50000.0,0.5687209724879634,0.6374163268374078,0.6663765348639965,1020578.2293744998,199035.75694156,6870840.615779756,6.140197189982563,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,exhaustion_reversal_breadth_repair
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8_CAP100000_NOT100000_CONC2_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,10,2026-07-14,NSE,ITBEES,8,16,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,1,P292_EXHAUSTION_BREADTH_REPAIR,-1,8,100000.0,100000.0,2,cost200,2.0,0.0,rejected,same_symbol_overlap,50000.0,0.0,-14.837664183046833,16.53624,0.0,-31.373904183046832,0.0,-160.50217665592731,50000.0,1,50000.0,0.5588846181145499,0.6008659281188838,0.6866036858482978,933128.1581414694,203484.71565435192,6656729.083733396,6.140197189982563,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,exhaustion_reversal_breadth_repair
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8_CAP100000_NOT100000_CONC2_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,11,2026-07-14,NSE,ITBEES,16,24,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,1,P292_EXHAUSTION_BREADTH_REPAIR,-1,8,100000.0,100000.0,2,cost200,2.0,0.0,rejected,same_symbol_overlap,50000.0,0.0,-29.678511563223445,16.53624,0.0,-46.214751563223444,0.0,-160.50217665592731,50000.0,1,50000.0,0.5411797305507768,0.5551732161575833,0.7163426224168254,1001765.6421937436,189027.7868879093,7153654.908549635,5.640197189982563,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,exhaustion_reversal_breadth_repair
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8_CAP100000_NOT100000_CONC2_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,12,2026-07-14,NSE,ITBEES,14,22,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,1,P292_EXHAUSTION_BREADTH_REPAIR,-1,8,100000.0,100000.0,2,cost200,2.0,0.0,rejected,same_symbol_overlap,50000.0,0.0,-17.949495811029966,16.53624,0.0,-34.48573581102997,0.0,-160.50217665592731,50000.0,1,50000.0,0.539239507023586,0.5841097892686177,0.6196471711677384,985812.6973471869,179939.5728041304,7491421.632170498,6.140197189982563,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,exhaustion_reversal_breadth_repair
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8_CAP100000_NOT100000_CONC2_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,13,2026-07-14,NSE,ITBEES,7,15,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,1,P292_EXHAUSTION_BREADTH_REPAIR,-1,8,100000.0,100000.0,2,cost200,2.0,0.0,rejected,same_symbol_overlap,50000.0,0.0,20.56533337141952,16.53624,0.0,4.0290933714195205,0.0,-160.50217665592731,50000.0,1,50000.0,0.6603020436927137,0.6482405469137995,0.6435205211034348,324084.94443848304,215078.232641452,6233244.80539863,5.951755554387221,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,exhaustion_reversal_breadth_repair
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8_CAP100000_NOT100000_CONC2_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,14,2026-07-14,NSE,ITBEES,14,22,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,1,P292_EXHAUSTION_BREADTH_REPAIR,-1,8,100000.0,100000.0,2,cost200,2.0,0.0,rejected,same_symbol_overlap,50000.0,0.0,-28.926578491306365,16.53624,0.0,-45.462818491306365,0.0,-160.50217665592731,50000.0,1,50000.0,0.5692420611427638,0.5854216769837661,0.6560653423841185,884781.6828876451,197945.7269539547,6716963.244594353,5.640197189982563,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,exhaustion_reversal_breadth_repair
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8_CAP100000_NOT100000_CONC2_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,15,2026-07-14,NSE,ITBEES,9,17,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,1,P292_EXHAUSTION_BREADTH_REPAIR,-1,8,100000.0,100000.0,2,cost200,2.0,0.0,rejected,same_symbol_overlap,50000.0,0.0,-28.222457343868577,16.53624,0.0,-44.758697343868576,0.0,-160.50217665592731,50000.0,1,50000.0,0.6365044754948962,0.6072222669312349,0.6235909502179753,1000149.5578308252,188452.5443360271,7022076.206273508,5.640197189982563,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,exhaustion_reversal_breadth_repair
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8_CAP100000_NOT100000_CONC2_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,16,2026-07-14,NSE,ITBEES,14,22,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,1,P292_EXHAUSTION_BREADTH_REPAIR,-1,8,100000.0,100000.0,2,cost200,2.0,0.0,rejected,same_symbol_overlap,50000.0,0.0,-29.49539485639526,16.53624,0.0,-46.03163485639526,0.0,-160.50217665592731,50000.0,1,50000.0,0.5628515448837732,0.5625698433903975,0.6691058897913297,929631.7432360688,186179.6385681064,6784167.584684436,5.640197189982563,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,exhaustion_reversal_breadth_repair
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8_CAP100000_NOT100000_CONC2_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,17,2026-07-14,NSE,ITBEES,15,23,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,1,P292_EXHAUSTION_BREADTH_REPAIR,-1,8,100000.0,100000.0,2,cost200,2.0,0.0,rejected,same_symbol_overlap,50000.0,0.0,-14.74354100633385,16.53624,0.0,-31.27978100633385,0.0,-160.50217665592731,50000.0,1,50000.0,0.6195756278837421,0.6396358344160084,0.6581156690773086,922836.8510108409,188401.7008887048,6686434.696297242,6.140197189982563,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,exhaustion_reversal_breadth_repair
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8_CAP100000_NOT100000_CONC2_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,18,2026-07-14,NSE,ITBEES,14,22,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,1,P292_EXHAUSTION_BREADTH_REPAIR,-1,8,100000.0,100000.0,2,cost200,2.0,0.0,rejected,same_symbol_overlap,50000.0,0.0,-29.37503128073719,16.53624,0.0,-45.91127128073719,0.0,-160.50217665592731,50000.0,1,50000.0,0.5398151288353378,0.5969545043009571,0.613643601596822,896384.6646343588,182640.1424330615,6833833.65916266,5.640197189982563,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,exhaustion_reversal_breadth_repair
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8_CAP100000_NOT100000_CONC2_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,19,2026-07-14,NSE,ITBEES,11,19,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,1,P292_EXHAUSTION_BREADTH_REPAIR,-1,8,100000.0,100000.0,2,cost200,2.0,0.0,rejected,same_symbol_overlap,50000.0,0.0,18.200675783477212,16.53624,0.0,1.664435783477213,0.0,-160.50217665592731,50000.0,1,50000.0,0.6322578264853888,0.5999430739261444,0.5944479907241121,290614.3161072331,205962.9561422739,5920684.18264876,5.951755554387221,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,exhaustion_reversal_breadth_repair
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8_CAP100000_NOT100000_CONC2_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,20,2026-07-14,NSE,ITBEES,4,12,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,1,P292_EXHAUSTION_BREADTH_REPAIR,-1,8,100000.0,100000.0,2,cost200,2.0,0.0,rejected,same_symbol_overlap,50000.0,0.0,17.556226937859993,16.53624,0.0,1.0199869378599935,0.0,-160.50217665592731,50000.0,1,50000.0,0.6135721297348018,0.636665558923115,0.5626726736498531,305531.9411147156,201926.57448635163,6005204.305003837,5.951755554387221,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,exhaustion_reversal_breadth_repair
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8_CAP100000_NOT100000_CONC2_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,21,2026-07-14,NSE,ITBEES,6,14,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,1,P292_EXHAUSTION_BREADTH_REPAIR,-1,8,100000.0,100000.0,2,cost200,2.0,0.0,rejected,same_symbol_overlap,50000.0,0.0,26.403307847141907,16.53624,0.0,9.867067847141907,0.0,-160.50217665592731,50000.0,1,50000.0,0.6615036729305761,0.6047239857816759,0.6343402823104617,309334.0737301578,192782.50588665812,6264943.671148784,5.451755554387221,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,exhaustion_reversal_breadth_repair
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8_CAP100000_NOT100000_CONC2_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,22,2026-07-14,NSE,ITBEES,12,20,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,1,P292_EXHAUSTION_BREADTH_REPAIR,-1,8,100000.0,100000.0,2,cost200,2.0,0.0,rejected,same_symbol_overlap,50000.0,0.0,19.507003963939006,16.53624,0.0,2.9707639639390067,0.0,-160.50217665592731,50000.0,1,50000.0,0.5744894791999896,0.5790014442266481,0.6459719517974059,329927.99735738686,210237.90152225643,5744320.672480656,5.951755554387221,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,exhaustion_reversal_breadth_repair
