trade_month,symbol,priority_bucket,realism_review_flag,candidate_generation_allowed,rows_scanned,feed_imperfection_rate,median_spread_bps,p90_spread_bps,mean_l1_depth,mean_l5_depth,one_tick_return_std,passive_min_adverse_rate,passive_max_cost_clearing_rate,cost_toxicity_label,regime_realism_risk_label,opportunity_abstention_label,p129_regime_stability_label,p129_liquidity_opportunity_label,p129_cost_toxicity_refinement_label,p129_cost_toxicity_refinement_bucket,phase129_scope,strategy_replay_allowed,forbidden_outputs,label_source,phase130_split
2026-05,KOTAKBANK,P1_clean_allowed,0,1,250000,0.015872,2.6133542401663634,2.654280026543404,794.733696,6755.26816,8.790135579162576e-05,0.0,0.0,1,0,0,1,1,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-05,LT,P1_clean_allowed,0,1,250000,0.007936,1.2621163166397416,1.2813613182645245,790.210944,6716.745536,0.0001100677968151,0.0,0.0,1,0,0,1,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-05,M&M,P2_allowed_with_realism_review,1,1,250000,0.047616,1.2610738043446863,1.2795905310289066,793.541376,6745.220736,9.02756726109993e-05,0.0,0.0,1,1,0,0,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-05,MARUTI,P2_allowed_with_realism_review,1,1,250000,0.023808,2.892890721053012,2.938151902453357,790.699648,6720.907328,0.0001105215061858,0.0,0.0,1,1,1,0,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-05,NESTLEIND,P2_allowed_with_realism_review,1,1,250000,0.03968,2.7481964960500926,2.797202797203433,786.794624,6687.667008,8.670620528414987e-05,1.0,0.0,1,1,0,0,0,1,high_adverse_wide_spread_cost_toxic,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-05,NIFTYBEES,P1_clean_allowed,0,1,250000,0.015872,1.4439911916524175,1.462469379546036,783.510656,6659.864384,4.886326158798037e-05,0.990990990990991,0.0,1,0,0,1,0,1,adverse_touch_cost_toxic,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-05,ONGC,P2_allowed_with_realism_review,1,1,250000,0.023808,1.9984012789761367,2.0342568859600214,795.049728,6758.21632,6.766747360946312e-05,0.0,0.0,1,1,0,0,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-05,RELIANCE,P1_clean_allowed,0,1,250000,0.0,1.5264845061826096,1.5525539512501592,792.891904,6739.565312,0.0001405310318791,0.9938271604938272,0.0,1,0,1,1,0,1,adverse_touch_cost_toxic,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-05,SBIN,P2_allowed_with_realism_review,1,1,250000,0.023808,1.9045805161417533,1.9387359441648453,795.256704,6759.523264,7.630919032880868e-05,0.0,0.0,1,1,0,0,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-05,SUNPHARMA,P1_clean_allowed,0,1,250000,0.015872,2.056343820687286,2.079002079002552,784.622336,6669.234368,9.349716906139424e-05,1.0,0.0,1,0,0,1,0,1,adverse_touch_cost_toxic,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-05,TCS,P1_clean_allowed,0,1,250000,0.015872,1.819174094961301,1.8481726193230648,794.592384,6753.940096,0.0001164457960072,0.0,0.0,1,0,1,1,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-05,TECHM,P1_clean_allowed,0,1,250000,0.007936,3.290989271374975,3.349186147766092,798.668672,6788.469376,9.784596535281156e-05,0.0,0.0,1,0,1,0,1,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-05,ULTRACEMCO,P1_clean_allowed,0,1,250000,0.0,2.5724575544503514,2.610511660285416,790.335488,6717.82784,8.209290259121745e-05,1.0,0.0,1,0,0,1,0,1,high_adverse_wide_spread_cost_toxic,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-05,WIPRO,P1_clean_allowed,0,1,250000,0.015872,2.221111666390164,2.25631768953184,796.68416,6771.839168,0.0001025485437632,0.0,0.0,1,0,0,1,1,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-07,ADANIPORTS,P2_allowed_with_realism_review,1,1,250000,0.031744,2.2024006166726733,2.23401284557437,792.299904,6734.52544,9.076864161210792e-05,0.0,0.0,1,1,0,0,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-07,AXISBANK,P1_clean_allowed,0,1,250000,0.007936,1.5151515151501371,1.5352728947573924,795.301888,6760.312064,5.36745893823411e-05,0.0,0.0,1,0,0,1,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-07,BAJAJ-AUTO,P1_clean_allowed,0,1,250000,0.015872,2.92326431181486,2.958434002268133,792.743424,6738.311168,8.22692698444623e-05,0.0,0.0,1,0,1,0,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-07,BHARTIARTL,P2_allowed_with_realism_review,1,1,250000,0.047616,1.5713387806408683,1.5936254980089344,792.077952,6732.345088,6.82262021783303e-05,0.0,0.0,1,1,0,0,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-07,BPCL,P1_clean_allowed,0,1,250000,0.0,1.6361256544506335,1.6603021749962268,793.936512,6748.76992,0.0001383910103027,0.0,0.0,1,0,1,1,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-07,BRITANNIA,P1_clean_allowed,0,1,250000,0.007936,3.762227238525207,3.79794910748196,784.794496,6670.777088,9.119520722260154e-05,0.0,0.0,1,0,1,0,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-07,CIPLA,P2_allowed_with_realism_review,1,1,250000,0.031744,2.805836139168516,2.832459991503264,783.888384,6663.027456,6.50183800495649e-05,1.0,0.0,1,1,0,0,0,1,high_adverse_wide_spread_cost_toxic,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-07,DRREDDY,P2_allowed_with_realism_review,1,1,250000,0.023808,2.4380333197901822,2.4622455679576043,785.204224,6674.124736,6.346490140827308e-05,0.0,0.0,1,0,0,0,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-07,HCLTECH,P1_clean_allowed,0,1,250000,0.015872,2.463661000245993,2.5006251562886934,796.7776,6772.538048,6.948191778013076e-05,1.0,0.0,1,0,0,1,0,1,high_adverse_wide_spread_cost_toxic,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-07,HDFCBANK,P1_clean_allowed,0,1,250000,0.0,1.222045704509627,1.2392341532935465,795.444736,6761.367552,0.0001297743939637,0.9756944444444444,0.0,1,0,1,1,0,1,adverse_touch_cost_toxic,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-07,HINDUNILVR,P1_clean_allowed,0,1,250000,0.015872,1.8976232269087288,1.916718577795252,785.811328,6679.396224,5.865280433365127e-05,0.0,0.0,1,0,0,1,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-07,ICICIBANK,P1_clean_allowed,0,1,250000,0.007936,1.4266352806908158,1.4474922197296485,794.886144,6756.460736,8.935246525599196e-05,0.9871794871794872,0.0,1,0,0,1,0,1,adverse_touch_cost_toxic,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-07,INFY,P2_allowed_with_realism_review,1,1,250000,0.023808,1.81208661774074,1.8397571520563472,795.684864,6763.400704,8.744637319434457e-05,0.0,0.0,1,1,0,0,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-07,ITC,P1_clean_allowed,0,1,250000,0.0,1.791151710550291,1.8096272167937524,785.809152,6679.473024,9.115111713012142e-05,1.0,0.0,1,0,0,1,0,1,adverse_touch_cost_toxic,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-07,JUNIORBEES,P2_allowed_with_realism_review,1,1,250000,0.03968,3.6133694670276513,3.6469730123993527,785.490304,6676.715136,9.725574278672044e-05,0.9861111111111112,0.0,1,1,1,0,0,1,adverse_touch_cost_toxic,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-07,KOTAKBANK,P2_allowed_with_realism_review,1,1,250000,0.031744,2.637130801688364,2.67094017093926,796.301568,6768.69824,9.579302193908912e-05,0.0,0.0,1,1,0,0,1,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-07,LT,P2_allowed_with_realism_review,1,1,250000,0.031744,1.2715528203041555,1.2895904260806768,792.413184,6735.377152,7.049781090139333e-05,0.0,0.0,1,1,0,0,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-07,M&M,P1_clean_allowed,0,1,250000,0.007936,1.2701638511370856,1.2859255449112417,790.404096,6718.288,0.0001097922111263,0.0,0.0,1,0,0,1,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-07,MARUTI,P2_allowed_with_realism_review,1,1,250000,0.031744,2.939663408539722,2.9739776951672865,792.127488,6732.86144,8.500068528788897e-05,0.0,0.0,1,1,1,0,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-07,NESTLEIND,P1_clean_allowed,0,1,250000,0.015872,2.8062298302221382,2.834868887314606,786.602752,6686.036096,4.958692000012039e-05,1.0,0.0,1,0,0,1,0,1,high_adverse_wide_spread_cost_toxic,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-07,ONGC,P1_clean_allowed,0,1,250000,0.015872,2.016129032258523,2.0443208766040946,791.859968,6730.968448,8.006999524339634e-05,0.0,0.0,1,0,0,1,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-07,RELIANCE,P1_clean_allowed,0,1,250000,0.015872,1.542971763617077,1.564455569462183,792.523264,6736.519168,0.0001060571119007,0.9938271604938272,0.0,1,0,0,1,0,1,adverse_touch_cost_toxic,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-07,SBIN,P2_allowed_with_realism_review,1,1,250000,0.023808,1.934235976787409,1.9584802193491169,794.524032,6753.271808,0.0001023187593806,0.0,0.0,1,1,0,0,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-07,SUNPHARMA,P2_allowed_with_realism_review,1,1,250000,0.023808,2.0831163420481773,2.1003990758236903,783.683968,6661.178752,7.816709522182413e-05,1.0,0.0,1,1,0,0,0,1,adverse_touch_cost_toxic,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-07,TCS,P1_clean_allowed,0,1,250000,0.015872,1.832592660466812,1.861417469403374,794.254464,6750.996288,7.846140644208814e-05,0.0,0.0,1,0,0,1,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-07,TECHM,P1_clean_allowed,0,1,250000,0.015872,3.3198326804329064,3.368137420006736,792.209792,6733.664192,0.0001419589203456,0.0,0.0,1,0,1,0,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-07,ULTRACEMCO,P2_allowed_with_realism_review,1,1,250000,0.03968,2.58687591618522,2.623294858342078,793.195648,6742.286016,9.000843129953969e-05,1.0,0.0,1,1,0,0,0,1,high_adverse_wide_spread_cost_toxic,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-07,WIPRO,P2_allowed_with_realism_review,1,1,250000,0.047616,2.243284168023132,2.2780340566103114,794.714112,6755.141376,7.384234987981582e-05,0.0,0.0,1,1,0,0,1,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-08,ADANIPORTS,P1_clean_allowed,0,1,250000,0.007936,2.189621195533671,2.198526986918014,794.967424,6757.294528,7.057402968570916e-05,0.0,0.0,1,0,0,1,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,holdout
2026-08,AXISBANK,P1_clean_allowed,0,1,250000,0.007936,1.5022909937658335,1.507272590248289,800.636544,6805.283648,7.494403195393922e-05,0.0,0.0,1,0,0,1,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,holdout
2026-08,BAJAJ-AUTO,P1_clean_allowed,0,1,250000,0.007936,2.892123782897908,2.902336380786533,795.158784,6758.833856,7.272952992258753e-05,0.0,0.0,1,0,0,1,1,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,holdout
2026-08,BANKBEES,P1_clean_allowed,0,1,250000,0.007936,3.6387092505917416,3.648424543947384,783.141504,6656.615488,6.036206823897944e-05,0.9871794871794872,0.0,1,0,1,0,0,1,adverse_touch_cost_toxic,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,holdout
2026-08,BHARTIARTL,P1_clean_allowed,0,1,250000,0.0,1.562662777372406,1.5698587127168075,796.331392,6768.586624,6.872899355767454e-05,0.0,0.0,1,0,0,1,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,holdout
2026-08,BPCL,P1_clean_allowed,0,1,250000,0.007936,1.624695369616719,1.6299918500392674,799.110784,6792.473408,6.500616473682281e-05,0.0,0.0,1,0,0,1,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,holdout
2026-08,BRITANNIA,P1_clean_allowed,0,1,250000,0.0,3.721276397804447,3.730995242981065,787.380864,6692.713536,5.668876297604065e-05,0.0,0.0,1,0,1,0,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,holdout
2026-08,CIPLA,P1_clean_allowed,0,1,250000,0.0,2.7884280237022723,2.7958342070321587,785.507456,6676.789696,4.128605480933376e-05,1.0,0.0,1,0,1,1,0,1,high_adverse_wide_spread_cost_toxic,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,holdout
2026-08,DRREDDY,P1_clean_allowed,0,1,250000,0.0,2.41876965250306,2.4263992235518805,785.509632,6676.784192,6.61038743203012e-05,0.0,0.0,1,0,0,1,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,holdout
2026-08,GOLDBEES,P2_allowed_with_realism_review,1,1,250000,0.031744,0.8516436722875149,0.8545547769616404,785.556096,6677.1792,4.641484066885671e-05,0.0,0.0,1,1,0,0,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,holdout
2026-08,HCLTECH,P2_allowed_with_realism_review,1,1,250000,0.031744,2.440214738896653,2.4509803921583484,798.586752,6787.987456,7.4967003261272e-05,1.0,0.0,1,1,0,0,1,1,high_adverse_wide_spread_cost_toxic,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,holdout
2026-08,HDFCBANK,P1_clean_allowed,0,1,250000,0.007936,1.2144765606026564,1.2186947778931538,801.0144,6808.590656,5.721901003673456e-05,0.9756944444444444,0.0,1,0,0,1,0,1,adverse_touch_cost_toxic,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,holdout
2026-08,HINDUNILVR,P2_allowed_with_realism_review,1,1,250000,0.023808,1.865845694561484,1.8706449048313656,786.554368,6685.704192,5.9520017835329424e-05,0.0,0.0,1,1,0,0,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,holdout
2026-08,ICICIBANK,P1_clean_allowed,0,1,250000,0.007936,1.415328002264847,1.4201519562596423,799.01504,6791.611968,6.813476455466156e-05,0.9871794871794872,0.0,1,0,0,1,0,1,adverse_touch_cost_toxic,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,holdout
2026-08,INFY,P1_clean_allowed,0,1,250000,0.007936,1.7953321364436094,1.801639491938073,797.98336,6782.914176,7.100583214615453e-05,0.0,0.0,1,0,0,1,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,holdout
2026-08,ITBEES,P1_clean_allowed,0,1,250000,0.007936,3.0988534242330346,3.108486167236556,785.271936,6674.597184,4.150498016597091e-05,0.996033673304193,0.0,1,0,1,0,0,1,high_adverse_wide_spread_cost_toxic,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,holdout
2026-08,ITC,P1_clean_allowed,0,1,250000,0.015872,1.7717930545716287,1.7790428749336906,786.523904,6685.786624,4.872660270370972e-05,1.0,0.0,1,0,0,1,0,1,adverse_touch_cost_toxic,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,holdout
2026-08,JUNIORBEES,P2_allowed_with_realism_review,1,1,250000,0.023808,3.7185684793614784,3.7265963325161886,785.252096,6674.817472,4.14637473823793e-05,0.9861111111111112,0.0,1,1,1,0,0,1,adverse_touch_cost_toxic,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,holdout
2026-08,KOTAKBANK,P1_clean_allowed,0,1,250000,0.015872,2.61472087854681,2.621919244886364,800.07872,6800.677056,7.017843174305059e-05,0.0,0.0,1,0,0,1,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,holdout
2026-08,LT,P2_allowed_with_realism_review,1,1,250000,0.023808,1.264958129885901,1.2700670595407435,795.713408,6763.683008,6.30879093486179e-05,0.0,0.0,1,1,0,0,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,holdout
2026-08,M&M,P1_clean_allowed,0,1,250000,0.015872,1.265742674514559,1.269720344094502,794.291712,6751.1264,5.0391872408163776e-05,0.0,0.0,1,0,0,1,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,holdout
2026-08,MARUTI,P1_clean_allowed,0,1,250000,0.007936,2.8912179255511385,2.89876077976665,794.030464,6749.155776,5.451527003763773e-05,0.0,0.0,1,0,0,1,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,holdout
2026-08,NESTLEIND,P1_clean_allowed,0,1,250000,0.007936,2.759762660410263,2.781060974762504,788.41344,6701.188864,6.333803705041908e-05,1.0,0.0,1,0,0,1,0,1,high_adverse_wide_spread_cost_toxic,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,holdout
