horizon_sec,trade_date,exchange,symbol,split_role,rows,label_available_rows,label_file,bytes
5,2026-07-10,NSE,HDFCBANK,train,4449,4448,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=HDFCBANK\receive_flow_labels.parquet,114787
5,2026-07-10,NSE,HINDUNILVR,train,4185,4184,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=HINDUNILVR\receive_flow_labels.parquet,122184
5,2026-07-10,NSE,ICICIBANK,train,4343,4342,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=ICICIBANK\receive_flow_labels.parquet,117096
5,2026-07-10,NSE,INFY,train,4461,4460,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=INFY\receive_flow_labels.parquet,132017
5,2026-07-10,NSE,ITBEES,train,4068,4066,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=ITBEES\receive_flow_labels.parquet,61038
5,2026-07-10,NSE,ITC,train,4336,4335,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=ITC\receive_flow_labels.parquet,84959
5,2026-07-10,NSE,JUNIORBEES,train,4331,4329,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=JUNIORBEES\receive_flow_labels.parquet,151518
5,2026-07-10,NSE,KOTAKBANK,train,4286,4285,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=KOTAKBANK\receive_flow_labels.parquet,98835
5,2026-07-10,NSE,LT,train,4271,4270,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=LT\receive_flow_labels.parquet,136782
5,2026-07-10,NSE,M&M,train,4237,4236,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=M&M\receive_flow_labels.parquet,122348
5,2026-07-10,NSE,MARUTI,train,4274,4273,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=MARUTI\receive_flow_labels.parquet,118278
5,2026-07-10,NSE,NESTLEIND,train,4128,4127,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=NESTLEIND\receive_flow_labels.parquet,125623
5,2026-07-10,NSE,NIFTYBEES,train,4297,4295,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=NIFTYBEES\receive_flow_labels.parquet,108559
5,2026-07-10,NSE,ONGC,train,4238,4237,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=ONGC\receive_flow_labels.parquet,121845
5,2026-07-10,NSE,RELIANCE,train,4361,4360,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=RELIANCE\receive_flow_labels.parquet,110623
5,2026-07-10,NSE,SBIN,train,4355,4354,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=SBIN\receive_flow_labels.parquet,129360
5,2026-07-10,NSE,SUNPHARMA,train,4286,4285,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=SUNPHARMA\receive_flow_labels.parquet,140539
5,2026-07-10,NSE,TCS,train,4482,4481,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=TCS\receive_flow_labels.parquet,169386
5,2026-07-10,NSE,TECHM,train,4255,4254,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=TECHM\receive_flow_labels.parquet,140417
5,2026-07-10,NSE,ULTRACEMCO,train,4019,4018,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=ULTRACEMCO\receive_flow_labels.parquet,88702
5,2026-07-10,NSE,WIPRO,train,4322,4321,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-10\exchange=NSE\symbol=WIPRO\receive_flow_labels.parquet,130897
5,2026-07-13,NSE,ADANIPORTS,validation,4269,4268,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=ADANIPORTS\receive_flow_labels.parquet,144450
5,2026-07-13,NSE,AXISBANK,validation,4286,4285,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=AXISBANK\receive_flow_labels.parquet,128229
5,2026-07-13,NSE,BAJAJ-AUTO,validation,4385,4384,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=BAJAJ-AUTO\receive_flow_labels.parquet,166084
5,2026-07-13,NSE,BANKBEES,validation,4286,4285,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=BANKBEES\receive_flow_labels.parquet,147178
5,2026-07-13,NSE,BHARTIARTL,validation,4368,4367,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=BHARTIARTL\receive_flow_labels.parquet,134965
5,2026-07-13,NSE,BPCL,validation,4190,4189,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=BPCL\receive_flow_labels.parquet,81871
5,2026-07-13,NSE,BRITANNIA,validation,4044,4043,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=BRITANNIA\receive_flow_labels.parquet,81547
5,2026-07-13,NSE,CIPLA,validation,4213,4212,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=CIPLA\receive_flow_labels.parquet,119983
5,2026-07-13,NSE,DRREDDY,validation,4259,4258,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=DRREDDY\receive_flow_labels.parquet,135534
5,2026-07-13,NSE,GOLDBEES,validation,4228,4227,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=GOLDBEES\receive_flow_labels.parquet,96503
5,2026-07-13,NSE,HCLTECH,validation,4401,4400,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=HCLTECH\receive_flow_labels.parquet,169494
5,2026-07-13,NSE,HDFCBANK,validation,4474,4473,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=HDFCBANK\receive_flow_labels.parquet,152558
5,2026-07-13,NSE,HINDUNILVR,validation,4218,4217,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=HINDUNILVR\receive_flow_labels.parquet,134728
5,2026-07-13,NSE,ICICIBANK,validation,4389,4388,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=ICICIBANK\receive_flow_labels.parquet,145012
5,2026-07-13,NSE,INFY,validation,4472,4471,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=INFY\receive_flow_labels.parquet,171172
5,2026-07-13,NSE,ITBEES,validation,4193,4192,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=ITBEES\receive_flow_labels.parquet,86017
5,2026-07-13,NSE,ITC,validation,4228,4227,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=ITC\receive_flow_labels.parquet,68783
5,2026-07-13,NSE,JUNIORBEES,validation,4246,4245,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=JUNIORBEES\receive_flow_labels.parquet,154716
5,2026-07-13,NSE,KOTAKBANK,validation,4254,4253,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=KOTAKBANK\receive_flow_labels.parquet,109055
5,2026-07-13,NSE,LT,validation,4320,4319,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=LT\receive_flow_labels.parquet,156636
5,2026-07-13,NSE,M&M,validation,4397,4396,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=M&M\receive_flow_labels.parquet,174175
5,2026-07-13,NSE,MARUTI,validation,4443,4442,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=MARUTI\receive_flow_labels.parquet,135866
5,2026-07-13,NSE,NESTLEIND,validation,4207,4206,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=NESTLEIND\receive_flow_labels.parquet,127952
5,2026-07-13,NSE,NIFTYBEES,validation,4324,4323,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=NIFTYBEES\receive_flow_labels.parquet,135647
5,2026-07-13,NSE,ONGC,validation,4309,4308,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=ONGC\receive_flow_labels.parquet,132222
5,2026-07-13,NSE,RELIANCE,validation,4367,4366,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=RELIANCE\receive_flow_labels.parquet,119567
5,2026-07-13,NSE,SBIN,validation,4354,4353,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=SBIN\receive_flow_labels.parquet,127813
5,2026-07-13,NSE,SUNPHARMA,validation,4237,4236,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=SUNPHARMA\receive_flow_labels.parquet,139628
5,2026-07-13,NSE,TCS,validation,4485,4484,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=TCS\receive_flow_labels.parquet,186086
5,2026-07-13,NSE,TECHM,validation,4289,4288,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=TECHM\receive_flow_labels.parquet,167497
5,2026-07-13,NSE,ULTRACEMCO,validation,4085,4084,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=ULTRACEMCO\receive_flow_labels.parquet,93732
5,2026-07-13,NSE,WIPRO,validation,4289,4288,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-13\exchange=NSE\symbol=WIPRO\receive_flow_labels.parquet,161831
5,2026-07-14,NSE,ADANIPORTS,test_untouched,4200,4199,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=ADANIPORTS\receive_flow_labels.parquet,152824
5,2026-07-14,NSE,AXISBANK,test_untouched,4334,4332,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=AXISBANK\receive_flow_labels.parquet,153757
5,2026-07-14,NSE,BAJAJ-AUTO,test_untouched,4439,4438,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=BAJAJ-AUTO\receive_flow_labels.parquet,164202
5,2026-07-14,NSE,BANKBEES,test_untouched,4243,4241,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=BANKBEES\receive_flow_labels.parquet,148354
5,2026-07-14,NSE,BHARTIARTL,test_untouched,4403,4402,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=BHARTIARTL\receive_flow_labels.parquet,156771
5,2026-07-14,NSE,BPCL,test_untouched,4129,4127,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=BPCL\receive_flow_labels.parquet,92687
5,2026-07-14,NSE,BRITANNIA,test_untouched,4100,4099,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=BRITANNIA\receive_flow_labels.parquet,109796
5,2026-07-14,NSE,CIPLA,test_untouched,4186,4185,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=CIPLA\receive_flow_labels.parquet,144672
5,2026-07-14,NSE,DRREDDY,test_untouched,4170,4169,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=DRREDDY\receive_flow_labels.parquet,122798
5,2026-07-14,NSE,GOLDBEES,test_untouched,4176,4174,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=GOLDBEES\receive_flow_labels.parquet,94530
5,2026-07-14,NSE,HCLTECH,test_untouched,4474,4472,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=HCLTECH\receive_flow_labels.parquet,171811
5,2026-07-14,NSE,HDFCBANK,test_untouched,4477,4476,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=HDFCBANK\receive_flow_labels.parquet,153898
5,2026-07-14,NSE,HINDUNILVR,test_untouched,4213,4212,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=HINDUNILVR\receive_flow_labels.parquet,160408
5,2026-07-14,NSE,ICICIBANK,test_untouched,4378,4377,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=ICICIBANK\receive_flow_labels.parquet,148627
5,2026-07-14,NSE,INFY,test_untouched,4476,4475,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=INFY\receive_flow_labels.parquet,148902
5,2026-07-14,NSE,ITBEES,test_untouched,3982,3980,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=ITBEES\receive_flow_labels.parquet,72738
5,2026-07-14,NSE,ITC,test_untouched,4327,4325,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=ITC\receive_flow_labels.parquet,94279
5,2026-07-14,NSE,JUNIORBEES,test_untouched,4251,4249,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=JUNIORBEES\receive_flow_labels.parquet,163795
5,2026-07-14,NSE,KOTAKBANK,test_untouched,4268,4266,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=KOTAKBANK\receive_flow_labels.parquet,123700
5,2026-07-14,NSE,LT,test_untouched,4365,4364,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=LT\receive_flow_labels.parquet,161097
5,2026-07-14,NSE,M&M,test_untouched,4370,4369,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=M&M\receive_flow_labels.parquet,168450
5,2026-07-14,NSE,MARUTI,test_untouched,4223,4222,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=MARUTI\receive_flow_labels.parquet,129748
5,2026-07-14,NSE,NESTLEIND,test_untouched,4194,4193,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=NESTLEIND\receive_flow_labels.parquet,133748
5,2026-07-14,NSE,NIFTYBEES,test_untouched,4242,4239,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=NIFTYBEES\receive_flow_labels.parquet,124913
5,2026-07-14,NSE,ONGC,test_untouched,4247,4246,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=ONGC\receive_flow_labels.parquet,133063
5,2026-07-14,NSE,RELIANCE,test_untouched,4385,4383,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=RELIANCE\receive_flow_labels.parquet,139381
5,2026-07-14,NSE,SBIN,test_untouched,4352,4350,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=SBIN\receive_flow_labels.parquet,133168
5,2026-07-14,NSE,SUNPHARMA,test_untouched,4264,4263,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=SUNPHARMA\receive_flow_labels.parquet,155175
5,2026-07-14,NSE,TCS,test_untouched,4474,4473,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=TCS\receive_flow_labels.parquet,177369
5,2026-07-14,NSE,TECHM,test_untouched,4290,4289,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=TECHM\receive_flow_labels.parquet,166917
5,2026-07-14,NSE,ULTRACEMCO,test_untouched,4081,4080,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=ULTRACEMCO\receive_flow_labels.parquet,106347
5,2026-07-14,NSE,WIPRO,test_untouched,4206,4204,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-14\exchange=NSE\symbol=WIPRO\receive_flow_labels.parquet,146624
5,2026-07-15,NSE,ADANIPORTS,unassigned,4243,4242,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\receive_flow_labels.parquet,140447
5,2026-07-15,NSE,AXISBANK,unassigned,4454,4453,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=AXISBANK\receive_flow_labels.parquet,169028
5,2026-07-15,NSE,BAJAJ-AUTO,unassigned,4420,4419,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=BAJAJ-AUTO\receive_flow_labels.parquet,157518
5,2026-07-15,NSE,BANKBEES,unassigned,4226,4223,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=BANKBEES\receive_flow_labels.parquet,151803
5,2026-07-15,NSE,BHARTIARTL,unassigned,4307,4306,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=BHARTIARTL\receive_flow_labels.parquet,136891
5,2026-07-15,NSE,BPCL,unassigned,4182,4181,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\receive_flow_labels.parquet,78844
5,2026-07-15,NSE,BRITANNIA,unassigned,3929,3928,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=BRITANNIA\receive_flow_labels.parquet,88793
5,2026-07-15,NSE,CIPLA,unassigned,4176,4175,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=CIPLA\receive_flow_labels.parquet,129731
5,2026-07-15,NSE,DRREDDY,unassigned,4166,4165,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=DRREDDY\receive_flow_labels.parquet,107715
5,2026-07-15,NSE,GOLDBEES,unassigned,4218,4215,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=GOLDBEES\receive_flow_labels.parquet,95272
5,2026-07-15,NSE,HCLTECH,unassigned,4285,4284,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=HCLTECH\receive_flow_labels.parquet,136208
5,2026-07-15,NSE,HDFCBANK,unassigned,4421,4420,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=HDFCBANK\receive_flow_labels.parquet,134098
5,2026-07-15,NSE,HINDUNILVR,unassigned,4199,4198,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=HINDUNILVR\receive_flow_labels.parquet,136348
5,2026-07-15,NSE,ICICIBANK,unassigned,4424,4423,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=ICICIBANK\receive_flow_labels.parquet,140521
5,2026-07-15,NSE,INFY,unassigned,4470,4469,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=INFY\receive_flow_labels.parquet,139630
5,2026-07-15,NSE,ITBEES,unassigned,4075,4072,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=ITBEES\receive_flow_labels.parquet,67826
5,2026-07-15,NSE,ITC,unassigned,4281,4280,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=ITC\receive_flow_labels.parquet,85882
5,2026-07-15,NSE,JUNIORBEES,unassigned,4358,4355,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=JUNIORBEES\receive_flow_labels.parquet,163084
5,2026-07-15,NSE,KOTAKBANK,unassigned,4239,4238,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=KOTAKBANK\receive_flow_labels.parquet,112345
5,2026-07-15,NSE,LT,unassigned,4358,4357,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=LT\receive_flow_labels.parquet,162582
5,2026-07-15,NSE,M&M,unassigned,4419,4418,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=M&M\receive_flow_labels.parquet,156138
5,2026-07-15,NSE,MARUTI,unassigned,4267,4266,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=MARUTI\receive_flow_labels.parquet,116228
5,2026-07-15,NSE,NESTLEIND,unassigned,4051,4050,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=NESTLEIND\receive_flow_labels.parquet,107671
5,2026-07-15,NSE,NIFTYBEES,unassigned,4344,4341,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=NIFTYBEES\receive_flow_labels.parquet,124741
5,2026-07-15,NSE,ONGC,unassigned,4286,4285,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=ONGC\receive_flow_labels.parquet,128982
5,2026-07-15,NSE,RELIANCE,unassigned,4388,4387,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\receive_flow_labels.parquet,119375
5,2026-07-15,NSE,SBIN,unassigned,4392,4391,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=SBIN\receive_flow_labels.parquet,138713
5,2026-07-15,NSE,SUNPHARMA,unassigned,4309,4308,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=SUNPHARMA\receive_flow_labels.parquet,145077
5,2026-07-15,NSE,TCS,unassigned,4448,4447,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=TCS\receive_flow_labels.parquet,161548
5,2026-07-15,NSE,TECHM,unassigned,4352,4351,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=TECHM\receive_flow_labels.parquet,159483
5,2026-07-15,NSE,ULTRACEMCO,unassigned,4187,4186,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=ULTRACEMCO\receive_flow_labels.parquet,111235
5,2026-07-15,NSE,WIPRO,unassigned,4262,4261,derived_real_l2_receive_flow_labels_phase181\horizon=5s\trade_date=2026-07-15\exchange=NSE\symbol=WIPRO\receive_flow_labels.parquet,138203
15,2026-07-08,NSE,ADANIPORTS,train,584,583,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-08\exchange=NSE\symbol=ADANIPORTS\receive_flow_labels.parquet,33419
15,2026-07-08,NSE,AXISBANK,train,584,583,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-08\exchange=NSE\symbol=AXISBANK\receive_flow_labels.parquet,33008
15,2026-07-08,NSE,BAJAJ-AUTO,train,584,583,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-08\exchange=NSE\symbol=BAJAJ-AUTO\receive_flow_labels.parquet,33012
15,2026-07-08,NSE,BANKBEES,train,584,583,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-08\exchange=NSE\symbol=BANKBEES\receive_flow_labels.parquet,32497
15,2026-07-08,NSE,BHARTIARTL,train,584,583,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-08\exchange=NSE\symbol=BHARTIARTL\receive_flow_labels.parquet,31952
15,2026-07-08,NSE,BPCL,train,584,583,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-08\exchange=NSE\symbol=BPCL\receive_flow_labels.parquet,26152
15,2026-07-08,NSE,BRITANNIA,train,584,583,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-08\exchange=NSE\symbol=BRITANNIA\receive_flow_labels.parquet,28107
15,2026-07-08,NSE,CIPLA,train,584,583,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-08\exchange=NSE\symbol=CIPLA\receive_flow_labels.parquet,32468
15,2026-07-08,NSE,DRREDDY,train,584,583,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-08\exchange=NSE\symbol=DRREDDY\receive_flow_labels.parquet,32231
15,2026-07-08,NSE,GOLDBEES,train,584,583,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-08\exchange=NSE\symbol=GOLDBEES\receive_flow_labels.parquet,28996
15,2026-07-08,NSE,HCLTECH,train,584,583,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-08\exchange=NSE\symbol=HCLTECH\receive_flow_labels.parquet,31234
15,2026-07-08,NSE,HDFCBANK,train,584,583,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-08\exchange=NSE\symbol=HDFCBANK\receive_flow_labels.parquet,31977
15,2026-07-08,NSE,HINDUNILVR,train,584,583,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-08\exchange=NSE\symbol=HINDUNILVR\receive_flow_labels.parquet,33109
15,2026-07-08,NSE,ICICIBANK,train,584,583,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-08\exchange=NSE\symbol=ICICIBANK\receive_flow_labels.parquet,31079
15,2026-07-08,NSE,INFY,train,584,583,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-08\exchange=NSE\symbol=INFY\receive_flow_labels.parquet,31404
15,2026-07-08,NSE,ITBEES,train,584,583,derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-08\exchange=NSE\symbol=ITBEES\receive_flow_labels.parquet,22717
