phase294_variant_id,continuation_family,primary_pressure_column,secondary_pressure_column,interaction_column,spread_state,market_bucket,side_mode,exit_horizon_ticks,scenario_rows,selected_event_rows,max_scheduled_event_rows,cost200_above12_sparse_diagnostic_rows,robust_portfolio_floor_above12_rows,sparse_floor_met_rows,robust_portfolio_floor_met_rows,min_annualized_pct,median_annualized_pct,max_annualized_pct,max_net_pnl_inr,best_scenario_id,best_notional_turnover_x_initial_capital,best_avg_open_notional_utilization,rejected_same_symbol_overlap_rows,rejected_max_concurrent_rows,uses_top5,uses_levels_2_to_5,l1_only_variant,uses_net_edge_as_live_mask,positive_but_below12,continuation_survivor,robust_continuation_survivor,too_sparse_for_sparse_diagnostic,too_sparse_for_portfolio_claim,current_event_universe_exhausted_for_acceptance
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I35_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H5,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,ANYSPREAD,NONOPEN,PRESSURE_SIGN_CONT,5,4,38,2,0,0,0,0,0.7559070162814109,1.4636071602534972,1.5118140325628218,47.99409627183561,P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I35_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H5_CAP100000_NOT100000_CONC1_COST200,1.0,0.9736842105263158,7,34,1,1,0,0,1,0,0,1,1,1
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I35_NOTWIDE_ALL_ORIG_H5,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,NOTWIDE,ALL,ORIG,5,4,38,2,0,0,0,0,0.7559070162814109,1.4636071602534972,1.5118140325628218,47.99409627183561,P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I35_NOTWIDE_ALL_ORIG_H5_CAP100000_NOT100000_CONC1_COST200,1.0,0.9736842105263158,7,34,1,1,0,0,1,0,0,1,1,1
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I35_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H5,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,NOTWIDE,ALL,PRESSURE_SIGN_CONT,5,4,38,2,0,0,0,0,0.7559070162814109,1.4636071602534972,1.5118140325628218,47.99409627183561,P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I35_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H5_CAP100000_NOT100000_CONC1_COST200,1.0,0.9736842105263158,7,34,1,1,0,0,1,0,0,1,1,1
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I35_NOTWIDE_NONOPEN_ORIG_H5,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,NOTWIDE,NONOPEN,ORIG,5,4,38,2,0,0,0,0,0.7559070162814109,1.4636071602534972,1.5118140325628218,47.99409627183561,P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I35_NOTWIDE_NONOPEN_ORIG_H5_CAP100000_NOT100000_CONC1_COST200,1.0,0.9736842105263158,7,34,1,1,0,0,1,0,0,1,1,1
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I35_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H5,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,NOTWIDE,NONOPEN,PRESSURE_SIGN_CONT,5,4,38,2,0,0,0,0,0.7559070162814109,1.4636071602534972,1.5118140325628218,47.99409627183561,P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I35_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H5_CAP100000_NOT100000_CONC1_COST200,1.0,0.9736842105263158,7,34,1,1,0,0,1,0,0,1,1,1
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_ANYSPREAD_ALL_ORIG_H5,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,ANYSPREAD,ALL,ORIG,5,4,26,2,0,0,0,0,0.75463996274659,1.46102058895415,1.50927992549318,47.91364842835492,P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_ANYSPREAD_ALL_ORIG_H5_CAP100000_NOT100000_CONC1_COST200,1.0,0.9615384615384616,4,24,1,1,0,0,1,0,0,1,1,1
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,ANYSPREAD,ALL,PRESSURE_SIGN_CONT,5,4,26,2,0,0,0,0,0.75463996274659,1.46102058895415,1.50927992549318,47.91364842835492,P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5_CAP100000_NOT100000_CONC1_COST200,1.0,0.9615384615384616,4,24,1,1,0,0,1,0,0,1,1,1
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_ANYSPREAD_NONOPEN_ORIG_H5,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,ANYSPREAD,NONOPEN,ORIG,5,4,26,2,0,0,0,0,0.75463996274659,1.46102058895415,1.50927992549318,47.91364842835492,P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_ANYSPREAD_NONOPEN_ORIG_H5_CAP100000_NOT100000_CONC1_COST200,1.0,0.9615384615384616,4,24,1,1,0,0,1,0,0,1,1,1
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H5,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,ANYSPREAD,NONOPEN,PRESSURE_SIGN_CONT,5,4,26,2,0,0,0,0,0.75463996274659,1.46102058895415,1.50927992549318,47.91364842835492,P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H5_CAP100000_NOT100000_CONC1_COST200,1.0,0.9615384615384616,4,24,1,1,0,0,1,0,0,1,1,1
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_ORIG_H5,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,NOTWIDE,ALL,ORIG,5,4,26,2,0,0,0,0,0.75463996274659,1.46102058895415,1.50927992549318,47.91364842835492,P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_ORIG_H5_CAP100000_NOT100000_CONC1_COST200,1.0,0.9615384615384616,4,24,1,1,0,0,1,0,0,1,1,1
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H5,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,NOTWIDE,ALL,PRESSURE_SIGN_CONT,5,4,26,2,0,0,0,0,0.75463996274659,1.46102058895415,1.50927992549318,47.91364842835492,P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H5_CAP100000_NOT100000_CONC1_COST200,1.0,0.9615384615384616,4,24,1,1,0,0,1,0,0,1,1,1
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_NONOPEN_ORIG_H5,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,NOTWIDE,NONOPEN,ORIG,5,4,26,2,0,0,0,0,0.75463996274659,1.46102058895415,1.50927992549318,47.91364842835492,P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_NONOPEN_ORIG_H5_CAP100000_NOT100000_CONC1_COST200,1.0,0.9615384615384616,4,24,1,1,0,0,1,0,0,1,1,1
P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H5,replenishment_absorption_continuation,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,NOTWIDE,NONOPEN,PRESSURE_SIGN_CONT,5,4,26,2,0,0,0,0,0.75463996274659,1.46102058895415,1.50927992549318,47.91364842835492,P271_P294_P294_REPLENISHMENT_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H5_CAP100000_NOT100000_CONC1_COST200,1.0,0.9615384615384616,4,24,1,1,0,0,1,0,0,1,1,1
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I35_ANYSPREAD_ALL_ORIG_H5,spread_compressed_absorption_continuation,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,ANYSPREAD,ALL,ORIG,5,4,291,3,0,0,0,0,-1.9653011384402697,-0.6130873255948155,1.4782529745012776,46.92866585718342,P271_P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I35_ANYSPREAD_ALL_ORIG_H5_CAP100000_NOT100000_CONC1_COST200,1.0,0.9965635738831616,11,287,1,1,0,0,1,0,0,1,1,1
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,spread_compressed_absorption_continuation,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,ANYSPREAD,ALL,PRESSURE_SIGN_CONT,5,4,291,3,0,0,0,0,-1.9653011384402697,-0.6130873255948155,1.4782529745012776,46.92866585718342,P271_P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5_CAP100000_NOT100000_CONC1_COST200,1.0,0.9965635738831616,11,287,1,1,0,0,1,0,0,1,1,1
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I35_ANYSPREAD_NONOPEN_ORIG_H5,spread_compressed_absorption_continuation,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,ANYSPREAD,NONOPEN,ORIG,5,4,283,3,0,0,0,0,-1.9653011384402697,-0.6130873255948155,1.4782529745012776,46.92866585718342,P271_P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I35_ANYSPREAD_NONOPEN_ORIG_H5_CAP100000_NOT100000_CONC1_COST200,1.0,0.9964664310954064,11,279,1,1,0,0,1,0,0,1,1,1
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I35_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H5,spread_compressed_absorption_continuation,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,ANYSPREAD,NONOPEN,PRESSURE_SIGN_CONT,5,4,283,3,0,0,0,0,-1.9653011384402697,-0.6130873255948155,1.4782529745012776,46.92866585718342,P271_P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I35_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H5_CAP100000_NOT100000_CONC1_COST200,1.0,0.9964664310954064,11,279,1,1,0,0,1,0,0,1,1,1
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I35_NOTWIDE_ALL_ORIG_H5,spread_compressed_absorption_continuation,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,NOTWIDE,ALL,ORIG,5,4,291,3,0,0,0,0,-1.9653011384402697,-0.6130873255948155,1.4782529745012776,46.92866585718342,P271_P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I35_NOTWIDE_ALL_ORIG_H5_CAP100000_NOT100000_CONC1_COST200,1.0,0.9965635738831616,11,287,1,1,0,0,1,0,0,1,1,1
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I35_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H5,spread_compressed_absorption_continuation,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,NOTWIDE,ALL,PRESSURE_SIGN_CONT,5,4,291,3,0,0,0,0,-1.9653011384402697,-0.6130873255948155,1.4782529745012776,46.92866585718342,P271_P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I35_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H5_CAP100000_NOT100000_CONC1_COST200,1.0,0.9965635738831616,11,287,1,1,0,0,1,0,0,1,1,1
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I35_NOTWIDE_NONOPEN_ORIG_H5,spread_compressed_absorption_continuation,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,NOTWIDE,NONOPEN,ORIG,5,4,283,3,0,0,0,0,-1.9653011384402697,-0.6130873255948155,1.4782529745012776,46.92866585718342,P271_P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I35_NOTWIDE_NONOPEN_ORIG_H5_CAP100000_NOT100000_CONC1_COST200,1.0,0.9964664310954064,11,279,1,1,0,0,1,0,0,1,1,1
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I35_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H5,spread_compressed_absorption_continuation,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,NOTWIDE,NONOPEN,PRESSURE_SIGN_CONT,5,4,283,3,0,0,0,0,-1.9653011384402697,-0.6130873255948155,1.4782529745012776,46.92866585718342,P271_P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I35_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H5_CAP100000_NOT100000_CONC1_COST200,1.0,0.9964664310954064,11,279,1,1,0,0,1,0,0,1,1,1
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P50_S45_I35_ANYSPREAD_ALL_ORIG_H5,spread_compressed_absorption_continuation,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,ANYSPREAD,ALL,ORIG,5,4,411,4,0,0,0,0,-3.663546130666291,-1.462953599573273,1.4752778630394898,46.83421787426951,P271_P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P50_S45_I35_ANYSPREAD_ALL_ORIG_H5_CAP100000_NOT100000_CONC1_COST200,1.0,0.9975669099756692,14,407,1,1,0,0,1,0,0,1,1,1
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P50_S45_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,spread_compressed_absorption_continuation,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,ANYSPREAD,ALL,PRESSURE_SIGN_CONT,5,4,411,4,0,0,0,0,-3.663546130666291,-1.462953599573273,1.4752778630394898,46.83421787426951,P271_P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P50_S45_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5_CAP100000_NOT100000_CONC1_COST200,1.0,0.9975669099756692,14,407,1,1,0,0,1,0,0,1,1,1
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P50_S45_I35_NOTWIDE_ALL_ORIG_H5,spread_compressed_absorption_continuation,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,NOTWIDE,ALL,ORIG,5,4,411,4,0,0,0,0,-3.663546130666291,-1.462953599573273,1.4752778630394898,46.83421787426951,P271_P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P50_S45_I35_NOTWIDE_ALL_ORIG_H5_CAP100000_NOT100000_CONC1_COST200,1.0,0.9975669099756692,14,407,1,1,0,0,1,0,0,1,1,1
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P50_S45_I35_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H5,spread_compressed_absorption_continuation,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,NOTWIDE,ALL,PRESSURE_SIGN_CONT,5,4,411,4,0,0,0,0,-3.663546130666291,-1.462953599573273,1.4752778630394898,46.83421787426951,P271_P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P50_S45_I35_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H5_CAP100000_NOT100000_CONC1_COST200,1.0,0.9975669099756692,14,407,1,1,0,0,1,0,0,1,1,1
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P50_S45_I35_ANYSPREAD_NONOPEN_ORIG_H5,spread_compressed_absorption_continuation,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,ANYSPREAD,NONOPEN,ORIG,5,4,347,3,0,0,0,0,-2.1498251650937807,-0.7060931167870179,1.4752778630394898,46.83421787426951,P271_P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P50_S45_I35_ANYSPREAD_NONOPEN_ORIG_H5_CAP100000_NOT100000_CONC1_COST200,1.0,0.9971181556195964,13,343,1,1,0,0,1,0,0,1,1,1
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P50_S45_I35_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H5,spread_compressed_absorption_continuation,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,ANYSPREAD,NONOPEN,PRESSURE_SIGN_CONT,5,4,347,3,0,0,0,0,-2.1498251650937807,-0.7060931167870179,1.4752778630394898,46.83421787426951,P271_P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P50_S45_I35_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H5_CAP100000_NOT100000_CONC1_COST200,1.0,0.9971181556195964,13,343,1,1,0,0,1,0,0,1,1,1
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P50_S45_I35_NOTWIDE_NONOPEN_ORIG_H5,spread_compressed_absorption_continuation,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,NOTWIDE,NONOPEN,ORIG,5,4,347,3,0,0,0,0,-2.1498251650937807,-0.7060931167870179,1.4752778630394898,46.83421787426951,P271_P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P50_S45_I35_NOTWIDE_NONOPEN_ORIG_H5_CAP100000_NOT100000_CONC1_COST200,1.0,0.9971181556195964,13,343,1,1,0,0,1,0,0,1,1,1
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P50_S45_I35_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H5,spread_compressed_absorption_continuation,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,NOTWIDE,NONOPEN,PRESSURE_SIGN_CONT,5,4,347,3,0,0,0,0,-2.1498251650937807,-0.7060931167870179,1.4752778630394898,46.83421787426951,P271_P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P50_S45_I35_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H5_CAP100000_NOT100000_CONC1_COST200,1.0,0.9971181556195964,13,343,1,1,0,0,1,0,0,1,1,1
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I55_ANYSPREAD_ALL_ORIG_H5,spread_compressed_absorption_continuation,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,ANYSPREAD,ALL,ORIG,5,4,202,3,0,0,0,0,-1.9689499712219145,-0.6157528501425238,1.474888541873734,46.82185847218204,P271_P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I55_ANYSPREAD_ALL_ORIG_H5_CAP100000_NOT100000_CONC1_COST200,1.0,0.995049504950495,9,198,1,1,0,0,1,0,0,1,1,1
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I55_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,spread_compressed_absorption_continuation,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,ANYSPREAD,ALL,PRESSURE_SIGN_CONT,5,4,202,3,0,0,0,0,-1.9689499712219145,-0.6157528501425238,1.474888541873734,46.82185847218204,P271_P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I55_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5_CAP100000_NOT100000_CONC1_COST200,1.0,0.995049504950495,9,198,1,1,0,0,1,0,0,1,1,1
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I55_ANYSPREAD_NONOPEN_ORIG_H5,spread_compressed_absorption_continuation,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,ANYSPREAD,NONOPEN,ORIG,5,4,195,3,0,0,0,0,-1.9689499712219145,-0.6157528501425238,1.474888541873734,46.82185847218204,P271_P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I55_ANYSPREAD_NONOPEN_ORIG_H5_CAP100000_NOT100000_CONC1_COST200,1.0,0.9948717948717948,9,191,1,1,0,0,1,0,0,1,1,1
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I55_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H5,spread_compressed_absorption_continuation,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,ANYSPREAD,NONOPEN,PRESSURE_SIGN_CONT,5,4,195,3,0,0,0,0,-1.9689499712219145,-0.6157528501425238,1.474888541873734,46.82185847218204,P271_P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I55_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H5_CAP100000_NOT100000_CONC1_COST200,1.0,0.9948717948717948,9,191,1,1,0,0,1,0,0,1,1,1
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_ORIG_H5,spread_compressed_absorption_continuation,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,NOTWIDE,ALL,ORIG,5,4,202,3,0,0,0,0,-1.9689499712219145,-0.6157528501425238,1.474888541873734,46.82185847218204,P271_P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_ORIG_H5_CAP100000_NOT100000_CONC1_COST200,1.0,0.995049504950495,9,198,1,1,0,0,1,0,0,1,1,1
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H5,spread_compressed_absorption_continuation,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,NOTWIDE,ALL,PRESSURE_SIGN_CONT,5,4,202,3,0,0,0,0,-1.9689499712219145,-0.6157528501425238,1.474888541873734,46.82185847218204,P271_P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H5_CAP100000_NOT100000_CONC1_COST200,1.0,0.995049504950495,9,198,1,1,0,0,1,0,0,1,1,1
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_NONOPEN_ORIG_H5,spread_compressed_absorption_continuation,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,NOTWIDE,NONOPEN,ORIG,5,4,195,3,0,0,0,0,-1.9689499712219145,-0.6157528501425238,1.474888541873734,46.82185847218204,P271_P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_NONOPEN_ORIG_H5_CAP100000_NOT100000_CONC1_COST200,1.0,0.9948717948717948,9,191,1,1,0,0,1,0,0,1,1,1
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H5,spread_compressed_absorption_continuation,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,NOTWIDE,NONOPEN,PRESSURE_SIGN_CONT,5,4,195,3,0,0,0,0,-1.9689499712219145,-0.6157528501425238,1.474888541873734,46.82185847218204,P271_P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I55_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H5_CAP100000_NOT100000_CONC1_COST200,1.0,0.9948717948717948,9,191,1,1,0,0,1,0,0,1,1,1
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P50_S45_I55_ANYSPREAD_ALL_ORIG_H5,spread_compressed_absorption_continuation,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,ANYSPREAD,ALL,ORIG,5,4,285,4,0,0,0,0,-3.666015989698293,-1.4645807680340701,1.4737089072603056,46.78440975429542,P271_P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P50_S45_I55_ANYSPREAD_ALL_ORIG_H5_CAP100000_NOT100000_CONC1_COST200,1.0,0.9964912280701754,13,281,1,1,0,0,1,0,0,1,1,1
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P50_S45_I55_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,spread_compressed_absorption_continuation,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,ANYSPREAD,ALL,PRESSURE_SIGN_CONT,5,4,285,4,0,0,0,0,-3.666015989698293,-1.4645807680340701,1.4737089072603056,46.78440975429542,P271_P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P50_S45_I55_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5_CAP100000_NOT100000_CONC1_COST200,1.0,0.9964912280701754,13,281,1,1,0,0,1,0,0,1,1,1
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P50_S45_I55_NOTWIDE_ALL_ORIG_H5,spread_compressed_absorption_continuation,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,NOTWIDE,ALL,ORIG,5,4,285,4,0,0,0,0,-3.666015989698293,-1.4645807680340701,1.4737089072603056,46.78440975429542,P271_P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P50_S45_I55_NOTWIDE_ALL_ORIG_H5_CAP100000_NOT100000_CONC1_COST200,1.0,0.9964912280701754,13,281,1,1,0,0,1,0,0,1,1,1
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P50_S45_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H5,spread_compressed_absorption_continuation,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,NOTWIDE,ALL,PRESSURE_SIGN_CONT,5,4,285,4,0,0,0,0,-3.666015989698293,-1.4645807680340701,1.4737089072603056,46.78440975429542,P271_P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P50_S45_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H5_CAP100000_NOT100000_CONC1_COST200,1.0,0.9964912280701754,13,281,1,1,0,0,1,0,0,1,1,1
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P50_S45_I55_ANYSPREAD_NONOPEN_ORIG_H5,spread_compressed_absorption_continuation,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,ANYSPREAD,NONOPEN,ORIG,5,4,228,3,0,0,0,0,-2.15167748809306,-0.7074115172314537,1.4737089072603056,46.78440975429542,P271_P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P50_S45_I55_ANYSPREAD_NONOPEN_ORIG_H5_CAP100000_NOT100000_CONC1_COST200,1.0,0.9956140350877192,12,224,1,1,0,0,1,0,0,1,1,1
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P50_S45_I55_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H5,spread_compressed_absorption_continuation,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,ANYSPREAD,NONOPEN,PRESSURE_SIGN_CONT,5,4,228,3,0,0,0,0,-2.15167748809306,-0.7074115172314537,1.4737089072603056,46.78440975429542,P271_P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P50_S45_I55_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H5_CAP100000_NOT100000_CONC1_COST200,1.0,0.9956140350877192,12,224,1,1,0,0,1,0,0,1,1,1
