label_candidate_id,thesis_id,feature_column,direction_multiplier,thesis,abs_threshold_quantile,abs_threshold_value,spread_quantile,spread_tick_limit,forward_horizon_events,label_scope,signals,baseline_observations,baseline_any_edge_rate,directional_precision,precision_lift_vs_baseline,mean_directional_forward_return,mean_retail_cost_hurdle_return,mean_net_edge_return,median_net_edge_return,annual_positive_label_days,candidate_for_replay
F06_microprice_fade_q98_sp50_3e,F06_microprice_fade,microprice_dev,-1,fade microprice deviation,0.98,0.0002697495588308682,0.5,4.0,3,native_full_year_forward_edge_label_mining_not_acceptance,53432,1796405,0.6801228008160743,0.2691645455906573,0.39575874425572666,-3.432438797515517e-05,0.0013462799387707982,-0.0013806043267459535,-0.0013438340460772105,2,False
F06_microprice_fade_q98_sp75_3e,F06_microprice_fade,microprice_dev,-1,fade microprice deviation,0.98,0.0002697495588308682,0.75,5.0,3,native_full_year_forward_edge_label_mining_not_acceptance,53432,2243561,0.6966964571054676,0.2691645455906573,0.38634407114533453,-3.432438797515517e-05,0.0013462799387707982,-0.0013806043267459535,-0.0013438340460772105,2,False
F07_l1_imbalance_follow_q95_sp50_1e,F07_l1_imbalance_follow,l1_imbalance,1,follow level-1 queue imbalance,0.95,0.696969696969697,0.5,4.0,1,native_full_year_forward_edge_label_mining_not_acceptance,90773,1843716,0.5282977421685335,0.20422372291320107,0.38656936536376707,-2.36622184099221e-05,0.001365641810963376,-0.0013893040293732983,-0.0013443930473815463,0,False
F09_l5_imbalance_follow_q95_sp50_1e,F09_l5_imbalance_follow,l5_imbalance,1,follow level-5 queue imbalance,0.95,0.6971240263630917,0.5,4.0,1,native_full_year_forward_edge_label_mining_not_acceptance,90773,1843716,0.5282977421685335,0.20422372291320107,0.38656936536376707,-2.36622184099221e-05,0.001365641810963376,-0.0013893040293732983,-0.0013443930473815463,0,False
F07_l1_imbalance_follow_q95_sp75_1e,F07_l1_imbalance_follow,l1_imbalance,1,follow level-1 queue imbalance,0.95,0.696969696969697,0.75,5.0,1,native_full_year_forward_edge_label_mining_not_acceptance,90773,2302664,0.5498001445282508,0.20422372291320107,0.3714508352638443,-2.36622184099221e-05,0.001365641810963376,-0.0013893040293732983,-0.0013443930473815463,0,False
F09_l5_imbalance_follow_q95_sp75_1e,F09_l5_imbalance_follow,l5_imbalance,1,follow level-5 queue imbalance,0.95,0.6971240263630917,0.75,5.0,1,native_full_year_forward_edge_label_mining_not_acceptance,90773,2302664,0.5498001445282508,0.20422372291320107,0.3714508352638443,-2.36622184099221e-05,0.001365641810963376,-0.0013893040293732983,-0.0013443930473815463,0,False
F05_microprice_follow_q90_sp75_6e,F05_microprice_follow,microprice_dev,1,follow microprice deviation,0.9,0.00012666710985181337,0.75,5.0,6,native_full_year_forward_edge_label_mining_not_acceptance,193791,2150337,0.7776264836627933,0.35676579407712433,0.4587881220257292,-0.00014295721145934014,0.001248485802979528,-0.0013914430144388683,-0.0013376185093701997,37,False
F05_microprice_follow_q98_sp50_12e,F05_microprice_follow,microprice_dev,1,follow microprice deviation,0.98,0.0002697495588308682,0.5,4.0,12,native_full_year_forward_edge_label_mining_not_acceptance,47596,1571748,0.8301916083239806,0.3528237667030843,0.4249907649818059,-5.85190798444226e-05,0.0013460902103886617,-0.0014046092902330841,-0.0016544518811818895,76,False
F05_microprice_follow_q98_sp75_12e,F05_microprice_follow,microprice_dev,1,follow microprice deviation,0.98,0.0002697495588308682,0.75,5.0,12,native_full_year_forward_edge_label_mining_not_acceptance,47596,1962938,0.8392042947866922,0.3528237667030843,0.4204265503583541,-5.85190798444226e-05,0.0013460902103886617,-0.0014046092902330841,-0.0016544518811818895,76,False
F05_microprice_follow_q95_sp50_1e,F05_microprice_follow,microprice_dev,1,follow microprice deviation,0.95,0.0001508632092536177,0.5,4.0,1,native_full_year_forward_edge_label_mining_not_acceptance,102262,1843716,0.5282977421685335,0.21794997164146995,0.4125513971474465,-4.4634973801213616e-05,0.0013613938748952665,-0.0014060288486964804,-0.0013443930473815463,0,False
F05_microprice_follow_q95_sp75_1e,F05_microprice_follow,microprice_dev,1,follow microprice deviation,0.95,0.0001508632092536177,0.75,5.0,1,native_full_year_forward_edge_label_mining_not_acceptance,102262,2302664,0.5498001445282508,0.21794997164146995,0.39641672307758163,-4.4634973801213616e-05,0.0013613938748952665,-0.0014060288486964804,-0.0013443930473815463,0,False
F05_microprice_follow_q90_sp50_6e,F05_microprice_follow,microprice_dev,1,follow microprice deviation,0.9,0.00012666710985181337,0.5,4.0,6,native_full_year_forward_edge_label_mining_not_acceptance,168537,1721784,0.7650291790375564,0.3493416875819553,0.4566383834162299,-0.00016648036871120075,0.0012672679752784807,-0.0014337483439896819,-0.001341398442861567,36,False
F07_l1_imbalance_follow_q95_sp50_3e,F07_l1_imbalance_follow,l1_imbalance,1,follow level-1 queue imbalance,0.95,0.696969696969697,0.5,4.0,3,native_full_year_forward_edge_label_mining_not_acceptance,88433,1796405,0.6801228008160743,0.29211945766851743,0.42950987280239017,-6.886076083575162e-05,0.0013656151176051736,-0.001434475878440925,-0.0013446730711166562,8,False
F09_l5_imbalance_follow_q95_sp50_3e,F09_l5_imbalance_follow,l5_imbalance,1,follow level-5 queue imbalance,0.95,0.6971240263630917,0.5,4.0,3,native_full_year_forward_edge_label_mining_not_acceptance,88433,1796405,0.6801228008160743,0.29211945766851743,0.42950987280239017,-6.886076083575162e-05,0.0013656151176051736,-0.001434475878440925,-0.0013446730711166562,8,False
F07_l1_imbalance_follow_q95_sp75_3e,F07_l1_imbalance_follow,l1_imbalance,1,follow level-1 queue imbalance,0.95,0.696969696969697,0.75,5.0,3,native_full_year_forward_edge_label_mining_not_acceptance,88433,2243561,0.6966964571054676,0.29211945766851743,0.41929229679475133,-6.886076083575162e-05,0.0013656151176051736,-0.001434475878440925,-0.0013446730711166562,8,False
F09_l5_imbalance_follow_q95_sp75_3e,F09_l5_imbalance_follow,l5_imbalance,1,follow level-5 queue imbalance,0.95,0.6971240263630917,0.75,5.0,3,native_full_year_forward_edge_label_mining_not_acceptance,88433,2243561,0.6966964571054676,0.29211945766851743,0.41929229679475133,-6.886076083575162e-05,0.0013656151176051736,-0.001434475878440925,-0.0013446730711166562,8,False
F09_l5_imbalance_follow_q98_sp50_1e,F09_l5_imbalance_follow,l5_imbalance,1,follow level-5 queue imbalance,0.98,0.7395537042629196,0.5,4.0,1,native_full_year_forward_edge_label_mining_not_acceptance,58116,1843716,0.5282977421685335,0.1876419574643816,0.355182205954841,-8.459950004741146e-05,0.0013626733724755198,-0.0014472728725229312,-0.00134483072074883,0,False
F09_l5_imbalance_follow_q98_sp75_1e,F09_l5_imbalance_follow,l5_imbalance,1,follow level-5 queue imbalance,0.98,0.7395537042629196,0.75,5.0,1,native_full_year_forward_edge_label_mining_not_acceptance,58116,2302664,0.5498001445282508,0.1876419574643816,0.3412912116008726,-8.459950004741146e-05,0.0013626733724755198,-0.0014472728725229312,-0.00134483072074883,0,False
F07_l1_imbalance_follow_q98_sp50_1e,F07_l1_imbalance_follow,l1_imbalance,1,follow level-1 queue imbalance,0.98,0.7395540956279799,0.5,4.0,1,native_full_year_forward_edge_label_mining_not_acceptance,58127,1843716,0.5282977421685335,0.1878128924596143,0.35550576401990314,-8.535967196724128e-05,0.0013626819853087477,-0.001448041657275989,-0.00134483072074883,0,False
F07_l1_imbalance_follow_q98_sp75_1e,F07_l1_imbalance_follow,l1_imbalance,1,follow level-1 queue imbalance,0.98,0.7395540956279799,0.75,5.0,1,native_full_year_forward_edge_label_mining_not_acceptance,58127,2302664,0.5498001445282508,0.1878128924596143,0.3416021154755513,-8.535967196724128e-05,0.0013626819853087477,-0.001448041657275989,-0.00134483072074883,0,False
F07_l1_imbalance_follow_q98_sp50_3e,F07_l1_imbalance_follow,l1_imbalance,1,follow level-1 queue imbalance,0.98,0.7395540956279799,0.5,4.0,3,native_full_year_forward_edge_label_mining_not_acceptance,56620,1796405,0.6801228008160743,0.2815612857647474,0.41398595287042883,-8.585589274675977e-05,0.0013628117249324873,-0.0014486676176792468,-0.0013446730711166562,8,False
F07_l1_imbalance_follow_q98_sp75_3e,F07_l1_imbalance_follow,l1_imbalance,1,follow level-1 queue imbalance,0.98,0.7395540956279799,0.75,5.0,3,native_full_year_forward_edge_label_mining_not_acceptance,56620,2243561,0.6966964571054676,0.2815612857647474,0.40413767415229446,-8.585589274675977e-05,0.0013628117249324873,-0.0014486676176792468,-0.0013446730711166562,8,False
F09_l5_imbalance_follow_q98_sp50_3e,F09_l5_imbalance_follow,l5_imbalance,1,follow level-5 queue imbalance,0.98,0.7395537042629196,0.5,4.0,3,native_full_year_forward_edge_label_mining_not_acceptance,56614,1796405,0.6801228008160743,0.28099056770410147,0.4131468131445424,-8.829139497269128e-05,0.001362811956173896,-0.001451103351146587,-0.0013446730711166562,8,False
F09_l5_imbalance_follow_q98_sp75_3e,F09_l5_imbalance_follow,l5_imbalance,1,follow level-5 queue imbalance,0.98,0.7395537042629196,0.75,5.0,3,native_full_year_forward_edge_label_mining_not_acceptance,56614,2243561,0.6966964571054676,0.28099056770410147,0.4033184966542243,-8.829139497269128e-05,0.001362811956173896,-0.001451103351146587,-0.0013446730711166562,8,False
F03_mlofi_follow_q95_sp75_3e,F03_mlofi_follow,mlofi_qty_event,1,follow multi-level order-flow imbalance,0.95,0.03979558662992651,0.75,5.0,3,native_full_year_forward_edge_label_mining_not_acceptance,72947,2243561,0.6966964571054676,0.4180980712023798,0.6001151103013104,-0.0003460213149147338,0.0011220482374235817,-0.0014680695523383157,-0.0013196288344469768,28,False
F03_mlofi_follow_q90_sp75_1e,F03_mlofi_follow,mlofi_qty_event,1,follow multi-level order-flow imbalance,0.9,0.027402017112009146,0.75,5.0,1,native_full_year_forward_edge_label_mining_not_acceptance,174406,2302664,0.5498001445282508,0.3378266802747612,0.6144536039811871,-0.00037679248033059575,0.0011029762941351376,-0.0014797687744657333,-0.0013233365894025613,13,False
F03_mlofi_follow_q95_sp50_3e,F03_mlofi_follow,mlofi_qty_event,1,follow multi-level order-flow imbalance,0.95,0.03979558662992651,0.5,4.0,3,native_full_year_forward_edge_label_mining_not_acceptance,48629,1796405,0.6801228008160743,0.4157807069855436,0.6113318160876997,-0.00035814816560620017,0.0011225190613600373,-0.0014806672269662374,-0.0012947854422723586,27,False
F03_mlofi_follow_q90_sp75_12e,F03_mlofi_follow,mlofi_qty_event,1,follow multi-level order-flow imbalance,0.9,0.027402017112009146,0.75,5.0,12,native_full_year_forward_edge_label_mining_not_acceptance,137872,1962938,0.8392042947866922,0.4405027851920622,0.5249053036650969,-0.0003835198304789541,0.0011040991592190664,-0.0014876189896980204,-0.0014559170730597435,41,False
F03_mlofi_follow_q90_sp50_1e,F03_mlofi_follow,mlofi_qty_event,1,follow multi-level order-flow imbalance,0.9,0.027402017112009146,0.5,4.0,1,native_full_year_forward_edge_label_mining_not_acceptance,119563,1843716,0.5282977421685335,0.33368182464474794,0.6316169803699432,-0.0003918918042291544,0.001103539010479831,-0.0014954308147089852,-0.0013358900125479028,10,False
F03_mlofi_follow_q90_sp50_12e,F03_mlofi_follow,mlofi_qty_event,1,follow multi-level order-flow imbalance,0.9,0.027402017112009146,0.5,4.0,12,native_full_year_forward_edge_label_mining_not_acceptance,94337,1571748,0.8301916083239806,0.439318613057443,0.529177371407493,-0.0003916125080237594,0.0011046468505491968,-0.001496259358572956,-0.001477406021615526,42,False
F01_momentum_follow_q90_sp50_12e,F01_momentum_follow,momentum_3_event,1,follow recent event momentum,0.9,0.006725309414563396,0.5,4.0,12,native_full_year_forward_edge_label_mining_not_acceptance,105619,1571748,0.8301916083239806,0.44659578295571817,0.5379430224033716,-0.00039344759271792807,0.001105324526759556,-0.001498772119477484,-0.0011971257381740697,38,False
F07_l1_imbalance_follow_q98_sp50_6e,F07_l1_imbalance_follow,l1_imbalance,1,follow level-1 queue imbalance,0.98,0.7395540956279799,0.5,4.0,6,native_full_year_forward_edge_label_mining_not_acceptance,54328,1721784,0.7650291790375564,0.3310999852746282,0.43279393041082165,-0.0001394869124330796,0.0013629210212393688,-0.0015024079336724487,-0.0013474799331659867,30,False
F07_l1_imbalance_follow_q98_sp75_6e,F07_l1_imbalance_follow,l1_imbalance,1,follow level-1 queue imbalance,0.98,0.7395540956279799,0.75,5.0,6,native_full_year_forward_edge_label_mining_not_acceptance,54328,2150337,0.7776264836627933,0.3310999852746282,0.4257828047664655,-0.0001394869124330796,0.0013629210212393688,-0.0015024079336724487,-0.0013474799331659867,30,False
F09_l5_imbalance_follow_q98_sp50_6e,F09_l5_imbalance_follow,l5_imbalance,1,follow level-5 queue imbalance,0.98,0.7395537042629196,0.5,4.0,6,native_full_year_forward_edge_label_mining_not_acceptance,54343,1721784,0.7650291790375564,0.33067736414993654,0.4322415055670747,-0.00014141446848111314,0.0013629156503665836,-0.0015043301188476966,-0.0013478470389447236,26,False
F09_l5_imbalance_follow_q98_sp75_6e,F09_l5_imbalance_follow,l5_imbalance,1,follow level-5 queue imbalance,0.98,0.7395537042629196,0.75,5.0,6,native_full_year_forward_edge_label_mining_not_acceptance,54343,2150337,0.7776264836627933,0.33067736414993654,0.42523932903155864,-0.00014141446848111314,0.0013629156503665836,-0.0015043301188476966,-0.0013478470389447236,26,False
F05_microprice_follow_q95_sp50_3e,F05_microprice_follow,microprice_dev,1,follow microprice deviation,0.95,0.0001508632092536177,0.5,4.0,3,native_full_year_forward_edge_label_mining_not_acceptance,99620,1796405,0.6801228008160743,0.3006825938566553,0.4421004464133072,-0.00014833741395146413,0.0013613585552524337,-0.001509695969203898,-0.0013448774053042125,9,False
F05_microprice_follow_q95_sp75_3e,F05_microprice_follow,microprice_dev,1,follow microprice deviation,0.95,0.0001508632092536177,0.75,5.0,3,native_full_year_forward_edge_label_mining_not_acceptance,99620,2243561,0.6966964571054676,0.3006825938566553,0.43158335425715716,-0.00014833741395146413,0.0013613585552524337,-0.001509695969203898,-0.0013448774053042125,9,False
F07_l1_imbalance_follow_q95_sp50_6e,F07_l1_imbalance_follow,l1_imbalance,1,follow level-1 queue imbalance,0.95,0.696969696969697,0.5,4.0,6,native_full_year_forward_edge_label_mining_not_acceptance,84735,1721784,0.7650291790375564,0.33799492535552017,0.4418065802153247,-0.0001643233256511277,0.001365583760448976,-0.0015299070861001039,-0.0013465896385844033,34,False
F09_l5_imbalance_follow_q95_sp50_6e,F09_l5_imbalance_follow,l5_imbalance,1,follow level-5 queue imbalance,0.95,0.6971240263630917,0.5,4.0,6,native_full_year_forward_edge_label_mining_not_acceptance,84735,1721784,0.7650291790375564,0.33799492535552017,0.4418065802153247,-0.0001643233256511277,0.001365583760448976,-0.0015299070861001039,-0.0013465896385844033,34,False
F07_l1_imbalance_follow_q95_sp75_6e,F07_l1_imbalance_follow,l1_imbalance,1,follow level-1 queue imbalance,0.95,0.696969696969697,0.75,5.0,6,native_full_year_forward_edge_label_mining_not_acceptance,84735,2150337,0.7776264836627933,0.33799492535552017,0.43464945247683573,-0.0001643233256511277,0.001365583760448976,-0.0015299070861001039,-0.0013465896385844033,34,False
F09_l5_imbalance_follow_q95_sp75_6e,F09_l5_imbalance_follow,l5_imbalance,1,follow level-5 queue imbalance,0.95,0.6971240263630917,0.75,5.0,6,native_full_year_forward_edge_label_mining_not_acceptance,84735,2150337,0.7776264836627933,0.33799492535552017,0.43464945247683573,-0.0001643233256511277,0.001365583760448976,-0.0015299070861001039,-0.0013465896385844033,34,False
F03_mlofi_follow_q95_sp75_6e,F03_mlofi_follow,mlofi_qty_event,1,follow multi-level order-flow imbalance,0.95,0.03979558662992651,0.75,5.0,6,native_full_year_forward_edge_label_mining_not_acceptance,67704,2150337,0.7776264836627933,0.4236825002954035,0.5448406261831065,-0.00040730997911458445,0.0011227236166458767,-0.0015300335957604615,-0.001597270883789561,40,False
F01_momentum_follow_q90_sp75_12e,F01_momentum_follow,momentum_3_event,1,follow recent event momentum,0.9,0.006725309414563396,0.75,5.0,12,native_full_year_forward_edge_label_mining_not_acceptance,146438,1962938,0.8392042947866922,0.44436553353637714,0.5295081737508569,-0.00043081628267816765,0.0011032767586703748,-0.0015340930413485425,-0.0013002733920572706,39,False
F03_mlofi_follow_q95_sp50_6e,F03_mlofi_follow,mlofi_qty_event,1,follow multi-level order-flow imbalance,0.95,0.03979558662992651,0.5,4.0,6,native_full_year_forward_edge_label_mining_not_acceptance,45033,1721784,0.7650291790375564,0.42306752825705596,0.553008355562719,-0.00044367302866745405,0.0011230480471755878,-0.001566721075843042,-0.0015764183636108606,40,False
F05_microprice_follow_q90_sp75_12e,F05_microprice_follow,microprice_dev,1,follow microprice deviation,0.9,0.00012666710985181337,0.75,5.0,12,native_full_year_forward_edge_label_mining_not_acceptance,176901,1962938,0.8392042947866922,0.388567616915676,0.4630190995560164,-0.0003223678659353871,0.001248417787056041,-0.001570785652991428,-0.0013448830860885838,69,False
F07_l1_imbalance_follow_q98_sp50_12e,F07_l1_imbalance_follow,l1_imbalance,1,follow level-1 queue imbalance,0.98,0.7395540956279799,0.5,4.0,12,native_full_year_forward_edge_label_mining_not_acceptance,49670,1571748,0.8301916083239806,0.37052546808938996,0.44631319369442857,-0.00027225666912246476,0.001362962200106189,-0.0016352188692286538,-0.001645200645974073,57,False
F07_l1_imbalance_follow_q98_sp75_12e,F07_l1_imbalance_follow,l1_imbalance,1,follow level-1 queue imbalance,0.98,0.7395540956279799,0.75,5.0,12,native_full_year_forward_edge_label_mining_not_acceptance,49670,1962938,0.8392042947866922,0.37052546808938996,0.44151998552815985,-0.00027225666912246476,0.001362962200106189,-0.0016352188692286538,-0.001645200645974073,57,False
F05_microprice_follow_q90_sp50_12e,F05_microprice_follow,microprice_dev,1,follow microprice deviation,0.9,0.00012666710985181337,0.5,4.0,12,native_full_year_forward_edge_label_mining_not_acceptance,153827,1571748,0.8301916083239806,0.3812139611381617,0.4591879239875353,-0.00037063230729745346,0.0012672069983892132,-0.0016378393056866664,-0.0013468723553744907,68,False
F03_mlofi_follow_q95_sp75_1e,F03_mlofi_follow,mlofi_qty_event,1,follow multi-level order-flow imbalance,0.95,0.03979558662992651,0.75,5.0,1,native_full_year_forward_edge_label_mining_not_acceptance,75757,2302664,0.5498001445282508,0.3477038425492034,0.6324186088520336,-0.0005161985116553309,0.001121837880555901,-0.0016380363922112323,-0.001461497129969915,13,False
F09_l5_imbalance_follow_q98_sp50_12e,F09_l5_imbalance_follow,l5_imbalance,1,follow level-5 queue imbalance,0.98,0.7395537042629196,0.5,4.0,12,native_full_year_forward_edge_label_mining_not_acceptance,49697,1571748,0.8301916083239806,0.3699418475964344,0.445610198762772,-0.00027611477180422274,0.0013629634341089962,-0.001639078205913219,-0.0016460542787691541,58,False
F09_l5_imbalance_follow_q98_sp75_12e,F09_l5_imbalance_follow,l5_imbalance,1,follow level-5 queue imbalance,0.98,0.7395537042629196,0.75,5.0,12,native_full_year_forward_edge_label_mining_not_acceptance,49697,1962938,0.8392042947866922,0.3699418475964344,0.4408245404540806,-0.00027611477180422274,0.0013629634341089962,-0.001639078205913219,-0.0016460542787691541,58,False
F03_mlofi_follow_q95_sp75_12e,F03_mlofi_follow,mlofi_qty_event,1,follow multi-level order-flow imbalance,0.95,0.03979558662992651,0.75,5.0,12,native_full_year_forward_edge_label_mining_not_acceptance,58908,1962938,0.8392042947866922,0.44067019759625176,0.5251047931162706,-0.000550605198106511,0.001123756263028515,-0.0016743614611350265,-0.0017393531116571058,47,False
F03_mlofi_follow_q95_sp50_12e,F03_mlofi_follow,mlofi_qty_event,1,follow multi-level order-flow imbalance,0.95,0.03979558662992651,0.5,4.0,12,native_full_year_forward_edge_label_mining_not_acceptance,39212,1571748,0.8301916083239806,0.4412934815872692,0.5315561819254806,-0.0005553956781418213,0.0011238916888207551,-0.0016792873669625764,-0.0017462584212896847,49,False
F03_mlofi_follow_q95_sp50_1e,F03_mlofi_follow,mlofi_qty_event,1,follow multi-level order-flow imbalance,0.95,0.03979558662992651,0.5,4.0,1,native_full_year_forward_edge_label_mining_not_acceptance,50409,1843716,0.5282977421685335,0.33922513836814855,0.6421097636641641,-0.0005617389868064812,0.0011223527491996941,-0.0016840917360061755,-0.0014886027283572676,13,False
F05_microprice_follow_q95_sp50_6e,F05_microprice_follow,microprice_dev,1,follow microprice deviation,0.95,0.0001508632092536177,0.5,4.0,6,native_full_year_forward_edge_label_mining_not_acceptance,95453,1721784,0.7650291790375564,0.34316365122101977,0.4485628269143096,-0.000334459967944719,0.0013613166131671828,-0.0016957765811119014,-0.0013483618270983967,35,False
F05_microprice_follow_q95_sp75_6e,F05_microprice_follow,microprice_dev,1,follow microprice deviation,0.95,0.0001508632092536177,0.75,5.0,6,native_full_year_forward_edge_label_mining_not_acceptance,95453,2150337,0.7776264836627933,0.34316365122101977,0.44129625010280366,-0.000334459967944719,0.0013613166131671828,-0.0016957765811119014,-0.0013483618270983967,35,False
F03_mlofi_follow_q98_sp75_12e,F03_mlofi_follow,mlofi_qty_event,1,follow multi-level order-flow imbalance,0.98,0.062254395796167955,0.75,5.0,12,native_full_year_forward_edge_label_mining_not_acceptance,18854,1962938,0.8392042947866922,0.44977193168558394,0.5359504646004062,-0.0005603430188111866,0.0011564252190551748,-0.0017167682378663614,-0.0019442770105635384,29,False
F07_l1_imbalance_follow_q95_sp50_12e,F07_l1_imbalance_follow,l1_imbalance,1,follow level-1 queue imbalance,0.95,0.696969696969697,0.5,4.0,12,native_full_year_forward_edge_label_mining_not_acceptance,77305,1571748,0.8301916083239806,0.37102386650281355,0.44691353511974097,-0.00037605996183490885,0.001365558506430338,-0.0017416184682652468,-0.0016491782724744573,67,False
F09_l5_imbalance_follow_q95_sp50_12e,F09_l5_imbalance_follow,l5_imbalance,1,follow level-5 queue imbalance,0.95,0.6971240263630917,0.5,4.0,12,native_full_year_forward_edge_label_mining_not_acceptance,77305,1571748,0.8301916083239806,0.37102386650281355,0.44691353511974097,-0.00037605996183490885,0.001365558506430338,-0.0017416184682652468,-0.0016491782724744573,67,False
F07_l1_imbalance_follow_q95_sp75_12e,F07_l1_imbalance_follow,l1_imbalance,1,follow level-1 queue imbalance,0.95,0.696969696969697,0.75,5.0,12,native_full_year_forward_edge_label_mining_not_acceptance,77305,1962938,0.8392042947866922,0.37102386650281355,0.4421138795495796,-0.00037605996183490885,0.001365558506430338,-0.0017416184682652468,-0.0016491782724744573,67,False
F09_l5_imbalance_follow_q95_sp75_12e,F09_l5_imbalance_follow,l5_imbalance,1,follow level-5 queue imbalance,0.95,0.6971240263630917,0.75,5.0,12,native_full_year_forward_edge_label_mining_not_acceptance,77305,1962938,0.8392042947866922,0.37102386650281355,0.4421138795495796,-0.00037605996183490885,0.001365558506430338,-0.0017416184682652468,-0.0016491782724744573,67,False
F03_mlofi_follow_q98_sp50_12e,F03_mlofi_follow,mlofi_qty_event,1,follow multi-level order-flow imbalance,0.98,0.062254395796167955,0.5,4.0,12,native_full_year_forward_edge_label_mining_not_acceptance,11913,1571748,0.8301916083239806,0.4483337530428943,0.5400364789858644,-0.0006028351239690222,0.00115974599647542,-0.0017625811204444424,-0.0020519163030065417,27,False
F03_mlofi_follow_q98_sp75_6e,F03_mlofi_follow,mlofi_qty_event,1,follow multi-level order-flow imbalance,0.98,0.062254395796167955,0.75,5.0,6,native_full_year_forward_edge_label_mining_not_acceptance,22089,2150337,0.7776264836627933,0.42301598080492553,0.5439835058245784,-0.0006984542113076448,0.0011537915475015436,-0.0018522457588091884,-0.0020548678933466945,24,False
F03_mlofi_follow_q98_sp75_3e,F03_mlofi_follow,mlofi_qty_event,1,follow multi-level order-flow imbalance,0.98,0.062254395796167955,0.75,5.0,3,native_full_year_forward_edge_label_mining_not_acceptance,23736,2243561,0.6966964571054676,0.4214694978092349,0.6049542717072147,-0.0007517289398001177,0.001153040027849077,-0.0019047689676491948,-0.0016068371820569904,21,False
F01_momentum_follow_q90_sp50_6e,F01_momentum_follow,momentum_3_event,1,follow recent event momentum,0.9,0.006725309414563396,0.5,4.0,6,native_full_year_forward_edge_label_mining_not_acceptance,118937,1721784,0.7650291790375564,0.4082665612887495,0.5336614242640634,-0.0008125113608628451,0.0011051231640664537,-0.0019176345249292985,-0.0015211457426168118,27,False
F03_mlofi_follow_q98_sp50_3e,F03_mlofi_follow,mlofi_qty_event,1,follow multi-level order-flow imbalance,0.98,0.062254395796167955,0.5,4.0,3,native_full_year_forward_edge_label_mining_not_acceptance,15013,1796405,0.6801228008160743,0.4155065609804836,0.6109287329904546,-0.0007650085272845347,0.0011562130912049031,-0.0019212216184894375,-0.0016125258554611028,19,False
F01_momentum_follow_q90_sp75_6e,F01_momentum_follow,momentum_3_event,1,follow recent event momentum,0.9,0.006725309414563396,0.75,5.0,6,native_full_year_forward_edge_label_mining_not_acceptance,164980,2150337,0.7776264836627933,0.4068674990907989,0.5232171326963592,-0.0008437365190380986,0.0011030681311071527,-0.0019468046501452513,-0.0015971972562194806,26,False
F03_mlofi_follow_q98_sp75_1e,F03_mlofi_follow,mlofi_qty_event,1,follow multi-level order-flow imbalance,0.98,0.062254395796167955,0.75,5.0,1,native_full_year_forward_edge_label_mining_not_acceptance,24741,2302664,0.5498001445282508,0.36312194333292913,0.6604617094899119,-0.0008255818020470866,0.0011528217750810207,-0.001978403577128107,-0.001775765335559178,9,False
F03_mlofi_follow_q98_sp50_6e,F03_mlofi_follow,mlofi_qty_event,1,follow multi-level order-flow imbalance,0.98,0.062254395796167955,0.5,4.0,6,native_full_year_forward_edge_label_mining_not_acceptance,13934,1721784,0.7650291790375564,0.41675039471795605,0.5447509796191672,-0.0008603904326315876,0.0011570424672759426,-0.00201743289990753,-0.00221755711808525,24,False
F03_mlofi_follow_q98_sp50_1e,F03_mlofi_follow,mlofi_qty_event,1,follow multi-level order-flow imbalance,0.98,0.062254395796167955,0.5,4.0,1,native_full_year_forward_edge_label_mining_not_acceptance,15640,1843716,0.5282977421685335,0.34456521739130436,0.6522178496863305,-0.0008901544118234499,0.0011558485720377983,-0.0020460029838612484,-0.0018405235067398503,11,False
F01_momentum_follow_q95_sp50_12e,F01_momentum_follow,momentum_3_event,1,follow recent event momentum,0.95,0.00910506370341638,0.5,4.0,12,native_full_year_forward_edge_label_mining_not_acceptance,44724,1571748,0.8301916083239806,0.4342858420534836,0.5231151913595402,-0.0009571677834683036,0.001121831933515701,-0.0020789997169840045,-0.001639578997083459,29,False
F05_microprice_follow_q95_sp50_12e,F05_microprice_follow,microprice_dev,1,follow microprice deviation,0.95,0.0001508632092536177,0.5,4.0,12,native_full_year_forward_edge_label_mining_not_acceptance,87099,1571748,0.8301916083239806,0.3736897094111299,0.45012465274799335,-0.0007306287287368208,0.0013612590061895771,-0.002091887734926398,-0.001653209515528123,70,False
F05_microprice_follow_q95_sp75_12e,F05_microprice_follow,microprice_dev,1,follow microprice deviation,0.95,0.0001508632092536177,0.75,5.0,12,native_full_year_forward_edge_label_mining_not_acceptance,87099,1962938,0.8392042947866922,0.3736897094111299,0.4452905111813254,-0.0007306287287368208,0.0013612590061895771,-0.002091887734926398,-0.001653209515528123,70,False
F01_momentum_follow_q90_sp50_3e,F01_momentum_follow,momentum_3_event,1,follow recent event momentum,0.9,0.006725309414563396,0.5,4.0,3,native_full_year_forward_edge_label_mining_not_acceptance,127106,1796405,0.6801228008160743,0.3651676553427848,0.536914296807316,-0.0010345298555526,0.0011048700042227562,-0.002139399859775356,-0.001512330572882988,3,False
F01_momentum_follow_q90_sp75_3e,F01_momentum_follow,momentum_3_event,1,follow recent event momentum,0.9,0.006725309414563396,0.75,5.0,3,native_full_year_forward_edge_label_mining_not_acceptance,176011,2243561,0.6966964571054676,0.36685207174551593,0.5265594047509,-0.001074408588739713,0.0011027902327290509,-0.0021771988214687637,-0.0015779224804074149,4,False
