phase290_variant_id,adaptive_family,primary_pressure_column,interaction_column,spread_state,market_bucket,side_mode,exit_horizon_ticks,scenario_rows,selected_event_rows,max_scheduled_event_rows,cost200_above12_sparse_diagnostic_rows,robust_portfolio_floor_above12_rows,sparse_floor_met_rows,robust_portfolio_floor_met_rows,min_annualized_pct,median_annualized_pct,max_annualized_pct,max_net_pnl_inr,best_scenario_id,best_initial_capital_inr,best_fixed_notional_inr,best_max_concurrent_positions,best_notional_turnover_x_initial_capital,best_avg_open_notional_utilization,rejected_same_symbol_overlap_rows,rejected_max_concurrent_rows,uses_top5,uses_levels_2_to_5,l1_only_variant,uses_net_edge_as_live_mask,annualized_above12_but_too_sparse,positive_but_below12,too_sparse_for_sparse_diagnostic,too_sparse_for_portfolio_claim,full_depth_positive_clue,same_adaptive_route_exhausted_for_acceptance
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P75_S50_I40_NOTWIDE_ALL_INV_H10,pressure_continuation_adaptive,abs_consensus_imbalance,pressure_interaction,NOTWIDE,ALL,INV,10,12,102,4,0,0,0,0,-8.809839550289412,-5.5061497189308835,-1.324590973021249,-42.05050708003965,P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P75_S50_I40_NOTWIDE_ALL_INV_H10_CAP100000_NOT25000_CONC2_COST200,100000.0,25000.0,2,0.5,0.4607843137254901,29,86,1,1,0,0,0,0,1,1,0,1
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P75_S50_I40_NOTWIDE_NONOPEN_INV_H10,pressure_continuation_adaptive,abs_consensus_imbalance,pressure_interaction,NOTWIDE,NONOPEN,INV,10,12,38,4,0,0,0,0,-8.809839550289412,-5.5061497189308835,-1.324590973021249,-42.05050708003965,P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P75_S50_I40_NOTWIDE_NONOPEN_INV_H10_CAP100000_NOT25000_CONC2_COST200,100000.0,25000.0,2,0.5,0.4605263157894737,9,34,1,1,0,0,0,0,1,1,0,1
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I70_NOTWIDE_ALL_INV_H10,pressure_continuation_adaptive,abs_consensus_imbalance,pressure_interaction,NOTWIDE,ALL,INV,10,12,119,4,0,0,0,0,-8.809922919962611,-5.506201824976632,-1.324630188480687,-42.05175201525991,P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I70_NOTWIDE_ALL_INV_H10_CAP100000_NOT25000_CONC2_COST200,100000.0,25000.0,2,0.5,0.4621848739495798,38,97,1,1,0,0,0,0,1,1,0,1
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I70_NOTWIDE_NONOPEN_INV_H10,pressure_continuation_adaptive,abs_consensus_imbalance,pressure_interaction,NOTWIDE,NONOPEN,INV,10,12,35,4,0,0,0,0,-8.809922919962611,-5.506201824976632,-1.324630188480687,-42.05175201525991,P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I70_NOTWIDE_NONOPEN_INV_H10_CAP100000_NOT25000_CONC2_COST200,100000.0,25000.0,2,0.5,0.4571428571428571,10,30,1,1,0,0,0,0,1,1,0,1
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S65_I55_NOTWIDE_ALL_INV_H10,pressure_continuation_adaptive,abs_consensus_imbalance,pressure_interaction,NOTWIDE,ALL,INV,10,12,103,4,0,0,0,0,-8.809980963854168,-5.1992754050022105,-1.3246574911890674,-42.0526187679069,P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S65_I55_NOTWIDE_ALL_INV_H10_CAP100000_NOT25000_CONC2_COST200,100000.0,25000.0,2,0.5,0.4563106796116505,42,82,1,1,0,0,0,0,1,1,0,1
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S65_I55_NOTWIDE_NONOPEN_INV_H10,pressure_continuation_adaptive,abs_consensus_imbalance,pressure_interaction,NOTWIDE,NONOPEN,INV,10,12,27,4,0,0,0,0,-8.809980963854168,-2.629384672276622,-1.3246574911890674,-42.0526187679069,P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S65_I55_NOTWIDE_NONOPEN_INV_H10_CAP100000_NOT25000_CONC2_COST200,100000.0,25000.0,2,0.5,0.4444444444444444,9,22,1,1,0,0,0,0,1,1,0,1
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P75_S50_I55_NOTWIDE_ALL_INV_H10,pressure_continuation_adaptive,abs_consensus_imbalance,pressure_interaction,NOTWIDE,ALL,INV,10,12,87,4,0,0,0,0,-8.809989559542595,-5.19928172013787,-1.3246615344323458,-42.05274712483637,P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P75_S50_I55_NOTWIDE_ALL_INV_H10_CAP100000_NOT25000_CONC2_COST200,100000.0,25000.0,2,0.5,0.4540229885057471,31,71,1,1,0,0,0,0,1,1,0,1
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P75_S50_I55_NOTWIDE_NONOPEN_INV_H10,pressure_continuation_adaptive,abs_consensus_imbalance,pressure_interaction,NOTWIDE,NONOPEN,INV,10,12,26,4,0,0,0,0,-8.809989559542595,-2.6293927685311265,-1.3246615344323458,-42.05274712483637,P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P75_S50_I55_NOTWIDE_NONOPEN_INV_H10_CAP100000_NOT25000_CONC2_COST200,100000.0,25000.0,2,0.5,0.4423076923076923,8,22,1,1,0,0,0,0,1,1,0,1
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P50_S55_I70_NOTWIDE_ALL_INV_H10,pressure_continuation_adaptive,abs_consensus_imbalance,pressure_interaction,NOTWIDE,ALL,INV,10,12,102,4,0,0,0,0,-8.810034326895721,-5.199314610104809,-1.3246825921173924,-42.05341562277437,P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P50_S55_I70_NOTWIDE_ALL_INV_H10_CAP100000_NOT25000_CONC2_COST200,100000.0,25000.0,2,0.5,0.4558823529411764,39,82,1,1,0,0,0,0,1,1,0,1
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P50_S55_I70_NOTWIDE_NONOPEN_INV_H10,pressure_continuation_adaptive,abs_consensus_imbalance,pressure_interaction,NOTWIDE,NONOPEN,INV,10,12,28,4,0,0,0,0,-8.810034326895721,-2.629434934773834,-1.3246825921173924,-42.05341562277437,P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P50_S55_I70_NOTWIDE_NONOPEN_INV_H10_CAP100000_NOT25000_CONC2_COST200,100000.0,25000.0,2,0.5,0.4464285714285714,9,23,1,1,0,0,0,0,1,1,0,1
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P60_S50_I70_NOTWIDE_ALL_INV_H10,pressure_continuation_adaptive,abs_consensus_imbalance,pressure_interaction,NOTWIDE,ALL,INV,10,12,99,4,0,0,0,0,-8.810048899993003,-5.199325316761654,-1.3246894470165835,-42.0536332386217,P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P60_S50_I70_NOTWIDE_ALL_INV_H10_CAP100000_NOT25000_CONC2_COST200,100000.0,25000.0,2,0.5,0.4545454545454545,37,80,1,1,0,0,0,0,1,1,0,1
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P60_S50_I70_NOTWIDE_NONOPEN_INV_H10,pressure_continuation_adaptive,abs_consensus_imbalance,pressure_interaction,NOTWIDE,NONOPEN,INV,10,12,27,4,0,0,0,0,-8.810048899993003,-2.629448661132756,-1.3246894470165835,-42.0536332386217,P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P60_S50_I70_NOTWIDE_NONOPEN_INV_H10_CAP100000_NOT25000_CONC2_COST200,100000.0,25000.0,2,0.5,0.4444444444444444,8,22,1,1,0,0,0,0,1,1,0,1
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S65_I70_NOTWIDE_ALL_INV_H10,pressure_continuation_adaptive,abs_consensus_imbalance,pressure_interaction,NOTWIDE,ALL,INV,10,12,79,4,0,0,0,0,-8.81019344787314,-5.199431514127966,-1.3247574395048942,-42.0557917303141,P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S65_I70_NOTWIDE_ALL_INV_H10_CAP100000_NOT25000_CONC2_COST200,100000.0,25000.0,2,0.5,0.4430379746835443,29,63,1,1,0,0,0,0,1,1,0,1
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P75_S50_I70_NOTWIDE_ALL_INV_H10,pressure_continuation_adaptive,abs_consensus_imbalance,pressure_interaction,NOTWIDE,ALL,INV,10,12,68,4,0,0,0,0,-8.810201846476847,-5.199437684468159,-1.3247613900433868,-42.0559171442345,P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P75_S50_I70_NOTWIDE_ALL_INV_H10_CAP100000_NOT25000_CONC2_COST200,100000.0,25000.0,2,0.5,0.4411764705882353,25,54,1,1,0,0,0,0,1,1,0,1
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I55_NOTWIDE_ALL_ORIG_H3,liquidity_vacuum_adaptive,liquidity_vacuum_pressure,withdraw_replenish_ratio,NOTWIDE,ALL,ORIG,3,12,104,6,0,0,0,0,-7.67051016559754,-7.657030345011663,-1.3384113374497144,-42.489248807927446,P271_P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I55_NOTWIDE_ALL_ORIG_H3_CAP100000_NOT25000_CONC1_COST200,100000.0,25000.0,1,0.5,0.2451923076923076,29,83,1,1,0,0,0,0,1,1,0,1
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P60_S50_I40_NOTWIDE_ALL_ORIG_H3,liquidity_vacuum_adaptive,liquidity_vacuum_pressure,withdraw_replenish_ratio,NOTWIDE,ALL,ORIG,3,12,93,6,0,0,0,0,-6.101268028321444,-5.341769403623786,-1.3387772090552708,-42.5008637795324,P271_P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P60_S50_I40_NOTWIDE_ALL_ORIG_H3_CAP100000_NOT25000_CONC1_COST200,100000.0,25000.0,1,0.5,0.2446236559139785,37,73,1,1,0,0,0,0,1,1,0,1
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P50_S55_I55_NOTWIDE_ALL_ORIG_H3,liquidity_vacuum_adaptive,liquidity_vacuum_pressure,withdraw_replenish_ratio,NOTWIDE,ALL,ORIG,3,12,85,7,0,0,0,0,-5.458399113243407,-5.349929803450544,-1.3408290124757327,-42.56600039605501,P271_P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P50_S55_I55_NOTWIDE_ALL_ORIG_H3_CAP100000_NOT25000_CONC1_COST200,100000.0,25000.0,1,0.5,0.2441176470588235,45,68,1,1,0,0,0,0,1,1,0,1
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P60_S50_I55_NOTWIDE_ALL_ORIG_H3,liquidity_vacuum_adaptive,liquidity_vacuum_pressure,withdraw_replenish_ratio,NOTWIDE,ALL,ORIG,3,12,91,7,0,0,0,0,-5.460157556548161,-5.351946668784128,-1.3413361213524928,-42.582099090555324,P271_P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P60_S50_I55_NOTWIDE_ALL_ORIG_H3_CAP100000_NOT25000_CONC1_COST200,100000.0,25000.0,1,0.5,0.2445054945054945,50,71,1,1,0,0,0,0,1,1,0,1
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P65_S65_I40_NOTWIDE_ALL_ORIG_H3,liquidity_vacuum_adaptive,liquidity_vacuum_pressure,withdraw_replenish_ratio,NOTWIDE,ALL,ORIG,3,12,64,7,0,0,0,0,-5.4823203727902,-5.3961988026200265,-1.3413609688780046,-42.58288790088904,P271_P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P65_S65_I40_NOTWIDE_ALL_ORIG_H3_CAP100000_NOT25000_CONC1_COST200,100000.0,25000.0,1,0.5,0.2421875,31,52,1,1,0,0,0,0,1,1,0,1
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I70_NOTWIDE_ALL_ORIG_H3,liquidity_vacuum_adaptive,liquidity_vacuum_pressure,withdraw_replenish_ratio,NOTWIDE,ALL,ORIG,3,12,93,7,0,0,0,0,-5.460389402360796,-5.352212586815706,-1.3414029822341085,-42.58422165822566,P271_P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I70_NOTWIDE_ALL_ORIG_H3_CAP100000_NOT25000_CONC1_COST200,100000.0,25000.0,1,0.5,0.2446236559139785,51,72,1,1,0,0,0,0,1,1,0,1
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P75_S50_I40_NOTWIDE_ALL_ORIG_H3,liquidity_vacuum_adaptive,liquidity_vacuum_pressure,withdraw_replenish_ratio,NOTWIDE,ALL,ORIG,3,12,91,7,0,0,0,0,-5.460704473992903,-5.352573961590016,-1.3414938442033424,-42.58710616518548,P271_P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P75_S50_I40_NOTWIDE_ALL_ORIG_H3_CAP100000_NOT25000_CONC1_COST200,100000.0,25000.0,1,0.5,0.2445054945054945,50,71,1,1,0,0,0,0,1,1,0,1
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P50_S55_I70_ANYSPREAD_ALL_ORIG_H3,liquidity_vacuum_adaptive,liquidity_vacuum_pressure,withdraw_replenish_ratio,ANYSPREAD,ALL,ORIG,3,12,79,7,0,0,0,0,-5.465667185087644,-5.358265996096053,-1.3429250162190296,-42.63254019742951,P271_P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P50_S55_I70_ANYSPREAD_ALL_ORIG_H3_CAP100000_NOT25000_CONC1_COST200,100000.0,25000.0,1,0.5,0.2436708860759493,41,65,1,1,0,0,0,0,1,1,0,1
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P50_S55_I70_NOTWIDE_ALL_ORIG_H3,liquidity_vacuum_adaptive,liquidity_vacuum_pressure,withdraw_replenish_ratio,NOTWIDE,ALL,ORIG,3,12,79,7,0,0,0,0,-5.465667185087644,-5.358265996096053,-1.3429250162190296,-42.63254019742951,P271_P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P50_S55_I70_NOTWIDE_ALL_ORIG_H3_CAP100000_NOT25000_CONC1_COST200,100000.0,25000.0,1,0.5,0.2436708860759493,41,65,1,1,0,0,0,0,1,1,0,1
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P65_S65_I55_ANYSPREAD_ALL_ORIG_H3,liquidity_vacuum_adaptive,liquidity_vacuum_pressure,withdraw_replenish_ratio,ANYSPREAD,ALL,ORIG,3,12,59,7,0,0,0,0,-5.4876203552013205,-5.402152484247121,-1.3429317275665742,-42.63275325608172,P271_P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P65_S65_I55_ANYSPREAD_ALL_ORIG_H3_CAP100000_NOT25000_CONC1_COST200,100000.0,25000.0,1,0.5,0.2415254237288135,29,49,1,1,0,0,0,0,1,1,0,1
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P65_S65_I55_NOTWIDE_ALL_ORIG_H3,liquidity_vacuum_adaptive,liquidity_vacuum_pressure,withdraw_replenish_ratio,NOTWIDE,ALL,ORIG,3,12,59,7,0,0,0,0,-5.4876203552013205,-5.402152484247121,-1.3429317275665742,-42.63275325608172,P271_P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P65_S65_I55_NOTWIDE_ALL_ORIG_H3_CAP100000_NOT25000_CONC1_COST200,100000.0,25000.0,1,0.5,0.2415254237288135,29,49,1,1,0,0,0,0,1,1,0,1
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P75_S50_I55_ANYSPREAD_ALL_ORIG_H3,liquidity_vacuum_adaptive,liquidity_vacuum_pressure,withdraw_replenish_ratio,ANYSPREAD,ALL,ORIG,3,12,80,7,0,0,0,0,-5.466346057655938,-5.359044636240554,-1.343120792963517,-42.63875533217514,P271_P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P75_S50_I55_ANYSPREAD_ALL_ORIG_H3_CAP100000_NOT25000_CONC1_COST200,100000.0,25000.0,1,0.5,0.24375,44,63,1,1,0,0,0,0,1,1,0,1
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P75_S50_I55_NOTWIDE_ALL_ORIG_H3,liquidity_vacuum_adaptive,liquidity_vacuum_pressure,withdraw_replenish_ratio,NOTWIDE,ALL,ORIG,3,12,80,7,0,0,0,0,-5.466346057655938,-5.359044636240554,-1.343120792963517,-42.63875533217514,P271_P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P75_S50_I55_NOTWIDE_ALL_ORIG_H3_CAP100000_NOT25000_CONC1_COST200,100000.0,25000.0,1,0.5,0.24375,44,63,1,1,0,0,0,0,1,1,0,1
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P60_S50_I70_ANYSPREAD_ALL_ORIG_H3,liquidity_vacuum_adaptive,liquidity_vacuum_pressure,withdraw_replenish_ratio,ANYSPREAD,ALL,ORIG,3,12,75,7,0,0,0,0,-5.467019817244432,-5.359817411998252,-1.3433150952007304,-42.644923657166046,P271_P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P60_S50_I70_ANYSPREAD_ALL_ORIG_H3_CAP100000_NOT25000_CONC1_COST200,100000.0,25000.0,1,0.5,0.2433333333333333,40,58,1,1,0,0,0,0,1,1,0,1
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P60_S50_I70_NOTWIDE_ALL_ORIG_H3,liquidity_vacuum_adaptive,liquidity_vacuum_pressure,withdraw_replenish_ratio,NOTWIDE,ALL,ORIG,3,12,75,7,0,0,0,0,-5.467019817244432,-5.359817411998252,-1.3433150952007304,-42.644923657166046,P271_P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P60_S50_I70_NOTWIDE_ALL_ORIG_H3_CAP100000_NOT25000_CONC1_COST200,100000.0,25000.0,1,0.5,0.2433333333333333,40,58,1,1,0,0,0,0,1,1,0,1
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P65_S65_I70_ANYSPREAD_ALL_ORIG_H3,liquidity_vacuum_adaptive,liquidity_vacuum_pressure,withdraw_replenish_ratio,ANYSPREAD,ALL,ORIG,3,12,40,6,0,0,0,0,-5.375226247583734,-3.915968193385795,-1.3438065618959334,-42.66052577447408,P271_P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P65_S65_I70_ANYSPREAD_ALL_ORIG_H3_CAP100000_NOT25000_CONC1_COST200,100000.0,25000.0,1,0.5,0.2375,16,32,1,1,0,0,0,0,1,1,0,1
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P65_S65_I70_NOTWIDE_ALL_ORIG_H3,liquidity_vacuum_adaptive,liquidity_vacuum_pressure,withdraw_replenish_ratio,NOTWIDE,ALL,ORIG,3,12,40,6,0,0,0,0,-5.375226247583734,-3.915968193385795,-1.3438065618959334,-42.66052577447408,P271_P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P65_S65_I70_NOTWIDE_ALL_ORIG_H3_CAP100000_NOT25000_CONC1_COST200,100000.0,25000.0,1,0.5,0.2375,16,32,1,1,0,0,0,0,1,1,0,1
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P75_S50_I70_ANYSPREAD_ALL_ORIG_H3,liquidity_vacuum_adaptive,liquidity_vacuum_pressure,withdraw_replenish_ratio,ANYSPREAD,ALL,ORIG,3,12,53,7,0,0,0,0,-5.469021348517277,-5.362113089673712,-1.343892307029413,-42.66324784220359,P271_P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P75_S50_I70_ANYSPREAD_ALL_ORIG_H3_CAP100000_NOT25000_CONC1_COST200,100000.0,25000.0,1,0.5,0.240566037735849,24,42,1,1,0,0,0,0,1,1,0,1
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P75_S50_I70_NOTWIDE_ALL_ORIG_H3,liquidity_vacuum_adaptive,liquidity_vacuum_pressure,withdraw_replenish_ratio,NOTWIDE,ALL,ORIG,3,12,53,7,0,0,0,0,-5.469021348517277,-5.362113089673712,-1.343892307029413,-42.66324784220359,P271_P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P75_S50_I70_NOTWIDE_ALL_ORIG_H3_CAP100000_NOT25000_CONC1_COST200,100000.0,25000.0,1,0.5,0.240566037735849,24,42,1,1,0,0,0,0,1,1,0,1
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I40_NOTWIDE_ALL_INV_H13,liquidity_vacuum_adaptive,liquidity_vacuum_pressure,withdraw_replenish_ratio,NOTWIDE,ALL,INV,13,12,140,7,0,0,0,0,-14.667737371405211,-7.59292365734307,-1.3645241983915226,-43.3182285203658,P271_P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I40_NOTWIDE_ALL_INV_H13_CAP100000_NOT25000_CONC2_COST200,100000.0,25000.0,2,1.0,0.4535714285714285,34,117,1,1,0,0,0,0,1,1,0,1
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S65_I55_NOTWIDE_ALL_INV_H8,pressure_continuation_adaptive,abs_consensus_imbalance,pressure_interaction,NOTWIDE,ALL,INV,8,12,103,4,0,0,0,0,-8.428887871797102,-5.062004416321819,-1.4594008632281243,-46.33018613422617,P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S65_I55_NOTWIDE_ALL_INV_H8_CAP100000_NOT25000_CONC2_COST200,100000.0,25000.0,2,0.5,0.4563106796116505,42,82,1,1,0,0,0,0,1,1,0,1
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S65_I55_NOTWIDE_NONOPEN_INV_H8,pressure_continuation_adaptive,abs_consensus_imbalance,pressure_interaction,NOTWIDE,NONOPEN,INV,8,12,27,4,0,0,0,0,-8.428887871797102,-2.9009729597774228,-1.4594008632281243,-46.33018613422617,P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S65_I55_NOTWIDE_NONOPEN_INV_H8_CAP100000_NOT25000_CONC2_COST200,100000.0,25000.0,2,0.5,0.4444444444444444,9,22,1,1,0,0,0,0,1,1,0,1
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P75_S50_I55_NOTWIDE_ALL_INV_H8,pressure_continuation_adaptive,abs_consensus_imbalance,pressure_interaction,NOTWIDE,ALL,INV,8,12,87,4,0,0,0,0,-8.428896467485524,-5.0620107314574785,-1.4594049064714016,-46.33031449115561,P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P75_S50_I55_NOTWIDE_ALL_INV_H8_CAP100000_NOT25000_CONC2_COST200,100000.0,25000.0,2,0.5,0.4540229885057471,31,71,1,1,0,0,0,0,1,1,0,1
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P75_S50_I55_NOTWIDE_NONOPEN_INV_H8,pressure_continuation_adaptive,abs_consensus_imbalance,pressure_interaction,NOTWIDE,NONOPEN,INV,8,12,26,4,0,0,0,0,-8.428896467485524,-2.900981056031925,-1.4594049064714016,-46.33031449115561,P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P75_S50_I55_NOTWIDE_NONOPEN_INV_H8_CAP100000_NOT25000_CONC2_COST200,100000.0,25000.0,2,0.5,0.4423076923076923,8,22,1,1,0,0,0,0,1,1,0,1
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P50_S55_I70_NOTWIDE_ALL_INV_H8,pressure_continuation_adaptive,abs_consensus_imbalance,pressure_interaction,NOTWIDE,ALL,INV,8,12,102,4,0,0,0,0,-8.42894123483865,-5.062043621424417,-1.459425964156449,-46.33098298909363,P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P50_S55_I70_NOTWIDE_ALL_INV_H8_CAP100000_NOT25000_CONC2_COST200,100000.0,25000.0,2,0.5,0.4558823529411764,39,82,1,1,0,0,0,0,1,1,0,1
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P50_S55_I70_NOTWIDE_NONOPEN_INV_H8,pressure_continuation_adaptive,abs_consensus_imbalance,pressure_interaction,NOTWIDE,NONOPEN,INV,8,12,28,4,0,0,0,0,-8.42894123483865,-2.9010232222746337,-1.459425964156449,-46.33098298909363,P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P50_S55_I70_NOTWIDE_NONOPEN_INV_H8_CAP100000_NOT25000_CONC2_COST200,100000.0,25000.0,2,0.5,0.4464285714285714,9,23,1,1,0,0,0,0,1,1,0,1
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P60_S50_I70_NOTWIDE_ALL_INV_H8,pressure_continuation_adaptive,abs_consensus_imbalance,pressure_interaction,NOTWIDE,ALL,INV,8,12,99,4,0,0,0,0,-8.428955807935935,-5.062054328081263,-1.45943281905564,-46.33120060494095,P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P60_S50_I70_NOTWIDE_ALL_INV_H8_CAP100000_NOT25000_CONC2_COST200,100000.0,25000.0,2,0.5,0.4545454545454545,37,80,1,1,0,0,0,0,1,1,0,1
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P60_S50_I70_NOTWIDE_NONOPEN_INV_H8,pressure_continuation_adaptive,abs_consensus_imbalance,pressure_interaction,NOTWIDE,NONOPEN,INV,8,12,27,4,0,0,0,0,-8.428955807935935,-2.901036948633556,-1.45943281905564,-46.33120060494095,P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P60_S50_I70_NOTWIDE_NONOPEN_INV_H8_CAP100000_NOT25000_CONC2_COST200,100000.0,25000.0,2,0.5,0.4444444444444444,8,22,1,1,0,0,0,0,1,1,0,1
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S65_I70_NOTWIDE_ALL_INV_H8,pressure_continuation_adaptive,abs_consensus_imbalance,pressure_interaction,NOTWIDE,ALL,INV,8,12,79,4,0,0,0,0,-8.429100355816068,-5.062160525447574,-1.4595008115439507,-46.33335909663336,P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S65_I70_NOTWIDE_ALL_INV_H8_CAP100000_NOT25000_CONC2_COST200,100000.0,25000.0,2,0.5,0.4430379746835443,29,63,1,1,0,0,0,0,1,1,0,1
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P75_S50_I70_NOTWIDE_ALL_INV_H8,pressure_continuation_adaptive,abs_consensus_imbalance,pressure_interaction,NOTWIDE,ALL,INV,8,12,68,4,0,0,0,0,-8.429108754419776,-5.0621666957877665,-1.4595047620824435,-46.33348451055376,P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P75_S50_I70_NOTWIDE_ALL_INV_H8_CAP100000_NOT25000_CONC2_COST200,100000.0,25000.0,2,0.5,0.4411764705882353,25,54,1,1,0,0,0,0,1,1,0,1
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P50_S55_I40_TIGHT_ALL_ORIG_H10,liquidity_vacuum_adaptive,liquidity_vacuum_pressure,withdraw_replenish_ratio,TIGHT,ALL,ORIG,10,12,44,6,0,0,0,0,-6.537023943450723,-2.8892624151702226,-1.4718186720296975,-46.72440228665707,P271_P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P50_S55_I40_TIGHT_ALL_ORIG_H10_CAP100000_NOT25000_CONC2_COST200,100000.0,25000.0,2,0.75,0.4375,21,36,1,1,0,0,0,0,1,1,0,1
