phase290_variant_id,adaptive_family,primary_pressure_column,interaction_column,spread_state,market_bucket,side_mode,exit_horizon_ticks,scenario_rows,selected_event_rows,max_scheduled_event_rows,cost200_above12_sparse_diagnostic_rows,robust_portfolio_floor_above12_rows,sparse_floor_met_rows,robust_portfolio_floor_met_rows,min_annualized_pct,median_annualized_pct,max_annualized_pct,max_net_pnl_inr
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I55_ANYSPREAD_OPEN_INV_H5,liquidity_vacuum_adaptive,liquidity_vacuum_pressure,withdraw_replenish_ratio,ANYSPREAD,OPEN,INV,5,4,78,2,0,0,0,0,-9.033967554477648,-4.2704360369975145,-4.023888296756205,-127.74248561130807
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I55_NOTWIDE_ALL_INV_H5,liquidity_vacuum_adaptive,liquidity_vacuum_pressure,withdraw_replenish_ratio,NOTWIDE,ALL,INV,5,4,104,2,0,0,0,0,-9.033967554477648,-4.2704360369975145,-4.023888296756205,-127.74248561130807
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I55_NOTWIDE_OPEN_INV_H5,liquidity_vacuum_adaptive,liquidity_vacuum_pressure,withdraw_replenish_ratio,NOTWIDE,OPEN,INV,5,4,77,2,0,0,0,0,-9.033967554477648,-4.2704360369975145,-4.023888296756205,-127.74248561130807
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P45_S45_I55_ANYSPREAD_OPEN_INV_H5,replenishment_absorption_adaptive,replenishment_dominance,spread_compression_score,ANYSPREAD,OPEN,INV,5,4,27,2,0,0,0,0,-8.651481203891645,-8.613519698880241,-4.325740601945823,-137.32509847447056
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P45_S45_I55_NOTWIDE_OPEN_INV_H5,replenishment_absorption_adaptive,replenishment_dominance,spread_compression_score,NOTWIDE,OPEN,INV,5,4,27,2,0,0,0,0,-8.651481203891645,-8.613519698880241,-4.325740601945823,-137.32509847447056
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P65_S55_I55_ANYSPREAD_ALL_INV_H5,liquidity_vacuum_adaptive,liquidity_vacuum_pressure,withdraw_replenish_ratio,ANYSPREAD,ALL,INV,5,4,88,2,0,0,0,0,-9.157254320182568,-9.09972342707,-4.5210962669787165,-143.52686561837194
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P65_S55_I55_ANYSPREAD_OPEN_INV_H5,liquidity_vacuum_adaptive,liquidity_vacuum_pressure,withdraw_replenish_ratio,ANYSPREAD,OPEN,INV,5,4,69,2,0,0,0,0,-9.157254320182568,-9.09972342707,-4.5210962669787165,-143.52686561837194
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H5,liquidity_vacuum_adaptive,liquidity_vacuum_pressure,withdraw_replenish_ratio,NOTWIDE,ALL,INV,5,4,84,2,0,0,0,0,-9.157254320182568,-9.09972342707,-4.5210962669787165,-143.52686561837194
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P65_S55_I55_NOTWIDE_OPEN_INV_H5,liquidity_vacuum_adaptive,liquidity_vacuum_pressure,withdraw_replenish_ratio,NOTWIDE,OPEN,INV,5,4,69,2,0,0,0,0,-9.157254320182568,-9.09972342707,-4.5210962669787165,-143.52686561837194
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P45_S45_I55_ANYSPREAD_OPEN_INV_H8,replenishment_absorption_adaptive,replenishment_dominance,spread_compression_score,ANYSPREAD,OPEN,INV,8,4,27,2,0,0,0,0,-9.571966596290887,-9.524381521032486,-4.785983298145443,-151.93597771890296
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P45_S45_I55_NOTWIDE_OPEN_INV_H8,replenishment_absorption_adaptive,replenishment_dominance,spread_compression_score,NOTWIDE,OPEN,INV,8,4,27,2,0,0,0,0,-9.571966596290887,-9.524381521032486,-4.785983298145443,-151.93597771890296
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P65_S55_I55_ANYSPREAD_ALL_INV_H8,liquidity_vacuum_adaptive,liquidity_vacuum_pressure,withdraw_replenish_ratio,ANYSPREAD,ALL,INV,8,4,88,2,0,0,0,0,-10.214331709497143,-10.141509483387212,-5.0343436286386405,-159.82043265519494
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P65_S55_I55_ANYSPREAD_OPEN_INV_H8,liquidity_vacuum_adaptive,liquidity_vacuum_pressure,withdraw_replenish_ratio,ANYSPREAD,OPEN,INV,8,4,69,2,0,0,0,0,-10.214331709497143,-10.141509483387212,-5.0343436286386405,-159.82043265519494
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H8,liquidity_vacuum_adaptive,liquidity_vacuum_pressure,withdraw_replenish_ratio,NOTWIDE,ALL,INV,8,4,84,2,0,0,0,0,-10.214331709497143,-10.141509483387212,-5.0343436286386405,-159.82043265519494
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P65_S55_I55_NOTWIDE_OPEN_INV_H8,liquidity_vacuum_adaptive,liquidity_vacuum_pressure,withdraw_replenish_ratio,NOTWIDE,OPEN,INV,8,4,69,2,0,0,0,0,-10.214331709497143,-10.141509483387212,-5.0343436286386405,-159.82043265519494
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P45_S45_I55_ANYSPREAD_OPEN_INV_H10,replenishment_absorption_adaptive,replenishment_dominance,spread_compression_score,ANYSPREAD,OPEN,INV,10,4,27,2,0,0,0,0,-10.090747377391857,-10.037738507979912,-5.045373688695928,-160.1705932919342
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P45_S45_I55_NOTWIDE_OPEN_INV_H10,replenishment_absorption_adaptive,replenishment_dominance,spread_compression_score,NOTWIDE,OPEN,INV,10,4,27,2,0,0,0,0,-10.090747377391857,-10.037738507979912,-5.045373688695928,-160.1705932919342
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_OPEN_ORIG_H5,exhaustion_reversal_adaptive,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,ORIG,5,4,12,2,0,0,0,0,-11.75913875132716,-11.14026333777958,-5.260693962115999,-146.1303878365555
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_INV_H8,exhaustion_reversal_adaptive,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,ALL,INV,8,4,285,2,0,0,0,0,-12.612437517346404,-11.61851758534773,-5.312298826674528,-168.64440719601674
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H8,exhaustion_reversal_adaptive,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,ALL,PRESSURE_SIGN_REV,8,4,285,2,0,0,0,0,-12.612437517346404,-11.61851758534773,-5.312298826674528,-168.64440719601674
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_ANYSPREAD_ALL_INV_H8,exhaustion_reversal_adaptive,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,ALL,INV,8,4,202,2,0,0,0,0,-12.623341303088976,-11.62922248250247,-5.3175518309579815,-168.81116923676132
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H8,exhaustion_reversal_adaptive,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,ALL,PRESSURE_SIGN_REV,8,4,202,2,0,0,0,0,-12.623341303088976,-11.62922248250247,-5.3175518309579815,-168.81116923676132
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P65_S55_I55_ANYSPREAD_ALL_INV_H10,liquidity_vacuum_adaptive,liquidity_vacuum_pressure,withdraw_replenish_ratio,ANYSPREAD,ALL,INV,10,4,88,2,0,0,0,0,-10.810095029850778,-10.728654687970675,-5.3236071730452865,-169.003402318898
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P65_S55_I55_ANYSPREAD_OPEN_INV_H10,liquidity_vacuum_adaptive,liquidity_vacuum_pressure,withdraw_replenish_ratio,ANYSPREAD,OPEN,INV,10,4,69,2,0,0,0,0,-10.810095029850778,-10.728654687970675,-5.3236071730452865,-169.003402318898
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H10,liquidity_vacuum_adaptive,liquidity_vacuum_pressure,withdraw_replenish_ratio,NOTWIDE,ALL,INV,10,4,84,2,0,0,0,0,-10.810095029850778,-10.728654687970675,-5.3236071730452865,-169.003402318898
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P65_S55_I55_NOTWIDE_OPEN_INV_H10,liquidity_vacuum_adaptive,liquidity_vacuum_pressure,withdraw_replenish_ratio,NOTWIDE,OPEN,INV,10,4,69,2,0,0,0,0,-10.810095029850778,-10.728654687970675,-5.3236071730452865,-169.003402318898
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_INV_H10,exhaustion_reversal_adaptive,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,ALL,INV,10,4,285,2,0,0,0,0,-13.47868117471779,-12.367503129457496,-5.6281625420986,-178.67182673328892
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H10,exhaustion_reversal_adaptive,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,ALL,PRESSURE_SIGN_REV,10,4,285,2,0,0,0,0,-13.47868117471779,-12.367503129457496,-5.6281625420986,-178.67182673328892
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_ANYSPREAD_ALL_INV_H10,exhaustion_reversal_adaptive,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,ALL,INV,10,4,202,2,0,0,0,0,-13.489584960460355,-12.378208026612231,-5.6334155463820546,-178.83858877403347
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H10,exhaustion_reversal_adaptive,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,ALL,PRESSURE_SIGN_REV,10,4,202,2,0,0,0,0,-13.489584960460355,-12.378208026612231,-5.6334155463820546,-178.83858877403347
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_INV_H5,replenishment_absorption_adaptive,replenishment_dominance,spread_compression_score,ANYSPREAD,ALL,INV,5,4,109,2,0,0,0,0,-11.579520434294942,-10.106885607823347,-5.789760217147471,-183.80191165547527
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P45_S45_I55_NOTWIDE_ALL_INV_H5,replenishment_absorption_adaptive,replenishment_dominance,spread_compression_score,NOTWIDE,ALL,INV,5,4,109,2,0,0,0,0,-11.579520434294942,-10.106885607823347,-5.789760217147471,-183.80191165547527
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P65_S55_I55_ANYSPREAD_ALL_INV_H5,replenishment_absorption_adaptive,replenishment_dominance,spread_compression_score,ANYSPREAD,ALL,INV,5,4,26,2,0,0,0,0,-11.627892164097142,-11.57435744890786,-5.813946082048571,-184.56971689043084
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H5,replenishment_absorption_adaptive,replenishment_dominance,spread_compression_score,NOTWIDE,ALL,INV,5,4,26,2,0,0,0,0,-11.627892164097142,-11.57435744890786,-5.813946082048571,-184.56971689043084
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_OPEN_ORIG_H8,exhaustion_reversal_adaptive,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,ORIG,8,4,12,2,0,0,0,0,-13.304195765817823,-12.520414690489062,-5.86831680758015,-163.00880021055974
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_OPEN_ORIG_H10,exhaustion_reversal_adaptive,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,ORIG,10,4,12,2,0,0,0,0,-14.174981865675175,-13.298260816791995,-6.210769883954408,-172.52138566540023
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_NOTWIDE_ALL_INV_H5,exhaustion_reversal_adaptive,depth_withdrawal_pressure,churn_withdraw_interaction,NOTWIDE,ALL,INV,5,4,133,2,0,0,0,0,-12.643161014449557,-12.641155385160083,-6.319574877935304,-200.62142469635884
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_NOTWIDE_ALL_PRESSURE_SIGN_REV_H5,exhaustion_reversal_adaptive,depth_withdrawal_pressure,churn_withdraw_interaction,NOTWIDE,ALL,PRESSURE_SIGN_REV,5,4,133,2,0,0,0,0,-12.643161014449557,-12.641155385160083,-6.319574877935304,-200.62142469635884
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H5,exhaustion_reversal_adaptive,depth_withdrawal_pressure,churn_withdraw_interaction,NOTWIDE,ALL,INV,5,4,98,2,0,0,0,0,-12.65392032281295,-12.651643566246058,-6.3246834048395835,-200.7836001536376
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_REV_H5,exhaustion_reversal_adaptive,depth_withdrawal_pressure,churn_withdraw_interaction,NOTWIDE,ALL,PRESSURE_SIGN_REV,5,4,98,2,0,0,0,0,-12.65392032281295,-12.651643566246058,-6.3246834048395835,-200.7836001536376
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H8,pressure_continuation_adaptive,abs_consensus_imbalance,pressure_interaction,NOTWIDE,ALL,INV,8,4,114,3,0,0,0,0,-23.364544935464217,-9.151472013815356,-6.620671559898605,-210.18004952059061
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_INV_H8,replenishment_absorption_adaptive,replenishment_dominance,spread_compression_score,ANYSPREAD,ALL,INV,8,4,109,2,0,0,0,0,-13.293469429666056,-11.422235543453798,-6.646734714833028,-211.00745126454058
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P45_S45_I55_NOTWIDE_ALL_INV_H8,replenishment_absorption_adaptive,replenishment_dominance,spread_compression_score,NOTWIDE,ALL,INV,8,4,109,2,0,0,0,0,-13.293469429666056,-11.422235543453798,-6.646734714833028,-211.00745126454058
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P65_S55_I55_ANYSPREAD_ALL_INV_H8,replenishment_absorption_adaptive,replenishment_dominance,spread_compression_score,ANYSPREAD,ALL,INV,8,4,26,2,0,0,0,0,-13.341841159468258,-13.274403815069503,-6.670920579734129,-211.77525649949615
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H8,replenishment_absorption_adaptive,replenishment_dominance,spread_compression_score,NOTWIDE,ALL,INV,8,4,26,2,0,0,0,0,-13.341841159468258,-13.274403815069503,-6.670920579734129,-211.77525649949615
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_NOTWIDE_ALL_INV_H8,pressure_continuation_adaptive,abs_consensus_imbalance,pressure_interaction,NOTWIDE,ALL,INV,8,4,161,3,0,0,0,0,-23.364018389328027,-9.190786672690153,-6.699564150716294,-212.6845762132157
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_NOTWIDE_ALL_ORIG_H5,pressure_continuation_adaptive,abs_consensus_imbalance,pressure_interaction,NOTWIDE,ALL,ORIG,5,4,161,5,0,0,0,0,-14.013164719525653,-10.979438238746683,-7.0065823597628265,-222.43118602421671
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H5,pressure_continuation_adaptive,abs_consensus_imbalance,pressure_interaction,NOTWIDE,ALL,PRESSURE_SIGN_CONT,5,4,161,5,0,0,0,0,-14.013164719525653,-10.979438238746683,-7.0065823597628265,-222.43118602421671
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_ORIG_H5,pressure_continuation_adaptive,abs_consensus_imbalance,pressure_interaction,NOTWIDE,ALL,ORIG,5,4,114,6,0,0,0,0,-14.013702362310559,-11.620442757965337,-7.006851181155279,-222.4397200366755
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H5,pressure_continuation_adaptive,abs_consensus_imbalance,pressure_interaction,NOTWIDE,ALL,PRESSURE_SIGN_CONT,5,4,114,6,0,0,0,0,-14.013702362310559,-11.620442757965337,-7.006851181155279,-222.4397200366755
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_INV_H10,replenishment_absorption_adaptive,replenishment_dominance,spread_compression_score,ANYSPREAD,ALL,INV,10,4,109,2,0,0,0,0,-14.259442171795342,-12.16355992802535,-7.129721085897671,-226.3403519332594
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P45_S45_I55_NOTWIDE_ALL_INV_H10,replenishment_absorption_adaptive,replenishment_dominance,spread_compression_score,NOTWIDE,ALL,INV,10,4,109,2,0,0,0,0,-14.259442171795342,-12.16355992802535,-7.129721085897671,-226.3403519332594
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P65_S55_I55_ANYSPREAD_ALL_INV_H10,replenishment_absorption_adaptive,replenishment_dominance,spread_compression_score,ANYSPREAD,ALL,INV,10,4,26,2,0,0,0,0,-14.307813901597543,-14.232541107662922,-7.153906950798771,-227.10815716821497
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H10,replenishment_absorption_adaptive,replenishment_dominance,spread_compression_score,NOTWIDE,ALL,INV,10,4,26,2,0,0,0,0,-14.307813901597543,-14.232541107662922,-7.153906950798771,-227.10815716821497
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_NOTWIDE_ALL_INV_H8,exhaustion_reversal_adaptive,depth_withdrawal_pressure,churn_withdraw_interaction,NOTWIDE,ALL,INV,8,4,133,2,0,0,0,0,-14.596469627888844,-14.59456575116139,-7.296330937216967,-231.6295535624434
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_NOTWIDE_ALL_PRESSURE_SIGN_REV_H8,exhaustion_reversal_adaptive,depth_withdrawal_pressure,churn_withdraw_interaction,NOTWIDE,ALL,PRESSURE_SIGN_REV,8,4,133,2,0,0,0,0,-14.596469627888844,-14.59456575116139,-7.296330937216967,-231.6295535624434
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H8,exhaustion_reversal_adaptive,depth_withdrawal_pressure,churn_withdraw_interaction,NOTWIDE,ALL,INV,8,4,98,2,0,0,0,0,-14.60722893625224,-14.605053932247365,-7.301439464121246,-231.79172901972208
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_REV_H8,exhaustion_reversal_adaptive,depth_withdrawal_pressure,churn_withdraw_interaction,NOTWIDE,ALL,PRESSURE_SIGN_REV,8,4,98,2,0,0,0,0,-14.60722893625224,-14.605053932247365,-7.301439464121246,-231.79172901972208
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_INV_H10,pressure_continuation_adaptive,abs_consensus_imbalance,pressure_interaction,ANYSPREAD,ALL,INV,10,4,221,3,0,0,0,0,-19.912877199590334,-8.771913599148593,-7.587388598502022,-240.8694793175245
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,pressure_continuation_adaptive,abs_consensus_imbalance,pressure_interaction,ANYSPREAD,ALL,ORIG,5,4,221,8,0,0,2,0,-15.323652386959346,-12.904454879244172,-7.661826193479673,-243.23257757078323
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,pressure_continuation_adaptive,abs_consensus_imbalance,pressure_interaction,ANYSPREAD,ALL,PRESSURE_SIGN_CONT,5,4,221,8,0,0,2,0,-15.323652386959346,-12.904454879244172,-7.661826193479673,-243.23257757078323
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_ANYSPREAD_ALL_ORIG_H5,pressure_continuation_adaptive,abs_consensus_imbalance,pressure_interaction,ANYSPREAD,ALL,ORIG,5,4,141,10,0,0,2,0,-15.324431621554403,-13.874003933914599,-7.662215810777202,-243.2449463738794
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,pressure_continuation_adaptive,abs_consensus_imbalance,pressure_interaction,ANYSPREAD,ALL,PRESSURE_SIGN_CONT,5,4,141,10,0,0,2,0,-15.324431621554403,-13.874003933914599,-7.662215810777202,-243.2449463738794
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_NOTWIDE_ALL_INV_H10,exhaustion_reversal_adaptive,depth_withdrawal_pressure,churn_withdraw_interaction,NOTWIDE,ALL,INV,10,4,133,2,0,0,0,0,-15.697344206213241,-15.695497676700676,-7.846825573594055,-249.1055737648906
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_NOTWIDE_ALL_PRESSURE_SIGN_REV_H10,exhaustion_reversal_adaptive,depth_withdrawal_pressure,churn_withdraw_interaction,NOTWIDE,ALL,PRESSURE_SIGN_REV,10,4,133,2,0,0,0,0,-15.697344206213241,-15.695497676700676,-7.846825573594055,-249.1055737648906
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H10,exhaustion_reversal_adaptive,depth_withdrawal_pressure,churn_withdraw_interaction,NOTWIDE,ALL,INV,10,4,98,2,0,0,0,0,-15.708103514576637,-15.705985857786654,-7.851934100498336,-249.26774922216939
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_REV_H10,exhaustion_reversal_adaptive,depth_withdrawal_pressure,churn_withdraw_interaction,NOTWIDE,ALL,PRESSURE_SIGN_REV,10,4,98,2,0,0,0,0,-15.708103514576637,-15.705985857786654,-7.851934100498336,-249.26774922216939
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_INV_H5,liquidity_vacuum_adaptive,liquidity_vacuum_pressure,withdraw_replenish_ratio,ANYSPREAD,ALL,INV,5,4,163,4,0,0,0,0,-16.307737558248764,-16.25113636955118,-8.097267590426798,-257.0561139818031
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_INV_H5,pressure_continuation_adaptive,abs_consensus_imbalance,pressure_interaction,ANYSPREAD,ALL,INV,5,4,221,8,0,0,2,0,-28.834980020842984,-22.525662291054807,-8.108172280633315,-257.4022946232799
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_ANYSPREAD_ALL_INV_H5,pressure_continuation_adaptive,abs_consensus_imbalance,pressure_interaction,ANYSPREAD,ALL,INV,5,4,141,10,0,0,2,0,-38.39740339414097,-27.30726359500133,-8.108561897930844,-257.414663426376
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_INV_H8,liquidity_vacuum_adaptive,liquidity_vacuum_pressure,withdraw_replenish_ratio,ANYSPREAD,ALL,INV,8,4,163,4,0,0,0,0,-17.876006571126123,-17.804265742139307,-8.866262456576244,-281.4686494151189
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_NOTWIDE_OPEN_ORIG_H5,exhaustion_reversal_adaptive,depth_withdrawal_pressure,churn_withdraw_interaction,NOTWIDE,OPEN,ORIG,5,4,5,2,0,0,0,0,-18.169876898841785,-18.156992643367047,-9.072054193946155,-180.00107527670943
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_INV_H8,pressure_continuation_adaptive,abs_consensus_imbalance,pressure_interaction,ANYSPREAD,ALL,INV,8,4,221,5,0,0,0,0,-18.818338088754402,-17.958105836576202,-9.409169044377201,-298.70377918657783
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_ANYSPREAD_ALL_INV_H8,pressure_continuation_adaptive,abs_consensus_imbalance,pressure_interaction,ANYSPREAD,ALL,INV,8,4,141,6,0,0,0,0,-23.510360420318605,-21.164615230852807,-9.409435020693504,-298.71222287915884
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_INV_H10,liquidity_vacuum_adaptive,liquidity_vacuum_pressure,withdraw_replenish_ratio,ANYSPREAD,ALL,INV,10,4,163,4,0,0,0,0,-19.806901979200266,-18.75987483258364,-9.903450989600133,-314.3952695111153
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_ANYSPREAD_ALL_INV_H10,pressure_continuation_adaptive,abs_consensus_imbalance,pressure_interaction,ANYSPREAD,ALL,INV,10,4,141,4,0,0,0,0,-19.913404540336725,-13.479454146553929,-9.956702270168362,-316.0857863545512
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_NOTWIDE_OPEN_ORIG_H8,exhaustion_reversal_adaptive,depth_withdrawal_pressure,churn_withdraw_interaction,NOTWIDE,OPEN,ORIG,8,4,5,2,0,0,0,0,-20.79278827954191,-20.77895187778012,-10.382557738009165,-206.00312972240408
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_INV_H5,exhaustion_reversal_adaptive,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,ALL,INV,5,4,285,3,0,0,0,0,-22.14285802152963,-17.395015147279064,-11.071429010764815,-351.47393684967665
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H5,exhaustion_reversal_adaptive,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,ALL,PRESSURE_SIGN_REV,5,4,285,3,0,0,0,0,-22.14285802152963,-17.395015147279064,-11.071429010764815,-351.47393684967665
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_ANYSPREAD_ALL_INV_H5,exhaustion_reversal_adaptive,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,ALL,INV,5,4,202,3,0,0,0,0,-22.163581083905097,-17.41102745992592,-11.081790541952548,-351.80287434769997
P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P65_S55_I55_ANYSPREAD_ALL_PRESSURE_SIGN_REV_H5,exhaustion_reversal_adaptive,depth_withdrawal_pressure,churn_withdraw_interaction,ANYSPREAD,ALL,PRESSURE_SIGN_REV,5,4,202,3,0,0,0,0,-22.163581083905097,-17.41102745992592,-11.081790541952548,-351.80287434769997
