trade_month,trade_date,regime_code,feed_profile,row_count,market_shock_rows,symbol_shock_rows
2026-09,2026-09-29,D07,normal_retail,2395,2395,976
2026-09,2026-09-29,D07,stressed_retail,2387,2387,972
2026-09,2026-09-30,D10,disconnect_scenario,2366,0,0
2026-09,2026-09-30,D10,good_retail,2398,0,0
2026-09,2026-09-30,D10,ideal_research,2400,0,0
2026-09,2026-09-30,D10,normal_retail,2397,0,0
2026-09,2026-09-30,D10,stressed_retail,2391,0,0
2026-10,2026-10-01,D15,disconnect_scenario,2366,0,0
2026-10,2026-10-01,D15,good_retail,2401,0,0
2026-10,2026-10-01,D15,ideal_research,2400,0,0
2026-10,2026-10-01,D15,normal_retail,2394,0,0
2026-10,2026-10-01,D15,stressed_retail,2394,0,0
2026-10,2026-10-02,D01,disconnect_scenario,2380,0,0
2026-10,2026-10-02,D01,good_retail,2401,0,0
2026-10,2026-10-02,D01,ideal_research,2400,0,0
2026-10,2026-10-02,D01,normal_retail,2403,0,0
2026-10,2026-10-02,D01,stressed_retail,2385,0,0
2026-10,2026-10-05,D03,disconnect_scenario,2380,0,0
2026-10,2026-10-05,D03,good_retail,2397,0,0
2026-10,2026-10-05,D03,ideal_research,2400,0,0
2026-10,2026-10-05,D03,normal_retail,2397,0,0
2026-10,2026-10-05,D03,stressed_retail,2396,0,0
2026-10,2026-10-06,D04,disconnect_scenario,2378,0,0
2026-10,2026-10-06,D04,good_retail,2397,0,0
2026-10,2026-10-06,D04,ideal_research,2400,0,0
2026-10,2026-10-06,D04,normal_retail,2401,0,0
2026-10,2026-10-06,D04,stressed_retail,2397,0,0
2026-10,2026-10-07,D08,disconnect_scenario,2377,0,0
2026-10,2026-10-07,D08,good_retail,2404,0,0
2026-10,2026-10-07,D08,ideal_research,2400,0,0
2026-10,2026-10-07,D08,normal_retail,2399,0,0
2026-10,2026-10-07,D08,stressed_retail,2395,0,0
2026-10,2026-10-08,D08,disconnect_scenario,2357,0,0
2026-10,2026-10-08,D08,good_retail,2404,0,0
2026-10,2026-10-08,D08,ideal_research,2400,0,0
2026-10,2026-10-08,D08,normal_retail,2400,0,0
2026-10,2026-10-08,D08,stressed_retail,2389,0,0
2026-10,2026-10-09,D02,disconnect_scenario,2380,0,0
2026-10,2026-10-09,D02,good_retail,2398,0,0
2026-10,2026-10-09,D02,ideal_research,2400,0,0
2026-10,2026-10-09,D02,normal_retail,2403,0,0
2026-10,2026-10-09,D02,stressed_retail,2383,0,0
2026-10,2026-10-12,D03,disconnect_scenario,2369,0,0
2026-10,2026-10-12,D03,good_retail,2404,0,0
2026-10,2026-10-12,D03,ideal_research,2400,0,0
2026-10,2026-10-12,D03,normal_retail,2395,0,0
2026-10,2026-10-12,D03,stressed_retail,2394,0,0
2026-10,2026-10-13,D15,disconnect_scenario,2369,0,0
2026-10,2026-10-13,D15,good_retail,2402,0,0
2026-10,2026-10-13,D15,ideal_research,2400,0,0
2026-10,2026-10-13,D15,normal_retail,2399,0,0
2026-10,2026-10-13,D15,stressed_retail,2379,0,0
2026-10,2026-10-14,D10,disconnect_scenario,2366,0,0
2026-10,2026-10-14,D10,good_retail,2398,0,0
2026-10,2026-10-14,D10,ideal_research,2400,0,0
2026-10,2026-10-14,D10,normal_retail,2407,0,0
2026-10,2026-10-14,D10,stressed_retail,2404,0,0
2026-10,2026-10-15,D02,disconnect_scenario,2375,0,0
2026-10,2026-10-15,D02,good_retail,2400,0,0
2026-10,2026-10-15,D02,ideal_research,2400,0,0
2026-10,2026-10-15,D02,normal_retail,2398,0,0
2026-10,2026-10-15,D02,stressed_retail,2389,0,0
2026-10,2026-10-16,D17,disconnect_scenario,2336,0,365
2026-10,2026-10-16,D17,good_retail,2398,0,375
2026-10,2026-10-16,D17,ideal_research,2400,0,375
2026-10,2026-10-16,D17,normal_retail,2402,0,376
2026-10,2026-10-16,D17,stressed_retail,2394,0,373
2026-10,2026-10-19,D01,disconnect_scenario,2372,0,0
2026-10,2026-10-19,D01,good_retail,2400,0,0
2026-10,2026-10-19,D01,ideal_research,2400,0,0
2026-10,2026-10-19,D01,normal_retail,2391,0,0
2026-10,2026-10-19,D01,stressed_retail,2391,0,0
2026-10,2026-10-20,D03,disconnect_scenario,2380,0,0
2026-10,2026-10-20,D03,good_retail,2399,0,0
2026-10,2026-10-20,D03,ideal_research,2400,0,0
2026-10,2026-10-20,D03,normal_retail,2393,0,0
2026-10,2026-10-20,D03,stressed_retail,2392,0,0
2026-10,2026-10-21,D01,disconnect_scenario,2372,0,0
2026-10,2026-10-21,D01,good_retail,2402,0,0
2026-10,2026-10-21,D01,ideal_research,2400,0,0
2026-10,2026-10-21,D01,normal_retail,2396,0,0
2026-10,2026-10-21,D01,stressed_retail,2393,0,0
2026-10,2026-10-22,D06,disconnect_scenario,2376,0,0
2026-10,2026-10-22,D06,good_retail,2400,0,0
2026-10,2026-10-22,D06,ideal_research,2400,0,0
2026-10,2026-10-22,D06,normal_retail,2393,0,0
2026-10,2026-10-22,D06,stressed_retail,2397,0,0
2026-10,2026-10-23,D04,disconnect_scenario,2357,0,0
2026-10,2026-10-23,D04,good_retail,2405,0,0
2026-10,2026-10-23,D04,ideal_research,2400,0,0
2026-10,2026-10-23,D04,normal_retail,2398,0,0
2026-10,2026-10-23,D04,stressed_retail,2389,0,0
2026-10,2026-10-26,D01,disconnect_scenario,2372,0,0
2026-10,2026-10-26,D01,good_retail,2403,0,0
2026-10,2026-10-26,D01,ideal_research,2400,0,0
2026-10,2026-10-26,D01,normal_retail,2400,0,0
2026-10,2026-10-26,D01,stressed_retail,2380,0,0
2026-10,2026-10-27,D05,disconnect_scenario,2380,0,0
2026-10,2026-10-27,D05,good_retail,2404,0,0
2026-10,2026-10-27,D05,ideal_research,2400,0,0
2026-10,2026-10-27,D05,normal_retail,2399,0,0
2026-10,2026-10-27,D05,stressed_retail,2390,0,0
2026-10,2026-10-28,D03,disconnect_scenario,2376,0,0
2026-10,2026-10-28,D03,good_retail,2398,0,0
2026-10,2026-10-28,D03,ideal_research,2400,0,0
2026-10,2026-10-28,D03,normal_retail,2398,0,0
2026-10,2026-10-28,D03,stressed_retail,2390,0,0
2026-10,2026-10-29,D04,disconnect_scenario,2374,0,0
2026-10,2026-10-29,D04,good_retail,2398,0,0
2026-10,2026-10-29,D04,ideal_research,2400,0,0
2026-10,2026-10-29,D04,normal_retail,2396,0,0
2026-10,2026-10-29,D04,stressed_retail,2395,0,0
2026-10,2026-10-30,D12,disconnect_scenario,2358,0,147
2026-10,2026-10-30,D12,good_retail,2396,0,150
2026-10,2026-10-30,D12,ideal_research,2400,0,150
2026-10,2026-10-30,D12,normal_retail,2392,0,150
2026-10,2026-10-30,D12,stressed_retail,2369,0,150
2026-11,2026-11-02,D06,disconnect_scenario,2374,0,0
2026-11,2026-11-02,D06,good_retail,2402,0,0
2026-11,2026-11-02,D06,ideal_research,2400,0,0
2026-11,2026-11-02,D06,normal_retail,2396,0,0
2026-11,2026-11-02,D06,stressed_retail,2388,0,0
2026-11,2026-11-03,D04,disconnect_scenario,2378,0,0
2026-11,2026-11-03,D04,good_retail,2400,0,0
2026-11,2026-11-03,D04,ideal_research,2400,0,0
2026-11,2026-11-03,D04,normal_retail,2395,0,0
2026-11,2026-11-03,D04,stressed_retail,2398,0,0
2026-11,2026-11-04,D02,disconnect_scenario,2379,0,0
2026-11,2026-11-04,D02,good_retail,2402,0,0
2026-11,2026-11-04,D02,ideal_research,2400,0,0
2026-11,2026-11-04,D02,normal_retail,2399,0,0
2026-11,2026-11-04,D02,stressed_retail,2380,0,0
2026-11,2026-11-05,D20,disconnect_scenario,2356,2356,594
2026-11,2026-11-05,D20,good_retail,2397,2397,602
2026-11,2026-11-05,D20,ideal_research,2400,2400,600
2026-11,2026-11-05,D20,normal_retail,2389,2389,598
2026-11,2026-11-05,D20,stressed_retail,2377,2377,590
2026-11,2026-11-06,D19,disconnect_scenario,2353,0,0
2026-11,2026-11-06,D19,good_retail,2399,0,0
2026-11,2026-11-06,D19,ideal_research,2400,0,0
2026-11,2026-11-06,D19,normal_retail,2395,0,0
2026-11,2026-11-06,D19,stressed_retail,2372,0,0
2026-11,2026-11-09,D19,disconnect_scenario,2360,0,0
2026-11,2026-11-09,D19,good_retail,2395,0,0
2026-11,2026-11-09,D19,ideal_research,2400,0,0
2026-11,2026-11-09,D19,normal_retail,2399,0,0
2026-11,2026-11-09,D19,stressed_retail,2398,0,0
2026-11,2026-11-10,D02,disconnect_scenario,2382,0,0
2026-11,2026-11-10,D02,good_retail,2402,0,0
2026-11,2026-11-10,D02,ideal_research,2400,0,0
2026-11,2026-11-10,D02,normal_retail,2406,0,0
2026-11,2026-11-10,D02,stressed_retail,2375,0,0
2026-11,2026-11-11,D12,disconnect_scenario,2351,0,150
2026-11,2026-11-11,D12,good_retail,2398,0,149
2026-11,2026-11-11,D12,ideal_research,2400,0,150
2026-11,2026-11-11,D12,normal_retail,2401,0,150
2026-11,2026-11-11,D12,stressed_retail,2375,0,149
2026-11,2026-11-12,D04,disconnect_scenario,2381,0,0
2026-11,2026-11-12,D04,good_retail,2403,0,0
2026-11,2026-11-12,D04,ideal_research,2400,0,0
2026-11,2026-11-12,D04,normal_retail,2404,0,0
2026-11,2026-11-12,D04,stressed_retail,2384,0,0
2026-11,2026-11-13,D18,disconnect_scenario,2360,0,0
2026-11,2026-11-13,D18,good_retail,2400,0,0
2026-11,2026-11-13,D18,ideal_research,2400,0,0
2026-11,2026-11-13,D18,normal_retail,2399,0,0
2026-11,2026-11-13,D18,stressed_retail,2383,0,0
2026-11,2026-11-16,D13,disconnect_scenario,2364,2364,734
2026-11,2026-11-16,D13,good_retail,2399,2399,749
2026-11,2026-11-16,D13,ideal_research,2400,2400,750
2026-11,2026-11-16,D13,normal_retail,2397,2397,749
2026-11,2026-11-16,D13,stressed_retail,2386,2386,752
2026-11,2026-11-17,D01,disconnect_scenario,2384,0,0
2026-11,2026-11-17,D01,good_retail,2400,0,0
2026-11,2026-11-17,D01,ideal_research,2400,0,0
2026-11,2026-11-17,D01,normal_retail,2402,0,0
2026-11,2026-11-17,D01,stressed_retail,2384,0,0
2026-11,2026-11-18,D18,disconnect_scenario,2351,0,0
2026-11,2026-11-18,D18,good_retail,2404,0,0
2026-11,2026-11-18,D18,ideal_research,2400,0,0
2026-11,2026-11-18,D18,normal_retail,2398,0,0
2026-11,2026-11-18,D18,stressed_retail,2379,0,0
2026-11,2026-11-19,D07,disconnect_scenario,2346,2346,1249
2026-11,2026-11-19,D07,good_retail,2400,2400,1273
2026-11,2026-11-19,D07,ideal_research,2400,2400,1275
2026-11,2026-11-19,D07,normal_retail,2388,2388,1269
2026-11,2026-11-19,D07,stressed_retail,2386,2386,1269
2026-11,2026-11-20,D06,disconnect_scenario,2384,0,0
2026-11,2026-11-20,D06,good_retail,2402,0,0
2026-11,2026-11-20,D06,ideal_research,2400,0,0
2026-11,2026-11-20,D06,normal_retail,2398,0,0
2026-11,2026-11-20,D06,stressed_retail,2396,0,0
2026-11,2026-11-23,D11,disconnect_scenario,2379,0,0
2026-11,2026-11-23,D11,good_retail,2398,0,0
2026-11,2026-11-23,D11,ideal_research,2400,0,0
2026-11,2026-11-23,D11,normal_retail,2399,0,0
2026-11,2026-11-23,D11,stressed_retail,2395,0,0
2026-11,2026-11-24,D09,disconnect_scenario,2368,0,0
2026-11,2026-11-24,D09,good_retail,2400,0,0
2026-11,2026-11-24,D09,ideal_research,2400,0,0
2026-11,2026-11-24,D09,normal_retail,2400,0,0
2026-11,2026-11-24,D09,stressed_retail,2390,0,0
2026-11,2026-11-25,D17,disconnect_scenario,2352,0,145
2026-11,2026-11-25,D17,good_retail,2396,0,150
2026-11,2026-11-25,D17,ideal_research,2400,0,150
2026-11,2026-11-25,D17,normal_retail,2397,0,150
2026-11,2026-11-25,D17,stressed_retail,2376,0,151
2026-11,2026-11-26,D05,disconnect_scenario,2383,0,0
2026-11,2026-11-26,D05,good_retail,2399,0,0
2026-11,2026-11-26,D05,ideal_research,2400,0,0
2026-11,2026-11-26,D05,normal_retail,2400,0,0
2026-11,2026-11-26,D05,stressed_retail,2388,0,0
2026-11,2026-11-27,D01,disconnect_scenario,2364,0,0
2026-11,2026-11-27,D01,good_retail,2398,0,0
2026-11,2026-11-27,D01,ideal_research,2400,0,0
2026-11,2026-11-27,D01,normal_retail,2398,0,0
2026-11,2026-11-27,D01,stressed_retail,2399,0,0
2026-11,2026-11-30,D04,disconnect_scenario,2376,0,0
2026-11,2026-11-30,D04,good_retail,2400,0,0
2026-11,2026-11-30,D04,ideal_research,2400,0,0
2026-11,2026-11-30,D04,normal_retail,2395,0,0
2026-11,2026-11-30,D04,stressed_retail,2390,0,0
2026-12,2026-12-01,D01,disconnect_scenario,2368,0,0
2026-12,2026-12-01,D01,good_retail,2402,0,0
2026-12,2026-12-01,D01,ideal_research,2400,0,0
2026-12,2026-12-01,D01,normal_retail,2397,0,0
2026-12,2026-12-01,D01,stressed_retail,2388,0,0
2026-12,2026-12-02,D18,disconnect_scenario,2349,0,0
2026-12,2026-12-02,D18,good_retail,2406,0,0
2026-12,2026-12-02,D18,ideal_research,2400,0,0
2026-12,2026-12-02,D18,normal_retail,2394,0,0
2026-12,2026-12-02,D18,stressed_retail,2358,0,0
2026-12,2026-12-03,D07,disconnect_scenario,2342,2342,1021
2026-12,2026-12-03,D07,good_retail,2402,2402,1054
2026-12,2026-12-03,D07,ideal_research,2400,2400,1050
2026-12,2026-12-03,D07,normal_retail,2388,2388,1045
2026-12,2026-12-03,D07,stressed_retail,2376,2376,1045
2026-12,2026-12-04,D02,disconnect_scenario,2379,0,0
2026-12,2026-12-04,D02,good_retail,2401,0,0
2026-12,2026-12-04,D02,ideal_research,2400,0,0
2026-12,2026-12-04,D02,normal_retail,2402,0,0
2026-12,2026-12-04,D02,stressed_retail,2386,0,0
2026-12,2026-12-07,D01,disconnect_scenario,2369,0,0
2026-12,2026-12-07,D01,good_retail,2405,0,0
2026-12,2026-12-07,D01,ideal_research,2400,0,0
2026-12,2026-12-07,D01,normal_retail,2399,0,0
2026-12,2026-12-07,D01,stressed_retail,2391,0,0
2026-12,2026-12-08,D01,disconnect_scenario,2359,0,0
2026-12,2026-12-08,D01,good_retail,2400,0,0
2026-12,2026-12-08,D01,ideal_research,2400,0,0
2026-12,2026-12-08,D01,normal_retail,2401,0,0
2026-12,2026-12-08,D01,stressed_retail,2396,0,0
2026-12,2026-12-09,D01,disconnect_scenario,2367,0,0
2026-12,2026-12-09,D01,good_retail,2401,0,0
2026-12,2026-12-09,D01,ideal_research,2400,0,0
2026-12,2026-12-09,D01,normal_retail,2398,0,0
2026-12,2026-12-09,D01,stressed_retail,2400,0,0
2026-12,2026-12-10,D03,disconnect_scenario,2364,0,0
2026-12,2026-12-10,D03,good_retail,2400,0,0
2026-12,2026-12-10,D03,ideal_research,2400,0,0
2026-12,2026-12-10,D03,normal_retail,2396,0,0
2026-12,2026-12-10,D03,stressed_retail,2395,0,0
2026-12,2026-12-11,D02,disconnect_scenario,2375,0,0
2026-12,2026-12-11,D02,good_retail,2402,0,0
2026-12,2026-12-11,D02,ideal_research,2400,0,0
2026-12,2026-12-11,D02,normal_retail,2398,0,0
2026-12,2026-12-11,D02,stressed_retail,2392,0,0
2026-12,2026-12-14,D01,disconnect_scenario,2362,0,0
2026-12,2026-12-14,D01,good_retail,2401,0,0
2026-12,2026-12-14,D01,ideal_research,2400,0,0
2026-12,2026-12-14,D01,normal_retail,2401,0,0
2026-12,2026-12-14,D01,stressed_retail,2385,0,0
2026-12,2026-12-15,D06,disconnect_scenario,2381,0,0
2026-12,2026-12-15,D06,good_retail,2400,0,0
2026-12,2026-12-15,D06,ideal_research,2400,0,0
2026-12,2026-12-15,D06,normal_retail,2401,0,0
2026-12,2026-12-15,D06,stressed_retail,2393,0,0
2026-12,2026-12-16,D12,disconnect_scenario,2350,0,372
2026-12,2026-12-16,D12,good_retail,2399,0,374
2026-12,2026-12-16,D12,ideal_research,2400,0,375
2026-12,2026-12-16,D12,normal_retail,2399,0,375
2026-12,2026-12-16,D12,stressed_retail,2377,0,374
2026-12,2026-12-17,D06,disconnect_scenario,2374,0,0
2026-12,2026-12-17,D06,good_retail,2403,0,0
2026-12,2026-12-17,D06,ideal_research,2400,0,0
2026-12,2026-12-17,D06,normal_retail,2401,0,0
2026-12,2026-12-17,D06,stressed_retail,2376,0,0
2026-12,2026-12-18,D12,disconnect_scenario,2353,2353,145
2026-12,2026-12-18,D12,good_retail,2400,2400,150
2026-12,2026-12-18,D12,ideal_research,2400,2400,150
2026-12,2026-12-18,D12,normal_retail,2398,2398,149
2026-12,2026-12-18,D12,stressed_retail,2374,2374,147
