scenario_id,scope_id,scope_candidate_id,initial_capital_inr,fixed_notional_inr,max_concurrent_positions,cost_profile,cost_multiplier,extra_slippage_bps,input_event_rows,scheduled_event_rows,rejected_event_rows,rejected_same_symbol_overlap_rows,rejected_max_concurrent_rows,rejected_insufficient_cash_rows,candidate_rows,scheduled_candidate_rows,symbols,scheduled_symbols,observed_trade_dates,realized_net_pnl_inr,portfolio_return_pct,mechanical_one_date_annualized_portfolio_return_pct,annualized_return_is_robust_portfolio_claim,annualized_above_12pct_research_diagnostic,scheduled_notional_inr,notional_turnover_x_initial_capital,avg_open_notional_utilization,max_drawdown_inr,portfolio_claim_allowed,strategy_replay_allowed,promotion_allowed,paper_or_live_acceptance_allowed,deployable_profitability_claim_allowed,phase280_variant_id,target_family_id,target_family,target_rule,uses_top5,uses_levels_2_to_5,l1_only_variant,uses_net_edge_as_offline_label,uses_net_edge_as_live_mask,selected_event_rows,offline_positive_label_rows,offline_positive_label_fraction,cost200_above12_diagnostic
P271_P280_NET_EDGE_SHIFT_LABEL_ANCHORED_Q70_CAP100000_NOT75000_CONC2_COST200,P280_NET_EDGE_SHIFT_LABEL_ANCHORED_Q70,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,2,cost200,2.0,0.0,47,2,45,6,39,0,1,1,1,1,8,132.65110586158403,0.13265110586158402,4.178509834639897,1,0,100000.0,1.0,0.9361702127659575,0.0,1,0,0,0,0,P280_NET_EDGE_SHIFT_LABEL_ANCHORED_Q70,P279_NET_EDGE_DISTRIBUTION_SHIFT_TARGET,net_edge_distribution_shift,offline net-edge-positive label AND depth_consensus_imbalance >= 0.603199 and event_sparsity_pressure <= 825012.273327,1,1,0,1,0,47,47,1.0,0
P271_P280_NET_EDGE_SHIFT_LABEL_ANCHORED_Q70_CAP100000_NOT100000_CONC1_COST200,P280_NET_EDGE_SHIFT_LABEL_ANCHORED_Q70,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,1,cost200,2.0,0.0,47,1,46,3,43,0,1,1,1,1,8,135.69283705797716,0.13569283705797716,4.2743243673262805,1,0,100000.0,1.0,0.9787234042553191,0.0,1,0,0,0,0,P280_NET_EDGE_SHIFT_LABEL_ANCHORED_Q70,P279_NET_EDGE_DISTRIBUTION_SHIFT_TARGET,net_edge_distribution_shift,offline net-edge-positive label AND depth_consensus_imbalance >= 0.603199 and event_sparsity_pressure <= 825012.273327,1,1,0,1,0,47,47,1.0,0
P271_P280_NET_EDGE_SHIFT_LABEL_ANCHORED_Q70_CAP100000_NOT100000_CONC2_COST200,P280_NET_EDGE_SHIFT_LABEL_ANCHORED_Q70,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,2,cost200,2.0,0.0,47,2,45,6,39,0,1,1,1,1,8,132.65110586158403,0.13265110586158402,4.178509834639897,1,0,100000.0,1.0,0.9361702127659575,0.0,1,0,0,0,0,P280_NET_EDGE_SHIFT_LABEL_ANCHORED_Q70,P279_NET_EDGE_DISTRIBUTION_SHIFT_TARGET,net_edge_distribution_shift,offline net-edge-positive label AND depth_consensus_imbalance >= 0.603199 and event_sparsity_pressure <= 825012.273327,1,1,0,1,0,47,47,1.0,0
P271_P280_SPREAD_COST_MARGIN_Q80_CAP100000_NOT50000_CONC1_COST200,P280_SPREAD_COST_MARGIN_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,50000.0,1,cost200,2.0,0.0,3,1,2,0,2,0,1,1,1,1,3,-109.27526821541379,-0.10927526821541379,-9.179122530094759,0,0,50000.0,0.5,0.3333333333333333,-109.27526821541379,0,0,0,0,0,P280_SPREAD_COST_MARGIN_Q80,P279_SPREAD_COST_MARGIN_TARGET,spread_cost_margin,avg_spread_bps <= 2.559387 and depth_consensus_imbalance >= 0.616025,1,1,0,0,0,3,0,0.0,0
P271_P280_SPREAD_COST_MARGIN_Q80_CAP100000_NOT50000_CONC2_COST200,P280_SPREAD_COST_MARGIN_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,50000.0,2,cost200,2.0,0.0,3,2,1,0,1,0,1,1,1,1,3,-209.47296406631722,-0.20947296406631724,-17.595728981570648,0,0,100000.0,1.0,0.5,-209.47296406631722,0,0,0,0,0,P280_SPREAD_COST_MARGIN_Q80,P279_SPREAD_COST_MARGIN_TARGET,spread_cost_margin,avg_spread_bps <= 2.559387 and depth_consensus_imbalance >= 0.616025,1,1,0,0,0,3,0,0.0,0
P271_P280_SPREAD_COST_MARGIN_Q80_CAP100000_NOT75000_CONC1_COST200,P280_SPREAD_COST_MARGIN_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,75000.0,1,cost200,2.0,0.0,3,1,2,0,2,0,1,1,1,1,3,-163.91290232312068,-0.16391290232312067,-13.768683795142136,0,0,75000.0,0.75,0.5,-163.91290232312068,0,0,0,0,0,P280_SPREAD_COST_MARGIN_Q80,P279_SPREAD_COST_MARGIN_TARGET,spread_cost_margin,avg_spread_bps <= 2.559387 and depth_consensus_imbalance >= 0.616025,1,1,0,0,0,3,0,0.0,0
P271_P280_SPREAD_COST_MARGIN_Q80_CAP100000_NOT75000_CONC2_COST200,P280_SPREAD_COST_MARGIN_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,75000.0,2,cost200,2.0,0.0,3,2,1,0,1,0,1,1,1,1,3,-209.47296406631722,-0.20947296406631724,-17.595728981570648,0,0,100000.0,1.0,0.5,-209.47296406631722,0,0,0,0,0,P280_SPREAD_COST_MARGIN_Q80,P279_SPREAD_COST_MARGIN_TARGET,spread_cost_margin,avg_spread_bps <= 2.559387 and depth_consensus_imbalance >= 0.616025,1,1,0,0,0,3,0,0.0,0
P271_P280_SPREAD_COST_MARGIN_Q80_CAP100000_NOT100000_CONC1_COST200,P280_SPREAD_COST_MARGIN_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,100000.0,1,cost200,2.0,0.0,3,1,2,0,2,0,1,1,1,1,3,-218.55053643082758,-0.21855053643082759,-18.358245060189518,0,0,100000.0,1.0,0.6666666666666666,-218.55053643082758,0,0,0,0,0,P280_SPREAD_COST_MARGIN_Q80,P279_SPREAD_COST_MARGIN_TARGET,spread_cost_margin,avg_spread_bps <= 2.559387 and depth_consensus_imbalance >= 0.616025,1,1,0,0,0,3,0,0.0,0
P271_P280_SPREAD_COST_MARGIN_Q80_CAP100000_NOT100000_CONC2_COST200,P280_SPREAD_COST_MARGIN_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,100000.0,2,cost200,2.0,0.0,3,2,1,0,1,0,1,1,1,1,3,-209.47296406631722,-0.20947296406631724,-17.595728981570648,0,0,100000.0,1.0,0.5,-209.47296406631722,0,0,0,0,0,P280_SPREAD_COST_MARGIN_Q80,P279_SPREAD_COST_MARGIN_TARGET,spread_cost_margin,avg_spread_bps <= 2.559387 and depth_consensus_imbalance >= 0.616025,1,1,0,0,0,3,0,0.0,0
P271_P280_ADVERSE_SELECTION_AVOID_Q80_CAP100000_NOT50000_CONC1_COST200,P280_ADVERSE_SELECTION_AVOID_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,1,cost200,2.0,0.0,230,2,228,22,206,0,2,1,2,2,8,96.36160435326599,0.09636160435326599,3.0353905371278787,1,0,100000.0,1.0,0.4956521739130435,0.0,1,0,0,0,0,P280_ADVERSE_SELECTION_AVOID_Q80,P279_ADVERSE_SELECTION_AVOIDANCE_TARGET,adverse_selection_avoidance,top5_churn_pressure <= 71224.830695 and depth_withdrawal_pressure <= 1231.635970,1,1,0,0,0,230,143,0.6217391304347826,0
P271_P280_ADVERSE_SELECTION_AVOID_Q80_CAP100000_NOT50000_CONC2_COST200,P280_ADVERSE_SELECTION_AVOID_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,2,cost200,2.0,0.0,230,4,226,39,187,0,2,1,2,2,8,193.27892396428598,0.19327892396428598,6.088286104875008,1,0,200000.0,2.0,0.9391304347826087,0.0,1,0,0,0,0,P280_ADVERSE_SELECTION_AVOID_Q80,P279_ADVERSE_SELECTION_AVOIDANCE_TARGET,adverse_selection_avoidance,top5_churn_pressure <= 71224.830695 and depth_withdrawal_pressure <= 1231.635970,1,1,0,0,0,230,143,0.6217391304347826,0
P271_P280_ADVERSE_SELECTION_AVOID_Q80_CAP100000_NOT75000_CONC1_COST200,P280_ADVERSE_SELECTION_AVOID_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,1,cost200,2.0,0.0,230,2,228,22,206,0,2,1,2,2,8,144.54240652989898,0.14454240652989897,4.5530858056918175,1,0,150000.0,1.5,0.7434782608695653,0.0,1,0,0,0,0,P280_ADVERSE_SELECTION_AVOID_Q80,P279_ADVERSE_SELECTION_AVOIDANCE_TARGET,adverse_selection_avoidance,top5_churn_pressure <= 71224.830695 and depth_withdrawal_pressure <= 1231.635970,1,1,0,0,0,230,143,0.6217391304347826,0
P271_P280_ADVERSE_SELECTION_AVOID_Q80_CAP100000_NOT75000_CONC2_COST200,P280_ADVERSE_SELECTION_AVOID_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,2,cost200,2.0,0.0,230,4,226,39,187,0,2,1,2,2,8,193.27892396428598,0.19327892396428598,6.088286104875008,1,0,200000.0,2.0,0.9391304347826087,0.0,1,0,0,0,0,P280_ADVERSE_SELECTION_AVOID_Q80,P279_ADVERSE_SELECTION_AVOIDANCE_TARGET,adverse_selection_avoidance,top5_churn_pressure <= 71224.830695 and depth_withdrawal_pressure <= 1231.635970,1,1,0,0,0,230,143,0.6217391304347826,0
P271_P280_ADVERSE_SELECTION_AVOID_Q80_CAP100000_NOT100000_CONC1_COST200,P280_ADVERSE_SELECTION_AVOID_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,1,cost200,2.0,0.0,230,2,228,22,206,0,2,1,2,2,8,192.72320870653198,0.19272320870653198,6.070781074255757,1,0,200000.0,2.0,0.991304347826087,0.0,1,0,0,0,0,P280_ADVERSE_SELECTION_AVOID_Q80,P279_ADVERSE_SELECTION_AVOIDANCE_TARGET,adverse_selection_avoidance,top5_churn_pressure <= 71224.830695 and depth_withdrawal_pressure <= 1231.635970,1,1,0,0,0,230,143,0.6217391304347826,0
P271_P280_ADVERSE_SELECTION_AVOID_Q80_CAP100000_NOT100000_CONC2_COST200,P280_ADVERSE_SELECTION_AVOID_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,2,cost200,2.0,0.0,230,4,226,39,187,0,2,1,2,2,8,193.27892396428598,0.19327892396428598,6.088286104875008,1,0,200000.0,2.0,0.9391304347826087,0.0,1,0,0,0,0,P280_ADVERSE_SELECTION_AVOID_Q80,P279_ADVERSE_SELECTION_AVOIDANCE_TARGET,adverse_selection_avoidance,top5_churn_pressure <= 71224.830695 and depth_withdrawal_pressure <= 1231.635970,1,1,0,0,0,230,143,0.6217391304347826,0
P271_P280_REPLENISH_CONFIRM_Q80_CAP100000_NOT50000_CONC1_COST200,P280_REPLENISH_CONFIRM_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,1,cost200,2.0,0.0,58,1,57,3,54,0,1,1,1,1,8,67.84641852898858,0.06784641852898858,2.1371621836631403,1,0,50000.0,0.5,0.49137931034482757,0.0,1,0,0,0,0,P280_REPLENISH_CONFIRM_Q80,P279_REPLENISHMENT_CONFIRMATION_TARGET,depth_replenishment_confirmation,depth_replenish_withdraw_ratio >= 10.699868 and avg_level_weighted_depth_imbalance >= 0.634034,1,1,0,0,0,58,47,0.8103448275862069,0
P271_P280_REPLENISH_CONFIRM_Q80_CAP100000_NOT50000_CONC2_COST200,P280_REPLENISH_CONFIRM_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,2,cost200,2.0,0.0,58,2,56,8,48,0,1,1,1,1,8,132.65110586158403,0.13265110586158402,4.178509834639897,1,0,100000.0,1.0,0.9482758620689655,0.0,1,0,0,0,0,P280_REPLENISH_CONFIRM_Q80,P279_REPLENISHMENT_CONFIRMATION_TARGET,depth_replenishment_confirmation,depth_replenish_withdraw_ratio >= 10.699868 and avg_level_weighted_depth_imbalance >= 0.634034,1,1,0,0,0,58,47,0.8103448275862069,0
P271_P280_REPLENISH_CONFIRM_Q80_CAP100000_NOT75000_CONC1_COST200,P280_REPLENISH_CONFIRM_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,1,cost200,2.0,0.0,58,1,57,3,54,0,1,1,1,1,8,101.76962779348287,0.10176962779348286,3.20574327549471,1,0,75000.0,0.75,0.7370689655172413,0.0,1,0,0,0,0,P280_REPLENISH_CONFIRM_Q80,P279_REPLENISHMENT_CONFIRMATION_TARGET,depth_replenishment_confirmation,depth_replenish_withdraw_ratio >= 10.699868 and avg_level_weighted_depth_imbalance >= 0.634034,1,1,0,0,0,58,47,0.8103448275862069,0
P271_P280_REPLENISH_CONFIRM_Q80_CAP100000_NOT75000_CONC2_COST200,P280_REPLENISH_CONFIRM_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,2,cost200,2.0,0.0,58,2,56,8,48,0,1,1,1,1,8,132.65110586158403,0.13265110586158402,4.178509834639897,1,0,100000.0,1.0,0.9482758620689655,0.0,1,0,0,0,0,P280_REPLENISH_CONFIRM_Q80,P279_REPLENISHMENT_CONFIRMATION_TARGET,depth_replenishment_confirmation,depth_replenish_withdraw_ratio >= 10.699868 and avg_level_weighted_depth_imbalance >= 0.634034,1,1,0,0,0,58,47,0.8103448275862069,0
P271_P280_REPLENISH_CONFIRM_Q80_CAP100000_NOT100000_CONC1_COST200,P280_REPLENISH_CONFIRM_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,1,cost200,2.0,0.0,58,1,57,3,54,0,1,1,1,1,8,135.69283705797716,0.13569283705797716,4.2743243673262805,1,0,100000.0,1.0,0.9827586206896551,0.0,1,0,0,0,0,P280_REPLENISH_CONFIRM_Q80,P279_REPLENISHMENT_CONFIRMATION_TARGET,depth_replenishment_confirmation,depth_replenish_withdraw_ratio >= 10.699868 and avg_level_weighted_depth_imbalance >= 0.634034,1,1,0,0,0,58,47,0.8103448275862069,0
P271_P280_REPLENISH_CONFIRM_Q80_CAP100000_NOT100000_CONC2_COST200,P280_REPLENISH_CONFIRM_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,2,cost200,2.0,0.0,58,2,56,8,48,0,1,1,1,1,8,132.65110586158403,0.13265110586158402,4.178509834639897,1,0,100000.0,1.0,0.9482758620689655,0.0,1,0,0,0,0,P280_REPLENISH_CONFIRM_Q80,P279_REPLENISHMENT_CONFIRMATION_TARGET,depth_replenishment_confirmation,depth_replenish_withdraw_ratio >= 10.699868 and avg_level_weighted_depth_imbalance >= 0.634034,1,1,0,0,0,58,47,0.8103448275862069,0
P271_P280_TIME_TO_EXIT_SHORT_HQ80_CAP100000_NOT50000_CONC1_COST200,P280_TIME_TO_EXIT_SHORT_HQ80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,1,cost200,2.0,0.0,256,2,254,11,243,0,2,2,4,2,8,-6.0067900162691785,-0.006006790016269178,-0.1892138855124791,1,0,100000.0,1.0,0.49609375,-34.52197584054658,1,0,0,0,0,P280_TIME_TO_EXIT_SHORT_HQ80,P279_TIME_TO_EXIT_TARGET,time_to_exit,horizon <= 10 and depth_replenish_withdraw_ratio >= 10.699868,1,1,0,0,0,256,146,0.5703125,0
P271_P280_TIME_TO_EXIT_SHORT_HQ80_CAP100000_NOT50000_CONC2_COST200,P280_TIME_TO_EXIT_SHORT_HQ80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,2,cost200,2.0,0.0,256,3,253,18,235,0,2,2,4,3,8,142.73101909743085,0.14273101909743083,4.496027101569071,1,0,150000.0,1.5,0.98046875,-34.52197584054659,1,0,0,0,0,P280_TIME_TO_EXIT_SHORT_HQ80,P279_TIME_TO_EXIT_TARGET,time_to_exit,horizon <= 10 and depth_replenish_withdraw_ratio >= 10.699868,1,1,0,0,0,256,146,0.5703125,0
P271_P280_TIME_TO_EXIT_SHORT_HQ80_CAP100000_NOT75000_CONC1_COST200,P280_TIME_TO_EXIT_SHORT_HQ80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,1,cost200,2.0,0.0,256,2,254,11,243,0,2,2,4,2,8,-9.01018502440376,-0.00901018502440376,-0.28382082826871846,1,0,150000.0,1.5,0.744140625,-51.78296376081987,1,0,0,0,0,P280_TIME_TO_EXIT_SHORT_HQ80,P279_TIME_TO_EXIT_TARGET,time_to_exit,horizon <= 10 and depth_replenish_withdraw_ratio >= 10.699868,1,1,0,0,0,256,146,0.5703125,0
P271_P280_TIME_TO_EXIT_SHORT_HQ80_CAP100000_NOT75000_CONC2_COST200,P280_TIME_TO_EXIT_SHORT_HQ80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,2,cost200,2.0,0.0,256,3,253,18,235,0,2,2,4,3,8,142.73101909743085,0.14273101909743083,4.496027101569071,1,0,150000.0,1.5,0.98046875,-34.52197584054659,1,0,0,0,0,P280_TIME_TO_EXIT_SHORT_HQ80,P279_TIME_TO_EXIT_TARGET,time_to_exit,horizon <= 10 and depth_replenish_withdraw_ratio >= 10.699868,1,1,0,0,0,256,146,0.5703125,0
P271_P280_TIME_TO_EXIT_SHORT_HQ80_CAP100000_NOT100000_CONC1_COST200,P280_TIME_TO_EXIT_SHORT_HQ80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,1,cost200,2.0,0.0,256,2,254,11,243,0,2,2,4,2,8,-12.013580032538357,-0.012013580032538357,-0.3784277710249582,1,0,200000.0,2.0,0.9921875,-69.04395168109316,1,0,0,0,0,P280_TIME_TO_EXIT_SHORT_HQ80,P279_TIME_TO_EXIT_TARGET,time_to_exit,horizon <= 10 and depth_replenish_withdraw_ratio >= 10.699868,1,1,0,0,0,256,146,0.5703125,0
P271_P280_TIME_TO_EXIT_SHORT_HQ80_CAP100000_NOT100000_CONC2_COST200,P280_TIME_TO_EXIT_SHORT_HQ80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,2,cost200,2.0,0.0,256,3,253,18,235,0,2,2,4,3,8,142.73101909743085,0.14273101909743083,4.496027101569071,1,0,150000.0,1.5,0.98046875,-34.52197584054659,1,0,0,0,0,P280_TIME_TO_EXIT_SHORT_HQ80,P279_TIME_TO_EXIT_TARGET,time_to_exit,horizon <= 10 and depth_replenish_withdraw_ratio >= 10.699868,1,1,0,0,0,256,146,0.5703125,0
P271_P280_NET_EDGE_SHIFT_LABEL_ANCHORED_Q80_CAP100000_NOT50000_CONC1_COST200,P280_NET_EDGE_SHIFT_LABEL_ANCHORED_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,1,cost200,2.0,0.0,31,1,30,1,29,0,1,1,1,1,8,67.84641852898858,0.06784641852898858,2.1371621836631403,1,0,50000.0,0.5,0.4838709677419355,0.0,1,0,0,0,0,P280_NET_EDGE_SHIFT_LABEL_ANCHORED_Q80,P279_NET_EDGE_DISTRIBUTION_SHIFT_TARGET,net_edge_distribution_shift,offline net-edge-positive label AND depth_consensus_imbalance >= 0.616025 and event_sparsity_pressure <= 250903.160053,1,1,0,1,0,31,31,1.0,0
P271_P280_NET_EDGE_SHIFT_LABEL_ANCHORED_Q80_CAP100000_NOT50000_CONC2_COST200,P280_NET_EDGE_SHIFT_LABEL_ANCHORED_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,2,cost200,2.0,0.0,31,2,29,2,27,0,1,1,1,1,8,132.65110586158403,0.13265110586158402,4.178509834639897,1,0,100000.0,1.0,0.9354838709677419,0.0,1,0,0,0,0,P280_NET_EDGE_SHIFT_LABEL_ANCHORED_Q80,P279_NET_EDGE_DISTRIBUTION_SHIFT_TARGET,net_edge_distribution_shift,offline net-edge-positive label AND depth_consensus_imbalance >= 0.616025 and event_sparsity_pressure <= 250903.160053,1,1,0,1,0,31,31,1.0,0
P271_P280_NET_EDGE_SHIFT_LABEL_ANCHORED_Q80_CAP100000_NOT75000_CONC1_COST200,P280_NET_EDGE_SHIFT_LABEL_ANCHORED_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,1,cost200,2.0,0.0,31,1,30,1,29,0,1,1,1,1,8,101.76962779348287,0.10176962779348286,3.20574327549471,1,0,75000.0,0.75,0.7258064516129032,0.0,1,0,0,0,0,P280_NET_EDGE_SHIFT_LABEL_ANCHORED_Q80,P279_NET_EDGE_DISTRIBUTION_SHIFT_TARGET,net_edge_distribution_shift,offline net-edge-positive label AND depth_consensus_imbalance >= 0.616025 and event_sparsity_pressure <= 250903.160053,1,1,0,1,0,31,31,1.0,0
P271_P280_NET_EDGE_SHIFT_LABEL_ANCHORED_Q80_CAP100000_NOT75000_CONC2_COST200,P280_NET_EDGE_SHIFT_LABEL_ANCHORED_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,2,cost200,2.0,0.0,31,2,29,2,27,0,1,1,1,1,8,132.65110586158403,0.13265110586158402,4.178509834639897,1,0,100000.0,1.0,0.9354838709677419,0.0,1,0,0,0,0,P280_NET_EDGE_SHIFT_LABEL_ANCHORED_Q80,P279_NET_EDGE_DISTRIBUTION_SHIFT_TARGET,net_edge_distribution_shift,offline net-edge-positive label AND depth_consensus_imbalance >= 0.616025 and event_sparsity_pressure <= 250903.160053,1,1,0,1,0,31,31,1.0,0
P271_P280_NET_EDGE_SHIFT_LABEL_ANCHORED_Q80_CAP100000_NOT100000_CONC1_COST200,P280_NET_EDGE_SHIFT_LABEL_ANCHORED_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,1,cost200,2.0,0.0,31,1,30,1,29,0,1,1,1,1,8,135.69283705797716,0.13569283705797716,4.2743243673262805,1,0,100000.0,1.0,0.967741935483871,0.0,1,0,0,0,0,P280_NET_EDGE_SHIFT_LABEL_ANCHORED_Q80,P279_NET_EDGE_DISTRIBUTION_SHIFT_TARGET,net_edge_distribution_shift,offline net-edge-positive label AND depth_consensus_imbalance >= 0.616025 and event_sparsity_pressure <= 250903.160053,1,1,0,1,0,31,31,1.0,0
P271_P280_NET_EDGE_SHIFT_LABEL_ANCHORED_Q80_CAP100000_NOT100000_CONC2_COST200,P280_NET_EDGE_SHIFT_LABEL_ANCHORED_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,2,cost200,2.0,0.0,31,2,29,2,27,0,1,1,1,1,8,132.65110586158403,0.13265110586158402,4.178509834639897,1,0,100000.0,1.0,0.9354838709677419,0.0,1,0,0,0,0,P280_NET_EDGE_SHIFT_LABEL_ANCHORED_Q80,P279_NET_EDGE_DISTRIBUTION_SHIFT_TARGET,net_edge_distribution_shift,offline net-edge-positive label AND depth_consensus_imbalance >= 0.616025 and event_sparsity_pressure <= 250903.160053,1,1,0,1,0,31,31,1.0,0
P271_P280_SPREAD_COST_MARGIN_Q90_CAP100000_NOT50000_CONC1_COST200,P280_SPREAD_COST_MARGIN_Q90,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,50000.0,1,cost200,2.0,0.0,1,1,0,0,0,0,1,1,1,1,1,-109.27526821541379,-0.10927526821541379,-27.537367590284276,0,0,50000.0,0.5,0.0,-109.27526821541379,0,0,0,0,0,P280_SPREAD_COST_MARGIN_Q90,P279_SPREAD_COST_MARGIN_TARGET,spread_cost_margin,avg_spread_bps <= 2.059387 and depth_consensus_imbalance >= 0.630512,1,1,0,0,0,1,0,0.0,0
P271_P280_SPREAD_COST_MARGIN_Q90_CAP100000_NOT50000_CONC2_COST200,P280_SPREAD_COST_MARGIN_Q90,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,50000.0,2,cost200,2.0,0.0,1,1,0,0,0,0,1,1,1,1,1,-109.27526821541379,-0.10927526821541379,-27.537367590284276,0,0,50000.0,0.5,0.0,-109.27526821541379,0,0,0,0,0,P280_SPREAD_COST_MARGIN_Q90,P279_SPREAD_COST_MARGIN_TARGET,spread_cost_margin,avg_spread_bps <= 2.059387 and depth_consensus_imbalance >= 0.630512,1,1,0,0,0,1,0,0.0,0
