phase219_model_fit_id,phase218_model_spec_id,target_label,horizon_sec,coefficient_name,coefficient_value,model_fit_execution,strategy_replay_allowed,test_replay_allowed_next
P219_P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H15s,P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC,event_surprise_vol_expansion_conditional_label,15,quote_churn_count,0.014076335912073454,1,0,0
P219_P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H15s,P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC,event_surprise_vol_expansion_conditional_label,15,receive_event_count,0.0004950198368648996,1,0,0
P219_P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H15s,P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC,event_surprise_vol_expansion_conditional_label,15,receive_event_rate_baseline_days,-0.03941032988141513,1,0,0
P219_P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H15s,P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC,event_surprise_vol_expansion_conditional_label,15,receive_event_rate_zscore,0.021891188992765466,1,0,0
P219_P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H15s,P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC,event_surprise_vol_expansion_conditional_label,15,stale_quote_duration_ms,0.005889062286936208,1,0,0
P219_P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H15s,P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC,event_surprise_vol_expansion_conditional_label,15,top5_qty_imbalance,-0.03157980219570279,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H15s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_vol_expansion_conditional_label,15,intercept,0.6607142857142876,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H15s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_vol_expansion_conditional_label,15,cross_symbol_arrival_count,-0.011736586253212687,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H15s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_vol_expansion_conditional_label,15,cross_symbol_arrival_share,-0.01173658625325319,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H15s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_vol_expansion_conditional_label,15,depth_refresh_count,0.05644768779075066,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H15s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_vol_expansion_conditional_label,15,phase176_universe_symbols,4.168773626515317e-15,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H15s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_vol_expansion_conditional_label,15,quote_churn_count,-0.04561090903765071,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H15s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_vol_expansion_conditional_label,15,receive_event_count,0.010905337892997295,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H15s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_vol_expansion_conditional_label,15,receive_event_rate_baseline_days,-0.04335899709672354,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H15s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_vol_expansion_conditional_label,15,receive_event_rate_zscore,0.018498523616240967,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H15s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_vol_expansion_conditional_label,15,stale_quote_duration_ms,0.004581041511820296,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H15s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_vol_expansion_conditional_label,15,top5_qty_imbalance,0.01026444569767059,1,0,0
