scenario_id,scope_id,scope_candidate_id,initial_capital_inr,fixed_notional_inr,max_concurrent_positions,cost_profile,cost_multiplier,extra_slippage_bps,input_event_rows,scheduled_event_rows,rejected_event_rows,rejected_same_symbol_overlap_rows,rejected_max_concurrent_rows,rejected_insufficient_cash_rows,candidate_rows,scheduled_candidate_rows,symbols,scheduled_symbols,observed_trade_dates,realized_net_pnl_inr,portfolio_return_pct,mechanical_one_date_annualized_portfolio_return_pct,annualized_return_is_robust_portfolio_claim,annualized_above_12pct_research_diagnostic,scheduled_notional_inr,notional_turnover_x_initial_capital,avg_open_notional_utilization,max_drawdown_inr,portfolio_claim_allowed,strategy_replay_allowed,promotion_allowed,paper_or_live_acceptance_allowed,deployable_profitability_claim_allowed,phase288_variant_id,liquidity_family_id,liquidity_family,pressure_column,pressure_threshold_quantile,side_mode,exit_horizon_ticks,selected_event_rows,uses_top5,uses_levels_2_to_5,l1_only_variant,uses_net_edge_as_live_mask,sparse_diagnostic_event_floor_met,robust_portfolio_event_floor_met,cost200_above12_sparse_diagnostic,robust_portfolio_floor_above12
P271_P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H8_CAP100000_NOT75000_CONC1_COST200,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H8,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H8,100000.0,75000.0,1,cost200,2.0,0.0,30,1,29,2,27,0,1,1,1,1,8,-318.87542857483476,-0.31887542857483475,-10.044576000107295,1,0,75000.0,0.75,0.725,-318.87542857483476,1,0,0,0,0,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H8,P288_SPREAD_COMPRESSION_PRESSURE,spread_compression_pressure,replenishment_dominance,0.6,INV,8,30,1,1,0,0,0,0,0,0
P271_P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H8_CAP100000_NOT75000_CONC2_COST200,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H8,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H8,100000.0,75000.0,2,cost200,2.0,0.0,30,2,28,5,23,0,1,1,1,1,8,-374.54751781034804,-0.37454751781034806,-11.798246811025964,1,0,100000.0,1.0,0.9166666666666666,-374.54751781034804,1,0,0,0,0,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H8,P288_SPREAD_COMPRESSION_PRESSURE,spread_compression_pressure,replenishment_dominance,0.6,INV,8,30,1,1,0,0,0,0,0,0
P271_P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H8_CAP100000_NOT75000_CONC4_COST200,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H8,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H8,100000.0,75000.0,4,cost200,2.0,0.0,30,4,26,11,15,0,1,1,1,1,8,-346.99277696869535,-0.34699277696869535,-10.930272474513904,1,0,100000.0,1.0,0.7916666666666666,-346.99277696869535,1,0,0,0,0,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H8,P288_SPREAD_COMPRESSION_PRESSURE,spread_compression_pressure,replenishment_dominance,0.6,INV,8,30,1,1,0,0,0,0,0,0
P271_P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H8_CAP100000_NOT100000_CONC1_COST200,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H8,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H8,100000.0,100000.0,1,cost200,2.0,0.0,30,1,29,2,27,0,1,1,1,1,8,-425.16723809977964,-0.42516723809977963,-13.39276800014306,1,0,100000.0,1.0,0.9666666666666667,-425.16723809977964,1,0,0,0,0,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H8,P288_SPREAD_COMPRESSION_PRESSURE,spread_compression_pressure,replenishment_dominance,0.6,INV,8,30,1,1,0,0,0,0,0,0
P271_P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H8_CAP100000_NOT100000_CONC2_COST200,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H8,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H8,100000.0,100000.0,2,cost200,2.0,0.0,30,2,28,5,23,0,1,1,1,1,8,-374.54751781034804,-0.37454751781034806,-11.798246811025964,1,0,100000.0,1.0,0.9166666666666666,-374.54751781034804,1,0,0,0,0,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H8,P288_SPREAD_COMPRESSION_PRESSURE,spread_compression_pressure,replenishment_dominance,0.6,INV,8,30,1,1,0,0,0,0,0,0
P271_P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H8_CAP100000_NOT100000_CONC4_COST200,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H8,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H8,100000.0,100000.0,4,cost200,2.0,0.0,30,4,26,11,15,0,1,1,1,1,8,-346.99277696869535,-0.34699277696869535,-10.930272474513904,1,0,100000.0,1.0,0.7916666666666666,-346.99277696869535,1,0,0,0,0,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H8,P288_SPREAD_COMPRESSION_PRESSURE,spread_compression_pressure,replenishment_dominance,0.6,INV,8,30,1,1,0,0,0,0,0,0
P271_P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H10_CAP100000_NOT25000_CONC1_COST200,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H10,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H10,100000.0,25000.0,1,cost200,2.0,0.0,30,1,29,2,27,0,1,1,1,1,8,-113.95825985930433,-0.11395825985930433,-3.5896851855680865,1,0,25000.0,0.25,0.24166666666666667,-113.95825985930433,1,0,0,0,0,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H10,P288_SPREAD_COMPRESSION_PRESSURE,spread_compression_pressure,replenishment_dominance,0.6,INV,10,30,1,1,0,0,0,0,0,0
P271_P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H10_CAP100000_NOT25000_CONC2_COST200,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H10,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H10,100000.0,25000.0,2,cost200,2.0,0.0,30,2,28,5,23,0,1,1,1,1,8,-199.61923582631005,-0.19961923582631005,-6.288005928528767,1,0,50000.0,0.5,0.4583333333333333,-199.61923582631005,1,0,0,0,0,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H10,P288_SPREAD_COMPRESSION_PRESSURE,spread_compression_pressure,replenishment_dominance,0.6,INV,10,30,1,1,0,0,0,0,0,0
P271_P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H10_CAP100000_NOT25000_CONC4_COST200,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H10,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H10,100000.0,25000.0,4,cost200,2.0,0.0,30,4,26,11,15,0,1,1,1,1,8,-368.43133484045745,-0.3684313348404575,-11.60558704747441,1,0,100000.0,1.0,0.7916666666666666,-368.43133484045745,1,0,0,0,0,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H10,P288_SPREAD_COMPRESSION_PRESSURE,spread_compression_pressure,replenishment_dominance,0.6,INV,10,30,1,1,0,0,0,0,0,0
P271_P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H10_CAP100000_NOT50000_CONC1_COST200,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H10,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H10,100000.0,50000.0,1,cost200,2.0,0.0,30,1,29,2,27,0,1,1,1,1,8,-227.91651971860867,-0.22791651971860866,-7.179370371136173,1,0,50000.0,0.5,0.48333333333333334,-227.91651971860867,1,0,0,0,0,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H10,P288_SPREAD_COMPRESSION_PRESSURE,spread_compression_pressure,replenishment_dominance,0.6,INV,10,30,1,1,0,0,0,0,0,0
P271_P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H10_CAP100000_NOT50000_CONC2_COST200,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H10,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H10,100000.0,50000.0,2,cost200,2.0,0.0,30,2,28,5,23,0,1,1,1,1,8,-399.2384716526201,-0.3992384716526201,-12.576011857057534,1,0,100000.0,1.0,0.9166666666666666,-399.2384716526201,1,0,0,0,0,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H10,P288_SPREAD_COMPRESSION_PRESSURE,spread_compression_pressure,replenishment_dominance,0.6,INV,10,30,1,1,0,0,0,0,0,0
P271_P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H10_CAP100000_NOT50000_CONC4_COST200,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H10,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H10,100000.0,50000.0,4,cost200,2.0,0.0,30,4,26,11,15,0,1,1,1,1,8,-368.43133484045745,-0.3684313348404575,-11.60558704747441,1,0,100000.0,1.0,0.7916666666666666,-368.43133484045745,1,0,0,0,0,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H10,P288_SPREAD_COMPRESSION_PRESSURE,spread_compression_pressure,replenishment_dominance,0.6,INV,10,30,1,1,0,0,0,0,0,0
P271_P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H10_CAP100000_NOT75000_CONC1_COST200,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H10,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H10,100000.0,75000.0,1,cost200,2.0,0.0,30,1,29,2,27,0,1,1,1,1,8,-341.874779577913,-0.341874779577913,-10.76905555670426,1,0,75000.0,0.75,0.725,-341.874779577913,1,0,0,0,0,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H10,P288_SPREAD_COMPRESSION_PRESSURE,spread_compression_pressure,replenishment_dominance,0.6,INV,10,30,1,1,0,0,0,0,0,0
P271_P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H10_CAP100000_NOT75000_CONC2_COST200,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H10,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H10,100000.0,75000.0,2,cost200,2.0,0.0,30,2,28,5,23,0,1,1,1,1,8,-399.2384716526201,-0.3992384716526201,-12.576011857057534,1,0,100000.0,1.0,0.9166666666666666,-399.2384716526201,1,0,0,0,0,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H10,P288_SPREAD_COMPRESSION_PRESSURE,spread_compression_pressure,replenishment_dominance,0.6,INV,10,30,1,1,0,0,0,0,0,0
P271_P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H10_CAP100000_NOT75000_CONC4_COST200,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H10,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H10,100000.0,75000.0,4,cost200,2.0,0.0,30,4,26,11,15,0,1,1,1,1,8,-368.43133484045745,-0.3684313348404575,-11.60558704747441,1,0,100000.0,1.0,0.7916666666666666,-368.43133484045745,1,0,0,0,0,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H10,P288_SPREAD_COMPRESSION_PRESSURE,spread_compression_pressure,replenishment_dominance,0.6,INV,10,30,1,1,0,0,0,0,0,0
P271_P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H10_CAP100000_NOT100000_CONC1_COST200,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H10,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H10,100000.0,100000.0,1,cost200,2.0,0.0,30,1,29,2,27,0,1,1,1,1,8,-455.83303943721734,-0.4558330394372173,-14.358740742272346,1,0,100000.0,1.0,0.9666666666666667,-455.83303943721734,1,0,0,0,0,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H10,P288_SPREAD_COMPRESSION_PRESSURE,spread_compression_pressure,replenishment_dominance,0.6,INV,10,30,1,1,0,0,0,0,0,0
P271_P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H10_CAP100000_NOT100000_CONC2_COST200,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H10,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H10,100000.0,100000.0,2,cost200,2.0,0.0,30,2,28,5,23,0,1,1,1,1,8,-399.2384716526201,-0.3992384716526201,-12.576011857057534,1,0,100000.0,1.0,0.9166666666666666,-399.2384716526201,1,0,0,0,0,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H10,P288_SPREAD_COMPRESSION_PRESSURE,spread_compression_pressure,replenishment_dominance,0.6,INV,10,30,1,1,0,0,0,0,0,0
P271_P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H10_CAP100000_NOT100000_CONC4_COST200,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H10,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H10,100000.0,100000.0,4,cost200,2.0,0.0,30,4,26,11,15,0,1,1,1,1,8,-368.43133484045745,-0.3684313348404575,-11.60558704747441,1,0,100000.0,1.0,0.7916666666666666,-368.43133484045745,1,0,0,0,0,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q60_INV_H10,P288_SPREAD_COMPRESSION_PRESSURE,spread_compression_pressure,replenishment_dominance,0.6,INV,10,30,1,1,0,0,0,0,0,0
P271_P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H3_CAP100000_NOT25000_CONC1_COST200,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H3,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H3,100000.0,25000.0,1,cost200,2.0,0.0,23,1,22,2,20,0,1,1,1,1,8,-1.5662696218215941,-0.0015662696218215941,-0.04933749308738022,1,0,25000.0,0.25,0.2391304347826087,-1.5662696218215941,1,0,0,0,0,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H3,P288_SPREAD_COMPRESSION_PRESSURE,spread_compression_pressure,replenishment_dominance,0.7,ORIG,3,23,1,1,0,0,0,0,0,0
P271_P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H3_CAP100000_NOT25000_CONC2_COST200,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H3,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H3,100000.0,25000.0,2,cost200,2.0,0.0,23,2,21,4,17,0,1,1,1,1,8,-18.631599947582725,-0.018631599947582723,-0.5868953983488557,1,0,50000.0,0.5,0.44565217391304346,-18.631599947582725,1,0,0,0,0,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H3,P288_SPREAD_COMPRESSION_PRESSURE,spread_compression_pressure,replenishment_dominance,0.7,ORIG,3,23,1,1,0,0,0,0,0,0
P271_P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H3_CAP100000_NOT25000_CONC4_COST200,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H3,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H3,100000.0,25000.0,4,cost200,2.0,0.0,23,4,19,9,10,0,1,1,1,1,8,-54.1369636593347,-0.054136963659334694,-1.7053143552690428,1,0,100000.0,1.0,0.75,-54.1369636593347,1,0,0,0,0,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H3,P288_SPREAD_COMPRESSION_PRESSURE,spread_compression_pressure,replenishment_dominance,0.7,ORIG,3,23,1,1,0,0,0,0,0,0
P271_P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H3_CAP100000_NOT50000_CONC1_COST200,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H3,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H3,100000.0,50000.0,1,cost200,2.0,0.0,23,1,22,2,20,0,1,1,1,1,8,-3.1325392436431883,-0.0031325392436431882,-0.09867498617476043,1,0,50000.0,0.5,0.4782608695652174,-3.1325392436431883,1,0,0,0,0,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H3,P288_SPREAD_COMPRESSION_PRESSURE,spread_compression_pressure,replenishment_dominance,0.7,ORIG,3,23,1,1,0,0,0,0,0,0
P271_P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H3_CAP100000_NOT50000_CONC2_COST200,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H3,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H3,100000.0,50000.0,2,cost200,2.0,0.0,23,2,21,4,17,0,1,1,1,1,8,-37.26319989516545,-0.037263199895165446,-1.1737907966977115,1,0,100000.0,1.0,0.8913043478260869,-37.26319989516545,1,0,0,0,0,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H3,P288_SPREAD_COMPRESSION_PRESSURE,spread_compression_pressure,replenishment_dominance,0.7,ORIG,3,23,1,1,0,0,0,0,0,0
P271_P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H3_CAP100000_NOT50000_CONC4_COST200,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H3,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H3,100000.0,50000.0,4,cost200,2.0,0.0,23,4,19,9,10,0,1,1,1,1,8,-54.1369636593347,-0.054136963659334694,-1.7053143552690428,1,0,100000.0,1.0,0.75,-54.1369636593347,1,0,0,0,0,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H3,P288_SPREAD_COMPRESSION_PRESSURE,spread_compression_pressure,replenishment_dominance,0.7,ORIG,3,23,1,1,0,0,0,0,0,0
P271_P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H3_CAP100000_NOT75000_CONC1_COST200,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H3,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H3,100000.0,75000.0,1,cost200,2.0,0.0,23,1,22,2,20,0,1,1,1,1,8,-4.698808865464783,-0.004698808865464783,-0.14801247926214064,1,0,75000.0,0.75,0.717391304347826,-4.698808865464783,1,0,0,0,0,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H3,P288_SPREAD_COMPRESSION_PRESSURE,spread_compression_pressure,replenishment_dominance,0.7,ORIG,3,23,1,1,0,0,0,0,0,0
P271_P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H3_CAP100000_NOT75000_CONC2_COST200,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H3,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H3,100000.0,75000.0,2,cost200,2.0,0.0,23,2,21,4,17,0,1,1,1,1,8,-37.26319989516545,-0.037263199895165446,-1.1737907966977115,1,0,100000.0,1.0,0.8913043478260869,-37.26319989516545,1,0,0,0,0,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H3,P288_SPREAD_COMPRESSION_PRESSURE,spread_compression_pressure,replenishment_dominance,0.7,ORIG,3,23,1,1,0,0,0,0,0,0
P271_P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H3_CAP100000_NOT75000_CONC4_COST200,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H3,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H3,100000.0,75000.0,4,cost200,2.0,0.0,23,4,19,9,10,0,1,1,1,1,8,-54.1369636593347,-0.054136963659334694,-1.7053143552690428,1,0,100000.0,1.0,0.75,-54.1369636593347,1,0,0,0,0,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H3,P288_SPREAD_COMPRESSION_PRESSURE,spread_compression_pressure,replenishment_dominance,0.7,ORIG,3,23,1,1,0,0,0,0,0,0
P271_P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H3_CAP100000_NOT100000_CONC1_COST200,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H3,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H3,100000.0,100000.0,1,cost200,2.0,0.0,23,1,22,2,20,0,1,1,1,1,8,-6.2650784872863765,-0.0062650784872863765,-0.19734997234952087,1,0,100000.0,1.0,0.9565217391304348,-6.2650784872863765,1,0,0,0,0,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H3,P288_SPREAD_COMPRESSION_PRESSURE,spread_compression_pressure,replenishment_dominance,0.7,ORIG,3,23,1,1,0,0,0,0,0,0
P271_P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H3_CAP100000_NOT100000_CONC2_COST200,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H3,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H3,100000.0,100000.0,2,cost200,2.0,0.0,23,2,21,4,17,0,1,1,1,1,8,-37.26319989516545,-0.037263199895165446,-1.1737907966977115,1,0,100000.0,1.0,0.8913043478260869,-37.26319989516545,1,0,0,0,0,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H3,P288_SPREAD_COMPRESSION_PRESSURE,spread_compression_pressure,replenishment_dominance,0.7,ORIG,3,23,1,1,0,0,0,0,0,0
P271_P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H3_CAP100000_NOT100000_CONC4_COST200,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H3,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H3,100000.0,100000.0,4,cost200,2.0,0.0,23,4,19,9,10,0,1,1,1,1,8,-54.1369636593347,-0.054136963659334694,-1.7053143552690428,1,0,100000.0,1.0,0.75,-54.1369636593347,1,0,0,0,0,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H3,P288_SPREAD_COMPRESSION_PRESSURE,spread_compression_pressure,replenishment_dominance,0.7,ORIG,3,23,1,1,0,0,0,0,0,0
P271_P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H5_CAP100000_NOT25000_CONC1_COST200,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H5,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H5,100000.0,25000.0,1,cost200,2.0,0.0,23,1,22,2,20,0,1,1,1,1,8,10.007839720412246,0.010007839720412246,0.3152469511929858,1,0,25000.0,0.25,0.2391304347826087,0.0,1,0,0,0,0,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H5,P288_SPREAD_COMPRESSION_PRESSURE,spread_compression_pressure,replenishment_dominance,0.7,ORIG,5,23,1,1,0,0,0,0,0,0
P271_P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H5_CAP100000_NOT25000_CONC2_COST200,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H5,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H5,100000.0,25000.0,2,cost200,2.0,0.0,23,2,21,4,17,0,1,1,1,1,8,0.0064781114192769,6.478111419276899e-06,0.00020406050970722233,1,0,50000.0,0.5,0.44565217391304346,-10.001361608992969,1,0,0,0,0,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H5,P288_SPREAD_COMPRESSION_PRESSURE,spread_compression_pressure,replenishment_dominance,0.7,ORIG,5,23,1,1,0,0,0,0,0,0
P271_P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H5_CAP100000_NOT25000_CONC4_COST200,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H5,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H5,100000.0,25000.0,4,cost200,2.0,0.0,23,4,19,9,10,0,1,1,1,1,8,-21.770979125983327,-0.021770979125983327,-0.6857858424684748,1,0,100000.0,1.0,0.75,-31.778818846395573,1,0,0,0,0,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H5,P288_SPREAD_COMPRESSION_PRESSURE,spread_compression_pressure,replenishment_dominance,0.7,ORIG,5,23,1,1,0,0,0,0,0,0
P271_P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H5_CAP100000_NOT50000_CONC1_COST200,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H5,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H5,100000.0,50000.0,1,cost200,2.0,0.0,23,1,22,2,20,0,1,1,1,1,8,20.015679440824492,0.020015679440824493,0.6304939023859716,1,0,50000.0,0.5,0.4782608695652174,0.0,1,0,0,0,0,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H5,P288_SPREAD_COMPRESSION_PRESSURE,spread_compression_pressure,replenishment_dominance,0.7,ORIG,5,23,1,1,0,0,0,0,0,0
P271_P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H5_CAP100000_NOT50000_CONC2_COST200,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H5,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H5,100000.0,50000.0,2,cost200,2.0,0.0,23,2,21,4,17,0,1,1,1,1,8,0.0129562228385538,1.2956222838553798e-05,0.00040812101941444467,1,0,100000.0,1.0,0.8913043478260869,-20.002723217985938,1,0,0,0,0,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H5,P288_SPREAD_COMPRESSION_PRESSURE,spread_compression_pressure,replenishment_dominance,0.7,ORIG,5,23,1,1,0,0,0,0,0,0
P271_P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H5_CAP100000_NOT50000_CONC4_COST200,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H5,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H5,100000.0,50000.0,4,cost200,2.0,0.0,23,4,19,9,10,0,1,1,1,1,8,-21.770979125983327,-0.021770979125983327,-0.6857858424684748,1,0,100000.0,1.0,0.75,-31.778818846395573,1,0,0,0,0,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H5,P288_SPREAD_COMPRESSION_PRESSURE,spread_compression_pressure,replenishment_dominance,0.7,ORIG,5,23,1,1,0,0,0,0,0,0
P271_P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H5_CAP100000_NOT75000_CONC1_COST200,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H5,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H5,100000.0,75000.0,1,cost200,2.0,0.0,23,1,22,2,20,0,1,1,1,1,8,30.023519161236738,0.03002351916123674,0.9457408535789573,1,0,75000.0,0.75,0.717391304347826,0.0,1,0,0,0,0,P288_P288_SPREAD_COMPRESSION_PRESSURE_Q70_ORIG_H5,P288_SPREAD_COMPRESSION_PRESSURE,spread_compression_pressure,replenishment_dominance,0.7,ORIG,5,23,1,1,0,0,0,0,0,0
